NZ_MWWN01000001.1	CDS	285370	.
NZ_MWWN01000001.1	286772	287032	+
NZ_MWWN01000001.1	CDS	286772	.
NZ_MWWN01000001.1	287141	287626	+
NZ_MWWN01000001.1	CDS	287141	.
NZ_MWWN01000001.1	287842	288798	+
NZ_MWWN01000001.1	CDS	287842	.
NZ_MWWN01000001.1	288823	289734	+
NZ_MWWN01000001.1	CDS	288823	.
NZ_MWWN01000001.1	289819	291141	+
NZ_MWWN01000001.1	CDS	289819	.
NZ_MWWN01000001.1	291168	292535	+
NZ_MWWN01000001.1	CDS	291168	.
NZ_MWWN01000001.1	292528	294372	+
NZ_MWWN01000001.1	CDS	292528	.
NZ_MWWN01000001.1	294393	296423	+
NZ_MWWN01000001.1	CDS	294393	.
NZ_MWWN01000001.1	296430	297203	+
NZ_MWWN01000001.1	CDS	296430	.
NZ_MWWN01000001.1	297197	298027	+
NZ_MWWN01000001.1	CDS	297197	.
NZ_MWWN01000001.1	298044	299288	+
NZ_MWWN01000001.1	CDS	298044	.
NZ_MWWN01000001.1	299361	304061	+
NZ_MWWN01000001.1	CDS	299361	.
NZ_MWWN01000001.1	304176	307013	+
NZ_MWWN01000001.1	CDS	304176	.
NZ_MWWN01000001.1	307071	308621	-
NZ_MWWN01000001.1	CDS	307071	.
NZ_MWWN01000001.1	308739	309047	+
NZ_MWWN01000001.1	CDS	308739	.
NZ_MWWN01000001.1	309236	311038	+
NZ_MWWN01000001.1	CDS	309236	.
NZ_MWWN01000001.1	311250	312374	+
NZ_MWWN01000001.1	CDS	311250	.
NZ_MWWN01000001.1	312433	313122	+
NZ_MWWN01000001.1	CDS	312433	.
NZ_MWWN01000001.1	313140	314441	+
NZ_MWWN01000001.1	CDS	313140	.
NZ_MWWN01000001.1	314493	314765	+
NZ_MWWN01000001.1	CDS	314493	.
NZ_MWWN01000001.1	314768	314998	+
NZ_MWWN01000001.1	CDS	314768	.
NZ_MWWN01000001.1	314999	316795	+
NZ_MWWN01000001.1	CDS	314999	.
NZ_MWWN01000001.1	316866	317813	+
NZ_MWWN01000001.1	CDS	316866	.
NZ_MWWN01000001.1	318148	319806	-
NZ_MWWN01000001.1	CDS	318148	.
NZ_MWWN01000001.1	320083	322167	-
NZ_MWWN01000001.1	CDS	320083	.
NZ_MWWN01000001.1	322180	322650	-
NZ_MWWN01000001.1	CDS	322180	.
NZ_MWWN01000001.1	322703	323122	-
NZ_MWWN01000001.1	CDS	322703	.
NZ_MWWN01000001.1	323253	323633	-
NZ_MWWN01000001.1	CDS	323253	.
NZ_MWWN01000001.1	323637	324149	-
NZ_MWWN01000001.1	CDS	323637	.
NZ_MWWN01000001.1	324140	324640	-
NZ_MWWN01000001.1	CDS	324140	.
NZ_MWWN01000001.1	324918	326315	+
NZ_MWWN01000001.1	CDS	324918	.
NZ_MWWN01000001.1	326333	326785	+
NZ_MWWN01000001.1	CDS	326333	.
NZ_MWWN01000001.1	326792	327826	+
NZ_MWWN01000001.1	CDS	326792	.
NZ_MWWN01000001.1	328069	328335	+
NZ_MWWN01000001.1	CDS	328069	.
NZ_MWWN01000001.1	328376	330616	+
NZ_MWWN01000001.1	CDS	328376	.
NZ_MWWN01000001.1	330644	331705	+
NZ_MWWN01000001.1	330644	331705	+
NZ_MWWN01000001.1	331828	332019	+
NZ_MWWN01000001.1	331828	332019	+
NZ_MWWN01000001.1	332021	332410	+
NZ_MWWN01000001.1	332021	332410	+
NZ_MWWN01000001.1	332429	334129	+
NZ_MWWN01000001.1	332429	334129	+
NZ_MWWN01000001.1	334107	335516	+
NZ_MWWN01000001.1	334107	335516	+
NZ_MWWN01000001.1	335531	336805	+
NZ_MWWN01000001.1	CDS	335531	.
NZ_MWWN01000001.1	336798	337670	+
NZ_MWWN01000001.1	CDS	336798	.
NZ_MWWN01000001.1	337648	341253	+
NZ_MWWN01000001.1	CDS	337648	.
##sequence-region	244614		
##species			
NZ_MWWN01000002.1	1	244614	+
NZ_MWWN01000002.1	1	549	-
NZ_MWWN01000002.1	CDS	1	.
NZ_MWWN01000002.1	556	1008	-
NZ_MWWN01000002.1	CDS	556	.
NZ_MWWN01000002.1	1026	2423	-
NZ_MWWN01000002.1	CDS	1026	.
NZ_MWWN01000002.1	2636	3634	+
NZ_MWWN01000002.1	2636	3634	+
NZ_MWWN01000002.1	3621	4319	+
NZ_MWWN01000002.1	CDS	3621	.
NZ_MWWN01000002.1	4343	5938	+
NZ_MWWN01000002.1	CDS	4343	.
NZ_MWWN01000002.1	6098	6550	+
NZ_MWWN01000002.1	CDS	6098	.
NZ_MWWN01000002.1	6776	7042	+
NZ_MWWN01000002.1	CDS	6776	.
NZ_MWWN01000002.1	7064	7747	+
NZ_MWWN01000002.1	CDS	7064	.
NZ_MWWN01000002.1	7800	8165	+
NZ_MWWN01000002.1	CDS	7800	.
NZ_MWWN01000002.1	8170	10080	+
NZ_MWWN01000002.1	CDS	8170	.
NZ_MWWN01000002.1	10110	10757	+
NZ_MWWN01000002.1	CDS	10110	.
NZ_MWWN01000002.1	10739	11338	+
NZ_MWWN01000002.1	CDS	10739	.
NZ_MWWN01000002.1	11350	12954	-
NZ_MWWN01000002.1	CDS	11350	.
NZ_MWWN01000002.1	13464	14279	+
NZ_MWWN01000002.1	CDS	13464	.
NZ_MWWN01000002.1	14266	15111	-
NZ_MWWN01000002.1	CDS	14266	.
NZ_MWWN01000002.1	15113	15922	-
NZ_MWWN01000002.1	CDS	15113	.
NZ_MWWN01000002.1	15936	16778	-
NZ_MWWN01000002.1	CDS	15936	.
NZ_MWWN01000002.1	16839	16922	-
NZ_MWWN01000002.1	16839	16922	-
NZ_MWWN01000002.1	16839	16922	-
NZ_MWWN01000002.1	16958	17034	-
NZ_MWWN01000002.1	16958	17034	-
NZ_MWWN01000002.1	16958	17034	-
NZ_MWWN01000002.1	17039	17114	-
NZ_MWWN01000002.1	17039	17114	-
NZ_MWWN01000002.1	17039	17114	-
NZ_MWWN01000002.1	17122	17197	-
NZ_MWWN01000002.1	17122	17197	-
NZ_MWWN01000002.1	17122	17197	-
NZ_MWWN01000002.1	17201	17275	-
NZ_MWWN01000002.1	17201	17275	-
NZ_MWWN01000002.1	17201	17275	-
NZ_MWWN01000002.1	17397	17594	-
NZ_MWWN01000002.1	CDS	17397	.
NZ_MWWN01000002.1	17653	19809	-
NZ_MWWN01000002.1	CDS	17653	.
NZ_MWWN01000002.1	19820	20500	-
NZ_MWWN01000002.1	CDS	19820	.
NZ_MWWN01000002.1	20999	24097	+
NZ_MWWN01000002.1	CDS	20999	.
NZ_MWWN01000002.1	24148	27180	+
NZ_MWWN01000002.1	CDS	24148	.
NZ_MWWN01000002.1	27311	27958	-
NZ_MWWN01000002.1	CDS	27311	.
NZ_MWWN01000002.1	27937	28374	-
NZ_MWWN01000002.1	CDS	27937	.
NZ_MWWN01000002.1	28464	31079	+
NZ_MWWN01000002.1	CDS	28464	.
NZ_MWWN01000002.1	31076	32029	-
NZ_MWWN01000002.1	CDS	31076	.
NZ_MWWN01000002.1	32099	34177	-
NZ_MWWN01000002.1	CDS	32099	.
NZ_MWWN01000002.1	34181	35143	-
NZ_MWWN01000002.1	CDS	34181	.
NZ_MWWN01000002.1	35133	36035	-
NZ_MWWN01000002.1	CDS	35133	.
NZ_MWWN01000002.1	36008	36826	-
NZ_MWWN01000002.1	CDS	36008	.
NZ_MWWN01000002.1	37152	37439	-
NZ_MWWN01000002.1	CDS	37152	.
NZ_MWWN01000002.1	37472	38206	-
NZ_MWWN01000002.1	CDS	37472	.
NZ_MWWN01000002.1	38210	39082	-
NZ_MWWN01000002.1	CDS	38210	.
NZ_MWWN01000002.1	39063	39698	-
NZ_MWWN01000002.1	CDS	39063	.
NZ_MWWN01000002.1	39701	40285	-
NZ_MWWN01000002.1	CDS	39701	.
NZ_MWWN01000002.1	40288	40569	-
NZ_MWWN01000002.1	CDS	40288	.
NZ_MWWN01000002.1	40640	42805	-
NZ_MWWN01000002.1	CDS	40640	.
NZ_MWWN01000002.1	42927	43262	+
NZ_MWWN01000002.1	CDS	42927	.
NZ_MWWN01000002.1	43279	44277	+
NZ_MWWN01000002.1	CDS	43279	.
NZ_MWWN01000002.1	44278	45078	+
NZ_MWWN01000002.1	CDS	44278	.
NZ_MWWN01000002.1	45081	45617	-
NZ_MWWN01000002.1	CDS	45081	.
NZ_MWWN01000002.1	45730	46971	-
NZ_MWWN01000002.1	CDS	45730	.
NZ_MWWN01000002.1	46980	48338	-
NZ_MWWN01000002.1	CDS	46980	.
NZ_MWWN01000002.1	48632	49411	+
