Orthogroup	MHP_112B_genes	MHP_7422_genes
OG0000120	NBX26_RS01485	MHL_RS01440
OG0000121	NBX26_RS01515	MHL_RS01465
OG0000122	NBX26_RS01520	MHL_RS01470
OG0000123	NBX26_RS01540	MHL_RS01490
OG0000124	NBX26_RS01545	MHL_RS01495
OG0000125	NBX26_RS01550	MHL_RS01500
OG0000126	NBX26_RS01560	MHL_RS01510
OG0000127	NBX26_RS01570	MHL_RS01520
OG0000128	NBX26_RS01585	MHL_RS01535
OG0000129	NBX26_RS01590	MHL_RS01540
OG0000130	NBX26_RS01600	MHL_RS01550
OG0000131	NBX26_RS01630	MHL_RS01580
OG0000132	NBX26_RS01645	MHL_RS01595
OG0000133	NBX26_RS00530	MHL_RS00530
OG0000134	NBX26_RS00535	MHL_RS00535
OG0000135	NBX26_RS00550	MHL_RS00550
OG0000136	NBX26_RS00555	MHL_RS00555
OG0000137	NBX26_RS00595	MHL_RS00585
OG0000138	NBX26_RS00620	MHL_RS00710
OG0000139	NBX26_RS00650	MHL_RS00740
OG0000140	NBX26_RS00655	MHL_RS00745
OG0000141	NBX26_RS03105	MHL_RS02980
OG0000142	NBX26_RS03100	MHL_RS02975
OG0000143	NBX26_RS03085	MHL_RS02950
OG0000144	NBX26_RS03070	MHL_RS02940
OG0000145	NBX26_RS03060	MHL_RS02930
OG0000146	NBX26_RS03050	MHL_RS02920
OG0000147	NBX26_RS03045	MHL_RS02915
OG0000148	NBX26_RS03030	MHL_RS02900
OG0000149	NBX26_RS03020	MHL_RS02890
OG0000150	NBX26_RS03005	MHL_RS02875
OG0000151	NBX26_RS02955	MHL_RS02830
OG0000152	NBX26_RS02950	MHL_RS02825
OG0000153	NBX26_RS02945	MHL_RS02820
OG0000154	NBX26_RS02935	MHL_RS02810
OG0000155	NBX26_RS02895	MHL_RS02770
OG0000156	NBX26_RS02890	MHL_RS02760
OG0000157	NBX26_RS02880	MHL_RS02755
OG0000158	NBX26_RS02870	MHL_RS04195
OG0000159	NBX26_RS02625	MHL_RS02525
OG0000160	NBX26_RS02620	MHL_RS02520
OG0000161	NBX26_RS02615	MHL_RS02515
OG0000162	NBX26_RS02605	MHL_RS02505
OG0000163	NBX26_RS02600	MHL_RS02500
OG0000164	NBX26_RS01730	MHL_RS01690
OG0000165	NBX26_RS02160	MHL_RS02015
OG0000166	NBX26_RS02140	MHL_RS02035
OG0000167	NBX26_RS02125	MHL_RS02050
OG0000168	NBX26_RS02120	MHL_RS04040
OG0000169	NBX26_RS03215	MHL_RS03055
OG0000170	NBX26_RS03230	MHL_RS03070
OG0000171	NBX26_RS03240	MHL_RS03080
OG0000172	NBX26_RS03245	MHL_RS03085
OG0000173	NBX26_RS03250	MHL_RS03090
OG0000174	NBX26_RS03255	MHL_RS03095
OG0000175	NBX26_RS03270	MHL_RS03110
OG0000176	NBX26_RS03330	MHL_RS03160
OG0000177	NBX26_RS03335	MHL_RS03165
OG0000178	NBX26_RS03340	MHL_RS03170
OG0000179	NBX26_RS03350	MHL_RS03180
OG0000180	NBX26_RS03355	MHL_RS03185
OG0000181	NBX26_RS03395	MHL_RS03225
OG0000182	NBX26_RS03405	MHL_RS03235
OG0000183	NBX26_RS03440	MHL_RS03270
OG0000184	NBX26_RS03495	MHL_RS03310
OG0000185	NBX26_RS03480	MHL_RS03295
OG0000186	NBX26_RS01655	MHL_RS01605
OG0000187	NBX26_RS01670	MHL_RS01620
OG0000188	NBX26_RS01680	MHL_RS01630
OG0000189	NBX26_RS02455	MHL_RS02365
OG0000190	NBX26_RS02450	MHL_RS02360
OG0000191	NBX26_RS02425	MHL_RS02340
OG0000192	NBX26_RS01345	MHL_RS01300
OG0000193	NBX26_RS01330	MHL_RS01290
OG0000194	NBX26_RS00695	MHL_RS00780
OG0000195	NBX26_RS00700	MHL_RS00785
OG0000196	NBX26_RS00725	MHL_RS00805
OG0000197	NBX26_RS00735	MHL_RS00810
OG0000198	NBX26_RS00745	MHL_RS00825
OG0000199	NBX26_RS00750	MHL_RS00830
OG0000200	NBX26_RS00765	MHL_RS00840
OG0000201	NBX26_RS00775	MHL_RS00850
OG0000202	NBX26_RS00830	MHL_RS00905
OG0000203	NBX26_RS00835	MHL_RS00910
OG0000204	NBX26_RS00840	MHL_RS00915
OG0000205	NBX26_RS00845	MHL_RS00920
OG0000206	NBX26_RS00865	MHL_RS00940
OG0000207	NBX26_RS00880	MHL_RS00955
OG0000208	NBX26_RS00885	MHL_RS00960
OG0000209	NBX26_RS00890	MHL_RS00965
OG0000210	NBX26_RS00935	MHL_RS01010
OG0000211	NBX26_RS01080	MHL_RS01020
OG0000212	NBX26_RS01085	MHL_RS01030
OG0000213	NBX26_RS01090	MHL_RS01035
OG0000214	NBX26_RS01095	MHL_RS01040
OG0000215	NBX26_RS01100	MHL_RS01045
OG0000216	NBX26_RS01105	MHL_RS01050
OG0000217	NBX26_RS01110	MHL_RS01055
OG0000218	NBX26_RS01120	MHL_RS01065
OG0000219	NBX26_RS01125	MHL_RS01070
OG0000220	NBX26_RS01130	MHL_RS01075
OG0000221	NBX26_RS01135	MHL_RS01080
OG0000222	NBX26_RS01140	MHL_RS01085
OG0000223	NBX26_RS01145	MHL_RS01090
OG0000224	NBX26_RS01155	MHL_RS01100
OG0000225	NBX26_RS01165	MHL_RS01110
OG0000226	NBX26_RS01170	MHL_RS01115
OG0000227	NBX26_RS01175	MHL_RS01120
OG0000228	NBX26_RS01180	MHL_RS04215
OG0000229	NBX26_RS01185	MHL_RS01130
OG0000230	NBX26_RS01190	MHL_RS01135
OG0000231	NBX26_RS01200	MHL_RS01145
OG0000232	NBX26_RS01210	MHL_RS01155
OG0000233	NBX26_RS01230	MHL_RS01175
OG0000234	NBX26_RS01265	MHL_RS01210
OG0000235	NBX26_RS01275	MHL_RS01220
OG0000236	NBX26_RS01280	MHL_RS01225
OG0000237	NBX26_RS01285	MHL_RS01230
OG0000238	NBX26_RS01295	MHL_RS01240
OG0000239	NBX26_RS03115	MHL_RS02990
OG0000240	NBX26_RS03120	MHL_RS02995
OG0000241	NBX26_RS03130	MHL_RS03005
OG0000242	NBX26_RS03135	MHL_RS03010
OG0000243	NBX26_RS03140	MHL_RS03015
OG0000244	NBX26_RS03150	MHL_RS03025
OG0000245	NBX26_RS03160	MHL_RS03035
OG0000246	NBX26_RS00130	MHL_RS00145
OG0000247	NBX26_RS00140	MHL_RS00155
OG0000248	NBX26_RS00150	MHL_RS00165
OG0000249	NBX26_RS00155	MHL_RS00170
OG0000250	NBX26_RS00180	MHL_RS00185
OG0000251	NBX26_RS00210	MHL_RS00210
OG0000252	NBX26_RS00215	MHL_RS00220
OG0000253	NBX26_RS00220	MHL_RS00225
OG0000254	NBX26_RS00230	MHL_RS00235
OG0000255	NBX26_RS00235	MHL_RS00245
OG0000256	NBX26_RS00240	MHL_RS00250
OG0000257	NBX26_RS00265	MHL_RS00275
OG0000258	NBX26_RS00280	MHL_RS00285
OG0000259	NBX26_RS00305	MHL_RS00315
OG0000260	NBX26_RS00315	MHL_RS00325
OG0000261	NBX26_RS00325	MHL_RS00335
OG0000262	NBX26_RS00340	MHL_RS00350
OG0000263	NBX26_RS00355	MHL_RS00370
OG0000264	NBX26_RS00370	MHL_RS00380
OG0000265	NBX26_RS00380	MHL_RS00390
OG0000266	NBX26_RS00395	MHL_RS00405
OG0000267	NBX26_RS00410	MHL_RS00420
OG0000268	NBX26_RS00415	MHL_RS00425
OG0000269	NBX26_RS00430	MHL_RS00440
OG0000270	NBX26_RS03690	MHL_RS03490
OG0000271	NBX26_RS03685	MHL_RS03485
OG0000272	NBX26_RS03680	MHL_RS03480
OG0000273	NBX26_RS03675	MHL_RS03475
OG0000274	NBX26_RS03660	MHL_RS03455
OG0000275	NBX26_RS03650	MHL_RS03450
OG0000276	NBX26_RS03645	MHL_RS03445
OG0000277	NBX26_RS03635	MHL_RS03435
OG0000278	NBX26_RS03630	MHL_RS03430
OG0000279	NBX26_RS03620	MHL_RS03420
OG0000280	NBX26_RS03615	MHL_RS03415
OG0000281	NBX26_RS03610	MHL_RS03760
OG0000282	NBX26_RS03585	MHL_RS03390
OG0000283	NBX26_RS03580	MHL_RS03385
OG0000284	NBX26_RS03575	MHL_RS03380
OG0000285	NBX26_RS03570	MHL_RS03375
OG0000286	NBX26_RS02585	MHL_RS02485
OG0000287	NBX26_RS02680	MHL_RS02575
OG0000288	NBX26_RS02690	MHL_RS02585
OG0000289	NBX26_RS02695	MHL_RS02590
OG0000290	NBX26_RS02815	MHL_RS02700
OG0000291	NBX26_RS02800	MHL_RS02690
OG0000292	NBX26_RS02795	MHL_RS02685
OG0000293	NBX26_RS02785	MHL_RS02680
OG0000294	NBX26_RS02775	MHL_RS02670
OG0000295	NBX26_RS02770	MHL_RS02665
OG0000296	NBX26_RS02730	MHL_RS02625
OG0000297	NBX26_RS02725	MHL_RS02620
OG0000298	NBX26_RS00165	MHL_RS00180
OG0000299	NBX26_RS00190	MHL_RS03650
OG0000300	NBX26_RS00365	MHL_RS00375
OG0000301	NBX26_RS00400	MHL_RS00410
OG0000302	NBX26_RS00405	MHL_RS00415
OG0000303	NBX26_RS00560	MHL_RS00560
OG0000304	NBX26_RS01215	MHL_RS01160
OG0000305	NBX26_RS03055	MHL_RS02925
OG0000306	NBX26_RS02980	MHL_RS02850
OG0000307	NBX26_RS02940	MHL_RS02815
OG0000308	NBX26_RS02850	MHL_RS02720
OG0000309	NBX26_RS02760	MHL_RS02655
OG0000310	NBX26_RS02685	MHL_RS02580
OG0000311	NBX26_RS02645	MHL_RS02545
OG0000312	NBX26_RS02630	MHL_RS02530
OG0000313	NBX26_RS01720	MHL_RS01680
OG0000314	NBX26_RS02145	MHL_RS02030
OG0000315	NBX26_RS02115	MHL_RS02060
OG0000316	NBX26_RS02105	MHL_RS02070
OG0000317	NBX26_RS02005	MHL_RS02160
OG0000318	NBX26_RS02100	MHL_RS02075
OG0000319	NBX26_RS02380	MHL_RS02290
OG0000320	NBX26_RS02510	MHL_RS02425
OG0000321	NBX26_RS01455	MHL_RS01415
OG0000322	NBX26_RS01510	MHL_RS01460
OG0000323	NBX26_RS01640	MHL_RS01590
OG0000324	NBX26_RS02420	MHL_RS02335
OG0000325	NBX26_RS00710	MHL_RS00790
OG0000326	NBX26_RS00805	MHL_RS00880
OG0000327	NBX26_RS00810	MHL_RS00885
OG0000328	NBX26_RS00895	MHL_RS00970
OG0000329	NBX26_RS00920	MHL_RS00990
OG0000330	NBX26_RS01240	MHL_RS01185
OG0000331	NBX26_RS03145	MHL_RS03020
OG0000332	NBX26_RS03285	MHL_RS03120
OG0000333	NBX26_RS03295	MHL_RS03130
OG0000334	NBX26_RS03400	MHL_RS03230
OG0000335	NBX26_RS03410	MHL_RS03240
OG0000336	NBX26_RS03600	MHL_RS03405
OG0000337	NBX26_RS03765	MHL_RS03570
OG0000338	NBX26_RS03805	MHL_RS03610
OG0000339	NBX26_RS02485	MHL_RS02400
OG0000340	NBX26_RS01435	MHL_RS01395
OG0000341	NBX26_RS02445	MHL_RS02355
OG0000342	NBX26_RS00740	MHL_RS00820
OG0000343	NBX26_RS03305	MHL_RS03140
OG0000344	NBX26_RS00575	MHL_RS00580
OG0000345	NBX26_RS01160	MHL_RS01105
OG0000346	NBX26_RS03605	MHL_RS03410
OG0000347	NBX26_RS01535	MHL_RS01485
OG0000348	NBX26_RS00815	MHL_RS00890
OG0000349	NBX26_RS03665	MHL_RS03640
OG0000350	NBX26_RS02930	MHL_RS02805
OG0000351	NBX26_RS00485	MHL_RS00505
OG0000352	NBX26_RS02165	MHL_RS02010
OG0000353	NBX26_RS01500	MHL_RS01455
OG0000354	NBX26_RS00635	MHL_RS00725
OG0000355	NBX26_RS02190	MHL_RS01980
OG0000356	NBX26_RS02110	MHL_RS02065
OG0000357	NBX26_RS03260	MHL_RS03100
OG0000358	NBX26_RS03265	MHL_RS03105
OG0000359	NBX26_RS00785	MHL_RS00860
OG0000360	NBX26_RS00270	MHL_RS00280
OG0000361	NBX26_RS00300	MHL_RS00310
OG0000362	NBX26_RS02705	MHL_RS02600
OG0000363	NBX26_RS01575	MHL_RS03985
OG0000364	NBX26_RS02215	MHL_RS04025
OG0000365	NBX26_RS02065	MHL_RS02105
OG0000366	NBX26_RS02040	MHL_RS02130
OG0000367	NBX26_RS02025	MHL_RS02140
OG0000368	NBX26_RS00060	MHL_RS00065
OG0000369	NBX26_RS00025	MHL_RS00030
OG0000370	NBX26_RS00020	MHL_RS00025
OG0000371	NBX26_RS00015	MHL_RS00020
OG0000372	NBX26_RS00010	MHL_RS00015
OG0000373	NBX26_RS03795	MHL_RS03605
OG0000374	NBX26_RS03785	MHL_RS03590
OG0000375	NBX26_RS02375	MHL_RS02285
OG0000376	NBX26_RS02525	MHL_RS02440
OG0000377	NBX26_RS02515	MHL_RS02430
OG0000378	NBX26_RS01415	MHL_RS01375
OG0000379	NBX26_RS01495	MHL_RS01450
OG0000380	NBX26_RS01530	MHL_RS01475
OG0000381	NBX26_RS01565	MHL_RS01515
OG0000382	NBX26_RS01595	MHL_RS01545
OG0000383	NBX26_RS01635	MHL_RS01585
OG0000384	NBX26_RS00515	MHL_RS00520
OG0000386	NBX26_RS00540	MHL_RS00540
OG0000387	NBX26_RS00565	MHL_RS00565
OG0000388	NBX26_RS00570	MHL_RS00570
OG0000389	NBX26_RS00615	MHL_RS00705
OG0000390	NBX26_RS03075	MHL_RS02945
OG0000391	NBX26_RS03065	MHL_RS02935
OG0000392	NBX26_RS03040	MHL_RS02910
OG0000393	NBX26_RS02985	MHL_RS02855
OG0000394	NBX26_RS02905	MHL_RS02780
OG0000395	NBX26_RS02900	MHL_RS02775
OG0000396	NBX26_RS02590	MHL_RS02490
OG0000397	NBX26_RS02180	MHL_RS01995
OG0000398	NBX26_RS02175	MHL_RS02000
OG0000399	NBX26_RS02130	MHL_RS02045
OG0000400	NBX26_RS03225	MHL_RS03065
OG0000401	NBX26_RS03290	MHL_RS03125
OG0000402	NBX26_RS03300	MHL_RS03135
OG0000403	NBX26_RS03310	MHL_RS03145
OG0000404	NBX26_RS03345	MHL_RS03175
OG0000405	NBX26_RS03360	MHL_RS03190
OG0000406	NBX26_RS03415	MHL_RS03245
OG0000407	NBX26_RS03420	MHL_RS03250
OG0000408	NBX26_RS03425	MHL_RS03255
OG0000409	NBX26_RS03430	MHL_RS03260
OG0000410	NBX26_RS03505	MHL_RS03315
OG0000411	NBX26_RS03490	MHL_RS03305
OG0000412	NBX26_RS03485	MHL_RS03300
OG0000413	NBX26_RS01650	MHL_RS01600
OG0000414	NBX26_RS01660	MHL_RS01610
OG0000415	NBX26_RS01665	MHL_RS01615
OG0000416	NBX26_RS01675	MHL_RS01625
OG0000417	NBX26_RS02440	MHL_RS02350
OG0000418	NBX26_RS02430	MHL_RS02345
OG0000419	NBX26_RS00720	MHL_RS00800
OG0000420	NBX26_RS00755	MHL_RS00835
OG0000421	NBX26_RS00795	MHL_RS00865
OG0000422	NBX26_RS00800	MHL_RS00875
OG0000423	NBX26_RS00855	MHL_RS00930
OG0000424	NBX26_RS00860	MHL_RS00935
OG0000425	NBX26_RS00870	MHL_RS00945
OG0000426	NBX26_RS00875	MHL_RS00950
OG0000427	NBX26_RS00900	MHL_RS00975
OG0000428	NBX26_RS00925	MHL_RS01000
OG0000429	NBX26_RS01150	MHL_RS01095
OG0000430	NBX26_RS01195	MHL_RS01140
OG0000431	NBX26_RS01205	MHL_RS01150
OG0000432	NBX26_RS01235	MHL_RS01180
OG0000433	NBX26_RS01260	MHL_RS01195
OG0000435	NBX26_RS01270	MHL_RS01215
OG0000437	NBX26_RS01305	MHL_RS01255
OG0000438	NBX26_RS01310	MHL_RS03965
OG0000439	NBX26_RS01315	MHL_RS01265
OG0000440	NBX26_RS03125	MHL_RS03000
OG0000441	NBX26_RS03165	MHL_RS03040
OG0000442	NBX26_RS00135	MHL_RS00150
OG0000443	NBX26_RS00185	MHL_RS00195
OG0000444	NBX26_RS00200	MHL_RS00205
OG0000445	NBX26_RS00225	MHL_RS00230
OG0000446	NBX26_RS00250	MHL_RS00260
OG0000447	NBX26_RS00255	MHL_RS00265
OG0000448	NBX26_RS00290	MHL_RS00295
OG0000449	NBX26_RS00310	MHL_RS00320
OG0000450	NBX26_RS00320	MHL_RS00330
OG0000452	NBX26_RS00385	MHL_RS00395
OG0000453	NBX26_RS00420	MHL_RS00430
OG0000455	NBX26_RS03710	MHL_RS03510
OG0000456	NBX26_RS03590	MHL_RS03395
OG0000457	NBX26_RS03565	MHL_RS03370
OG0000458	NBX26_RS02675	MHL_RS02570
OG0000459	NBX26_RS02700	MHL_RS02595
OG0000460	NBX26_RS02710	MHL_RS02605
OG0000461	NBX26_RS02755	MHL_RS02650
OG0000462	NBX26_RS02750	MHL_RS02645
OG0000463	NBX26_RS02745	MHL_RS02640
OG0000464	NBX26_RS02740	MHL_RS02635
OG0000465	NBX26_RS02735	MHL_RS02630
OG0000466	NBX26_RS00390	MHL_RS00400
OG0000467	NBX26_RS02855	MHL_RS02730
OG0000468	NBX26_RS02135	MHL_RS02040
OG0000469	NBX26_RS02075	MHL_RS02100
OG0000470	NBX26_RS00850	MHL_RS03825
OG0000471	NBX26_RS00930	MHL_RS01005
OG0000472	NBX26_RS03515	MHL_RS03325
OG0000473	NBX26_RS03695	MHL_RS03495
OG0000474	NBX26_RS03700	MHL_RS03500
OG0000475	NBX26_RS03705	MHL_RS03505
OG0000476	NBX26_RS01685	MHL_RS01635
OG0000477	NBX26_RS02780	MHL_RS02675
OG0000478	NBX26_RS03640	MHL_RS03440
OG0000479	NBX26_RS01450	MHL_RS01410
OG0000480	NBX26_RS02070	MHL_RS03850
OG0000481	NBX26_RS00825	MHL_RS00900
OG0000482	NBX26_RS01335	MHL_RS01295
OG0000483	NBX26_RS02020	MHL_RS02145
OG0000484	NBX26_RS00195	MHL_RS00200
OG0000485	NBX26_RS01300	MHL_RS01250
OG0000486	NBX26_RS02460	MHL_RS02370
OG0000487	NBX26_RS02095	MHL_RS02080
OG0000488	NBX26_RS02055	MHL_RS02115
OG0000489	NBX26_RS00050	MHL_RS00055
OG0000492	NBX26_RS01555	MHL_RS01505
OG0000494	NBX26_RS00640	MHL_RS00730
OG0000495	NBX26_RS03015	MHL_RS02880
OG0000496	NBX26_RS03000	MHL_RS04090
OG0000497	NBX26_RS02995	MHL_RS02865
OG0000498	NBX26_RS02910	MHL_RS02785
OG0000499	NBX26_RS02875	MHL_RS02750
OG0000500	NBX26_RS02170	MHL_RS02005
OG0000501	NBX26_RS03235	MHL_RS03075
OG0000502	NBX26_RS01325	MHL_RS01285
OG0000503	NBX26_RS00770	MHL_RS00845
OG0000504	NBX26_RS00905	MHL_RS00980
OG0000505	NBX26_RS01070	MHL_RS01015
OG0000507	NBX26_RS01115	MHL_RS01060
OG0000508	NBX26_RS00245	MHL_RS00255
OG0000511	NBX26_RS00425	MHL_RS00435
OG0000512	NBX26_RS02715	MHL_RS02610
OG0000513	NBX26_RS03625	MHL_RS03425
OG0000514	NBX26_RS03035	MHL_RS02905
OG0000515	NBX26_RS02255	MHL_RS01925
OG0000516	NBX26_RS02090	MHL_RS02085
OG0000517	NBX26_RS00065	MHL_RS00070
OG0000518	NBX26_RS03275	MHL_RS03115
OG0000521	NBX26_RS00260	MHL_RS00270
OG0000522	NBX26_RS00295	MHL_RS00305
OG0000523	NBX26_RS03560	MHL_RS03365
OG0000525	NBX26_RS03520	MHL_RS03330
OG0000526	NBX26_RS02270	MHL_RS04020
OG0000527	NBX26_RS02325	MHL_RS01840
OG0000528	NBX26_RS02085	MHL_RS02090
OG0000530	NBX26_RS02495	MHL_RS02410
OG0000532	NBX26_RS01750	MHL_RS01715
OG0000533	NBX26_RS00600	MHL_RS03945
OG0000534	NBX26_RS00375	MHL_RS00385
OG0000535	NBX26_RS00045	MHL_RS00050
OG0000536	NBX26_RS03740	MHL_RS03540
OG0000540	NBX26_RS02805	MHL_RS02695
OG0000542	NBX26_RS00345	MHL_RS00355
OG0000543	NBX26_RS01930	MHL_RS01650
OG0000544	NBX26_RS01380	MHL_RS01335
OG0000545	NBX26_RS02280	MHL_RS01905
OG0000546	NBX26_RS02960	MHL_RS02835
OG0000551	NBX26_RS03155	MHL_RS03030
OG0000552	NBX26_RS03320	MHL_RS03150
OG0000553	NBX26_RS02865	MHL_RS02740
OG0000554	NBX26_RS02545	MHL_RS04060
OG0000557	NBX26_RS01390	MHL_RS01345
OG0000558	NBX26_RS01360	MHL_RS01315
OG0000559	NBX26_RS01830	MHL_RS01775
OG0000560	NBX26_RS02300	MHL_RS01890
OG0000561	NBX26_RS01245	MHL_RS01190
