Orthogroup	MHP_153B_genes	MHP_MHP679_genes
OG0000288	NB625_RS02680	DR086_RS00980
OG0000289	NB625_RS02685	DR086_RS00975
OG0000290	NB625_RS02800	DR086_RS00865
OG0000291	NB625_RS02790	DR086_RS00875
OG0000292	NB625_RS02785	DR086_RS00880
OG0000293	NB625_RS02780	DR086_RS00885
OG0000294	NB625_RS02770	DR086_RS00895
OG0000295	NB625_RS02765	DR086_RS00900
OG0000296	NB625_RS02720	DR086_RS00940
OG0000297	NB625_RS02715	DR086_RS00945
OG0000298	NB625_RS00180	DR086_RS00035
OG0000299	NB625_RS00200	DR086_RS00060
OG0000300	NB625_RS00375	DR086_RS00240
OG0000301	NB625_RS00410	DR086_RS00275
OG0000302	NB625_RS00415	DR086_RS00280
OG0000303	NB625_RS00560	DR086_RS02275
OG0000304	NB625_RS00605	DR086_RS02725
OG0000305	NB625_RS03035	DR086_RS01090
OG0000306	NB625_RS02960	DR086_RS01015
OG0000307	NB625_RS02925	DR086_RS03215
OG0000308	NB625_RS02825	DR086_RS00845
OG0000309	NB625_RS02755	DR086_RS00910
OG0000310	NB625_RS02675	DR086_RS00985
OG0000311	NB625_RS02630	DR086_RS02160
OG0000312	NB625_RS02615	DR086_RS02175
OG0000313	NB625_RS01600	DR086_RS03315
OG0000314	NB625_RS01955	DR086_RS00455
OG0000315	NB625_RS01985	DR086_RS00485
OG0000316	NB625_RS01995	DR086_RS00495
OG0000317	NB625_RS02185	DR086_RS00585
OG0000318	NB625_RS02000	DR086_RS04760
OG0000319	NB625_RS02375	DR086_RS02100
OG0000320	NB625_RS02505	DR086_RS03145
OG0000321	NB625_RS01335	DR086_RS02000
OG0000322	NB625_RS01380	DR086_RS01955
OG0000323	NB625_RS01515	DR086_RS01820
OG0000324	NB625_RS02415	DR086_RS02060
OG0000325	NB625_RS00985	DR086_RS03035
OG0000326	NB625_RS00885	DR086_RS03370
OG0000327	NB625_RS00880	DR086_RS03365
OG0000328	NB625_RS00795	DR086_RS02855
OG0000329	NB625_RS00775	DR086_RS02875
OG0000330	NB625_RS01110	DR086_RS01690
OG0000331	NB625_RS03130	DR086_RS02930
OG0000332	NB625_RS03270	DR086_RS01370
OG0000333	NB625_RS03280	DR086_RS01360
OG0000334	NB625_RS03385	DR086_RS03540
OG0000335	NB625_RS03395	DR086_RS02315
OG0000336	NB625_RS03550	DR086_RS04855
OG0000337	NB625_RS03715	DR086_RS01270
OG0000338	NB625_RS03755	DR086_RS01230
OG0000339	NB625_RS02480	DR086_RS03465
OG0000340	NB625_RS01315	DR086_RS02020
OG0000341	NB625_RS02440	DR086_RS02040
OG0000342	NB625_RS00955	DR086_RS03065
OG0000343	NB625_RS03290	DR086_RS01350
OG0000344	NB625_RS00575	DR086_RS02290
OG0000345	NB625_RS00660	DR086_RS02665
OG0000346	NB625_RS03555	DR086_RS05090
OG0000347	NB625_RS01405	DR086_RS01930
OG0000348	NB625_RS00875	DR086_RS03360
OG0000349	NB625_RS03615	DR086_RS04845
OG0000350	NB625_RS02915	DR086_RS03205
OG0000351	NB625_RS00495	DR086_RS00370
OG0000352	NB625_RS01935	DR086_RS00435
OG0000353	NB625_RS01375	DR086_RS01960
OG0000354	NB625_RS01050	DR086_RS02760
OG0000355	NB625_RS01910	DR086_RS04750
OG0000356	NB625_RS01990	DR086_RS04755
OG0000357	NB625_RS03245	DR086_RS04840
OG0000358	NB625_RS03250	DR086_RS01385
OG0000359	NB625_RS00905	DR086_RS05045
OG0000360	NB625_RS00280	DR086_RS00145
OG0000361	NB625_RS00310	DR086_RS00175
OG0000362	NB625_RS02695	DR086_RS00965
OG0000363	NB625_RS01445	DR086_RS04910
OG0000364	NB625_RS01885	DR086_RS00380
OG0000365	NB625_RS02040	DR086_RS00535
OG0000366	NB625_RS02060	DR086_RS00555
OG0000367	NB625_RS02165	DR086_RS00565
OG0000368	NB625_RS00060	DR086_RS01165
OG0000369	NB625_RS00025	DR086_RS04830
OG0000370	NB625_RS00020	DR086_RS01205
OG0000371	NB625_RS00015	DR086_RS01210
OG0000372	NB625_RS00010	DR086_RS01215
OG0000373	NB625_RS03745	DR086_RS01240
OG0000374	NB625_RS03735	DR086_RS01250
OG0000375	NB625_RS02370	DR086_RS02105
OG0000376	NB625_RS02520	DR086_RS03130
OG0000377	NB625_RS02510	DR086_RS03140
OG0000378	NB625_RS01295	DR086_RS03415
OG0000379	NB625_RS01370	DR086_RS01965
OG0000380	NB625_RS01400	DR086_RS01940
OG0000381	NB625_RS01435	DR086_RS01895
OG0000382	NB625_RS01470	DR086_RS01865
OG0000383	NB625_RS01510	DR086_RS01825
OG0000384	NB625_RS00515	DR086_RS02230
OG0000385	NB625_RS00520	DR086_RS02235
OG0000386	NB625_RS00540	DR086_RS02255
OG0000387	NB625_RS00565	DR086_RS02280
OG0000388	NB625_RS00570	DR086_RS04925
OG0000389	NB625_RS01070	DR086_RS02785
OG0000390	NB625_RS03055	DR086_RS01110
OG0000391	NB625_RS03045	DR086_RS01100
OG0000392	NB625_RS03020	DR086_RS01075
OG0000393	NB625_RS02965	DR086_RS04815
OG0000394	NB625_RS02895	DR086_RS03645
OG0000395	NB625_RS02885	DR086_RS03015
OG0000396	NB625_RS02575	DR086_RS02215
OG0000397	NB625_RS01920	DR086_RS00420
OG0000398	NB625_RS01925	DR086_RS00425
OG0000399	NB625_RS01970	DR086_RS00470
OG0000400	NB625_RS03210	DR086_RS01425
OG0000401	NB625_RS03275	DR086_RS01365
OG0000402	NB625_RS03285	DR086_RS01355
OG0000403	NB625_RS03295	DR086_RS01345
OG0000405	NB625_RS03350	DR086_RS01300
OG0000406	NB625_RS03400	DR086_RS02320
OG0000407	NB625_RS03405	DR086_RS04930
OG0000408	NB625_RS03410	DR086_RS02330
OG0000409	NB625_RS03415	DR086_RS02335
OG0000410	NB625_RS03480	DR086_RS02395
OG0000411	NB625_RS03465	DR086_RS02385
OG0000412	NB625_RS03460	DR086_RS02380
OG0000413	NB625_RS01525	DR086_RS01810
OG0000414	NB625_RS01535	DR086_RS01800
OG0000415	NB625_RS01540	DR086_RS01795
OG0000416	NB625_RS01550	DR086_RS01785
OG0000417	NB625_RS02435	DR086_RS02045
OG0000418	NB625_RS02425	DR086_RS02050
OG0000419	NB625_RS00970	DR086_RS03045
OG0000420	NB625_RS00935	DR086_RS03080
OG0000421	NB625_RS00900	DR086_RS03385
OG0000422	NB625_RS00895	DR086_RS03375
OG0000423	NB625_RS00835	DR086_RS02815
OG0000424	NB625_RS00830	DR086_RS02820
OG0000425	NB625_RS00820	DR086_RS02830
OG0000426	NB625_RS00815	DR086_RS04980
OG0000427	NB625_RS00790	DR086_RS04985
OG0000428	NB625_RS00765	DR086_RS02885
OG0000429	NB625_RS00670	DR086_RS02655
OG0000430	NB625_RS00625	DR086_RS02700
OG0000431	NB625_RS00615	DR086_RS02710
OG0000432	NB625_RS01105	DR086_RS01685
OG0000433	NB625_RS01120	DR086_RS01700
OG0000434	NB625_RS01130	DR086_RS01705
OG0000435	NB625_RS01140	DR086_RS01720
OG0000436	NB625_RS01165	DR086_RS01750
OG0000437	NB625_RS01175	DR086_RS01760
OG0000438	NB625_RS01180	DR086_RS01765
OG0000439	NB625_RS01185	DR086_RS01770
OG0000440	NB625_RS03110	DR086_RS02950
OG0000441	NB625_RS03150	DR086_RS02910
OG0000442	NB625_RS00150	DR086_RS03280
OG0000443	NB625_RS00195	DR086_RS00055
OG0000444	NB625_RS00210	DR086_RS00070
OG0000445	NB625_RS00235	DR086_RS00095
OG0000446	NB625_RS00260	DR086_RS00125
OG0000447	NB625_RS00265	DR086_RS00130
OG0000448	NB625_RS00295	DR086_RS00160
OG0000449	NB625_RS00320	DR086_RS00185
OG0000450	NB625_RS00330	DR086_RS00195
OG0000451	NB625_RS00370	DR086_RS00235
OG0000452	NB625_RS00395	DR086_RS00260
OG0000453	NB625_RS00430	DR086_RS00295
OG0000455	NB625_RS03660	DR086_RS02435
OG0000456	NB625_RS03540	DR086_RS01515
OG0000457	NB625_RS03510	DR086_RS01540
OG0000458	NB625_RS02665	DR086_RS03680
OG0000459	NB625_RS02690	DR086_RS00970
OG0000460	NB625_RS02700	DR086_RS00960
OG0000461	NB625_RS02745	DR086_RS00915
OG0000462	NB625_RS02740	DR086_RS00920
OG0000463	NB625_RS02735	DR086_RS00925
OG0000464	NB625_RS02730	DR086_RS00930
OG0000465	NB625_RS02725	DR086_RS00935
OG0000466	NB625_RS00400	DR086_RS00265
OG0000467	NB625_RS02835	DR086_RS04810
OG0000468	NB625_RS01965	DR086_RS00465
OG0000469	NB625_RS02025	DR086_RS00525
OG0000470	NB625_RS00840	DR086_RS03975
OG0000471	NB625_RS00760	DR086_RS02890
OG0000472	NB625_RS03485	DR086_RS03165
OG0000473	NB625_RS03645	DR086_RS02420
OG0000474	NB625_RS03650	DR086_RS02425
OG0000475	NB625_RS03655	DR086_RS02430
OG0000476	NB625_RS01565	DR086_RS01775
OG0000477	NB625_RS02775	DR086_RS00890
OG0000478	NB625_RS03590	DR086_RS01465
OG0000479	NB625_RS01330	DR086_RS02005
OG0000480	NB625_RS02030	DR086_RS03935
OG0000481	NB625_RS00865	DR086_RS03350
OG0000482	NB625_RS01205	DR086_RS02505
OG0000483	NB625_RS02170	DR086_RS00570
OG0000484	NB625_RS00205	DR086_RS04740
OG0000485	NB625_RS01170	DR086_RS01755
OG0000486	NB625_RS02455	DR086_RS02025
OG0000487	NB625_RS02005	DR086_RS04765
OG0000488	NB625_RS02045	DR086_RS00540
OG0000489	NB625_RS00050	DR086_RS01175
OG0000490	NB625_RS03750	DR086_RS01235
OG0000491	NB625_RS01350	DR086_RS01985
OG0000492	NB625_RS01425	DR086_RS01910
OG0000493	NB625_RS00580	DR086_RS02295
OG0000494	NB625_RS01045	DR086_RS02755
OG0000495	NB625_RS02990	DR086_RS01045
OG0000496	NB625_RS02980	DR086_RS01035
OG0000498	NB625_RS02900	DR086_RS03185
OG0000499	NB625_RS02860	DR086_RS02985
OG0000500	NB625_RS01930	DR086_RS00430
OG0000501	NB625_RS03220	DR086_RS01415
OG0000503	NB625_RS00920	DR086_RS03095
OG0000504	NB625_RS00785	DR086_RS02865
OG0000505	NB625_RS00750	DR086_RS02575
OG0000506	NB625_RS00740	DR086_RS02585
OG0000507	NB625_RS00705	DR086_RS02620
OG0000508	NB625_RS00255	DR086_RS00120
OG0000509	NB625_RS00290	DR086_RS00155
OG0000510	NB625_RS00300	DR086_RS00165
OG0000511	NB625_RS00435	DR086_RS00300
OG0000512	NB625_RS02705	DR086_RS00955
OG0000513	NB625_RS03575	DR086_RS01480
OG0000514	NB625_RS03015	DR086_RS01070
OG0000516	NB625_RS02015	DR086_RS04770
OG0000517	NB625_RS00065	DR086_RS01160
OG0000518	NB625_RS03260	DR086_RS01375
OG0000520	NB625_RS00770	DR086_RS02880
OG0000521	NB625_RS00270	DR086_RS00135
OG0000522	NB625_RS00305	DR086_RS00170
OG0000524	NB625_RS02830	DR086_RS00840
OG0000525	NB625_RS03490	DR086_RS05020
OG0000526	NB625_RS01825	DR086_RS04135
OG0000527	NB625_RS01765	DR086_RS00635
OG0000529	NB625_RS02385	DR086_RS02090
OG0000530	NB625_RS02490	DR086_RS03450
OG0000532	NB625_RS01625	DR086_RS03285
OG0000533	NB625_RS01090	DR086_RS02795
OG0000535	NB625_RS00045	DR086_RS04825
OG0000536	NB625_RS03690	DR086_RS02465
OG0000539	NB625_RS00220	DR086_RS00080
OG0000540	NB625_RS02795	DR086_RS00870
OG0000541	NB625_RS02875	DR086_RS03000
OG0000542	NB625_RS00355	DR086_RS00220
OG0000543	NB625_RS02070	DR086_RS03960
OG0000544	NB625_RS01250	DR086_RS04960
OG0000545	NB625_RS01815	DR086_RS00685
OG0000546	NB625_RS02945	DR086_RS04500
OG0000551	NB625_RS03140	DR086_RS02920
OG0000552	NB625_RS03305	DR086_RS01340
OG0000553	NB625_RS02850, NB625_RS02845	DR086_RS04995
OG0000554	NB625_RS02535	DR086_RS03115
OG0000556	NB625_RS02130	DR086_RS04800
OG0000557	NB625_RS01265	DR086_RS02560
OG0000558	NB625_RS01230	DR086_RS02530
OG0000559	NB625_RS01705	DR086_RS01605
OG0000560	NB625_RS01805	DR086_RS00670
OG0000561	NB625_RS01115	DR086_RS01695
OG0000562	NB625_RS01810	DR086_RS00675
OG0000563	NB625_RS01800	DR086_RS00660
OG0000564	NB625_RS01290	DR086_RS03420
OG0000565	NB625_RS01875	DR086_RS03570
OG0000566	NB625_RS01855	DR086_RS00815
OG0000567	NB625_RS01820	DR086_RS00785
OG0000568	NB625_RS01000	DR086_RS03020
OG0000569	NB625_RS01235	DR086_RS02535
OG0000570	NB625_RS01240	DR086_RS04955
OG0000571	NB625_RS01245	DR086_RS02545
OG0000572	NB625_RS01270	DR086_RS02570
OG0000573	NB625_RS01700	DR086_RS01610
OG0000574	NB625_RS01310	DR086_RS03400
OG0000575	NB625_RS01220	DR086_RS02520
OG0000576	NB625_RS01655	DR086_RS01655
OG0000577	NB625_RS02815	DR086_RS00850
OG0000578	NB625_RS02840	DR086_RS00830
OG0000579	NB625_RS01785	DR086_RS00655
OG0000580	NB625_RS02950	DR086_RS01005
OG0000581	NB625_RS01770	DR086_RS00640
OG0000582	NB625_RS01260	DR086_RS04965
OG0000583	NB625_RS01690	DR086_RS01620
OG0000584	NB625_RS02095	DR086_RS00715
OG0000585	NB625_RS02355	DR086_RS02120
OG0000586	NB625_RS01675	DR086_RS01635
