Orthogroup	MHP_153B_genes	MHP_232_genes
OG0000154	NB625_RS02920	MHP_RS02625
OG0000155	NB625_RS02880	MHP_RS02585
OG0000156	NB625_RS02870	MHP_RS02575
OG0000157	NB625_RS02865	MHP_RS02570
OG0000158	NB625_RS02855	MHP_RS04005
OG0000159	NB625_RS02610	MHP_RS04015
OG0000160	NB625_RS02605	MHP_RS02325
OG0000161	NB625_RS02600	MHP_RS02320
OG0000162	NB625_RS02590	MHP_RS02310
OG0000163	NB625_RS02585	MHP_RS02305
OG0000164	NB625_RS01610	MHP_RS01605
OG0000165	NB625_RS01945	MHP_RS01905
OG0000166	NB625_RS01960	MHP_RS01925
OG0000167	NB625_RS01975	MHP_RS01940
OG0000168	NB625_RS01980	MHP_RS01945
OG0000169	NB625_RS03200	MHP_RS02980
OG0000170	NB625_RS03215	MHP_RS02995
OG0000171	NB625_RS03225	MHP_RS03005
OG0000172	NB625_RS03230	MHP_RS03010
OG0000173	NB625_RS03235	MHP_RS03015
OG0000174	NB625_RS03240	MHP_RS03020
OG0000175	NB625_RS03255	MHP_RS03035
OG0000176	NB625_RS03315	MHP_RS03085
OG0000177	NB625_RS03320	MHP_RS03090
OG0000178	NB625_RS03330	MHP_RS03095
OG0000179	NB625_RS03335	MHP_RS03105
OG0000180	NB625_RS03340	MHP_RS03110
OG0000181	NB625_RS03380	MHP_RS03145
OG0000182	NB625_RS03390	MHP_RS03155
OG0000183	NB625_RS03425	MHP_RS03190
OG0000184	NB625_RS03470	MHP_RS03235
OG0000185	NB625_RS03455	MHP_RS03220
OG0000186	NB625_RS01530	MHP_RS00480
OG0000187	NB625_RS01545	MHP_RS00465
OG0000188	NB625_RS01555	MHP_RS00455
OG0000189	NB625_RS02450	MHP_RS02175
OG0000190	NB625_RS02445	MHP_RS02170
OG0000191	NB625_RS02420	MHP_RS02150
OG0000192	NB625_RS01215	MHP_RS00790
OG0000193	NB625_RS01200	MHP_RS00800
OG0000194	NB625_RS00995	MHP_RS01305
OG0000195	NB625_RS00990	MHP_RS01300
OG0000196	NB625_RS00965	MHP_RS01280
OG0000197	NB625_RS00960	MHP_RS01275
OG0000198	NB625_RS00945	MHP_RS01260
OG0000199	NB625_RS00940	MHP_RS01255
OG0000200	NB625_RS00925	MHP_RS01245
OG0000201	NB625_RS00915	MHP_RS01235
OG0000202	NB625_RS00860	MHP_RS01180
OG0000203	NB625_RS00855	MHP_RS01175
OG0000204	NB625_RS00850	MHP_RS01170
OG0000205	NB625_RS00845	MHP_RS01165
OG0000206	NB625_RS00825	MHP_RS01145
OG0000207	NB625_RS00810	MHP_RS01130
OG0000208	NB625_RS00805	MHP_RS01125
OG0000209	NB625_RS00800	MHP_RS01120
OG0000210	NB625_RS00755	MHP_RS01075
OG0000211	NB625_RS00745	MHP_RS01065
OG0000212	NB625_RS00735	MHP_RS01055
OG0000213	NB625_RS00730	MHP_RS03600
OG0000214	NB625_RS00725	MHP_RS01050
OG0000215	NB625_RS00720	MHP_RS01045
OG0000216	NB625_RS00715	MHP_RS01040
OG0000217	NB625_RS00710	MHP_RS01035
OG0000218	NB625_RS00700	MHP_RS01025
OG0000219	NB625_RS00695	MHP_RS01020
OG0000220	NB625_RS00690	MHP_RS01015
OG0000221	NB625_RS00685	MHP_RS01010
OG0000222	NB625_RS00680	MHP_RS01005
OG0000223	NB625_RS00675	MHP_RS01000
OG0000224	NB625_RS00665	MHP_RS00990
OG0000225	NB625_RS00655	MHP_RS00980
OG0000226	NB625_RS00650	MHP_RS00975
OG0000227	NB625_RS00645	MHP_RS00970
OG0000228	NB625_RS00640	MHP_RS04010
OG0000229	NB625_RS00635	MHP_RS00960
OG0000230	NB625_RS00630	MHP_RS00955
OG0000231	NB625_RS00620	MHP_RS00945
OG0000232	NB625_RS00610	MHP_RS00935
OG0000233	NB625_RS01100	MHP_RS00915
OG0000234	NB625_RS01135	MHP_RS00880
OG0000235	NB625_RS01145	MHP_RS00870
OG0000236	NB625_RS01150	MHP_RS00865
OG0000237	NB625_RS01155	MHP_RS00860
OG0000238	NB625_RS01160	MHP_RS00850
OG0000239	NB625_RS03100	MHP_RS02890
OG0000240	NB625_RS03105	MHP_RS02895
OG0000241	NB625_RS03115	MHP_RS02905
OG0000242	NB625_RS03120	MHP_RS02910
OG0000243	NB625_RS03125	MHP_RS02915
OG0000244	NB625_RS03135	MHP_RS02925
OG0000245	NB625_RS03145	MHP_RS02935
OG0000246	NB625_RS00145	MHP_RS00150
OG0000247	NB625_RS00155	MHP_RS00160
OG0000248	NB625_RS00165	MHP_RS00170
OG0000249	NB625_RS00170	MHP_RS00175
OG0000250	NB625_RS00185	MHP_RS00190
OG0000251	NB625_RS00215	MHP_RS00215
OG0000252	NB625_RS00225	MHP_RS00225
OG0000253	NB625_RS00230	MHP_RS00230
OG0000254	NB625_RS00240	MHP_RS00240
OG0000255	NB625_RS00245	MHP_RS00250
OG0000256	NB625_RS00250	MHP_RS00255
OG0000257	NB625_RS00275	MHP_RS00280
OG0000258	NB625_RS00285	MHP_RS00290
OG0000259	NB625_RS00315	MHP_RS00320
OG0000260	NB625_RS00325	MHP_RS00330
OG0000261	NB625_RS00335	MHP_RS00340
OG0000262	NB625_RS00350	MHP_RS00355
OG0000263	NB625_RS00365	MHP_RS00370
OG0000264	NB625_RS00385	MHP_RS00385
OG0000265	NB625_RS00390	MHP_RS00395
OG0000266	NB625_RS00405	MHP_RS00415
OG0000267	NB625_RS00420	MHP_RS00430
OG0000268	NB625_RS00425	MHP_RS01570
OG0000269	NB625_RS00440	MHP_RS01555
OG0000270	NB625_RS03640	MHP_RS03410
OG0000271	NB625_RS03635	MHP_RS03405
OG0000272	NB625_RS03630	MHP_RS03400
OG0000273	NB625_RS03625	MHP_RS03395
OG0000274	NB625_RS03610	MHP_RS03375
OG0000275	NB625_RS03600	MHP_RS03370
OG0000276	NB625_RS03595	MHP_RS03365
OG0000277	NB625_RS03585	MHP_RS03355
OG0000278	NB625_RS03580	MHP_RS03350
OG0000279	NB625_RS03570	MHP_RS03340
OG0000280	NB625_RS03565	MHP_RS03335
OG0000281	NB625_RS03560	MHP_RS03680
OG0000282	NB625_RS03535	MHP_RS03310
OG0000283	NB625_RS03530	MHP_RS03305
OG0000284	NB625_RS03525	MHP_RS03300
OG0000285	NB625_RS03520	MHP_RS03295
OG0000286	NB625_RS02570	MHP_RS02290
OG0000287	NB625_RS02670	MHP_RS02380
OG0000288	NB625_RS02680	MHP_RS02390
OG0000289	NB625_RS02685	MHP_RS02395
OG0000290	NB625_RS02800	MHP_RS02510
OG0000291	NB625_RS02790	MHP_RS02500
OG0000292	NB625_RS02785	MHP_RS02495
OG0000293	NB625_RS02780	MHP_RS02490
OG0000294	NB625_RS02770	MHP_RS02475
OG0000295	NB625_RS02765	MHP_RS02470
OG0000296	NB625_RS02720	MHP_RS02430
OG0000297	NB625_RS02715	MHP_RS02425
OG0000298	NB625_RS00180	MHP_RS00185
OG0000299	NB625_RS00200	MHP_RS03590
OG0000300	NB625_RS00375	MHP_RS00380
OG0000301	NB625_RS00410	MHP_RS00420
OG0000302	NB625_RS00415	MHP_RS00425
OG0000303	NB625_RS00560	MHP_RS01425
OG0000304	NB625_RS00605	MHP_RS00930
OG0000305	NB625_RS03035	MHP_RS02825
OG0000306	NB625_RS02960	MHP_RS02665
OG0000307	NB625_RS02925	MHP_RS02630
OG0000308	NB625_RS02825	MHP_RS02530
OG0000309	NB625_RS02755	MHP_RS02460
OG0000310	NB625_RS02675	MHP_RS02385
OG0000311	NB625_RS02630	MHP_RS02350
OG0000312	NB625_RS02615	MHP_RS02335
OG0000313	NB625_RS01600	MHP_RS01595
OG0000314	NB625_RS01955	MHP_RS01920
OG0000315	NB625_RS01985	MHP_RS01950
OG0000316	NB625_RS01995	MHP_RS01960
OG0000317	NB625_RS02185	MHP_RS02050
OG0000318	NB625_RS02000	MHP_RS01965
OG0000319	NB625_RS02375	MHP_RS02105
OG0000320	NB625_RS02505	MHP_RS02235
OG0000321	NB625_RS01335	MHP_RS00670
OG0000322	NB625_RS01380	MHP_RS00625
OG0000323	NB625_RS01515	MHP_RS00495
OG0000324	NB625_RS02415	MHP_RS02145
OG0000325	NB625_RS00985	MHP_RS01295
OG0000326	NB625_RS00885	MHP_RS01205
OG0000327	NB625_RS00880	MHP_RS01200
OG0000328	NB625_RS00795	MHP_RS01115
OG0000329	NB625_RS00775	MHP_RS01095
OG0000330	NB625_RS01110	MHP_RS00905
OG0000331	NB625_RS03130	MHP_RS02920
OG0000332	NB625_RS03270	MHP_RS03045
OG0000333	NB625_RS03280	MHP_RS03055
OG0000334	NB625_RS03385	MHP_RS03150
OG0000335	NB625_RS03395	MHP_RS03160
OG0000336	NB625_RS03550	MHP_RS03325
OG0000337	NB625_RS03715	MHP_RS03495
OG0000338	NB625_RS03755	MHP_RS03535
OG0000339	NB625_RS02480	MHP_RS02210
OG0000340	NB625_RS01315	MHP_RS00690
OG0000341	NB625_RS02440	MHP_RS02165
OG0000342	NB625_RS00955	MHP_RS01265
OG0000343	NB625_RS03290	MHP_RS03065
OG0000344	NB625_RS00575	MHP_RS01410
OG0000345	NB625_RS00660	MHP_RS00985
OG0000346	NB625_RS03555	MHP_RS03330
OG0000347	NB625_RS01405	MHP_RS00600
OG0000348	NB625_RS00875	MHP_RS01195
OG0000349	NB625_RS03615	MHP_RS03385
OG0000350	NB625_RS02915	MHP_RS02620
OG0000351	NB625_RS00495	MHP_RS01495
OG0000352	NB625_RS01935	MHP_RS01900
OG0000353	NB625_RS01375	MHP_RS00630
OG0000354	NB625_RS01050	MHP_RS01355
OG0000355	NB625_RS01910	MHP_RS01875
OG0000356	NB625_RS01990	MHP_RS01955
OG0000357	NB625_RS03245	MHP_RS03025
OG0000358	NB625_RS03250	MHP_RS03030
OG0000359	NB625_RS00905	MHP_RS01225
OG0000360	NB625_RS00280	MHP_RS00285
OG0000361	NB625_RS00310	MHP_RS00315
OG0000362	NB625_RS02695	MHP_RS02405
OG0000363	NB625_RS01445	MHP_RS03990
OG0000364	NB625_RS01885	MHP_RS03780
OG0000365	NB625_RS02040	MHP_RS01995
OG0000366	NB625_RS02060	MHP_RS02020
OG0000367	NB625_RS02165	MHP_RS02030
OG0000368	NB625_RS00060	MHP_RS00060
OG0000369	NB625_RS00025	MHP_RS00025
OG0000370	NB625_RS00020	MHP_RS00020
OG0000371	NB625_RS00015	MHP_RS00015
OG0000372	NB625_RS00010	MHP_RS00010
OG0000373	NB625_RS03745	MHP_RS03525
OG0000374	NB625_RS03735	MHP_RS03515
OG0000375	NB625_RS02370	MHP_RS02100
OG0000376	NB625_RS02520	MHP_RS02250
OG0000377	NB625_RS02510	MHP_RS02240
OG0000378	NB625_RS01295	MHP_RS00710
OG0000379	NB625_RS01370	MHP_RS00635
OG0000380	NB625_RS01400	MHP_RS00610
OG0000381	NB625_RS01435	MHP_RS00570
OG0000382	NB625_RS01470	MHP_RS00540
OG0000383	NB625_RS01510	MHP_RS00500
OG0000384	NB625_RS00515	MHP_RS01470
OG0000385	NB625_RS00520	MHP_RS01465
OG0000386	NB625_RS00540	MHP_RS01445
OG0000387	NB625_RS00565	MHP_RS01420
OG0000388	NB625_RS00570	MHP_RS01415
OG0000389	NB625_RS01070	MHP_RS01375
OG0000390	NB625_RS03055	MHP_RS02845
OG0000391	NB625_RS03045	MHP_RS02835
OG0000392	NB625_RS03020	MHP_RS02810
OG0000393	NB625_RS02965	MHP_RS02755
OG0000394	NB625_RS02895	MHP_RS02595
OG0000395	NB625_RS02885	MHP_RS02590
OG0000396	NB625_RS02575	MHP_RS02295
OG0000397	NB625_RS01920	MHP_RS01885
OG0000398	NB625_RS01925	MHP_RS01890
OG0000399	NB625_RS01970	MHP_RS01935
OG0000400	NB625_RS03210	MHP_RS02990
OG0000401	NB625_RS03275	MHP_RS03050
OG0000402	NB625_RS03285	MHP_RS03060
OG0000403	NB625_RS03295	MHP_RS03070
OG0000405	NB625_RS03350	MHP_RS03115
OG0000406	NB625_RS03400	MHP_RS03165
OG0000407	NB625_RS03405	MHP_RS03170
OG0000408	NB625_RS03410	MHP_RS03175
OG0000409	NB625_RS03415	MHP_RS03180
OG0000410	NB625_RS03480	MHP_RS03240
OG0000411	NB625_RS03465	MHP_RS03230
OG0000412	NB625_RS03460	MHP_RS03225
OG0000413	NB625_RS01525	MHP_RS00485
OG0000414	NB625_RS01535	MHP_RS00475
OG0000415	NB625_RS01540	MHP_RS00470
OG0000416	NB625_RS01550	MHP_RS00460
OG0000417	NB625_RS02435	MHP_RS02160
OG0000418	NB625_RS02425	MHP_RS02155
OG0000419	NB625_RS00970	MHP_RS01285
OG0000420	NB625_RS00935	MHP_RS01250
OG0000421	NB625_RS00900	MHP_RS01220
OG0000422	NB625_RS00895	MHP_RS01210
OG0000423	NB625_RS00835	MHP_RS01155
OG0000424	NB625_RS00830	MHP_RS01150
OG0000425	NB625_RS00820	MHP_RS01140
OG0000426	NB625_RS00815	MHP_RS01135
OG0000427	NB625_RS00790	MHP_RS01110
OG0000428	NB625_RS00765	MHP_RS01085
OG0000429	NB625_RS00670	MHP_RS00995
OG0000430	NB625_RS00625	MHP_RS00950
OG0000431	NB625_RS00615	MHP_RS00940
OG0000432	NB625_RS01105	MHP_RS00910
OG0000433	NB625_RS01120	MHP_RS00895
OG0000434	NB625_RS01130	MHP_RS00890
OG0000435	NB625_RS01140	MHP_RS00875
OG0000436	NB625_RS01165	MHP_RS00845
OG0000437	NB625_RS01175	MHP_RS00835
OG0000438	NB625_RS01180	MHP_RS00830
OG0000439	NB625_RS01185	MHP_RS00825
OG0000440	NB625_RS03110	MHP_RS02900
OG0000441	NB625_RS03150	MHP_RS02940
OG0000442	NB625_RS00150	MHP_RS00155
OG0000443	NB625_RS00195	MHP_RS00200
OG0000444	NB625_RS00210	MHP_RS00210
OG0000445	NB625_RS00235	MHP_RS00235
OG0000446	NB625_RS00260	MHP_RS00265
OG0000447	NB625_RS00265	MHP_RS00270
OG0000448	NB625_RS00295	MHP_RS00300
OG0000449	NB625_RS00320	MHP_RS00325
OG0000450	NB625_RS00330	MHP_RS00335
OG0000451	NB625_RS00370	MHP_RS00375
OG0000452	NB625_RS00395	MHP_RS00405
OG0000453	NB625_RS00430	MHP_RS01565
OG0000455	NB625_RS03660	MHP_RS03430
OG0000456	NB625_RS03540	MHP_RS03315
OG0000457	NB625_RS03510	MHP_RS03290
OG0000458	NB625_RS02665	MHP_RS02375
OG0000459	NB625_RS02690	MHP_RS02400
OG0000460	NB625_RS02700	MHP_RS02410
OG0000461	NB625_RS02745	MHP_RS02455
OG0000462	NB625_RS02740	MHP_RS02450
OG0000463	NB625_RS02735	MHP_RS02445
OG0000464	NB625_RS02730	MHP_RS02440
OG0000465	NB625_RS02725	MHP_RS02435
OG0000466	NB625_RS00400	MHP_RS00410
OG0000467	NB625_RS02835	MHP_RS02540
OG0000468	NB625_RS01965	MHP_RS01930
OG0000469	NB625_RS02025	MHP_RS01990
OG0000470	NB625_RS00840	MHP_RS03750
OG0000471	NB625_RS00760	MHP_RS01080
OG0000472	NB625_RS03485	MHP_RS03250
OG0000473	NB625_RS03645	MHP_RS03415
OG0000474	NB625_RS03650	MHP_RS03420
OG0000475	NB625_RS03655	MHP_RS03425
OG0000476	NB625_RS01565	MHP_RS00450
OG0000477	NB625_RS02775	MHP_RS02485
OG0000478	NB625_RS03590	MHP_RS03360
OG0000479	NB625_RS01330	MHP_RS00675
OG0000480	NB625_RS02030	MHP_RS03795
OG0000481	NB625_RS00865	MHP_RS01185
OG0000482	NB625_RS01205	MHP_RS00795
OG0000483	NB625_RS02170	MHP_RS02035
OG0000484	NB625_RS00205	MHP_RS00205
OG0000485	NB625_RS01170	MHP_RS00840
OG0000486	NB625_RS02455	MHP_RS02180
OG0000487	NB625_RS02005	MHP_RS01970
OG0000488	NB625_RS02045	MHP_RS02005
OG0000489	NB625_RS00050	MHP_RS00050
OG0000490	NB625_RS03750	MHP_RS03530
OG0000491	NB625_RS01350	MHP_RS00655
OG0000492	NB625_RS01425	MHP_RS00580
OG0000493	NB625_RS00580	MHP_RS01405
OG0000494	NB625_RS01045	MHP_RS01350
OG0000495	NB625_RS02990	MHP_RS02780
OG0000496	NB625_RS02980	MHP_RS02770
OG0000498	NB625_RS02900	MHP_RS02600
OG0000499	NB625_RS02860	MHP_RS02565
OG0000500	NB625_RS01930	MHP_RS01895
OG0000501	NB625_RS03220	MHP_RS03000
OG0000503	NB625_RS00920	MHP_RS01240
OG0000504	NB625_RS00785	MHP_RS01105
OG0000505	NB625_RS00750	MHP_RS01070
OG0000506	NB625_RS00740	MHP_RS01060
OG0000507	NB625_RS00705	MHP_RS01030
OG0000508	NB625_RS00255	MHP_RS00260
OG0000509	NB625_RS00290	MHP_RS00295
OG0000510	NB625_RS00300	MHP_RS00305
OG0000511	NB625_RS00435	MHP_RS01560
OG0000512	NB625_RS02705	MHP_RS02415
OG0000513	NB625_RS03575	MHP_RS03345
OG0000514	NB625_RS03015	MHP_RS02805
OG0000515	NB625_RS01570	MHP_RS00440
OG0000516	NB625_RS02015	MHP_RS01975
OG0000517	NB625_RS00065	MHP_RS00065
OG0000518	NB625_RS03260	MHP_RS03040
OG0000520	NB625_RS00770	MHP_RS01090
OG0000521	NB625_RS00270	MHP_RS00275
OG0000522	NB625_RS00305	MHP_RS00310
OG0000524	NB625_RS02830	MHP_RS02535
OG0000525	NB625_RS03490	MHP_RS03255
OG0000526	NB625_RS01825	MHP_RS03900
OG0000527	NB625_RS01765	MHP_RS01760
OG0000529	NB625_RS02385	MHP_RS02115
OG0000530	NB625_RS02490	MHP_RS02220
OG0000532	NB625_RS01625	MHP_RS01630
OG0000533	NB625_RS01090	MHP_RS01395
OG0000535	NB625_RS00045	MHP_RS00045
OG0000536	NB625_RS03690	MHP_RS03460
OG0000539	NB625_RS00220	MHP_RS00220
OG0000540	NB625_RS02795	MHP_RS02505
OG0000541	NB625_RS02875	MHP_RS02580
OG0000542	NB625_RS00355	MHP_RS00360
OG0000543	NB625_RS02070	MHP_RS02740
OG0000544	NB625_RS01250	MHP_RS00750
OG0000545	NB625_RS01815	MHP_RS01810
OG0000546	NB625_RS02945	MHP_RS02650
OG0000551	NB625_RS03140	MHP_RS02930
OG0000552	NB625_RS03305	MHP_RS03075
OG0000553	NB625_RS02850, NB625_RS02845	MHP_RS02550
OG0000554	NB625_RS02535	MHP_RS02265
OG0000555	NB625_RS03075	MHP_RS03950
OG0000556	NB625_RS02115	MHP_RS02695
OG0000557	NB625_RS01265	MHP_RS00740
OG0000558	NB625_RS01230	MHP_RS00770
OG0000559	NB625_RS01705	MHP_RS01690
OG0000560	NB625_RS01805	MHP_RS01800
OG0000561	NB625_RS01115	MHP_RS00900
OG0000562	NB625_RS01810	MHP_RS01805
OG0000563	NB625_RS01800	MHP_RS01790
OG0000564	NB625_RS01290	MHP_RS03855
OG0000565	NB625_RS01875	MHP_RS01845
OG0000566	NB625_RS01855	MHP_RS01835
OG0000567	NB625_RS01820	MHP_RS01815
OG0000568	NB625_RS01000	MHP_RS01310
OG0000569	NB625_RS01235	MHP_RS00765
OG0000570	NB625_RS01240	MHP_RS00760
OG0000571	NB625_RS01245	MHP_RS00755
OG0000572	NB625_RS01270	MHP_RS00735
OG0000573	NB625_RS01700	MHP_RS01685
OG0000574	NB625_RS01310	MHP_RS00695
OG0000575	NB625_RS01220	MHP_RS00780
OG0000576	NB625_RS01655	MHP_RS03620
OG0000577	NB625_RS02815	MHP_RS02525
OG0000578	NB625_RS02840	MHP_RS02545
