Orthogroup	MHP_131B_genes	MHP_MHP679_genes
OG0000220	NB627_RS01110	DR086_RS02635
OG0000221	NB627_RS01115	DR086_RS02640
OG0000222	NB627_RS01120	DR086_RS02645
OG0000223	NB627_RS01125	DR086_RS02650
OG0000224	NB627_RS01135	DR086_RS02660
OG0000225	NB627_RS01145	DR086_RS02670
OG0000226	NB627_RS01150	DR086_RS02675
OG0000227	NB627_RS01155	DR086_RS02680
OG0000228	NB627_RS01160	DR086_RS05105
OG0000229	NB627_RS01165	DR086_RS02690
OG0000230	NB627_RS01170	DR086_RS02695
OG0000231	NB627_RS01180	DR086_RS02705
OG0000232	NB627_RS01190	DR086_RS02715
OG0000233	NB627_RS01210	DR086_RS01680
OG0000234	NB627_RS01245	DR086_RS01715
OG0000235	NB627_RS01255	DR086_RS01725
OG0000236	NB627_RS01260	DR086_RS01730
OG0000237	NB627_RS01265	DR086_RS01735
OG0000238	NB627_RS01270	DR086_RS01745
OG0000239	NB627_RS03130	DR086_RS02960
OG0000240	NB627_RS03135	DR086_RS02955
OG0000241	NB627_RS03145	DR086_RS02945
OG0000242	NB627_RS03150	DR086_RS02940
OG0000243	NB627_RS03155	DR086_RS02935
OG0000244	NB627_RS03165	DR086_RS02925
OG0000245	NB627_RS03175	DR086_RS02915
OG0000246	NB627_RS00140	DR086_RS03275
OG0000247	NB627_RS00150	DR086_RS00010
OG0000248	NB627_RS00160	DR086_RS00020
OG0000249	NB627_RS00165	DR086_RS00025
OG0000250	NB627_RS00180	DR086_RS00040
OG0000251	NB627_RS00215	DR086_RS00075
OG0000252	NB627_RS00220	DR086_RS00085
OG0000253	NB627_RS00225	DR086_RS00090
OG0000254	NB627_RS00235	DR086_RS00100
OG0000255	NB627_RS00240	DR086_RS00110
OG0000256	NB627_RS00245	DR086_RS00115
OG0000257	NB627_RS00270	DR086_RS00140
OG0000258	NB627_RS00280	DR086_RS00150
OG0000259	NB627_RS00310	DR086_RS00180
OG0000260	NB627_RS00320	DR086_RS00190
OG0000261	NB627_RS00330, NB627_RS00335	DR086_RS04745
OG0000262	NB627_RS00360	DR086_RS00215
OG0000263	NB627_RS00375	DR086_RS00230
OG0000264	NB627_RS00395	DR086_RS00245
OG0000265	NB627_RS00400	DR086_RS00255
OG0000266	NB627_RS00415	DR086_RS00270
OG0000267	NB627_RS00430	DR086_RS00285
OG0000268	NB627_RS00530	DR086_RS00290
OG0000269	NB627_RS00545	DR086_RS00305
OG0000270	NB627_RS03700	DR086_RS04945
OG0000271	NB627_RS03690	DR086_RS02410
OG0000272	NB627_RS03685	DR086_RS02405
OG0000273	NB627_RS03680	DR086_RS02400
OG0000274	NB627_RS03665	DR086_RS01450
OG0000275	NB627_RS03655	DR086_RS04850
OG0000276	NB627_RS03650	DR086_RS01460
OG0000277	NB627_RS03640	DR086_RS01470
OG0000278	NB627_RS03635	DR086_RS01475
OG0000279	NB627_RS03625	DR086_RS01485
OG0000280	NB627_RS03620	DR086_RS01490
OG0000281	NB627_RS03615	DR086_RS01495
OG0000282	NB627_RS03590	DR086_RS04860
OG0000283	NB627_RS03585	DR086_RS01525
OG0000284	NB627_RS03580	DR086_RS01530
OG0000285	NB627_RS03575	DR086_RS04865
OG0000286	NB627_RS02605	DR086_RS02220
OG0000287	NB627_RS02705	DR086_RS00990
OG0000288	NB627_RS02715	DR086_RS00980
OG0000289	NB627_RS02720	DR086_RS00975
OG0000290	NB627_RS02840	DR086_RS00865
OG0000291	NB627_RS02825	DR086_RS00875
OG0000292	NB627_RS02820	DR086_RS00880
OG0000293	NB627_RS02815	DR086_RS00885
OG0000294	NB627_RS02805	DR086_RS00895
OG0000295	NB627_RS02800	DR086_RS00900
OG0000296	NB627_RS02755	DR086_RS00940
OG0000297	NB627_RS02750	DR086_RS00945
OG0000298	NB627_RS00175	DR086_RS00035
OG0000299	NB627_RS00195	DR086_RS00060
OG0000300	NB627_RS00385	DR086_RS00240
OG0000301	NB627_RS00420	DR086_RS00275
OG0000302	NB627_RS00425	DR086_RS00280
OG0000303	NB627_RS00670	DR086_RS02275
OG0000304	NB627_RS01195	DR086_RS02725
OG0000305	NB627_RS03070	DR086_RS01090
OG0000306	NB627_RS02995	DR086_RS01015
OG0000307	NB627_RS02955	DR086_RS03215
OG0000308	NB627_RS02855	DR086_RS00845
OG0000309	NB627_RS02790	DR086_RS00910
OG0000310	NB627_RS02710	DR086_RS00985
OG0000311	NB627_RS02665	DR086_RS02160
OG0000312	NB627_RS02650	DR086_RS02175
OG0000313	NB627_RS01725	DR086_RS03315
OG0000314	NB627_RS02095	DR086_RS00455
OG0000315	NB627_RS02125	DR086_RS00485
OG0000316	NB627_RS02135	DR086_RS00495
OG0000317	NB627_RS02235	DR086_RS00585
OG0000318	NB627_RS02155	DR086_RS04760
OG0000319	NB627_RS02390	DR086_RS02100
OG0000320	NB627_RS02530	DR086_RS03145
OG0000321	NB627_RS01455	DR086_RS02000
OG0000322	NB627_RS01510	DR086_RS01955
OG0000323	NB627_RS01640	DR086_RS01820
OG0000324	NB627_RS02430	DR086_RS02060
OG0000325	NB627_RS00815	DR086_RS03035
OG0000326	NB627_RS00910	DR086_RS03370
OG0000327	NB627_RS00915	DR086_RS03365
OG0000328	NB627_RS01005	DR086_RS02855
OG0000329	NB627_RS01025	DR086_RS02875
OG0000330	NB627_RS01220	DR086_RS01690
OG0000331	NB627_RS03160	DR086_RS02930
OG0000332	NB627_RS03305	DR086_RS01370
OG0000333	NB627_RS03315	DR086_RS01360
OG0000334	NB627_RS03420	DR086_RS03540
OG0000335	NB627_RS03430	DR086_RS02315
OG0000336	NB627_RS03605	DR086_RS04855
OG0000337	NB627_RS03780	DR086_RS01270
OG0000338	NB627_RS03820	DR086_RS01230
OG0000339	NB627_RS02500	DR086_RS03465
OG0000340	NB627_RS01435	DR086_RS02020
OG0000341	NB627_RS02455	DR086_RS02040
OG0000342	NB627_RS00845	DR086_RS03065
OG0000343	NB627_RS03325	DR086_RS01350
OG0000344	NB627_RS00685	DR086_RS02290
OG0000345	NB627_RS01140	DR086_RS02665
OG0000346	NB627_RS03610	DR086_RS05090
OG0000347	NB627_RS01535	DR086_RS01930
OG0000348	NB627_RS00920	DR086_RS03360
OG0000349	NB627_RS03670	DR086_RS04845
OG0000350	NB627_RS02945	DR086_RS03205
OG0000351	NB627_RS00600	DR086_RS00370
OG0000352	NB627_RS02075	DR086_RS00435
OG0000353	NB627_RS01500	DR086_RS01960
OG0000354	NB627_RS00745	DR086_RS02760
OG0000355	NB627_RS02050	DR086_RS04750
OG0000356	NB627_RS02130	DR086_RS04755
OG0000357	NB627_RS03285	DR086_RS04840
OG0000358	NB627_RS03290	DR086_RS01385
OG0000359	NB627_RS00890	DR086_RS05045
OG0000360	NB627_RS00275	DR086_RS00145
OG0000361	NB627_RS00305	DR086_RS00175
OG0000362	NB627_RS02730	DR086_RS00965
OG0000363	NB627_RS01575	DR086_RS04910
OG0000364	NB627_RS02025	DR086_RS00380
OG0000365	NB627_RS02180	DR086_RS00535
OG0000366	NB627_RS02200	DR086_RS00555
OG0000367	NB627_RS02215	DR086_RS00565
OG0000368	NB627_RS00060	DR086_RS01165
OG0000369	NB627_RS00025	DR086_RS04830
OG0000370	NB627_RS00020	DR086_RS01205
OG0000371	NB627_RS00015	DR086_RS01210
OG0000372	NB627_RS00010	DR086_RS01215
OG0000373	NB627_RS03810	DR086_RS01240
OG0000374	NB627_RS03800	DR086_RS01250
OG0000375	NB627_RS02385	DR086_RS02105
OG0000376	NB627_RS02545	DR086_RS03130
OG0000377	NB627_RS02535	DR086_RS03140
OG0000378	NB627_RS01415	DR086_RS03415
OG0000379	NB627_RS01495	DR086_RS01965
OG0000380	NB627_RS01525	DR086_RS01940
OG0000381	NB627_RS01565	DR086_RS01895
OG0000382	NB627_RS01595	DR086_RS01865
OG0000383	NB627_RS01635	DR086_RS01825
OG0000384	NB627_RS00625	DR086_RS02230
OG0000385	NB627_RS00630	DR086_RS02235
OG0000386	NB627_RS00650	DR086_RS02255
OG0000387	NB627_RS00675	DR086_RS02280
OG0000388	NB627_RS00680	DR086_RS04925
OG0000389	NB627_RS00725	DR086_RS02785
OG0000390	NB627_RS03090	DR086_RS01110
OG0000391	NB627_RS03080	DR086_RS01100
OG0000392	NB627_RS03055	DR086_RS01075
OG0000393	NB627_RS03000	DR086_RS04815
OG0000394	NB627_RS02920	DR086_RS03645
OG0000395	NB627_RS02915	DR086_RS03015
OG0000396	NB627_RS02610	DR086_RS02215
OG0000397	NB627_RS02060	DR086_RS00420
OG0000398	NB627_RS02065	DR086_RS00425
OG0000399	NB627_RS02110	DR086_RS00470
OG0000400	NB627_RS03250	DR086_RS01425
OG0000401	NB627_RS03310	DR086_RS01365
OG0000402	NB627_RS03320	DR086_RS01355
OG0000403	NB627_RS03330	DR086_RS01345
OG0000405	NB627_RS03380	DR086_RS01300
OG0000406	NB627_RS03435	DR086_RS02320
OG0000407	NB627_RS03440	DR086_RS04930
OG0000408	NB627_RS03445	DR086_RS02330
OG0000409	NB627_RS03450	DR086_RS02335
OG0000410	NB627_RS03515	DR086_RS02395
OG0000411	NB627_RS03500	DR086_RS02385
OG0000412	NB627_RS03495	DR086_RS02380
OG0000413	NB627_RS01650	DR086_RS01810
OG0000414	NB627_RS01660	DR086_RS01800
OG0000415	NB627_RS01665	DR086_RS01795
OG0000416	NB627_RS01675	DR086_RS01785
OG0000417	NB627_RS02450	DR086_RS02045
OG0000418	NB627_RS02440	DR086_RS02050
OG0000419	NB627_RS00825	DR086_RS03045
OG0000420	NB627_RS00860	DR086_RS03080
OG0000421	NB627_RS00900	DR086_RS03385
OG0000422	NB627_RS00905	DR086_RS03375
OG0000423	NB627_RS00965	DR086_RS02815
OG0000424	NB627_RS00970	DR086_RS02820
OG0000425	NB627_RS00980	DR086_RS02830
OG0000426	NB627_RS00985	DR086_RS04980
OG0000427	NB627_RS01010	DR086_RS04985
OG0000429	NB627_RS01130	DR086_RS02655
OG0000430	NB627_RS01175	DR086_RS02700
OG0000431	NB627_RS01185	DR086_RS02710
OG0000432	NB627_RS01215	DR086_RS01685
OG0000433	NB627_RS01230	DR086_RS01700
OG0000434	NB627_RS01235	DR086_RS01705
OG0000435	NB627_RS01250	DR086_RS01720
OG0000436	NB627_RS01275	DR086_RS01750
OG0000437	NB627_RS01285	DR086_RS01760
OG0000438	NB627_RS01290	DR086_RS01765
OG0000439	NB627_RS01295	DR086_RS01770
OG0000440	NB627_RS03140	DR086_RS02950
OG0000441	NB627_RS03185	DR086_RS02910
OG0000442	NB627_RS00145	DR086_RS03280
OG0000443	NB627_RS00190	DR086_RS00055
OG0000444	NB627_RS00205	DR086_RS00070
OG0000445	NB627_RS00230	DR086_RS00095
OG0000446	NB627_RS00255	DR086_RS00125
OG0000447	NB627_RS00260	DR086_RS00130
OG0000448	NB627_RS00290	DR086_RS00160
OG0000449	NB627_RS00315	DR086_RS00185
OG0000450	NB627_RS00325	DR086_RS00195
OG0000451	NB627_RS00380	DR086_RS00235
OG0000452	NB627_RS00405	DR086_RS00260
OG0000453	NB627_RS00535	DR086_RS00295
OG0000455	NB627_RS03715	DR086_RS02435
OG0000456	NB627_RS03595	DR086_RS01515
OG0000457	NB627_RS03565	DR086_RS01540
OG0000458	NB627_RS02700	DR086_RS03680
OG0000459	NB627_RS02725	DR086_RS00970
OG0000460	NB627_RS02735	DR086_RS00960
OG0000461	NB627_RS02780	DR086_RS00915
OG0000462	NB627_RS02775	DR086_RS00920
OG0000463	NB627_RS02770	DR086_RS00925
OG0000464	NB627_RS02765	DR086_RS00930
OG0000465	NB627_RS02760	DR086_RS00935
OG0000466	NB627_RS00410	DR086_RS00265
OG0000467	NB627_RS02865	DR086_RS04810
OG0000468	NB627_RS02105	DR086_RS00465
OG0000469	NB627_RS02165	DR086_RS00525
OG0000470	NB627_RS00960	DR086_RS03975
OG0000471	NB627_RS01040	DR086_RS02890
OG0000472	NB627_RS03520	DR086_RS03165
OG0000474	NB627_RS03705	DR086_RS02425
OG0000475	NB627_RS03710	DR086_RS02430
OG0000476	NB627_RS01685	DR086_RS01775
OG0000477	NB627_RS02810	DR086_RS00890
OG0000478	NB627_RS03645	DR086_RS01465
OG0000479	NB627_RS01450	DR086_RS02005
OG0000480	NB627_RS02170	DR086_RS03935
OG0000481	NB627_RS00935	DR086_RS03350
OG0000482	NB627_RS01320	DR086_RS02505
OG0000483	NB627_RS02220	DR086_RS00570
OG0000484	NB627_RS00200	DR086_RS04740
OG0000485	NB627_RS01280	DR086_RS01755
OG0000486	NB627_RS02470	DR086_RS02025
OG0000488	NB627_RS02185	DR086_RS00540
OG0000490	NB627_RS03815	DR086_RS01235
OG0000491	NB627_RS01470	DR086_RS01985
OG0000492	NB627_RS01555	DR086_RS01910
OG0000493	NB627_RS00690	DR086_RS02295
OG0000494	NB627_RS00750	DR086_RS02755
OG0000496	NB627_RS03015	DR086_RS01035
OG0000497	NB627_RS03010	DR086_RS01030
OG0000498	NB627_RS02925	DR086_RS03185
OG0000499	NB627_RS02890	DR086_RS02985
OG0000500	NB627_RS02070	DR086_RS00430
OG0000501	NB627_RS03260	DR086_RS01415
OG0000504	NB627_RS01015	DR086_RS02865
OG0000505	NB627_RS01050	DR086_RS02575
OG0000506	NB627_RS01060	DR086_RS02585
OG0000507	NB627_RS01095	DR086_RS02620
OG0000508	NB627_RS00250	DR086_RS00120
OG0000509	NB627_RS00285	DR086_RS00155
OG0000510	NB627_RS00300	DR086_RS00165
OG0000511	NB627_RS00540	DR086_RS00300
OG0000512	NB627_RS02740	DR086_RS00955
OG0000513	NB627_RS03630	DR086_RS01480
OG0000514	NB627_RS03050	DR086_RS01070
OG0000517	NB627_RS00065	DR086_RS01160
OG0000518	NB627_RS03300	DR086_RS01375
OG0000520	NB627_RS01035	DR086_RS02880
OG0000521	NB627_RS00265	DR086_RS00135
OG0000523	NB627_RS03560	DR086_RS01545
OG0000524	NB627_RS02860	DR086_RS00840
OG0000525	NB627_RS03525	DR086_RS05020
OG0000526	NB627_RS01970	DR086_RS04135
OG0000527	NB627_RS01910	DR086_RS00635
OG0000531	NB627_RS01530	DR086_RS01935
OG0000532	NB627_RS01750, NB627_RS01755	DR086_RS03285
OG0000538	NB627_RS01240	DR086_RS01710
OG0000540	NB627_RS02830	DR086_RS00870
OG0000543	NB627_RS00515	DR086_RS03960
OG0000544	NB627_RS01370, NB627_RS01375	DR086_RS04960
OG0000545	NB627_RS01955	DR086_RS00685
OG0000546	NB627_RS02975	DR086_RS04500
OG0000551	NB627_RS03170	DR086_RS02920
OG0000552	NB627_RS03340	DR086_RS01340
OG0000553	NB627_RS02875	DR086_RS04995
OG0000554	NB627_RS02565	DR086_RS03115
OG0000557	NB627_RS01385	DR086_RS02560
OG0000558	NB627_RS01345	DR086_RS02530
OG0000559	NB627_RS01830	DR086_RS01605
OG0000560	NB627_RS01940	DR086_RS00670
OG0000561	NB627_RS01225	DR086_RS01695
OG0000562	NB627_RS01945	DR086_RS00675
OG0000563	NB627_RS01935	DR086_RS00660
OG0000564	NB627_RS01410	DR086_RS03420
OG0000565	NB627_RS02010	DR086_RS03570
OG0000566	NB627_RS01990	DR086_RS00815
OG0000567	NB627_RS01960	DR086_RS00785
OG0000568	NB627_RS00795	DR086_RS03020
OG0000569	NB627_RS01350	DR086_RS02535
OG0000570	NB627_RS01355	DR086_RS04955
OG0000571	NB627_RS01360	DR086_RS02545
OG0000572	NB627_RS01390	DR086_RS02570
OG0000573	NB627_RS01825	DR086_RS01610
OG0000574	NB627_RS01430	DR086_RS03400
OG0000576	NB627_RS01780	DR086_RS01655
OG0000577	NB627_RS02850	DR086_RS00850
OG0000578	NB627_RS02870	DR086_RS00830
OG0000579	NB627_RS01920	DR086_RS00655
OG0000580	NB627_RS02980	DR086_RS01005
OG0000581	NB627_RS01915	DR086_RS00640
OG0000582	NB627_RS01380	DR086_RS04965
OG0000583	NB627_RS01815	DR086_RS01620
OG0000584	NB627_RS00485	DR086_RS00715
OG0000585	NB627_RS02370	DR086_RS02120
OG0000586	NB627_RS01800	DR086_RS01635
OG0000587	NB627_RS02020	DR086_RS05080
OG0000588	NB627_RS01770	DR086_RS01660
OG0000589	NB627_RS02300	DR086_RS03515
OG0000591	NB627_RS02035	DR086_RS04045
OG0000593	NB627_RS03730	DR086_RS02450
OG0000594	NB627_RS01340	DR086_RS02525
OG0000595	NB627_RS03195	DR086_RS02900
OG0000597	NB627_RS03190	DR086_RS02905
