Orthogroup	MHP_MHP650_genes	MHP_MHP696_genes
OG0000030	DR083_RS04885	DR090_RS04515
OG0000031	DR083_RS03560	DR090_RS03235
OG0000031	DR083_RS02520	DR090_RS03235
OG0000032	DR083_RS03590	DR090_RS03265
OG0000032	DR083_RS03215	DR090_RS02225
OG0000033	DR083_RS00310	DR090_RS02635
OG0000034	DR083_RS04525	DR090_RS00815
OG0000034	DR083_RS04530	DR090_RS04300
OG0000034	DR083_RS04920, DR083_RS04935	DR090_RS03530
OG0000035	DR083_RS03445	DR090_RS03430
OG0000036	DR083_RS03040	DR090_RS03080, DR090_RS03100, DR090_RS04210
OG0000037	DR083_RS04925	DR090_RS03710
OG0000039	DR083_RS03510, DR083_RS03505	DR090_RS03220
OG0000040	DR083_RS02780	DR090_RS02020
OG0000041	DR083_RS01230, DR083_RS01935	DR090_RS03745
OG0000042	DR083_RS00730	DR090_RS04585
OG0000043	DR083_RS01520	DR090_RS00990
OG0000044	DR083_RS04960	DR090_RS04685
OG0000044	DR083_RS02245	DR090_RS00855
OG0000045	DR083_RS03515	DR090_RS03215
OG0000048	DR083_RS02860	DR090_RS02935
OG0000049	DR083_RS01660	DR090_RS02075
OG0000050	DR083_RS00350	DR090_RS02580
OG0000051	DR083_RS02195	DR090_RS01435
OG0000052	DR083_RS02690	DR090_RS01330
OG0000053	DR083_RS04665	DR090_RS04575
OG0000054	DR083_RS00375	DR090_RS02605
OG0000055	DR083_RS00005	DR090_RS03105
OG0000056	DR083_RS00815	DR090_RS01170
OG0000057	DR083_RS03975, DR083_RS03980	DR090_RS01695
OG0000060	DR083_RS02685	DR090_RS03905
OG0000061	DR083_RS02315	DR090_RS00925
OG0000062	DR083_RS00865	DR090_RS01220
OG0000063	DR083_RS04645	DR090_RS01215
OG0000064	DR083_RS00850	DR090_RS01205
OG0000065	DR083_RS02715	DR090_RS03030
OG0000066	DR083_RS01130	DR090_RS02475
OG0000067	DR083_RS02350	DR090_RS03330
OG0000068	DR083_RS03160	DR090_RS00170
OG0000069	DR083_RS00605	DR090_RS01590
OG0000070	DR083_RS00380	DR090_RS02610
OG0000071	DR083_RS02790	DR090_RS02030
OG0000072	DR083_RS04820	DR090_RS04500
OG0000073	DR083_RS01265	DR090_RS00125
OG0000074	DR083_RS04700	DR090_RS04455
OG0000075	DR083_RS00220	DR090_RS00610
OG0000076	DR083_RS00235	DR090_RS00595
OG0000077	DR083_RS03235	DR090_RS00505
OG0000078	DR083_RS02075	DR090_RS02395
OG0000079	DR083_RS01845	DR090_RS02780
OG0000080	DR083_RS04190	DR090_RS03915
OG0000081	DR083_RS00215	DR090_RS00615
OG0000083	DR083_RS01625	DR090_RS01095
OG0000084	DR083_RS02910	DR090_RS02885
OG0000085	DR083_RS02905	DR090_RS02890
OG0000086	DR083_RS02895	DR090_RS02900
OG0000087	DR083_RS02880	DR090_RS02915
OG0000088	DR083_RS02875	DR090_RS02920
OG0000089	DR083_RS02865	DR090_RS02930
OG0000090	DR083_RS02695	DR090_RS01325
OG0000091	DR083_RS00955	DR090_RS01310
OG0000092	DR083_RS00940	DR090_RS01295
OG0000093	DR083_RS00935	DR090_RS01290
OG0000094	DR083_RS00930	DR090_RS01285
OG0000095	DR083_RS00905	DR090_RS01260
OG0000096	DR083_RS00900	DR090_RS01255
OG0000097	DR083_RS00880	DR090_RS01235
OG0000098	DR083_RS00870	DR090_RS01225
OG0000099	DR083_RS04630	DR090_RS04400
OG0000100	DR083_RS00805	DR090_RS01160
OG0000101	DR083_RS00800	DR090_RS01155
OG0000102	DR083_RS02100	DR090_RS02370
OG0000103	DR083_RS02750	DR090_RS03065
OG0000104	DR083_RS02745	DR090_RS03060
OG0000105	DR083_RS02730	DR090_RS03045
OG0000106	DR083_RS02720	DR090_RS03035
OG0000107	DR083_RS02710	DR090_RS03025
OG0000108	DR083_RS02705	DR090_RS03020
OG0000109	DR083_RS02700	DR090_RS03015
OG0000110	DR083_RS03140	DR090_RS02655
OG0000111	DR083_RS03135	DR090_RS02660
OG0000112	DR083_RS03125	DR090_RS02670
OG0000113	DR083_RS03315	DR090_RS04615
OG0000114	DR083_RS03305	DR090_RS03300
OG0000115	DR083_RS03290	DR090_RS03285
OG0000116	DR083_RS01185	DR090_RS00435
OG0000117	DR083_RS01180	DR090_RS00440
OG0000118	DR083_RS01145	DR090_RS02460
OG0000119	DR083_RS01140	DR090_RS02465
OG0000120	DR083_RS01125	DR090_RS02480
OG0000121	DR083_RS01100	DR090_RS02505
OG0000122	DR083_RS01095	DR090_RS02510
OG0000123	DR083_RS01075	DR090_RS02530
OG0000124	DR083_RS01070	DR090_RS02535
OG0000125	DR083_RS01065	DR090_RS02540
OG0000126	DR083_RS01055	DR090_RS02835
OG0000127	DR083_RS01045	DR090_RS02845
OG0000128	DR083_RS01030	DR090_RS02860
OG0000129	DR083_RS01025	DR090_RS02865
OG0000130	DR083_RS01015	DR090_RS02875
OG0000131	DR083_RS00985	DR090_RS03150
OG0000132	DR083_RS04660	DR090_RS04600
OG0000133	DR083_RS02355	DR090_RS02690
OG0000134	DR083_RS04790	DR090_RS02695
OG0000135	DR083_RS02375	DR090_RS02710
OG0000136	DR083_RS02380	DR090_RS02715
OG0000137	DR083_RS02420	DR090_RS02755
OG0000138	DR083_RS03185	DR090_RS00195
OG0000139	DR083_RS03155	DR090_RS00165
OG0000140	DR083_RS03150	DR090_RS00160
OG0000141	DR083_RS00725	DR090_RS01705
OG0000142	DR083_RS04625	DR090_RS04450
OG0000143	DR083_RS00695	DR090_RS01680
OG0000144	DR083_RS00685	DR090_RS01670
OG0000145	DR083_RS00675	DR090_RS01660
OG0000146	DR083_RS00665	DR090_RS01650
OG0000147	DR083_RS00660	DR090_RS01645
OG0000148	DR083_RS00645	DR090_RS01630
OG0000149	DR083_RS00635	DR090_RS01620
OG0000150	DR083_RS00620	DR090_RS01605
OG0000151	DR083_RS00575	DR090_RS01555
OG0000152	DR083_RS00570	DR090_RS01550
OG0000153	DR083_RS00565	DR090_RS01545
OG0000154	DR083_RS00555	DR090_RS01535
OG0000155	DR083_RS03340	DR090_RS01495
OG0000156	DR083_RS02140	DR090_RS01485
OG0000157	DR083_RS04765	DR090_RS04440
OG0000158	DR083_RS04770	DR090_RS04435
OG0000159	DR083_RS04945	DR090_RS02595
OG0000160	DR083_RS00360	DR090_RS02590
OG0000161	DR083_RS00355	DR090_RS02585
OG0000162	DR083_RS00345	DR090_RS02575
OG0000163	DR083_RS00340	DR090_RS02570
OG0000164	DR083_RS03555	DR090_RS03230
OG0000165	DR083_RS01545	DR090_RS01015
OG0000166	DR083_RS01565	DR090_RS01035
OG0000167	DR083_RS01580	DR090_RS01050
OG0000168	DR083_RS01585	DR090_RS01055
OG0000169	DR083_RS01655	DR090_RS02070
OG0000170	DR083_RS01670	DR090_RS02085
OG0000171	DR083_RS01680	DR090_RS02095
OG0000172	DR083_RS01690	DR090_RS02105
OG0000173	DR083_RS01695	DR090_RS02110
OG0000174	DR083_RS01700	DR090_RS02115
OG0000175	DR083_RS01715	DR090_RS02130
OG0000176	DR083_RS01765	DR090_RS02180
OG0000177	DR083_RS01770	DR090_RS02185
OG0000178	DR083_RS01775	DR090_RS02190
OG0000179	DR083_RS01785	DR090_RS02200
OG0000180	DR083_RS01790	DR090_RS02205
OG0000181	DR083_RS04830	DR090_RS04655
OG0000182	DR083_RS02830	DR090_RS03515
OG0000183	DR083_RS02795	DR090_RS02035
OG0000184	DR083_RS03100	DR090_RS01995
OG0000185	DR083_RS03085	DR090_RS02010
OG0000186	DR083_RS04900	DR090_RS04605
OG0000187	DR083_RS03415	DR090_RS03190
OG0000188	DR083_RS03405	DR090_RS03200
OG0000189	DR083_RS04865	DR090_RS04625
OG0000190	DR083_RS03025	DR090_RS03370
OG0000191	DR083_RS03005	DR090_RS03395
OG0000192	DR083_RS02475	DR090_RS00355
OG0000193	DR083_RS02490	DR090_RS00340
OG0000194	DR083_RS01250	DR090_RS00140
OG0000195	DR083_RS01255	DR090_RS00135
OG0000196	DR083_RS01275	DR090_RS00115
OG0000197	DR083_RS01280	DR090_RS00110
OG0000198	DR083_RS01295	DR090_RS00095
OG0000199	DR083_RS01300	DR090_RS00090
OG0000200	DR083_RS01315	DR090_RS00075
OG0000201	DR083_RS01325	DR090_RS00065
OG0000202	DR083_RS04685	DR090_RS00010
OG0000203	DR083_RS01385	DR090_RS00005
OG0000204	DR083_RS01390	DR090_RS04470
OG0000205	DR083_RS01395	DR090_RS01955
OG0000206	DR083_RS01415	DR090_RS01935
OG0000207	DR083_RS01430	DR090_RS01920
OG0000208	DR083_RS01435	DR090_RS01915
OG0000209	DR083_RS01440	DR090_RS01910
OG0000210	DR083_RS02680	DR090_RS01865
OG0000211	DR083_RS02670	DR090_RS01855
OG0000212	DR083_RS02660	DR090_RS01845
OG0000213	DR083_RS02655	DR090_RS01840
OG0000214	DR083_RS02650	DR090_RS01835
OG0000215	DR083_RS02645	DR090_RS01830
OG0000216	DR083_RS02640	DR090_RS01825
OG0000217	DR083_RS02635	DR090_RS01820
OG0000218	DR083_RS02625	DR090_RS01810
OG0000219	DR083_RS02620	DR090_RS01805
OG0000220	DR083_RS02615	DR090_RS01800
OG0000221	DR083_RS02610	DR090_RS01795
OG0000222	DR083_RS02605	DR090_RS01790
OG0000223	DR083_RS02600	DR090_RS01785
OG0000224	DR083_RS02590	DR090_RS01775
OG0000225	DR083_RS02580	DR090_RS01765
OG0000226	DR083_RS02575	DR090_RS01760
OG0000227	DR083_RS02570	DR090_RS01755
OG0000228	DR083_RS05030	DR090_RS04680
OG0000229	DR083_RS02560	DR090_RS01745
OG0000230	DR083_RS02555	DR090_RS01740
OG0000231	DR083_RS02545	DR090_RS01730
OG0000232	DR083_RS02535	DR090_RS01720
OG0000233	DR083_RS02035	DR090_RS00225
OG0000234	DR083_RS01995	DR090_RS00260
OG0000235	DR083_RS01985	DR090_RS00270
OG0000236	DR083_RS01980	DR090_RS00275
OG0000237	DR083_RS01975	DR090_RS00280
OG0000238	DR083_RS01965	DR090_RS00290
OG0000239	DR083_RS00735	DR090_RS03000
OG0000240	DR083_RS00740	DR090_RS02995
OG0000241	DR083_RS00750	DR090_RS02985
OG0000242	DR083_RS00755	DR090_RS02980
OG0000243	DR083_RS00760	DR090_RS02975
OG0000244	DR083_RS00770	DR090_RS02965
OG0000245	DR083_RS00780	DR090_RS02955
OG0000246	DR083_RS00010	DR090_RS03110
OG0000247	DR083_RS00020	DR090_RS00810
OG0000248	DR083_RS00030	DR090_RS00800
OG0000249	DR083_RS00035	DR090_RS00795
OG0000250	DR083_RS00050	DR090_RS00780
OG0000251	DR083_RS00085	DR090_RS00745
OG0000252	DR083_RS00095	DR090_RS00735
OG0000253	DR083_RS00100	DR090_RS00730
OG0000254	DR083_RS00110	DR090_RS00720
OG0000255	DR083_RS00120	DR090_RS00710
OG0000256	DR083_RS00125	DR090_RS00705
OG0000257	DR083_RS00150	DR090_RS00680
OG0000258	DR083_RS00160	DR090_RS00670
OG0000259	DR083_RS00190	DR090_RS00640
OG0000260	DR083_RS00200	DR090_RS00630
OG0000261	DR083_RS04585	DR090_RS04350
OG0000262	DR083_RS00225	DR090_RS00605
OG0000263	DR083_RS00240	DR090_RS00590
OG0000264	DR083_RS00255	DR090_RS00575
OG0000265	DR083_RS00265	DR090_RS00565
OG0000266	DR083_RS00280	DR090_RS00550
OG0000267	DR083_RS00295	DR090_RS00535
OG0000268	DR083_RS00300	DR090_RS00530
OG0000269	DR083_RS03225	DR090_RS00515
OG0000270	DR083_RS04615	DR090_RS04395
OG0000271	DR083_RS00515	DR090_RS01125
OG0000272	DR083_RS00510	DR090_RS01120
OG0000273	DR083_RS00505	DR090_RS01115
OG0000274	DR083_RS00485	DR090_RS02335
OG0000275	DR083_RS04605	DR090_RS04540
OG0000276	DR083_RS00475	DR090_RS02325
OG0000277	DR083_RS00465	DR090_RS02315
OG0000278	DR083_RS00460	DR090_RS02310
OG0000279	DR083_RS00450	DR090_RS02300
OG0000280	DR083_RS00445	DR090_RS02295
OG0000281	DR083_RS00440	DR090_RS02290
OG0000282	DR083_RS04595	DR090_RS04530
OG0000283	DR083_RS00410	DR090_RS02260
OG0000284	DR083_RS00405	DR090_RS02255
OG0000285	DR083_RS04590	DR090_RS04525
OG0000286	DR083_RS00325	DR090_RS02555
OG0000287	DR083_RS01805	DR090_RS02820
OG0000288	DR083_RS01815	DR090_RS02810
OG0000289	DR083_RS01820	DR090_RS02805
OG0000290	DR083_RS02205	DR090_RS01425
OG0000291	DR083_RS01920	DR090_RS01415
OG0000292	DR083_RS01915	DR090_RS01410
OG0000293	DR083_RS01910	DR090_RS01405
OG0000294	DR083_RS01900	DR090_RS01395
OG0000295	DR083_RS01895	DR090_RS01390
OG0000296	DR083_RS01855	DR090_RS02770
OG0000297	DR083_RS01850	DR090_RS02775
OG0000298	DR083_RS00045	DR090_RS00785
OG0000299	DR083_RS00070	DR090_RS03800
OG0000300	DR083_RS00250	DR090_RS00580
OG0000301	DR083_RS00285	DR090_RS00545
OG0000302	DR083_RS00290	DR090_RS00540
OG0000303	DR083_RS02385	DR090_RS02720
OG0000304	DR083_RS02530	DR090_RS01715
OG0000305	DR083_RS00670	DR090_RS01655
OG0000306	DR083_RS00595	DR090_RS01580
OG0000307	DR083_RS00560	DR090_RS01540
OG0000308	DR083_RS02185	DR090_RS01445
OG0000309	DR083_RS01885	DR090_RS01380
OG0000310	DR083_RS01810	DR090_RS02815
OG0000311	DR083_RS00385	DR090_RS02615
OG0000312	DR083_RS00370	DR090_RS02600
OG0000313	DR083_RS03565	DR090_RS03240
OG0000314	DR083_RS01560	DR090_RS01030
OG0000315	DR083_RS01590	DR090_RS01060
OG0000316	DR083_RS01600	DR090_RS01070
OG0000317	DR083_RS02870	DR090_RS02925
OG0000318	DR083_RS04715	DR090_RS04370
OG0000319	DR083_RS02735	DR090_RS03050
OG0000320	DR083_RS03115	DR090_RS02680
OG0000321	DR083_RS01150	DR090_RS02455
OG0000322	DR083_RS01105	DR090_RS02500
OG0000323	DR083_RS00975	DR090_RS03160
OG0000324	DR083_RS03000	DR090_RS03400
OG0000325	DR083_RS01260	DR090_RS00130
OG0000326	DR083_RS01355	DR090_RS00035
OG0000327	DR083_RS01360	DR090_RS00030
OG0000328	DR083_RS01445	DR090_RS01905
OG0000329	DR083_RS01470	DR090_RS01885
OG0000330	DR083_RS02020	DR090_RS00235
OG0000331	DR083_RS00765	DR090_RS02970
OG0000332	DR083_RS01725	DR090_RS02140
OG0000333	DR083_RS01735	DR090_RS02150
OG0000334	DR083_RS02835	DR090_RS03510
OG0000335	DR083_RS02825	DR090_RS02065
OG0000336	DR083_RS04600	DR090_RS04535
OG0000337	DR083_RS00855	DR090_RS01210
OG0000338	DR083_RS00895	DR090_RS01250
OG0000339	DR083_RS03295	DR090_RS03290
OG0000340	DR083_RS01170	DR090_RS03610
OG0000341	DR083_RS03020	DR090_RS03365
OG0000342	DR083_RS01290	DR090_RS00100
OG0000343	DR083_RS01745	DR090_RS02160
OG0000344	DR083_RS02400	DR090_RS02735
OG0000345	DR083_RS02585	DR090_RS01770
OG0000346	DR083_RS04950	DR090_RS02285
OG0000347	DR083_RS01080	DR090_RS02525
OG0000348	DR083_RS01365	DR090_RS00025
OG0000349	DR083_RS04610	DR090_RS04545
OG0000350	DR083_RS00550	DR090_RS01530
OG0000351	DR083_RS03285	DR090_RS00455
OG0000352	DR083_RS01540	DR090_RS01010
OG0000353	DR083_RS01110	DR090_RS02495
OG0000354	DR083_RS03170	DR090_RS00180
OG0000355	DR083_RS04705	DR090_RS04360
OG0000356	DR083_RS04710	DR090_RS04365
OG0000357	DR083_RS04740	DR090_RS04510
OG0000358	DR083_RS01710	DR090_RS02125
OG0000359	DR083_RS04680	DR090_RS04320
OG0000360	DR083_RS00155	DR090_RS00675
OG0000361	DR083_RS00185	DR090_RS00645
OG0000362	DR083_RS01830	DR090_RS02795
OG0000363	DR083_RS04670	DR090_RS02850
OG0000364	DR083_RS03850	DR090_RS00955
OG0000365	DR083_RS03815	DR090_RS04390
OG0000366	DR083_RS02900	DR090_RS02895
OG0000367	DR083_RS02890	DR090_RS02905
OG0000368	DR083_RS05110	DR090_RS01315
OG0000369	DR083_RS04650	DR090_RS04415
OG0000370	DR083_RS00920	DR090_RS01275
OG0000371	DR083_RS00915	DR090_RS01270
OG0000372	DR083_RS00910	DR090_RS01265
OG0000373	DR083_RS00885	DR090_RS01240
OG0000374	DR083_RS00875	DR090_RS01230
OG0000375	DR083_RS02740	DR090_RS03055
OG0000376	DR083_RS03130	DR090_RS02665
OG0000377	DR083_RS03120	DR090_RS02675
OG0000378	DR083_RS01190	DR090_RS00430
OG0000379	DR083_RS01115	DR090_RS02490
OG0000380	DR083_RS01090	DR090_RS02515
OG0000381	DR083_RS01050	DR090_RS02840
OG0000382	DR083_RS01020	DR090_RS02870
OG0000383	DR083_RS00980	DR090_RS03155
OG0000384	DR083_RS02340	DR090_RS03315
OG0000385	DR083_RS02345	DR090_RS03320
OG0000386	DR083_RS02365	DR090_RS02700
OG0000387	DR083_RS02390	DR090_RS02725
OG0000388	DR083_RS04795	DR090_RS04570
OG0000390	DR083_RS00690	DR090_RS01675
OG0000391	DR083_RS00680	DR090_RS01665
OG0000392	DR083_RS00655	DR090_RS01640
OG0000393	DR083_RS04620	DR090_RS04445
OG0000394	DR083_RS03350	DR090_RS01505
OG0000395	DR083_RS03345	DR090_RS01500
OG0000396	DR083_RS00330	DR090_RS02560
OG0000397	DR083_RS01525	DR090_RS00995
OG0000398	DR083_RS01530	DR090_RS01000
OG0000399	DR083_RS01575	DR090_RS01045
OG0000400	DR083_RS01665	DR090_RS02080
OG0000401	DR083_RS01730	DR090_RS02145
OG0000402	DR083_RS01740	DR090_RS02155
OG0000403	DR083_RS01750	DR090_RS02165
OG0000404	DR083_RS01780	DR090_RS02195
OG0000406	DR083_RS02820	DR090_RS02060
OG0000407	DR083_RS04825	DR090_RS04505
OG0000408	DR083_RS02810	DR090_RS02050
OG0000409	DR083_RS02805	DR090_RS02045
OG0000410	DR083_RS03105	DR090_RS01990
OG0000411	DR083_RS03095	DR090_RS02000
OG0000412	DR083_RS03090	DR090_RS02005
OG0000413	DR083_RS03435	DR090_RS03170
OG0000414	DR083_RS03425	DR090_RS03180
OG0000415	DR083_RS03420	DR090_RS03185
OG0000416	DR083_RS03410	DR090_RS03195
OG0000418	DR083_RS03010	DR090_RS03390
OG0000419	DR083_RS01270	DR090_RS00120
OG0000420	DR083_RS01305	DR090_RS00085
OG0000421	DR083_RS01340	DR090_RS00050
OG0000422	DR083_RS01350	DR090_RS00040
OG0000423	DR083_RS01405	DR090_RS01945
OG0000424	DR083_RS01410	DR090_RS01940
OG0000425	DR083_RS01420	DR090_RS01930
OG0000426	DR083_RS04690	DR090_RS04465
OG0000427	DR083_RS04695	DR090_RS04460
OG0000428	DR083_RS01475	DR090_RS01875
OG0000429	DR083_RS02595	DR090_RS01780
OG0000430	DR083_RS02550	DR090_RS01735
OG0000431	DR083_RS02540	DR090_RS01725
OG0000432	DR083_RS02025	DR090_RS00230
OG0000433	DR083_RS02010	DR090_RS00245
OG0000434	DR083_RS02005	DR090_RS00250
OG0000435	DR083_RS01990	DR090_RS00265
OG0000436	DR083_RS01960	DR090_RS00295
OG0000437	DR083_RS01950	DR090_RS00305
OG0000438	DR083_RS01945	DR090_RS00310
OG0000439	DR083_RS04745	DR090_RS04330
OG0000440	DR083_RS00745	DR090_RS04580
OG0000441	DR083_RS00785	DR090_RS02950
OG0000442	DR083_RS00015	DR090_RS04215
OG0000443	DR083_RS00065	DR090_RS00765
OG0000444	DR083_RS00080	DR090_RS00750
OG0000445	DR083_RS00105	DR090_RS00725
OG0000446	DR083_RS00135	DR090_RS00695
OG0000447	DR083_RS00140	DR090_RS00690
OG0000448	DR083_RS00170	DR090_RS00660
OG0000449	DR083_RS00195	DR090_RS00635
OG0000450	DR083_RS00205	DR090_RS00625
OG0000451	DR083_RS00245	DR090_RS00585
OG0000452	DR083_RS00270	DR090_RS00560
OG0000453	DR083_RS00305	DR090_RS00525
OG0000455	DR083_RS00795	DR090_RS01150
OG0000456	DR083_RS00420	DR090_RS02270
OG0000457	DR083_RS00395	DR090_RS02245
OG0000458	DR083_RS01800	DR090_RS02825
OG0000459	DR083_RS01825	DR090_RS02800
OG0000460	DR083_RS01835	DR090_RS02790
OG0000461	DR083_RS01880	DR090_RS01375
OG0000462	DR083_RS01875	DR090_RS01370
OG0000463	DR083_RS01870	DR090_RS01365
OG0000464	DR083_RS01865	DR090_RS02760
OG0000465	DR083_RS01860	DR090_RS02765
OG0000466	DR083_RS00275	DR090_RS00555
OG0000467	DR083_RS04780	DR090_RS04425
OG0000468	DR083_RS01570	DR090_RS01040
OG0000469	DR083_RS01630	DR090_RS01100
OG0000470	DR083_RS03825	DR090_RS03685
OG0000471	DR083_RS03775	DR090_RS01870
OG0000472	DR083_RS02975	DR090_RS01980
OG0000473	DR083_RS00525	DR090_RS01135
OG0000474	DR083_RS00530	DR090_RS01140
OG0000476	DR083_RS03485	DR090_RS03205
OG0000477	DR083_RS01905	DR090_RS01400
OG0000478	DR083_RS00470	DR090_RS02320
OG0000479	DR083_RS01155	DR090_RS02450
OG0000480	DR083_RS03830	DR090_RS03680
OG0000481	DR083_RS01375	DR090_RS00015
OG0000482	DR083_RS02485	DR090_RS00345
OG0000483	DR083_RS02885	DR090_RS02910
OG0000484	DR083_RS04580	DR090_RS04355
OG0000485	DR083_RS01955	DR090_RS00300
OG0000486	DR083_RS03035	DR090_RS03385
OG0000487	DR083_RS04720	DR090_RS04375
OG0000489	DR083_RS00950	DR090_RS01305
OG0000490	DR083_RS00890	DR090_RS01245
OG0000491	DR083_RS01135	DR090_RS02470
OG0000492	DR083_RS01060	DR090_RS02545
OG0000493	DR083_RS02405	DR090_RS02740
OG0000494	DR083_RS03165	DR090_RS00175
OG0000495	DR083_RS00625	DR090_RS01610
OG0000496	DR083_RS00615	DR090_RS01600
OG0000497	DR083_RS00610	DR090_RS01595
OG0000498	DR083_RS03355	DR090_RS01510
OG0000499	DR083_RS02150	DR090_RS01475
OG0000500	DR083_RS01535	DR090_RS01005
OG0000501	DR083_RS01675	DR090_RS02090
OG0000502	DR083_RS02495	DR090_RS00335
OG0000503	DR083_RS01320	DR090_RS00070
OG0000504	DR083_RS01455	DR090_RS01895
OG0000505	DR083_RS02675	DR090_RS01860
OG0000506	DR083_RS02665	DR090_RS01850
OG0000507	DR083_RS02630	DR090_RS01815
OG0000508	DR083_RS00130	DR090_RS00700
OG0000509	DR083_RS00165	DR090_RS00665
OG0000510	DR083_RS00175	DR090_RS00655
OG0000512	DR083_RS01840	DR090_RS02785
OG0000513	DR083_RS00455	DR090_RS02305
OG0000514	DR083_RS00650	DR090_RS01635
OG0000515	DR083_RS03495	DR090_RS00910
OG0000516	DR083_RS04725	DR090_RS04380
OG0000518	DR083_RS01720	DR090_RS02135
OG0000519	DR083_RS01345	DR090_RS00045
OG0000521	DR083_RS00145	DR090_RS00685
OG0000522	DR083_RS00180	DR090_RS00650
OG0000524	DR083_RS02180	DR090_RS01450
OG0000525	DR083_RS04850	DR090_RS04485
OG0000526	DR083_RS04265	DR090_RS03810
OG0000527	DR083_RS02220	DR090_RS00830
OG0000528	DR083_RS04730	DR090_RS04385
OG0000529	DR083_RS02725	DR090_RS03040
OG0000530	DR083_RS03310	DR090_RS03305
OG0000531	DR083_RS01085	DR090_RS02520
OG0000532	DR083_RS05100	DR090_RS03210
OG0000533	DR083_RS03335	DR090_RS00215
OG0000534	DR083_RS00260	DR090_RS00570
OG0000535	DR083_RS04655	DR090_RS04420
OG0000536	DR083_RS00825	DR090_RS01180
OG0000537	DR083_RS01285	DR090_RS00105
OG0000538	DR083_RS02000	DR090_RS00255
OG0000539	DR083_RS00090	DR090_RS00740
OG0000540	DR083_RS01925	DR090_RS01420
OG0000541	DR083_RS02135	DR090_RS01490
OG0000542	DR083_RS00230	DR090_RS00600
OG0000544	DR083_RS04805	DR090_RS04340
OG0000545	DR083_RS04260, DR083_RS04250	DR090_RS00885
OG0000546	DR083_RS00580	DR090_RS03955
OG0000547	DR083_RS05065	DR090_RS01685
OG0000548	DR083_RS03570	DR090_RS03245
OG0000549	DR083_RS04845	DR090_RS04490
OG0000550	DR083_RS00490	DR090_RS02340
OG0000552	DR083_RS01755	DR090_RS02170
OG0000553	DR083_RS04775	DR090_RS04430
OG0000554	DR083_RS03145	DR090_RS02650
OG0000557	DR083_RS02430	DR090_RS00400
OG0000558	DR083_RS02460	DR090_RS00370
OG0000559	DR083_RS02095	DR090_RS02375
OG0000560	DR083_RS02260	DR090_RS00870
OG0000561	DR083_RS02015	DR090_RS00240
OG0000562	DR083_RS02265	DR090_RS00875
OG0000563	DR083_RS02250	DR090_RS00860
OG0000564	DR083_RS01195	DR090_RS00425
OG0000565	DR083_RS02325	DR090_RS00935
OG0000566	DR083_RS02310	DR090_RS00920
OG0000567	DR083_RS02280	DR090_RS00890
