Orthogroup	MHP_MHP650_genes	MFC_MF29_genes
OG0000168	DR083_RS01585	DR095_RS02800
OG0000169	DR083_RS01655	DR095_RS01750
OG0000170	DR083_RS01670	DR095_RS01765
OG0000171	DR083_RS01680	DR095_RS01775
OG0000172	DR083_RS01690	DR095_RS01780
OG0000173	DR083_RS01695	DR095_RS01785
OG0000174	DR083_RS01700	DR095_RS01790
OG0000175	DR083_RS01715	DR095_RS01805
OG0000176	DR083_RS01765	DR095_RS01845
OG0000177	DR083_RS01770	DR095_RS01850
OG0000178	DR083_RS01775	DR095_RS01855
OG0000179	DR083_RS01785	DR095_RS01865
OG0000180	DR083_RS01790	DR095_RS01870
OG0000181	DR083_RS04830	DR095_RS03870
OG0000182	DR083_RS02830	DR095_RS01895
OG0000183	DR083_RS02795	DR095_RS01930
OG0000184	DR083_RS03100	DR095_RS02970
OG0000185	DR083_RS03085	DR095_RS02985
OG0000186	DR083_RS04900	DR095_RS01970
OG0000187	DR083_RS03415	DR095_RS01985
OG0000188	DR083_RS03405	DR095_RS01995
OG0000189	DR083_RS04865	DR095_RS03890
OG0000190	DR083_RS03025	DR095_RS02010
OG0000191	DR083_RS03005	DR095_RS02030
OG0000192	DR083_RS02475	DR095_RS02040
OG0000193	DR083_RS02490	DR095_RS02055
OG0000194	DR083_RS01250	DR095_RS02065
OG0000195	DR083_RS01255	DR095_RS02070
OG0000196	DR083_RS01275	DR095_RS03895
OG0000197	DR083_RS01280	DR095_RS02095
OG0000198	DR083_RS01295	DR095_RS02110
OG0000199	DR083_RS01300	DR095_RS02115
OG0000200	DR083_RS01315	DR095_RS02130
OG0000201	DR083_RS01325	DR095_RS02140
OG0000202	DR083_RS04685	DR095_RS02195
OG0000203	DR083_RS01385	DR095_RS02200
OG0000204	DR083_RS01390	DR095_RS03925
OG0000205	DR083_RS01395	DR095_RS02490
OG0000206	DR083_RS01415	DR095_RS02470
OG0000207	DR083_RS01430	DR095_RS02455
OG0000208	DR083_RS01435	DR095_RS02450
OG0000209	DR083_RS01440	DR095_RS02445
OG0000210	DR083_RS02680	DR095_RS02400
OG0000211	DR083_RS02670	DR095_RS02390
OG0000212	DR083_RS02660	DR095_RS02380
OG0000213	DR083_RS02655	DR095_RS02375
OG0000214	DR083_RS02650	DR095_RS02370
OG0000215	DR083_RS02645	DR095_RS02365
OG0000216	DR083_RS02640	DR095_RS02360
OG0000217	DR083_RS02635	DR095_RS02355
OG0000218	DR083_RS02625	DR095_RS03910
OG0000219	DR083_RS02620	DR095_RS02340
OG0000220	DR083_RS02615	DR095_RS02335
OG0000221	DR083_RS02610	DR095_RS02330
OG0000222	DR083_RS02605	DR095_RS02325
OG0000223	DR083_RS02600	DR095_RS02320
OG0000224	DR083_RS02590	DR095_RS02310
OG0000225	DR083_RS02580	DR095_RS02300
OG0000226	DR083_RS02575	DR095_RS02295
OG0000227	DR083_RS02570	DR095_RS02290
OG0000228	DR083_RS05030	DR095_RS04045
OG0000229	DR083_RS02560	DR095_RS02280
OG0000230	DR083_RS02555	DR095_RS02275
OG0000231	DR083_RS02545	DR095_RS02265
OG0000232	DR083_RS02535	DR095_RS02255
OG0000233	DR083_RS02035	DR095_RS02245
OG0000234	DR083_RS01995	DR095_RS02215
OG0000235	DR083_RS01985	DR095_RS02205
OG0000236	DR083_RS01980	DR095_RS01540
OG0000237	DR083_RS01975	DR095_RS01560
OG0000238	DR083_RS01965	DR095_RS01565
OG0000239	DR083_RS00735	DR095_RS01595
OG0000240	DR083_RS00740	DR095_RS01600
OG0000241	DR083_RS00750	DR095_RS01705
OG0000242	DR083_RS00755	DR095_RS01710
OG0000243	DR083_RS00760	DR095_RS01715
OG0000244	DR083_RS00770	DR095_RS01725
OG0000245	DR083_RS00780	DR095_RS01735
OG0000246	DR083_RS00010	DR095_RS01030
OG0000247	DR083_RS00020	DR095_RS01020
OG0000248	DR083_RS00030	DR095_RS00995
OG0000249	DR083_RS00035	DR095_RS00990
OG0000250	DR083_RS00050	DR095_RS00975
OG0000251	DR083_RS00085	DR095_RS00945
OG0000252	DR083_RS00095	DR095_RS00935
OG0000253	DR083_RS00100	DR095_RS00930
OG0000254	DR083_RS00110	DR095_RS00920
OG0000255	DR083_RS00120	DR095_RS00915
OG0000256	DR083_RS00125	DR095_RS00910
OG0000257	DR083_RS00150	DR095_RS00885
OG0000258	DR083_RS00160	DR095_RS00875
OG0000259	DR083_RS00190	DR095_RS00845
OG0000260	DR083_RS00200	DR095_RS00835
OG0000261	DR083_RS04585	DR095_RS03795
OG0000262	DR083_RS00225	DR095_RS00810
OG0000263	DR083_RS00240	DR095_RS00795
OG0000264	DR083_RS00255	DR095_RS00780
OG0000265	DR083_RS00265	DR095_RS00770
OG0000266	DR083_RS00280	DR095_RS00755
OG0000267	DR083_RS00295	DR095_RS00740
OG0000268	DR083_RS00300	DR095_RS00735
OG0000269	DR083_RS03225	DR095_RS00720
OG0000270	DR083_RS04615	DR095_RS03930
OG0000271	DR083_RS00515	DR095_RS02520
OG0000272	DR083_RS00510	DR095_RS02525
OG0000273	DR083_RS00505	DR095_RS02530
OG0000274	DR083_RS00485	DR095_RS02550
OG0000275	DR083_RS04605	DR095_RS03935
OG0000276	DR083_RS00475	DR095_RS02560
OG0000277	DR083_RS00465	DR095_RS03940
OG0000278	DR083_RS00460	DR095_RS02575
OG0000279	DR083_RS00450	DR095_RS02585
OG0000280	DR083_RS00445	DR095_RS02590
OG0000281	DR083_RS00440	DR095_RS02595
OG0000282	DR083_RS04595	DR095_RS02620
OG0000283	DR083_RS00410	DR095_RS02625
OG0000284	DR083_RS00405	DR095_RS02630
OG0000285	DR083_RS04590	DR095_RS03955
OG0000286	DR083_RS00325	DR095_RS00590
OG0000287	DR083_RS01805	DR095_RS00565
OG0000288	DR083_RS01815	DR095_RS00555
OG0000289	DR083_RS01820	DR095_RS00550
OG0000290	DR083_RS02205	DR095_RS03370
OG0000291	DR083_RS01920	DR095_RS00450
OG0000292	DR083_RS01915	DR095_RS00455
OG0000293	DR083_RS01910	DR095_RS00460
OG0000294	DR083_RS01900	DR095_RS00470
OG0000295	DR083_RS01895	DR095_RS00475
OG0000296	DR083_RS01855	DR095_RS00515
OG0000297	DR083_RS01850	DR095_RS00520
OG0000298	DR083_RS00045	DR095_RS00980
OG0000299	DR083_RS00070	DR095_RS00960
OG0000300	DR083_RS00250	DR095_RS00785
OG0000301	DR083_RS00285	DR095_RS00750
OG0000302	DR083_RS00290	DR095_RS00745
OG0000303	DR083_RS02385	DR095_RS00045
OG0000304	DR083_RS02530	DR095_RS00080
OG0000305	DR083_RS00670	DR095_RS00210
OG0000306	DR083_RS00595	DR095_RS00290
OG0000307	DR083_RS00560	DR095_RS00330
OG0000308	DR083_RS02185	DR095_RS00430
OG0000309	DR083_RS01885	DR095_RS00485
OG0000310	DR083_RS01810	DR095_RS00560
OG0000311	DR083_RS00385	DR095_RS00610
OG0000312	DR083_RS00370	DR095_RS00630
OG0000313	DR083_RS03565	DR095_RS02705
OG0000314	DR083_RS01560	DR095_RS02775
OG0000315	DR083_RS01590	DR095_RS02805
OG0000316	DR083_RS01600	DR095_RS02815
OG0000317	DR083_RS02870	DR095_RS02840
OG0000318	DR083_RS04715	DR095_RS04005
OG0000319	DR083_RS02735	DR095_RS01290
OG0000320	DR083_RS03115	DR095_RS01355
OG0000321	DR083_RS01150	DR095_RS01420
OG0000322	DR083_RS01105	DR095_RS01465
OG0000323	DR083_RS00975	DR095_RS02955
OG0000324	DR083_RS03000	DR095_RS02035
OG0000325	DR083_RS01260	DR095_RS02075
OG0000326	DR083_RS01355	DR095_RS02170
OG0000327	DR083_RS01360	DR095_RS02175
OG0000328	DR083_RS01445	DR095_RS02440
OG0000329	DR083_RS01470	DR095_RS02420
OG0000330	DR083_RS02020	DR095_RS02235
OG0000331	DR083_RS00765	DR095_RS01720
OG0000332	DR083_RS01725	DR095_RS01815
OG0000333	DR083_RS01735	DR095_RS01825
OG0000334	DR083_RS02835	DR095_RS01890
OG0000335	DR083_RS02825	DR095_RS03875
OG0000336	DR083_RS04600	DR095_RS03950
OG0000337	DR083_RS00855	DR095_RS01160
OG0000338	DR083_RS00895	DR095_RS01120
OG0000339	DR083_RS03295	DR095_RS01375
OG0000340	DR083_RS01170	DR095_RS01400
OG0000341	DR083_RS03020	DR095_RS02015
OG0000342	DR083_RS01290	DR095_RS02105
OG0000343	DR083_RS01745	DR095_RS01835
OG0000344	DR083_RS02400	DR095_RS00060
OG0000345	DR083_RS02585	DR095_RS02305
OG0000346	DR083_RS04950	DR095_RS03945
OG0000347	DR083_RS01080	DR095_RS01490
OG0000348	DR083_RS01365	DR095_RS03905
OG0000349	DR083_RS04610	DR095_RS02540
OG0000350	DR083_RS00550	DR095_RS00295
OG0000351	DR083_RS03285	DR095_RS00660
OG0000352	DR083_RS01540	DR095_RS02755
OG0000353	DR083_RS01110	DR095_RS01460
OG0000354	DR083_RS03170	DR095_RS00110
OG0000355	DR083_RS04705	DR095_RS03980
OG0000356	DR083_RS04710	DR095_RS03985
OG0000357	DR083_RS04740	DR095_RS03860
OG0000358	DR083_RS01710	DR095_RS01800
OG0000359	DR083_RS04680	DR095_RS03900
OG0000360	DR083_RS00155	DR095_RS00880
OG0000361	DR083_RS00185	DR095_RS00850
OG0000362	DR083_RS01830	DR095_RS00540
OG0000363	DR083_RS04670	DR095_RS01530
OG0000365	DR083_RS03815	DR095_RS04025
OG0000366	DR083_RS02900	DR095_RS02870
OG0000367	DR083_RS02890	DR095_RS02860
OG0000368	DR083_RS05110	DR095_RS01055
OG0000369	DR083_RS04650	DR095_RS03410
OG0000370	DR083_RS00920	DR095_RS01095
OG0000371	DR083_RS00915	DR095_RS01100
OG0000372	DR083_RS00910	DR095_RS01105
OG0000373	DR083_RS00885	DR095_RS01130
OG0000374	DR083_RS00875	DR095_RS01140
OG0000375	DR083_RS02740	DR095_RS01285
OG0000376	DR083_RS03130	DR095_RS01340
OG0000377	DR083_RS03120	DR095_RS01350
OG0000378	DR083_RS01190	DR095_RS01385
OG0000379	DR083_RS01115	DR095_RS01455
OG0000380	DR083_RS01090	DR095_RS01480
OG0000381	DR083_RS01050	DR095_RS01520
OG0000382	DR083_RS01020	DR095_RS02910
OG0000383	DR083_RS00980	DR095_RS02950
OG0000384	DR083_RS02340	DR095_RS00655
OG0000385	DR083_RS02345	DR095_RS00005
OG0000386	DR083_RS02365	DR095_RS00025
OG0000387	DR083_RS02390	DR095_RS00050
OG0000388	DR083_RS04795	DR095_RS03755
OG0000390	DR083_RS00690	DR095_RS00190
OG0000391	DR083_RS00680	DR095_RS00200
OG0000392	DR083_RS00655	DR095_RS00225
OG0000393	DR083_RS04620	DR095_RS00280
OG0000394	DR083_RS03350	DR095_RS00345
OG0000395	DR083_RS03345	DR095_RS00350
OG0000396	DR083_RS00330	DR095_RS02695
OG0000397	DR083_RS01525	DR095_RS02740
OG0000398	DR083_RS01530	DR095_RS02745
OG0000399	DR083_RS01575	DR095_RS02790
OG0000400	DR083_RS01665	DR095_RS01760
OG0000401	DR083_RS01730	DR095_RS01820
OG0000402	DR083_RS01740	DR095_RS01830
OG0000403	DR083_RS01750	DR095_RS01840
OG0000404	DR083_RS01780	DR095_RS03865
OG0000406	DR083_RS02820	DR095_RS01905
OG0000407	DR083_RS04825	DR095_RS03880
OG0000408	DR083_RS02810	DR095_RS01915
OG0000409	DR083_RS02805	DR095_RS01920
OG0000410	DR083_RS03105	DR095_RS02965
OG0000411	DR083_RS03095	DR095_RS02975
OG0000412	DR083_RS03090	DR095_RS02980
OG0000413	DR083_RS03435	DR095_RS01965
OG0000414	DR083_RS03425	DR095_RS01975
OG0000415	DR083_RS03420	DR095_RS01980
OG0000416	DR083_RS03410	DR095_RS01990
OG0000417	DR083_RS03015	DR095_RS02020
OG0000418	DR083_RS03010	DR095_RS02025
OG0000419	DR083_RS01270	DR095_RS02085
OG0000420	DR083_RS01305	DR095_RS02120
OG0000421	DR083_RS01340	DR095_RS02155
OG0000422	DR083_RS01350	DR095_RS02165
OG0000423	DR083_RS01405	DR095_RS02480
OG0000424	DR083_RS01410	DR095_RS02475
OG0000425	DR083_RS01420	DR095_RS02465
OG0000426	DR083_RS04690	DR095_RS03585
OG0000427	DR083_RS04695	DR095_RS03920
OG0000428	DR083_RS01475	DR095_RS02410
OG0000429	DR083_RS02595	DR095_RS02315
OG0000430	DR083_RS02550	DR095_RS02270
OG0000431	DR083_RS02540	DR095_RS02260
OG0000432	DR083_RS02025	DR095_RS02240
OG0000433	DR083_RS02010	DR095_RS02230
OG0000434	DR083_RS02005	DR095_RS02225
OG0000435	DR083_RS01990	DR095_RS02210
OG0000436	DR083_RS01960	DR095_RS01570
OG0000437	DR083_RS01950	DR095_RS01580
OG0000438	DR083_RS01945	DR095_RS03840
OG0000439	DR083_RS04745	DR095_RS01590
OG0000440	DR083_RS00745	DR095_RS03855
OG0000441	DR083_RS00785	DR095_RS01745
OG0000442	DR083_RS00015	DR095_RS01025
OG0000443	DR083_RS00065	DR095_RS00965
OG0000444	DR083_RS00080	DR095_RS00950
OG0000445	DR083_RS00105	DR095_RS00925
OG0000446	DR083_RS00135	DR095_RS00900
OG0000447	DR083_RS00140	DR095_RS00895
OG0000448	DR083_RS00170	DR095_RS00865
OG0000449	DR083_RS00195	DR095_RS00840
OG0000450	DR083_RS00205	DR095_RS00830
OG0000451	DR083_RS00245	DR095_RS00790
OG0000452	DR083_RS00270	DR095_RS00765
OG0000453	DR083_RS00305	DR095_RS00730
OG0000455	DR083_RS00795	DR095_RS03825
OG0000456	DR083_RS00420	DR095_RS02615
OG0000457	DR083_RS00395	DR095_RS02640
OG0000458	DR083_RS01800	DR095_RS00570
OG0000459	DR083_RS01825	DR095_RS00545
OG0000460	DR083_RS01835	DR095_RS00535
OG0000461	DR083_RS01880	DR095_RS00490
OG0000462	DR083_RS01875	DR095_RS00495
OG0000463	DR083_RS01870	DR095_RS00500
OG0000464	DR083_RS01865	DR095_RS00505
OG0000465	DR083_RS01860	DR095_RS00510
OG0000466	DR083_RS00275	DR095_RS00760
OG0000467	DR083_RS04780	DR095_RS03790
OG0000468	DR083_RS01570	DR095_RS02785
OG0000469	DR083_RS01630	DR095_RS03050
OG0000470	DR083_RS03825	DR095_RS02485
OG0000471	DR083_RS03775	DR095_RS02405
OG0000472	DR083_RS02975	DR095_RS02665
OG0000473	DR083_RS00525	DR095_RS02510
OG0000474	DR083_RS00530	DR095_RS02505
OG0000476	DR083_RS03485	DR095_RS01220
OG0000477	DR083_RS01905	DR095_RS00465
OG0000478	DR083_RS00470	DR095_RS02565
OG0000479	DR083_RS01155	DR095_RS01415
OG0000480	DR083_RS03830	DR095_RS03245
OG0000481	DR083_RS01375	DR095_RS02190
OG0000482	DR083_RS02485	DR095_RS02050
OG0000483	DR083_RS02885	DR095_RS02855
OG0000484	DR083_RS04580	DR095_RS03800
OG0000485	DR083_RS01955	DR095_RS01575
OG0000486	DR083_RS03035	DR095_RS02000
OG0000487	DR083_RS04720	DR095_RS04010
OG0000489	DR083_RS00950	DR095_RS01065
OG0000490	DR083_RS00890	DR095_RS01125
OG0000491	DR083_RS01135	DR095_RS01435
OG0000492	DR083_RS01060	DR095_RS01510
OG0000493	DR083_RS02405	DR095_RS00065
OG0000494	DR083_RS03165	DR095_RS00115
OG0000495	DR083_RS00625	DR095_RS00255
OG0000496	DR083_RS00615	DR095_RS00265
OG0000497	DR083_RS00610	DR095_RS00270
OG0000498	DR083_RS03355	DR095_RS00340
OG0000499	DR083_RS02150	DR095_RS00400
OG0000500	DR083_RS01535	DR095_RS02750
OG0000501	DR083_RS01675	DR095_RS01770
OG0000502	DR083_RS02495	DR095_RS02060
OG0000503	DR083_RS01320	DR095_RS02135
OG0000504	DR083_RS01455	DR095_RS02430
OG0000505	DR083_RS02675	DR095_RS02395
OG0000506	DR083_RS02665	DR095_RS02385
OG0000507	DR083_RS02630	DR095_RS02350
OG0000508	DR083_RS00130	DR095_RS00905
OG0000509	DR083_RS00165	DR095_RS00870
OG0000510	DR083_RS00175	DR095_RS00860
OG0000512	DR083_RS01840	DR095_RS00530
OG0000513	DR083_RS00455	DR095_RS02580
OG0000514	DR083_RS00650	DR095_RS00230
OG0000516	DR083_RS04725	DR095_RS03000
OG0000518	DR083_RS01720	DR095_RS01810
OG0000519	DR083_RS01345	DR095_RS02160
OG0000521	DR083_RS00145	DR095_RS00890
OG0000522	DR083_RS00180	DR095_RS00855
OG0000524	DR083_RS02180	DR095_RS00425
OG0000525	DR083_RS04850	DR095_RS04060
OG0000528	DR083_RS04730	DR095_RS03010
OG0000529	DR083_RS02725	DR095_RS01300
OG0000530	DR083_RS03310	DR095_RS01365
OG0000531	DR083_RS01085	DR095_RS01485
OG0000533	DR083_RS03335	DR095_RS02250
OG0000534	DR083_RS00260	DR095_RS00775
OG0000535	DR083_RS04655	DR095_RS01070
OG0000536	DR083_RS00825	DR095_RS01195
OG0000537	DR083_RS01285	DR095_RS02100
OG0000538	DR083_RS02000	DR095_RS02220
OG0000539	DR083_RS00090	DR095_RS00940
OG0000541	DR083_RS02135	DR095_RS00385
OG0000542	DR083_RS00230	DR095_RS00805
OG0000547	DR083_RS05065	DR095_RS00180
OG0000548	DR083_RS03570	DR095_RS02700
OG0000549	DR083_RS04845	DR095_RS02670
OG0000550	DR083_RS00490	DR095_RS02545
OG0000556	DR083_RS04895	DR095_RS03845
OG0000584	DR083_RS02920, DR083_RS03400	DR095_RS01670
OG0000585	DR083_RS04315	DR095_RS03450
OG0000589	DR083_RS03545	DR095_RS03040
OG0000600	DR083_RS03395	DR095_RS01665
OG0000603	DR083_RS03390	DR095_RS01650
OG0000605	DR083_RS03385	DR095_RS01645
OG0000632	DR083_RS05090	DR095_RS03775
