Orthogroup	MHP_4284_genes	MHP_MHP679_genes
OG0000157	ABLE99_RS02600	DR086_RS05005
OG0000158	ABLE99_RS02590	DR086_RS05000
OG0000159	ABLE99_RS02365	DR086_RS05100
OG0000160	ABLE99_RS02360	DR086_RS02185
OG0000161	ABLE99_RS02355	DR086_RS02190
OG0000162	ABLE99_RS02345	DR086_RS02200
OG0000163	ABLE99_RS02340	DR086_RS02205
OG0000164	ABLE99_RS01560	DR086_RS03305
OG0000165	ABLE99_RS01855	DR086_RS00440
OG0000166	ABLE99_RS01875	DR086_RS00460
OG0000167	ABLE99_RS01890	DR086_RS00475
OG0000168	ABLE99_RS01895	DR086_RS00480
OG0000169	ABLE99_RS02935	DR086_RS01435
OG0000170	ABLE99_RS02950	DR086_RS01420
OG0000171	ABLE99_RS02960	DR086_RS01410
OG0000172	ABLE99_RS02965	DR086_RS01405
OG0000173	ABLE99_RS02970	DR086_RS01400
OG0000174	ABLE99_RS02975	DR086_RS01395
OG0000175	ABLE99_RS02990	DR086_RS01380
OG0000176	ABLE99_RS03040	DR086_RS01330
OG0000177	ABLE99_RS03045	DR086_RS01325
OG0000178	ABLE99_RS03050	DR086_RS01320
OG0000179	ABLE99_RS03060	DR086_RS01310
OG0000180	ABLE99_RS03065	DR086_RS01305
OG0000181	ABLE99_RS03105	DR086_RS05065
OG0000182	ABLE99_RS03115	DR086_RS03535
OG0000183	ABLE99_RS03150	DR086_RS02345
OG0000184	ABLE99_RS03175	DR086_RS02390
OG0000185	ABLE99_RS03190	DR086_RS02375
OG0000186	ABLE99_RS01490	DR086_RS04895
OG0000187	ABLE99_RS01505	DR086_RS01790
OG0000188	ABLE99_RS01515	DR086_RS01780
OG0000189	ABLE99_RS02135	DR086_RS04920
OG0000190	ABLE99_RS02130	DR086_RS02035
OG0000191	ABLE99_RS02110	DR086_RS02055
OG0000192	ABLE99_RS01185	DR086_RS02515
OG0000193	ABLE99_RS01170	DR086_RS02500
OG0000194	ABLE99_RS00985	DR086_RS03025
OG0000195	ABLE99_RS00980	DR086_RS03030
OG0000196	ABLE99_RS00960	DR086_RS03050
OG0000197	ABLE99_RS00955	DR086_RS03055
OG0000198	ABLE99_RS00940	DR086_RS03070
OG0000199	ABLE99_RS00935	DR086_RS03075
OG0000200	ABLE99_RS00920	DR086_RS03090
OG0000201	ABLE99_RS00910	DR086_RS03100
OG0000202	ABLE99_RS00855	DR086_RS03345
OG0000203	ABLE99_RS00850	DR086_RS03340
OG0000204	ABLE99_RS00845	DR086_RS04975
OG0000205	ABLE99_RS00840	DR086_RS02805
OG0000206	ABLE99_RS00820	DR086_RS02825
OG0000207	ABLE99_RS00805	DR086_RS02840
OG0000208	ABLE99_RS00800	DR086_RS02845
OG0000209	ABLE99_RS00795	DR086_RS02850
OG0000210	ABLE99_RS00750	DR086_RS02895
OG0000211	ABLE99_RS00740	DR086_RS02580
OG0000212	ABLE99_RS00730	DR086_RS02590
OG0000213	ABLE99_RS00725	DR086_RS02595
OG0000214	ABLE99_RS00720	DR086_RS02600
OG0000215	ABLE99_RS00715	DR086_RS02605
OG0000216	ABLE99_RS00710	DR086_RS02610
OG0000217	ABLE99_RS00705	DR086_RS02615
OG0000218	ABLE99_RS00695	DR086_RS02625
OG0000219	ABLE99_RS00690	DR086_RS02630
OG0000220	ABLE99_RS00685	DR086_RS02635
OG0000221	ABLE99_RS00680	DR086_RS02640
OG0000222	ABLE99_RS00675	DR086_RS02645
OG0000223	ABLE99_RS00670	DR086_RS02650
OG0000224	ABLE99_RS00660	DR086_RS02660
OG0000225	ABLE99_RS00650	DR086_RS02670
OG0000226	ABLE99_RS00645	DR086_RS02675
OG0000227	ABLE99_RS00640	DR086_RS02680
OG0000228	ABLE99_RS00635	DR086_RS05105
OG0000229	ABLE99_RS00630	DR086_RS02690
OG0000230	ABLE99_RS00625	DR086_RS02695
OG0000231	ABLE99_RS00615	DR086_RS02705
OG0000232	ABLE99_RS00605	DR086_RS02715
OG0000233	ABLE99_RS01065	DR086_RS01680
OG0000234	ABLE99_RS01100	DR086_RS01715
OG0000235	ABLE99_RS01110	DR086_RS01725
OG0000236	ABLE99_RS01115	DR086_RS01730
OG0000237	ABLE99_RS01120	DR086_RS01735
OG0000238	ABLE99_RS01125	DR086_RS01745
OG0000239	ABLE99_RS02835	DR086_RS02960
OG0000240	ABLE99_RS02840	DR086_RS02955
OG0000241	ABLE99_RS02850	DR086_RS02945
OG0000242	ABLE99_RS02855	DR086_RS02940
OG0000243	ABLE99_RS02860	DR086_RS02935
OG0000244	ABLE99_RS02870	DR086_RS02925
OG0000245	ABLE99_RS02880	DR086_RS02915
OG0000246	ABLE99_RS00140	DR086_RS03275
OG0000247	ABLE99_RS00150	DR086_RS00010
OG0000248	ABLE99_RS00160	DR086_RS00020
OG0000249	ABLE99_RS00165	DR086_RS00025
OG0000250	ABLE99_RS00185	DR086_RS00040
OG0000251	ABLE99_RS00210	DR086_RS00075
OG0000252	ABLE99_RS00220	DR086_RS00085
OG0000253	ABLE99_RS00225	DR086_RS00090
OG0000254	ABLE99_RS00235	DR086_RS00100
OG0000255	ABLE99_RS00240	DR086_RS00110
OG0000256	ABLE99_RS00245	DR086_RS00115
OG0000257	ABLE99_RS00270	DR086_RS00140
OG0000258	ABLE99_RS00280	DR086_RS00150
OG0000259	ABLE99_RS00310	DR086_RS00180
OG0000260	ABLE99_RS00320	DR086_RS00190
OG0000261	ABLE99_RS00330	DR086_RS04745
OG0000262	ABLE99_RS00345	DR086_RS00215
OG0000263	ABLE99_RS00360	DR086_RS00230
OG0000264	ABLE99_RS00375	DR086_RS00245
OG0000265	ABLE99_RS00385	DR086_RS00255
OG0000266	ABLE99_RS00400	DR086_RS00270
OG0000267	ABLE99_RS00415	DR086_RS00285
OG0000268	ABLE99_RS00420	DR086_RS00290
OG0000269	ABLE99_RS00435	DR086_RS00305
OG0000270	ABLE99_RS03355	DR086_RS04945
OG0000271	ABLE99_RS03350	DR086_RS02410
OG0000272	ABLE99_RS03345	DR086_RS02405
OG0000273	ABLE99_RS03340	DR086_RS02400
OG0000274	ABLE99_RS03320	DR086_RS01450
OG0000275	ABLE99_RS03315	DR086_RS04850
OG0000276	ABLE99_RS03310	DR086_RS01460
OG0000277	ABLE99_RS03300	DR086_RS01470
OG0000278	ABLE99_RS03295	DR086_RS01475
OG0000279	ABLE99_RS03285	DR086_RS01485
OG0000280	ABLE99_RS03280	DR086_RS01490
OG0000281	ABLE99_RS03275	DR086_RS01495
OG0000282	ABLE99_RS03250	DR086_RS04860
OG0000283	ABLE99_RS03245	DR086_RS01525
OG0000284	ABLE99_RS03240	DR086_RS01530
OG0000285	ABLE99_RS03235	DR086_RS04865
OG0000286	ABLE99_RS02325	DR086_RS02220
OG0000287	ABLE99_RS02415	DR086_RS00990
OG0000288	ABLE99_RS02425	DR086_RS00980
OG0000289	ABLE99_RS02430	DR086_RS00975
OG0000290	ABLE99_RS02540	DR086_RS00865
OG0000291	ABLE99_RS02530	DR086_RS00875
OG0000292	ABLE99_RS02525	DR086_RS00880
OG0000293	ABLE99_RS02520	DR086_RS00885
OG0000294	ABLE99_RS02510	DR086_RS00895
OG0000295	ABLE99_RS02505	DR086_RS00900
OG0000296	ABLE99_RS02465	DR086_RS00940
OG0000297	ABLE99_RS02460	DR086_RS00945
OG0000298	ABLE99_RS00175	DR086_RS00035
OG0000299	ABLE99_RS00195	DR086_RS00060
OG0000300	ABLE99_RS00370	DR086_RS00240
OG0000301	ABLE99_RS00405	DR086_RS00275
OG0000302	ABLE99_RS00410	DR086_RS00280
OG0000303	ABLE99_RS00555	DR086_RS02275
OG0000304	ABLE99_RS00600	DR086_RS02725
OG0000305	ABLE99_RS02775	DR086_RS01090
OG0000306	ABLE99_RS02700	DR086_RS01015
OG0000307	ABLE99_RS02660	DR086_RS03215
OG0000308	ABLE99_RS02560	DR086_RS00845
OG0000309	ABLE99_RS02495	DR086_RS00910
OG0000310	ABLE99_RS02420	DR086_RS00985
OG0000311	ABLE99_RS02385	DR086_RS02160
OG0000312	ABLE99_RS02370	DR086_RS02175
OG0000313	ABLE99_RS01550	DR086_RS03315
OG0000314	ABLE99_RS01870	DR086_RS00455
OG0000315	ABLE99_RS01900	DR086_RS00485
OG0000316	ABLE99_RS01910	DR086_RS00495
OG0000317	ABLE99_RS02005	DR086_RS00585
OG0000318	ABLE99_RS01915	DR086_RS04760
OG0000319	ABLE99_RS02065	DR086_RS02100
OG0000320	ABLE99_RS02265	DR086_RS03145
OG0000321	ABLE99_RS01300	DR086_RS02000
OG0000322	ABLE99_RS01345	DR086_RS01955
OG0000323	ABLE99_RS01475	DR086_RS01820
OG0000324	ABLE99_RS02105	DR086_RS02060
OG0000325	ABLE99_RS00975	DR086_RS03035
OG0000326	ABLE99_RS00880	DR086_RS03370
OG0000327	ABLE99_RS00875	DR086_RS03365
OG0000328	ABLE99_RS00790	DR086_RS02855
OG0000329	ABLE99_RS00770	DR086_RS02875
OG0000330	ABLE99_RS01075	DR086_RS01690
OG0000331	ABLE99_RS02865	DR086_RS02930
OG0000332	ABLE99_RS03000	DR086_RS01370
OG0000333	ABLE99_RS03010	DR086_RS01360
OG0000334	ABLE99_RS03110	DR086_RS03540
OG0000335	ABLE99_RS03120	DR086_RS02315
OG0000336	ABLE99_RS03265	DR086_RS04855
OG0000337	ABLE99_RS03435	DR086_RS01270
OG0000338	ABLE99_RS03475	DR086_RS01230
OG0000339	ABLE99_RS02240	DR086_RS03465
OG0000340	ABLE99_RS01280	DR086_RS02020
OG0000341	ABLE99_RS02125	DR086_RS02040
OG0000342	ABLE99_RS00945	DR086_RS03065
OG0000343	ABLE99_RS03020	DR086_RS01350
OG0000344	ABLE99_RS00570	DR086_RS02290
OG0000345	ABLE99_RS00655	DR086_RS02665
OG0000346	ABLE99_RS03270	DR086_RS05090
OG0000347	ABLE99_RS01370	DR086_RS01930
OG0000348	ABLE99_RS00870	DR086_RS03360
OG0000349	ABLE99_RS03330	DR086_RS04845
OG0000350	ABLE99_RS02650	DR086_RS03205
OG0000351	ABLE99_RS00490	DR086_RS00370
OG0000352	ABLE99_RS01850	DR086_RS00435
OG0000353	ABLE99_RS01340	DR086_RS01960
OG0000354	ABLE99_RS01025	DR086_RS02760
OG0000355	ABLE99_RS01825	DR086_RS04750
OG0000356	ABLE99_RS01905	DR086_RS04755
OG0000357	ABLE99_RS02980	DR086_RS04840
OG0000358	ABLE99_RS02985	DR086_RS01385
OG0000359	ABLE99_RS00900	DR086_RS05045
OG0000360	ABLE99_RS00275	DR086_RS00145
OG0000361	ABLE99_RS00305	DR086_RS00175
OG0000362	ABLE99_RS02440	DR086_RS00965
OG0000363	ABLE99_RS01410	DR086_RS04910
OG0000364	ABLE99_RS01800	DR086_RS00380
OG0000365	ABLE99_RS01950	DR086_RS00535
OG0000366	ABLE99_RS01975	DR086_RS00555
OG0000367	ABLE99_RS01985	DR086_RS00565
OG0000368	ABLE99_RS00060	DR086_RS01165
OG0000369	ABLE99_RS00025	DR086_RS04830
OG0000370	ABLE99_RS00020	DR086_RS01205
OG0000371	ABLE99_RS00015	DR086_RS01210
OG0000372	ABLE99_RS00010	DR086_RS01215
OG0000373	ABLE99_RS03465	DR086_RS01240
OG0000374	ABLE99_RS03455	DR086_RS01250
OG0000375	ABLE99_RS02060	DR086_RS02105
OG0000376	ABLE99_RS02280	DR086_RS03130
OG0000377	ABLE99_RS02270	DR086_RS03140
OG0000378	ABLE99_RS01260	DR086_RS03415
OG0000379	ABLE99_RS01335	DR086_RS01965
OG0000380	ABLE99_RS01360	DR086_RS01940
OG0000381	ABLE99_RS01400	DR086_RS01895
OG0000382	ABLE99_RS01430	DR086_RS01865
OG0000383	ABLE99_RS01470	DR086_RS01825
OG0000384	ABLE99_RS00510	DR086_RS02230
OG0000385	ABLE99_RS00515	DR086_RS02235
OG0000386	ABLE99_RS00535	DR086_RS02255
OG0000387	ABLE99_RS00560	DR086_RS02280
OG0000388	ABLE99_RS00565	DR086_RS04925
OG0000389	ABLE99_RS01050	DR086_RS02785
OG0000390	ABLE99_RS02795	DR086_RS01110
OG0000391	ABLE99_RS02785	DR086_RS01100
OG0000392	ABLE99_RS02760	DR086_RS01075
OG0000393	ABLE99_RS02705	DR086_RS04815
OG0000394	ABLE99_RS02625	DR086_RS03645
OG0000395	ABLE99_RS02620	DR086_RS03015
OG0000396	ABLE99_RS02330	DR086_RS02215
OG0000397	ABLE99_RS01835	DR086_RS00420
OG0000398	ABLE99_RS01840	DR086_RS00425
OG0000399	ABLE99_RS01885	DR086_RS00470
OG0000400	ABLE99_RS02945	DR086_RS01425
OG0000401	ABLE99_RS03005	DR086_RS01365
OG0000402	ABLE99_RS03015	DR086_RS01355
OG0000403	ABLE99_RS03025	DR086_RS01345
OG0000404	ABLE99_RS03055	DR086_RS01315
OG0000405	ABLE99_RS03075	DR086_RS01300
OG0000406	ABLE99_RS03125	DR086_RS02320
OG0000407	ABLE99_RS03130	DR086_RS04930
OG0000408	ABLE99_RS03135	DR086_RS02330
OG0000409	ABLE99_RS03140	DR086_RS02335
OG0000410	ABLE99_RS03170	DR086_RS02395
OG0000411	ABLE99_RS03180	DR086_RS02385
OG0000412	ABLE99_RS03185	DR086_RS02380
OG0000413	ABLE99_RS01485	DR086_RS01810
OG0000414	ABLE99_RS01495	DR086_RS01800
OG0000415	ABLE99_RS01500	DR086_RS01795
OG0000416	ABLE99_RS01510	DR086_RS01785
OG0000417	ABLE99_RS02120	DR086_RS02045
OG0000418	ABLE99_RS02115	DR086_RS02050
OG0000419	ABLE99_RS00965	DR086_RS03045
OG0000420	ABLE99_RS00930	DR086_RS03080
OG0000421	ABLE99_RS00895	DR086_RS03385
OG0000422	ABLE99_RS00885	DR086_RS03375
OG0000423	ABLE99_RS00830	DR086_RS02815
OG0000424	ABLE99_RS00825	DR086_RS02820
OG0000425	ABLE99_RS00815	DR086_RS02830
OG0000426	ABLE99_RS00810	DR086_RS04980
OG0000427	ABLE99_RS00785	DR086_RS04985
OG0000428	ABLE99_RS00760	DR086_RS02885
OG0000429	ABLE99_RS00665	DR086_RS02655
OG0000430	ABLE99_RS00620	DR086_RS02700
OG0000431	ABLE99_RS00610	DR086_RS02710
OG0000432	ABLE99_RS01070	DR086_RS01685
OG0000433	ABLE99_RS01085	DR086_RS01700
OG0000434	ABLE99_RS01090	DR086_RS01705
OG0000435	ABLE99_RS01105	DR086_RS01720
OG0000436	ABLE99_RS01130	DR086_RS01750
OG0000437	ABLE99_RS01140	DR086_RS01760
OG0000438	ABLE99_RS01145	DR086_RS01765
OG0000439	ABLE99_RS01150	DR086_RS01770
OG0000440	ABLE99_RS02845	DR086_RS02950
OG0000442	ABLE99_RS00145	DR086_RS03280
OG0000443	ABLE99_RS00190	DR086_RS00055
OG0000444	ABLE99_RS00205	DR086_RS00070
OG0000445	ABLE99_RS00230	DR086_RS00095
OG0000446	ABLE99_RS00255	DR086_RS00125
OG0000447	ABLE99_RS00260	DR086_RS00130
OG0000448	ABLE99_RS00290	DR086_RS00160
OG0000449	ABLE99_RS00315	DR086_RS00185
OG0000450	ABLE99_RS00325	DR086_RS00195
OG0000451	ABLE99_RS00365	DR086_RS00235
OG0000452	ABLE99_RS00390	DR086_RS00260
OG0000453	ABLE99_RS00425	DR086_RS00295
OG0000455	ABLE99_RS03375	DR086_RS02435
OG0000456	ABLE99_RS03255	DR086_RS01515
OG0000457	ABLE99_RS03230	DR086_RS01540
OG0000458	ABLE99_RS02410	DR086_RS03680
OG0000459	ABLE99_RS02435	DR086_RS00970
OG0000460	ABLE99_RS02445	DR086_RS00960
OG0000461	ABLE99_RS02490	DR086_RS00915
OG0000462	ABLE99_RS02485	DR086_RS00920
OG0000463	ABLE99_RS02480	DR086_RS00925
OG0000464	ABLE99_RS02475	DR086_RS00930
OG0000465	ABLE99_RS02470	DR086_RS00935
OG0000466	ABLE99_RS00395	DR086_RS00265
OG0000467	ABLE99_RS02570	DR086_RS04810
OG0000468	ABLE99_RS01880	DR086_RS00465
OG0000469	ABLE99_RS01940	DR086_RS00525
OG0000470	ABLE99_RS00835	DR086_RS03975
OG0000471	ABLE99_RS00755	DR086_RS02890
OG0000472	ABLE99_RS03205	DR086_RS03165
OG0000473	ABLE99_RS03360	DR086_RS02420
OG0000474	ABLE99_RS03365	DR086_RS02425
OG0000475	ABLE99_RS03370	DR086_RS02430
OG0000476	ABLE99_RS01520	DR086_RS01775
OG0000477	ABLE99_RS02515	DR086_RS00890
OG0000478	ABLE99_RS03305	DR086_RS01465
OG0000479	ABLE99_RS01295	DR086_RS02005
OG0000480	ABLE99_RS01945	DR086_RS03935
OG0000481	ABLE99_RS00860	DR086_RS03350
OG0000482	ABLE99_RS01175	DR086_RS02505
OG0000483	ABLE99_RS01990	DR086_RS00570
OG0000484	ABLE99_RS00200	DR086_RS04740
OG0000485	ABLE99_RS01135	DR086_RS01755
OG0000486	ABLE99_RS02140	DR086_RS02025
OG0000487	ABLE99_RS01920	DR086_RS04765
OG0000488	ABLE99_RS01960	DR086_RS00540
OG0000489	ABLE99_RS00050	DR086_RS01175
OG0000490	ABLE99_RS03470	DR086_RS01235
OG0000491	ABLE99_RS01315	DR086_RS01985
OG0000492	ABLE99_RS01390	DR086_RS01910
OG0000493	ABLE99_RS00575	DR086_RS02295
OG0000494	ABLE99_RS01020	DR086_RS02755
OG0000495	ABLE99_RS02730	DR086_RS01045
OG0000496	ABLE99_RS02720	DR086_RS01035
OG0000497	ABLE99_RS02715	DR086_RS01030
OG0000498	ABLE99_RS02630	DR086_RS03185
OG0000499	ABLE99_RS02595	DR086_RS02985
OG0000500	ABLE99_RS01845	DR086_RS00430
OG0000501	ABLE99_RS02955	DR086_RS01415
OG0000502	ABLE99_RS01165	DR086_RS02495
OG0000503	ABLE99_RS00915	DR086_RS03095
OG0000504	ABLE99_RS00780	DR086_RS02865
OG0000505	ABLE99_RS00745	DR086_RS02575
OG0000506	ABLE99_RS00735	DR086_RS02585
OG0000507	ABLE99_RS00700	DR086_RS02620
OG0000508	ABLE99_RS00250	DR086_RS00120
OG0000509	ABLE99_RS00285	DR086_RS00155
OG0000510	ABLE99_RS00295	DR086_RS00165
OG0000511	ABLE99_RS00430	DR086_RS00300
OG0000512	ABLE99_RS02450	DR086_RS00955
OG0000513	ABLE99_RS03290	DR086_RS01480
OG0000514	ABLE99_RS02755	DR086_RS01070
OG0000516	ABLE99_RS01925	DR086_RS04770
OG0000517	ABLE99_RS00065	DR086_RS01160
OG0000518	ABLE99_RS02995	DR086_RS01375
OG0000519	ABLE99_RS00890	DR086_RS03380
OG0000520	ABLE99_RS00765	DR086_RS02880
OG0000521	ABLE99_RS00265	DR086_RS00135
OG0000522	ABLE99_RS00300	DR086_RS00170
