Orthogroup	MHP_4284_genes	MHP_116_genes
OG0000103	ABLE99_RS02050	ABJ972_RS02165
OG0000104	ABLE99_RS02055	ABJ972_RS02170
OG0000105	ABLE99_RS02070	ABJ972_RS02185
OG0000106	ABLE99_RS02080	ABJ972_RS02195
OG0000107	ABLE99_RS02090	ABJ972_RS02205
OG0000108	ABLE99_RS02095	ABJ972_RS02210
OG0000109	ABLE99_RS02100	ABJ972_RS02215
OG0000110	ABLE99_RS02290	ABJ972_RS02335
OG0000111	ABLE99_RS02285	ABJ972_RS02330
OG0000112	ABLE99_RS02275	ABJ972_RS02320
OG0000113	ABLE99_RS02255	ABJ972_RS02300
OG0000114	ABLE99_RS02245	ABJ972_RS02290
OG0000115	ABLE99_RS02235	ABJ972_RS02280
OG0000116	ABLE99_RS01265	ABJ972_RS01285
OG0000117	ABLE99_RS01270	ABJ972_RS01290
OG0000118	ABLE99_RS01305	ABJ972_RS01325
OG0000119	ABLE99_RS01310	ABJ972_RS01330
OG0000120	ABLE99_RS01325	ABJ972_RS01345
OG0000121	ABLE99_RS01350	ABJ972_RS01370
OG0000122	ABLE99_RS01355	ABJ972_RS01375
OG0000123	ABLE99_RS01375	ABJ972_RS01395
OG0000124	ABLE99_RS01380	ABJ972_RS01400
OG0000125	ABLE99_RS01385	ABJ972_RS01405
OG0000126	ABLE99_RS01395	ABJ972_RS01415
OG0000127	ABLE99_RS01405	ABJ972_RS01425
OG0000128	ABLE99_RS01420	ABJ972_RS01440
OG0000129	ABLE99_RS01425	ABJ972_RS01445
OG0000130	ABLE99_RS01435	ABJ972_RS01455
OG0000131	ABLE99_RS01465	ABJ972_RS01485
OG0000132	ABLE99_RS01480	ABJ972_RS01500
OG0000133	ABLE99_RS00525	ABJ972_RS00515
OG0000134	ABLE99_RS00530	ABJ972_RS00520
OG0000135	ABLE99_RS00545	ABJ972_RS00535
OG0000136	ABLE99_RS00550	ABJ972_RS00540
OG0000137	ABLE99_RS00580	ABJ972_RS00570
OG0000138	ABLE99_RS01040	ABJ972_RS01050
OG0000139	ABLE99_RS01010	ABJ972_RS01020
OG0000140	ABLE99_RS01005	ABJ972_RS01015
OG0000141	ABLE99_RS02825	ABJ972_RS02855
OG0000142	ABLE99_RS02820	ABJ972_RS02850
OG0000143	ABLE99_RS02800	ABJ972_RS02830
OG0000144	ABLE99_RS02790	ABJ972_RS02820
OG0000145	ABLE99_RS02780	ABJ972_RS02810
OG0000146	ABLE99_RS02770	ABJ972_RS02800
OG0000147	ABLE99_RS02765	ABJ972_RS02795
OG0000148	ABLE99_RS02750	ABJ972_RS02780
OG0000149	ABLE99_RS02740	ABJ972_RS02770
OG0000150	ABLE99_RS02725	ABJ972_RS02755
OG0000151	ABLE99_RS02675	ABJ972_RS02705
OG0000152	ABLE99_RS02670	ABJ972_RS02700
OG0000153	ABLE99_RS02665	ABJ972_RS02695
OG0000154	ABLE99_RS02655	ABJ972_RS02685
OG0000155	ABLE99_RS02615	ABJ972_RS02650
OG0000156	ABLE99_RS02610	ABJ972_RS02645
OG0000157	ABLE99_RS02600	ABJ972_RS02635
OG0000158	ABLE99_RS02590	ABJ972_RS02625
OG0000159	ABLE99_RS02365	ABJ972_RS02405
OG0000160	ABLE99_RS02360	ABJ972_RS02400
OG0000161	ABLE99_RS02355	ABJ972_RS02395
OG0000162	ABLE99_RS02345	ABJ972_RS02385
OG0000163	ABLE99_RS02340	ABJ972_RS02380
OG0000164	ABLE99_RS01560	ABJ972_RS01585
OG0000165	ABLE99_RS01855	ABJ972_RS01905
OG0000166	ABLE99_RS01875	ABJ972_RS01925
OG0000167	ABLE99_RS01890	ABJ972_RS01940
OG0000168	ABLE99_RS01895	ABJ972_RS01945
OG0000169	ABLE99_RS02935	ABJ972_RS02955
OG0000170	ABLE99_RS02950	ABJ972_RS02970
OG0000171	ABLE99_RS02960	ABJ972_RS02980
OG0000172	ABLE99_RS02965	ABJ972_RS02985
OG0000173	ABLE99_RS02970	ABJ972_RS02990
OG0000174	ABLE99_RS02975	ABJ972_RS02995
OG0000175	ABLE99_RS02990	ABJ972_RS03010
OG0000176	ABLE99_RS03040	ABJ972_RS03055
OG0000177	ABLE99_RS03045	ABJ972_RS03060
OG0000178	ABLE99_RS03050	ABJ972_RS03065
OG0000179	ABLE99_RS03060	ABJ972_RS03075
OG0000180	ABLE99_RS03065	ABJ972_RS03080
OG0000181	ABLE99_RS03105	ABJ972_RS03130
OG0000182	ABLE99_RS03115	ABJ972_RS03140
OG0000183	ABLE99_RS03150	ABJ972_RS03175
OG0000184	ABLE99_RS03175	ABJ972_RS03220
OG0000185	ABLE99_RS03190	ABJ972_RS03205
OG0000186	ABLE99_RS01490	ABJ972_RS01510
OG0000187	ABLE99_RS01505	ABJ972_RS01525
OG0000188	ABLE99_RS01515	ABJ972_RS01535
OG0000189	ABLE99_RS02135	ABJ972_RS02250
OG0000190	ABLE99_RS02130	ABJ972_RS02245
OG0000191	ABLE99_RS02110	ABJ972_RS02225
OG0000192	ABLE99_RS01185	ABJ972_RS01205
OG0000193	ABLE99_RS01170	ABJ972_RS01195
OG0000194	ABLE99_RS00985	ABJ972_RS00980
OG0000195	ABLE99_RS00980	ABJ972_RS00975
OG0000196	ABLE99_RS00960	ABJ972_RS00955
OG0000197	ABLE99_RS00955	ABJ972_RS00950
OG0000198	ABLE99_RS00940	ABJ972_RS00930
OG0000199	ABLE99_RS00935	ABJ972_RS00925
OG0000200	ABLE99_RS00920	ABJ972_RS00910
OG0000201	ABLE99_RS00910	ABJ972_RS00900
OG0000202	ABLE99_RS00855	ABJ972_RS00845
OG0000203	ABLE99_RS00850	ABJ972_RS00840
OG0000204	ABLE99_RS00845	ABJ972_RS00835
OG0000205	ABLE99_RS00840	ABJ972_RS00830
OG0000206	ABLE99_RS00820	ABJ972_RS00810
OG0000207	ABLE99_RS00805	ABJ972_RS00795
OG0000208	ABLE99_RS00800	ABJ972_RS00790
OG0000209	ABLE99_RS00795	ABJ972_RS00785
OG0000210	ABLE99_RS00750	ABJ972_RS00740
OG0000211	ABLE99_RS00740	ABJ972_RS00730
OG0000212	ABLE99_RS00730	ABJ972_RS00720
OG0000213	ABLE99_RS00725	ABJ972_RS00715
OG0000214	ABLE99_RS00720	ABJ972_RS00710
OG0000215	ABLE99_RS00715	ABJ972_RS00705
OG0000216	ABLE99_RS00710	ABJ972_RS00700
OG0000217	ABLE99_RS00705	ABJ972_RS00695
OG0000218	ABLE99_RS00695	ABJ972_RS00685
OG0000219	ABLE99_RS00690	ABJ972_RS00680
OG0000220	ABLE99_RS00685	ABJ972_RS00675
OG0000221	ABLE99_RS00680	ABJ972_RS00670
OG0000222	ABLE99_RS00675	ABJ972_RS00665
OG0000223	ABLE99_RS00670	ABJ972_RS00660
OG0000224	ABLE99_RS00660	ABJ972_RS00650
OG0000225	ABLE99_RS00650	ABJ972_RS00640
OG0000226	ABLE99_RS00645	ABJ972_RS00635
OG0000227	ABLE99_RS00640	ABJ972_RS00630
OG0000228	ABLE99_RS00635	ABJ972_RS00625
OG0000229	ABLE99_RS00630	ABJ972_RS00620
OG0000230	ABLE99_RS00625	ABJ972_RS00615
OG0000231	ABLE99_RS00615	ABJ972_RS00605
OG0000232	ABLE99_RS00605	ABJ972_RS00595
OG0000233	ABLE99_RS01065	ABJ972_RS01080
OG0000234	ABLE99_RS01100	ABJ972_RS01115
OG0000235	ABLE99_RS01110	ABJ972_RS01125
OG0000236	ABLE99_RS01115	ABJ972_RS01130
OG0000237	ABLE99_RS01120	ABJ972_RS01135
OG0000238	ABLE99_RS01125	ABJ972_RS01140
OG0000239	ABLE99_RS02835	ABJ972_RS02865
OG0000240	ABLE99_RS02840	ABJ972_RS02870
OG0000241	ABLE99_RS02850	ABJ972_RS02880
OG0000242	ABLE99_RS02855	ABJ972_RS02885
OG0000243	ABLE99_RS02860	ABJ972_RS02890
OG0000244	ABLE99_RS02870	ABJ972_RS02900
OG0000245	ABLE99_RS02880	ABJ972_RS02910
OG0000246	ABLE99_RS00140	ABJ972_RS00125
OG0000247	ABLE99_RS00150	ABJ972_RS00135
OG0000248	ABLE99_RS00160	ABJ972_RS00145
OG0000249	ABLE99_RS00165	ABJ972_RS00150
OG0000250	ABLE99_RS00185	ABJ972_RS00165
OG0000251	ABLE99_RS00210	ABJ972_RS00195
OG0000252	ABLE99_RS00220	ABJ972_RS00205
OG0000253	ABLE99_RS00225	ABJ972_RS00210
OG0000254	ABLE99_RS00235	ABJ972_RS00220
OG0000255	ABLE99_RS00240	ABJ972_RS00225
OG0000256	ABLE99_RS00245	ABJ972_RS00230
OG0000257	ABLE99_RS00270	ABJ972_RS00255
OG0000258	ABLE99_RS00280	ABJ972_RS00265
OG0000259	ABLE99_RS00310	ABJ972_RS00295
OG0000260	ABLE99_RS00320	ABJ972_RS00305
OG0000261	ABLE99_RS00330	ABJ972_RS00315
OG0000262	ABLE99_RS00345	ABJ972_RS00330
OG0000263	ABLE99_RS00360	ABJ972_RS00345
OG0000264	ABLE99_RS00375	ABJ972_RS00360
OG0000265	ABLE99_RS00385	ABJ972_RS00370
OG0000266	ABLE99_RS00400	ABJ972_RS00385
OG0000267	ABLE99_RS00415	ABJ972_RS00400
OG0000268	ABLE99_RS00420	ABJ972_RS00405
OG0000269	ABLE99_RS00435	ABJ972_RS00420
OG0000270	ABLE99_RS03355	ABJ972_RS03395
OG0000271	ABLE99_RS03350	ABJ972_RS03390
OG0000272	ABLE99_RS03345	ABJ972_RS03385
OG0000273	ABLE99_RS03340	ABJ972_RS03380
OG0000274	ABLE99_RS03320	ABJ972_RS03360
OG0000275	ABLE99_RS03315	ABJ972_RS03355
OG0000276	ABLE99_RS03310	ABJ972_RS03350
OG0000277	ABLE99_RS03300	ABJ972_RS03340
OG0000278	ABLE99_RS03295	ABJ972_RS03335
OG0000279	ABLE99_RS03285	ABJ972_RS03325
OG0000280	ABLE99_RS03280	ABJ972_RS03320
OG0000281	ABLE99_RS03275	ABJ972_RS03315
OG0000282	ABLE99_RS03250	ABJ972_RS03290
OG0000283	ABLE99_RS03245	ABJ972_RS03285
OG0000284	ABLE99_RS03240	ABJ972_RS03280
OG0000285	ABLE99_RS03235	ABJ972_RS03275
OG0000286	ABLE99_RS02325	ABJ972_RS02365
OG0000287	ABLE99_RS02415	ABJ972_RS02455
OG0000288	ABLE99_RS02425	ABJ972_RS02465
OG0000289	ABLE99_RS02430	ABJ972_RS02470
OG0000290	ABLE99_RS02540	ABJ972_RS02580
OG0000291	ABLE99_RS02530	ABJ972_RS02570
OG0000292	ABLE99_RS02525	ABJ972_RS02565
OG0000293	ABLE99_RS02520	ABJ972_RS02560
OG0000294	ABLE99_RS02510	ABJ972_RS02550
OG0000295	ABLE99_RS02505	ABJ972_RS02545
OG0000296	ABLE99_RS02465	ABJ972_RS02505
OG0000297	ABLE99_RS02460	ABJ972_RS02500
OG0000298	ABLE99_RS00175	ABJ972_RS00160
OG0000299	ABLE99_RS00195	ABJ972_RS00180
OG0000300	ABLE99_RS00370	ABJ972_RS00355
OG0000301	ABLE99_RS00405	ABJ972_RS00390
OG0000302	ABLE99_RS00410	ABJ972_RS00395
OG0000303	ABLE99_RS00555	ABJ972_RS00545
OG0000304	ABLE99_RS00600	ABJ972_RS00590
OG0000305	ABLE99_RS02775	ABJ972_RS02805
OG0000306	ABLE99_RS02700	ABJ972_RS02730
OG0000307	ABLE99_RS02660	ABJ972_RS02690
OG0000308	ABLE99_RS02560	ABJ972_RS02600
OG0000309	ABLE99_RS02495	ABJ972_RS02535
OG0000310	ABLE99_RS02420	ABJ972_RS02460
OG0000311	ABLE99_RS02385	ABJ972_RS02425
OG0000312	ABLE99_RS02370	ABJ972_RS02410
OG0000313	ABLE99_RS01550	ABJ972_RS01575
OG0000314	ABLE99_RS01870	ABJ972_RS01920
OG0000315	ABLE99_RS01900	ABJ972_RS01950
OG0000316	ABLE99_RS01910	ABJ972_RS01960
OG0000317	ABLE99_RS02005	ABJ972_RS02055
OG0000318	ABLE99_RS01915	ABJ972_RS01965
OG0000319	ABLE99_RS02065	ABJ972_RS02180
OG0000320	ABLE99_RS02265	ABJ972_RS02310
OG0000321	ABLE99_RS01300	ABJ972_RS01320
OG0000322	ABLE99_RS01345	ABJ972_RS01365
OG0000323	ABLE99_RS01475	ABJ972_RS01495
OG0000324	ABLE99_RS02105	ABJ972_RS02220
OG0000325	ABLE99_RS00975	ABJ972_RS00970
OG0000326	ABLE99_RS00880	ABJ972_RS00870
OG0000327	ABLE99_RS00875	ABJ972_RS00865
OG0000328	ABLE99_RS00790	ABJ972_RS00780
OG0000329	ABLE99_RS00770	ABJ972_RS00760
OG0000330	ABLE99_RS01075	ABJ972_RS01090
OG0000331	ABLE99_RS02865	ABJ972_RS02895
OG0000332	ABLE99_RS03000	ABJ972_RS03020
OG0000333	ABLE99_RS03010	ABJ972_RS03030
OG0000334	ABLE99_RS03110	ABJ972_RS03135
OG0000335	ABLE99_RS03120	ABJ972_RS03145
OG0000336	ABLE99_RS03265	ABJ972_RS03305
OG0000337	ABLE99_RS03435	ABJ972_RS03505
OG0000338	ABLE99_RS03475	ABJ972_RS03545
OG0000339	ABLE99_RS02240	ABJ972_RS02285
OG0000340	ABLE99_RS01280	ABJ972_RS01300
OG0000341	ABLE99_RS02125	ABJ972_RS02240
OG0000342	ABLE99_RS00945	ABJ972_RS00935
OG0000343	ABLE99_RS03020	ABJ972_RS03040
OG0000344	ABLE99_RS00570	ABJ972_RS00560
OG0000345	ABLE99_RS00655	ABJ972_RS00645
OG0000346	ABLE99_RS03270	ABJ972_RS03310
OG0000347	ABLE99_RS01370	ABJ972_RS01390
OG0000348	ABLE99_RS00870	ABJ972_RS00860
OG0000349	ABLE99_RS03330	ABJ972_RS03370
OG0000350	ABLE99_RS02650	ABJ972_RS02680
OG0000351	ABLE99_RS00490	ABJ972_RS00480
OG0000352	ABLE99_RS01850	ABJ972_RS01900
OG0000353	ABLE99_RS01340	ABJ972_RS01360
OG0000354	ABLE99_RS01025	ABJ972_RS01035
OG0000355	ABLE99_RS01825	ABJ972_RS01875
OG0000356	ABLE99_RS01905	ABJ972_RS01955
OG0000357	ABLE99_RS02980	ABJ972_RS03000
OG0000358	ABLE99_RS02985	ABJ972_RS03005
OG0000359	ABLE99_RS00900	ABJ972_RS00890
OG0000360	ABLE99_RS00275	ABJ972_RS00260
OG0000361	ABLE99_RS00305	ABJ972_RS00290
OG0000362	ABLE99_RS02440	ABJ972_RS02480
OG0000363	ABLE99_RS01410	ABJ972_RS01430
OG0000364	ABLE99_RS01800	ABJ972_RS01855
OG0000365	ABLE99_RS01950	ABJ972_RS02005
OG0000366	ABLE99_RS01975	ABJ972_RS02025
OG0000367	ABLE99_RS01985	ABJ972_RS02035
OG0000368	ABLE99_RS00060	ABJ972_RS00060
OG0000369	ABLE99_RS00025	ABJ972_RS00025
OG0000370	ABLE99_RS00020	ABJ972_RS00020
OG0000371	ABLE99_RS00015	ABJ972_RS00015
OG0000372	ABLE99_RS00010	ABJ972_RS00010
OG0000373	ABLE99_RS03465	ABJ972_RS03535
OG0000374	ABLE99_RS03455	ABJ972_RS03525
OG0000375	ABLE99_RS02060	ABJ972_RS02175
OG0000376	ABLE99_RS02280	ABJ972_RS02325
OG0000377	ABLE99_RS02270	ABJ972_RS02315
OG0000378	ABLE99_RS01260	ABJ972_RS01280
OG0000379	ABLE99_RS01335	ABJ972_RS01355
OG0000380	ABLE99_RS01360	ABJ972_RS01380
OG0000381	ABLE99_RS01400	ABJ972_RS01420
OG0000382	ABLE99_RS01430	ABJ972_RS01450
OG0000383	ABLE99_RS01470	ABJ972_RS01490
OG0000384	ABLE99_RS00510	ABJ972_RS00500
OG0000385	ABLE99_RS00515	ABJ972_RS00505
OG0000386	ABLE99_RS00535	ABJ972_RS00525
OG0000387	ABLE99_RS00560	ABJ972_RS00550
OG0000388	ABLE99_RS00565	ABJ972_RS00555
OG0000389	ABLE99_RS01050	ABJ972_RS01055
OG0000390	ABLE99_RS02795	ABJ972_RS02825
OG0000391	ABLE99_RS02785	ABJ972_RS02815
OG0000392	ABLE99_RS02760	ABJ972_RS02790
OG0000393	ABLE99_RS02705	ABJ972_RS02735
OG0000394	ABLE99_RS02625	ABJ972_RS02660
OG0000395	ABLE99_RS02620	ABJ972_RS02655
OG0000396	ABLE99_RS02330	ABJ972_RS02370
OG0000397	ABLE99_RS01835	ABJ972_RS01885
OG0000398	ABLE99_RS01840	ABJ972_RS01890
OG0000399	ABLE99_RS01885	ABJ972_RS01935
OG0000400	ABLE99_RS02945	ABJ972_RS02965
OG0000401	ABLE99_RS03005	ABJ972_RS03025
OG0000402	ABLE99_RS03015	ABJ972_RS03035
OG0000403	ABLE99_RS03025	ABJ972_RS03045
OG0000404	ABLE99_RS03055	ABJ972_RS03070
OG0000405	ABLE99_RS03075	ABJ972_RS03090
OG0000406	ABLE99_RS03125	ABJ972_RS03150
OG0000407	ABLE99_RS03130	ABJ972_RS03155
OG0000408	ABLE99_RS03135	ABJ972_RS03160
OG0000409	ABLE99_RS03140	ABJ972_RS03165
OG0000410	ABLE99_RS03170	ABJ972_RS03225
OG0000411	ABLE99_RS03180	ABJ972_RS03215
OG0000412	ABLE99_RS03185	ABJ972_RS03210
OG0000413	ABLE99_RS01485	ABJ972_RS01505
OG0000414	ABLE99_RS01495	ABJ972_RS01515
OG0000415	ABLE99_RS01500	ABJ972_RS01520
OG0000416	ABLE99_RS01510	ABJ972_RS01530
OG0000417	ABLE99_RS02120	ABJ972_RS02235
OG0000418	ABLE99_RS02115	ABJ972_RS02230
OG0000419	ABLE99_RS00965	ABJ972_RS00960
OG0000420	ABLE99_RS00930	ABJ972_RS00920
OG0000421	ABLE99_RS00895	ABJ972_RS00885
OG0000422	ABLE99_RS00885	ABJ972_RS00875
OG0000423	ABLE99_RS00830	ABJ972_RS00820
OG0000424	ABLE99_RS00825	ABJ972_RS00815
OG0000425	ABLE99_RS00815	ABJ972_RS00805
OG0000426	ABLE99_RS00810	ABJ972_RS00800
OG0000427	ABLE99_RS00785	ABJ972_RS00775
OG0000428	ABLE99_RS00760	ABJ972_RS00750
OG0000429	ABLE99_RS00665	ABJ972_RS00655
OG0000430	ABLE99_RS00620	ABJ972_RS00610
OG0000431	ABLE99_RS00610	ABJ972_RS00600
OG0000432	ABLE99_RS01070	ABJ972_RS01085
OG0000433	ABLE99_RS01085	ABJ972_RS01100
OG0000434	ABLE99_RS01090	ABJ972_RS01105
OG0000435	ABLE99_RS01105	ABJ972_RS01120
OG0000436	ABLE99_RS01130	ABJ972_RS01145
OG0000437	ABLE99_RS01140	ABJ972_RS01155
OG0000438	ABLE99_RS01145	ABJ972_RS01160
OG0000439	ABLE99_RS01150	ABJ972_RS01165
OG0000440	ABLE99_RS02845	ABJ972_RS02875
OG0000442	ABLE99_RS00145	ABJ972_RS00130
OG0000443	ABLE99_RS00190	ABJ972_RS00175
OG0000444	ABLE99_RS00205	ABJ972_RS00190
OG0000445	ABLE99_RS00230	ABJ972_RS00215
OG0000446	ABLE99_RS00255	ABJ972_RS00240
OG0000447	ABLE99_RS00260	ABJ972_RS00245
OG0000448	ABLE99_RS00290	ABJ972_RS00275
OG0000449	ABLE99_RS00315	ABJ972_RS00300
OG0000450	ABLE99_RS00325	ABJ972_RS00310
OG0000451	ABLE99_RS00365	ABJ972_RS00350
OG0000452	ABLE99_RS00390	ABJ972_RS00375
OG0000453	ABLE99_RS00425	ABJ972_RS00410
OG0000454	ABLE99_RS01530	ABJ972_RS01550
OG0000455	ABLE99_RS03375	ABJ972_RS03415
OG0000456	ABLE99_RS03255	ABJ972_RS03295
OG0000457	ABLE99_RS03230	ABJ972_RS03270
OG0000458	ABLE99_RS02410	ABJ972_RS02450
OG0000459	ABLE99_RS02435	ABJ972_RS02475
OG0000460	ABLE99_RS02445	ABJ972_RS02485
OG0000461	ABLE99_RS02490	ABJ972_RS02530
OG0000462	ABLE99_RS02485	ABJ972_RS02525
OG0000463	ABLE99_RS02480	ABJ972_RS02520
OG0000464	ABLE99_RS02475	ABJ972_RS02515
OG0000465	ABLE99_RS02470	ABJ972_RS02510
OG0000466	ABLE99_RS00395	ABJ972_RS00380
OG0000467	ABLE99_RS02570	ABJ972_RS02610
OG0000468	ABLE99_RS01880	ABJ972_RS01930
OG0000469	ABLE99_RS01940	ABJ972_RS01990
OG0000470	ABLE99_RS00835	ABJ972_RS00825
