Orthogroup	MHP_4284_genes	MFC_MF33_genes
OG0000051	ABLE99_RS02550	DR085_RS01290
OG0000052	ABLE99_RS00075	DR085_RS03420
OG0000053	ABLE99_RS01415	DR085_RS03740
OG0000054	ABLE99_RS02375	DR085_RS00960
OG0000056	ABLE99_RS03395	DR085_RS02435
OG0000057	ABLE99_RS02815	DR085_RS00520
OG0000062	ABLE99_RS03445	DR085_RS02230
OG0000063	ABLE99_RS03440	DR085_RS02225
OG0000064	ABLE99_RS03430	DR085_RS02215
OG0000065	ABLE99_RS02085	DR085_RS01895
OG0000066	ABLE99_RS01320	DR085_RS01765
OG0000068	ABLE99_RS01015	DR085_RS00460
OG0000069	ABLE99_RS02710	DR085_RS00630
OG0000070	ABLE99_RS02380	DR085_RS00940
OG0000071	ABLE99_RS03155	DR085_RS01590
OG0000072	ABLE99_RS03160	DR085_RS03730
OG0000073	ABLE99_RS00970	DR085_RS02070
OG0000074	ABLE99_RS00775	DR085_RS03690
OG0000075	ABLE99_RS00340	DR085_RS00175
OG0000076	ABLE99_RS00355	DR085_RS00190
OG0000077	ABLE99_RS00440	DR085_RS00275
OG0000078	ABLE99_RS01630	DR085_RS00755
OG0000079	ABLE99_RS02455	DR085_RS00860
OG0000080	ABLE99_RS02500	DR085_RS03275
OG0000081	ABLE99_RS00335	DR085_RS00170
OG0000082	ABLE99_RS02300	DR085_RS00920
OG0000083	ABLE99_RS01935	DR085_RS03000
OG0000084	ABLE99_RS01965	DR085_RS02830
OG0000085	ABLE99_RS01970	DR085_RS02835
OG0000086	ABLE99_RS01980	DR085_RS03880
OG0000087	ABLE99_RS01995	DR085_RS02860
OG0000088	ABLE99_RS02000	DR085_RS02865
OG0000089	ABLE99_RS02010	DR085_RS02875
OG0000090	ABLE99_RS00070	DR085_RS02335
OG0000091	ABLE99_RS00055	DR085_RS02320
OG0000092	ABLE99_RS00040	DR085_RS02305
OG0000093	ABLE99_RS00035	DR085_RS02300
OG0000094	ABLE99_RS00030	DR085_RS02295
OG0000095	ABLE99_RS00005	DR085_RS02270
OG0000096	ABLE99_RS03480	DR085_RS02265
OG0000097	ABLE99_RS03460	DR085_RS02245
OG0000098	ABLE99_RS03450	DR085_RS02235
OG0000099	ABLE99_RS03400	DR085_RS02430
OG0000100	ABLE99_RS03385	DR085_RS02440
OG0000101	ABLE99_RS03380	DR085_RS02445
OG0000102	ABLE99_RS01655	DR085_RS02455
OG0000103	ABLE99_RS02050	DR085_RS01930
OG0000104	ABLE99_RS02055	DR085_RS01925
OG0000105	ABLE99_RS02070	DR085_RS01910
OG0000106	ABLE99_RS02080	DR085_RS01900
OG0000107	ABLE99_RS02090	DR085_RS01890
OG0000108	ABLE99_RS02095	DR085_RS01885
OG0000109	ABLE99_RS02100	DR085_RS01880
OG0000110	ABLE99_RS02290	DR085_RS01875
OG0000111	ABLE99_RS02285	DR085_RS01870
OG0000112	ABLE99_RS02275	DR085_RS01860
OG0000113	ABLE99_RS02255	DR085_RS03750
OG0000114	ABLE99_RS02245	DR085_RS01835
OG0000115	ABLE99_RS02235	DR085_RS01825
OG0000116	ABLE99_RS01265	DR085_RS01815
OG0000117	ABLE99_RS01270	DR085_RS01810
OG0000118	ABLE99_RS01305	DR085_RS01780
OG0000119	ABLE99_RS01310	DR085_RS01775
OG0000120	ABLE99_RS01325	DR085_RS01760
OG0000121	ABLE99_RS01350	DR085_RS01735
OG0000122	ABLE99_RS01355	DR085_RS01730
OG0000123	ABLE99_RS01375	DR085_RS01710
OG0000124	ABLE99_RS01380	DR085_RS01705
OG0000125	ABLE99_RS01385	DR085_RS01700
OG0000126	ABLE99_RS01395	DR085_RS01690
OG0000127	ABLE99_RS01405	DR085_RS01680
OG0000128	ABLE99_RS01420	DR085_RS01665
OG0000129	ABLE99_RS01425	DR085_RS01660
OG0000130	ABLE99_RS01435	DR085_RS01650
OG0000131	ABLE99_RS01465	DR085_RS01620
OG0000132	ABLE99_RS01480	DR085_RS03735
OG0000133	ABLE99_RS00525	DR085_RS00350
OG0000134	ABLE99_RS00530	DR085_RS03640
OG0000135	ABLE99_RS00545	DR085_RS00370
OG0000136	ABLE99_RS00550	DR085_RS00375
OG0000137	ABLE99_RS00580	DR085_RS00405
OG0000138	ABLE99_RS01040	DR085_RS00435
OG0000139	ABLE99_RS01010	DR085_RS00465
OG0000140	ABLE99_RS01005	DR085_RS00470
OG0000141	ABLE99_RS02825	DR085_RS00510
OG0000142	ABLE99_RS02820	DR085_RS03655
OG0000143	ABLE99_RS02800	DR085_RS00540
OG0000144	ABLE99_RS02790	DR085_RS00550
OG0000145	ABLE99_RS02780	DR085_RS00560
OG0000146	ABLE99_RS02770	DR085_RS00570
OG0000147	ABLE99_RS02765	DR085_RS00575
OG0000148	ABLE99_RS02750	DR085_RS00590
OG0000149	ABLE99_RS02740	DR085_RS00600
OG0000150	ABLE99_RS02725	DR085_RS00615
OG0000151	ABLE99_RS02675	DR085_RS00670
OG0000152	ABLE99_RS02670	DR085_RS00675
OG0000153	ABLE99_RS02665	DR085_RS00680
OG0000154	ABLE99_RS02655	DR085_RS00690
OG0000155	ABLE99_RS02615	DR085_RS00710
OG0000156	ABLE99_RS02610	DR085_RS00730
OG0000157	ABLE99_RS02600	DR085_RS03660
OG0000158	ABLE99_RS02590	DR085_RS03665
OG0000159	ABLE99_RS02365	DR085_RS00970
OG0000160	ABLE99_RS02360	DR085_RS00975
OG0000161	ABLE99_RS02355	DR085_RS00985
OG0000162	ABLE99_RS02345	DR085_RS02725
OG0000163	ABLE99_RS02340	DR085_RS02720
OG0000164	ABLE99_RS01560	DR085_RS03860
OG0000165	ABLE99_RS01855	DR085_RS02810
OG0000166	ABLE99_RS01875	DR085_RS02780
OG0000167	ABLE99_RS01890	DR085_RS02765
OG0000168	ABLE99_RS01895	DR085_RS02760
OG0000169	ABLE99_RS02935	DR085_RS01405
OG0000170	ABLE99_RS02950	DR085_RS01420
OG0000171	ABLE99_RS02960	DR085_RS01430
OG0000172	ABLE99_RS02965	DR085_RS01435
OG0000173	ABLE99_RS02970	DR085_RS01440
OG0000174	ABLE99_RS02975	DR085_RS01445
OG0000175	ABLE99_RS02990	DR085_RS01460
OG0000176	ABLE99_RS03040	DR085_RS01500
OG0000177	ABLE99_RS03045	DR085_RS01505
OG0000178	ABLE99_RS03050	DR085_RS01510
OG0000179	ABLE99_RS03060	DR085_RS01520
OG0000180	ABLE99_RS03065	DR085_RS01525
OG0000181	ABLE99_RS03105	DR085_RS03715
OG0000182	ABLE99_RS03115	DR085_RS01550
OG0000183	ABLE99_RS03150	DR085_RS01585
OG0000184	ABLE99_RS03175	DR085_RS02950
OG0000185	ABLE99_RS03190	DR085_RS02935
OG0000186	ABLE99_RS01490	DR085_RS02180
OG0000187	ABLE99_RS01505	DR085_RS02165
OG0000188	ABLE99_RS01515	DR085_RS02155
OG0000189	ABLE99_RS02135	DR085_RS03775
OG0000190	ABLE99_RS02130	DR085_RS02140
OG0000191	ABLE99_RS02110	DR085_RS02120
OG0000192	ABLE99_RS01185	DR085_RS02110
OG0000193	ABLE99_RS01170	DR085_RS02095
OG0000194	ABLE99_RS00985	DR085_RS02085
OG0000195	ABLE99_RS00980	DR085_RS02080
OG0000196	ABLE99_RS00960	DR085_RS03770
OG0000197	ABLE99_RS00955	DR085_RS02055
OG0000198	ABLE99_RS00940	DR085_RS02040
OG0000199	ABLE99_RS00935	DR085_RS02035
OG0000200	ABLE99_RS00920	DR085_RS02020
OG0000201	ABLE99_RS00910	DR085_RS02010
OG0000202	ABLE99_RS00855	DR085_RS01955
OG0000203	ABLE99_RS00850	DR085_RS01950
OG0000204	ABLE99_RS00845	DR085_RS03675
OG0000205	ABLE99_RS00840	DR085_RS00995
OG0000206	ABLE99_RS00820	DR085_RS01015
OG0000207	ABLE99_RS00805	DR085_RS01030
OG0000208	ABLE99_RS00800	DR085_RS01035
OG0000209	ABLE99_RS00795	DR085_RS01040
OG0000210	ABLE99_RS00750	DR085_RS01085
OG0000211	ABLE99_RS00740	DR085_RS01095
OG0000212	ABLE99_RS00730	DR085_RS01105
OG0000213	ABLE99_RS00725	DR085_RS01110
OG0000214	ABLE99_RS00720	DR085_RS01115
OG0000215	ABLE99_RS00715	DR085_RS01120
OG0000216	ABLE99_RS00710	DR085_RS01125
OG0000217	ABLE99_RS00705	DR085_RS01130
OG0000218	ABLE99_RS00695	DR085_RS03695
OG0000219	ABLE99_RS00690	DR085_RS01145
OG0000220	ABLE99_RS00685	DR085_RS01150
OG0000221	ABLE99_RS00680	DR085_RS01155
OG0000222	ABLE99_RS00675	DR085_RS01160
OG0000223	ABLE99_RS00670	DR085_RS01165
OG0000224	ABLE99_RS00660	DR085_RS01175
OG0000225	ABLE99_RS00650	DR085_RS01185
OG0000226	ABLE99_RS00645	DR085_RS01190
OG0000227	ABLE99_RS00640	DR085_RS01195
OG0000228	ABLE99_RS00635	DR085_RS03930
OG0000229	ABLE99_RS00630	DR085_RS01205
OG0000230	ABLE99_RS00625	DR085_RS01210
OG0000231	ABLE99_RS00615	DR085_RS01220
OG0000232	ABLE99_RS00605	DR085_RS01230
OG0000233	ABLE99_RS01065	DR085_RS01240
OG0000234	ABLE99_RS01100	DR085_RS01270
OG0000235	ABLE99_RS01110	DR085_RS01280
OG0000236	ABLE99_RS01115	DR085_RS01285
OG0000237	ABLE99_RS01120	DR085_RS01305
OG0000238	ABLE99_RS01125	DR085_RS01310
OG0000239	ABLE99_RS02835	DR085_RS01340
OG0000240	ABLE99_RS02840	DR085_RS01345
OG0000241	ABLE99_RS02850	DR085_RS01355
OG0000242	ABLE99_RS02855	DR085_RS01360
OG0000243	ABLE99_RS02860	DR085_RS01365
OG0000244	ABLE99_RS02870	DR085_RS01375
OG0000245	ABLE99_RS02880	DR085_RS01385
OG0000246	ABLE99_RS00140	DR085_RS02350
OG0000247	ABLE99_RS00150	DR085_RS02360
OG0000248	ABLE99_RS00160	DR085_RS02385
OG0000249	ABLE99_RS00165	DR085_RS02390
OG0000250	ABLE99_RS00185	DR085_RS00015
OG0000251	ABLE99_RS00210	DR085_RS00045
OG0000252	ABLE99_RS00220	DR085_RS00055
OG0000253	ABLE99_RS00225	DR085_RS00060
OG0000254	ABLE99_RS00235	DR085_RS00070
OG0000255	ABLE99_RS00240	DR085_RS00075
OG0000256	ABLE99_RS00245	DR085_RS00080
OG0000257	ABLE99_RS00270	DR085_RS00105
OG0000258	ABLE99_RS00280	DR085_RS00115
OG0000259	ABLE99_RS00310	DR085_RS00145
OG0000260	ABLE99_RS00320	DR085_RS00155
OG0000261	ABLE99_RS00330	DR085_RS03635
OG0000262	ABLE99_RS00345	DR085_RS00180
OG0000263	ABLE99_RS00360	DR085_RS00195
OG0000264	ABLE99_RS00375	DR085_RS00210
OG0000265	ABLE99_RS00385	DR085_RS00220
OG0000266	ABLE99_RS00400	DR085_RS00235
OG0000267	ABLE99_RS00415	DR085_RS00250
OG0000268	ABLE99_RS00420	DR085_RS00255
OG0000269	ABLE99_RS00435	DR085_RS00270
OG0000270	ABLE99_RS03355	DR085_RS03815
OG0000271	ABLE99_RS03350	DR085_RS02505
OG0000272	ABLE99_RS03345	DR085_RS02510
OG0000273	ABLE99_RS03340	DR085_RS02515
OG0000274	ABLE99_RS03320	DR085_RS02530
OG0000275	ABLE99_RS03315	DR085_RS03820
OG0000276	ABLE99_RS03310	DR085_RS02540
OG0000277	ABLE99_RS03300	DR085_RS03825
OG0000278	ABLE99_RS03295	DR085_RS02555
OG0000279	ABLE99_RS03285	DR085_RS02565
OG0000280	ABLE99_RS03280	DR085_RS02570
OG0000281	ABLE99_RS03275	DR085_RS02575
OG0000282	ABLE99_RS03250	DR085_RS02600
OG0000283	ABLE99_RS03245	DR085_RS02605
OG0000284	ABLE99_RS03240	DR085_RS02610
OG0000285	ABLE99_RS03235	DR085_RS03840
OG0000286	ABLE99_RS02325	DR085_RS00925
OG0000287	ABLE99_RS02415	DR085_RS00900
OG0000288	ABLE99_RS02425	DR085_RS00890
OG0000289	ABLE99_RS02430	DR085_RS00885
OG0000290	ABLE99_RS02540	DR085_RS03270
OG0000291	ABLE99_RS02530	DR085_RS00785
OG0000292	ABLE99_RS02525	DR085_RS00790
OG0000293	ABLE99_RS02520	DR085_RS00795
OG0000294	ABLE99_RS02510	DR085_RS00805
OG0000295	ABLE99_RS02505	DR085_RS00810
OG0000296	ABLE99_RS02465	DR085_RS00850
OG0000297	ABLE99_RS02460	DR085_RS00855
OG0000298	ABLE99_RS00175	DR085_RS00010
OG0000299	ABLE99_RS00195	DR085_RS00030
OG0000300	ABLE99_RS00370	DR085_RS00205
OG0000301	ABLE99_RS00405	DR085_RS00240
OG0000302	ABLE99_RS00410	DR085_RS00245
OG0000303	ABLE99_RS00555	DR085_RS00380
OG0000304	ABLE99_RS00600	DR085_RS00415
OG0000305	ABLE99_RS02775	DR085_RS00565
OG0000306	ABLE99_RS02700	DR085_RS00650
OG0000307	ABLE99_RS02660	DR085_RS00685
OG0000308	ABLE99_RS02560	DR085_RS00765
OG0000309	ABLE99_RS02495	DR085_RS00820
OG0000310	ABLE99_RS02420	DR085_RS00895
OG0000311	ABLE99_RS02385	DR085_RS00945
OG0000312	ABLE99_RS02370	DR085_RS00965
OG0000313	ABLE99_RS01550	DR085_RS02700
OG0000314	ABLE99_RS01870	DR085_RS02785
OG0000315	ABLE99_RS01900	DR085_RS02755
OG0000316	ABLE99_RS01910	DR085_RS02745
OG0000317	ABLE99_RS02005	DR085_RS02870
OG0000318	ABLE99_RS01915	DR085_RS03900
OG0000319	ABLE99_RS02065	DR085_RS01915
OG0000320	ABLE99_RS02265	DR085_RS01850
OG0000321	ABLE99_RS01300	DR085_RS01785
OG0000322	ABLE99_RS01345	DR085_RS01740
OG0000323	ABLE99_RS01475	DR085_RS01610
OG0000324	ABLE99_RS02105	DR085_RS02115
OG0000325	ABLE99_RS00975	DR085_RS02075
OG0000326	ABLE99_RS00880	DR085_RS01980
OG0000327	ABLE99_RS00875	DR085_RS01975
OG0000328	ABLE99_RS00790	DR085_RS01045
OG0000329	ABLE99_RS00770	DR085_RS01065
OG0000330	ABLE99_RS01075	DR085_RS01250
OG0000331	ABLE99_RS02865	DR085_RS01370
OG0000332	ABLE99_RS03000	DR085_RS01470
OG0000333	ABLE99_RS03010	DR085_RS01480
OG0000334	ABLE99_RS03110	DR085_RS01545
OG0000335	ABLE99_RS03120	DR085_RS03720
OG0000336	ABLE99_RS03265	DR085_RS03835
OG0000337	ABLE99_RS03435	DR085_RS02220
OG0000338	ABLE99_RS03475	DR085_RS02260
OG0000339	ABLE99_RS02240	DR085_RS01830
OG0000340	ABLE99_RS01280	DR085_RS01805
OG0000341	ABLE99_RS02125	DR085_RS02135
OG0000342	ABLE99_RS00945	DR085_RS02045
OG0000343	ABLE99_RS03020	DR085_RS01490
OG0000344	ABLE99_RS00570	DR085_RS00395
OG0000345	ABLE99_RS00655	DR085_RS01180
OG0000346	ABLE99_RS03270	DR085_RS03830
OG0000347	ABLE99_RS01370	DR085_RS01715
OG0000348	ABLE99_RS00870	DR085_RS03760
OG0000349	ABLE99_RS03330	DR085_RS02520
OG0000350	ABLE99_RS02650	DR085_RS00655
OG0000351	ABLE99_RS00490	DR085_RS00330
OG0000352	ABLE99_RS01850	DR085_RS02815
OG0000353	ABLE99_RS01340	DR085_RS01745
OG0000354	ABLE99_RS01025	DR085_RS00450
OG0000355	ABLE99_RS01825	DR085_RS03855
OG0000356	ABLE99_RS01905	DR085_RS03870
OG0000357	ABLE99_RS02980	DR085_RS03705
OG0000358	ABLE99_RS02985	DR085_RS01455
OG0000359	ABLE99_RS00900	DR085_RS03765
OG0000360	ABLE99_RS00275	DR085_RS00110
OG0000361	ABLE99_RS00305	DR085_RS00140
OG0000362	ABLE99_RS02440	DR085_RS00875
OG0000363	ABLE99_RS01410	DR085_RS03935
OG0000365	ABLE99_RS01950	DR085_RS03915
OG0000366	ABLE99_RS01975	DR085_RS02840
OG0000367	ABLE99_RS01985	DR085_RS02850
OG0000368	ABLE99_RS00060	DR085_RS02325
OG0000369	ABLE99_RS00025	DR085_RS03780
OG0000370	ABLE99_RS00020	DR085_RS02285
OG0000371	ABLE99_RS00015	DR085_RS02280
OG0000372	ABLE99_RS00010	DR085_RS02275
OG0000373	ABLE99_RS03465	DR085_RS02250
OG0000374	ABLE99_RS03455	DR085_RS02240
OG0000375	ABLE99_RS02060	DR085_RS01920
OG0000376	ABLE99_RS02280	DR085_RS01865
OG0000377	ABLE99_RS02270	DR085_RS01855
OG0000378	ABLE99_RS01260	DR085_RS01820
OG0000379	ABLE99_RS01335	DR085_RS01750
OG0000380	ABLE99_RS01360	DR085_RS01725
OG0000381	ABLE99_RS01400	DR085_RS01685
OG0000382	ABLE99_RS01430	DR085_RS01655
OG0000383	ABLE99_RS01470	DR085_RS01615
OG0000384	ABLE99_RS00510	DR085_RS00335
OG0000385	ABLE99_RS00515	DR085_RS00340
OG0000386	ABLE99_RS00535	DR085_RS00360
OG0000387	ABLE99_RS00560	DR085_RS00385
OG0000388	ABLE99_RS00565	DR085_RS03645
OG0000389	ABLE99_RS01050	DR085_RS00430
OG0000390	ABLE99_RS02795	DR085_RS00545
OG0000391	ABLE99_RS02785	DR085_RS00555
OG0000392	ABLE99_RS02760	DR085_RS00580
OG0000393	ABLE99_RS02705	DR085_RS00635
OG0000394	ABLE99_RS02625	DR085_RS00700
OG0000395	ABLE99_RS02620	DR085_RS00705
OG0000396	ABLE99_RS02330	DR085_RS02710
OG0000397	ABLE99_RS01835	DR085_RS02665
OG0000398	ABLE99_RS01840	DR085_RS02660
OG0000399	ABLE99_RS01885	DR085_RS02770
OG0000400	ABLE99_RS02945	DR085_RS01415
OG0000401	ABLE99_RS03005	DR085_RS01475
OG0000402	ABLE99_RS03015	DR085_RS01485
OG0000403	ABLE99_RS03025	DR085_RS01495
OG0000404	ABLE99_RS03055	DR085_RS03710
OG0000405	ABLE99_RS03075	DR085_RS01530
OG0000406	ABLE99_RS03125	DR085_RS01560
OG0000407	ABLE99_RS03130	DR085_RS03725
OG0000408	ABLE99_RS03135	DR085_RS01570
OG0000409	ABLE99_RS03140	DR085_RS01575
OG0000410	ABLE99_RS03170	DR085_RS02955
OG0000411	ABLE99_RS03180	DR085_RS02945
OG0000412	ABLE99_RS03185	DR085_RS02940
OG0000413	ABLE99_RS01485	DR085_RS02185
OG0000414	ABLE99_RS01495	DR085_RS02175
OG0000415	ABLE99_RS01500	DR085_RS02170
OG0000416	ABLE99_RS01510	DR085_RS02160
OG0000417	ABLE99_RS02120	DR085_RS02130
OG0000418	ABLE99_RS02115	DR085_RS02125
OG0000419	ABLE99_RS00965	DR085_RS02065
OG0000420	ABLE99_RS00930	DR085_RS02030
OG0000421	ABLE99_RS00895	DR085_RS01995
OG0000422	ABLE99_RS00885	DR085_RS01985
OG0000423	ABLE99_RS00830	DR085_RS01005
OG0000424	ABLE99_RS00825	DR085_RS01010
OG0000425	ABLE99_RS00815	DR085_RS01020
OG0000426	ABLE99_RS00810	DR085_RS03680
OG0000427	ABLE99_RS00785	DR085_RS03685
OG0000428	ABLE99_RS00760	DR085_RS01075
OG0000429	ABLE99_RS00665	DR085_RS01170
OG0000430	ABLE99_RS00620	DR085_RS01215
OG0000431	ABLE99_RS00610	DR085_RS01225
OG0000432	ABLE99_RS01070	DR085_RS01245
OG0000433	ABLE99_RS01085	DR085_RS01255
OG0000434	ABLE99_RS01090	DR085_RS01260
OG0000435	ABLE99_RS01105	DR085_RS01275
OG0000436	ABLE99_RS01130	DR085_RS01315
OG0000437	ABLE99_RS01140	DR085_RS01325
OG0000438	ABLE99_RS01145	DR085_RS03700
OG0000439	ABLE99_RS01150	DR085_RS01335
OG0000440	ABLE99_RS02845	DR085_RS01350
OG0000442	ABLE99_RS00145	DR085_RS02355
OG0000443	ABLE99_RS00190	DR085_RS00025
OG0000444	ABLE99_RS00205	DR085_RS00040
OG0000445	ABLE99_RS00230	DR085_RS00065
OG0000446	ABLE99_RS00255	DR085_RS00090
OG0000447	ABLE99_RS00260	DR085_RS00095
OG0000448	ABLE99_RS00290	DR085_RS00125
OG0000449	ABLE99_RS00315	DR085_RS00150
OG0000450	ABLE99_RS00325	DR085_RS00160
OG0000451	ABLE99_RS00365	DR085_RS00200
OG0000452	ABLE99_RS00390	DR085_RS00225
OG0000453	ABLE99_RS00425	DR085_RS00260
OG0000455	ABLE99_RS03375	DR085_RS03810
OG0000456	ABLE99_RS03255	DR085_RS02595
OG0000457	ABLE99_RS03230	DR085_RS02620
OG0000458	ABLE99_RS02410	DR085_RS00905
OG0000459	ABLE99_RS02435	DR085_RS00880
OG0000460	ABLE99_RS02445	DR085_RS00870
OG0000461	ABLE99_RS02490	DR085_RS00825
OG0000462	ABLE99_RS02485	DR085_RS00830
OG0000463	ABLE99_RS02480	DR085_RS00835
OG0000464	ABLE99_RS02475	DR085_RS00840
OG0000465	ABLE99_RS02470	DR085_RS00845
OG0000466	ABLE99_RS00395	DR085_RS00230
OG0000467	ABLE99_RS02570	DR085_RS03670
OG0000468	ABLE99_RS01880	DR085_RS02775
OG0000469	ABLE99_RS01940	DR085_RS02995
OG0000470	ABLE99_RS00835	DR085_RS01000
OG0000471	ABLE99_RS00755	DR085_RS01080
OG0000472	ABLE99_RS03205	DR085_RS02645
OG0000473	ABLE99_RS03360	DR085_RS02495
OG0000474	ABLE99_RS03365	DR085_RS02490
OG0000475	ABLE99_RS03370	DR085_RS02485
OG0000476	ABLE99_RS01520	DR085_RS02450
OG0000477	ABLE99_RS02515	DR085_RS00800
OG0000478	ABLE99_RS03305	DR085_RS02545
OG0000479	ABLE99_RS01295	DR085_RS01790
OG0000480	ABLE99_RS01945	DR085_RS03170
OG0000481	ABLE99_RS00860	DR085_RS01960
OG0000482	ABLE99_RS01175	DR085_RS02100
OG0000483	ABLE99_RS01990	DR085_RS02855
OG0000484	ABLE99_RS00200	DR085_RS03630
OG0000485	ABLE99_RS01135	DR085_RS01320
OG0000486	ABLE99_RS02140	DR085_RS02150
OG0000487	ABLE99_RS01920	DR085_RS03905
OG0000488	ABLE99_RS01960	DR085_RS02825
OG0000489	ABLE99_RS00050	DR085_RS02315
OG0000490	ABLE99_RS03470	DR085_RS02255
OG0000491	ABLE99_RS01315	DR085_RS01770
OG0000492	ABLE99_RS01390	DR085_RS01695
OG0000493	ABLE99_RS00575	DR085_RS00400
OG0000494	ABLE99_RS01020	DR085_RS00455
OG0000495	ABLE99_RS02730	DR085_RS00610
OG0000496	ABLE99_RS02720	DR085_RS00620
OG0000497	ABLE99_RS02715	DR085_RS00625
OG0000498	ABLE99_RS02630	DR085_RS00695
OG0000499	ABLE99_RS02595	DR085_RS00740
OG0000500	ABLE99_RS01845	DR085_RS02655
OG0000501	ABLE99_RS02955	DR085_RS01425
OG0000502	ABLE99_RS01165	DR085_RS02090
OG0000503	ABLE99_RS00915	DR085_RS02015
OG0000504	ABLE99_RS00780	DR085_RS01055
OG0000505	ABLE99_RS00745	DR085_RS01090
OG0000506	ABLE99_RS00735	DR085_RS01100
OG0000507	ABLE99_RS00700	DR085_RS01135
OG0000508	ABLE99_RS00250	DR085_RS00085
OG0000509	ABLE99_RS00285	DR085_RS00120
OG0000510	ABLE99_RS00295	DR085_RS00130
OG0000511	ABLE99_RS00430	DR085_RS00265
OG0000512	ABLE99_RS02450	DR085_RS00865
OG0000513	ABLE99_RS03290	DR085_RS02560
OG0000514	ABLE99_RS02755	DR085_RS00585
OG0000516	ABLE99_RS01925	DR085_RS02970
OG0000517	ABLE99_RS00065	DR085_RS02330
OG0000518	ABLE99_RS02995	DR085_RS01465
OG0000519	ABLE99_RS00890	DR085_RS01990
OG0000520	ABLE99_RS00765	DR085_RS01070
OG0000521	ABLE99_RS00265	DR085_RS00100
OG0000522	ABLE99_RS00300	DR085_RS00135
OG0000523	ABLE99_RS03225	DR085_RS02625
OG0000524	ABLE99_RS02565	DR085_RS00760
OG0000528	ABLE99_RS01930	DR085_RS02980
OG0000529	ABLE99_RS02075	DR085_RS01905
OG0000530	ABLE99_RS02250	DR085_RS01840
OG0000531	ABLE99_RS01365	DR085_RS01720
OG0000532	ABLE99_RS01580	DR085_RS00490
OG0000534	ABLE99_RS00380	DR085_RS00215
OG0000535	ABLE99_RS00045	DR085_RS02310
OG0000536	ABLE99_RS03405	DR085_RS02425
OG0000537	ABLE99_RS00950	DR085_RS02050
OG0000538	ABLE99_RS01095	DR085_RS01265
OG0000539	ABLE99_RS00215	DR085_RS00050
OG0000542	ABLE99_RS00350	DR085_RS00185
OG0000547	ABLE99_RS02810	DR085_RS00535
OG0000548	ABLE99_RS01545	DR085_RS02705
OG0000549	ABLE99_RS03200	DR085_RS02650
OG0000550	ABLE99_RS03325	DR085_RS02525
OG0000551	ABLE99_RS02875	DR085_RS01380
OG0000589	ABLE99_RS02205	DR085_RS02910
OG0000602	ABLE99_RS01955	DR085_RS02820
