Orthogroup	MHP_4284_genes	MHP_1257_genes
OG0000135	ABLE99_RS00545	ABKJ22_RS00550
OG0000136	ABLE99_RS00550	ABKJ22_RS00555
OG0000137	ABLE99_RS00580	ABKJ22_RS00585
OG0000138	ABLE99_RS01040	ABKJ22_RS01080
OG0000139	ABLE99_RS01010	ABKJ22_RS01050
OG0000140	ABLE99_RS01005	ABKJ22_RS01045
OG0000141	ABLE99_RS02825	ABKJ22_RS02875
OG0000142	ABLE99_RS02820	ABKJ22_RS02870
OG0000143	ABLE99_RS02800	ABKJ22_RS02850
OG0000144	ABLE99_RS02790	ABKJ22_RS02840
OG0000145	ABLE99_RS02780	ABKJ22_RS02830
OG0000146	ABLE99_RS02770	ABKJ22_RS02820
OG0000147	ABLE99_RS02765	ABKJ22_RS02815
OG0000148	ABLE99_RS02750	ABKJ22_RS02800
OG0000149	ABLE99_RS02740	ABKJ22_RS02790
OG0000150	ABLE99_RS02725	ABKJ22_RS02775
OG0000151	ABLE99_RS02675	ABKJ22_RS02720
OG0000152	ABLE99_RS02670	ABKJ22_RS02715
OG0000153	ABLE99_RS02665	ABKJ22_RS02710
OG0000154	ABLE99_RS02655	ABKJ22_RS02700
OG0000155	ABLE99_RS02615	ABKJ22_RS02660
OG0000156	ABLE99_RS02610	ABKJ22_RS02650
OG0000157	ABLE99_RS02600	ABKJ22_RS02645
OG0000158	ABLE99_RS02590	ABKJ22_RS02635
OG0000159	ABLE99_RS02365	ABKJ22_RS02410
OG0000160	ABLE99_RS02360	ABKJ22_RS02405
OG0000161	ABLE99_RS02355	ABKJ22_RS02400
OG0000162	ABLE99_RS02345	ABKJ22_RS02390
OG0000163	ABLE99_RS02340	ABKJ22_RS02385
OG0000164	ABLE99_RS01560	ABKJ22_RS01610
OG0000165	ABLE99_RS01855	ABKJ22_RS01915
OG0000166	ABLE99_RS01875	ABKJ22_RS01935
OG0000167	ABLE99_RS01890	ABKJ22_RS01950
OG0000168	ABLE99_RS01895	ABKJ22_RS01955
OG0000169	ABLE99_RS02935	ABKJ22_RS02950
OG0000170	ABLE99_RS02950	ABKJ22_RS02965
OG0000171	ABLE99_RS02960	ABKJ22_RS02975
OG0000172	ABLE99_RS02965	ABKJ22_RS02980
OG0000173	ABLE99_RS02970	ABKJ22_RS02985
OG0000174	ABLE99_RS02975	ABKJ22_RS02990
OG0000175	ABLE99_RS02990	ABKJ22_RS03005
OG0000176	ABLE99_RS03040	ABKJ22_RS03050
OG0000177	ABLE99_RS03045	ABKJ22_RS03055
OG0000178	ABLE99_RS03050	ABKJ22_RS03060
OG0000179	ABLE99_RS03060	ABKJ22_RS03070
OG0000180	ABLE99_RS03065	ABKJ22_RS03075
OG0000181	ABLE99_RS03105	ABKJ22_RS03105
OG0000182	ABLE99_RS03115	ABKJ22_RS03115
OG0000183	ABLE99_RS03150	ABKJ22_RS03150
OG0000184	ABLE99_RS03175	ABKJ22_RS03190
OG0000185	ABLE99_RS03190	ABKJ22_RS03175
OG0000186	ABLE99_RS01490	ABKJ22_RS01540
OG0000187	ABLE99_RS01505	ABKJ22_RS01555
OG0000188	ABLE99_RS01515	ABKJ22_RS01565
OG0000189	ABLE99_RS02135	ABKJ22_RS02110
OG0000190	ABLE99_RS02130	ABKJ22_RS02115
OG0000191	ABLE99_RS02110	ABKJ22_RS02135
OG0000192	ABLE99_RS01185	ABKJ22_RS01230
OG0000193	ABLE99_RS01170	ABKJ22_RS01220
OG0000194	ABLE99_RS00985	ABKJ22_RS01010
OG0000195	ABLE99_RS00980	ABKJ22_RS01005
OG0000196	ABLE99_RS00960	ABKJ22_RS00985
OG0000197	ABLE99_RS00955	ABKJ22_RS00980
OG0000198	ABLE99_RS00940	ABKJ22_RS00965
OG0000199	ABLE99_RS00935	ABKJ22_RS00960
OG0000200	ABLE99_RS00920	ABKJ22_RS00945
OG0000201	ABLE99_RS00910	ABKJ22_RS00935
OG0000202	ABLE99_RS00855	ABKJ22_RS00880
OG0000203	ABLE99_RS00850	ABKJ22_RS00875
OG0000204	ABLE99_RS00845	ABKJ22_RS00870
OG0000205	ABLE99_RS00840	ABKJ22_RS00865
OG0000206	ABLE99_RS00820	ABKJ22_RS00845
OG0000207	ABLE99_RS00805	ABKJ22_RS00830
OG0000208	ABLE99_RS00800	ABKJ22_RS00825
OG0000209	ABLE99_RS00795	ABKJ22_RS00820
OG0000210	ABLE99_RS00750	ABKJ22_RS00775
OG0000211	ABLE99_RS00740	ABKJ22_RS00745
OG0000212	ABLE99_RS00730	ABKJ22_RS00735
OG0000213	ABLE99_RS00725	ABKJ22_RS00730
OG0000214	ABLE99_RS00720	ABKJ22_RS00725
OG0000215	ABLE99_RS00715	ABKJ22_RS00720
OG0000216	ABLE99_RS00710	ABKJ22_RS00715
OG0000217	ABLE99_RS00705	ABKJ22_RS00710
OG0000218	ABLE99_RS00695	ABKJ22_RS00700
OG0000219	ABLE99_RS00690	ABKJ22_RS00695
OG0000220	ABLE99_RS00685	ABKJ22_RS00690
OG0000221	ABLE99_RS00680	ABKJ22_RS00685
OG0000222	ABLE99_RS00675	ABKJ22_RS00680
OG0000223	ABLE99_RS00670	ABKJ22_RS00675
OG0000224	ABLE99_RS00660	ABKJ22_RS00665
OG0000225	ABLE99_RS00650	ABKJ22_RS00655
OG0000226	ABLE99_RS00645	ABKJ22_RS00650
OG0000227	ABLE99_RS00640	ABKJ22_RS00645
OG0000228	ABLE99_RS00635	ABKJ22_RS00640
OG0000229	ABLE99_RS00630	ABKJ22_RS00635
OG0000230	ABLE99_RS00625	ABKJ22_RS00630
OG0000231	ABLE99_RS00615	ABKJ22_RS00620
OG0000232	ABLE99_RS00605	ABKJ22_RS00610
OG0000233	ABLE99_RS01065	ABKJ22_RS01110
OG0000234	ABLE99_RS01100	ABKJ22_RS01145
OG0000235	ABLE99_RS01110	ABKJ22_RS01155
OG0000236	ABLE99_RS01115	ABKJ22_RS01160
OG0000237	ABLE99_RS01120	ABKJ22_RS01165
OG0000238	ABLE99_RS01125	ABKJ22_RS01170
OG0000239	ABLE99_RS02835	ABKJ22_RS02885
OG0000240	ABLE99_RS02840	ABKJ22_RS02890
OG0000241	ABLE99_RS02850	ABKJ22_RS02900
OG0000242	ABLE99_RS02855	ABKJ22_RS02905
OG0000243	ABLE99_RS02860	ABKJ22_RS02910
OG0000244	ABLE99_RS02870	ABKJ22_RS02920
OG0000245	ABLE99_RS02880	ABKJ22_RS02930
OG0000246	ABLE99_RS00140	ABKJ22_RS00135
OG0000247	ABLE99_RS00150	ABKJ22_RS00145
OG0000248	ABLE99_RS00160	ABKJ22_RS00155
OG0000249	ABLE99_RS00165	ABKJ22_RS00160
OG0000250	ABLE99_RS00185	ABKJ22_RS00175
OG0000251	ABLE99_RS00210	ABKJ22_RS00205
OG0000252	ABLE99_RS00220	ABKJ22_RS00215
OG0000253	ABLE99_RS00225	ABKJ22_RS00220
OG0000254	ABLE99_RS00235	ABKJ22_RS00230
OG0000255	ABLE99_RS00240	ABKJ22_RS00235
OG0000256	ABLE99_RS00245	ABKJ22_RS00240
OG0000257	ABLE99_RS00270	ABKJ22_RS00265
OG0000258	ABLE99_RS00280	ABKJ22_RS00275
OG0000259	ABLE99_RS00310	ABKJ22_RS00305
OG0000260	ABLE99_RS00320	ABKJ22_RS00315
OG0000261	ABLE99_RS00330	ABKJ22_RS00325
OG0000262	ABLE99_RS00345	ABKJ22_RS00340
OG0000263	ABLE99_RS00360	ABKJ22_RS00355
OG0000264	ABLE99_RS00375	ABKJ22_RS00370
OG0000265	ABLE99_RS00385	ABKJ22_RS00380
OG0000266	ABLE99_RS00400	ABKJ22_RS00395
OG0000267	ABLE99_RS00415	ABKJ22_RS00410
OG0000268	ABLE99_RS00420	ABKJ22_RS00415
OG0000269	ABLE99_RS00435	ABKJ22_RS00440
OG0000270	ABLE99_RS03355	ABKJ22_RS03375
OG0000271	ABLE99_RS03350	ABKJ22_RS03370
OG0000272	ABLE99_RS03345	ABKJ22_RS03365
OG0000273	ABLE99_RS03340	ABKJ22_RS03360
OG0000274	ABLE99_RS03320	ABKJ22_RS03340
OG0000275	ABLE99_RS03315	ABKJ22_RS03335
OG0000276	ABLE99_RS03310	ABKJ22_RS03330
OG0000277	ABLE99_RS03300	ABKJ22_RS03320
OG0000278	ABLE99_RS03295	ABKJ22_RS03315
OG0000279	ABLE99_RS03285	ABKJ22_RS03305
OG0000280	ABLE99_RS03280	ABKJ22_RS03300
OG0000281	ABLE99_RS03275	ABKJ22_RS03295
OG0000282	ABLE99_RS03250	ABKJ22_RS03270
OG0000283	ABLE99_RS03245	ABKJ22_RS03265
OG0000284	ABLE99_RS03240	ABKJ22_RS03260
OG0000285	ABLE99_RS03235	ABKJ22_RS03255
OG0000286	ABLE99_RS02325	ABKJ22_RS02370
OG0000287	ABLE99_RS02415	ABKJ22_RS02465
OG0000288	ABLE99_RS02425	ABKJ22_RS02475
OG0000289	ABLE99_RS02430	ABKJ22_RS02480
OG0000290	ABLE99_RS02540	ABKJ22_RS02590
OG0000291	ABLE99_RS02530	ABKJ22_RS02580
OG0000292	ABLE99_RS02525	ABKJ22_RS02575
OG0000293	ABLE99_RS02520	ABKJ22_RS02570
OG0000294	ABLE99_RS02510	ABKJ22_RS02560
OG0000295	ABLE99_RS02505	ABKJ22_RS02555
OG0000296	ABLE99_RS02465	ABKJ22_RS02515
OG0000297	ABLE99_RS02460	ABKJ22_RS02510
OG0000298	ABLE99_RS00175	ABKJ22_RS00170
OG0000299	ABLE99_RS00195	ABKJ22_RS00190
OG0000300	ABLE99_RS00370	ABKJ22_RS00365
OG0000301	ABLE99_RS00405	ABKJ22_RS00400
OG0000302	ABLE99_RS00410	ABKJ22_RS00405
OG0000303	ABLE99_RS00555	ABKJ22_RS00560
OG0000304	ABLE99_RS00600	ABKJ22_RS00605
OG0000305	ABLE99_RS02775	ABKJ22_RS02825
OG0000306	ABLE99_RS02700	ABKJ22_RS02745
OG0000307	ABLE99_RS02660	ABKJ22_RS02705
OG0000308	ABLE99_RS02560	ABKJ22_RS02610
OG0000309	ABLE99_RS02495	ABKJ22_RS02545
OG0000310	ABLE99_RS02420	ABKJ22_RS02470
OG0000311	ABLE99_RS02385	ABKJ22_RS02430
OG0000312	ABLE99_RS02370	ABKJ22_RS02415
OG0000313	ABLE99_RS01550	ABKJ22_RS01600
OG0000314	ABLE99_RS01870	ABKJ22_RS01930
OG0000315	ABLE99_RS01900	ABKJ22_RS01960
OG0000316	ABLE99_RS01910	ABKJ22_RS01970
OG0000317	ABLE99_RS02005	ABKJ22_RS02065
OG0000318	ABLE99_RS01915	ABKJ22_RS01975
OG0000319	ABLE99_RS02065	ABKJ22_RS02180
OG0000320	ABLE99_RS02265	ABKJ22_RS02315
OG0000321	ABLE99_RS01300	ABKJ22_RS01350
OG0000322	ABLE99_RS01345	ABKJ22_RS01395
OG0000323	ABLE99_RS01475	ABKJ22_RS01525
OG0000324	ABLE99_RS02105	ABKJ22_RS02140
OG0000325	ABLE99_RS00975	ABKJ22_RS01000
OG0000326	ABLE99_RS00880	ABKJ22_RS00905
OG0000327	ABLE99_RS00875	ABKJ22_RS00900
OG0000328	ABLE99_RS00790	ABKJ22_RS00815
OG0000329	ABLE99_RS00770	ABKJ22_RS00795
OG0000330	ABLE99_RS01075	ABKJ22_RS01120
OG0000331	ABLE99_RS02865	ABKJ22_RS02915
OG0000332	ABLE99_RS03000	ABKJ22_RS03015
OG0000333	ABLE99_RS03010	ABKJ22_RS03025
OG0000334	ABLE99_RS03110	ABKJ22_RS03110
OG0000335	ABLE99_RS03120	ABKJ22_RS03120
OG0000336	ABLE99_RS03265	ABKJ22_RS03285
OG0000337	ABLE99_RS03435	ABKJ22_RS03460
OG0000338	ABLE99_RS03475	ABKJ22_RS03500
OG0000339	ABLE99_RS02240	ABKJ22_RS02290
OG0000340	ABLE99_RS01280	ABKJ22_RS01330
OG0000341	ABLE99_RS02125	ABKJ22_RS02120
OG0000342	ABLE99_RS00945	ABKJ22_RS00970
OG0000343	ABLE99_RS03020	ABKJ22_RS03035
OG0000344	ABLE99_RS00570	ABKJ22_RS00575
OG0000345	ABLE99_RS00655	ABKJ22_RS00660
OG0000346	ABLE99_RS03270	ABKJ22_RS03290
OG0000347	ABLE99_RS01370	ABKJ22_RS01420
OG0000348	ABLE99_RS00870	ABKJ22_RS00895
OG0000349	ABLE99_RS03330	ABKJ22_RS03350
OG0000350	ABLE99_RS02650	ABKJ22_RS02695
OG0000351	ABLE99_RS00490	ABKJ22_RS00495
OG0000352	ABLE99_RS01850	ABKJ22_RS01910
OG0000353	ABLE99_RS01340	ABKJ22_RS01390
OG0000354	ABLE99_RS01025	ABKJ22_RS01065
OG0000355	ABLE99_RS01825	ABKJ22_RS01885
OG0000356	ABLE99_RS01905	ABKJ22_RS01965
OG0000357	ABLE99_RS02980	ABKJ22_RS02995
OG0000358	ABLE99_RS02985	ABKJ22_RS03000
OG0000359	ABLE99_RS00900	ABKJ22_RS00925
OG0000360	ABLE99_RS00275	ABKJ22_RS00270
OG0000361	ABLE99_RS00305	ABKJ22_RS00300
OG0000362	ABLE99_RS02440	ABKJ22_RS02490
OG0000363	ABLE99_RS01410	ABKJ22_RS01460
OG0000364	ABLE99_RS01800	ABKJ22_RS01860
OG0000365	ABLE99_RS01950	ABKJ22_RS02015
OG0000366	ABLE99_RS01975	ABKJ22_RS02035
OG0000367	ABLE99_RS01985	ABKJ22_RS02045
OG0000368	ABLE99_RS00060	ABKJ22_RS00060
OG0000369	ABLE99_RS00025	ABKJ22_RS00025
OG0000370	ABLE99_RS00020	ABKJ22_RS00020
OG0000371	ABLE99_RS00015	ABKJ22_RS00015
OG0000372	ABLE99_RS00010	ABKJ22_RS00010
OG0000373	ABLE99_RS03465	ABKJ22_RS03490
OG0000374	ABLE99_RS03455	ABKJ22_RS03480
OG0000375	ABLE99_RS02060	ABKJ22_RS02185
OG0000376	ABLE99_RS02280	ABKJ22_RS02330
OG0000377	ABLE99_RS02270	ABKJ22_RS02320
OG0000378	ABLE99_RS01260	ABKJ22_RS01310
OG0000379	ABLE99_RS01335	ABKJ22_RS01385
OG0000380	ABLE99_RS01360	ABKJ22_RS01410
OG0000381	ABLE99_RS01400	ABKJ22_RS01450
OG0000382	ABLE99_RS01430	ABKJ22_RS01480
OG0000383	ABLE99_RS01470	ABKJ22_RS01520
OG0000384	ABLE99_RS00510	ABKJ22_RS00515
OG0000385	ABLE99_RS00515	ABKJ22_RS00520
OG0000386	ABLE99_RS00535	ABKJ22_RS00540
OG0000387	ABLE99_RS00560	ABKJ22_RS00565
OG0000388	ABLE99_RS00565	ABKJ22_RS00570
OG0000389	ABLE99_RS01050	ABKJ22_RS01085
OG0000390	ABLE99_RS02795	ABKJ22_RS02845
OG0000391	ABLE99_RS02785	ABKJ22_RS02835
OG0000392	ABLE99_RS02760	ABKJ22_RS02810
OG0000393	ABLE99_RS02705	ABKJ22_RS02755
OG0000394	ABLE99_RS02625	ABKJ22_RS02670
OG0000395	ABLE99_RS02620	ABKJ22_RS02665
OG0000396	ABLE99_RS02330	ABKJ22_RS02375
OG0000397	ABLE99_RS01835	ABKJ22_RS01895
OG0000398	ABLE99_RS01840	ABKJ22_RS01900
OG0000399	ABLE99_RS01885	ABKJ22_RS01945
OG0000400	ABLE99_RS02945	ABKJ22_RS02960
OG0000401	ABLE99_RS03005	ABKJ22_RS03020
OG0000402	ABLE99_RS03015	ABKJ22_RS03030
OG0000403	ABLE99_RS03025	ABKJ22_RS03040
OG0000404	ABLE99_RS03055	ABKJ22_RS03065
OG0000405	ABLE99_RS03075	ABKJ22_RS03080
OG0000406	ABLE99_RS03125	ABKJ22_RS03125
OG0000407	ABLE99_RS03130	ABKJ22_RS03130
OG0000408	ABLE99_RS03135	ABKJ22_RS03135
OG0000409	ABLE99_RS03140	ABKJ22_RS03140
OG0000410	ABLE99_RS03170	ABKJ22_RS03195
OG0000411	ABLE99_RS03180	ABKJ22_RS03185
OG0000412	ABLE99_RS03185	ABKJ22_RS03180
OG0000413	ABLE99_RS01485	ABKJ22_RS01535
OG0000414	ABLE99_RS01495	ABKJ22_RS01545
OG0000415	ABLE99_RS01500	ABKJ22_RS01550
OG0000416	ABLE99_RS01510	ABKJ22_RS01560
OG0000417	ABLE99_RS02120	ABKJ22_RS02125
OG0000418	ABLE99_RS02115	ABKJ22_RS02130
OG0000419	ABLE99_RS00965	ABKJ22_RS00990
OG0000420	ABLE99_RS00930	ABKJ22_RS00955
OG0000421	ABLE99_RS00895	ABKJ22_RS00920
OG0000422	ABLE99_RS00885	ABKJ22_RS00910
OG0000423	ABLE99_RS00830	ABKJ22_RS00855
OG0000424	ABLE99_RS00825	ABKJ22_RS00850
OG0000425	ABLE99_RS00815	ABKJ22_RS00840
OG0000426	ABLE99_RS00810	ABKJ22_RS00835
OG0000427	ABLE99_RS00785	ABKJ22_RS00810
OG0000428	ABLE99_RS00760	ABKJ22_RS00785
OG0000429	ABLE99_RS00665	ABKJ22_RS00670
OG0000430	ABLE99_RS00620	ABKJ22_RS00625
OG0000431	ABLE99_RS00610	ABKJ22_RS00615
OG0000432	ABLE99_RS01070	ABKJ22_RS01115
OG0000433	ABLE99_RS01085	ABKJ22_RS01130
OG0000434	ABLE99_RS01090	ABKJ22_RS01135
OG0000435	ABLE99_RS01105	ABKJ22_RS01150
OG0000436	ABLE99_RS01130	ABKJ22_RS01175
OG0000437	ABLE99_RS01140	ABKJ22_RS01185
OG0000438	ABLE99_RS01145	ABKJ22_RS01190
OG0000439	ABLE99_RS01150	ABKJ22_RS01195
OG0000440	ABLE99_RS02845	ABKJ22_RS02895
OG0000442	ABLE99_RS00145	ABKJ22_RS00140
OG0000443	ABLE99_RS00190	ABKJ22_RS00185
OG0000444	ABLE99_RS00205	ABKJ22_RS00200
OG0000445	ABLE99_RS00230	ABKJ22_RS00225
OG0000446	ABLE99_RS00255	ABKJ22_RS00250
OG0000447	ABLE99_RS00260	ABKJ22_RS00255
OG0000448	ABLE99_RS00290	ABKJ22_RS00285
OG0000449	ABLE99_RS00315	ABKJ22_RS00310
OG0000450	ABLE99_RS00325	ABKJ22_RS00320
OG0000451	ABLE99_RS00365	ABKJ22_RS00360
OG0000452	ABLE99_RS00390	ABKJ22_RS00385
OG0000453	ABLE99_RS00425	ABKJ22_RS00420
OG0000454	ABLE99_RS01530	ABKJ22_RS01580
OG0000455	ABLE99_RS03375	ABKJ22_RS03395
OG0000456	ABLE99_RS03255	ABKJ22_RS03275
OG0000457	ABLE99_RS03230	ABKJ22_RS03250
OG0000458	ABLE99_RS02410	ABKJ22_RS02460
