Orthogroup	MHP_MHP682_genes	MFC_MF18_genes
OG0000074	DR097_RS04605	DR082_RS03730
OG0000075	DR097_RS00090	DR082_RS00360
OG0000076	DR097_RS00075	DR082_RS00375
OG0000077	DR097_RS03275	DR082_RS00460
OG0000078	DR097_RS01875	DR082_RS00920
OG0000079	DR097_RS02640	DR082_RS01035
OG0000080	DR097_RS04360	DR082_RS03280
OG0000081	DR097_RS00095	DR082_RS00355
OG0000082	DR097_RS02165	DR082_RS01095
OG0000083	DR097_RS00750	DR082_RS02990
OG0000084	DR097_RS03685	DR082_RS02700
OG0000085	DR097_RS02875	DR082_RS03060, DR082_RS02705
OG0000086	DR097_RS02865	DR082_RS03910
OG0000087	DR097_RS02850	DR082_RS02730
OG0000088	DR097_RS02845	DR082_RS02735
OG0000089	DR097_RS02835	DR082_RS02745
OG0000090	DR097_RS02485	DR082_RS00130
OG0000091	DR097_RS02775	DR082_RS00115
OG0000092	DR097_RS02790	DR082_RS00100
OG0000093	DR097_RS02795	DR082_RS00095
OG0000094	DR097_RS02800	DR082_RS00090
OG0000095	DR097_RS03550	DR082_RS00065
OG0000096	DR097_RS03545	DR082_RS00060
OG0000097	DR097_RS02575	DR082_RS00040
OG0000098	DR097_RS02585	DR082_RS00030
OG0000099	DR097_RS03665	DR082_RS02420
OG0000100	DR097_RS00555	DR082_RS02410
OG0000101	DR097_RS00560	DR082_RS02405
OG0000102	DR097_RS01850	DR082_RS02395
OG0000103	DR097_RS02710	DR082_RS01870
OG0000104	DR097_RS02715	DR082_RS01875
OG0000105	DR097_RS02730	DR082_RS01890
OG0000106	DR097_RS02740	DR082_RS01900
OG0000107	DR097_RS02750	DR082_RS01910
OG0000108	DR097_RS02755	DR082_RS01915
OG0000109	DR097_RS02760	DR082_RS01920
OG0000110	DR097_RS02155	DR082_RS01925
OG0000111	DR097_RS02150	DR082_RS01930
OG0000112	DR097_RS02140	DR082_RS01940
OG0000113	DR097_RS04705	DR082_RS03785
OG0000114	DR097_RS02110	DR082_RS01965
OG0000115	DR097_RS02095	DR082_RS01975
OG0000116	DR097_RS00320	DR082_RS01985
OG0000117	DR097_RS00315	DR082_RS01990
OG0000118	DR097_RS01690	DR082_RS02020
OG0000119	DR097_RS01685	DR082_RS02025
OG0000120	DR097_RS01670	DR082_RS02040
OG0000121	DR097_RS01645	DR082_RS02065
OG0000122	DR097_RS01640	DR082_RS02080
OG0000123	DR097_RS01620	DR082_RS02870
OG0000124	DR097_RS01615	DR082_RS02865
OG0000125	DR097_RS01610	DR082_RS02860
OG0000126	DR097_RS01600	DR082_RS02850
OG0000127	DR097_RS01590	DR082_RS02840
OG0000128	DR097_RS03460	DR082_RS02820
OG0000129	DR097_RS03355	DR082_RS02815
OG0000130	DR097_RS03345	DR082_RS02805
OG0000131	DR097_RS04820	DR082_RS02775
OG0000132	DR097_RS04815	DR082_RS03915
OG0000133	DR097_RS02400	DR082_RS00535
OG0000134	DR097_RS02395	DR082_RS03675
OG0000135	DR097_RS02380	DR082_RS00555
OG0000136	DR097_RS02375	DR082_RS00560
OG0000137	DR097_RS02345	DR082_RS00590
OG0000138	DR097_RS03080	DR082_RS00615
OG0000139	DR097_RS03050	DR082_RS00645
OG0000140	DR097_RS03045	DR082_RS00650
OG0000141	DR097_RS01260	DR082_RS00675
OG0000142	DR097_RS04625	DR082_RS03690
OG0000143	DR097_RS01230	DR082_RS00705
OG0000144	DR097_RS01220	DR082_RS00715
OG0000145	DR097_RS01210	DR082_RS00725
OG0000146	DR097_RS01200	DR082_RS00735
OG0000147	DR097_RS01195	DR082_RS00740
OG0000148	DR097_RS01180	DR082_RS00755
OG0000149	DR097_RS01170	DR082_RS00765
OG0000150	DR097_RS01155	DR082_RS00780
OG0000151	DR097_RS01755	DR082_RS00840
OG0000152	DR097_RS01760	DR082_RS00845
OG0000153	DR097_RS01765	DR082_RS00850
OG0000154	DR097_RS01775	DR082_RS00860
OG0000155	DR097_RS01820	DR082_RS00880
OG0000156	DR097_RS01490	DR082_RS00895
OG0000157	DR097_RS04640	DR082_RS03695
OG0000158	DR097_RS04645	DR082_RS03700
OG0000159	DR097_RS04905	DR082_RS01145
OG0000160	DR097_RS01950	DR082_RS01150
OG0000161	DR097_RS01955	DR082_RS01155
OG0000162	DR097_RS01965	DR082_RS01165
OG0000163	DR097_RS01970	DR082_RS01170
OG0000164	DR097_RS03125	DR082_RS03710
OG0000165	DR097_RS00830	DR082_RS02620
OG0000166	DR097_RS00810	DR082_RS02640
OG0000167	DR097_RS00795	DR082_RS02655
OG0000168	DR097_RS00790	DR082_RS02660
OG0000169	DR097_RS01475	DR082_RS01635
OG0000170	DR097_RS01460	DR082_RS01670
OG0000171	DR097_RS01450	DR082_RS01680
OG0000172	DR097_RS01445	DR082_RS01685
OG0000173	DR097_RS01440	DR082_RS01690
OG0000174	DR097_RS01435	DR082_RS01695
OG0000175	DR097_RS01420	DR082_RS01710
OG0000176	DR097_RS01370	DR082_RS01750
OG0000177	DR097_RS01365	DR082_RS01755
OG0000178	DR097_RS01360	DR082_RS01760
OG0000179	DR097_RS01350	DR082_RS01770
OG0000180	DR097_RS01345	DR082_RS01775
OG0000181	DR097_RS04805	DR082_RS03760
OG0000182	DR097_RS03155	DR082_RS01800
OG0000183	DR097_RS03570	DR082_RS01835
OG0000184	DR097_RS02975	DR082_RS02940
OG0000185	DR097_RS02990	DR082_RS02925
OG0000186	DR097_RS04760	DR082_RS02095
OG0000187	DR097_RS02915	DR082_RS02110
OG0000188	DR097_RS02905	DR082_RS02120
OG0000189	DR097_RS04790	DR082_RS03800
OG0000190	DR097_RS03030	DR082_RS02135
OG0000191	DR097_RS03010	DR082_RS02155
OG0000192	DR097_RS00400	DR082_RS02165
OG0000193	DR097_RS00415	DR082_RS02180
OG0000194	DR097_RS01130	DR082_RS02190
OG0000195	DR097_RS01125	DR082_RS02195
OG0000196	DR097_RS01105	DR082_RS03805
OG0000197	DR097_RS01100	DR082_RS02220
OG0000198	DR097_RS01085	DR082_RS02235
OG0000199	DR097_RS01080	DR082_RS02240
OG0000200	DR097_RS01065	DR082_RS02255
OG0000201	DR097_RS01055	DR082_RS02265
OG0000202	DR097_RS01000	DR082_RS02320
OG0000203	DR097_RS00995	DR082_RS02325
OG0000204	DR097_RS00990	DR082_RS01220
OG0000205	DR097_RS00985	DR082_RS01225
OG0000206	DR097_RS00965	DR082_RS01245
OG0000207	DR097_RS00950	DR082_RS01260
OG0000208	DR097_RS00945	DR082_RS01265
OG0000209	DR097_RS00940	DR082_RS01270
OG0000210	DR097_RS04925	DR082_RS01315
OG0000211	DR097_RS02185	DR082_RS01325
OG0000212	DR097_RS02195	DR082_RS01335
OG0000213	DR097_RS02200	DR082_RS01340
OG0000214	DR097_RS02205	DR082_RS01345
OG0000215	DR097_RS02210	DR082_RS01350
OG0000216	DR097_RS02215	DR082_RS01355
OG0000217	DR097_RS02220	DR082_RS01360
OG0000218	DR097_RS02230	DR082_RS03735
OG0000219	DR097_RS02235	DR082_RS01375
OG0000220	DR097_RS02240	DR082_RS01380
OG0000221	DR097_RS02245	DR082_RS01385
OG0000222	DR097_RS02250	DR082_RS01390
OG0000223	DR097_RS02255	DR082_RS01395
OG0000224	DR097_RS02265	DR082_RS01405
OG0000225	DR097_RS02275	DR082_RS01415
OG0000226	DR097_RS02280	DR082_RS01420
OG0000227	DR097_RS02285	DR082_RS01425
OG0000228	DR097_RS04910	DR082_RS03975
OG0000229	DR097_RS02295	DR082_RS01435
OG0000230	DR097_RS02300	DR082_RS01440
OG0000231	DR097_RS02310	DR082_RS01450
OG0000232	DR097_RS02320	DR082_RS01460
OG0000233	DR097_RS00535	DR082_RS01470
OG0000234	DR097_RS00495	DR082_RS01500
OG0000235	DR097_RS00485	DR082_RS01510
OG0000236	DR097_RS00480	DR082_RS01515
OG0000237	DR097_RS00475	DR082_RS01535
OG0000238	DR097_RS00465	DR082_RS01540
OG0000239	DR097_RS01270	DR082_RS01570
OG0000240	DR097_RS01275	DR082_RS01575
OG0000241	DR097_RS01285	DR082_RS01585
OG0000242	DR097_RS01290	DR082_RS01590
OG0000243	DR097_RS01295	DR082_RS01595
OG0000244	DR097_RS01305	DR082_RS01605
OG0000245	DR097_RS01315	DR082_RS01615
OG0000246	DR097_RS00300	DR082_RS00145
OG0000247	DR097_RS00290	DR082_RS00155
OG0000248	DR097_RS00280	DR082_RS00180
OG0000249	DR097_RS00275	DR082_RS00185
OG0000250	DR097_RS00260	DR082_RS00200
OG0000251	DR097_RS00225	DR082_RS00230
OG0000252	DR097_RS00215	DR082_RS00240
OG0000253	DR097_RS00210	DR082_RS00245
OG0000254	DR097_RS00200	DR082_RS00255
OG0000255	DR097_RS00190	DR082_RS00260
OG0000256	DR097_RS00185	DR082_RS00265
OG0000257	DR097_RS00160	DR082_RS00290
OG0000258	DR097_RS00150	DR082_RS00300
OG0000259	DR097_RS00120	DR082_RS00330
OG0000260	DR097_RS00110	DR082_RS00340
OG0000261	DR097_RS04500	DR082_RS03670
OG0000262	DR097_RS00085	DR082_RS00365
OG0000263	DR097_RS00070	DR082_RS00380
OG0000264	DR097_RS00055	DR082_RS00395
OG0000265	DR097_RS00045	DR082_RS00405
OG0000266	DR097_RS00030	DR082_RS00420
OG0000267	DR097_RS00015	DR082_RS00435
OG0000268	DR097_RS00010	DR082_RS00440
OG0000269	DR097_RS03285	DR082_RS00455
OG0000270	DR097_RS04530	DR082_RS03820
OG0000271	DR097_RS00590	DR082_RS02340
OG0000272	DR097_RS00595	DR082_RS02335
OG0000273	DR097_RS00600	DR082_RS02330
OG0000274	DR097_RS00620	DR082_RS02460
OG0000275	DR097_RS04540	DR082_RS03850
OG0000276	DR097_RS00630	DR082_RS02470
OG0000277	DR097_RS00640	DR082_RS03855
OG0000278	DR097_RS00645	DR082_RS02485
OG0000279	DR097_RS00655	DR082_RS02495
OG0000280	DR097_RS00660	DR082_RS02500
OG0000281	DR097_RS00665	DR082_RS02505
OG0000282	DR097_RS04550	DR082_RS02530
OG0000283	DR097_RS00695	DR082_RS02535
OG0000284	DR097_RS00700	DR082_RS02540
OG0000285	DR097_RS04555	DR082_RS03870
OG0000286	DR097_RS01985	DR082_RS01100
OG0000287	DR097_RS02680	DR082_RS01075
OG0000288	DR097_RS02670	DR082_RS01065
OG0000289	DR097_RS02665	DR082_RS01060
OG0000290	DR097_RS01555	DR082_RS03275
OG0000291	DR097_RS01565	DR082_RS00960
OG0000292	DR097_RS01570	DR082_RS00965
OG0000293	DR097_RS01575	DR082_RS00970
OG0000294	DR097_RS03220	DR082_RS00980
OG0000295	DR097_RS03210	DR082_RS00985
OG0000296	DR097_RS02630	DR082_RS01025
OG0000297	DR097_RS02635	DR082_RS01030
OG0000298	DR097_RS00265	DR082_RS00195
OG0000299	DR097_RS00240	DR082_RS00215
OG0000300	DR097_RS00060	DR082_RS00390
OG0000301	DR097_RS00025	DR082_RS00425
OG0000302	DR097_RS00020	DR082_RS00430
OG0000303	DR097_RS02370	DR082_RS00565
OG0000304	DR097_RS02325	DR082_RS00600
OG0000305	DR097_RS01205	DR082_RS00730
OG0000306	DR097_RS01735	DR082_RS00810
OG0000307	DR097_RS01770	DR082_RS00855
OG0000308	DR097_RS01535	DR082_RS00940
OG0000309	DR097_RS03200	DR082_RS00995
OG0000310	DR097_RS02675	DR082_RS01070
OG0000311	DR097_RS01925	DR082_RS01120
OG0000312	DR097_RS01940	DR082_RS01140
OG0000313	DR097_RS03115	DR082_RS01190
OG0000314	DR097_RS00815	DR082_RS02635
OG0000315	DR097_RS00785	DR082_RS02665
OG0000316	DR097_RS00775	DR082_RS02675
OG0000317	DR097_RS02840	DR082_RS02740
OG0000318	DR097_RS04590	DR082_RS03940
OG0000319	DR097_RS02725	DR082_RS01885
OG0000320	DR097_RS02130	DR082_RS01950
OG0000321	DR097_RS01695	DR082_RS02015
OG0000322	DR097_RS01650	DR082_RS02060
OG0000323	DR097_RS03305	DR082_RS02765
OG0000324	DR097_RS03005	DR082_RS02160
OG0000325	DR097_RS01120	DR082_RS02200
OG0000326	DR097_RS01025	DR082_RS02295
OG0000327	DR097_RS01020	DR082_RS02300
OG0000328	DR097_RS00935	DR082_RS01275
OG0000329	DR097_RS00915	DR082_RS01295
OG0000330	DR097_RS00520	DR082_RS01480
OG0000331	DR097_RS01300	DR082_RS01600
OG0000332	DR097_RS01410	DR082_RS01720
OG0000333	DR097_RS01400	DR082_RS01730
OG0000334	DR097_RS03150	DR082_RS01795
OG0000335	DR097_RS03160	DR082_RS03765
OG0000336	DR097_RS04545	DR082_RS03865
OG0000337	DR097_RS02600	DR082_RS00015
OG0000338	DR097_RS03540	DR082_RS00055
OG0000339	DR097_RS02100	DR082_RS01970
OG0000340	DR097_RS01715	DR082_RS01995
OG0000341	DR097_RS03025	DR082_RS02140
OG0000342	DR097_RS01090	DR082_RS02230
OG0000343	DR097_RS01390	DR082_RS01740
OG0000344	DR097_RS02355	DR082_RS00580
OG0000345	DR097_RS02270	DR082_RS01410
OG0000346	DR097_RS04870	DR082_RS03860
OG0000347	DR097_RS01625	DR082_RS02875
OG0000348	DR097_RS01015	DR082_RS03815
OG0000349	DR097_RS04535	DR082_RS02450
OG0000350	DR097_RS01780	DR082_RS00815
OG0000351	DR097_RS03225	DR082_RS00515
OG0000352	DR097_RS00835	DR082_RS02615
OG0000353	DR097_RS01655	DR082_RS02055
OG0000354	DR097_RS03065	DR082_RS00630
OG0000355	DR097_RS04600	DR082_RS03715
OG0000356	DR097_RS04595	DR082_RS03900
OG0000357	DR097_RS04635	DR082_RS03750
OG0000358	DR097_RS01425	DR082_RS01705
OG0000359	DR097_RS04620	DR082_RS03810
OG0000360	DR097_RS00155	DR082_RS00295
OG0000361	DR097_RS00125	DR082_RS00325
OG0000362	DR097_RS02655	DR082_RS01050
OG0000363	DR097_RS04660	DR082_RS03985
OG0000365	DR097_RS04570	DR082_RS03955
OG0000366	DR097_RS02870	DR082_RS02710
OG0000367	DR097_RS02860	DR082_RS02720
OG0000368	DR097_RS02770	DR082_RS00120
OG0000369	DR097_RS04750	DR082_RS03655
OG0000370	DR097_RS02810	DR082_RS00080
OG0000371	DR097_RS02815	DR082_RS00075
OG0000372	DR097_RS02820	DR082_RS00070
OG0000373	DR097_RS02570	DR082_RS00045
OG0000374	DR097_RS02580	DR082_RS00035
OG0000375	DR097_RS02720	DR082_RS01880
OG0000376	DR097_RS02145	DR082_RS01935
OG0000377	DR097_RS02135	DR082_RS01945
OG0000378	DR097_RS00325	DR082_RS01980
OG0000379	DR097_RS01660	DR082_RS02050
OG0000381	DR097_RS01595	DR082_RS02845
OG0000382	DR097_RS03350	DR082_RS02810
OG0000383	DR097_RS03310	DR082_RS02770
OG0000384	DR097_RS03605	DR082_RS00520
OG0000385	DR097_RS02090	DR082_RS00525
OG0000386	DR097_RS02390	DR082_RS00545
OG0000387	DR097_RS02365	DR082_RS00570
OG0000388	DR097_RS04710	DR082_RS03680
OG0000389	DR097_RS03085	DR082_RS00610
OG0000390	DR097_RS01225	DR082_RS00710
OG0000391	DR097_RS01215	DR082_RS00720
OG0000392	DR097_RS01190	DR082_RS00745
OG0000393	DR097_RS04670	DR082_RS00800
OG0000394	DR097_RS01805	DR082_RS00870
OG0000395	DR097_RS01810	DR082_RS00875
OG0000396	DR097_RS01980	DR082_RS01180
OG0000397	DR097_RS00850	DR082_RS02600
OG0000398	DR097_RS00845	DR082_RS02605
OG0000399	DR097_RS00800	DR082_RS02650
OG0000400	DR097_RS01465	DR082_RS01665
OG0000401	DR097_RS01405	DR082_RS01725
OG0000402	DR097_RS01395	DR082_RS01735
OG0000403	DR097_RS01385	DR082_RS01745
OG0000404	DR097_RS01355	DR082_RS03755
OG0000405	DR097_RS01340	DR082_RS01780
OG0000406	DR097_RS03165	DR082_RS01810
OG0000407	DR097_RS04810	DR082_RS03770
OG0000408	DR097_RS03175	DR082_RS01820
OG0000410	DR097_RS02970	DR082_RS02945
OG0000411	DR097_RS02980	DR082_RS02935
OG0000412	DR097_RS02985	DR082_RS02930
OG0000413	DR097_RS02935	DR082_RS02090
OG0000414	DR097_RS02925	DR082_RS02100
OG0000415	DR097_RS02920	DR082_RS02105
OG0000416	DR097_RS02910	DR082_RS02115
OG0000417	DR097_RS03020	DR082_RS02145
OG0000418	DR097_RS03015	DR082_RS02150
OG0000419	DR097_RS01110	DR082_RS02210
OG0000420	DR097_RS01075	DR082_RS02245
OG0000421	DR097_RS01040	DR082_RS02280
OG0000422	DR097_RS01030	DR082_RS02290
OG0000423	DR097_RS00975	DR082_RS01235
OG0000424	DR097_RS00970	DR082_RS01240
OG0000425	DR097_RS00960	DR082_RS01250
OG0000426	DR097_RS04615	DR082_RS03720
OG0000427	DR097_RS04610	DR082_RS03725
OG0000428	DR097_RS00905	DR082_RS01305
OG0000429	DR097_RS02260	DR082_RS01400
OG0000430	DR097_RS02305	DR082_RS01445
OG0000431	DR097_RS02315	DR082_RS01455
OG0000432	DR097_RS00525	DR082_RS01475
OG0000433	DR097_RS00510	DR082_RS01485
OG0000434	DR097_RS00505	DR082_RS01490
OG0000435	DR097_RS00490	DR082_RS01505
OG0000436	DR097_RS00460	DR082_RS01545
OG0000437	DR097_RS00450	DR082_RS01555
OG0000438	DR097_RS00445	DR082_RS03740
OG0000439	DR097_RS04525	DR082_RS01565
OG0000440	DR097_RS04630	DR082_RS01580
OG0000441	DR097_RS03780	DR082_RS01620
OG0000442	DR097_RS00295	DR082_RS00150
OG0000443	DR097_RS00245	DR082_RS00210
OG0000444	DR097_RS00230	DR082_RS00225
OG0000445	DR097_RS00205	DR082_RS00250
OG0000446	DR097_RS00175	DR082_RS00275
OG0000447	DR097_RS00170	DR082_RS00280
OG0000448	DR097_RS00140	DR082_RS00310
OG0000449	DR097_RS00115	DR082_RS00335
OG0000450	DR097_RS00105	DR082_RS00345
OG0000451	DR097_RS00065	DR082_RS00385
OG0000452	DR097_RS00040	DR082_RS00410
OG0000455	DR097_RS00565	DR082_RS03825
OG0000456	DR097_RS00685	DR082_RS02525
OG0000457	DR097_RS00710	DR082_RS02550
OG0000458	DR097_RS02685	DR082_RS01080
OG0000459	DR097_RS02660	DR082_RS01055
OG0000460	DR097_RS02650	DR082_RS01045
OG0000461	DR097_RS03195	DR082_RS01000
OG0000462	DR097_RS03190	DR082_RS01005
OG0000463	DR097_RS03185	DR082_RS01010
OG0000464	DR097_RS02620	DR082_RS01015
OG0000465	DR097_RS02625	DR082_RS01020
OG0000466	DR097_RS00035	DR082_RS00415
OG0000467	DR097_RS04655	DR082_RS03705
OG0000468	DR097_RS00805	DR082_RS02645
OG0000469	DR097_RS00745	DR082_RS02985
OG0000470	DR097_RS03815	DR082_RS01230
OG0000472	DR097_RS02945	DR082_RS02585
OG0000473	DR097_RS00580	DR082_RS02350
OG0000474	DR097_RS00575	DR082_RS02355
OG0000475	DR097_RS00570	DR082_RS02360
OG0000476	DR097_RS02900	DR082_RS02400
OG0000477	DR097_RS03795	DR082_RS00975
OG0000478	DR097_RS00635	DR082_RS02475
OG0000479	DR097_RS01700	DR082_RS02010
OG0000480	DR097_RS03810	DR082_RS03145
OG0000481	DR097_RS01005	DR082_RS02315
OG0000482	DR097_RS00410	DR082_RS02175
OG0000483	DR097_RS02855	DR082_RS02725
OG0000484	DR097_RS04505	DR082_RS03665
OG0000485	DR097_RS00455	DR082_RS01550
OG0000486	DR097_RS03040	DR082_RS02125
OG0000487	DR097_RS04585	DR082_RS03945
OG0000489	DR097_RS02780	DR082_RS00110
OG0000490	DR097_RS03535	DR082_RS00050
OG0000491	DR097_RS01680	DR082_RS02030
OG0000492	DR097_RS01605	DR082_RS02855
OG0000493	DR097_RS02350	DR082_RS00585
OG0000494	DR097_RS03060	DR082_RS00635
OG0000495	DR097_RS01160	DR082_RS00775
OG0000496	DR097_RS01150	DR082_RS00785
OG0000497	DR097_RS01720	DR082_RS00790
OG0000498	DR097_RS01800	DR082_RS00865
OG0000499	DR097_RS01500	DR082_RS00905
OG0000500	DR097_RS00840	DR082_RS02610
OG0000501	DR097_RS01455	DR082_RS01675
OG0000502	DR097_RS00420	DR082_RS02185
OG0000503	DR097_RS01060	DR082_RS02260
OG0000504	DR097_RS00925	DR082_RS01285
OG0000505	DR097_RS02180	DR082_RS01320
OG0000506	DR097_RS02190	DR082_RS01330
OG0000507	DR097_RS02225	DR082_RS01365
OG0000508	DR097_RS00180	DR082_RS00270
OG0000509	DR097_RS00145	DR082_RS00305
OG0000510	DR097_RS00135	DR082_RS00315
OG0000511	DR097_RS03290	DR082_RS00450
OG0000512	DR097_RS02645	DR082_RS01040
OG0000513	DR097_RS00650	DR082_RS02490
OG0000514	DR097_RS01185	DR082_RS00750
OG0000516	DR097_RS04580	DR082_RS02960
OG0000518	DR097_RS01415	DR082_RS01715
OG0000519	DR097_RS01035	DR082_RS02285
OG0000520	DR097_RS00910	DR082_RS01300
OG0000521	DR097_RS00165	DR082_RS00285
OG0000522	DR097_RS00130	DR082_RS00320
OG0000523	DR097_RS00715	DR082_RS02555
OG0000524	DR097_RS01530	DR082_RS00935
OG0000525	DR097_RS04770	DR082_RS03885
OG0000528	DR097_RS04575	DR082_RS02970
OG0000529	DR097_RS02735	DR082_RS01895
OG0000530	DR097_RS02115	DR082_RS01960
OG0000531	DR097_RS01630	DR082_RS03140
OG0000533	DR097_RS03360	DR082_RS01465
OG0000534	DR097_RS00050	DR082_RS00400
OG0000535	DR097_RS04745	DR082_RS00105
OG0000536	DR097_RS03385	DR082_RS02425
OG0000537	DR097_RS01095	DR082_RS02225
OG0000538	DR097_RS00500	DR082_RS01495
OG0000539	DR097_RS00220	DR082_RS00235
OG0000541	DR097_RS01485	DR082_RS00890
OG0000542	DR097_RS00080	DR082_RS00370
OG0000547	DR097_RS04935	DR082_RS00700
OG0000548	DR097_RS03110	DR082_RS01185
OG0000549	DR097_RS04765	DR082_RS03890
OG0000550	DR097_RS00615	DR082_RS02455
OG0000551	DR097_RS01310	DR082_RS01610
OG0000589	DR097_RS03505	DR082_RS02910
