Orthogroup	MHP_7448_genes	MHP_7422_genes
OG0000251	MHP7448_RS00205	MHL_RS00210
OG0000252	MHP7448_RS00215	MHL_RS00220
OG0000253	MHP7448_RS00220	MHL_RS00225
OG0000254	MHP7448_RS00230	MHL_RS00235
OG0000255	MHP7448_RS00240	MHL_RS00245
OG0000256	MHP7448_RS00245	MHL_RS00250
OG0000257	MHP7448_RS00270	MHL_RS00275
OG0000258	MHP7448_RS00280	MHL_RS00285
OG0000259	MHP7448_RS00310	MHL_RS00315
OG0000260	MHP7448_RS00320	MHL_RS00325
OG0000261	MHP7448_RS00330	MHL_RS00335
OG0000262	MHP7448_RS00345	MHL_RS00350
OG0000263	MHP7448_RS00360	MHL_RS00370
OG0000264	MHP7448_RS00375	MHL_RS00380
OG0000265	MHP7448_RS00385	MHL_RS00390
OG0000266	MHP7448_RS00400	MHL_RS00405
OG0000267	MHP7448_RS00415	MHL_RS00420
OG0000268	MHP7448_RS00420	MHL_RS00425
OG0000269	MHP7448_RS00435	MHL_RS00440
OG0000270	MHP7448_RS03525	MHL_RS03490
OG0000271	MHP7448_RS03520	MHL_RS03485
OG0000272	MHP7448_RS03515	MHL_RS03480
OG0000273	MHP7448_RS03510	MHL_RS03475
OG0000274	MHP7448_RS03490	MHL_RS03455
OG0000275	MHP7448_RS03485	MHL_RS03450
OG0000276	MHP7448_RS03480	MHL_RS03445
OG0000277	MHP7448_RS03470	MHL_RS03435
OG0000278	MHP7448_RS03465	MHL_RS03430
OG0000279	MHP7448_RS03455	MHL_RS03420
OG0000280	MHP7448_RS03450	MHL_RS03415
OG0000281	MHP7448_RS03795	MHL_RS03760
OG0000282	MHP7448_RS03420	MHL_RS03390
OG0000283	MHP7448_RS03415	MHL_RS03385
OG0000284	MHP7448_RS03410	MHL_RS03380
OG0000285	MHP7448_RS03405	MHL_RS03375
OG0000286	MHP7448_RS02445	MHL_RS02485
OG0000287	MHP7448_RS02540	MHL_RS02575
OG0000288	MHP7448_RS02550	MHL_RS02585
OG0000289	MHP7448_RS02555	MHL_RS02590
OG0000290	MHP7448_RS02665	MHL_RS02700
OG0000291	MHP7448_RS02655	MHL_RS02690
OG0000292	MHP7448_RS02650	MHL_RS02685
OG0000293	MHP7448_RS02645	MHL_RS02680
OG0000294	MHP7448_RS02635	MHL_RS02670
OG0000295	MHP7448_RS02630	MHL_RS02665
OG0000296	MHP7448_RS02590	MHL_RS02625
OG0000297	MHP7448_RS02585	MHL_RS02620
OG0000298	MHP7448_RS00175	MHL_RS00180
OG0000299	MHP7448_RS03685	MHL_RS03650
OG0000300	MHP7448_RS00370	MHL_RS00375
OG0000301	MHP7448_RS00405	MHL_RS00410
OG0000302	MHP7448_RS00410	MHL_RS00415
OG0000303	MHP7448_RS00560	MHL_RS00560
OG0000304	MHP7448_RS01080	MHL_RS01160
OG0000305	MHP7448_RS02905	MHL_RS02925
OG0000306	MHP7448_RS02825	MHL_RS02850
OG0000307	MHP7448_RS02790	MHL_RS02815
OG0000308	MHP7448_RS02685	MHL_RS02720
OG0000309	MHP7448_RS02620	MHL_RS02655
OG0000310	MHP7448_RS02545	MHL_RS02580
OG0000311	MHP7448_RS02505	MHL_RS02545
OG0000312	MHP7448_RS02490	MHL_RS02530
OG0000313	MHP7448_RS01615	MHL_RS01680
OG0000314	MHP7448_RS01975	MHL_RS02030
OG0000315	MHP7448_RS02005	MHL_RS02060
OG0000316	MHP7448_RS02015	MHL_RS02070
OG0000317	MHP7448_RS02105	MHL_RS02160
OG0000318	MHP7448_RS02020	MHL_RS02075
OG0000319	MHP7448_RS02160	MHL_RS02290
OG0000320	MHP7448_RS02385	MHL_RS02425
OG0000321	MHP7448_RS01350	MHL_RS01415
OG0000322	MHP7448_RS01395	MHL_RS01460
OG0000323	MHP7448_RS01525	MHL_RS01590
OG0000324	MHP7448_RS02200	MHL_RS02335
OG0000325	MHP7448_RS00710	MHL_RS00790
OG0000326	MHP7448_RS00800	MHL_RS00880
OG0000327	MHP7448_RS00805	MHL_RS00885
OG0000328	MHP7448_RS00890	MHL_RS00970
OG0000329	MHP7448_RS00910	MHL_RS00990
OG0000330	MHP7448_RS01105	MHL_RS01185
OG0000331	MHP7448_RS03000	MHL_RS03020
OG0000332	MHP7448_RS03150	MHL_RS03120
OG0000333	MHP7448_RS03160	MHL_RS03130
OG0000334	MHP7448_RS03260	MHL_RS03230
OG0000335	MHP7448_RS03270	MHL_RS03240
OG0000336	MHP7448_RS03440	MHL_RS03405
OG0000337	MHP7448_RS03605	MHL_RS03570
OG0000338	MHP7448_RS03650	MHL_RS03610
OG0000339	MHP7448_RS02360	MHL_RS02400
OG0000340	MHP7448_RS01330	MHL_RS01395
OG0000341	MHP7448_RS02220	MHL_RS02355
OG0000342	MHP7448_RS00740	MHL_RS00820
OG0000343	MHP7448_RS03170	MHL_RS03140
OG0000344	MHP7448_RS00575	MHL_RS00580
OG0000345	MHP7448_RS01025	MHL_RS01105
OG0000346	MHP7448_RS04140	MHL_RS03410
OG0000347	MHP7448_RS01420	MHL_RS01485
OG0000348	MHP7448_RS00810	MHL_RS00890
OG0000349	MHP7448_RS03500	MHL_RS03640
OG0000350	MHP7448_RS03675	MHL_RS02805
OG0000351	MHP7448_RS00495	MHL_RS00505
OG0000352	MHP7448_RS01955	MHL_RS02010
OG0000353	MHP7448_RS01390	MHL_RS01455
OG0000354	MHP7448_RS00645	MHL_RS00725
OG0000355	MHP7448_RS01925	MHL_RS01980
OG0000356	MHP7448_RS02010	MHL_RS02065
OG0000357	MHP7448_RS03130	MHL_RS03100
OG0000358	MHP7448_RS03135	MHL_RS03105
OG0000359	MHP7448_RS00780	MHL_RS00860
OG0000360	MHP7448_RS00275	MHL_RS00280
OG0000361	MHP7448_RS00305	MHL_RS00310
OG0000362	MHP7448_RS02565	MHL_RS02600
OG0000363	MHP7448_RS01460	MHL_RS03985
OG0000364	MHP7448_RS01905	MHL_RS04025, MHL_RS01955
OG0000365	MHP7448_RS02050	MHL_RS02105
OG0000366	MHP7448_RS02075	MHL_RS02130
OG0000367	MHP7448_RS02085	MHL_RS02140
OG0000368	MHP7448_RS00060	MHL_RS00065
OG0000369	MHP7448_RS00025	MHL_RS00030
OG0000370	MHP7448_RS00020	MHL_RS00025
OG0000371	MHP7448_RS00015	MHL_RS00020
OG0000372	MHP7448_RS00010	MHL_RS00015
OG0000373	MHP7448_RS03640	MHL_RS03605
OG0000374	MHP7448_RS03625	MHL_RS03590
OG0000375	MHP7448_RS02155	MHL_RS02285
OG0000376	MHP7448_RS02400	MHL_RS02440
OG0000377	MHP7448_RS02390	MHL_RS02430
OG0000378	MHP7448_RS01310	MHL_RS01375
OG0000379	MHP7448_RS01385	MHL_RS01450
OG0000380	MHP7448_RS01410	MHL_RS01475
OG0000381	MHP7448_RS01450	MHL_RS01515
OG0000382	MHP7448_RS01480	MHL_RS01545
OG0000383	MHP7448_RS01520	MHL_RS01585
OG0000384	MHP7448_RS00515	MHL_RS00520
OG0000386	MHP7448_RS00540	MHL_RS00540
OG0000387	MHP7448_RS00565	MHL_RS00565
OG0000388	MHP7448_RS00570	MHL_RS00570
OG0000389	MHP7448_RS00615	MHL_RS00705
OG0000390	MHP7448_RS02925	MHL_RS02945
OG0000391	MHP7448_RS02915	MHL_RS02935
OG0000392	MHP7448_RS02890	MHL_RS02910
OG0000393	MHP7448_RS02830	MHL_RS02855
OG0000394	MHP7448_RS02755	MHL_RS02780
OG0000395	MHP7448_RS02750	MHL_RS02775
OG0000396	MHP7448_RS02450	MHL_RS02490
OG0000397	MHP7448_RS01940	MHL_RS01995
OG0000398	MHP7448_RS01945	MHL_RS02000
OG0000399	MHP7448_RS01990	MHL_RS02045
OG0000400	MHP7448_RS03090	MHL_RS03065
OG0000401	MHP7448_RS03155	MHL_RS03125
OG0000402	MHP7448_RS03165	MHL_RS03135
OG0000403	MHP7448_RS03175	MHL_RS03145
OG0000404	MHP7448_RS03205	MHL_RS03175
OG0000405	MHP7448_RS03220	MHL_RS03190
OG0000406	MHP7448_RS03275	MHL_RS03245
OG0000407	MHP7448_RS03280	MHL_RS03250
OG0000408	MHP7448_RS03285	MHL_RS03255
OG0000409	MHP7448_RS03290	MHL_RS03260
OG0000410	MHP7448_RS03350	MHL_RS03315
OG0000411	MHP7448_RS03340	MHL_RS03305
OG0000412	MHP7448_RS03335	MHL_RS03300
OG0000413	MHP7448_RS01535	MHL_RS01600
OG0000414	MHP7448_RS01545	MHL_RS01610
OG0000415	MHP7448_RS01550	MHL_RS01615
OG0000416	MHP7448_RS01560	MHL_RS01625
OG0000417	MHP7448_RS02215	MHL_RS02350
OG0000418	MHP7448_RS02210	MHL_RS02345
OG0000419	MHP7448_RS00720	MHL_RS00800
OG0000420	MHP7448_RS00755	MHL_RS00835
OG0000421	MHP7448_RS00785	MHL_RS00865
OG0000422	MHP7448_RS00795	MHL_RS00875
OG0000423	MHP7448_RS00850	MHL_RS00930
OG0000424	MHP7448_RS00855	MHL_RS00935
OG0000425	MHP7448_RS00865	MHL_RS00945
OG0000426	MHP7448_RS00870	MHL_RS00950
OG0000427	MHP7448_RS00895	MHL_RS00975
OG0000428	MHP7448_RS00920	MHL_RS01000
OG0000429	MHP7448_RS01015	MHL_RS01095
OG0000430	MHP7448_RS01060	MHL_RS01140
OG0000431	MHP7448_RS01070	MHL_RS01150
OG0000432	MHP7448_RS01100	MHL_RS01180
OG0000433	MHP7448_RS01115	MHL_RS01195
OG0000434	MHP7448_RS01120	MHL_RS01200
OG0000435	MHP7448_RS01135	MHL_RS01215
OG0000436	MHP7448_RS01165	MHL_RS01245
OG0000437	MHP7448_RS01175	MHL_RS01255
OG0000438	MHP7448_RS01180	MHL_RS03965
OG0000439	MHP7448_RS01185	MHL_RS01265
OG0000440	MHP7448_RS02980	MHL_RS03000
OG0000441	MHP7448_RS03020	MHL_RS03040
OG0000442	MHP7448_RS00145	MHL_RS00150
OG0000443	MHP7448_RS00190	MHL_RS00195
OG0000444	MHP7448_RS00200	MHL_RS00205
OG0000445	MHP7448_RS00225	MHL_RS00230
OG0000446	MHP7448_RS00255	MHL_RS00260
OG0000447	MHP7448_RS00260	MHL_RS00265
OG0000448	MHP7448_RS00290	MHL_RS00295
OG0000449	MHP7448_RS00315	MHL_RS00320
OG0000450	MHP7448_RS00325	MHL_RS00330
OG0000452	MHP7448_RS00390	MHL_RS00395
OG0000453	MHP7448_RS00425	MHL_RS00430
OG0000455	MHP7448_RS03545	MHL_RS03510
OG0000456	MHP7448_RS03425	MHL_RS03395
OG0000457	MHP7448_RS03400	MHL_RS03370
OG0000458	MHP7448_RS02535	MHL_RS02570
OG0000459	MHP7448_RS02560	MHL_RS02595
OG0000460	MHP7448_RS02570	MHL_RS02605
OG0000461	MHP7448_RS02615	MHL_RS02650
OG0000462	MHP7448_RS02610	MHL_RS02645
OG0000464	MHP7448_RS04135	MHL_RS02635
OG0000465	MHP7448_RS02595	MHL_RS02630
OG0000466	MHP7448_RS00395	MHL_RS00400
OG0000467	MHP7448_RS02700	MHL_RS02730
OG0000468	MHP7448_RS01985	MHL_RS02040
OG0000469	MHP7448_RS02045	MHL_RS02100
OG0000470	MHP7448_RS03850	MHL_RS03825
OG0000471	MHP7448_RS00925	MHL_RS01005
OG0000472	MHP7448_RS03360	MHL_RS03325
OG0000473	MHP7448_RS03530	MHL_RS03495
OG0000474	MHP7448_RS03535	MHL_RS03500
OG0000475	MHP7448_RS03540	MHL_RS03505
OG0000476	MHP7448_RS01570	MHL_RS01635
OG0000477	MHP7448_RS02640	MHL_RS02675
OG0000478	MHP7448_RS03475	MHL_RS03440
OG0000479	MHP7448_RS01345	MHL_RS01410
OG0000480	MHP7448_RS03895	MHL_RS03850
OG0000481	MHP7448_RS00820	MHL_RS00900
OG0000482	MHP7448_RS01215	MHL_RS01295
OG0000483	MHP7448_RS02090	MHL_RS02145
OG0000484	MHP7448_RS00195	MHL_RS00200
OG0000485	MHP7448_RS01170	MHL_RS01250
OG0000486	MHP7448_RS02235	MHL_RS02370
OG0000487	MHP7448_RS02025	MHL_RS02080
OG0000488	MHP7448_RS02060	MHL_RS02115
OG0000489	MHP7448_RS00050	MHL_RS00055
OG0000491	MHP7448_RS01365	MHL_RS01430
OG0000492	MHP7448_RS01440	MHL_RS01505
OG0000494	MHP7448_RS00650	MHL_RS00730
OG0000495	MHP7448_RS02855	MHL_RS02880
OG0000496	MHP7448_RS02845	MHL_RS04090
OG0000497	MHP7448_RS02840	MHL_RS02865
OG0000498	MHP7448_RS02760	MHL_RS02785
OG0000499	MHP7448_RS02725	MHL_RS02750
OG0000500	MHP7448_RS01950	MHL_RS02005
OG0000501	MHP7448_RS03100	MHL_RS03075
OG0000502	MHP7448_RS01205	MHL_RS01285
OG0000503	MHP7448_RS00765	MHL_RS00845
