Orthogroup	MHP_7448_genes	MHP_131B_genes
OG0000035	MHP7448_RS03240	NB627_RS03400
OG0000035	MHP7448_RS03225	NB627_RS03385
OG0000036	MHP7448_RS00115	NB627_RS00115
OG0000036	MHP7448_RS00130	NB627_RS00130
OG0000037	MHP7448_RS03725	NB627_RS01710
OG0000037	MHP7448_RS03970	NB627_RS01705
OG0000039	MHP7448_RS01635	NB627_RS01740
OG0000040	MHP7448_RS03315	NB627_RS03475
OG0000041	MHP7448_RS00680	NB627_RS00780
OG0000041	MHP7448_RS01195	NB627_RS01300
OG0000042	MHP7448_RS02965	NB627_RS03125
OG0000043	MHP7448_RS01935	NB627_RS02055
OG0000043	MHP7448_RS02315	NB627_RS02055
OG0000044	MHP7448_RS04120	NB627_RS01805
OG0000045	MHP7448_RS01640	NB627_RS01745
OG0000046	MHP7448_RS03325	NB627_RS03485
OG0000047	MHP7448_RS01590	NB627_RS00510
OG0000048	MHP7448_RS02115	NB627_RS02245
OG0000049	MHP7448_RS03085	NB627_RS03240
OG0000050	MHP7448_RS02470	NB627_RS02630
OG0000051	MHP7448_RS02675	NB627_RS02845
OG0000052	MHP7448_RS00075	NB627_RS00075
OG0000053	MHP7448_RS01465	NB627_RS01580
OG0000054	MHP7448_RS02495	NB627_RS02655
OG0000055	MHP7448_RS00135	NB627_RS00135
OG0000056	MHP7448_RS03565	NB627_RS03735
OG0000057	MHP7448_RS02950	NB627_RS03110
OG0000058	MHP7448_RS02335	NB627_RS00435
OG0000059	MHP7448_RS02320	NB627_RS00465
OG0000060	MHP7448_RS00080	NB627_RS00080
OG0000062	MHP7448_RS03615	NB627_RS03790
OG0000063	MHP7448_RS03610	NB627_RS03785
OG0000064	MHP7448_RS03600	NB627_RS03775
OG0000065	MHP7448_RS02180	NB627_RS02410
OG0000066	MHP7448_RS01370	NB627_RS01480
OG0000067	MHP7448_RS00525	NB627_RS00635
OG0000068	MHP7448_RS00655	NB627_RS00755
OG0000069	MHP7448_RS02835	NB627_RS03005
OG0000070	MHP7448_RS02500	NB627_RS02660
OG0000071	MHP7448_RS03305	NB627_RS03465
OG0000072	MHP7448_RS03310	NB627_RS03470
OG0000073	MHP7448_RS00715	NB627_RS00820
OG0000074	MHP7448_RS03660	NB627_RS01020
OG0000075	MHP7448_RS00340	NB627_RS00350
OG0000076	MHP7448_RS00355	NB627_RS00365
OG0000077	MHP7448_RS00445	NB627_RS00550
OG0000078	MHP7448_RS01695	NB627_RS01810
OG0000079	MHP7448_RS02580	NB627_RS02745
OG0000080	MHP7448_RS03915	NB627_RS02795
OG0000081	MHP7448_RS00335	NB627_RS00340
OG0000083	MHP7448_RS02040	NB627_RS02160
OG0000084	MHP7448_RS02065	NB627_RS02190
OG0000085	MHP7448_RS02070	NB627_RS02195
OG0000086	MHP7448_RS02080	NB627_RS02210
OG0000087	MHP7448_RS02095	NB627_RS02225
OG0000088	MHP7448_RS02100	NB627_RS02230
OG0000089	MHP7448_RS02110	NB627_RS02240
OG0000090	MHP7448_RS00070	NB627_RS00070
OG0000091	MHP7448_RS00055	NB627_RS00055
OG0000092	MHP7448_RS00040	NB627_RS00050
OG0000093	MHP7448_RS00035	NB627_RS00035
OG0000094	MHP7448_RS00030	NB627_RS00030
OG0000095	MHP7448_RS00005	NB627_RS00005
OG0000096	MHP7448_RS03655	NB627_RS03825
OG0000097	MHP7448_RS03635	NB627_RS03805
OG0000098	MHP7448_RS03620	NB627_RS03795
OG0000099	MHP7448_RS03570	NB627_RS03745
OG0000100	MHP7448_RS03555	NB627_RS03725
OG0000101	MHP7448_RS03550	NB627_RS03720
OG0000102	MHP7448_RS01720	NB627_RS01835
OG0000103	MHP7448_RS02145	NB627_RS02375
OG0000104	MHP7448_RS02150	NB627_RS02380
OG0000105	MHP7448_RS02165	NB627_RS02400
OG0000106	MHP7448_RS02175	NB627_RS02405
OG0000107	MHP7448_RS02185	NB627_RS02415
OG0000108	MHP7448_RS02190	NB627_RS02420
OG0000109	MHP7448_RS02195	NB627_RS02425
OG0000110	MHP7448_RS02410	NB627_RS02555
OG0000111	MHP7448_RS02405	NB627_RS02550
OG0000112	MHP7448_RS02395	NB627_RS02540
OG0000113	MHP7448_RS02375	NB627_RS02515
OG0000114	MHP7448_RS02365	NB627_RS02510
OG0000115	MHP7448_RS02355	NB627_RS02495
OG0000116	MHP7448_RS01315	NB627_RS01420
OG0000117	MHP7448_RS01320	NB627_RS01425
OG0000118	MHP7448_RS01355	NB627_RS01460
OG0000119	MHP7448_RS01360	NB627_RS01465
OG0000120	MHP7448_RS01375	NB627_RS01485
OG0000121	MHP7448_RS01400	NB627_RS01515
OG0000122	MHP7448_RS01405	NB627_RS01520
OG0000123	MHP7448_RS01425	NB627_RS01540
OG0000124	MHP7448_RS01430	NB627_RS01545
OG0000125	MHP7448_RS01435	NB627_RS01550
OG0000126	MHP7448_RS01445	NB627_RS01560
OG0000127	MHP7448_RS01455	NB627_RS01570
OG0000128	MHP7448_RS01470	NB627_RS01585
OG0000129	MHP7448_RS01475	NB627_RS01590
OG0000130	MHP7448_RS01485	NB627_RS01600
OG0000131	MHP7448_RS01515	NB627_RS01630
OG0000132	MHP7448_RS01530	NB627_RS01645
OG0000133	MHP7448_RS00530	NB627_RS00640
OG0000134	MHP7448_RS00535	NB627_RS00645
OG0000135	MHP7448_RS00550	NB627_RS00660
OG0000136	MHP7448_RS00555	NB627_RS00665
OG0000137	MHP7448_RS00590	NB627_RS00695
OG0000138	MHP7448_RS00630	NB627_RS00730
OG0000139	MHP7448_RS00660	NB627_RS00760
OG0000140	MHP7448_RS00665	NB627_RS00765
OG0000141	MHP7448_RS02960	NB627_RS03120
OG0000142	MHP7448_RS02955	NB627_RS03115
OG0000143	MHP7448_RS02930	NB627_RS03100
OG0000144	MHP7448_RS02920	NB627_RS03085
OG0000145	MHP7448_RS02910	NB627_RS03075
OG0000146	MHP7448_RS02900	NB627_RS03065
OG0000147	MHP7448_RS02895	NB627_RS03060
OG0000148	MHP7448_RS02880	NB627_RS03045
OG0000149	MHP7448_RS02870	NB627_RS03035
OG0000150	MHP7448_RS02850	NB627_RS03025
OG0000151	MHP7448_RS02805	NB627_RS02970
OG0000152	MHP7448_RS02800	NB627_RS02965
OG0000153	MHP7448_RS02795	NB627_RS02960
OG0000154	MHP7448_RS02785	NB627_RS02950
OG0000155	MHP7448_RS02745	NB627_RS02910
OG0000156	MHP7448_RS02735	NB627_RS02905
OG0000157	MHP7448_RS02730	NB627_RS02895
OG0000158	MHP7448_RS04110	NB627_RS02885
OG0000159	MHP7448_RS02485	NB627_RS02645
OG0000160	MHP7448_RS02480	NB627_RS02640
OG0000161	MHP7448_RS02475	NB627_RS02635
OG0000162	MHP7448_RS02465	NB627_RS02625
OG0000163	MHP7448_RS02460	NB627_RS02620
OG0000164	MHP7448_RS01625	NB627_RS01735
OG0000165	MHP7448_RS01960	NB627_RS02080
OG0000166	MHP7448_RS01980	NB627_RS02100
OG0000167	MHP7448_RS01995	NB627_RS02115
OG0000168	MHP7448_RS02000	NB627_RS02120
OG0000169	MHP7448_RS03080	NB627_RS03235
OG0000170	MHP7448_RS03095	NB627_RS03255
OG0000171	MHP7448_RS03105	NB627_RS03265
OG0000172	MHP7448_RS03115	NB627_RS03270
OG0000173	MHP7448_RS03120	NB627_RS03275
OG0000174	MHP7448_RS03125	NB627_RS03280
OG0000175	MHP7448_RS03140	NB627_RS03295
OG0000176	MHP7448_RS03190	NB627_RS03350
OG0000177	MHP7448_RS03195	NB627_RS03355
OG0000178	MHP7448_RS03200	NB627_RS03365
OG0000179	MHP7448_RS03210	NB627_RS03370
OG0000180	MHP7448_RS03215	NB627_RS03375
OG0000181	MHP7448_RS03255	NB627_RS03415
OG0000182	MHP7448_RS03265	NB627_RS03425
OG0000183	MHP7448_RS03300	NB627_RS03460
OG0000184	MHP7448_RS03345	NB627_RS03505
OG0000185	MHP7448_RS03330	NB627_RS03490
OG0000186	MHP7448_RS01540	NB627_RS01655
OG0000187	MHP7448_RS01555	NB627_RS01670
OG0000188	MHP7448_RS01565	NB627_RS01680
OG0000189	MHP7448_RS02230	NB627_RS02465
OG0000190	MHP7448_RS02225	NB627_RS02460
OG0000191	MHP7448_RS02205	NB627_RS02435
OG0000192	MHP7448_RS01230	NB627_RS01335
OG0000193	MHP7448_RS01210	NB627_RS01315
OG0000194	MHP7448_RS00700	NB627_RS00800
OG0000195	MHP7448_RS00705	NB627_RS00805
OG0000196	MHP7448_RS00725	NB627_RS00830
OG0000197	MHP7448_RS00730	NB627_RS00840
OG0000198	MHP7448_RS00745	NB627_RS00850
OG0000199	MHP7448_RS00750	NB627_RS00855
OG0000200	MHP7448_RS00760	NB627_RS00875
OG0000201	MHP7448_RS00770	NB627_RS00880
OG0000202	MHP7448_RS00825	NB627_RS00940
OG0000203	MHP7448_RS00830	NB627_RS00945
OG0000204	MHP7448_RS00835	NB627_RS00950
OG0000205	MHP7448_RS00840	NB627_RS00955
OG0000206	MHP7448_RS00860	NB627_RS00975
OG0000207	MHP7448_RS00875	NB627_RS00990
OG0000208	MHP7448_RS00880	NB627_RS00995
OG0000209	MHP7448_RS00885	NB627_RS01000
OG0000210	MHP7448_RS00930	NB627_RS01045
OG0000211	MHP7448_RS00940	NB627_RS01055
OG0000212	MHP7448_RS00950	NB627_RS01065
OG0000213	MHP7448_RS00955	NB627_RS01070
OG0000214	MHP7448_RS00960	NB627_RS01075
OG0000215	MHP7448_RS00965	NB627_RS01080
OG0000216	MHP7448_RS00970	NB627_RS01085
OG0000217	MHP7448_RS00975	NB627_RS01090
OG0000218	MHP7448_RS00985	NB627_RS01100
OG0000219	MHP7448_RS00990	NB627_RS01105
OG0000220	MHP7448_RS00995	NB627_RS01110
OG0000221	MHP7448_RS01000	NB627_RS01115
OG0000222	MHP7448_RS01005	NB627_RS01120
OG0000223	MHP7448_RS01010	NB627_RS01125
OG0000224	MHP7448_RS01020	NB627_RS01135
OG0000225	MHP7448_RS01030	NB627_RS01145
OG0000226	MHP7448_RS01035	NB627_RS01150
OG0000227	MHP7448_RS01040	NB627_RS01155
OG0000228	MHP7448_RS04115	NB627_RS01160
OG0000229	MHP7448_RS01050	NB627_RS01165
OG0000230	MHP7448_RS01055	NB627_RS01170
OG0000231	MHP7448_RS01065	NB627_RS01180
OG0000232	MHP7448_RS01075	NB627_RS01190
OG0000233	MHP7448_RS01095	NB627_RS01210
OG0000234	MHP7448_RS01130	NB627_RS01245
OG0000235	MHP7448_RS01140	NB627_RS01255
OG0000236	MHP7448_RS01145	NB627_RS01260
OG0000237	MHP7448_RS01150	NB627_RS01265
OG0000238	MHP7448_RS01160	NB627_RS01270
OG0000239	MHP7448_RS02970	NB627_RS03130
OG0000240	MHP7448_RS02975	NB627_RS03135
OG0000241	MHP7448_RS02985	NB627_RS03145
OG0000242	MHP7448_RS02990	NB627_RS03150
OG0000243	MHP7448_RS02995	NB627_RS03155
OG0000244	MHP7448_RS03005	NB627_RS03165
OG0000245	MHP7448_RS04055	NB627_RS03175
OG0000246	MHP7448_RS00140	NB627_RS00140
OG0000247	MHP7448_RS00150	NB627_RS00150
OG0000248	MHP7448_RS00160	NB627_RS00160
OG0000249	MHP7448_RS00165	NB627_RS00165
OG0000250	MHP7448_RS00180	NB627_RS00180
OG0000251	MHP7448_RS00205	NB627_RS00215
OG0000252	MHP7448_RS00215	NB627_RS00220
OG0000253	MHP7448_RS00220	NB627_RS00225
OG0000254	MHP7448_RS00230	NB627_RS00235
OG0000255	MHP7448_RS00240	NB627_RS00240
OG0000256	MHP7448_RS00245	NB627_RS00245
OG0000257	MHP7448_RS00270	NB627_RS00270
OG0000258	MHP7448_RS00280	NB627_RS00280
OG0000259	MHP7448_RS00310	NB627_RS00310
OG0000260	MHP7448_RS00320	NB627_RS00320
OG0000261	MHP7448_RS00330	NB627_RS00330, NB627_RS00335
OG0000262	MHP7448_RS00345	NB627_RS00360
OG0000263	MHP7448_RS00360	NB627_RS00375
OG0000264	MHP7448_RS00375	NB627_RS00395
OG0000265	MHP7448_RS00385	NB627_RS00400
OG0000266	MHP7448_RS00400	NB627_RS00415
OG0000267	MHP7448_RS00415	NB627_RS00430
OG0000268	MHP7448_RS00420	NB627_RS00530
OG0000269	MHP7448_RS00435	NB627_RS00545
OG0000270	MHP7448_RS03525	NB627_RS03700
OG0000271	MHP7448_RS03520	NB627_RS03690
OG0000272	MHP7448_RS03515	NB627_RS03685
OG0000273	MHP7448_RS03510	NB627_RS03680
OG0000274	MHP7448_RS03490	NB627_RS03665
OG0000275	MHP7448_RS03485	NB627_RS03655
OG0000276	MHP7448_RS03480	NB627_RS03650
OG0000277	MHP7448_RS03470	NB627_RS03640
OG0000278	MHP7448_RS03465	NB627_RS03635
OG0000279	MHP7448_RS03455	NB627_RS03625
OG0000280	MHP7448_RS03450	NB627_RS03620
OG0000281	MHP7448_RS03795	NB627_RS03615
OG0000282	MHP7448_RS03420	NB627_RS03590
OG0000283	MHP7448_RS03415	NB627_RS03585
OG0000284	MHP7448_RS03410	NB627_RS03580
OG0000285	MHP7448_RS03405	NB627_RS03575
OG0000286	MHP7448_RS02445	NB627_RS02605
OG0000287	MHP7448_RS02540	NB627_RS02705
OG0000288	MHP7448_RS02550	NB627_RS02715
OG0000289	MHP7448_RS02555	NB627_RS02720
OG0000290	MHP7448_RS02665	NB627_RS02840
OG0000291	MHP7448_RS02655	NB627_RS02825
OG0000292	MHP7448_RS02650	NB627_RS02820
OG0000293	MHP7448_RS02645	NB627_RS02815
OG0000294	MHP7448_RS02635	NB627_RS02805
OG0000295	MHP7448_RS02630	NB627_RS02800
OG0000296	MHP7448_RS02590	NB627_RS02755
OG0000297	MHP7448_RS02585	NB627_RS02750
OG0000298	MHP7448_RS00175	NB627_RS00175
OG0000299	MHP7448_RS03685	NB627_RS00195
OG0000300	MHP7448_RS00370	NB627_RS00385
OG0000301	MHP7448_RS00405	NB627_RS00420
OG0000302	MHP7448_RS00410	NB627_RS00425
OG0000303	MHP7448_RS00560	NB627_RS00670
OG0000304	MHP7448_RS01080	NB627_RS01195
OG0000305	MHP7448_RS02905	NB627_RS03070
OG0000306	MHP7448_RS02825	NB627_RS02995
OG0000307	MHP7448_RS02790	NB627_RS02955
OG0000308	MHP7448_RS02685	NB627_RS02855
OG0000309	MHP7448_RS02620	NB627_RS02790
OG0000310	MHP7448_RS02545	NB627_RS02710
OG0000311	MHP7448_RS02505	NB627_RS02665
OG0000312	MHP7448_RS02490	NB627_RS02650
OG0000313	MHP7448_RS01615	NB627_RS01725
OG0000314	MHP7448_RS01975	NB627_RS02095
OG0000315	MHP7448_RS02005	NB627_RS02125
OG0000316	MHP7448_RS02015	NB627_RS02135
OG0000317	MHP7448_RS02105	NB627_RS02235
OG0000318	MHP7448_RS02020	NB627_RS02155
OG0000319	MHP7448_RS02160	NB627_RS02390
OG0000320	MHP7448_RS02385	NB627_RS02530
OG0000321	MHP7448_RS01350	NB627_RS01455
OG0000322	MHP7448_RS01395	NB627_RS01510
OG0000323	MHP7448_RS01525	NB627_RS01640
OG0000324	MHP7448_RS02200	NB627_RS02430
OG0000325	MHP7448_RS00710	NB627_RS00815
OG0000326	MHP7448_RS00800	NB627_RS00910
OG0000327	MHP7448_RS00805	NB627_RS00915
OG0000328	MHP7448_RS00890	NB627_RS01005
OG0000329	MHP7448_RS00910	NB627_RS01025
OG0000330	MHP7448_RS01105	NB627_RS01220
OG0000331	MHP7448_RS03000	NB627_RS03160
OG0000332	MHP7448_RS03150	NB627_RS03305
OG0000333	MHP7448_RS03160	NB627_RS03315
OG0000334	MHP7448_RS03260	NB627_RS03420
OG0000335	MHP7448_RS03270	NB627_RS03430
OG0000336	MHP7448_RS03440	NB627_RS03605
OG0000337	MHP7448_RS03605	NB627_RS03780
OG0000338	MHP7448_RS03650	NB627_RS03820
OG0000339	MHP7448_RS02360	NB627_RS02500
OG0000340	MHP7448_RS01330	NB627_RS01435
OG0000341	MHP7448_RS02220	NB627_RS02455
OG0000342	MHP7448_RS00740	NB627_RS00845
OG0000343	MHP7448_RS03170	NB627_RS03325
OG0000344	MHP7448_RS00575	NB627_RS00685
OG0000345	MHP7448_RS01025	NB627_RS01140
OG0000346	MHP7448_RS04140	NB627_RS03610
OG0000347	MHP7448_RS01420	NB627_RS01535
OG0000348	MHP7448_RS00810	NB627_RS00920
OG0000349	MHP7448_RS03500	NB627_RS03670
OG0000350	MHP7448_RS03675	NB627_RS02945
OG0000351	MHP7448_RS00495	NB627_RS00600
OG0000352	MHP7448_RS01955	NB627_RS02075
OG0000353	MHP7448_RS01390	NB627_RS01500
OG0000354	MHP7448_RS00645	NB627_RS00745
OG0000355	MHP7448_RS01925	NB627_RS02050
OG0000356	MHP7448_RS02010	NB627_RS02130
OG0000357	MHP7448_RS03130	NB627_RS03285
OG0000358	MHP7448_RS03135	NB627_RS03290
OG0000359	MHP7448_RS00780	NB627_RS00890
OG0000360	MHP7448_RS00275	NB627_RS00275
OG0000361	MHP7448_RS00305	NB627_RS00305
OG0000362	MHP7448_RS02565	NB627_RS02730
OG0000363	MHP7448_RS01460	NB627_RS01575
OG0000364	MHP7448_RS01905	NB627_RS02025
OG0000365	MHP7448_RS02050	NB627_RS02180
OG0000366	MHP7448_RS02075	NB627_RS02200
OG0000367	MHP7448_RS02085	NB627_RS02215
OG0000368	MHP7448_RS00060	NB627_RS00060
OG0000369	MHP7448_RS00025	NB627_RS00025
OG0000370	MHP7448_RS00020	NB627_RS00020
OG0000371	MHP7448_RS00015	NB627_RS00015
OG0000372	MHP7448_RS00010	NB627_RS00010
OG0000373	MHP7448_RS03640	NB627_RS03810
OG0000374	MHP7448_RS03625	NB627_RS03800
OG0000375	MHP7448_RS02155	NB627_RS02385
OG0000376	MHP7448_RS02400	NB627_RS02545
OG0000377	MHP7448_RS02390	NB627_RS02535
OG0000378	MHP7448_RS01310	NB627_RS01415
OG0000379	MHP7448_RS01385	NB627_RS01495
OG0000380	MHP7448_RS01410	NB627_RS01525
OG0000381	MHP7448_RS01450	NB627_RS01565
OG0000382	MHP7448_RS01480	NB627_RS01595
OG0000383	MHP7448_RS01520	NB627_RS01635
OG0000384	MHP7448_RS00515	NB627_RS00625
OG0000385	MHP7448_RS00520	NB627_RS00630
OG0000386	MHP7448_RS00540	NB627_RS00650
OG0000387	MHP7448_RS00565	NB627_RS00675
OG0000388	MHP7448_RS00570	NB627_RS00680
OG0000389	MHP7448_RS00615	NB627_RS00725
OG0000390	MHP7448_RS02925	NB627_RS03090
OG0000391	MHP7448_RS02915	NB627_RS03080
OG0000392	MHP7448_RS02890	NB627_RS03055
OG0000393	MHP7448_RS02830	NB627_RS03000
OG0000394	MHP7448_RS02755	NB627_RS02920
OG0000395	MHP7448_RS02750	NB627_RS02915
OG0000396	MHP7448_RS02450	NB627_RS02610
OG0000397	MHP7448_RS01940	NB627_RS02060
OG0000398	MHP7448_RS01945	NB627_RS02065
OG0000399	MHP7448_RS01990	NB627_RS02110
OG0000400	MHP7448_RS03090	NB627_RS03250
OG0000401	MHP7448_RS03155	NB627_RS03310
OG0000402	MHP7448_RS03165	NB627_RS03320
OG0000403	MHP7448_RS03175	NB627_RS03330
OG0000405	MHP7448_RS03220	NB627_RS03380
OG0000406	MHP7448_RS03275	NB627_RS03435
OG0000407	MHP7448_RS03280	NB627_RS03440
OG0000408	MHP7448_RS03285	NB627_RS03445
OG0000409	MHP7448_RS03290	NB627_RS03450
OG0000410	MHP7448_RS03350	NB627_RS03515
OG0000411	MHP7448_RS03340	NB627_RS03500
OG0000412	MHP7448_RS03335	NB627_RS03495
OG0000413	MHP7448_RS01535	NB627_RS01650
OG0000414	MHP7448_RS01545	NB627_RS01660
OG0000415	MHP7448_RS01550	NB627_RS01665
OG0000416	MHP7448_RS01560	NB627_RS01675
OG0000417	MHP7448_RS02215	NB627_RS02450
OG0000418	MHP7448_RS02210	NB627_RS02440
OG0000419	MHP7448_RS00720	NB627_RS00825
OG0000420	MHP7448_RS00755	NB627_RS00860
OG0000421	MHP7448_RS00785	NB627_RS00900
OG0000422	MHP7448_RS00795	NB627_RS00905
OG0000423	MHP7448_RS00850	NB627_RS00965
OG0000424	MHP7448_RS00855	NB627_RS00970
OG0000425	MHP7448_RS00865	NB627_RS00980
OG0000426	MHP7448_RS00870	NB627_RS00985
OG0000427	MHP7448_RS00895	NB627_RS01010
OG0000429	MHP7448_RS01015	NB627_RS01130
OG0000430	MHP7448_RS01060	NB627_RS01175
OG0000431	MHP7448_RS01070	NB627_RS01185
OG0000432	MHP7448_RS01100	NB627_RS01215
OG0000433	MHP7448_RS01115	NB627_RS01230
OG0000434	MHP7448_RS01120	NB627_RS01235
OG0000435	MHP7448_RS01135	NB627_RS01250
OG0000436	MHP7448_RS01165	NB627_RS01275
OG0000437	MHP7448_RS01175	NB627_RS01285
OG0000438	MHP7448_RS01180	NB627_RS01290
OG0000439	MHP7448_RS01185	NB627_RS01295
OG0000440	MHP7448_RS02980	NB627_RS03140
OG0000441	MHP7448_RS03020	NB627_RS03185
OG0000442	MHP7448_RS00145	NB627_RS00145
OG0000443	MHP7448_RS00190	NB627_RS00190
OG0000444	MHP7448_RS00200	NB627_RS00205
OG0000445	MHP7448_RS00225	NB627_RS00230
OG0000446	MHP7448_RS00255	NB627_RS00255
OG0000447	MHP7448_RS00260	NB627_RS00260
OG0000448	MHP7448_RS00290	NB627_RS00290
OG0000449	MHP7448_RS00315	NB627_RS00315
OG0000450	MHP7448_RS00325	NB627_RS00325
OG0000451	MHP7448_RS00365	NB627_RS00380
OG0000452	MHP7448_RS00390	NB627_RS00405
OG0000453	MHP7448_RS00425	NB627_RS00535
OG0000454	MHP7448_RS01580	NB627_RS00520
OG0000455	MHP7448_RS03545	NB627_RS03715
OG0000456	MHP7448_RS03425	NB627_RS03595
OG0000457	MHP7448_RS03400	NB627_RS03565
OG0000458	MHP7448_RS02535	NB627_RS02700
OG0000459	MHP7448_RS02560	NB627_RS02725
OG0000460	MHP7448_RS02570	NB627_RS02735
OG0000461	MHP7448_RS02615	NB627_RS02780
OG0000462	MHP7448_RS02610	NB627_RS02775
OG0000464	MHP7448_RS04135	NB627_RS02765
OG0000465	MHP7448_RS02595	NB627_RS02760
OG0000466	MHP7448_RS00395	NB627_RS00410
OG0000467	MHP7448_RS02700	NB627_RS02865
OG0000468	MHP7448_RS01985	NB627_RS02105
OG0000469	MHP7448_RS02045	NB627_RS02165
OG0000470	MHP7448_RS03850	NB627_RS00960
OG0000471	MHP7448_RS00925	NB627_RS01040
OG0000472	MHP7448_RS03360	NB627_RS03520
OG0000474	MHP7448_RS03535	NB627_RS03705
OG0000475	MHP7448_RS03540	NB627_RS03710
OG0000476	MHP7448_RS01570	NB627_RS01685
OG0000477	MHP7448_RS02640	NB627_RS02810
OG0000478	MHP7448_RS03475	NB627_RS03645
OG0000479	MHP7448_RS01345	NB627_RS01450
OG0000480	MHP7448_RS03895	NB627_RS02170
OG0000481	MHP7448_RS00820	NB627_RS00935
OG0000482	MHP7448_RS01215	NB627_RS01320
OG0000483	MHP7448_RS02090	NB627_RS02220
OG0000484	MHP7448_RS00195	NB627_RS00200
OG0000485	MHP7448_RS01170	NB627_RS01280
OG0000486	MHP7448_RS02235	NB627_RS02470
OG0000488	MHP7448_RS02060	NB627_RS02185
OG0000490	MHP7448_RS03645	NB627_RS03815
OG0000491	MHP7448_RS01365	NB627_RS01470
OG0000492	MHP7448_RS01440	NB627_RS01555
OG0000493	MHP7448_RS00580	NB627_RS00690
OG0000494	MHP7448_RS00650	NB627_RS00750
OG0000496	MHP7448_RS02845	NB627_RS03015
OG0000497	MHP7448_RS02840	NB627_RS03010
OG0000498	MHP7448_RS02760	NB627_RS02925
OG0000499	MHP7448_RS02725	NB627_RS02890
OG0000500	MHP7448_RS01950	NB627_RS02070
OG0000501	MHP7448_RS03100	NB627_RS03260
OG0000504	MHP7448_RS00900	NB627_RS01015
OG0000505	MHP7448_RS00935	NB627_RS01050
OG0000506	MHP7448_RS00945	NB627_RS01060
OG0000507	MHP7448_RS00980	NB627_RS01095
OG0000508	MHP7448_RS00250	NB627_RS00250
OG0000509	MHP7448_RS00285	NB627_RS00285
OG0000510	MHP7448_RS00295	NB627_RS00300
OG0000511	MHP7448_RS00430	NB627_RS00540
OG0000512	MHP7448_RS02575	NB627_RS02740
