Orthogroup	MHP_7448_genes	MHP_116_genes
OG0000044	MHP7448_RS04120	ABJ972_RS01650
OG0000045	MHP7448_RS01640	ABJ972_RS01600
OG0000046	MHP7448_RS03325	ABJ972_RS03200
OG0000048	MHP7448_RS02115	ABJ972_RS02065
OG0000049	MHP7448_RS03085	ABJ972_RS02960
OG0000050	MHP7448_RS02470	ABJ972_RS02390
OG0000051	MHP7448_RS02675	ABJ972_RS02590
OG0000052	MHP7448_RS00075	ABJ972_RS00075
OG0000053	MHP7448_RS01465	ABJ972_RS01435
OG0000054	MHP7448_RS02495	ABJ972_RS02415
OG0000055	MHP7448_RS00135	ABJ972_RS00120
OG0000056	MHP7448_RS03565	ABJ972_RS03435
OG0000057	MHP7448_RS02950	ABJ972_RS02845
OG0000062	MHP7448_RS03615	ABJ972_RS03485, ABJ972_RS03515
OG0000063	MHP7448_RS03610	ABJ972_RS03510, ABJ972_RS03480
OG0000064	MHP7448_RS03600	ABJ972_RS03470
OG0000065	MHP7448_RS02180	ABJ972_RS02200
OG0000066	MHP7448_RS01370	ABJ972_RS01340
OG0000067	MHP7448_RS00525	ABJ972_RS00510
OG0000068	MHP7448_RS00655	ABJ972_RS01025
OG0000069	MHP7448_RS02835	ABJ972_RS02740
OG0000070	MHP7448_RS02500	ABJ972_RS02420
OG0000071	MHP7448_RS03305	ABJ972_RS03180
OG0000072	MHP7448_RS03310	ABJ972_RS03185
OG0000073	MHP7448_RS00715	ABJ972_RS00965
OG0000074	MHP7448_RS03660	ABJ972_RS00765
OG0000075	MHP7448_RS00340	ABJ972_RS00325
OG0000076	MHP7448_RS00355	ABJ972_RS00340
OG0000077	MHP7448_RS00445	ABJ972_RS00425
OG0000078	MHP7448_RS01695	ABJ972_RS01655
OG0000079	MHP7448_RS02580	ABJ972_RS02495
OG0000080	MHP7448_RS03915	ABJ972_RS02540
OG0000081	MHP7448_RS00335	ABJ972_RS00320
OG0000082	MHP7448_RS02425	ABJ972_RS02345
OG0000083	MHP7448_RS02040	ABJ972_RS01985
OG0000084	MHP7448_RS02065	ABJ972_RS02015
OG0000085	MHP7448_RS02070	ABJ972_RS02020
OG0000086	MHP7448_RS02080	ABJ972_RS02030
OG0000087	MHP7448_RS02095	ABJ972_RS02045
OG0000088	MHP7448_RS02100	ABJ972_RS02050
OG0000089	MHP7448_RS02110	ABJ972_RS02060
OG0000090	MHP7448_RS00070	ABJ972_RS00070
OG0000091	MHP7448_RS00055	ABJ972_RS00055
OG0000092	MHP7448_RS00040	ABJ972_RS00040
OG0000093	MHP7448_RS00035	ABJ972_RS00035
OG0000094	MHP7448_RS00030	ABJ972_RS00030
OG0000095	MHP7448_RS00005	ABJ972_RS00005
OG0000096	MHP7448_RS03655	ABJ972_RS03550
OG0000097	MHP7448_RS03635	ABJ972_RS03530
OG0000098	MHP7448_RS03620	ABJ972_RS03520
OG0000099	MHP7448_RS03570	ABJ972_RS03440
OG0000100	MHP7448_RS03555	ABJ972_RS03425
OG0000101	MHP7448_RS03550	ABJ972_RS03420
OG0000102	MHP7448_RS01720	ABJ972_RS01680
OG0000103	MHP7448_RS02145	ABJ972_RS02165
OG0000104	MHP7448_RS02150	ABJ972_RS02170
OG0000105	MHP7448_RS02165	ABJ972_RS02185
OG0000106	MHP7448_RS02175	ABJ972_RS02195
OG0000107	MHP7448_RS02185	ABJ972_RS02205
OG0000108	MHP7448_RS02190	ABJ972_RS02210
OG0000109	MHP7448_RS02195	ABJ972_RS02215
OG0000110	MHP7448_RS02410	ABJ972_RS02335
OG0000111	MHP7448_RS02405	ABJ972_RS02330
OG0000112	MHP7448_RS02395	ABJ972_RS02320
OG0000113	MHP7448_RS02375	ABJ972_RS02300
OG0000114	MHP7448_RS02365	ABJ972_RS02290
OG0000115	MHP7448_RS02355	ABJ972_RS02280
OG0000116	MHP7448_RS01315	ABJ972_RS01285
OG0000117	MHP7448_RS01320	ABJ972_RS01290
OG0000118	MHP7448_RS01355	ABJ972_RS01325
OG0000119	MHP7448_RS01360	ABJ972_RS01330
OG0000120	MHP7448_RS01375	ABJ972_RS01345
OG0000121	MHP7448_RS01400	ABJ972_RS01370
OG0000122	MHP7448_RS01405	ABJ972_RS01375
OG0000123	MHP7448_RS01425	ABJ972_RS01395
OG0000124	MHP7448_RS01430	ABJ972_RS01400
OG0000125	MHP7448_RS01435	ABJ972_RS01405
OG0000126	MHP7448_RS01445	ABJ972_RS01415
OG0000127	MHP7448_RS01455	ABJ972_RS01425
OG0000128	MHP7448_RS01470	ABJ972_RS01440
OG0000129	MHP7448_RS01475	ABJ972_RS01445
OG0000130	MHP7448_RS01485	ABJ972_RS01455
OG0000131	MHP7448_RS01515	ABJ972_RS01485
OG0000132	MHP7448_RS01530	ABJ972_RS01500
OG0000133	MHP7448_RS00530	ABJ972_RS00515
OG0000134	MHP7448_RS00535	ABJ972_RS00520
OG0000135	MHP7448_RS00550	ABJ972_RS00535
OG0000136	MHP7448_RS00555	ABJ972_RS00540
OG0000137	MHP7448_RS00590	ABJ972_RS00570
OG0000138	MHP7448_RS00630	ABJ972_RS01050
OG0000139	MHP7448_RS00660	ABJ972_RS01020
OG0000140	MHP7448_RS00665	ABJ972_RS01015
OG0000141	MHP7448_RS02960	ABJ972_RS02855
OG0000142	MHP7448_RS02955	ABJ972_RS02850
OG0000143	MHP7448_RS02930	ABJ972_RS02830
OG0000144	MHP7448_RS02920	ABJ972_RS02820
OG0000145	MHP7448_RS02910	ABJ972_RS02810
OG0000146	MHP7448_RS02900	ABJ972_RS02800
OG0000147	MHP7448_RS02895	ABJ972_RS02795
OG0000148	MHP7448_RS02880	ABJ972_RS02780
OG0000149	MHP7448_RS02870	ABJ972_RS02770
OG0000150	MHP7448_RS02850	ABJ972_RS02755
OG0000151	MHP7448_RS02805	ABJ972_RS02705
OG0000152	MHP7448_RS02800	ABJ972_RS02700
OG0000153	MHP7448_RS02795	ABJ972_RS02695
OG0000154	MHP7448_RS02785	ABJ972_RS02685
OG0000155	MHP7448_RS02745	ABJ972_RS02650
OG0000156	MHP7448_RS02735	ABJ972_RS02645
OG0000157	MHP7448_RS02730	ABJ972_RS02635
OG0000158	MHP7448_RS04110	ABJ972_RS02625
OG0000159	MHP7448_RS02485	ABJ972_RS02405
OG0000160	MHP7448_RS02480	ABJ972_RS02400
OG0000161	MHP7448_RS02475	ABJ972_RS02395
OG0000162	MHP7448_RS02465	ABJ972_RS02385
OG0000163	MHP7448_RS02460	ABJ972_RS02380
OG0000164	MHP7448_RS01625	ABJ972_RS01585
OG0000165	MHP7448_RS01960	ABJ972_RS01905
OG0000166	MHP7448_RS01980	ABJ972_RS01925
OG0000167	MHP7448_RS01995	ABJ972_RS01940
OG0000168	MHP7448_RS02000	ABJ972_RS01945
OG0000169	MHP7448_RS03080	ABJ972_RS02955
OG0000170	MHP7448_RS03095	ABJ972_RS02970
OG0000171	MHP7448_RS03105	ABJ972_RS02980
OG0000172	MHP7448_RS03115	ABJ972_RS02985
OG0000173	MHP7448_RS03120	ABJ972_RS02990
OG0000174	MHP7448_RS03125	ABJ972_RS02995
OG0000175	MHP7448_RS03140	ABJ972_RS03010
OG0000176	MHP7448_RS03190	ABJ972_RS03055
OG0000177	MHP7448_RS03195	ABJ972_RS03060
OG0000178	MHP7448_RS03200	ABJ972_RS03065
OG0000179	MHP7448_RS03210	ABJ972_RS03075
OG0000180	MHP7448_RS03215	ABJ972_RS03080
OG0000181	MHP7448_RS03255	ABJ972_RS03130
OG0000182	MHP7448_RS03265	ABJ972_RS03140
OG0000183	MHP7448_RS03300	ABJ972_RS03175
OG0000184	MHP7448_RS03345	ABJ972_RS03220
OG0000185	MHP7448_RS03330	ABJ972_RS03205
OG0000186	MHP7448_RS01540	ABJ972_RS01510
OG0000187	MHP7448_RS01555	ABJ972_RS01525
OG0000188	MHP7448_RS01565	ABJ972_RS01535
OG0000189	MHP7448_RS02230	ABJ972_RS02250
OG0000190	MHP7448_RS02225	ABJ972_RS02245
OG0000191	MHP7448_RS02205	ABJ972_RS02225
OG0000192	MHP7448_RS01230	ABJ972_RS01205
OG0000193	MHP7448_RS01210	ABJ972_RS01195
OG0000194	MHP7448_RS00700	ABJ972_RS00980
OG0000195	MHP7448_RS00705	ABJ972_RS00975
OG0000196	MHP7448_RS00725	ABJ972_RS00955
OG0000197	MHP7448_RS00730	ABJ972_RS00950
OG0000198	MHP7448_RS00745	ABJ972_RS00930
OG0000199	MHP7448_RS00750	ABJ972_RS00925
OG0000200	MHP7448_RS00760	ABJ972_RS00910
OG0000201	MHP7448_RS00770	ABJ972_RS00900
OG0000202	MHP7448_RS00825	ABJ972_RS00845
OG0000203	MHP7448_RS00830	ABJ972_RS00840
OG0000204	MHP7448_RS00835	ABJ972_RS00835
OG0000205	MHP7448_RS00840	ABJ972_RS00830
OG0000206	MHP7448_RS00860	ABJ972_RS00810
OG0000207	MHP7448_RS00875	ABJ972_RS00795
OG0000208	MHP7448_RS00880	ABJ972_RS00790
OG0000209	MHP7448_RS00885	ABJ972_RS00785
OG0000210	MHP7448_RS00930	ABJ972_RS00740
OG0000211	MHP7448_RS00940	ABJ972_RS00730
OG0000212	MHP7448_RS00950	ABJ972_RS00720
OG0000213	MHP7448_RS00955	ABJ972_RS00715
OG0000214	MHP7448_RS00960	ABJ972_RS00710
OG0000215	MHP7448_RS00965	ABJ972_RS00705
OG0000216	MHP7448_RS00970	ABJ972_RS00700
OG0000217	MHP7448_RS00975	ABJ972_RS00695
OG0000218	MHP7448_RS00985	ABJ972_RS00685
OG0000219	MHP7448_RS00990	ABJ972_RS00680
OG0000220	MHP7448_RS00995	ABJ972_RS00675
OG0000221	MHP7448_RS01000	ABJ972_RS00670
OG0000222	MHP7448_RS01005	ABJ972_RS00665
OG0000223	MHP7448_RS01010	ABJ972_RS00660
OG0000224	MHP7448_RS01020	ABJ972_RS00650
OG0000225	MHP7448_RS01030	ABJ972_RS00640
OG0000226	MHP7448_RS01035	ABJ972_RS00635
OG0000227	MHP7448_RS01040	ABJ972_RS00630
OG0000228	MHP7448_RS04115	ABJ972_RS00625
OG0000229	MHP7448_RS01050	ABJ972_RS00620
OG0000230	MHP7448_RS01055	ABJ972_RS00615
OG0000231	MHP7448_RS01065	ABJ972_RS00605
OG0000232	MHP7448_RS01075	ABJ972_RS00595
OG0000233	MHP7448_RS01095	ABJ972_RS01080
OG0000234	MHP7448_RS01130	ABJ972_RS01115
OG0000235	MHP7448_RS01140	ABJ972_RS01125
OG0000236	MHP7448_RS01145	ABJ972_RS01130
OG0000237	MHP7448_RS01150	ABJ972_RS01135
OG0000238	MHP7448_RS01160	ABJ972_RS01140
OG0000239	MHP7448_RS02970	ABJ972_RS02865
OG0000240	MHP7448_RS02975	ABJ972_RS02870
OG0000241	MHP7448_RS02985	ABJ972_RS02880
OG0000242	MHP7448_RS02990	ABJ972_RS02885
OG0000243	MHP7448_RS02995	ABJ972_RS02890
OG0000244	MHP7448_RS03005	ABJ972_RS02900
OG0000245	MHP7448_RS04055	ABJ972_RS02910
OG0000246	MHP7448_RS00140	ABJ972_RS00125
OG0000247	MHP7448_RS00150	ABJ972_RS00135
OG0000248	MHP7448_RS00160	ABJ972_RS00145
OG0000249	MHP7448_RS00165	ABJ972_RS00150
OG0000250	MHP7448_RS00180	ABJ972_RS00165
OG0000251	MHP7448_RS00205	ABJ972_RS00195
OG0000252	MHP7448_RS00215	ABJ972_RS00205
OG0000253	MHP7448_RS00220	ABJ972_RS00210
OG0000254	MHP7448_RS00230	ABJ972_RS00220
OG0000255	MHP7448_RS00240	ABJ972_RS00225
OG0000256	MHP7448_RS00245	ABJ972_RS00230
OG0000257	MHP7448_RS00270	ABJ972_RS00255
OG0000258	MHP7448_RS00280	ABJ972_RS00265
OG0000259	MHP7448_RS00310	ABJ972_RS00295
OG0000260	MHP7448_RS00320	ABJ972_RS00305
OG0000261	MHP7448_RS00330	ABJ972_RS00315
OG0000262	MHP7448_RS00345	ABJ972_RS00330
OG0000263	MHP7448_RS00360	ABJ972_RS00345
OG0000264	MHP7448_RS00375	ABJ972_RS00360
OG0000265	MHP7448_RS00385	ABJ972_RS00370
OG0000266	MHP7448_RS00400	ABJ972_RS00385
OG0000267	MHP7448_RS00415	ABJ972_RS00400
OG0000268	MHP7448_RS00420	ABJ972_RS00405
OG0000269	MHP7448_RS00435	ABJ972_RS00420
OG0000270	MHP7448_RS03525	ABJ972_RS03395
OG0000271	MHP7448_RS03520	ABJ972_RS03390
OG0000272	MHP7448_RS03515	ABJ972_RS03385
OG0000273	MHP7448_RS03510	ABJ972_RS03380
OG0000274	MHP7448_RS03490	ABJ972_RS03360
OG0000275	MHP7448_RS03485	ABJ972_RS03355
OG0000276	MHP7448_RS03480	ABJ972_RS03350
OG0000277	MHP7448_RS03470	ABJ972_RS03340
OG0000278	MHP7448_RS03465	ABJ972_RS03335
OG0000279	MHP7448_RS03455	ABJ972_RS03325
OG0000280	MHP7448_RS03450	ABJ972_RS03320
OG0000281	MHP7448_RS03795	ABJ972_RS03315
OG0000282	MHP7448_RS03420	ABJ972_RS03290
OG0000283	MHP7448_RS03415	ABJ972_RS03285
OG0000284	MHP7448_RS03410	ABJ972_RS03280
OG0000285	MHP7448_RS03405	ABJ972_RS03275
OG0000286	MHP7448_RS02445	ABJ972_RS02365
OG0000287	MHP7448_RS02540	ABJ972_RS02455
OG0000288	MHP7448_RS02550	ABJ972_RS02465
OG0000289	MHP7448_RS02555	ABJ972_RS02470
OG0000290	MHP7448_RS02665	ABJ972_RS02580
OG0000291	MHP7448_RS02655	ABJ972_RS02570
OG0000292	MHP7448_RS02650	ABJ972_RS02565
OG0000293	MHP7448_RS02645	ABJ972_RS02560
OG0000294	MHP7448_RS02635	ABJ972_RS02550
OG0000295	MHP7448_RS02630	ABJ972_RS02545
OG0000296	MHP7448_RS02590	ABJ972_RS02505
OG0000297	MHP7448_RS02585	ABJ972_RS02500
OG0000298	MHP7448_RS00175	ABJ972_RS00160
OG0000299	MHP7448_RS03685	ABJ972_RS00180
OG0000300	MHP7448_RS00370	ABJ972_RS00355
OG0000301	MHP7448_RS00405	ABJ972_RS00390
OG0000302	MHP7448_RS00410	ABJ972_RS00395
OG0000303	MHP7448_RS00560	ABJ972_RS00545
OG0000304	MHP7448_RS01080	ABJ972_RS00590
OG0000305	MHP7448_RS02905	ABJ972_RS02805
OG0000306	MHP7448_RS02825	ABJ972_RS02730
OG0000307	MHP7448_RS02790	ABJ972_RS02690
OG0000308	MHP7448_RS02685	ABJ972_RS02600
OG0000309	MHP7448_RS02620	ABJ972_RS02535
OG0000310	MHP7448_RS02545	ABJ972_RS02460
OG0000311	MHP7448_RS02505	ABJ972_RS02425
OG0000312	MHP7448_RS02490	ABJ972_RS02410
OG0000313	MHP7448_RS01615	ABJ972_RS01575
OG0000314	MHP7448_RS01975	ABJ972_RS01920
OG0000315	MHP7448_RS02005	ABJ972_RS01950
OG0000316	MHP7448_RS02015	ABJ972_RS01960
OG0000317	MHP7448_RS02105	ABJ972_RS02055
OG0000318	MHP7448_RS02020	ABJ972_RS01965
OG0000319	MHP7448_RS02160	ABJ972_RS02180
OG0000320	MHP7448_RS02385	ABJ972_RS02310
OG0000321	MHP7448_RS01350	ABJ972_RS01320
OG0000322	MHP7448_RS01395	ABJ972_RS01365
OG0000323	MHP7448_RS01525	ABJ972_RS01495
OG0000324	MHP7448_RS02200	ABJ972_RS02220
OG0000325	MHP7448_RS00710	ABJ972_RS00970
OG0000326	MHP7448_RS00800	ABJ972_RS00870
OG0000327	MHP7448_RS00805	ABJ972_RS00865
OG0000328	MHP7448_RS00890	ABJ972_RS00780
OG0000329	MHP7448_RS00910	ABJ972_RS00760
OG0000330	MHP7448_RS01105	ABJ972_RS01090
OG0000331	MHP7448_RS03000	ABJ972_RS02895
OG0000332	MHP7448_RS03150	ABJ972_RS03020
OG0000333	MHP7448_RS03160	ABJ972_RS03030
OG0000334	MHP7448_RS03260	ABJ972_RS03135
OG0000335	MHP7448_RS03270	ABJ972_RS03145
OG0000336	MHP7448_RS03440	ABJ972_RS03305
OG0000337	MHP7448_RS03605	ABJ972_RS03505
OG0000338	MHP7448_RS03650	ABJ972_RS03545
OG0000339	MHP7448_RS02360	ABJ972_RS02285
OG0000340	MHP7448_RS01330	ABJ972_RS01300
OG0000341	MHP7448_RS02220	ABJ972_RS02240
OG0000342	MHP7448_RS00740	ABJ972_RS00935
OG0000343	MHP7448_RS03170	ABJ972_RS03040
OG0000344	MHP7448_RS00575	ABJ972_RS00560
OG0000345	MHP7448_RS01025	ABJ972_RS00645
OG0000346	MHP7448_RS04140	ABJ972_RS03310
OG0000347	MHP7448_RS01420	ABJ972_RS01390
OG0000348	MHP7448_RS00810	ABJ972_RS00860
OG0000349	MHP7448_RS03500	ABJ972_RS03370
OG0000350	MHP7448_RS03675	ABJ972_RS02680
OG0000351	MHP7448_RS00495	ABJ972_RS00480
OG0000352	MHP7448_RS01955	ABJ972_RS01900
OG0000353	MHP7448_RS01390	ABJ972_RS01360
OG0000354	MHP7448_RS00645	ABJ972_RS01035
OG0000355	MHP7448_RS01925	ABJ972_RS01875
OG0000356	MHP7448_RS02010	ABJ972_RS01955
OG0000357	MHP7448_RS03130	ABJ972_RS03000
OG0000358	MHP7448_RS03135	ABJ972_RS03005
OG0000359	MHP7448_RS00780	ABJ972_RS00890
OG0000360	MHP7448_RS00275	ABJ972_RS00260
OG0000361	MHP7448_RS00305	ABJ972_RS00290
OG0000362	MHP7448_RS02565	ABJ972_RS02480
OG0000363	MHP7448_RS01460	ABJ972_RS01430
OG0000364	MHP7448_RS01905	ABJ972_RS01855
OG0000365	MHP7448_RS02050	ABJ972_RS02005
OG0000366	MHP7448_RS02075	ABJ972_RS02025
OG0000367	MHP7448_RS02085	ABJ972_RS02035
OG0000368	MHP7448_RS00060	ABJ972_RS00060
OG0000369	MHP7448_RS00025	ABJ972_RS00025
OG0000370	MHP7448_RS00020	ABJ972_RS00020
OG0000371	MHP7448_RS00015	ABJ972_RS00015
OG0000372	MHP7448_RS00010	ABJ972_RS00010
OG0000373	MHP7448_RS03640	ABJ972_RS03535
OG0000374	MHP7448_RS03625	ABJ972_RS03525
OG0000375	MHP7448_RS02155	ABJ972_RS02175
OG0000376	MHP7448_RS02400	ABJ972_RS02325
OG0000377	MHP7448_RS02390	ABJ972_RS02315
OG0000378	MHP7448_RS01310	ABJ972_RS01280
OG0000379	MHP7448_RS01385	ABJ972_RS01355
OG0000380	MHP7448_RS01410	ABJ972_RS01380
OG0000381	MHP7448_RS01450	ABJ972_RS01420
OG0000382	MHP7448_RS01480	ABJ972_RS01450
OG0000383	MHP7448_RS01520	ABJ972_RS01490
OG0000384	MHP7448_RS00515	ABJ972_RS00500
OG0000385	MHP7448_RS00520	ABJ972_RS00505
OG0000386	MHP7448_RS00540	ABJ972_RS00525
OG0000387	MHP7448_RS00565	ABJ972_RS00550
OG0000388	MHP7448_RS00570	ABJ972_RS00555
OG0000389	MHP7448_RS00615	ABJ972_RS01055
OG0000390	MHP7448_RS02925	ABJ972_RS02825
OG0000391	MHP7448_RS02915	ABJ972_RS02815
OG0000392	MHP7448_RS02890	ABJ972_RS02790
OG0000393	MHP7448_RS02830	ABJ972_RS02735
OG0000394	MHP7448_RS02755	ABJ972_RS02660
OG0000395	MHP7448_RS02750	ABJ972_RS02655
OG0000396	MHP7448_RS02450	ABJ972_RS02370
OG0000397	MHP7448_RS01940	ABJ972_RS01885
OG0000398	MHP7448_RS01945	ABJ972_RS01890
OG0000399	MHP7448_RS01990	ABJ972_RS01935
OG0000400	MHP7448_RS03090	ABJ972_RS02965
OG0000401	MHP7448_RS03155	ABJ972_RS03025
OG0000402	MHP7448_RS03165	ABJ972_RS03035
OG0000403	MHP7448_RS03175	ABJ972_RS03045
OG0000404	MHP7448_RS03205	ABJ972_RS03070
OG0000405	MHP7448_RS03220	ABJ972_RS03090
OG0000406	MHP7448_RS03275	ABJ972_RS03150
OG0000407	MHP7448_RS03280	ABJ972_RS03155
OG0000408	MHP7448_RS03285	ABJ972_RS03160
OG0000409	MHP7448_RS03290	ABJ972_RS03165
OG0000410	MHP7448_RS03350	ABJ972_RS03225
OG0000411	MHP7448_RS03340	ABJ972_RS03215
OG0000412	MHP7448_RS03335	ABJ972_RS03210
OG0000413	MHP7448_RS01535	ABJ972_RS01505
OG0000414	MHP7448_RS01545	ABJ972_RS01515
OG0000415	MHP7448_RS01550	ABJ972_RS01520
OG0000416	MHP7448_RS01560	ABJ972_RS01530
OG0000417	MHP7448_RS02215	ABJ972_RS02235
OG0000418	MHP7448_RS02210	ABJ972_RS02230
OG0000419	MHP7448_RS00720	ABJ972_RS00960
OG0000420	MHP7448_RS00755	ABJ972_RS00920
OG0000421	MHP7448_RS00785	ABJ972_RS00885
OG0000422	MHP7448_RS00795	ABJ972_RS00875
OG0000423	MHP7448_RS00850	ABJ972_RS00820
OG0000424	MHP7448_RS00855	ABJ972_RS00815
OG0000425	MHP7448_RS00865	ABJ972_RS00805
OG0000426	MHP7448_RS00870	ABJ972_RS00800
OG0000427	MHP7448_RS00895	ABJ972_RS00775
OG0000428	MHP7448_RS00920	ABJ972_RS00750
OG0000429	MHP7448_RS01015	ABJ972_RS00655
OG0000430	MHP7448_RS01060	ABJ972_RS00610
OG0000431	MHP7448_RS01070	ABJ972_RS00600
OG0000432	MHP7448_RS01100	ABJ972_RS01085
OG0000433	MHP7448_RS01115	ABJ972_RS01100
OG0000434	MHP7448_RS01120	ABJ972_RS01105
OG0000435	MHP7448_RS01135	ABJ972_RS01120
OG0000436	MHP7448_RS01165	ABJ972_RS01145
OG0000437	MHP7448_RS01175	ABJ972_RS01155
OG0000438	MHP7448_RS01180	ABJ972_RS01160
OG0000439	MHP7448_RS01185	ABJ972_RS01165
OG0000440	MHP7448_RS02980	ABJ972_RS02875
OG0000441	MHP7448_RS03020	ABJ972_RS02915
OG0000442	MHP7448_RS00145	ABJ972_RS00130
OG0000443	MHP7448_RS00190	ABJ972_RS00175
OG0000444	MHP7448_RS00200	ABJ972_RS00190
OG0000445	MHP7448_RS00225	ABJ972_RS00215
OG0000446	MHP7448_RS00255	ABJ972_RS00240
OG0000447	MHP7448_RS00260	ABJ972_RS00245
OG0000448	MHP7448_RS00290	ABJ972_RS00275
OG0000449	MHP7448_RS00315	ABJ972_RS00300
OG0000450	MHP7448_RS00325	ABJ972_RS00310
OG0000451	MHP7448_RS00365	ABJ972_RS00350
OG0000452	MHP7448_RS00390	ABJ972_RS00375
OG0000453	MHP7448_RS00425	ABJ972_RS00410
OG0000454	MHP7448_RS01580	ABJ972_RS01550
OG0000455	MHP7448_RS03545	ABJ972_RS03415
OG0000456	MHP7448_RS03425	ABJ972_RS03295
OG0000457	MHP7448_RS03400	ABJ972_RS03270
OG0000458	MHP7448_RS02535	ABJ972_RS02450
OG0000459	MHP7448_RS02560	ABJ972_RS02475
OG0000460	MHP7448_RS02570	ABJ972_RS02485
OG0000461	MHP7448_RS02615	ABJ972_RS02530
OG0000462	MHP7448_RS02610	ABJ972_RS02525
OG0000464	MHP7448_RS04135	ABJ972_RS02515
OG0000465	MHP7448_RS02595	ABJ972_RS02510
OG0000466	MHP7448_RS00395	ABJ972_RS00380
OG0000467	MHP7448_RS02700	ABJ972_RS02610
OG0000468	MHP7448_RS01985	ABJ972_RS01930
OG0000469	MHP7448_RS02045	ABJ972_RS01990
OG0000470	MHP7448_RS03850	ABJ972_RS00825
OG0000471	MHP7448_RS00925	ABJ972_RS00745
OG0000472	MHP7448_RS03360	ABJ972_RS03235
OG0000473	MHP7448_RS03530	ABJ972_RS03400
OG0000474	MHP7448_RS03535	ABJ972_RS03405
