Orthogroup	MHP_7448_genes	MHP_MHP650_genes
OG0000267	MHP7448_RS00415	DR083_RS00295
OG0000268	MHP7448_RS00420	DR083_RS00300
OG0000269	MHP7448_RS00435	DR083_RS03225
OG0000270	MHP7448_RS03525	DR083_RS04615
OG0000271	MHP7448_RS03520	DR083_RS00515
OG0000272	MHP7448_RS03515	DR083_RS00510
OG0000273	MHP7448_RS03510	DR083_RS00505
OG0000274	MHP7448_RS03490	DR083_RS00485
OG0000275	MHP7448_RS03485	DR083_RS04605
OG0000276	MHP7448_RS03480	DR083_RS00475
OG0000277	MHP7448_RS03470	DR083_RS00465
OG0000278	MHP7448_RS03465	DR083_RS00460
OG0000279	MHP7448_RS03455	DR083_RS00450
OG0000280	MHP7448_RS03450	DR083_RS00445
OG0000281	MHP7448_RS03795	DR083_RS00440
OG0000282	MHP7448_RS03420	DR083_RS04595
OG0000283	MHP7448_RS03415	DR083_RS00410
OG0000284	MHP7448_RS03410	DR083_RS00405
OG0000285	MHP7448_RS03405	DR083_RS04590
OG0000286	MHP7448_RS02445	DR083_RS00325
OG0000287	MHP7448_RS02540	DR083_RS01805
OG0000288	MHP7448_RS02550	DR083_RS01815
OG0000289	MHP7448_RS02555	DR083_RS01820
OG0000290	MHP7448_RS02665	DR083_RS02205
OG0000291	MHP7448_RS02655	DR083_RS01920
OG0000292	MHP7448_RS02650	DR083_RS01915
OG0000293	MHP7448_RS02645	DR083_RS01910
OG0000294	MHP7448_RS02635	DR083_RS01900
OG0000295	MHP7448_RS02630	DR083_RS01895
OG0000296	MHP7448_RS02590	DR083_RS01855
OG0000297	MHP7448_RS02585	DR083_RS01850
OG0000298	MHP7448_RS00175	DR083_RS00045
OG0000299	MHP7448_RS03685	DR083_RS00070
OG0000300	MHP7448_RS00370	DR083_RS00250
OG0000301	MHP7448_RS00405	DR083_RS00285
OG0000302	MHP7448_RS00410	DR083_RS00290
OG0000303	MHP7448_RS00560	DR083_RS02385
OG0000304	MHP7448_RS01080	DR083_RS02530
OG0000305	MHP7448_RS02905	DR083_RS00670
OG0000306	MHP7448_RS02825	DR083_RS00595
OG0000307	MHP7448_RS02790	DR083_RS00560
OG0000308	MHP7448_RS02685	DR083_RS02185
OG0000309	MHP7448_RS02620	DR083_RS01885
OG0000310	MHP7448_RS02545	DR083_RS01810
OG0000311	MHP7448_RS02505	DR083_RS00385
OG0000312	MHP7448_RS02490	DR083_RS00370
OG0000313	MHP7448_RS01615	DR083_RS03565
OG0000314	MHP7448_RS01975	DR083_RS01560
OG0000315	MHP7448_RS02005	DR083_RS01590
OG0000316	MHP7448_RS02015	DR083_RS01600
OG0000317	MHP7448_RS02105	DR083_RS02870
OG0000318	MHP7448_RS02020	DR083_RS04715
OG0000319	MHP7448_RS02160	DR083_RS02735
OG0000320	MHP7448_RS02385	DR083_RS03115
OG0000321	MHP7448_RS01350	DR083_RS01150
OG0000322	MHP7448_RS01395	DR083_RS01105
OG0000323	MHP7448_RS01525	DR083_RS00975
OG0000324	MHP7448_RS02200	DR083_RS03000
OG0000325	MHP7448_RS00710	DR083_RS01260
OG0000326	MHP7448_RS00800	DR083_RS01355
OG0000327	MHP7448_RS00805	DR083_RS01360
OG0000328	MHP7448_RS00890	DR083_RS01445
OG0000329	MHP7448_RS00910	DR083_RS01470
OG0000330	MHP7448_RS01105	DR083_RS02020
OG0000331	MHP7448_RS03000	DR083_RS00765
OG0000332	MHP7448_RS03150	DR083_RS01725
OG0000333	MHP7448_RS03160	DR083_RS01735
OG0000334	MHP7448_RS03260	DR083_RS02835
OG0000335	MHP7448_RS03270	DR083_RS02825
OG0000336	MHP7448_RS03440	DR083_RS04600
OG0000337	MHP7448_RS03605	DR083_RS00855
OG0000338	MHP7448_RS03650	DR083_RS00895
OG0000339	MHP7448_RS02360	DR083_RS03295
OG0000340	MHP7448_RS01330	DR083_RS01170
OG0000341	MHP7448_RS02220	DR083_RS03020
OG0000342	MHP7448_RS00740	DR083_RS01290
OG0000343	MHP7448_RS03170	DR083_RS01745
OG0000344	MHP7448_RS00575	DR083_RS02400
OG0000345	MHP7448_RS01025	DR083_RS02585
OG0000346	MHP7448_RS04140	DR083_RS04950
OG0000347	MHP7448_RS01420	DR083_RS01080
OG0000348	MHP7448_RS00810	DR083_RS01365
OG0000349	MHP7448_RS03500	DR083_RS04610
OG0000350	MHP7448_RS03675	DR083_RS00550
OG0000351	MHP7448_RS00495	DR083_RS03285
OG0000352	MHP7448_RS01955	DR083_RS01540
OG0000353	MHP7448_RS01390	DR083_RS01110
OG0000354	MHP7448_RS00645	DR083_RS03170
OG0000355	MHP7448_RS01925	DR083_RS04705
OG0000356	MHP7448_RS02010	DR083_RS04710
OG0000357	MHP7448_RS03130	DR083_RS04740
OG0000358	MHP7448_RS03135	DR083_RS01710
OG0000359	MHP7448_RS00780	DR083_RS04680
OG0000360	MHP7448_RS00275	DR083_RS00155
OG0000361	MHP7448_RS00305	DR083_RS00185
OG0000362	MHP7448_RS02565	DR083_RS01830
OG0000363	MHP7448_RS01460	DR083_RS04670
OG0000364	MHP7448_RS01905	DR083_RS03850
OG0000365	MHP7448_RS02050	DR083_RS03815
OG0000366	MHP7448_RS02075	DR083_RS02900
OG0000367	MHP7448_RS02085	DR083_RS02890
OG0000368	MHP7448_RS00060	DR083_RS05110
OG0000369	MHP7448_RS00025	DR083_RS04650
OG0000370	MHP7448_RS00020	DR083_RS00920
OG0000371	MHP7448_RS00015	DR083_RS00915
OG0000372	MHP7448_RS00010	DR083_RS00910
OG0000373	MHP7448_RS03640	DR083_RS00885
OG0000374	MHP7448_RS03625	DR083_RS00875
OG0000375	MHP7448_RS02155	DR083_RS02740
OG0000376	MHP7448_RS02400	DR083_RS03130
OG0000377	MHP7448_RS02390	DR083_RS03120
OG0000378	MHP7448_RS01310	DR083_RS01190
OG0000379	MHP7448_RS01385	DR083_RS01115
OG0000380	MHP7448_RS01410	DR083_RS01090
OG0000381	MHP7448_RS01450	DR083_RS01050
OG0000382	MHP7448_RS01480	DR083_RS01020
OG0000383	MHP7448_RS01520	DR083_RS00980
OG0000384	MHP7448_RS00515	DR083_RS02340
OG0000385	MHP7448_RS00520	DR083_RS02345
OG0000386	MHP7448_RS00540	DR083_RS02365
OG0000387	MHP7448_RS00565	DR083_RS02390
OG0000388	MHP7448_RS00570	DR083_RS04795
OG0000390	MHP7448_RS02925	DR083_RS00690
OG0000391	MHP7448_RS02915	DR083_RS00680
OG0000392	MHP7448_RS02890	DR083_RS00655
OG0000393	MHP7448_RS02830	DR083_RS04620
OG0000394	MHP7448_RS02755	DR083_RS03350
OG0000395	MHP7448_RS02750	DR083_RS03345
OG0000396	MHP7448_RS02450	DR083_RS00330
OG0000397	MHP7448_RS01940	DR083_RS01525
OG0000398	MHP7448_RS01945	DR083_RS01530
OG0000399	MHP7448_RS01990	DR083_RS01575
OG0000400	MHP7448_RS03090	DR083_RS01665
OG0000401	MHP7448_RS03155	DR083_RS01730
OG0000402	MHP7448_RS03165	DR083_RS01740
OG0000403	MHP7448_RS03175	DR083_RS01750
OG0000404	MHP7448_RS03205	DR083_RS01780
OG0000406	MHP7448_RS03275	DR083_RS02820
OG0000407	MHP7448_RS03280	DR083_RS04825
OG0000408	MHP7448_RS03285	DR083_RS02810
OG0000409	MHP7448_RS03290	DR083_RS02805
OG0000410	MHP7448_RS03350	DR083_RS03105
OG0000411	MHP7448_RS03340	DR083_RS03095
OG0000412	MHP7448_RS03335	DR083_RS03090
OG0000413	MHP7448_RS01535	DR083_RS03435
OG0000414	MHP7448_RS01545	DR083_RS03425
OG0000415	MHP7448_RS01550	DR083_RS03420
OG0000416	MHP7448_RS01560	DR083_RS03410
OG0000417	MHP7448_RS02215	DR083_RS03015
OG0000418	MHP7448_RS02210	DR083_RS03010
OG0000419	MHP7448_RS00720	DR083_RS01270
OG0000420	MHP7448_RS00755	DR083_RS01305
OG0000421	MHP7448_RS00785	DR083_RS01340
OG0000422	MHP7448_RS00795	DR083_RS01350
OG0000423	MHP7448_RS00850	DR083_RS01405
OG0000424	MHP7448_RS00855	DR083_RS01410
OG0000425	MHP7448_RS00865	DR083_RS01420
OG0000426	MHP7448_RS00870	DR083_RS04690
OG0000427	MHP7448_RS00895	DR083_RS04695
OG0000428	MHP7448_RS00920	DR083_RS01475
OG0000429	MHP7448_RS01015	DR083_RS02595
OG0000430	MHP7448_RS01060	DR083_RS02550
OG0000431	MHP7448_RS01070	DR083_RS02540
OG0000432	MHP7448_RS01100	DR083_RS02025
OG0000433	MHP7448_RS01115	DR083_RS02010
OG0000434	MHP7448_RS01120	DR083_RS02005
OG0000435	MHP7448_RS01135	DR083_RS01990
OG0000436	MHP7448_RS01165	DR083_RS01960
OG0000437	MHP7448_RS01175	DR083_RS01950
OG0000438	MHP7448_RS01180	DR083_RS01945
OG0000439	MHP7448_RS01185	DR083_RS04745
OG0000440	MHP7448_RS02980	DR083_RS00745
OG0000441	MHP7448_RS03020	DR083_RS00785
OG0000442	MHP7448_RS00145	DR083_RS00015
OG0000443	MHP7448_RS00190	DR083_RS00065
OG0000444	MHP7448_RS00200	DR083_RS00080
OG0000445	MHP7448_RS00225	DR083_RS00105
OG0000446	MHP7448_RS00255	DR083_RS00135
OG0000447	MHP7448_RS00260	DR083_RS00140
OG0000448	MHP7448_RS00290	DR083_RS00170
OG0000449	MHP7448_RS00315	DR083_RS00195
OG0000450	MHP7448_RS00325	DR083_RS00205
OG0000451	MHP7448_RS00365	DR083_RS00245
OG0000452	MHP7448_RS00390	DR083_RS00270
OG0000453	MHP7448_RS00425	DR083_RS00305
OG0000455	MHP7448_RS03545	DR083_RS00795
OG0000456	MHP7448_RS03425	DR083_RS00420
OG0000457	MHP7448_RS03400	DR083_RS00395
OG0000458	MHP7448_RS02535	DR083_RS01800
OG0000459	MHP7448_RS02560	DR083_RS01825
OG0000460	MHP7448_RS02570	DR083_RS01835
OG0000461	MHP7448_RS02615	DR083_RS01880
OG0000462	MHP7448_RS02610	DR083_RS01875
OG0000464	MHP7448_RS04135	DR083_RS01865
OG0000465	MHP7448_RS02595	DR083_RS01860
OG0000466	MHP7448_RS00395	DR083_RS00275
OG0000467	MHP7448_RS02700	DR083_RS04780
OG0000468	MHP7448_RS01985	DR083_RS01570
OG0000469	MHP7448_RS02045	DR083_RS01630
OG0000470	MHP7448_RS03850	DR083_RS03825
OG0000471	MHP7448_RS00925	DR083_RS03775
OG0000472	MHP7448_RS03360	DR083_RS02975
OG0000473	MHP7448_RS03530	DR083_RS00525
OG0000474	MHP7448_RS03535	DR083_RS00530
OG0000476	MHP7448_RS01570	DR083_RS03485
OG0000477	MHP7448_RS02640	DR083_RS01905
OG0000478	MHP7448_RS03475	DR083_RS00470
OG0000479	MHP7448_RS01345	DR083_RS01155
OG0000480	MHP7448_RS03895	DR083_RS03830
OG0000481	MHP7448_RS00820	DR083_RS01375
OG0000482	MHP7448_RS01215	DR083_RS02485
OG0000483	MHP7448_RS02090	DR083_RS02885
OG0000484	MHP7448_RS00195	DR083_RS04580
OG0000485	MHP7448_RS01170	DR083_RS01955
OG0000486	MHP7448_RS02235	DR083_RS03035
OG0000487	MHP7448_RS02025	DR083_RS04720
OG0000489	MHP7448_RS00050	DR083_RS00950
OG0000490	MHP7448_RS03645	DR083_RS00890
OG0000491	MHP7448_RS01365	DR083_RS01135
OG0000492	MHP7448_RS01440	DR083_RS01060
OG0000493	MHP7448_RS00580	DR083_RS02405
OG0000494	MHP7448_RS00650	DR083_RS03165
OG0000495	MHP7448_RS02855	DR083_RS00625
OG0000496	MHP7448_RS02845	DR083_RS00615
OG0000497	MHP7448_RS02840	DR083_RS00610
OG0000498	MHP7448_RS02760	DR083_RS03355
OG0000499	MHP7448_RS02725	DR083_RS02150
OG0000500	MHP7448_RS01950	DR083_RS01535
OG0000501	MHP7448_RS03100	DR083_RS01675
OG0000502	MHP7448_RS01205	DR083_RS02495
OG0000503	MHP7448_RS00765	DR083_RS01320
OG0000504	MHP7448_RS00900	DR083_RS01455
OG0000505	MHP7448_RS00935	DR083_RS02675
OG0000506	MHP7448_RS00945	DR083_RS02665
OG0000507	MHP7448_RS00980	DR083_RS02630
OG0000508	MHP7448_RS00250	DR083_RS00130
OG0000509	MHP7448_RS00285	DR083_RS00165
OG0000510	MHP7448_RS00295	DR083_RS00175
OG0000512	MHP7448_RS02575	DR083_RS01840
OG0000513	MHP7448_RS03460	DR083_RS00455
OG0000514	MHP7448_RS02885	DR083_RS00650
OG0000516	MHP7448_RS02030	DR083_RS04725
OG0000518	MHP7448_RS03145	DR083_RS01720
OG0000519	MHP7448_RS00790	DR083_RS01345
OG0000521	MHP7448_RS00265	DR083_RS00145
OG0000522	MHP7448_RS00300	DR083_RS00180
OG0000524	MHP7448_RS02695	DR083_RS02180
