Orthogroup	MHP_7448_genes	MHP_MHP691_genes
OG0000025	MHP7448_RS01725	DR087_RS02095
OG0000026	MHP7448_RS01380	DR087_RS01165
OG0000026	MHP7448_RS01705	DR087_RS02075
OG0000027	MHP7448_RS03845	DR087_RS04635
OG0000027	MHP7448_RS03390	DR087_RS04475
OG0000028	MHP7448_RS02440	DR087_RS04675
OG0000029	MHP7448_RS01085	DR087_RS02775
OG0000029	MHP7448_RS00610	DR087_RS03175
OG0000030	MHP7448_RS03370	DR087_RS04640
OG0000030	MHP7448_RS03385	DR087_RS04470
OG0000032	MHP7448_RS01595	DR087_RS03235
OG0000032	MHP7448_RS03380	DR087_RS00575
OG0000033	MHP7448_RS02435	DR087_RS01675
OG0000035	MHP7448_RS03240	DR087_RS00855
OG0000035	MHP7448_RS03225	DR087_RS00865
OG0000036	MHP7448_RS00115, MHP7448_RS00130	DR087_RS00550
OG0000037	MHP7448_RS03970	DR087_RS04725
OG0000039	MHP7448_RS01635	DR087_RS03190, DR087_RS03195
OG0000040	MHP7448_RS03315	DR087_RS02165
OG0000041	MHP7448_RS00680	DR087_RS03625
OG0000042	MHP7448_RS02965	DR087_RS03360
OG0000043	MHP7448_RS02315	DR087_RS01545
OG0000044	MHP7448_RS04120	DR087_RS04800
OG0000045	MHP7448_RS01640	DR087_RS03185
OG0000047	MHP7448_RS01590	DR087_RS00340
OG0000048	MHP7448_RS02115	DR087_RS00140
OG0000049	MHP7448_RS03085	DR087_RS01000
OG0000050	MHP7448_RS02470	DR087_RS02450
OG0000051	MHP7448_RS02675	DR087_RS01275
OG0000052	MHP7448_RS00075	DR087_RS00505
OG0000053	MHP7448_RS01465	DR087_RS04540
OG0000054	MHP7448_RS02495	DR087_RS02475
OG0000055	MHP7448_RS00135	DR087_RS00555
OG0000056	MHP7448_RS03565	DR087_RS00765
OG0000057	MHP7448_RS02950	DR087_RS01485
OG0000058	MHP7448_RS02335	DR087_RS00275, DR087_RS00280
OG0000059	MHP7448_RS02320	DR087_RS03825
OG0000060	MHP7448_RS00080	DR087_RS00510
OG0000062	MHP7448_RS03615	DR087_RS00395
OG0000063	MHP7448_RS03610	DR087_RS04450
OG0000064	MHP7448_RS03600	DR087_RS00380
OG0000065	MHP7448_RS02180	DR087_RS00215
OG0000066	MHP7448_RS01370	DR087_RS01175
OG0000067	MHP7448_RS00525	DR087_RS03450
OG0000068	MHP7448_RS00655	DR087_RS03140
OG0000069	MHP7448_RS02835	DR087_RS01375
OG0000070	MHP7448_RS02500	DR087_RS02480
OG0000071	MHP7448_RS03305	DR087_RS00780
OG0000072	MHP7448_RS03310	DR087_RS02175
OG0000073	MHP7448_RS00715	DR087_RS02200
OG0000074	MHP7448_RS03660	DR087_RS04685
OG0000075	MHP7448_RS00340	DR087_RS01860
OG0000077	MHP7448_RS00445	DR087_RS03060
OG0000078	MHP7448_RS01695	DR087_RS02065
OG0000079	MHP7448_RS02580	DR087_RS02980
OG0000080	MHP7448_RS03915	DR087_RS04005
OG0000081	MHP7448_RS00335	DR087_RS01855
OG0000082	MHP7448_RS02425	DR087_RS01685
OG0000083	MHP7448_RS02040	DR087_RS00065
OG0000084	MHP7448_RS02065	DR087_RS00090
OG0000085	MHP7448_RS02070	DR087_RS00095
OG0000086	MHP7448_RS02080	DR087_RS00105
OG0000087	MHP7448_RS02095	DR087_RS00120
OG0000088	MHP7448_RS02100	DR087_RS00125
OG0000089	MHP7448_RS02110	DR087_RS00135
OG0000090	MHP7448_RS00070	DR087_RS00500
OG0000091	MHP7448_RS00055	DR087_RS00485
OG0000092	MHP7448_RS00040	DR087_RS00470
OG0000093	MHP7448_RS00035	DR087_RS00465
OG0000094	MHP7448_RS00030	DR087_RS00460
OG0000095	MHP7448_RS00005	DR087_RS00435
OG0000096	MHP7448_RS03655	DR087_RS00430
OG0000097	MHP7448_RS03635	DR087_RS00410
OG0000098	MHP7448_RS03620	DR087_RS00400
OG0000099	MHP7448_RS03570	DR087_RS00775
OG0000100	MHP7448_RS03555	DR087_RS00750
OG0000101	MHP7448_RS03550	DR087_RS00745
OG0000102	MHP7448_RS01720	DR087_RS02090
OG0000103	MHP7448_RS02145	DR087_RS00180
OG0000104	MHP7448_RS02150	DR087_RS00185
OG0000105	MHP7448_RS02165	DR087_RS00200
OG0000106	MHP7448_RS02175	DR087_RS00210
OG0000107	MHP7448_RS02185	DR087_RS00220
OG0000108	MHP7448_RS02190	DR087_RS00225
OG0000109	MHP7448_RS02195	DR087_RS00230
OG0000110	MHP7448_RS02410	DR087_RS01695
OG0000111	MHP7448_RS02405	DR087_RS01700
OG0000112	MHP7448_RS02395	DR087_RS01710
OG0000113	MHP7448_RS02375	DR087_RS04610
OG0000114	MHP7448_RS02365	DR087_RS01740
OG0000115	MHP7448_RS02355	DR087_RS01750
OG0000116	MHP7448_RS01315	DR087_RS03310
OG0000117	MHP7448_RS01320	DR087_RS03305
OG0000118	MHP7448_RS01355	DR087_RS01190
OG0000119	MHP7448_RS01360	DR087_RS01185
OG0000120	MHP7448_RS01375	DR087_RS01170
OG0000121	MHP7448_RS01400	DR087_RS01145
OG0000122	MHP7448_RS01405	DR087_RS01140
OG0000123	MHP7448_RS01425	DR087_RS01120
OG0000124	MHP7448_RS01430	DR087_RS01115
OG0000125	MHP7448_RS01435	DR087_RS01110
OG0000126	MHP7448_RS01445	DR087_RS01100
OG0000127	MHP7448_RS01455	DR087_RS01090
OG0000128	MHP7448_RS01470	DR087_RS01075
OG0000129	MHP7448_RS01475	DR087_RS01070
OG0000130	MHP7448_RS01485	DR087_RS01060
OG0000131	MHP7448_RS01515	DR087_RS04535
OG0000132	MHP7448_RS01530	DR087_RS04530
OG0000133	MHP7448_RS00530	DR087_RS02865
OG0000134	MHP7448_RS00535	DR087_RS02870
OG0000135	MHP7448_RS00550	DR087_RS02885
OG0000136	MHP7448_RS00555	DR087_RS02890
OG0000137	MHP7448_RS00590	DR087_RS02930
OG0000138	MHP7448_RS00630	DR087_RS03165
OG0000139	MHP7448_RS00660	DR087_RS03135
OG0000140	MHP7448_RS00665	DR087_RS03130
OG0000141	MHP7448_RS02960	DR087_RS01495
OG0000142	MHP7448_RS02955	DR087_RS04585
OG0000143	MHP7448_RS02930	DR087_RS01465
OG0000144	MHP7448_RS02920	DR087_RS01455
OG0000145	MHP7448_RS02910	DR087_RS01445
OG0000146	MHP7448_RS02900	DR087_RS01435
OG0000147	MHP7448_RS02895	DR087_RS01430
OG0000148	MHP7448_RS02880	DR087_RS01415
OG0000149	MHP7448_RS02870	DR087_RS01405
OG0000150	MHP7448_RS02850	DR087_RS01390
OG0000151	MHP7448_RS02805	DR087_RS03290
OG0000152	MHP7448_RS02800	DR087_RS03285
OG0000153	MHP7448_RS02795	DR087_RS03280
OG0000154	MHP7448_RS02785	DR087_RS03270
OG0000155	MHP7448_RS02745	DR087_RS03545
OG0000156	MHP7448_RS02735	DR087_RS01225
OG0000157	MHP7448_RS02730	DR087_RS04555
OG0000158	MHP7448_RS04110	DR087_RS04560
OG0000159	MHP7448_RS02485	DR087_RS04805
OG0000160	MHP7448_RS02480	DR087_RS02460
OG0000161	MHP7448_RS02475	DR087_RS02455
OG0000162	MHP7448_RS02465	DR087_RS02445
OG0000163	MHP7448_RS02460	DR087_RS02440
OG0000164	MHP7448_RS01625	DR087_RS03205
OG0000165	MHP7448_RS01960	DR087_RS01520
OG0000166	MHP7448_RS01980	DR087_RS00005
OG0000167	MHP7448_RS01995	DR087_RS00020
OG0000168	MHP7448_RS02000	DR087_RS00025
OG0000169	MHP7448_RS03080	DR087_RS01010
OG0000170	MHP7448_RS03095	DR087_RS00990
OG0000171	MHP7448_RS03105	DR087_RS00980
OG0000172	MHP7448_RS03115	DR087_RS00975
OG0000173	MHP7448_RS03120	DR087_RS00970
OG0000174	MHP7448_RS03125	DR087_RS00965
OG0000175	MHP7448_RS03140	DR087_RS00950
OG0000176	MHP7448_RS03190	DR087_RS00900
OG0000177	MHP7448_RS03195	DR087_RS00895
OG0000178	MHP7448_RS03200	DR087_RS00890
OG0000179	MHP7448_RS03210	DR087_RS00880
OG0000180	MHP7448_RS03215	DR087_RS00875
OG0000181	MHP7448_RS03255	DR087_RS04520
OG0000182	MHP7448_RS03265	DR087_RS00820
OG0000183	MHP7448_RS03300	DR087_RS00785
OG0000184	MHP7448_RS03345	DR087_RS02140
OG0000185	MHP7448_RS03330	DR087_RS02155
OG0000186	MHP7448_RS01540	DR087_RS04735
OG0000187	MHP7448_RS01555	DR087_RS03425
OG0000188	MHP7448_RS01565	DR087_RS03415
OG0000189	MHP7448_RS02230	DR087_RS04425
OG0000190	MHP7448_RS02225	DR087_RS00260
OG0000191	MHP7448_RS02205	DR087_RS00240
OG0000192	MHP7448_RS01230	DR087_RS02805
OG0000193	MHP7448_RS01210	DR087_RS02790
OG0000194	MHP7448_RS00700	DR087_RS02185
OG0000195	MHP7448_RS00705	DR087_RS02190
OG0000196	MHP7448_RS00725	DR087_RS02210
OG0000197	MHP7448_RS00730	DR087_RS02215
OG0000198	MHP7448_RS00745	DR087_RS02230
OG0000199	MHP7448_RS00750	DR087_RS02235
OG0000200	MHP7448_RS00760	DR087_RS02250
OG0000201	MHP7448_RS00770	DR087_RS02260
OG0000202	MHP7448_RS00825	DR087_RS02315
OG0000203	MHP7448_RS00830	DR087_RS02320
OG0000204	MHP7448_RS00835	DR087_RS04700
OG0000205	MHP7448_RS00840	DR087_RS02610
OG0000206	MHP7448_RS00860	DR087_RS02590
OG0000207	MHP7448_RS00875	DR087_RS02575
OG0000208	MHP7448_RS00880	DR087_RS02570
OG0000209	MHP7448_RS00885	DR087_RS02565
OG0000210	MHP7448_RS00930	DR087_RS02520
OG0000211	MHP7448_RS00940	DR087_RS02630
OG0000212	MHP7448_RS00950	DR087_RS02640
OG0000213	MHP7448_RS00955	DR087_RS02645
OG0000214	MHP7448_RS00960	DR087_RS02650
OG0000215	MHP7448_RS00965	DR087_RS02655
OG0000216	MHP7448_RS00970	DR087_RS02660
OG0000217	MHP7448_RS00975	DR087_RS02665
OG0000218	MHP7448_RS00985	DR087_RS02675
OG0000219	MHP7448_RS00990	DR087_RS02680
OG0000220	MHP7448_RS00995	DR087_RS02685
OG0000221	MHP7448_RS01000	DR087_RS02690
OG0000222	MHP7448_RS01005	DR087_RS02695
OG0000223	MHP7448_RS01010	DR087_RS02700
OG0000224	MHP7448_RS01020	DR087_RS02710
OG0000225	MHP7448_RS01030	DR087_RS02720
OG0000226	MHP7448_RS01035	DR087_RS02725
OG0000227	MHP7448_RS01040	DR087_RS02730
OG0000228	MHP7448_RS04115	DR087_RS04810
OG0000229	MHP7448_RS01050	DR087_RS02740
OG0000230	MHP7448_RS01055	DR087_RS02745
OG0000231	MHP7448_RS01065	DR087_RS02755
OG0000232	MHP7448_RS01075	DR087_RS02765
OG0000233	MHP7448_RS01095	DR087_RS02010
OG0000234	MHP7448_RS01130	DR087_RS01970
OG0000235	MHP7448_RS01140	DR087_RS01960
OG0000236	MHP7448_RS01145	DR087_RS01955
OG0000237	MHP7448_RS01150	DR087_RS01950
OG0000238	MHP7448_RS01160	DR087_RS01940
OG0000239	MHP7448_RS02970	DR087_RS03355
OG0000240	MHP7448_RS02975	DR087_RS03350
OG0000241	MHP7448_RS02985	DR087_RS03340
OG0000242	MHP7448_RS02990	DR087_RS03365
OG0000243	MHP7448_RS02995	DR087_RS03370
OG0000244	MHP7448_RS03005	DR087_RS03380
OG0000245	MHP7448_RS04055	DR087_RS03390
OG0000246	MHP7448_RS00140	DR087_RS00560
OG0000247	MHP7448_RS00150	DR087_RS02415
OG0000248	MHP7448_RS00160	DR087_RS02405
OG0000249	MHP7448_RS00165	DR087_RS02400
OG0000250	MHP7448_RS00180	DR087_RS02385
OG0000251	MHP7448_RS00205	DR087_RS02350
OG0000252	MHP7448_RS00215	DR087_RS02340
OG0000253	MHP7448_RS00220	DR087_RS02335
OG0000254	MHP7448_RS00230	DR087_RS02325
OG0000255	MHP7448_RS00240	DR087_RS01760
OG0000256	MHP7448_RS00245	DR087_RS01765
OG0000257	MHP7448_RS00270	DR087_RS01790
OG0000258	MHP7448_RS00280	DR087_RS01800
OG0000259	MHP7448_RS00310	DR087_RS01830
OG0000260	MHP7448_RS00320	DR087_RS01840
OG0000261	MHP7448_RS00330	DR087_RS04615
OG0000262	MHP7448_RS00345	DR087_RS01865
OG0000263	MHP7448_RS00360	DR087_RS01880
OG0000264	MHP7448_RS00375	DR087_RS01895
OG0000265	MHP7448_RS00385	DR087_RS01910
OG0000266	MHP7448_RS00400	DR087_RS03015
OG0000267	MHP7448_RS00415	DR087_RS03030
OG0000268	MHP7448_RS00420	DR087_RS03035
OG0000269	MHP7448_RS00435	DR087_RS03050
OG0000270	MHP7448_RS03525	DR087_RS04505
OG0000271	MHP7448_RS03520	DR087_RS00715
OG0000272	MHP7448_RS03515	DR087_RS00710
OG0000273	MHP7448_RS03510	DR087_RS00705
OG0000274	MHP7448_RS03490	DR087_RS00685
OG0000275	MHP7448_RS03485	DR087_RS04495
OG0000276	MHP7448_RS03480	DR087_RS00675
OG0000277	MHP7448_RS03470	DR087_RS00665
OG0000278	MHP7448_RS03465	DR087_RS00660
OG0000279	MHP7448_RS03455	DR087_RS00650
OG0000280	MHP7448_RS03450	DR087_RS00645
OG0000281	MHP7448_RS03795	DR087_RS00640
OG0000282	MHP7448_RS03420	DR087_RS04485
OG0000283	MHP7448_RS03415	DR087_RS00610
OG0000284	MHP7448_RS03410	DR087_RS00605
OG0000285	MHP7448_RS03405	DR087_RS04480
OG0000286	MHP7448_RS02445	DR087_RS02425
OG0000287	MHP7448_RS02540	DR087_RS02940
OG0000288	MHP7448_RS02550	DR087_RS02950
OG0000289	MHP7448_RS02555	DR087_RS02955
OG0000290	MHP7448_RS02665	DR087_RS01285
OG0000291	MHP7448_RS02655	DR087_RS01295
OG0000292	MHP7448_RS02650	DR087_RS01300
OG0000293	MHP7448_RS02645	DR087_RS01305
OG0000294	MHP7448_RS02635	DR087_RS01315
OG0000295	MHP7448_RS02630	DR087_RS01320
OG0000296	MHP7448_RS02590	DR087_RS02990
OG0000297	MHP7448_RS02585	DR087_RS02985
OG0000298	MHP7448_RS00175	DR087_RS02390
OG0000299	MHP7448_RS03685	DR087_RS02365
OG0000300	MHP7448_RS00370	DR087_RS01890
OG0000301	MHP7448_RS00405	DR087_RS03020
OG0000302	MHP7448_RS00410	DR087_RS03025
OG0000303	MHP7448_RS00560	DR087_RS02895
OG0000304	MHP7448_RS01080	DR087_RS02770
OG0000305	MHP7448_RS02905	DR087_RS01440
OG0000306	MHP7448_RS02825	DR087_RS01365
OG0000307	MHP7448_RS02790	DR087_RS03275
OG0000308	MHP7448_RS02685	DR087_RS01265
OG0000309	MHP7448_RS02620	DR087_RS01330
OG0000310	MHP7448_RS02545	DR087_RS02945
OG0000311	MHP7448_RS02505	DR087_RS02485
OG0000312	MHP7448_RS02490	DR087_RS02470
OG0000313	MHP7448_RS01615	DR087_RS03215
OG0000314	MHP7448_RS01975	DR087_RS01500
OG0000315	MHP7448_RS02005	DR087_RS00030
OG0000316	MHP7448_RS02015	DR087_RS00040
OG0000317	MHP7448_RS02105	DR087_RS00130
OG0000318	MHP7448_RS02020	DR087_RS04400
OG0000319	MHP7448_RS02160	DR087_RS00195
OG0000320	MHP7448_RS02385	DR087_RS01720
OG0000321	MHP7448_RS01350	DR087_RS01195
OG0000322	MHP7448_RS01395	DR087_RS01150
OG0000323	MHP7448_RS01525	DR087_RS01020
OG0000324	MHP7448_RS02200	DR087_RS00235
OG0000325	MHP7448_RS00710	DR087_RS02195
OG0000326	MHP7448_RS00800	DR087_RS02290
OG0000327	MHP7448_RS00805	DR087_RS02295
OG0000328	MHP7448_RS00890	DR087_RS02560
OG0000329	MHP7448_RS00910	DR087_RS02540
OG0000330	MHP7448_RS01105	DR087_RS01995
OG0000331	MHP7448_RS03000	DR087_RS03375
OG0000332	MHP7448_RS03150	DR087_RS00940
OG0000333	MHP7448_RS03160	DR087_RS00930
OG0000334	MHP7448_RS03260	DR087_RS00825
OG0000335	MHP7448_RS03270	DR087_RS00815
OG0000336	MHP7448_RS03440	DR087_RS04490
OG0000337	MHP7448_RS03605	DR087_RS00385
OG0000338	MHP7448_RS03650	DR087_RS00425
OG0000339	MHP7448_RS02360	DR087_RS01745
OG0000340	MHP7448_RS01330	DR087_RS01215
OG0000341	MHP7448_RS02220	DR087_RS00255
OG0000342	MHP7448_RS00740	DR087_RS02225
OG0000343	MHP7448_RS03170	DR087_RS00920
OG0000344	MHP7448_RS00575	DR087_RS02910
OG0000345	MHP7448_RS01025	DR087_RS02715
OG0000346	MHP7448_RS04140	DR087_RS00635
OG0000347	MHP7448_RS01420	DR087_RS01125
OG0000348	MHP7448_RS00810	DR087_RS02300
OG0000349	MHP7448_RS03500	DR087_RS04500
OG0000350	MHP7448_RS03675	DR087_RS03265
OG0000351	MHP7448_RS00495	DR087_RS03115
OG0000352	MHP7448_RS01955	DR087_RS01525
OG0000353	MHP7448_RS01390	DR087_RS01155
OG0000354	MHP7448_RS00645	DR087_RS03150
OG0000355	MHP7448_RS01925	DR087_RS04595
OG0000356	MHP7448_RS02010	DR087_RS04395
OG0000357	MHP7448_RS03130	DR087_RS04525
OG0000358	MHP7448_RS03135	DR087_RS00955
OG0000359	MHP7448_RS00780	DR087_RS04665
OG0000360	MHP7448_RS00275	DR087_RS01795
OG0000361	MHP7448_RS00305	DR087_RS01825
OG0000362	MHP7448_RS02565	DR087_RS02965
OG0000363	MHP7448_RS01460	DR087_RS04545
OG0000364	MHP7448_RS01905	DR087_RS01580
OG0000365	MHP7448_RS02050	DR087_RS04420
OG0000366	MHP7448_RS02075	DR087_RS00100
OG0000367	MHP7448_RS02085	DR087_RS00110
OG0000368	MHP7448_RS00060	DR087_RS00490
OG0000369	MHP7448_RS00025	DR087_RS04455
OG0000371	MHP7448_RS00015	DR087_RS04765
OG0000372	MHP7448_RS00010	DR087_RS00440
OG0000373	MHP7448_RS03640	DR087_RS00415
OG0000374	MHP7448_RS03625	DR087_RS00405
OG0000375	MHP7448_RS02155	DR087_RS00190
OG0000376	MHP7448_RS02400	DR087_RS01705
OG0000377	MHP7448_RS02390	DR087_RS01715
OG0000378	MHP7448_RS01310	DR087_RS03315
OG0000379	MHP7448_RS01385	DR087_RS01160
OG0000380	MHP7448_RS01410	DR087_RS01135
OG0000381	MHP7448_RS01450	DR087_RS01095
OG0000382	MHP7448_RS01480	DR087_RS01065
OG0000383	MHP7448_RS01520	DR087_RS01025
OG0000384	MHP7448_RS00515	DR087_RS03460
OG0000385	MHP7448_RS00520	DR087_RS03455
OG0000386	MHP7448_RS00540	DR087_RS02875
OG0000387	MHP7448_RS00565	DR087_RS02900
OG0000388	MHP7448_RS00570	DR087_RS04720
OG0000389	MHP7448_RS00615	DR087_RS03170
OG0000390	MHP7448_RS02925	DR087_RS01460
OG0000391	MHP7448_RS02915	DR087_RS01450
OG0000392	MHP7448_RS02890	DR087_RS01425
OG0000393	MHP7448_RS02830	DR087_RS04575
OG0000394	MHP7448_RS02755	DR087_RS03560
OG0000395	MHP7448_RS02750	DR087_RS03550
OG0000396	MHP7448_RS02450	DR087_RS02430
OG0000397	MHP7448_RS01940	DR087_RS01540
OG0000398	MHP7448_RS01945	DR087_RS01535
OG0000399	MHP7448_RS01990	DR087_RS00015
OG0000400	MHP7448_RS03090	DR087_RS00995
OG0000401	MHP7448_RS03155	DR087_RS00935
OG0000402	MHP7448_RS03165	DR087_RS00925
OG0000403	MHP7448_RS03175	DR087_RS00915
OG0000404	MHP7448_RS03205	DR087_RS00885
OG0000405	MHP7448_RS03220	DR087_RS00870
OG0000406	MHP7448_RS03275	DR087_RS00810
OG0000407	MHP7448_RS03280	DR087_RS04515
OG0000408	MHP7448_RS03285	DR087_RS00800
OG0000409	MHP7448_RS03290	DR087_RS00795
OG0000410	MHP7448_RS03350	DR087_RS02135
OG0000411	MHP7448_RS03340	DR087_RS02145
OG0000412	MHP7448_RS03335	DR087_RS02150
OG0000413	MHP7448_RS01535	DR087_RS00355
OG0000414	MHP7448_RS01545	DR087_RS03435
OG0000415	MHP7448_RS01550	DR087_RS03430
OG0000416	MHP7448_RS01560	DR087_RS03420
OG0000417	MHP7448_RS02215	DR087_RS00250
OG0000418	MHP7448_RS02210	DR087_RS00245
OG0000419	MHP7448_RS00720	DR087_RS02205
OG0000420	MHP7448_RS00755	DR087_RS02240
OG0000421	MHP7448_RS00785	DR087_RS02275
OG0000422	MHP7448_RS00795	DR087_RS02285
OG0000423	MHP7448_RS00850	DR087_RS02600
OG0000424	MHP7448_RS00855	DR087_RS02595
OG0000425	MHP7448_RS00865	DR087_RS02585
OG0000426	MHP7448_RS00870	DR087_RS04695
OG0000427	MHP7448_RS00895	DR087_RS04690
OG0000428	MHP7448_RS00920	DR087_RS02530
OG0000429	MHP7448_RS01015	DR087_RS02705
OG0000430	MHP7448_RS01060	DR087_RS02750
OG0000431	MHP7448_RS01070	DR087_RS02760
OG0000432	MHP7448_RS01100	DR087_RS02000
OG0000433	MHP7448_RS01115	DR087_RS01985
OG0000434	MHP7448_RS01120	DR087_RS01980
OG0000435	MHP7448_RS01135	DR087_RS01965
OG0000436	MHP7448_RS01165	DR087_RS01935
OG0000437	MHP7448_RS01175	DR087_RS01925
OG0000438	MHP7448_RS01180	DR087_RS01920
OG0000439	MHP7448_RS01185	DR087_RS04620
OG0000440	MHP7448_RS02980	DR087_RS03345
OG0000441	MHP7448_RS03020	DR087_RS03395
OG0000442	MHP7448_RS00145	DR087_RS04770
OG0000443	MHP7448_RS00190	DR087_RS02370
OG0000444	MHP7448_RS00200	DR087_RS02355
OG0000445	MHP7448_RS00225	DR087_RS02330
OG0000446	MHP7448_RS00255	DR087_RS01775
OG0000447	MHP7448_RS00260	DR087_RS01780
OG0000448	MHP7448_RS00290	DR087_RS01810
OG0000449	MHP7448_RS00315	DR087_RS01835
OG0000450	MHP7448_RS00325	DR087_RS01845
OG0000451	MHP7448_RS00365	DR087_RS01885
OG0000452	MHP7448_RS00390	DR087_RS03005
OG0000453	MHP7448_RS00425	DR087_RS03040
OG0000454	MHP7448_RS01580	DR087_RS02015
OG0000455	MHP7448_RS03545	DR087_RS00740
OG0000456	MHP7448_RS03425	DR087_RS00620
OG0000457	MHP7448_RS03400	DR087_RS00595
OG0000458	MHP7448_RS02535	DR087_RS02935
OG0000459	MHP7448_RS02560	DR087_RS02960
OG0000460	MHP7448_RS02570	DR087_RS02970
OG0000461	MHP7448_RS02615	DR087_RS01335
OG0000462	MHP7448_RS02610	DR087_RS01340
OG0000464	MHP7448_RS04135	DR087_RS03000
OG0000465	MHP7448_RS02595	DR087_RS02995
OG0000466	MHP7448_RS00395	DR087_RS03010
OG0000467	MHP7448_RS02700	DR087_RS04570
OG0000468	MHP7448_RS01985	DR087_RS00010
OG0000469	MHP7448_RS02045	DR087_RS00070
OG0000470	MHP7448_RS03850	DR087_RS03755
OG0000471	MHP7448_RS00925	DR087_RS02525
OG0000472	MHP7448_RS03360	DR087_RS02125
OG0000473	MHP7448_RS03530	DR087_RS00725
OG0000474	MHP7448_RS03535	DR087_RS00730
OG0000475	MHP7448_RS03540	DR087_RS00735
OG0000476	MHP7448_RS01570	DR087_RS03410
OG0000477	MHP7448_RS02640	DR087_RS01310
OG0000478	MHP7448_RS03475	DR087_RS00670
OG0000479	MHP7448_RS01345	DR087_RS01200
OG0000480	MHP7448_RS03895	DR087_RS03730
OG0000481	MHP7448_RS00820	DR087_RS02310
OG0000482	MHP7448_RS01215	DR087_RS02795
OG0000483	MHP7448_RS02090	DR087_RS00115
OG0000484	MHP7448_RS00195	DR087_RS04670
OG0000485	MHP7448_RS01170	DR087_RS01930
OG0000486	MHP7448_RS02235	DR087_RS00270
OG0000487	MHP7448_RS02025	DR087_RS04405
OG0000488	MHP7448_RS02060	DR087_RS00085
OG0000489	MHP7448_RS00050	DR087_RS00480
OG0000490	MHP7448_RS03645	DR087_RS00420
OG0000491	MHP7448_RS01365	DR087_RS01180
OG0000492	MHP7448_RS01440	DR087_RS01105
OG0000493	MHP7448_RS00580	DR087_RS02915
OG0000494	MHP7448_RS00650	DR087_RS03145
OG0000495	MHP7448_RS02855	DR087_RS01395
OG0000496	MHP7448_RS02845	DR087_RS01385
OG0000497	MHP7448_RS02840	DR087_RS01380
OG0000498	MHP7448_RS02760	DR087_RS03245
OG0000499	MHP7448_RS02725	DR087_RS01235
OG0000500	MHP7448_RS01950	DR087_RS01530
OG0000501	MHP7448_RS03100	DR087_RS00985
OG0000502	MHP7448_RS01205	DR087_RS02785
OG0000503	MHP7448_RS00765	DR087_RS02255
OG0000504	MHP7448_RS00900	DR087_RS02550
OG0000505	MHP7448_RS00935	DR087_RS02625
OG0000506	MHP7448_RS00945	DR087_RS02635
OG0000507	MHP7448_RS00980	DR087_RS02670
OG0000508	MHP7448_RS00250	DR087_RS01770
OG0000509	MHP7448_RS00285	DR087_RS01805
OG0000510	MHP7448_RS00295	DR087_RS01815
OG0000511	MHP7448_RS00430	DR087_RS03045
OG0000512	MHP7448_RS02575	DR087_RS02975
OG0000513	MHP7448_RS03460	DR087_RS00655
OG0000514	MHP7448_RS02885	DR087_RS01420
OG0000516	MHP7448_RS02030	DR087_RS04410
OG0000517	MHP7448_RS00065	DR087_RS00495
OG0000518	MHP7448_RS03145	DR087_RS00945
OG0000519	MHP7448_RS00790	DR087_RS02280
