Orthogroup	MHP_7448_genes	MHP_MHP709_genes
OG0000035	MHP7448_RS03240	DR088_RS03395
OG0000035	MHP7448_RS03225	DR088_RS01530
OG0000036	MHP7448_RS00115	DR088_RS03305
OG0000036	MHP7448_RS00130	DR088_RS04245
OG0000037	MHP7448_RS03970	DR088_RS03355
OG0000038	MHP7448_RS01825, MHP7448_RS00500	DR088_RS01015
OG0000039	MHP7448_RS01635	DR088_RS03410
OG0000040	MHP7448_RS03315	DR088_RS02000
OG0000041	MHP7448_RS00680, MHP7448_RS01195	DR088_RS03850
OG0000042	MHP7448_RS02965	DR088_RS03180
OG0000043	MHP7448_RS01935, MHP7448_RS02315	DR088_RS00525
OG0000044	MHP7448_RS04120	DR088_RS04645
OG0000045	MHP7448_RS01640	DR088_RS03415
OG0000048	MHP7448_RS02115	DR088_RS00705
OG0000049	MHP7448_RS03085	DR088_RS01390
OG0000050	MHP7448_RS02470	DR088_RS02980
OG0000051	MHP7448_RS02675	DR088_RS00080
OG0000052	MHP7448_RS00075	DR088_RS01925
OG0000053	MHP7448_RS01465	DR088_RS04530
OG0000054	MHP7448_RS02495	DR088_RS03005
OG0000055	MHP7448_RS00135	DR088_RS03550
OG0000056	MHP7448_RS03565	DR088_RS02115
OG0000057	MHP7448_RS02950	DR088_RS00335
OG0000060	MHP7448_RS00080	DR088_RS03970
OG0000061	MHP7448_RS01895	DR088_RS00460
OG0000062	MHP7448_RS03615	DR088_RS01815
OG0000063	MHP7448_RS03610	DR088_RS01810
OG0000064	MHP7448_RS03600	DR088_RS01800
OG0000065	MHP7448_RS02180	DR088_RS02890
OG0000066	MHP7448_RS01370	DR088_RS02630
OG0000067	MHP7448_RS00525	DR088_RS03390
OG0000068	MHP7448_RS00655	DR088_RS00735
OG0000069	MHP7448_RS02835	DR088_RS00230
OG0000070	MHP7448_RS02500	DR088_RS03010
OG0000071	MHP7448_RS03305	DR088_RS01990
OG0000072	MHP7448_RS03310	DR088_RS04430
OG0000073	MHP7448_RS00715	DR088_RS02825
OG0000074	MHP7448_RS03660	DR088_RS04395
OG0000075	MHP7448_RS00340	DR088_RS01175
OG0000076	MHP7448_RS00355	DR088_RS01160
OG0000077	MHP7448_RS00445	DR088_RS01070
OG0000078	MHP7448_RS01695	DR088_RS02335
OG0000079	MHP7448_RS02580	DR088_RS03130
OG0000080	MHP7448_RS03915	DR088_RS03700
OG0000081	MHP7448_RS00335	DR088_RS01180
OG0000082	MHP7448_RS02425	DR088_RS04125, DR088_RS04120
OG0000083	MHP7448_RS02040	DR088_RS00630
OG0000084	MHP7448_RS02065	DR088_RS00655
OG0000085	MHP7448_RS02070	DR088_RS00660
OG0000086	MHP7448_RS02080	DR088_RS00670
OG0000087	MHP7448_RS02095	DR088_RS00685
OG0000088	MHP7448_RS02100	DR088_RS00690
OG0000089	MHP7448_RS02110	DR088_RS00700
OG0000090	MHP7448_RS00070	DR088_RS01920
OG0000091	MHP7448_RS00055	DR088_RS01905
OG0000092	MHP7448_RS00040	DR088_RS01890
OG0000093	MHP7448_RS00035	DR088_RS01885
OG0000094	MHP7448_RS00030	DR088_RS01880
OG0000095	MHP7448_RS00005	DR088_RS01855
OG0000096	MHP7448_RS03655	DR088_RS01850
OG0000097	MHP7448_RS03635	DR088_RS01830
OG0000098	MHP7448_RS03620	DR088_RS01820
OG0000099	MHP7448_RS03570	DR088_RS04460
OG0000100	MHP7448_RS03555	DR088_RS02105
OG0000101	MHP7448_RS03550	DR088_RS02100
OG0000102	MHP7448_RS01720	DR088_RS02310
OG0000103	MHP7448_RS02145	DR088_RS02855
OG0000104	MHP7448_RS02150	DR088_RS02860
OG0000105	MHP7448_RS02165	DR088_RS02875
OG0000106	MHP7448_RS02175	DR088_RS02885
OG0000107	MHP7448_RS02185	DR088_RS02895
OG0000108	MHP7448_RS02190	DR088_RS02900
OG0000109	MHP7448_RS02195	DR088_RS02905
OG0000110	MHP7448_RS02410	DR088_RS02395
OG0000111	MHP7448_RS02405	DR088_RS02400
OG0000112	MHP7448_RS02395	DR088_RS02410
OG0000113	MHP7448_RS02375	DR088_RS04525
OG0000114	MHP7448_RS02365	DR088_RS02440
OG0000115	MHP7448_RS02355	DR088_RS02455
OG0000116	MHP7448_RS01315	DR088_RS01000
OG0000117	MHP7448_RS01320	DR088_RS01005
OG0000118	MHP7448_RS01355	DR088_RS02615
OG0000119	MHP7448_RS01360	DR088_RS02620
OG0000120	MHP7448_RS01375	DR088_RS02635
OG0000121	MHP7448_RS01400	DR088_RS02660
OG0000122	MHP7448_RS01405	DR088_RS02665
OG0000123	MHP7448_RS01425	DR088_RS02685
OG0000124	MHP7448_RS01430	DR088_RS02690
OG0000125	MHP7448_RS01435	DR088_RS02695
OG0000126	MHP7448_RS01445	DR088_RS02465
OG0000127	MHP7448_RS01455	DR088_RS02475
OG0000128	MHP7448_RS01470	DR088_RS02490
OG0000129	MHP7448_RS01475	DR088_RS02495
OG0000130	MHP7448_RS01485	DR088_RS02505
OG0000131	MHP7448_RS01515	DR088_RS04535
OG0000132	MHP7448_RS01530	DR088_RS04540
OG0000133	MHP7448_RS00530	DR088_RS03100
OG0000134	MHP7448_RS00535	DR088_RS03095
OG0000135	MHP7448_RS00550	DR088_RS03080
OG0000136	MHP7448_RS00555	DR088_RS03075
OG0000137	MHP7448_RS00590	DR088_RS03045
OG0000138	MHP7448_RS00630	DR088_RS00760
OG0000139	MHP7448_RS00660	DR088_RS00730
OG0000140	MHP7448_RS00665	DR088_RS00725
OG0000141	MHP7448_RS02960	DR088_RS00345
OG0000142	MHP7448_RS02955	DR088_RS04315
OG0000143	MHP7448_RS02930	DR088_RS00320
OG0000144	MHP7448_RS02920	DR088_RS00310
OG0000145	MHP7448_RS02910	DR088_RS00300
OG0000146	MHP7448_RS02900	DR088_RS00290
OG0000147	MHP7448_RS02895	DR088_RS00285
OG0000148	MHP7448_RS02880	DR088_RS00270
OG0000149	MHP7448_RS02870	DR088_RS00260
OG0000150	MHP7448_RS02850	DR088_RS00245
OG0000151	MHP7448_RS02805	DR088_RS00200
OG0000152	MHP7448_RS02800	DR088_RS00195
OG0000153	MHP7448_RS02795	DR088_RS00190
OG0000154	MHP7448_RS02785	DR088_RS00180
OG0000155	MHP7448_RS02745	DR088_RS00140
OG0000156	MHP7448_RS02735	DR088_RS00130
OG0000157	MHP7448_RS02730	DR088_RS04305
OG0000158	MHP7448_RS04110	DR088_RS04300
OG0000159	MHP7448_RS02485	DR088_RS02995
OG0000160	MHP7448_RS02480	DR088_RS02990
OG0000161	MHP7448_RS02475	DR088_RS02985
OG0000162	MHP7448_RS02465	DR088_RS02975
OG0000163	MHP7448_RS02460	DR088_RS02970
OG0000164	MHP7448_RS01625	DR088_RS03330
OG0000165	MHP7448_RS01960	DR088_RS00550
OG0000166	MHP7448_RS01980	DR088_RS00570
OG0000167	MHP7448_RS01995	DR088_RS00585
OG0000168	MHP7448_RS02000	DR088_RS00590
OG0000169	MHP7448_RS03080	DR088_RS01385
OG0000170	MHP7448_RS03095	DR088_RS01400
OG0000171	MHP7448_RS03105	DR088_RS01410
OG0000172	MHP7448_RS03115	DR088_RS01420
OG0000173	MHP7448_RS03120	DR088_RS01425
OG0000174	MHP7448_RS03125	DR088_RS01430
OG0000175	MHP7448_RS03140	DR088_RS01445
OG0000176	MHP7448_RS03190	DR088_RS01495
OG0000177	MHP7448_RS03195	DR088_RS01500
OG0000178	MHP7448_RS03200	DR088_RS01505
OG0000179	MHP7448_RS03210	DR088_RS01515
OG0000180	MHP7448_RS03215	DR088_RS01520
OG0000181	MHP7448_RS03255	DR088_RS04610
OG0000182	MHP7448_RS03265	DR088_RS03500
OG0000183	MHP7448_RS03300	DR088_RS01985
OG0000184	MHP7448_RS03345	DR088_RS02025
OG0000185	MHP7448_RS03330	DR088_RS02010
OG0000186	MHP7448_RS01540	DR088_RS04545
OG0000187	MHP7448_RS01555	DR088_RS02575
OG0000188	MHP7448_RS01565	DR088_RS02585
OG0000189	MHP7448_RS02230	DR088_RS04560
OG0000190	MHP7448_RS02225	DR088_RS02935
OG0000191	MHP7448_RS02205	DR088_RS02915
OG0000192	MHP7448_RS01230	DR088_RS00920
OG0000193	MHP7448_RS01210	DR088_RS00905
OG0000194	MHP7448_RS00700	DR088_RS02840
OG0000195	MHP7448_RS00705	DR088_RS02835
OG0000196	MHP7448_RS00725	DR088_RS02815
OG0000197	MHP7448_RS00730	DR088_RS02810
OG0000198	MHP7448_RS00745	DR088_RS02795
OG0000199	MHP7448_RS00750	DR088_RS02790
OG0000200	MHP7448_RS00760	DR088_RS02775
OG0000201	MHP7448_RS00770	DR088_RS02765
OG0000202	MHP7448_RS00825	DR088_RS02710
OG0000203	MHP7448_RS00830	DR088_RS02705
OG0000204	MHP7448_RS00835	DR088_RS04410
OG0000205	MHP7448_RS00840	DR088_RS01790
OG0000206	MHP7448_RS00860	DR088_RS01770
OG0000207	MHP7448_RS00875	DR088_RS01755
OG0000208	MHP7448_RS00880	DR088_RS01750
OG0000209	MHP7448_RS00885	DR088_RS01745
OG0000210	MHP7448_RS00930	DR088_RS01700
OG0000211	MHP7448_RS00940	DR088_RS01690
OG0000212	MHP7448_RS00950	DR088_RS01680
OG0000213	MHP7448_RS00955	DR088_RS01675
OG0000214	MHP7448_RS00960	DR088_RS01670
OG0000215	MHP7448_RS00965	DR088_RS01665
OG0000216	MHP7448_RS00970	DR088_RS01660
OG0000217	MHP7448_RS00975	DR088_RS01655
OG0000218	MHP7448_RS00985	DR088_RS01645
OG0000219	MHP7448_RS00990	DR088_RS01640
OG0000220	MHP7448_RS00995	DR088_RS01635
OG0000221	MHP7448_RS01000	DR088_RS01630
OG0000222	MHP7448_RS01005	DR088_RS01625
OG0000223	MHP7448_RS01010	DR088_RS01620
OG0000224	MHP7448_RS01020	DR088_RS01610
OG0000225	MHP7448_RS01030	DR088_RS01600
OG0000226	MHP7448_RS01035	DR088_RS01595
OG0000227	MHP7448_RS01040	DR088_RS01590
OG0000228	MHP7448_RS04115	DR088_RS04640
OG0000229	MHP7448_RS01050	DR088_RS01580
OG0000230	MHP7448_RS01055	DR088_RS01575
OG0000231	MHP7448_RS01065	DR088_RS01565
OG0000232	MHP7448_RS01075	DR088_RS01555
OG0000233	MHP7448_RS01095	DR088_RS00790
OG0000234	MHP7448_RS01130	DR088_RS00825
OG0000235	MHP7448_RS01140	DR088_RS00835
OG0000236	MHP7448_RS01145	DR088_RS00840
OG0000237	MHP7448_RS01150	DR088_RS00845
OG0000238	MHP7448_RS01160	DR088_RS00855
OG0000239	MHP7448_RS02970	DR088_RS03185
OG0000240	MHP7448_RS02975	DR088_RS03190
OG0000241	MHP7448_RS02985	DR088_RS03200
OG0000242	MHP7448_RS02990	DR088_RS03205
OG0000243	MHP7448_RS02995	DR088_RS03210
OG0000244	MHP7448_RS03005	DR088_RS03220
OG0000245	MHP7448_RS04055	DR088_RS03230
OG0000246	MHP7448_RS00140	DR088_RS03555
OG0000247	MHP7448_RS00150	DR088_RS03610
OG0000248	MHP7448_RS00160	DR088_RS01365
OG0000249	MHP7448_RS00165	DR088_RS01360
OG0000250	MHP7448_RS00180	DR088_RS01345
OG0000251	MHP7448_RS00205	DR088_RS01310
OG0000252	MHP7448_RS00215	DR088_RS01300
OG0000253	MHP7448_RS00220	DR088_RS01295
OG0000254	MHP7448_RS00230	DR088_RS01285
OG0000255	MHP7448_RS00240	DR088_RS01275
OG0000256	MHP7448_RS00245	DR088_RS01270
OG0000257	MHP7448_RS00270	DR088_RS01245
OG0000258	MHP7448_RS00280	DR088_RS01235
OG0000259	MHP7448_RS00310	DR088_RS01205
OG0000260	MHP7448_RS00320	DR088_RS01195
OG0000261	MHP7448_RS00330	DR088_RS04380
OG0000262	MHP7448_RS00345	DR088_RS01170
OG0000263	MHP7448_RS00360	DR088_RS01155
OG0000264	MHP7448_RS00375	DR088_RS01140
OG0000265	MHP7448_RS00385	DR088_RS01130
OG0000266	MHP7448_RS00400	DR088_RS01115
OG0000267	MHP7448_RS00415	DR088_RS01100
OG0000268	MHP7448_RS00420	DR088_RS01095
OG0000269	MHP7448_RS00435	DR088_RS01080
OG0000270	MHP7448_RS03525	DR088_RS04455
OG0000271	MHP7448_RS03520	DR088_RS02070
OG0000272	MHP7448_RS03515	DR088_RS02065
OG0000273	MHP7448_RS03510	DR088_RS02060
OG0000274	MHP7448_RS03490	DR088_RS02160
OG0000275	MHP7448_RS03485	DR088_RS04480
OG0000276	MHP7448_RS03480	DR088_RS02170
OG0000277	MHP7448_RS03470	DR088_RS02180
OG0000278	MHP7448_RS03465	DR088_RS02185
OG0000279	MHP7448_RS03455	DR088_RS02195
OG0000280	MHP7448_RS03450	DR088_RS02200
OG0000281	MHP7448_RS03795	DR088_RS02205
OG0000282	MHP7448_RS03420	DR088_RS04490
OG0000283	MHP7448_RS03415	DR088_RS02235
OG0000284	MHP7448_RS03410	DR088_RS02240
OG0000285	MHP7448_RS03405	DR088_RS04495
OG0000286	MHP7448_RS02445	DR088_RS02955
OG0000287	MHP7448_RS02540	DR088_RS03170
OG0000288	MHP7448_RS02550	DR088_RS03160
OG0000289	MHP7448_RS02555	DR088_RS03155
OG0000290	MHP7448_RS02665	DR088_RS00070
OG0000291	MHP7448_RS02655	DR088_RS00060
OG0000292	MHP7448_RS02650	DR088_RS00055
OG0000293	MHP7448_RS02645	DR088_RS00050
OG0000294	MHP7448_RS02635	DR088_RS00040
OG0000295	MHP7448_RS02630	DR088_RS00035
OG0000296	MHP7448_RS02590	DR088_RS03120
OG0000297	MHP7448_RS02585	DR088_RS03125
OG0000298	MHP7448_RS00175	DR088_RS01350
OG0000299	MHP7448_RS03685	DR088_RS01325
OG0000300	MHP7448_RS00370	DR088_RS01145
OG0000301	MHP7448_RS00405	DR088_RS01110
OG0000302	MHP7448_RS00410	DR088_RS01105
OG0000303	MHP7448_RS00560	DR088_RS03070
OG0000304	MHP7448_RS01080	DR088_RS01550
OG0000305	MHP7448_RS02905	DR088_RS00295
OG0000306	MHP7448_RS02825	DR088_RS00220
OG0000307	MHP7448_RS02790	DR088_RS00185
OG0000308	MHP7448_RS02685	DR088_RS00090
OG0000309	MHP7448_RS02620	DR088_RS00025
OG0000310	MHP7448_RS02545	DR088_RS03165
OG0000311	MHP7448_RS02505	DR088_RS03015
OG0000312	MHP7448_RS02490	DR088_RS03000
OG0000313	MHP7448_RS01615	DR088_RS03340
OG0000314	MHP7448_RS01975	DR088_RS00565
OG0000315	MHP7448_RS02005	DR088_RS00595
OG0000316	MHP7448_RS02015	DR088_RS00605
OG0000317	MHP7448_RS02105	DR088_RS00695
OG0000318	MHP7448_RS02020	DR088_RS04330
OG0000319	MHP7448_RS02160	DR088_RS02870
OG0000320	MHP7448_RS02385	DR088_RS02420
OG0000321	MHP7448_RS01350	DR088_RS02610
OG0000322	MHP7448_RS01395	DR088_RS02655
OG0000323	MHP7448_RS01525	DR088_RS02545
OG0000324	MHP7448_RS02200	DR088_RS02910
OG0000325	MHP7448_RS00710	DR088_RS02830
OG0000326	MHP7448_RS00800	DR088_RS02735
OG0000327	MHP7448_RS00805	DR088_RS02730
OG0000328	MHP7448_RS00890	DR088_RS01740
OG0000329	MHP7448_RS00910	DR088_RS01720
OG0000330	MHP7448_RS01105	DR088_RS00800
OG0000331	MHP7448_RS03000	DR088_RS03215
OG0000332	MHP7448_RS03150	DR088_RS01455
OG0000333	MHP7448_RS03160	DR088_RS01465
OG0000334	MHP7448_RS03260	DR088_RS03505
OG0000335	MHP7448_RS03270	DR088_RS01955
OG0000336	MHP7448_RS03440	DR088_RS04485
OG0000337	MHP7448_RS03605	DR088_RS01805
OG0000338	MHP7448_RS03650	DR088_RS01845
OG0000339	MHP7448_RS02360	DR088_RS02450
OG0000340	MHP7448_RS01330	DR088_RS04665
OG0000341	MHP7448_RS02220	DR088_RS02930
OG0000342	MHP7448_RS00740	DR088_RS02800
OG0000343	MHP7448_RS03170	DR088_RS01475
OG0000344	MHP7448_RS00575	DR088_RS03055
OG0000345	MHP7448_RS01025	DR088_RS01605
OG0000346	MHP7448_RS04140	DR088_RS02210
OG0000347	MHP7448_RS01420	DR088_RS02680
OG0000348	MHP7448_RS00810	DR088_RS02725
OG0000349	MHP7448_RS03500	DR088_RS04475
OG0000350	MHP7448_RS03675	DR088_RS00175
OG0000351	MHP7448_RS00495	DR088_RS01020
OG0000352	MHP7448_RS01955	DR088_RS00545
OG0000353	MHP7448_RS01390	DR088_RS02650
OG0000354	MHP7448_RS00645	DR088_RS00745
OG0000355	MHP7448_RS01925	DR088_RS04320
OG0000356	MHP7448_RS02010	DR088_RS04325
OG0000357	MHP7448_RS03130	DR088_RS04390
OG0000358	MHP7448_RS03135	DR088_RS01440
OG0000359	MHP7448_RS00780	DR088_RS04555
OG0000360	MHP7448_RS00275	DR088_RS01240
OG0000361	MHP7448_RS00305	DR088_RS01210
OG0000362	MHP7448_RS02565	DR088_RS03145
OG0000363	MHP7448_RS01460	DR088_RS02480
OG0000364	MHP7448_RS01905	DR088_RS00490
OG0000365	MHP7448_RS02050	DR088_RS04350
OG0000366	MHP7448_RS02075	DR088_RS00665
OG0000367	MHP7448_RS02085	DR088_RS00675
OG0000368	MHP7448_RS00060	DR088_RS01910
OG0000369	MHP7448_RS00025	DR088_RS04415
OG0000370	MHP7448_RS00020	DR088_RS01870
OG0000371	MHP7448_RS00015	DR088_RS01865
OG0000372	MHP7448_RS00010	DR088_RS01860
OG0000373	MHP7448_RS03640	DR088_RS01835
OG0000374	MHP7448_RS03625	DR088_RS01825
OG0000375	MHP7448_RS02155	DR088_RS02865
OG0000376	MHP7448_RS02400	DR088_RS02405
OG0000377	MHP7448_RS02390	DR088_RS02415
OG0000378	MHP7448_RS01310	DR088_RS00995
OG0000379	MHP7448_RS01385	DR088_RS02645
OG0000380	MHP7448_RS01410	DR088_RS02670
OG0000381	MHP7448_RS01450	DR088_RS02470
OG0000382	MHP7448_RS01480	DR088_RS02500
OG0000383	MHP7448_RS01520	DR088_RS02540
OG0000384	MHP7448_RS00515	DR088_RS03375
OG0000385	MHP7448_RS00520	DR088_RS03380
OG0000386	MHP7448_RS00540	DR088_RS03090
OG0000387	MHP7448_RS00565	DR088_RS03065
OG0000388	MHP7448_RS00570	DR088_RS04570
OG0000389	MHP7448_RS00615	DR088_RS00765
OG0000390	MHP7448_RS02925	DR088_RS00315
OG0000391	MHP7448_RS02915	DR088_RS00305
OG0000392	MHP7448_RS02890	DR088_RS00280
OG0000393	MHP7448_RS02830	DR088_RS04310
OG0000394	MHP7448_RS02755	DR088_RS00150
OG0000395	MHP7448_RS02750	DR088_RS00145
OG0000396	MHP7448_RS02450	DR088_RS02960
OG0000397	MHP7448_RS01940	DR088_RS00530
OG0000398	MHP7448_RS01945	DR088_RS00535
OG0000399	MHP7448_RS01990	DR088_RS00580
OG0000400	MHP7448_RS03090	DR088_RS01395
OG0000401	MHP7448_RS03155	DR088_RS01460
OG0000402	MHP7448_RS03165	DR088_RS01470
OG0000403	MHP7448_RS03175	DR088_RS01480
OG0000404	MHP7448_RS03205	DR088_RS01510
OG0000405	MHP7448_RS03220	DR088_RS01525
OG0000406	MHP7448_RS03275	DR088_RS01960
OG0000407	MHP7448_RS03280	DR088_RS04425
OG0000408	MHP7448_RS03285	DR088_RS01970
OG0000409	MHP7448_RS03290	DR088_RS01975
OG0000410	MHP7448_RS03350	DR088_RS02030
OG0000411	MHP7448_RS03340	DR088_RS02020
OG0000412	MHP7448_RS03335	DR088_RS02015
OG0000413	MHP7448_RS01535	DR088_RS02555
OG0000414	MHP7448_RS01545	DR088_RS02565
OG0000415	MHP7448_RS01550	DR088_RS02570
OG0000416	MHP7448_RS01560	DR088_RS02580
OG0000417	MHP7448_RS02215	DR088_RS02925
OG0000418	MHP7448_RS02210	DR088_RS02920
OG0000419	MHP7448_RS00720	DR088_RS02820
OG0000420	MHP7448_RS00755	DR088_RS02785
OG0000421	MHP7448_RS00785	DR088_RS02750
OG0000422	MHP7448_RS00795	DR088_RS02740
OG0000423	MHP7448_RS00850	DR088_RS01780
OG0000424	MHP7448_RS00855	DR088_RS01775
OG0000425	MHP7448_RS00865	DR088_RS01765
OG0000426	MHP7448_RS00870	DR088_RS04405
OG0000427	MHP7448_RS00895	DR088_RS04400
OG0000428	MHP7448_RS00920	DR088_RS01710
OG0000429	MHP7448_RS01015	DR088_RS01615
OG0000430	MHP7448_RS01060	DR088_RS01570
OG0000431	MHP7448_RS01070	DR088_RS01560
OG0000432	MHP7448_RS01100	DR088_RS00795
OG0000433	MHP7448_RS01115	DR088_RS00810
OG0000434	MHP7448_RS01120	DR088_RS00815
OG0000435	MHP7448_RS01135	DR088_RS00830
OG0000436	MHP7448_RS01165	DR088_RS00860
OG0000437	MHP7448_RS01175	DR088_RS00870
OG0000438	MHP7448_RS01180	DR088_RS00875
OG0000439	MHP7448_RS01185	DR088_RS04360
OG0000440	MHP7448_RS02980	DR088_RS04575
OG0000441	MHP7448_RS03020	DR088_RS03240
OG0000442	MHP7448_RS00145	DR088_RS03560
OG0000443	MHP7448_RS00190	DR088_RS01330
OG0000444	MHP7448_RS00200	DR088_RS01315
OG0000445	MHP7448_RS00225	DR088_RS01290
OG0000446	MHP7448_RS00255	DR088_RS01260
OG0000447	MHP7448_RS00260	DR088_RS01255
OG0000448	MHP7448_RS00290	DR088_RS01225
OG0000449	MHP7448_RS00315	DR088_RS01200
OG0000450	MHP7448_RS00325	DR088_RS01190
OG0000451	MHP7448_RS00365	DR088_RS01150
OG0000452	MHP7448_RS00390	DR088_RS01125
OG0000453	MHP7448_RS00425	DR088_RS01090
OG0000455	MHP7448_RS03545	DR088_RS02095
OG0000456	MHP7448_RS03425	DR088_RS02225
OG0000457	MHP7448_RS03400	DR088_RS02250
OG0000458	MHP7448_RS02535	DR088_RS03175
OG0000459	MHP7448_RS02560	DR088_RS03150
OG0000460	MHP7448_RS02570	DR088_RS03140
OG0000461	MHP7448_RS02615	DR088_RS00020
OG0000462	MHP7448_RS02610	DR088_RS00015
OG0000464	MHP7448_RS04135	DR088_RS03110
OG0000465	MHP7448_RS02595	DR088_RS03115
OG0000466	MHP7448_RS00395	DR088_RS01120
OG0000467	MHP7448_RS02700	DR088_RS04290
OG0000468	MHP7448_RS01985	DR088_RS00575
OG0000469	MHP7448_RS02045	DR088_RS00635
OG0000470	MHP7448_RS03850	DR088_RS03670
OG0000471	MHP7448_RS00925	DR088_RS01705
OG0000472	MHP7448_RS03360	DR088_RS02040
OG0000473	MHP7448_RS03530	DR088_RS02080
OG0000474	MHP7448_RS03535	DR088_RS02085
OG0000475	MHP7448_RS03540	DR088_RS02090
OG0000476	MHP7448_RS01570	DR088_RS02590
OG0000477	MHP7448_RS02640	DR088_RS00045
OG0000478	MHP7448_RS03475	DR088_RS02175
OG0000479	MHP7448_RS01345	DR088_RS02605
OG0000480	MHP7448_RS03895	DR088_RS03655
OG0000481	MHP7448_RS00820	DR088_RS02715
OG0000482	MHP7448_RS01215	DR088_RS00910
OG0000483	MHP7448_RS02090	DR088_RS00680
OG0000484	MHP7448_RS00195	DR088_RS04385
OG0000485	MHP7448_RS01170	DR088_RS00865
OG0000486	MHP7448_RS02235	DR088_RS02945
OG0000487	MHP7448_RS02025	DR088_RS04335
OG0000488	MHP7448_RS02060	DR088_RS00650
OG0000489	MHP7448_RS00050	DR088_RS01900
OG0000490	MHP7448_RS03645	DR088_RS01840
OG0000491	MHP7448_RS01365	DR088_RS02625
OG0000492	MHP7448_RS01440	DR088_RS02700
OG0000493	MHP7448_RS00580	DR088_RS03050
OG0000494	MHP7448_RS00650	DR088_RS00740
OG0000495	MHP7448_RS02855	DR088_RS00250
OG0000496	MHP7448_RS02845	DR088_RS00240
OG0000497	MHP7448_RS02840	DR088_RS00235
OG0000498	MHP7448_RS02760	DR088_RS00155
OG0000499	MHP7448_RS02725	DR088_RS00120
OG0000500	MHP7448_RS01950	DR088_RS00540
OG0000501	MHP7448_RS03100	DR088_RS01405
OG0000502	MHP7448_RS01205	DR088_RS00900
OG0000503	MHP7448_RS00765	DR088_RS02770
OG0000504	MHP7448_RS00900	DR088_RS01730
OG0000505	MHP7448_RS00935	DR088_RS01695
OG0000506	MHP7448_RS00945	DR088_RS01685
