Orthogroup	MHP_7448_genes	MHP_4284_genes
OG0000026	MHP7448_RS01705	ABLE99_RS01640
OG0000027	MHP7448_RS03845	ABLE99_RS03220
OG0000028	MHP7448_RS02440	ABLE99_RS02320
OG0000029	MHP7448_RS01085	ABLE99_RS00595
OG0000030	MHP7448_RS03370	ABLE99_RS03215
OG0000032	MHP7448_RS01595	ABLE99_RS01535
OG0000033	MHP7448_RS02435	ABLE99_RS02315
OG0000035	MHP7448_RS03240	ABLE99_RS03090
OG0000036	MHP7448_RS00115	ABLE99_RS00115
OG0000036	MHP7448_RS00130	ABLE99_RS00130
OG0000037	MHP7448_RS03725	ABLE99_RS01540
OG0000039	MHP7448_RS01635	ABLE99_RS01570, ABLE99_RS01565
OG0000040	MHP7448_RS03315	ABLE99_RS03165
OG0000041	MHP7448_RS01195	ABLE99_RS01155
OG0000043	MHP7448_RS01935	ABLE99_RS01830
OG0000043	MHP7448_RS02315	ABLE99_RS01830
OG0000044	MHP7448_RS04120	ABLE99_RS01625
OG0000045	MHP7448_RS01640	ABLE99_RS01575
OG0000048	MHP7448_RS02115	ABLE99_RS02015
OG0000049	MHP7448_RS03085	ABLE99_RS02940
OG0000050	MHP7448_RS02470	ABLE99_RS02350
OG0000051	MHP7448_RS02675	ABLE99_RS02550
OG0000052	MHP7448_RS00075	ABLE99_RS00075
OG0000053	MHP7448_RS01465	ABLE99_RS01415
OG0000054	MHP7448_RS02495	ABLE99_RS02375
OG0000055	MHP7448_RS00135	ABLE99_RS00135
OG0000056	MHP7448_RS03565	ABLE99_RS03395
OG0000057	MHP7448_RS02950	ABLE99_RS02815
OG0000062	MHP7448_RS03615	ABLE99_RS03445
OG0000063	MHP7448_RS03610	ABLE99_RS03440
OG0000064	MHP7448_RS03600	ABLE99_RS03430
OG0000065	MHP7448_RS02180	ABLE99_RS02085
OG0000066	MHP7448_RS01370	ABLE99_RS01320
OG0000067	MHP7448_RS00525	ABLE99_RS00520
OG0000068	MHP7448_RS00655	ABLE99_RS01015
OG0000069	MHP7448_RS02835	ABLE99_RS02710
OG0000070	MHP7448_RS02500	ABLE99_RS02380
OG0000071	MHP7448_RS03305	ABLE99_RS03155
OG0000072	MHP7448_RS03310	ABLE99_RS03160
OG0000073	MHP7448_RS00715	ABLE99_RS00970
OG0000074	MHP7448_RS03660	ABLE99_RS00775
OG0000075	MHP7448_RS00340	ABLE99_RS00340
OG0000076	MHP7448_RS00355	ABLE99_RS00355
OG0000077	MHP7448_RS00445	ABLE99_RS00440
OG0000078	MHP7448_RS01695	ABLE99_RS01630
OG0000079	MHP7448_RS02580	ABLE99_RS02455
OG0000080	MHP7448_RS03915	ABLE99_RS02500
OG0000081	MHP7448_RS00335	ABLE99_RS00335
OG0000082	MHP7448_RS02425	ABLE99_RS02300
OG0000083	MHP7448_RS02040	ABLE99_RS01935
OG0000084	MHP7448_RS02065	ABLE99_RS01965
OG0000085	MHP7448_RS02070	ABLE99_RS01970
OG0000086	MHP7448_RS02080	ABLE99_RS01980
OG0000087	MHP7448_RS02095	ABLE99_RS01995
OG0000088	MHP7448_RS02100	ABLE99_RS02000
OG0000089	MHP7448_RS02110	ABLE99_RS02010
OG0000090	MHP7448_RS00070	ABLE99_RS00070
OG0000091	MHP7448_RS00055	ABLE99_RS00055
OG0000092	MHP7448_RS00040	ABLE99_RS00040
OG0000093	MHP7448_RS00035	ABLE99_RS00035
OG0000094	MHP7448_RS00030	ABLE99_RS00030
OG0000095	MHP7448_RS00005	ABLE99_RS00005
OG0000096	MHP7448_RS03655	ABLE99_RS03480
OG0000097	MHP7448_RS03635	ABLE99_RS03460
OG0000098	MHP7448_RS03620	ABLE99_RS03450
OG0000099	MHP7448_RS03570	ABLE99_RS03400
OG0000100	MHP7448_RS03555	ABLE99_RS03385
OG0000101	MHP7448_RS03550	ABLE99_RS03380
OG0000102	MHP7448_RS01720	ABLE99_RS01655
OG0000103	MHP7448_RS02145	ABLE99_RS02050
OG0000104	MHP7448_RS02150	ABLE99_RS02055
OG0000105	MHP7448_RS02165	ABLE99_RS02070
OG0000106	MHP7448_RS02175	ABLE99_RS02080
OG0000107	MHP7448_RS02185	ABLE99_RS02090
OG0000108	MHP7448_RS02190	ABLE99_RS02095
OG0000109	MHP7448_RS02195	ABLE99_RS02100
OG0000110	MHP7448_RS02410	ABLE99_RS02290
OG0000111	MHP7448_RS02405	ABLE99_RS02285
OG0000112	MHP7448_RS02395	ABLE99_RS02275
OG0000113	MHP7448_RS02375	ABLE99_RS02255
OG0000114	MHP7448_RS02365	ABLE99_RS02245
OG0000115	MHP7448_RS02355	ABLE99_RS02235
OG0000116	MHP7448_RS01315	ABLE99_RS01265
OG0000117	MHP7448_RS01320	ABLE99_RS01270
OG0000118	MHP7448_RS01355	ABLE99_RS01305
OG0000119	MHP7448_RS01360	ABLE99_RS01310
OG0000120	MHP7448_RS01375	ABLE99_RS01325
OG0000121	MHP7448_RS01400	ABLE99_RS01350
OG0000122	MHP7448_RS01405	ABLE99_RS01355
OG0000123	MHP7448_RS01425	ABLE99_RS01375
OG0000124	MHP7448_RS01430	ABLE99_RS01380
OG0000125	MHP7448_RS01435	ABLE99_RS01385
OG0000126	MHP7448_RS01445	ABLE99_RS01395
OG0000127	MHP7448_RS01455	ABLE99_RS01405
OG0000128	MHP7448_RS01470	ABLE99_RS01420
OG0000129	MHP7448_RS01475	ABLE99_RS01425
OG0000130	MHP7448_RS01485	ABLE99_RS01435
OG0000131	MHP7448_RS01515	ABLE99_RS01465
OG0000132	MHP7448_RS01530	ABLE99_RS01480
OG0000133	MHP7448_RS00530	ABLE99_RS00525
OG0000134	MHP7448_RS00535	ABLE99_RS00530
OG0000135	MHP7448_RS00550	ABLE99_RS00545
OG0000136	MHP7448_RS00555	ABLE99_RS00550
OG0000137	MHP7448_RS00590	ABLE99_RS00580
OG0000138	MHP7448_RS00630	ABLE99_RS01040
OG0000139	MHP7448_RS00660	ABLE99_RS01010
OG0000140	MHP7448_RS00665	ABLE99_RS01005
OG0000141	MHP7448_RS02960	ABLE99_RS02825
OG0000142	MHP7448_RS02955	ABLE99_RS02820
OG0000143	MHP7448_RS02930	ABLE99_RS02800
OG0000144	MHP7448_RS02920	ABLE99_RS02790
OG0000145	MHP7448_RS02910	ABLE99_RS02780
OG0000146	MHP7448_RS02900	ABLE99_RS02770
OG0000147	MHP7448_RS02895	ABLE99_RS02765
OG0000148	MHP7448_RS02880	ABLE99_RS02750
OG0000149	MHP7448_RS02870	ABLE99_RS02740
OG0000150	MHP7448_RS02850	ABLE99_RS02725
OG0000151	MHP7448_RS02805	ABLE99_RS02675
OG0000152	MHP7448_RS02800	ABLE99_RS02670
OG0000153	MHP7448_RS02795	ABLE99_RS02665
OG0000154	MHP7448_RS02785	ABLE99_RS02655
OG0000155	MHP7448_RS02745	ABLE99_RS02615
OG0000156	MHP7448_RS02735	ABLE99_RS02610
OG0000157	MHP7448_RS02730	ABLE99_RS02600
OG0000158	MHP7448_RS04110	ABLE99_RS02590
OG0000159	MHP7448_RS02485	ABLE99_RS02365
OG0000160	MHP7448_RS02480	ABLE99_RS02360
OG0000161	MHP7448_RS02475	ABLE99_RS02355
OG0000162	MHP7448_RS02465	ABLE99_RS02345
OG0000163	MHP7448_RS02460	ABLE99_RS02340
OG0000164	MHP7448_RS01625	ABLE99_RS01560
OG0000165	MHP7448_RS01960	ABLE99_RS01855
OG0000166	MHP7448_RS01980	ABLE99_RS01875
OG0000167	MHP7448_RS01995	ABLE99_RS01890
OG0000168	MHP7448_RS02000	ABLE99_RS01895
OG0000169	MHP7448_RS03080	ABLE99_RS02935
OG0000170	MHP7448_RS03095	ABLE99_RS02950
OG0000171	MHP7448_RS03105	ABLE99_RS02960
OG0000172	MHP7448_RS03115	ABLE99_RS02965
OG0000173	MHP7448_RS03120	ABLE99_RS02970
OG0000174	MHP7448_RS03125	ABLE99_RS02975
OG0000175	MHP7448_RS03140	ABLE99_RS02990
OG0000176	MHP7448_RS03190	ABLE99_RS03040
OG0000177	MHP7448_RS03195	ABLE99_RS03045
OG0000178	MHP7448_RS03200	ABLE99_RS03050
OG0000179	MHP7448_RS03210	ABLE99_RS03060
OG0000180	MHP7448_RS03215	ABLE99_RS03065
OG0000181	MHP7448_RS03255	ABLE99_RS03105
OG0000182	MHP7448_RS03265	ABLE99_RS03115
OG0000183	MHP7448_RS03300	ABLE99_RS03150
OG0000184	MHP7448_RS03345	ABLE99_RS03175
OG0000185	MHP7448_RS03330	ABLE99_RS03190
OG0000186	MHP7448_RS01540	ABLE99_RS01490
OG0000187	MHP7448_RS01555	ABLE99_RS01505
OG0000188	MHP7448_RS01565	ABLE99_RS01515
OG0000189	MHP7448_RS02230	ABLE99_RS02135
OG0000190	MHP7448_RS02225	ABLE99_RS02130
OG0000191	MHP7448_RS02205	ABLE99_RS02110
OG0000192	MHP7448_RS01230	ABLE99_RS01185
OG0000193	MHP7448_RS01210	ABLE99_RS01170
OG0000194	MHP7448_RS00700	ABLE99_RS00985
OG0000195	MHP7448_RS00705	ABLE99_RS00980
OG0000196	MHP7448_RS00725	ABLE99_RS00960
OG0000197	MHP7448_RS00730	ABLE99_RS00955
OG0000198	MHP7448_RS00745	ABLE99_RS00940
OG0000199	MHP7448_RS00750	ABLE99_RS00935
OG0000200	MHP7448_RS00760	ABLE99_RS00920
OG0000201	MHP7448_RS00770	ABLE99_RS00910
OG0000202	MHP7448_RS00825	ABLE99_RS00855
OG0000203	MHP7448_RS00830	ABLE99_RS00850
OG0000204	MHP7448_RS00835	ABLE99_RS00845
OG0000205	MHP7448_RS00840	ABLE99_RS00840
OG0000206	MHP7448_RS00860	ABLE99_RS00820
OG0000207	MHP7448_RS00875	ABLE99_RS00805
OG0000208	MHP7448_RS00880	ABLE99_RS00800
OG0000209	MHP7448_RS00885	ABLE99_RS00795
OG0000210	MHP7448_RS00930	ABLE99_RS00750
OG0000211	MHP7448_RS00940	ABLE99_RS00740
OG0000212	MHP7448_RS00950	ABLE99_RS00730
OG0000213	MHP7448_RS00955	ABLE99_RS00725
OG0000214	MHP7448_RS00960	ABLE99_RS00720
OG0000215	MHP7448_RS00965	ABLE99_RS00715
OG0000216	MHP7448_RS00970	ABLE99_RS00710
OG0000217	MHP7448_RS00975	ABLE99_RS00705
OG0000218	MHP7448_RS00985	ABLE99_RS00695
OG0000219	MHP7448_RS00990	ABLE99_RS00690
OG0000220	MHP7448_RS00995	ABLE99_RS00685
OG0000221	MHP7448_RS01000	ABLE99_RS00680
OG0000222	MHP7448_RS01005	ABLE99_RS00675
OG0000223	MHP7448_RS01010	ABLE99_RS00670
OG0000224	MHP7448_RS01020	ABLE99_RS00660
OG0000225	MHP7448_RS01030	ABLE99_RS00650
OG0000226	MHP7448_RS01035	ABLE99_RS00645
OG0000227	MHP7448_RS01040	ABLE99_RS00640
OG0000228	MHP7448_RS04115	ABLE99_RS00635
OG0000229	MHP7448_RS01050	ABLE99_RS00630
OG0000230	MHP7448_RS01055	ABLE99_RS00625
OG0000231	MHP7448_RS01065	ABLE99_RS00615
OG0000232	MHP7448_RS01075	ABLE99_RS00605
OG0000233	MHP7448_RS01095	ABLE99_RS01065
OG0000234	MHP7448_RS01130	ABLE99_RS01100
OG0000235	MHP7448_RS01140	ABLE99_RS01110
OG0000236	MHP7448_RS01145	ABLE99_RS01115
OG0000237	MHP7448_RS01150	ABLE99_RS01120
OG0000238	MHP7448_RS01160	ABLE99_RS01125
OG0000239	MHP7448_RS02970	ABLE99_RS02835
OG0000240	MHP7448_RS02975	ABLE99_RS02840
OG0000241	MHP7448_RS02985	ABLE99_RS02850
OG0000242	MHP7448_RS02990	ABLE99_RS02855
OG0000243	MHP7448_RS02995	ABLE99_RS02860
OG0000244	MHP7448_RS03005	ABLE99_RS02870
OG0000245	MHP7448_RS04055	ABLE99_RS02880
OG0000246	MHP7448_RS00140	ABLE99_RS00140
OG0000247	MHP7448_RS00150	ABLE99_RS00150
OG0000248	MHP7448_RS00160	ABLE99_RS00160
OG0000249	MHP7448_RS00165	ABLE99_RS00165
OG0000250	MHP7448_RS00180	ABLE99_RS00185
OG0000251	MHP7448_RS00205	ABLE99_RS00210
OG0000252	MHP7448_RS00215	ABLE99_RS00220
OG0000253	MHP7448_RS00220	ABLE99_RS00225
OG0000254	MHP7448_RS00230	ABLE99_RS00235
OG0000255	MHP7448_RS00240	ABLE99_RS00240
OG0000256	MHP7448_RS00245	ABLE99_RS00245
OG0000257	MHP7448_RS00270	ABLE99_RS00270
OG0000258	MHP7448_RS00280	ABLE99_RS00280
OG0000259	MHP7448_RS00310	ABLE99_RS00310
OG0000260	MHP7448_RS00320	ABLE99_RS00320
OG0000261	MHP7448_RS00330	ABLE99_RS00330
OG0000262	MHP7448_RS00345	ABLE99_RS00345
OG0000263	MHP7448_RS00360	ABLE99_RS00360
OG0000264	MHP7448_RS00375	ABLE99_RS00375
OG0000265	MHP7448_RS00385	ABLE99_RS00385
OG0000266	MHP7448_RS00400	ABLE99_RS00400
OG0000267	MHP7448_RS00415	ABLE99_RS00415
OG0000268	MHP7448_RS00420	ABLE99_RS00420
OG0000269	MHP7448_RS00435	ABLE99_RS00435
OG0000270	MHP7448_RS03525	ABLE99_RS03355
OG0000271	MHP7448_RS03520	ABLE99_RS03350
OG0000272	MHP7448_RS03515	ABLE99_RS03345
OG0000273	MHP7448_RS03510	ABLE99_RS03340
OG0000274	MHP7448_RS03490	ABLE99_RS03320
OG0000275	MHP7448_RS03485	ABLE99_RS03315
OG0000276	MHP7448_RS03480	ABLE99_RS03310
OG0000277	MHP7448_RS03470	ABLE99_RS03300
OG0000278	MHP7448_RS03465	ABLE99_RS03295
OG0000279	MHP7448_RS03455	ABLE99_RS03285
OG0000280	MHP7448_RS03450	ABLE99_RS03280
OG0000281	MHP7448_RS03795	ABLE99_RS03275
OG0000282	MHP7448_RS03420	ABLE99_RS03250
OG0000283	MHP7448_RS03415	ABLE99_RS03245
OG0000284	MHP7448_RS03410	ABLE99_RS03240
OG0000285	MHP7448_RS03405	ABLE99_RS03235
OG0000286	MHP7448_RS02445	ABLE99_RS02325
OG0000287	MHP7448_RS02540	ABLE99_RS02415
OG0000288	MHP7448_RS02550	ABLE99_RS02425
OG0000289	MHP7448_RS02555	ABLE99_RS02430
OG0000290	MHP7448_RS02665	ABLE99_RS02540
OG0000291	MHP7448_RS02655	ABLE99_RS02530
OG0000292	MHP7448_RS02650	ABLE99_RS02525
OG0000293	MHP7448_RS02645	ABLE99_RS02520
OG0000294	MHP7448_RS02635	ABLE99_RS02510
OG0000295	MHP7448_RS02630	ABLE99_RS02505
OG0000296	MHP7448_RS02590	ABLE99_RS02465
OG0000297	MHP7448_RS02585	ABLE99_RS02460
OG0000298	MHP7448_RS00175	ABLE99_RS00175
OG0000299	MHP7448_RS03685	ABLE99_RS00195
OG0000300	MHP7448_RS00370	ABLE99_RS00370
OG0000301	MHP7448_RS00405	ABLE99_RS00405
OG0000302	MHP7448_RS00410	ABLE99_RS00410
OG0000303	MHP7448_RS00560	ABLE99_RS00555
OG0000304	MHP7448_RS01080	ABLE99_RS00600
OG0000305	MHP7448_RS02905	ABLE99_RS02775
OG0000306	MHP7448_RS02825	ABLE99_RS02700
OG0000307	MHP7448_RS02790	ABLE99_RS02660
OG0000308	MHP7448_RS02685	ABLE99_RS02560
OG0000309	MHP7448_RS02620	ABLE99_RS02495
OG0000310	MHP7448_RS02545	ABLE99_RS02420
OG0000311	MHP7448_RS02505	ABLE99_RS02385
OG0000312	MHP7448_RS02490	ABLE99_RS02370
OG0000313	MHP7448_RS01615	ABLE99_RS01550
OG0000314	MHP7448_RS01975	ABLE99_RS01870
OG0000315	MHP7448_RS02005	ABLE99_RS01900
OG0000316	MHP7448_RS02015	ABLE99_RS01910
OG0000317	MHP7448_RS02105	ABLE99_RS02005
OG0000318	MHP7448_RS02020	ABLE99_RS01915
OG0000319	MHP7448_RS02160	ABLE99_RS02065
OG0000320	MHP7448_RS02385	ABLE99_RS02265
OG0000321	MHP7448_RS01350	ABLE99_RS01300
OG0000322	MHP7448_RS01395	ABLE99_RS01345
OG0000323	MHP7448_RS01525	ABLE99_RS01475
OG0000324	MHP7448_RS02200	ABLE99_RS02105
OG0000325	MHP7448_RS00710	ABLE99_RS00975
OG0000326	MHP7448_RS00800	ABLE99_RS00880
OG0000327	MHP7448_RS00805	ABLE99_RS00875
OG0000328	MHP7448_RS00890	ABLE99_RS00790
OG0000329	MHP7448_RS00910	ABLE99_RS00770
OG0000330	MHP7448_RS01105	ABLE99_RS01075
OG0000331	MHP7448_RS03000	ABLE99_RS02865
OG0000332	MHP7448_RS03150	ABLE99_RS03000
OG0000333	MHP7448_RS03160	ABLE99_RS03010
OG0000334	MHP7448_RS03260	ABLE99_RS03110
OG0000335	MHP7448_RS03270	ABLE99_RS03120
OG0000336	MHP7448_RS03440	ABLE99_RS03265
OG0000337	MHP7448_RS03605	ABLE99_RS03435
OG0000338	MHP7448_RS03650	ABLE99_RS03475
OG0000339	MHP7448_RS02360	ABLE99_RS02240
OG0000340	MHP7448_RS01330	ABLE99_RS01280
OG0000341	MHP7448_RS02220	ABLE99_RS02125
OG0000342	MHP7448_RS00740	ABLE99_RS00945
OG0000343	MHP7448_RS03170	ABLE99_RS03020
OG0000344	MHP7448_RS00575	ABLE99_RS00570
OG0000345	MHP7448_RS01025	ABLE99_RS00655
OG0000346	MHP7448_RS04140	ABLE99_RS03270
OG0000347	MHP7448_RS01420	ABLE99_RS01370
OG0000348	MHP7448_RS00810	ABLE99_RS00870
OG0000349	MHP7448_RS03500	ABLE99_RS03330
OG0000350	MHP7448_RS03675	ABLE99_RS02650
OG0000351	MHP7448_RS00495	ABLE99_RS00490
OG0000352	MHP7448_RS01955	ABLE99_RS01850
OG0000353	MHP7448_RS01390	ABLE99_RS01340
OG0000354	MHP7448_RS00645	ABLE99_RS01025
OG0000355	MHP7448_RS01925	ABLE99_RS01825
OG0000356	MHP7448_RS02010	ABLE99_RS01905
OG0000357	MHP7448_RS03130	ABLE99_RS02980
OG0000358	MHP7448_RS03135	ABLE99_RS02985
OG0000359	MHP7448_RS00780	ABLE99_RS00900
OG0000360	MHP7448_RS00275	ABLE99_RS00275
OG0000361	MHP7448_RS00305	ABLE99_RS00305
OG0000362	MHP7448_RS02565	ABLE99_RS02440
OG0000363	MHP7448_RS01460	ABLE99_RS01410
OG0000364	MHP7448_RS01905	ABLE99_RS01800
OG0000365	MHP7448_RS02050	ABLE99_RS01950
OG0000366	MHP7448_RS02075	ABLE99_RS01975
OG0000367	MHP7448_RS02085	ABLE99_RS01985
OG0000368	MHP7448_RS00060	ABLE99_RS00060
OG0000369	MHP7448_RS00025	ABLE99_RS00025
OG0000370	MHP7448_RS00020	ABLE99_RS00020
OG0000371	MHP7448_RS00015	ABLE99_RS00015
OG0000372	MHP7448_RS00010	ABLE99_RS00010
OG0000373	MHP7448_RS03640	ABLE99_RS03465
OG0000374	MHP7448_RS03625	ABLE99_RS03455
OG0000375	MHP7448_RS02155	ABLE99_RS02060
OG0000376	MHP7448_RS02400	ABLE99_RS02280
OG0000377	MHP7448_RS02390	ABLE99_RS02270
OG0000378	MHP7448_RS01310	ABLE99_RS01260
OG0000379	MHP7448_RS01385	ABLE99_RS01335
OG0000380	MHP7448_RS01410	ABLE99_RS01360
OG0000381	MHP7448_RS01450	ABLE99_RS01400
OG0000382	MHP7448_RS01480	ABLE99_RS01430
OG0000383	MHP7448_RS01520	ABLE99_RS01470
OG0000384	MHP7448_RS00515	ABLE99_RS00510
OG0000385	MHP7448_RS00520	ABLE99_RS00515
OG0000386	MHP7448_RS00540	ABLE99_RS00535
OG0000387	MHP7448_RS00565	ABLE99_RS00560
OG0000388	MHP7448_RS00570	ABLE99_RS00565
OG0000389	MHP7448_RS00615	ABLE99_RS01050
OG0000390	MHP7448_RS02925	ABLE99_RS02795
OG0000391	MHP7448_RS02915	ABLE99_RS02785
OG0000392	MHP7448_RS02890	ABLE99_RS02760
OG0000393	MHP7448_RS02830	ABLE99_RS02705
OG0000394	MHP7448_RS02755	ABLE99_RS02625
OG0000395	MHP7448_RS02750	ABLE99_RS02620
OG0000396	MHP7448_RS02450	ABLE99_RS02330
OG0000397	MHP7448_RS01940	ABLE99_RS01835
OG0000398	MHP7448_RS01945	ABLE99_RS01840
OG0000399	MHP7448_RS01990	ABLE99_RS01885
OG0000400	MHP7448_RS03090	ABLE99_RS02945
OG0000401	MHP7448_RS03155	ABLE99_RS03005
OG0000402	MHP7448_RS03165	ABLE99_RS03015
OG0000403	MHP7448_RS03175	ABLE99_RS03025
OG0000404	MHP7448_RS03205	ABLE99_RS03055
OG0000405	MHP7448_RS03220	ABLE99_RS03075
OG0000406	MHP7448_RS03275	ABLE99_RS03125
OG0000407	MHP7448_RS03280	ABLE99_RS03130
OG0000408	MHP7448_RS03285	ABLE99_RS03135
OG0000409	MHP7448_RS03290	ABLE99_RS03140
OG0000410	MHP7448_RS03350	ABLE99_RS03170
OG0000411	MHP7448_RS03340	ABLE99_RS03180
OG0000412	MHP7448_RS03335	ABLE99_RS03185
OG0000413	MHP7448_RS01535	ABLE99_RS01485
OG0000414	MHP7448_RS01545	ABLE99_RS01495
OG0000415	MHP7448_RS01550	ABLE99_RS01500
OG0000416	MHP7448_RS01560	ABLE99_RS01510
OG0000417	MHP7448_RS02215	ABLE99_RS02120
OG0000418	MHP7448_RS02210	ABLE99_RS02115
OG0000419	MHP7448_RS00720	ABLE99_RS00965
OG0000420	MHP7448_RS00755	ABLE99_RS00930
OG0000421	MHP7448_RS00785	ABLE99_RS00895
OG0000422	MHP7448_RS00795	ABLE99_RS00885
OG0000423	MHP7448_RS00850	ABLE99_RS00830
OG0000424	MHP7448_RS00855	ABLE99_RS00825
OG0000425	MHP7448_RS00865	ABLE99_RS00815
OG0000426	MHP7448_RS00870	ABLE99_RS00810
OG0000427	MHP7448_RS00895	ABLE99_RS00785
OG0000428	MHP7448_RS00920	ABLE99_RS00760
OG0000429	MHP7448_RS01015	ABLE99_RS00665
OG0000430	MHP7448_RS01060	ABLE99_RS00620
OG0000431	MHP7448_RS01070	ABLE99_RS00610
OG0000432	MHP7448_RS01100	ABLE99_RS01070
OG0000433	MHP7448_RS01115	ABLE99_RS01085
OG0000434	MHP7448_RS01120	ABLE99_RS01090
OG0000435	MHP7448_RS01135	ABLE99_RS01105
OG0000436	MHP7448_RS01165	ABLE99_RS01130
OG0000437	MHP7448_RS01175	ABLE99_RS01140
OG0000438	MHP7448_RS01180	ABLE99_RS01145
OG0000439	MHP7448_RS01185	ABLE99_RS01150
OG0000440	MHP7448_RS02980	ABLE99_RS02845
OG0000442	MHP7448_RS00145	ABLE99_RS00145
OG0000443	MHP7448_RS00190	ABLE99_RS00190
OG0000444	MHP7448_RS00200	ABLE99_RS00205
OG0000445	MHP7448_RS00225	ABLE99_RS00230
OG0000446	MHP7448_RS00255	ABLE99_RS00255
OG0000447	MHP7448_RS00260	ABLE99_RS00260
OG0000448	MHP7448_RS00290	ABLE99_RS00290
OG0000449	MHP7448_RS00315	ABLE99_RS00315
OG0000450	MHP7448_RS00325	ABLE99_RS00325
OG0000451	MHP7448_RS00365	ABLE99_RS00365
OG0000452	MHP7448_RS00390	ABLE99_RS00390
OG0000453	MHP7448_RS00425	ABLE99_RS00425
OG0000454	MHP7448_RS01580	ABLE99_RS01530
OG0000455	MHP7448_RS03545	ABLE99_RS03375
OG0000456	MHP7448_RS03425	ABLE99_RS03255
OG0000457	MHP7448_RS03400	ABLE99_RS03230
OG0000458	MHP7448_RS02535	ABLE99_RS02410
OG0000459	MHP7448_RS02560	ABLE99_RS02435
OG0000460	MHP7448_RS02570	ABLE99_RS02445
OG0000461	MHP7448_RS02615	ABLE99_RS02490
OG0000462	MHP7448_RS02610	ABLE99_RS02485
OG0000464	MHP7448_RS04135	ABLE99_RS02475
OG0000465	MHP7448_RS02595	ABLE99_RS02470
OG0000466	MHP7448_RS00395	ABLE99_RS00395
OG0000467	MHP7448_RS02700	ABLE99_RS02570
OG0000468	MHP7448_RS01985	ABLE99_RS01880
OG0000469	MHP7448_RS02045	ABLE99_RS01940
OG0000470	MHP7448_RS03850	ABLE99_RS00835
OG0000471	MHP7448_RS00925	ABLE99_RS00755
OG0000472	MHP7448_RS03360	ABLE99_RS03205
OG0000473	MHP7448_RS03530	ABLE99_RS03360
OG0000474	MHP7448_RS03535	ABLE99_RS03365
OG0000475	MHP7448_RS03540	ABLE99_RS03370
OG0000476	MHP7448_RS01570	ABLE99_RS01520
OG0000477	MHP7448_RS02640	ABLE99_RS02515
OG0000478	MHP7448_RS03475	ABLE99_RS03305
OG0000479	MHP7448_RS01345	ABLE99_RS01295
OG0000480	MHP7448_RS03895	ABLE99_RS01945
OG0000481	MHP7448_RS00820	ABLE99_RS00860
OG0000482	MHP7448_RS01215	ABLE99_RS01175
