Orthogroup	MHP_7448_genes	MHP_MHP682_genes
OG0000144	MHP7448_RS02920	DR097_RS01220
OG0000145	MHP7448_RS02910	DR097_RS01210
OG0000146	MHP7448_RS02900	DR097_RS01200
OG0000147	MHP7448_RS02895	DR097_RS01195
OG0000148	MHP7448_RS02880	DR097_RS01180
OG0000149	MHP7448_RS02870	DR097_RS01170
OG0000150	MHP7448_RS02850	DR097_RS01155
OG0000151	MHP7448_RS02805	DR097_RS01755
OG0000152	MHP7448_RS02800	DR097_RS01760
OG0000153	MHP7448_RS02795	DR097_RS01765
OG0000154	MHP7448_RS02785	DR097_RS01775
OG0000155	MHP7448_RS02745	DR097_RS01820
OG0000156	MHP7448_RS02735	DR097_RS01490
OG0000157	MHP7448_RS02730	DR097_RS04640
OG0000158	MHP7448_RS04110	DR097_RS04645
OG0000159	MHP7448_RS02485	DR097_RS04905
OG0000160	MHP7448_RS02480	DR097_RS01950
OG0000161	MHP7448_RS02475	DR097_RS01955
OG0000162	MHP7448_RS02465	DR097_RS01965
OG0000163	MHP7448_RS02460	DR097_RS01970
OG0000164	MHP7448_RS01625	DR097_RS03125
OG0000165	MHP7448_RS01960	DR097_RS00830
OG0000166	MHP7448_RS01980	DR097_RS00810
OG0000167	MHP7448_RS01995	DR097_RS00795
OG0000168	MHP7448_RS02000	DR097_RS00790
OG0000169	MHP7448_RS03080	DR097_RS01475
OG0000170	MHP7448_RS03095	DR097_RS01460
OG0000171	MHP7448_RS03105	DR097_RS01450
OG0000172	MHP7448_RS03115	DR097_RS01445
OG0000173	MHP7448_RS03120	DR097_RS01440
OG0000174	MHP7448_RS03125	DR097_RS01435
OG0000175	MHP7448_RS03140	DR097_RS01420
OG0000176	MHP7448_RS03190	DR097_RS01370
OG0000177	MHP7448_RS03195	DR097_RS01365
OG0000178	MHP7448_RS03200	DR097_RS01360
OG0000179	MHP7448_RS03210	DR097_RS01350
OG0000180	MHP7448_RS03215	DR097_RS01345
OG0000181	MHP7448_RS03255	DR097_RS04805
OG0000182	MHP7448_RS03265	DR097_RS03155
OG0000183	MHP7448_RS03300	DR097_RS03570
OG0000184	MHP7448_RS03345	DR097_RS02975
OG0000185	MHP7448_RS03330	DR097_RS02990
OG0000186	MHP7448_RS01540	DR097_RS04760
OG0000187	MHP7448_RS01555	DR097_RS02915
OG0000188	MHP7448_RS01565	DR097_RS02905
OG0000189	MHP7448_RS02230	DR097_RS04790
OG0000190	MHP7448_RS02225	DR097_RS03030
OG0000191	MHP7448_RS02205	DR097_RS03010
OG0000192	MHP7448_RS01230	DR097_RS00400
OG0000193	MHP7448_RS01210	DR097_RS00415
OG0000194	MHP7448_RS00700	DR097_RS01130
OG0000195	MHP7448_RS00705	DR097_RS01125
OG0000196	MHP7448_RS00725	DR097_RS01105
OG0000197	MHP7448_RS00730	DR097_RS01100
OG0000198	MHP7448_RS00745	DR097_RS01085
OG0000199	MHP7448_RS00750	DR097_RS01080
OG0000200	MHP7448_RS00760	DR097_RS01065
OG0000201	MHP7448_RS00770	DR097_RS01055
OG0000202	MHP7448_RS00825	DR097_RS01000
OG0000203	MHP7448_RS00830	DR097_RS00995
OG0000204	MHP7448_RS00835	DR097_RS00990
OG0000205	MHP7448_RS00840	DR097_RS00985
OG0000206	MHP7448_RS00860	DR097_RS00965
OG0000207	MHP7448_RS00875	DR097_RS00950
OG0000208	MHP7448_RS00880	DR097_RS00945
OG0000209	MHP7448_RS00885	DR097_RS00940
OG0000210	MHP7448_RS00930	DR097_RS04925
OG0000211	MHP7448_RS00940	DR097_RS02185
OG0000212	MHP7448_RS00950	DR097_RS02195
OG0000213	MHP7448_RS00955	DR097_RS02200
OG0000214	MHP7448_RS00960	DR097_RS02205
OG0000215	MHP7448_RS00965	DR097_RS02210
OG0000216	MHP7448_RS00970	DR097_RS02215
OG0000217	MHP7448_RS00975	DR097_RS02220
OG0000218	MHP7448_RS00985	DR097_RS02230
OG0000219	MHP7448_RS00990	DR097_RS02235
OG0000220	MHP7448_RS00995	DR097_RS02240
OG0000221	MHP7448_RS01000	DR097_RS02245
OG0000222	MHP7448_RS01005	DR097_RS02250
OG0000223	MHP7448_RS01010	DR097_RS02255
OG0000224	MHP7448_RS01020	DR097_RS02265
OG0000225	MHP7448_RS01030	DR097_RS02275
OG0000226	MHP7448_RS01035	DR097_RS02280
OG0000227	MHP7448_RS01040	DR097_RS02285
OG0000228	MHP7448_RS04115	DR097_RS04910
OG0000229	MHP7448_RS01050	DR097_RS02295
OG0000230	MHP7448_RS01055	DR097_RS02300
OG0000231	MHP7448_RS01065	DR097_RS02310
OG0000232	MHP7448_RS01075	DR097_RS02320
OG0000233	MHP7448_RS01095	DR097_RS00535
OG0000234	MHP7448_RS01130	DR097_RS00495
OG0000235	MHP7448_RS01140	DR097_RS00485
OG0000236	MHP7448_RS01145	DR097_RS00480
OG0000237	MHP7448_RS01150	DR097_RS00475
OG0000238	MHP7448_RS01160	DR097_RS00465
OG0000239	MHP7448_RS02970	DR097_RS01270
OG0000240	MHP7448_RS02975	DR097_RS01275
OG0000241	MHP7448_RS02985	DR097_RS01285
OG0000242	MHP7448_RS02990	DR097_RS01290
OG0000243	MHP7448_RS02995	DR097_RS01295
OG0000244	MHP7448_RS03005	DR097_RS01305
OG0000245	MHP7448_RS04055	DR097_RS01315
OG0000246	MHP7448_RS00140	DR097_RS00300
OG0000247	MHP7448_RS00150	DR097_RS00290
OG0000248	MHP7448_RS00160	DR097_RS00280
OG0000249	MHP7448_RS00165	DR097_RS00275
OG0000250	MHP7448_RS00180	DR097_RS00260
OG0000251	MHP7448_RS00205	DR097_RS00225
OG0000252	MHP7448_RS00215	DR097_RS00215
OG0000253	MHP7448_RS00220	DR097_RS00210
OG0000254	MHP7448_RS00230	DR097_RS00200
OG0000255	MHP7448_RS00240	DR097_RS00190
OG0000256	MHP7448_RS00245	DR097_RS00185
OG0000257	MHP7448_RS00270	DR097_RS00160
OG0000258	MHP7448_RS00280	DR097_RS00150
OG0000259	MHP7448_RS00310	DR097_RS00120
OG0000260	MHP7448_RS00320	DR097_RS00110
OG0000261	MHP7448_RS00330	DR097_RS04500
OG0000262	MHP7448_RS00345	DR097_RS00085
OG0000263	MHP7448_RS00360	DR097_RS00070
OG0000264	MHP7448_RS00375	DR097_RS00055
OG0000265	MHP7448_RS00385	DR097_RS00045
OG0000266	MHP7448_RS00400	DR097_RS00030
OG0000267	MHP7448_RS00415	DR097_RS00015
OG0000268	MHP7448_RS00420	DR097_RS00010
OG0000269	MHP7448_RS00435	DR097_RS03285
OG0000270	MHP7448_RS03525	DR097_RS04530
OG0000271	MHP7448_RS03520	DR097_RS00590
OG0000272	MHP7448_RS03515	DR097_RS00595
OG0000273	MHP7448_RS03510	DR097_RS00600
OG0000274	MHP7448_RS03490	DR097_RS00620
OG0000275	MHP7448_RS03485	DR097_RS04540
OG0000276	MHP7448_RS03480	DR097_RS00630
OG0000277	MHP7448_RS03470	DR097_RS00640
OG0000278	MHP7448_RS03465	DR097_RS00645
OG0000279	MHP7448_RS03455	DR097_RS00655
OG0000280	MHP7448_RS03450	DR097_RS00660
OG0000281	MHP7448_RS03795	DR097_RS00665
OG0000282	MHP7448_RS03420	DR097_RS04550
OG0000283	MHP7448_RS03415	DR097_RS00695
OG0000284	MHP7448_RS03410	DR097_RS00700
OG0000285	MHP7448_RS03405	DR097_RS04555
OG0000286	MHP7448_RS02445	DR097_RS01985
OG0000287	MHP7448_RS02540	DR097_RS02680
OG0000288	MHP7448_RS02550	DR097_RS02670
OG0000289	MHP7448_RS02555	DR097_RS02665
OG0000290	MHP7448_RS02665	DR097_RS01555
OG0000291	MHP7448_RS02655	DR097_RS01565
OG0000292	MHP7448_RS02650	DR097_RS01570
OG0000293	MHP7448_RS02645	DR097_RS01575
OG0000294	MHP7448_RS02635	DR097_RS03220
OG0000295	MHP7448_RS02630	DR097_RS03210
OG0000296	MHP7448_RS02590	DR097_RS02630
OG0000297	MHP7448_RS02585	DR097_RS02635
OG0000298	MHP7448_RS00175	DR097_RS00265
OG0000299	MHP7448_RS03685	DR097_RS00240
OG0000300	MHP7448_RS00370	DR097_RS00060
OG0000301	MHP7448_RS00405	DR097_RS00025
OG0000302	MHP7448_RS00410	DR097_RS00020
OG0000303	MHP7448_RS00560	DR097_RS02370
OG0000304	MHP7448_RS01080	DR097_RS02325
OG0000305	MHP7448_RS02905	DR097_RS01205
OG0000306	MHP7448_RS02825	DR097_RS01735
OG0000307	MHP7448_RS02790	DR097_RS01770
OG0000308	MHP7448_RS02685	DR097_RS01535
OG0000309	MHP7448_RS02620	DR097_RS03200
OG0000310	MHP7448_RS02545	DR097_RS02675
OG0000311	MHP7448_RS02505	DR097_RS01925
OG0000312	MHP7448_RS02490	DR097_RS01940
OG0000313	MHP7448_RS01615	DR097_RS03115
OG0000314	MHP7448_RS01975	DR097_RS00815
OG0000315	MHP7448_RS02005	DR097_RS00785
OG0000316	MHP7448_RS02015	DR097_RS00775
OG0000317	MHP7448_RS02105	DR097_RS02840
OG0000318	MHP7448_RS02020	DR097_RS04590
OG0000319	MHP7448_RS02160	DR097_RS02725
OG0000320	MHP7448_RS02385	DR097_RS02130
OG0000321	MHP7448_RS01350	DR097_RS01695
OG0000322	MHP7448_RS01395	DR097_RS01650
OG0000323	MHP7448_RS01525	DR097_RS03305
OG0000324	MHP7448_RS02200	DR097_RS03005
OG0000325	MHP7448_RS00710	DR097_RS01120
OG0000326	MHP7448_RS00800	DR097_RS01025
OG0000327	MHP7448_RS00805	DR097_RS01020
OG0000328	MHP7448_RS00890	DR097_RS00935
OG0000329	MHP7448_RS00910	DR097_RS00915
OG0000330	MHP7448_RS01105	DR097_RS00520
OG0000331	MHP7448_RS03000	DR097_RS01300
OG0000332	MHP7448_RS03150	DR097_RS01410
OG0000333	MHP7448_RS03160	DR097_RS01400
OG0000334	MHP7448_RS03260	DR097_RS03150
OG0000335	MHP7448_RS03270	DR097_RS03160
OG0000336	MHP7448_RS03440	DR097_RS04545
OG0000337	MHP7448_RS03605	DR097_RS02600
OG0000338	MHP7448_RS03650	DR097_RS03540
OG0000339	MHP7448_RS02360	DR097_RS02100
OG0000340	MHP7448_RS01330	DR097_RS01715
OG0000341	MHP7448_RS02220	DR097_RS03025
OG0000342	MHP7448_RS00740	DR097_RS01090
OG0000343	MHP7448_RS03170	DR097_RS01390
OG0000344	MHP7448_RS00575	DR097_RS02355
OG0000345	MHP7448_RS01025	DR097_RS02270
OG0000346	MHP7448_RS04140	DR097_RS04870
OG0000347	MHP7448_RS01420	DR097_RS01625
OG0000348	MHP7448_RS00810	DR097_RS01015
OG0000349	MHP7448_RS03500	DR097_RS04535
OG0000350	MHP7448_RS03675	DR097_RS01780
OG0000351	MHP7448_RS00495	DR097_RS03225
OG0000352	MHP7448_RS01955	DR097_RS00835
OG0000353	MHP7448_RS01390	DR097_RS01655
OG0000354	MHP7448_RS00645	DR097_RS03065
OG0000355	MHP7448_RS01925	DR097_RS04600
OG0000356	MHP7448_RS02010	DR097_RS04595
OG0000357	MHP7448_RS03130	DR097_RS04635
OG0000358	MHP7448_RS03135	DR097_RS01425
OG0000359	MHP7448_RS00780	DR097_RS04620
OG0000360	MHP7448_RS00275	DR097_RS00155
OG0000361	MHP7448_RS00305	DR097_RS00125
OG0000362	MHP7448_RS02565	DR097_RS02655
OG0000363	MHP7448_RS01460	DR097_RS04660
OG0000364	MHP7448_RS01905	DR097_RS00890
OG0000365	MHP7448_RS02050	DR097_RS04570
OG0000366	MHP7448_RS02075	DR097_RS02870
OG0000367	MHP7448_RS02085	DR097_RS02860
OG0000368	MHP7448_RS00060	DR097_RS02770
OG0000369	MHP7448_RS00025	DR097_RS04750
OG0000370	MHP7448_RS00020	DR097_RS02810
OG0000371	MHP7448_RS00015	DR097_RS02815
OG0000372	MHP7448_RS00010	DR097_RS02820
OG0000373	MHP7448_RS03640	DR097_RS02570
OG0000374	MHP7448_RS03625	DR097_RS02580
OG0000375	MHP7448_RS02155	DR097_RS02720
OG0000376	MHP7448_RS02400	DR097_RS02145
OG0000377	MHP7448_RS02390	DR097_RS02135
OG0000378	MHP7448_RS01310	DR097_RS00325
OG0000379	MHP7448_RS01385	DR097_RS01660
OG0000380	MHP7448_RS01410	DR097_RS01635
OG0000381	MHP7448_RS01450	DR097_RS01595
OG0000382	MHP7448_RS01480	DR097_RS03350
OG0000383	MHP7448_RS01520	DR097_RS03310
OG0000384	MHP7448_RS00515	DR097_RS03605
OG0000385	MHP7448_RS00520	DR097_RS02090
OG0000386	MHP7448_RS00540	DR097_RS02390
OG0000387	MHP7448_RS00565	DR097_RS02365
OG0000388	MHP7448_RS00570	DR097_RS04710
OG0000389	MHP7448_RS00615	DR097_RS03085
OG0000390	MHP7448_RS02925	DR097_RS01225
OG0000391	MHP7448_RS02915	DR097_RS01215
OG0000392	MHP7448_RS02890	DR097_RS01190
OG0000393	MHP7448_RS02830	DR097_RS04670
OG0000394	MHP7448_RS02755	DR097_RS01805
OG0000395	MHP7448_RS02750	DR097_RS01810
OG0000396	MHP7448_RS02450	DR097_RS01980
OG0000397	MHP7448_RS01940	DR097_RS00850
OG0000398	MHP7448_RS01945	DR097_RS00845
OG0000399	MHP7448_RS01990	DR097_RS00800
OG0000400	MHP7448_RS03090	DR097_RS01465
OG0000401	MHP7448_RS03155	DR097_RS01405
OG0000402	MHP7448_RS03165	DR097_RS01395
OG0000403	MHP7448_RS03175	DR097_RS01385
OG0000404	MHP7448_RS03205	DR097_RS01355
OG0000405	MHP7448_RS03220	DR097_RS01340
OG0000406	MHP7448_RS03275	DR097_RS03165
OG0000407	MHP7448_RS03280	DR097_RS04810
OG0000408	MHP7448_RS03285	DR097_RS03175
OG0000410	MHP7448_RS03350	DR097_RS02970
OG0000411	MHP7448_RS03340	DR097_RS02980
OG0000412	MHP7448_RS03335	DR097_RS02985
OG0000413	MHP7448_RS01535	DR097_RS02935
OG0000414	MHP7448_RS01545	DR097_RS02925
OG0000415	MHP7448_RS01550	DR097_RS02920
OG0000416	MHP7448_RS01560	DR097_RS02910
OG0000417	MHP7448_RS02215	DR097_RS03020
OG0000418	MHP7448_RS02210	DR097_RS03015
OG0000419	MHP7448_RS00720	DR097_RS01110
OG0000420	MHP7448_RS00755	DR097_RS01075
OG0000421	MHP7448_RS00785	DR097_RS01040
OG0000422	MHP7448_RS00795	DR097_RS01030
OG0000423	MHP7448_RS00850	DR097_RS00975
OG0000424	MHP7448_RS00855	DR097_RS00970
OG0000425	MHP7448_RS00865	DR097_RS00960
OG0000426	MHP7448_RS00870	DR097_RS04615
OG0000427	MHP7448_RS00895	DR097_RS04610
OG0000428	MHP7448_RS00920	DR097_RS00905
OG0000429	MHP7448_RS01015	DR097_RS02260
OG0000430	MHP7448_RS01060	DR097_RS02305
OG0000431	MHP7448_RS01070	DR097_RS02315
OG0000432	MHP7448_RS01100	DR097_RS00525
OG0000433	MHP7448_RS01115	DR097_RS00510
OG0000434	MHP7448_RS01120	DR097_RS00505
OG0000435	MHP7448_RS01135	DR097_RS00490
OG0000436	MHP7448_RS01165	DR097_RS00460
OG0000437	MHP7448_RS01175	DR097_RS00450
OG0000438	MHP7448_RS01180	DR097_RS00445
OG0000439	MHP7448_RS01185	DR097_RS04525
OG0000440	MHP7448_RS02980	DR097_RS04630
OG0000441	MHP7448_RS03020	DR097_RS03780
OG0000442	MHP7448_RS00145	DR097_RS00295
OG0000443	MHP7448_RS00190	DR097_RS00245
OG0000444	MHP7448_RS00200	DR097_RS00230
OG0000445	MHP7448_RS00225	DR097_RS00205
OG0000446	MHP7448_RS00255	DR097_RS00175
OG0000447	MHP7448_RS00260	DR097_RS00170
OG0000448	MHP7448_RS00290	DR097_RS00140
OG0000449	MHP7448_RS00315	DR097_RS00115
OG0000450	MHP7448_RS00325	DR097_RS00105
OG0000451	MHP7448_RS00365	DR097_RS00065
OG0000452	MHP7448_RS00390	DR097_RS00040
OG0000454	MHP7448_RS01580	DR097_RS03090
OG0000455	MHP7448_RS03545	DR097_RS00565
OG0000456	MHP7448_RS03425	DR097_RS00685
OG0000457	MHP7448_RS03400	DR097_RS00710
OG0000458	MHP7448_RS02535	DR097_RS02685
OG0000459	MHP7448_RS02560	DR097_RS02660
OG0000460	MHP7448_RS02570	DR097_RS02650
OG0000461	MHP7448_RS02615	DR097_RS03195
OG0000462	MHP7448_RS02610	DR097_RS03190
OG0000464	MHP7448_RS04135	DR097_RS02620
OG0000465	MHP7448_RS02595	DR097_RS02625
OG0000466	MHP7448_RS00395	DR097_RS00035
OG0000467	MHP7448_RS02700	DR097_RS04655
OG0000468	MHP7448_RS01985	DR097_RS00805
OG0000469	MHP7448_RS02045	DR097_RS00745
OG0000470	MHP7448_RS03850	DR097_RS03815
OG0000472	MHP7448_RS03360	DR097_RS02945
OG0000473	MHP7448_RS03530	DR097_RS00580
OG0000474	MHP7448_RS03535	DR097_RS00575
OG0000475	MHP7448_RS03540	DR097_RS00570
OG0000476	MHP7448_RS01570	DR097_RS02900
OG0000477	MHP7448_RS02640	DR097_RS03795
OG0000478	MHP7448_RS03475	DR097_RS00635
OG0000479	MHP7448_RS01345	DR097_RS01700
OG0000480	MHP7448_RS03895	DR097_RS03810
OG0000481	MHP7448_RS00820	DR097_RS01005
OG0000482	MHP7448_RS01215	DR097_RS00410
OG0000483	MHP7448_RS02090	DR097_RS02855
OG0000484	MHP7448_RS00195	DR097_RS04505
OG0000485	MHP7448_RS01170	DR097_RS00455
OG0000486	MHP7448_RS02235	DR097_RS03040
OG0000487	MHP7448_RS02025	DR097_RS04585
OG0000489	MHP7448_RS00050	DR097_RS02780
OG0000490	MHP7448_RS03645	DR097_RS03535
OG0000491	MHP7448_RS01365	DR097_RS01680
OG0000492	MHP7448_RS01440	DR097_RS01605
OG0000493	MHP7448_RS00580	DR097_RS02350
OG0000494	MHP7448_RS00650	DR097_RS03060
OG0000495	MHP7448_RS02855	DR097_RS01160
OG0000496	MHP7448_RS02845	DR097_RS01150
OG0000497	MHP7448_RS02840	DR097_RS01720
OG0000498	MHP7448_RS02760	DR097_RS01800
OG0000499	MHP7448_RS02725	DR097_RS01500
OG0000500	MHP7448_RS01950	DR097_RS00840
OG0000501	MHP7448_RS03100	DR097_RS01455
OG0000502	MHP7448_RS01205	DR097_RS00420
OG0000503	MHP7448_RS00765	DR097_RS01060
OG0000504	MHP7448_RS00900	DR097_RS00925
OG0000505	MHP7448_RS00935	DR097_RS02180
OG0000506	MHP7448_RS00945	DR097_RS02190
OG0000507	MHP7448_RS00980	DR097_RS02225
OG0000508	MHP7448_RS00250	DR097_RS00180
OG0000509	MHP7448_RS00285	DR097_RS00145
OG0000510	MHP7448_RS00295	DR097_RS00135
OG0000511	MHP7448_RS00430	DR097_RS03290
OG0000512	MHP7448_RS02575	DR097_RS02645
OG0000513	MHP7448_RS03460	DR097_RS00650
OG0000514	MHP7448_RS02885	DR097_RS01185
OG0000516	MHP7448_RS02030	DR097_RS04580
OG0000518	MHP7448_RS03145	DR097_RS01415
OG0000519	MHP7448_RS00790	DR097_RS01035
OG0000520	MHP7448_RS00915	DR097_RS00910
OG0000521	MHP7448_RS00265	DR097_RS00165
OG0000522	MHP7448_RS00300	DR097_RS00130
