Orthogroup	MHP_MHP653_genes	MHP_7422_genes
OG0000144	DR096_RS01095	MHL_RS02940
OG0000145	DR096_RS01105	MHL_RS02930
OG0000146	DR096_RS01115	MHL_RS02920
OG0000147	DR096_RS01120	MHL_RS02915
OG0000148	DR096_RS01135	MHL_RS02900
OG0000149	DR096_RS01145	MHL_RS02890
OG0000150	DR096_RS01160	MHL_RS02875
OG0000151	DR096_RS01530	MHL_RS02830
OG0000152	DR096_RS01525	MHL_RS02825
OG0000153	DR096_RS01520	MHL_RS02820
OG0000154	DR096_RS01510	MHL_RS02810
OG0000155	DR096_RS01470	MHL_RS02770
OG0000156	DR096_RS01460	MHL_RS02760
OG0000157	DR096_RS04635	MHL_RS02755
OG0000158	DR096_RS04630	MHL_RS04195
OG0000159	DR096_RS03005	MHL_RS02525
OG0000160	DR096_RS03010	MHL_RS02520
OG0000161	DR096_RS03015	MHL_RS02515
OG0000162	DR096_RS03025	MHL_RS02505
OG0000163	DR096_RS03030	MHL_RS02500
OG0000164	DR096_RS01375	MHL_RS01690
OG0000165	DR096_RS00480	MHL_RS02015
OG0000166	DR096_RS00500	MHL_RS02035
OG0000167	DR096_RS00515	MHL_RS02050
OG0000168	DR096_RS00520	MHL_RS04040
OG0000169	DR096_RS00775	MHL_RS03055
OG0000170	DR096_RS00760	MHL_RS03070
OG0000171	DR096_RS00750	MHL_RS03080
OG0000172	DR096_RS00740	MHL_RS03085
OG0000173	DR096_RS00735	MHL_RS03090
OG0000174	DR096_RS00730	MHL_RS03095
OG0000175	DR096_RS00715	MHL_RS03110
OG0000176	DR096_RS00665	MHL_RS03160
OG0000177	DR096_RS00660	MHL_RS03165
OG0000178	DR096_RS00655	MHL_RS03170
OG0000179	DR096_RS00645	MHL_RS03180
OG0000180	DR096_RS00640	MHL_RS03185
OG0000181	DR096_RS04745	MHL_RS03225
OG0000182	DR096_RS03095	MHL_RS03235
OG0000183	DR096_RS03060	MHL_RS03270
OG0000184	DR096_RS03135	MHL_RS03310
OG0000185	DR096_RS03120	MHL_RS03295
OG0000186	DR096_RS04605	MHL_RS01605
OG0000187	DR096_RS01320	MHL_RS01620
OG0000188	DR096_RS01330	MHL_RS01630
OG0000189	DR096_RS04750	MHL_RS02365
OG0000190	DR096_RS03155	MHL_RS02360
OG0000191	DR096_RS03175	MHL_RS02340
OG0000192	DR096_RS02270	MHL_RS01300
OG0000193	DR096_RS02285	MHL_RS01290
OG0000194	DR096_RS02075	MHL_RS00780
OG0000195	DR096_RS02080	MHL_RS00785
OG0000196	DR096_RS02100	MHL_RS00805
OG0000197	DR096_RS02105	MHL_RS00810
OG0000198	DR096_RS02120	MHL_RS00825
OG0000199	DR096_RS02125	MHL_RS00830
OG0000200	DR096_RS02140	MHL_RS00840
OG0000201	DR096_RS02150	MHL_RS00850
OG0000202	DR096_RS02205	MHL_RS00905
OG0000203	DR096_RS02215	MHL_RS00910
OG0000204	DR096_RS04690	MHL_RS00915
OG0000205	DR096_RS02315	MHL_RS00920
OG0000206	DR096_RS02335	MHL_RS00940
OG0000207	DR096_RS02350	MHL_RS00955
OG0000208	DR096_RS02355	MHL_RS00960
OG0000209	DR096_RS02360	MHL_RS00965
OG0000210	DR096_RS02405	MHL_RS01010
OG0000211	DR096_RS02680	MHL_RS01020
OG0000212	DR096_RS02690	MHL_RS01030
OG0000213	DR096_RS02695	MHL_RS01035
OG0000214	DR096_RS02700	MHL_RS01040
OG0000215	DR096_RS02705	MHL_RS01045
OG0000216	DR096_RS02710	MHL_RS01050
OG0000217	DR096_RS02715	MHL_RS01055
OG0000218	DR096_RS02725	MHL_RS01065
OG0000219	DR096_RS02730	MHL_RS01070
OG0000220	DR096_RS02735	MHL_RS01075
OG0000221	DR096_RS02740	MHL_RS01080
OG0000222	DR096_RS02745	MHL_RS01085
OG0000223	DR096_RS02750	MHL_RS01090
OG0000224	DR096_RS02760	MHL_RS01100
OG0000225	DR096_RS02770	MHL_RS01110
OG0000226	DR096_RS02775	MHL_RS01115
OG0000227	DR096_RS02780	MHL_RS01120
OG0000228	DR096_RS04885	MHL_RS04215
OG0000229	DR096_RS02790	MHL_RS01130
OG0000230	DR096_RS02795	MHL_RS01135
OG0000231	DR096_RS02805	MHL_RS01145
OG0000232	DR096_RS02815	MHL_RS01155
OG0000233	DR096_RS01885	MHL_RS01175
OG0000234	DR096_RS01920	MHL_RS01210
OG0000235	DR096_RS01930	MHL_RS01220
OG0000236	DR096_RS01935	MHL_RS01225
OG0000237	DR096_RS01940	MHL_RS01230
OG0000238	DR096_RS01950	MHL_RS01240
OG0000239	DR096_RS00850	MHL_RS02990
OG0000240	DR096_RS00845	MHL_RS02995
OG0000241	DR096_RS00835	MHL_RS03005
OG0000242	DR096_RS00830	MHL_RS03010
OG0000243	DR096_RS00825	MHL_RS03015
OG0000244	DR096_RS00815	MHL_RS03025
OG0000245	DR096_RS00805	MHL_RS03035
OG0000246	DR096_RS02525	MHL_RS00145
OG0000247	DR096_RS00365	MHL_RS00155
OG0000248	DR096_RS00355	MHL_RS00165
OG0000249	DR096_RS00350	MHL_RS00170
OG0000250	DR096_RS00335	MHL_RS00185
OG0000251	DR096_RS00300	MHL_RS00210
OG0000252	DR096_RS00290	MHL_RS00220
OG0000253	DR096_RS00285	MHL_RS00225
OG0000254	DR096_RS00275	MHL_RS00235
OG0000255	DR096_RS00265	MHL_RS00245
OG0000256	DR096_RS00260	MHL_RS00250
OG0000257	DR096_RS00235	MHL_RS00275
OG0000258	DR096_RS00225	MHL_RS00285
OG0000259	DR096_RS00195	MHL_RS00315
OG0000260	DR096_RS00185	MHL_RS00325
OG0000261	DR096_RS04485	MHL_RS00335
OG0000262	DR096_RS00160	MHL_RS00350
OG0000263	DR096_RS00145	MHL_RS00370
OG0000264	DR096_RS00130	MHL_RS00380
OG0000265	DR096_RS00120	MHL_RS00390
OG0000266	DR096_RS00105	MHL_RS00405
OG0000267	DR096_RS00090	MHL_RS00420
OG0000268	DR096_RS00085	MHL_RS00425
OG0000269	DR096_RS00070	MHL_RS00440
OG0000270	DR096_RS04570	MHL_RS03490
OG0000271	DR096_RS01000	MHL_RS03485
OG0000272	DR096_RS00995	MHL_RS03480
OG0000273	DR096_RS00990	MHL_RS03475
OG0000274	DR096_RS00970	MHL_RS03455
OG0000275	DR096_RS04560	MHL_RS03450
OG0000276	DR096_RS00960	MHL_RS03445
OG0000277	DR096_RS00950	MHL_RS03435
OG0000278	DR096_RS00945	MHL_RS03430
OG0000279	DR096_RS00935	MHL_RS03420
OG0000280	DR096_RS00930	MHL_RS03415
OG0000281	DR096_RS00925	MHL_RS03760
OG0000282	DR096_RS04550	MHL_RS03390
OG0000283	DR096_RS00895	MHL_RS03385
OG0000284	DR096_RS00890	MHL_RS03380
OG0000285	DR096_RS04545	MHL_RS03375
OG0000286	DR096_RS03490	MHL_RS02485
OG0000287	DR096_RS02920	MHL_RS02575
OG0000288	DR096_RS02930	MHL_RS02585
OG0000289	DR096_RS02935	MHL_RS02590
OG0000290	DR096_RS02450	MHL_RS02700
OG0000291	DR096_RS02460	MHL_RS02690
OG0000292	DR096_RS02465	MHL_RS02685
OG0000293	DR096_RS02470	MHL_RS02680
OG0000294	DR096_RS02480	MHL_RS02670
OG0000295	DR096_RS02485	MHL_RS02665
OG0000296	DR096_RS02970	MHL_RS02625
OG0000297	DR096_RS02965	MHL_RS02620
OG0000298	DR096_RS00340	MHL_RS00180
OG0000299	DR096_RS00315	MHL_RS03650
OG0000300	DR096_RS00135	MHL_RS00375
OG0000301	DR096_RS00100	MHL_RS00410
OG0000302	DR096_RS00095	MHL_RS00415
OG0000303	DR096_RS02630	MHL_RS00560
OG0000304	DR096_RS02820	MHL_RS01160
OG0000305	DR096_RS01110	MHL_RS02925
OG0000306	DR096_RS01185	MHL_RS02850
OG0000307	DR096_RS01515	MHL_RS02815
OG0000308	DR096_RS02430	MHL_RS02720
OG0000309	DR096_RS02495	MHL_RS02655
OG0000310	DR096_RS02925	MHL_RS02580
OG0000311	DR096_RS02985	MHL_RS02545
OG0000312	DR096_RS03000	MHL_RS02530
OG0000313	DR096_RS01365	MHL_RS01680
OG0000314	DR096_RS00495	MHL_RS02030
OG0000315	DR096_RS00525	MHL_RS02060
OG0000316	DR096_RS00535	MHL_RS02070
OG0000317	DR096_RS00625	MHL_RS02160
OG0000318	DR096_RS04510	MHL_RS02075
OG0000319	DR096_RS02875	MHL_RS02290
OG0000320	DR096_RS01700	MHL_RS02425
OG0000321	DR096_RS01630	MHL_RS01415
OG0000322	DR096_RS01585	MHL_RS01460
OG0000323	DR096_RS01290	MHL_RS01590
OG0000324	DR096_RS03180	MHL_RS02335
OG0000325	DR096_RS02085	MHL_RS00790
OG0000326	DR096_RS02180	MHL_RS00880
OG0000327	DR096_RS02185	MHL_RS00885
OG0000328	DR096_RS02365	MHL_RS00970
OG0000329	DR096_RS02385	MHL_RS00990
OG0000330	DR096_RS01895	MHL_RS01185
OG0000331	DR096_RS00820	MHL_RS03020
OG0000332	DR096_RS00705	MHL_RS03120
OG0000333	DR096_RS00695	MHL_RS03130
OG0000334	DR096_RS03100	MHL_RS03230
OG0000335	DR096_RS04740	MHL_RS03240
OG0000336	DR096_RS04555	MHL_RS03405
OG0000337	DR096_RS01765	MHL_RS03570
OG0000338	DR096_RS01805	MHL_RS03610
OG0000339	DR096_RS03250	MHL_RS02400
OG0000340	DR096_RS01650	MHL_RS01395
OG0000341	DR096_RS03160	MHL_RS02355
OG0000342	DR096_RS02115	MHL_RS00820
OG0000343	DR096_RS00685	MHL_RS03140
OG0000344	DR096_RS02645	MHL_RS00580
OG0000345	DR096_RS02765	MHL_RS01105
OG0000346	DR096_RS04835	MHL_RS03410
OG0000347	DR096_RS01560	MHL_RS01485
OG0000348	DR096_RS02190	MHL_RS00890
OG0000349	DR096_RS04565	MHL_RS03640
OG0000350	DR096_RS01505	MHL_RS02805
OG0000351	DR096_RS00010	MHL_RS00505
OG0000352	DR096_RS00475	MHL_RS02010
OG0000353	DR096_RS01590	MHL_RS01455
OG0000354	DR096_RS03290	MHL_RS00725
OG0000355	DR096_RS04500	MHL_RS01980
OG0000356	DR096_RS04505	MHL_RS02065
OG0000357	DR096_RS04530	MHL_RS03100
OG0000358	DR096_RS00720	MHL_RS03105
OG0000359	DR096_RS04670	MHL_RS00860
OG0000360	DR096_RS00230	MHL_RS00280
OG0000361	DR096_RS00200	MHL_RS00310
OG0000362	DR096_RS02945	MHL_RS02600
OG0000363	DR096_RS01225	MHL_RS03985
OG0000364	DR096_RS00420	MHL_RS04025
OG0000365	DR096_RS00575	MHL_RS02105
OG0000366	DR096_RS00595	MHL_RS02130
OG0000367	DR096_RS00605	MHL_RS02140
OG0000368	DR096_RS01870	MHL_RS00065
OG0000369	DR096_RS04650	MHL_RS00030
OG0000370	DR096_RS01830	MHL_RS00025
OG0000371	DR096_RS01825	MHL_RS00020
OG0000372	DR096_RS01820	MHL_RS00015
OG0000373	DR096_RS01795	MHL_RS03605
OG0000374	DR096_RS01785	MHL_RS03590
OG0000375	DR096_RS02880	MHL_RS02285
OG0000376	DR096_RS01715	MHL_RS02440
OG0000377	DR096_RS01705	MHL_RS02430
OG0000378	DR096_RS01670	MHL_RS01375
OG0000379	DR096_RS01595	MHL_RS01450
OG0000380	DR096_RS01570	MHL_RS01475
OG0000381	DR096_RS01215	MHL_RS01515
OG0000382	DR096_RS01245	MHL_RS01545
OG0000383	DR096_RS01285	MHL_RS01585
OG0000384	DR096_RS03380	MHL_RS00520
OG0000386	DR096_RS02610	MHL_RS00540
OG0000387	DR096_RS02635	MHL_RS00565
OG0000388	DR096_RS04725	MHL_RS00570
OG0000389	DR096_RS03310	MHL_RS00705
OG0000390	DR096_RS01090	MHL_RS02945
OG0000391	DR096_RS01100	MHL_RS02935
OG0000392	DR096_RS01125	MHL_RS02910
OG0000393	DR096_RS04585	MHL_RS02855
OG0000394	DR096_RS01480	MHL_RS02780
OG0000395	DR096_RS01475	MHL_RS02775
OG0000396	DR096_RS03045	MHL_RS02490
OG0000397	DR096_RS00460	MHL_RS01995
OG0000398	DR096_RS00465	MHL_RS02000
OG0000399	DR096_RS00510	MHL_RS02045
OG0000400	DR096_RS00765	MHL_RS03065
OG0000401	DR096_RS00700	MHL_RS03125
OG0000402	DR096_RS00690	MHL_RS03135
OG0000403	DR096_RS00680	MHL_RS03145
OG0000404	DR096_RS00650	MHL_RS03175
OG0000405	DR096_RS00635	MHL_RS03190
OG0000406	DR096_RS03085	MHL_RS03245
OG0000407	DR096_RS04735	MHL_RS03250
OG0000408	DR096_RS03075	MHL_RS03255
OG0000409	DR096_RS03070	MHL_RS03260
OG0000410	DR096_RS03140	MHL_RS03315
OG0000411	DR096_RS03130	MHL_RS03305
OG0000412	DR096_RS03125	MHL_RS03300
OG0000413	DR096_RS01300	MHL_RS01600
OG0000414	DR096_RS01310	MHL_RS01610
OG0000415	DR096_RS01315	MHL_RS01615
OG0000416	DR096_RS01325	MHL_RS01625
OG0000417	DR096_RS03165	MHL_RS02350
OG0000418	DR096_RS03170	MHL_RS02345
OG0000419	DR096_RS02095	MHL_RS00800
OG0000420	DR096_RS02130	MHL_RS00835
OG0000421	DR096_RS02165	MHL_RS00865
OG0000422	DR096_RS02175	MHL_RS00875
OG0000423	DR096_RS02325	MHL_RS00930
OG0000424	DR096_RS02330	MHL_RS00935
OG0000425	DR096_RS02340	MHL_RS00945
OG0000426	DR096_RS04695	MHL_RS00950
OG0000427	DR096_RS04700	MHL_RS00975
OG0000428	DR096_RS02395	MHL_RS01000
OG0000429	DR096_RS02755	MHL_RS01095
OG0000430	DR096_RS02800	MHL_RS01140
OG0000431	DR096_RS02810	MHL_RS01150
OG0000432	DR096_RS01890	MHL_RS01180
OG0000433	DR096_RS01905	MHL_RS01195
OG0000434	DR096_RS01910	MHL_RS01200
OG0000435	DR096_RS01925	MHL_RS01215
OG0000436	DR096_RS01955	MHL_RS01245
OG0000437	DR096_RS01965	MHL_RS01255
OG0000438	DR096_RS01970	MHL_RS03965
OG0000439	DR096_RS01975	MHL_RS01265
OG0000440	DR096_RS00840	MHL_RS03000
OG0000441	DR096_RS00800	MHL_RS03040
OG0000442	DR096_RS02520	MHL_RS00150
OG0000443	DR096_RS00320	MHL_RS00195
OG0000444	DR096_RS00305	MHL_RS00205
OG0000445	DR096_RS00280	MHL_RS00230
OG0000446	DR096_RS00250	MHL_RS00260
OG0000447	DR096_RS00245	MHL_RS00265
OG0000448	DR096_RS00215	MHL_RS00295
OG0000449	DR096_RS00190	MHL_RS00320
OG0000450	DR096_RS00180	MHL_RS00330
OG0000452	DR096_RS03845	MHL_RS00395
OG0000453	DR096_RS00080	MHL_RS00430
OG0000455	DR096_RS01025	MHL_RS03510
OG0000456	DR096_RS00905	MHL_RS03395
OG0000457	DR096_RS00880	MHL_RS03370
OG0000458	DR096_RS02915	MHL_RS02570
OG0000459	DR096_RS02940	MHL_RS02595
OG0000460	DR096_RS02950	MHL_RS02605
OG0000461	DR096_RS02500	MHL_RS02650
OG0000462	DR096_RS02505	MHL_RS02645
OG0000463	DR096_RS02510	MHL_RS02640
OG0000464	DR096_RS02980	MHL_RS02635
OG0000465	DR096_RS02975	MHL_RS02630
OG0000466	DR096_RS00110	MHL_RS00400
OG0000467	DR096_RS04620	MHL_RS02730
OG0000468	DR096_RS00505	MHL_RS02040
OG0000469	DR096_RS00565	MHL_RS02100
OG0000470	DR096_RS03815	MHL_RS03825
OG0000471	DR096_RS02400	MHL_RS01005
OG0000472	DR096_RS03190	MHL_RS03325
OG0000473	DR096_RS01010	MHL_RS03495
OG0000474	DR096_RS01015	MHL_RS03500
OG0000475	DR096_RS01020	MHL_RS03505
OG0000476	DR096_RS01335	MHL_RS01635
OG0000477	DR096_RS02475	MHL_RS02675
OG0000478	DR096_RS00955	MHL_RS03440
OG0000479	DR096_RS01635	MHL_RS01410
OG0000480	DR096_RS03790	MHL_RS03850
OG0000481	DR096_RS02200	MHL_RS00900
OG0000482	DR096_RS02280	MHL_RS01295
OG0000483	DR096_RS00610	MHL_RS02145
OG0000484	DR096_RS04490	MHL_RS00200
OG0000485	DR096_RS01960	MHL_RS01250
OG0000486	DR096_RS03145	MHL_RS02370
OG0000487	DR096_RS04515	MHL_RS02080
OG0000488	DR096_RS00580	MHL_RS02115
OG0000489	DR096_RS01860	MHL_RS00055
OG0000491	DR096_RS01615	MHL_RS01430
OG0000492	DR096_RS01540	MHL_RS01505
OG0000494	DR096_RS03285	MHL_RS00730
OG0000495	DR096_RS01155	MHL_RS02880
OG0000496	DR096_RS01165	MHL_RS04090
OG0000497	DR096_RS01170	MHL_RS02865
OG0000498	DR096_RS01485	MHL_RS02785
OG0000499	DR096_RS01450	MHL_RS02750
OG0000500	DR096_RS00470	MHL_RS02005
OG0000501	DR096_RS00755	MHL_RS03075
OG0000502	DR096_RS02290	MHL_RS01285
OG0000503	DR096_RS02145	MHL_RS00845
OG0000504	DR096_RS02375	MHL_RS00980
OG0000505	DR096_RS02675	MHL_RS01015
OG0000506	DR096_RS02685	MHL_RS01025
OG0000507	DR096_RS02720	MHL_RS01060
OG0000508	DR096_RS00255	MHL_RS00255
OG0000509	DR096_RS00220	MHL_RS00290
OG0000510	DR096_RS00210	MHL_RS00300
OG0000511	DR096_RS00075	MHL_RS00435
OG0000512	DR096_RS02955	MHL_RS02610
OG0000513	DR096_RS00940	MHL_RS03425
OG0000514	DR096_RS01130	MHL_RS02905
OG0000516	DR096_RS04520	MHL_RS02085
OG0000517	DR096_RS01880	MHL_RS00070
OG0000518	DR096_RS00710	MHL_RS03115
OG0000519	DR096_RS02170	MHL_RS00870
OG0000520	DR096_RS02390	MHL_RS00995
OG0000521	DR096_RS00240	MHL_RS00270
OG0000522	DR096_RS00205	MHL_RS00305
OG0000523	DR096_RS00875	MHL_RS03365
OG0000524	DR096_RS01420	MHL_RS02725
OG0000525	DR096_RS04760	MHL_RS03330
OG0000526	DR096_RS03880	MHL_RS04020
OG0000527	DR096_RS03455	MHL_RS01840
OG0000528	DR096_RS00555	MHL_RS02090
OG0000529	DR096_RS02865	MHL_RS02300
OG0000530	DR096_RS03260	MHL_RS02410
OG0000531	DR096_RS01565	MHL_RS01480
OG0000532	DR096_RS01395	MHL_RS01715
OG0000533	DR096_RS03320	MHL_RS03945, MHL_RS03940
OG0000534	DR096_RS00125	MHL_RS00385
OG0000535	DR096_RS04655	MHL_RS00050
OG0000537	DR096_RS02110	MHL_RS00815
OG0000538	DR096_RS01915	MHL_RS01205
OG0000539	DR096_RS00295	MHL_RS00215
OG0000540	DR096_RS02455	MHL_RS02695
OG0000541	DR096_RS01465	MHL_RS02765
OG0000542	DR096_RS00155	MHL_RS00355
OG0000543	DR096_RS03760	MHL_RS01650
OG0000544	DR096_RS04680	MHL_RS01335
OG0000545	DR096_RS03395	MHL_RS01905
OG0000546	DR096_RS01200, DR096_RS04090	MHL_RS02835
OG0000547	DR096_RS01080	MHL_RS02955
OG0000548	DR096_RS01360	MHL_RS01675
OG0000549	DR096_RS04755	MHL_RS03320
OG0000550	DR096_RS00975	MHL_RS03460
OG0000551	DR096_RS00810	MHL_RS03030
OG0000553	DR096_RS04625	MHL_RS02740
OG0000554	DR096_RS01730	MHL_RS04060, MHL_RS02455
OG0000557	DR096_RS02225	MHL_RS01345
OG0000558	DR096_RS02255	MHL_RS01315
OG0000559	DR096_RS02035	MHL_RS01775
OG0000560	DR096_RS03410	MHL_RS01890
OG0000561	DR096_RS01900	MHL_RS01190
OG0000562	DR096_RS03405	MHL_RS01895
OG0000563	DR096_RS03420	MHL_RS01880
OG0000564	DR096_RS01675	MHL_RS01370
OG0000565	DR096_RS00410	MHL_RS01945
OG0000566	DR096_RS00400	MHL_RS01935
OG0000567	DR096_RS00370	MHL_RS01910
OG0000568	DR096_RS02070	MHL_RS00775
OG0000569	DR096_RS02250	MHL_RS01320
OG0000570	DR096_RS04685	MHL_RS01325
OG0000571	DR096_RS02240	MHL_RS01330
OG0000572	DR096_RS02220	MHL_RS01350
