NZ_AFCG01000005.1	-	20571	22649	IDATCC27716	+	101536	103614
NZ_AFCG01000005.1	+	22802	23530	IDATCC27716	+	103767	104495
NZ_AFCG01000005.1	+	23650	23916	IDATCC27716	+	104615	104881
NZ_AFCG01000005.1	+	24074	24458	IDATCC27716	+	105039	105423
NZ_AFCG01000005.1	-	24512	24940	IDATCC27716	+	105477	105905
NZ_AFCG01000005.1	-	25110	28316	IDATCC27716	+	106075	109281
NZ_AFCG01000005.1	-	28362	31550	IDATCC27716	+	109327	112515
NZ_AFCG01000005.1	-	31813	33732	IDATCC27716	+	112778	114697
NZ_AFCG01000005.1	-	33984	34106	IDATCC27716	+	114949	115071
NZ_AFCG01000005.1	-	34126	35094	IDATCC27716	+	115091	116059
NZ_AFCG01000005.1	-	35241	35316	IDATCC27716	+	116206	116281
NZ_AFCG01000005.1	-	35320	35405	IDATCC27716	+	116285	116370
NZ_AFCG01000005.1	+	35730	36869	IDATCC27716	+	116695	117834
NZ_AFCG01000005.1	+	36946	38520	IDATCC27716	+	117911	119485
NZ_AFCG01000005.1	+	38547	39062	IDATCC27716	+	119512	120027
NZ_AFCG01000005.1	+	39264	40388	IDATCC27716	+	120229	121353
NZ_AFCG01000005.1	+	40388	41392	IDATCC27716	+	121353	122357
NZ_AFCG01000005.1	-	41511	41586	IDATCC27716	+	122476	122551
NZ_AFCG01000005.1	+	42002	46132	IDATCC27716	+	122967	127097
NZ_AFCG01000005.1	-	46225	47373	IDATCC27716	+	127190	128338
NZ_AFCG01000005.1	+	47863	48618	IDATCC27716	+	128828	129583
NZ_AFCG01000005.1	-	48819	49487	IDATCC27716	+	129784	130452
NZ_AFCG01000005.1	-	50035	50880	IDATCC27716	+	131000	131845
NZ_AFCG01000005.1	-	51163	52647	IDATCC27716	+	132128	133612
NZ_AFCG01000005.1	+	52929	53624	IDATCC27716	+	133894	134589
NZ_AFCG01000005.1	-	53706	55436	IDATCC27716	+	134671	136401
NZ_AFCG01000005.1	-	55411	56760	IDATCC27716	+	136376	137725
NZ_AFCG01000005.1	+	57197	58531	IDATCC27716	+	138162	139496
NZ_AFCG01000005.1	+	58518	59378	IDATCC27716	+	139483	140343
NZ_AFCG01000005.1	+	59371	60195	IDATCC27716	+	140336	141160
NZ_AFCG01000005.1	+	60180	61895	IDATCC27716	+	141145	142860
NZ_AFCG01000005.1	+	61967	62803	IDATCC27716	+	142932	143768
NZ_AFCG01000005.1	-	62816	63343	IDATCC27716	+	143781	144308
NZ_AFCG01000005.1	-	63401	64741	IDATCC27716	+	144366	145706
NZ_AFCG01000005.1	+	64901	65611	IDATCC27716	+	145866	146576
NZ_AFCG01000005.1	+	65614	66174	IDATCC27716	+	146579	147139
NZ_AFCG01000005.1	+	66177	67103	IDATCC27716	+	147142	148068
NZ_AFCG01000005.1	+	68132	71541	IDATCC27716	+	149097	152506
NZ_AFCG01000005.1	+	71661	72950	IDATCC27716	+	152626	153915
NZ_AFCG01000005.1	+	73316	73645	IDATCC27716	+	154281	154610
NZ_AFCG01000005.1	+	73734	74168	IDATCC27716	+	154699	155133
NZ_AFCG01000005.1	-	74265	76835	IDATCC27716	+	155230	157800
NZ_AFCG01000005.1	+	77162	77827	IDATCC27716	+	158127	158792
NZ_AFCG01000005.1	+	77909	78523	IDATCC27716	+	158874	159488
NZ_AFCG01000005.1	+	78526	79224	IDATCC27716	+	159491	160189
NZ_AFCG01000005.1	+	79392	82010	IDATCC27716	+	160357	162975
NZ_AFCG01000005.1	+	82296	83504	IDATCC27716	+	163261	164469
NZ_AFCG01000005.1	-	83624	89581	IDATCC27716	+	164589	170546
NZ_AFCG01000005.1	-	90255	94415	IDATCC27716	+	171220	175380
NZ_AFCG01000005.1	+	94870	96693	IDATCC27716	+	175835	177658
NZ_AFCG01000005.1	+	97058	97747	IDATCC27716	+	178023	178712
NZ_AFCG01000005.1	+	97757	99127	IDATCC27716	+	178722	180092
NZ_AFCG01000005.1	+	99301	100134	IDATCC27716	+	180266	181099
NZ_AFCG01000005.1	+	100118	100273	IDATCC27716	+	181083	181238
NZ_AFCG01000005.1	-	100508	101401	IDATCC27716	+	181473	182366
NZ_AFCG01000005.1	-	101388	102005	IDATCC27716	+	182353	182970
NZ_AFCG01000005.1	-	101977	103227	IDATCC27716	+	182942	184192
NZ_AFCG01000005.1	-	103227	104765	IDATCC27716	+	184192	185730
NZ_AFCG01000005.1	-	104905	106164	IDATCC27716	+	185870	187129
NZ_AFCG01000005.1	+	106600	107550	IDATCC27716	+	187565	188515
NZ_AFCG01000005.1	+	107553	108761	IDATCC27716	+	188518	189726
NZ_AFCG01000005.1	-	109002	110837	IDATCC27716	+	189967	191802
NZ_AFCG01000005.1	-	110837	111757	IDATCC27716	+	191802	192722
NZ_AFCG01000005.1	-	112405	114426	IDATCC27716	+	193370	195391
NZ_AFCG01000005.1	-	114377	114685	IDATCC27716	+	195342	195650
NZ_AFCG01000005.1	+	115080	117899	IDATCC27716	+	196045	198864
NZ_AFCG01000005.1	+	117899	118954	IDATCC27716	+	198864	199919
NZ_AFCG01000005.1	+	118932	120089	IDATCC27716	+	199897	201054
NZ_AFCG01000005.1	+	120089	121138	IDATCC27716	+	201054	202103
NZ_AFCG01000005.1	+	121138	123465	IDATCC27716	+	202103	204430
NZ_AFCG01000005.1	+	123601	124932	IDATCC27716	+	204566	205897
NZ_AFCG01000005.1	+	125187	125735	IDATCC27716	+	274176	274724
NZ_AFCG01000005.1	+	125768	135868	IDATCC27716	+	274757	284857
NZ_AFCG01000005.1	+	135936	147296	IDATCC27716	+	284925	296285
NZ_AFCG01000005.1	-	147429	148124	IDATCC27716	+	296418	297113
NZ_AFCG01000005.1	-	148124	148567	IDATCC27716	+	297113	297556
NZ_AFCG01000005.1	-	148760	148844	IDATCC27716	+	297749	297833
NZ_AFCG01000005.1	-	148850	148943	IDATCC27716	+	297839	297932
NZ_AFCG01000005.1	-	149034	149936	IDATCC27716	+	298023	298925
NZ_AFCG01000005.1	-	149914	150351	IDATCC27716	+	298903	299340
NZ_AFCG01000005.1	-	150380	150601	IDATCC27716	+	299369	299590
NZ_AFCG01000005.1	-	150744	151349	IDATCC27716	+	299733	300338
NZ_AFCG01000005.1	-	151378	151962	IDATCC27716	+	300367	300951
NZ_AFCG01000005.1	+	152157	160115	IDATCC27716	+	301146	309104
NZ_AFCG01000005.1	+	160169	161092	IDATCC27716	+	309158	310081
NZ_AFCG01000005.1	+	161177	162319	IDATCC27716	+	310166	311308
NZ_AFCG01000005.1	+	162582	162657	IDATCC27716	+	311571	311646
NZ_AFCG01000005.1	+	162733	163548	IDATCC27716	+	311722	312537
NZ_AFCG01000005.1	-	163644	164747	IDATCC27716	+	312633	313736
NZ_AFCG01000005.1	-	164757	165020	IDATCC27716	+	313746	314009
NZ_AFCG01000005.1	-	165044	165604	IDATCC27716	+	314033	314593
NZ_AFCG01000005.1	-	165654	166145	IDATCC27716	+	314643	315134
NZ_AFCG01000005.1	-	166376	166452	IDATCC27716	+	315365	315441
NZ_AFCG01000005.1	-	166466	166539	IDATCC27716	+	315455	315528
NZ_AFCG01000005.1	-	166609	167442	IDATCC27716	+	315598	316431
NZ_AFCG01000005.1	-	168328	169110	IDATCC27716	+	317317	318099
NZ_AFCG01000005.1	-	169296	170267	IDATCC27716	+	318285	319256
NZ_AFCG01000005.1	-	170285	171628	IDATCC27716	+	319274	320617
NZ_AFCG01000005.1	+	171783	173888	IDATCC27716	+	320772	322877
NZ_AFCG01000005.1	+	173958	175508	IDATCC27716	+	322947	324497
NZ_AFCG01000005.1	+	175540	175872	IDATCC27716	+	324529	324861
NZ_AFCG01000005.1	-	175940	177550	IDATCC27716	+	324929	326539
NZ_AFCG01000005.1	-	177732	178712	IDATCC27716	+	326721	327701
NZ_AFCG01000005.1	-	178706	179368	IDATCC27716	+	327695	328357
NZ_AFCG01000005.1	+	179495	181069	IDATCC27716	+	328484	330058
NZ_AFCG01000005.1	-	181256	182005	IDATCC27716	+	330245	330994
NZ_AFCG01000005.1	-	182023	183555	IDATCC27716	+	331012	332544
NZ_AFCG01000005.1	+	183991	185181	IDATCC27716	+	332980	334170
NZ_AFCG01000005.1	+	185165	185935	IDATCC27716	+	334154	334924
NZ_AFCG01000005.1	+	185928	187625	IDATCC27716	+	334917	336614
NZ_AFCG01000005.1	+	187743	188219	IDATCC27716	+	336732	337208
NZ_AFCG01000005.1	+	188387	189523	IDATCC27716	+	337376	338512
NZ_AFCG01000005.1	+	189442	190371	IDATCC27716	+	338431	339360
NZ_AFCG01000005.1	-	190766	190993	IDATCC27716	+	339755	339982
NZ_AFCG01000005.1	-	191010	192419	IDATCC27716	+	339999	341408
NZ_AFCG01000005.1	-	192394	192772	IDATCC27716	+	341383	341761
NZ_AFCG01000006.1	-	1	394	IDATCC27716	+	594767	595160
NZ_AFCG01000006.1	+	1032	1694	IDATCC27716	+	595798	596460
NZ_AFCG01000006.1	-	1879	2046	IDATCC27716	+	596645	596812
NZ_AFCG01000006.1	-	2027	2830	seqID	strand	start	end
NZ_AFCG01000006.1	-	2817	4706	seqID	strand	start	end
NZ_AFCG01000006.1	-	5050	5982	seqID	strand	start	end
NZ_AFCG01000006.1	-	5868	6263	seqID	strand	start	end
NZ_AFCG01000006.1	+	6508	7662	seqID	strand	start	end
NZ_AFCG01000006.1	-	7715	8545	seqID	strand	start	end
NZ_AFCG01000006.1	-	8545	10329	seqID	strand	start	end
NZ_AFCG01000006.1	-	10354	11118	seqID	strand	start	end
NZ_AFCG01000006.1	+	11484	12101	seqID	strand	start	end
NZ_AFCG01000006.1	+	12229	12663	seqID	strand	start	end
NZ_AFCG01000006.1	+	12663	13487	seqID	strand	start	end
NZ_AFCG01000006.1	-	13506	14054	seqID	strand	start	end
NZ_AFCG01000006.1	-	14215	15315	seqID	strand	start	end
NZ_AFCG01000006.1	-	15394	16275	seqID	strand	start	end
NZ_AFCG01000006.1	-	16268	19213	seqID	strand	start	end
NZ_AFCG01000006.1	-	19249	19590	seqID	strand	start	end
NZ_AFCG01000006.1	-	19604	21403	seqID	strand	start	end
NZ_AFCG01000006.1	-	21370	21660	seqID	strand	start	end
NZ_AFCG01000006.1	-	21669	23522	seqID	strand	start	end
NZ_AFCG01000006.1	-	23530	23742	seqID	strand	start	end
NZ_AFCG01000006.1	+	24087	26087	seqID	strand	start	end
NZ_AFCG01000006.1	-	26632	28371	seqID	strand	start	end
NZ_AFCG01000006.1	-	28375	29358	seqID	strand	start	end
NZ_AFCG01000006.1	+	29433	29789	seqID	strand	start	end
NZ_AFCG01000006.1	+	29831	30439	seqID	strand	start	end
NZ_AFCG01000006.1	+	30449	33028	seqID	strand	start	end
NZ_AFCG01000006.1	+	33015	33755	seqID	strand	start	end
NZ_AFCG01000006.1	+	33748	34041	seqID	strand	start	end
NZ_AFCG01000006.1	+	34057	35574	seqID	strand	start	end
NZ_AFCG01000006.1	-	35770	35895	seqID	strand	start	end
NZ_AFCG01000006.1	+	36131	36236	seqID	strand	start	end
NZ_AFCG01000006.1	-	36481	36606	seqID	strand	start	end
NZ_AFCG01000006.1	+	36770	37711	seqID	strand	start	end
NZ_AFCG01000006.1	+	37621	38421	seqID	strand	start	end
NZ_AFCG01000006.1	+	38464	39018	seqID	strand	start	end
NZ_AFCG01000006.1	+	39253	40641	seqID	strand	start	end
NZ_AFCG01000006.1	+	40776	42302	seqID	strand	start	end
NZ_AFCG01000006.1	+	42295	44004	seqID	strand	start	end
NZ_AFCG01000006.1	+	44004	44915	seqID	strand	start	end
NZ_AFCG01000006.1	+	44985	45539	seqID	strand	start	end
NZ_AFCG01000006.1	+	45596	45669	seqID	strand	start	end
NZ_AFCG01000006.1	+	45797	46066	seqID	strand	start	end
NZ_AFCG01000006.1	+	46292	48772	seqID	strand	start	end
NZ_AFCG01000006.1	-	49052	51508	seqID	strand	start	end
NZ_AFCG01000006.1	-	51530	53728	seqID	strand	start	end
NZ_AFCG01000006.1	+	54048	54545	seqID	strand	start	end
NZ_AFCG01000006.1	+	54559	54924	seqID	strand	start	end
NZ_AFCG01000006.1	+	55114	58767	seqID	strand	start	end
NZ_AFCG01000006.1	+	58826	63061	seqID	strand	start	end
NZ_AFCG01000006.1	+	63066	63485	seqID	strand	start	end
NZ_AFCG01000006.1	+	63840	66359	seqID	strand	start	end
NZ_AFCG01000006.1	+	66369	68855	seqID	strand	start	end
NZ_AFCG01000006.1	-	68884	69123	seqID	strand	start	end
NZ_AFCG01000007.1	+	1	2328	seqID	strand	start	end
NZ_AFCG01000007.1	-	2354	2839	seqID	strand	start	end
NZ_AFCG01000007.1	-	2951	3358	seqID	strand	start	end
NZ_AFCG01000007.1	+	3492	5096	seqID	strand	start	end
NZ_AFCG01000007.1	-	5093	5686	seqID	strand	start	end
NZ_AFCG01000007.1	-	5671	6315	seqID	strand	start	end
NZ_AFCG01000007.1	-	6327	8225	seqID	strand	start	end
NZ_AFCG01000007.1	-	8244	8606	seqID	strand	start	end
NZ_AFCG01000007.1	-	8666	9349	seqID	strand	start	end
NZ_AFCG01000007.1	-	9372	9635	seqID	strand	start	end
NZ_AFCG01000007.1	+	9936	13031	seqID	strand	start	end
NZ_AFCG01000007.1	-	13028	13993	seqID	strand	start	end
NZ_AFCG01000007.1	-	13971	14636	seqID	strand	start	end
NZ_AFCG01000007.1	-	14735	16162	seqID	strand	start	end
NZ_AFCG01000007.1	-	16165	18426	seqID	strand	start	end
NZ_AFCG01000007.1	-	18429	19064	seqID	strand	start	end
NZ_AFCG01000007.1	-	19078	20427	seqID	strand	start	end
NZ_AFCG01000007.1	+	20842	22098	seqID	strand	start	end
NZ_AFCG01000007.1	-	22183	22512	seqID	strand	start	end
NZ_AFCG01000007.1	+	23092	24111	seqID	strand	start	end
NZ_AFCG01000007.1	+	24113	24580	seqID	strand	start	end
NZ_AFCG01000007.1	+	24581	26743	seqID	strand	start	end
NZ_AFCG01000007.1	-	26967	27161	seqID	strand	start	end
NZ_AFCG01000007.1	-	27204	27554	seqID	strand	start	end
NZ_AFCG01000007.1	-	27606	27800	seqID	strand	start	end
NZ_AFCG01000007.1	-	27793	28101	seqID	strand	start	end
NZ_AFCG01000007.1	-	28104	28442	seqID	strand	start	end
NZ_AFCG01000007.1	-	28666	30102	seqID	strand	start	end
NZ_AFCG01000007.1	-	30201	30992	seqID	strand	start	end
NZ_AFCG01000007.1	+	31067	31342	seqID	strand	start	end
NZ_AFCG01000007.1	-	31419	32489	seqID	strand	start	end
NZ_AFCG01000007.1	-	32559	33218	seqID	strand	start	end
NZ_AFCG01000007.1	+	33385	33684	seqID	strand	start	end
NZ_AFCG01000007.1	+	33693	33947	seqID	strand	start	end
NZ_AFCG01000007.1	-	34147	35001	seqID	strand	start	end
NZ_AFCG01000007.1	+	35139	35235	seqID	strand	start	end
NZ_AFCG01000007.1	+	35256	36365	seqID	strand	start	end
NZ_AFCG01000007.1	+	36506	37975	seqID	strand	start	end
NZ_AFCG01000007.1	+	38091	39038	seqID	strand	start	end
NZ_AFCG01000007.1	-	39251	39334	seqID	strand	start	end
NZ_AFCG01000007.1	+	39310	42225	seqID	strand	start	end
NZ_AFCG01000007.1	+	42282	43367	seqID	strand	start	end
