Orthogroup	MHP_MHP650_genes	MFC_MF33_genes
OG0000071	DR083_RS02790	DR085_RS01590
OG0000072	DR083_RS04820	DR085_RS03730
OG0000073	DR083_RS01265	DR085_RS02070
OG0000074	DR083_RS04700	DR085_RS03690
OG0000075	DR083_RS00220	DR085_RS00175
OG0000076	DR083_RS00235	DR085_RS00190
OG0000077	DR083_RS03235	DR085_RS00275
OG0000078	DR083_RS02075	DR085_RS00755
OG0000079	DR083_RS01845	DR085_RS00860
OG0000080	DR083_RS04190	DR085_RS03275
OG0000081	DR083_RS00215	DR085_RS00170
OG0000083	DR083_RS01625	DR085_RS03000
OG0000084	DR083_RS02910	DR085_RS02830
OG0000085	DR083_RS02905	DR085_RS02835
OG0000086	DR083_RS02895	DR085_RS03880
OG0000087	DR083_RS02880	DR085_RS02860
OG0000088	DR083_RS02875	DR085_RS02865
OG0000089	DR083_RS02865	DR085_RS02875
OG0000090	DR083_RS02695	DR085_RS02335
OG0000091	DR083_RS00955	DR085_RS02320
OG0000092	DR083_RS00940	DR085_RS02305
OG0000093	DR083_RS00935	DR085_RS02300
OG0000094	DR083_RS00930	DR085_RS02295
OG0000095	DR083_RS00905	DR085_RS02270
OG0000096	DR083_RS00900	DR085_RS02265
OG0000097	DR083_RS00880	DR085_RS02245
OG0000098	DR083_RS00870	DR085_RS02235
OG0000099	DR083_RS04630	DR085_RS02430
OG0000100	DR083_RS00805	DR085_RS02440
OG0000101	DR083_RS00800	DR085_RS02445
OG0000102	DR083_RS02100	DR085_RS02455
OG0000103	DR083_RS02750	DR085_RS01930
OG0000104	DR083_RS02745	DR085_RS01925
OG0000105	DR083_RS02730	DR085_RS01910
OG0000106	DR083_RS02720	DR085_RS01900
OG0000107	DR083_RS02710	DR085_RS01890
OG0000108	DR083_RS02705	DR085_RS01885
OG0000109	DR083_RS02700	DR085_RS01880
OG0000110	DR083_RS03140	DR085_RS01875
OG0000111	DR083_RS03135	DR085_RS01870
OG0000112	DR083_RS03125	DR085_RS01860
OG0000113	DR083_RS03315	DR085_RS03750
OG0000114	DR083_RS03305	DR085_RS01835
OG0000115	DR083_RS03290	DR085_RS01825
OG0000116	DR083_RS01185	DR085_RS01815
OG0000117	DR083_RS01180	DR085_RS01810
OG0000118	DR083_RS01145	DR085_RS01780
OG0000119	DR083_RS01140	DR085_RS01775
OG0000120	DR083_RS01125	DR085_RS01760
OG0000121	DR083_RS01100	DR085_RS01735
OG0000122	DR083_RS01095	DR085_RS01730
OG0000123	DR083_RS01075	DR085_RS01710
OG0000124	DR083_RS01070	DR085_RS01705
OG0000125	DR083_RS01065	DR085_RS01700
OG0000126	DR083_RS01055	DR085_RS01690
OG0000127	DR083_RS01045	DR085_RS01680
OG0000128	DR083_RS01030	DR085_RS01665
OG0000129	DR083_RS01025	DR085_RS01660
OG0000130	DR083_RS01015	DR085_RS01650
OG0000131	DR083_RS00985	DR085_RS01620
OG0000132	DR083_RS04660	DR085_RS03735
OG0000133	DR083_RS02355	DR085_RS00350
OG0000134	DR083_RS04790	DR085_RS03640
OG0000135	DR083_RS02375	DR085_RS00370
OG0000136	DR083_RS02380	DR085_RS00375
OG0000137	DR083_RS02420	DR085_RS00405
OG0000138	DR083_RS03185	DR085_RS00435
OG0000139	DR083_RS03155	DR085_RS00465
OG0000140	DR083_RS03150	DR085_RS00470
OG0000141	DR083_RS00725	DR085_RS00510
OG0000142	DR083_RS04625	DR085_RS03655
OG0000143	DR083_RS00695	DR085_RS00540
OG0000144	DR083_RS00685	DR085_RS00550
OG0000145	DR083_RS00675	DR085_RS00560
OG0000146	DR083_RS00665	DR085_RS00570
OG0000147	DR083_RS00660	DR085_RS00575
OG0000148	DR083_RS00645	DR085_RS00590
OG0000149	DR083_RS00635	DR085_RS00600
OG0000150	DR083_RS00620	DR085_RS00615
OG0000151	DR083_RS00575	DR085_RS00670
OG0000152	DR083_RS00570	DR085_RS00675
OG0000153	DR083_RS00565	DR085_RS00680
OG0000154	DR083_RS00555	DR085_RS00690
OG0000155	DR083_RS03340	DR085_RS00710
OG0000156	DR083_RS02140	DR085_RS00730
OG0000157	DR083_RS04765	DR085_RS03660
OG0000158	DR083_RS04770	DR085_RS03665
OG0000159	DR083_RS04945	DR085_RS00970
OG0000160	DR083_RS00360	DR085_RS00975
OG0000161	DR083_RS00355	DR085_RS00985
OG0000162	DR083_RS00345	DR085_RS02725
OG0000163	DR083_RS00340	DR085_RS02720
OG0000164	DR083_RS03555	DR085_RS03860
OG0000165	DR083_RS01545	DR085_RS02810
OG0000166	DR083_RS01565	DR085_RS02780
OG0000167	DR083_RS01580	DR085_RS02765
OG0000168	DR083_RS01585	DR085_RS02760
OG0000169	DR083_RS01655	DR085_RS01405
OG0000170	DR083_RS01670	DR085_RS01420
OG0000171	DR083_RS01680	DR085_RS01430
OG0000172	DR083_RS01690	DR085_RS01435
OG0000173	DR083_RS01695	DR085_RS01440
OG0000174	DR083_RS01700	DR085_RS01445
OG0000175	DR083_RS01715	DR085_RS01460
OG0000176	DR083_RS01765	DR085_RS01500
OG0000177	DR083_RS01770	DR085_RS01505
OG0000178	DR083_RS01775	DR085_RS01510
OG0000179	DR083_RS01785	DR085_RS01520
OG0000180	DR083_RS01790	DR085_RS01525
OG0000181	DR083_RS04830	DR085_RS03715
OG0000182	DR083_RS02830	DR085_RS01550
OG0000183	DR083_RS02795	DR085_RS01585
OG0000184	DR083_RS03100	DR085_RS02950
OG0000185	DR083_RS03085	DR085_RS02935
OG0000186	DR083_RS04900	DR085_RS02180
OG0000187	DR083_RS03415	DR085_RS02165
OG0000188	DR083_RS03405	DR085_RS02155
OG0000189	DR083_RS04865	DR085_RS03775
OG0000190	DR083_RS03025	DR085_RS02140
OG0000191	DR083_RS03005	DR085_RS02120
OG0000192	DR083_RS02475	DR085_RS02110
OG0000193	DR083_RS02490	DR085_RS02095
OG0000194	DR083_RS01250	DR085_RS02085
OG0000195	DR083_RS01255	DR085_RS02080
OG0000196	DR083_RS01275	DR085_RS03770
OG0000197	DR083_RS01280	DR085_RS02055
OG0000198	DR083_RS01295	DR085_RS02040
OG0000199	DR083_RS01300	DR085_RS02035
OG0000200	DR083_RS01315	DR085_RS02020
OG0000201	DR083_RS01325	DR085_RS02010
OG0000202	DR083_RS04685	DR085_RS01955
OG0000203	DR083_RS01385	DR085_RS01950
OG0000204	DR083_RS01390	DR085_RS03675
OG0000205	DR083_RS01395	DR085_RS00995
OG0000206	DR083_RS01415	DR085_RS01015
OG0000207	DR083_RS01430	DR085_RS01030
OG0000208	DR083_RS01435	DR085_RS01035
OG0000209	DR083_RS01440	DR085_RS01040
OG0000210	DR083_RS02680	DR085_RS01085
OG0000211	DR083_RS02670	DR085_RS01095
OG0000212	DR083_RS02660	DR085_RS01105
OG0000213	DR083_RS02655	DR085_RS01110
OG0000214	DR083_RS02650	DR085_RS01115
OG0000215	DR083_RS02645	DR085_RS01120
OG0000216	DR083_RS02640	DR085_RS01125
OG0000217	DR083_RS02635	DR085_RS01130
OG0000218	DR083_RS02625	DR085_RS03695
OG0000219	DR083_RS02620	DR085_RS01145
OG0000220	DR083_RS02615	DR085_RS01150
OG0000221	DR083_RS02610	DR085_RS01155
OG0000222	DR083_RS02605	DR085_RS01160
OG0000223	DR083_RS02600	DR085_RS01165
OG0000224	DR083_RS02590	DR085_RS01175
OG0000225	DR083_RS02580	DR085_RS01185
OG0000226	DR083_RS02575	DR085_RS01190
OG0000227	DR083_RS02570	DR085_RS01195
OG0000228	DR083_RS05030	DR085_RS03930
OG0000229	DR083_RS02560	DR085_RS01205
OG0000230	DR083_RS02555	DR085_RS01210
OG0000231	DR083_RS02545	DR085_RS01220
OG0000232	DR083_RS02535	DR085_RS01230
OG0000233	DR083_RS02035	DR085_RS01240
OG0000234	DR083_RS01995	DR085_RS01270
OG0000235	DR083_RS01985	DR085_RS01280
OG0000236	DR083_RS01980	DR085_RS01285
OG0000237	DR083_RS01975	DR085_RS01305
OG0000238	DR083_RS01965	DR085_RS01310
OG0000239	DR083_RS00735	DR085_RS01340
OG0000240	DR083_RS00740	DR085_RS01345
OG0000241	DR083_RS00750	DR085_RS01355
OG0000242	DR083_RS00755	DR085_RS01360
OG0000243	DR083_RS00760	DR085_RS01365
OG0000244	DR083_RS00770	DR085_RS01375
OG0000245	DR083_RS00780	DR085_RS01385
OG0000246	DR083_RS00010	DR085_RS02350
OG0000247	DR083_RS00020	DR085_RS02360
OG0000248	DR083_RS00030	DR085_RS02385
OG0000249	DR083_RS00035	DR085_RS02390
OG0000250	DR083_RS00050	DR085_RS00015
OG0000251	DR083_RS00085	DR085_RS00045
OG0000252	DR083_RS00095	DR085_RS00055
OG0000253	DR083_RS00100	DR085_RS00060
OG0000254	DR083_RS00110	DR085_RS00070
OG0000255	DR083_RS00120	DR085_RS00075
OG0000256	DR083_RS00125	DR085_RS00080
OG0000257	DR083_RS00150	DR085_RS00105
OG0000258	DR083_RS00160	DR085_RS00115
OG0000259	DR083_RS00190	DR085_RS00145
OG0000260	DR083_RS00200	DR085_RS00155
OG0000261	DR083_RS04585	DR085_RS03635
OG0000262	DR083_RS00225	DR085_RS00180
OG0000263	DR083_RS00240	DR085_RS00195
OG0000264	DR083_RS00255	DR085_RS00210
OG0000265	DR083_RS00265	DR085_RS00220
OG0000266	DR083_RS00280	DR085_RS00235
OG0000267	DR083_RS00295	DR085_RS00250
OG0000268	DR083_RS00300	DR085_RS00255
OG0000269	DR083_RS03225	DR085_RS00270
OG0000270	DR083_RS04615	DR085_RS03815
OG0000271	DR083_RS00515	DR085_RS02505
OG0000272	DR083_RS00510	DR085_RS02510
OG0000273	DR083_RS00505	DR085_RS02515
OG0000274	DR083_RS00485	DR085_RS02530
OG0000275	DR083_RS04605	DR085_RS03820
OG0000276	DR083_RS00475	DR085_RS02540
OG0000277	DR083_RS00465	DR085_RS03825
OG0000278	DR083_RS00460	DR085_RS02555
OG0000279	DR083_RS00450	DR085_RS02565
OG0000280	DR083_RS00445	DR085_RS02570
OG0000281	DR083_RS00440	DR085_RS02575
OG0000282	DR083_RS04595	DR085_RS02600
OG0000283	DR083_RS00410	DR085_RS02605
OG0000284	DR083_RS00405	DR085_RS02610
OG0000285	DR083_RS04590	DR085_RS03840
OG0000286	DR083_RS00325	DR085_RS00925
OG0000287	DR083_RS01805	DR085_RS00900
OG0000288	DR083_RS01815	DR085_RS00890
OG0000289	DR083_RS01820	DR085_RS00885
OG0000290	DR083_RS02205	DR085_RS03270
OG0000291	DR083_RS01920	DR085_RS00785
OG0000292	DR083_RS01915	DR085_RS00790
OG0000293	DR083_RS01910	DR085_RS00795
OG0000294	DR083_RS01900	DR085_RS00805
OG0000295	DR083_RS01895	DR085_RS00810
OG0000296	DR083_RS01855	DR085_RS00850
OG0000297	DR083_RS01850	DR085_RS00855
OG0000298	DR083_RS00045	DR085_RS00010
OG0000299	DR083_RS00070	DR085_RS00030
OG0000300	DR083_RS00250	DR085_RS00205
OG0000301	DR083_RS00285	DR085_RS00240
OG0000302	DR083_RS00290	DR085_RS00245
OG0000303	DR083_RS02385	DR085_RS00380
OG0000304	DR083_RS02530	DR085_RS00415
OG0000305	DR083_RS00670	DR085_RS00565
OG0000306	DR083_RS00595	DR085_RS00650
OG0000307	DR083_RS00560	DR085_RS00685
OG0000308	DR083_RS02185	DR085_RS00765
OG0000309	DR083_RS01885	DR085_RS00820
OG0000310	DR083_RS01810	DR085_RS00895
OG0000311	DR083_RS00385	DR085_RS00945
OG0000312	DR083_RS00370	DR085_RS00965
OG0000313	DR083_RS03565	DR085_RS02700
OG0000314	DR083_RS01560	DR085_RS02785
OG0000315	DR083_RS01590	DR085_RS02755
OG0000316	DR083_RS01600	DR085_RS02745
OG0000317	DR083_RS02870	DR085_RS02870
OG0000318	DR083_RS04715	DR085_RS03900
OG0000319	DR083_RS02735	DR085_RS01915
OG0000320	DR083_RS03115	DR085_RS01850
OG0000321	DR083_RS01150	DR085_RS01785
OG0000322	DR083_RS01105	DR085_RS01740
OG0000323	DR083_RS00975	DR085_RS01610
OG0000324	DR083_RS03000	DR085_RS02115
OG0000325	DR083_RS01260	DR085_RS02075
OG0000326	DR083_RS01355	DR085_RS01980
OG0000327	DR083_RS01360	DR085_RS01975
OG0000328	DR083_RS01445	DR085_RS01045
OG0000329	DR083_RS01470	DR085_RS01065
OG0000330	DR083_RS02020	DR085_RS01250
OG0000331	DR083_RS00765	DR085_RS01370
OG0000332	DR083_RS01725	DR085_RS01470
OG0000333	DR083_RS01735	DR085_RS01480
OG0000334	DR083_RS02835	DR085_RS01545
OG0000335	DR083_RS02825	DR085_RS03720
OG0000336	DR083_RS04600	DR085_RS03835
OG0000337	DR083_RS00855	DR085_RS02220
OG0000338	DR083_RS00895	DR085_RS02260
OG0000339	DR083_RS03295	DR085_RS01830
OG0000340	DR083_RS01170	DR085_RS01805
OG0000341	DR083_RS03020	DR085_RS02135
OG0000342	DR083_RS01290	DR085_RS02045
OG0000343	DR083_RS01745	DR085_RS01490
OG0000344	DR083_RS02400	DR085_RS00395
OG0000345	DR083_RS02585	DR085_RS01180
OG0000346	DR083_RS04950	DR085_RS03830
OG0000347	DR083_RS01080	DR085_RS01715
OG0000348	DR083_RS01365	DR085_RS03760
OG0000349	DR083_RS04610	DR085_RS02520
OG0000350	DR083_RS00550	DR085_RS00655
OG0000351	DR083_RS03285	DR085_RS00330
OG0000352	DR083_RS01540	DR085_RS02815
OG0000353	DR083_RS01110	DR085_RS01745
OG0000354	DR083_RS03170	DR085_RS00450
OG0000355	DR083_RS04705	DR085_RS03855
OG0000356	DR083_RS04710	DR085_RS03870
OG0000357	DR083_RS04740	DR085_RS03705
OG0000358	DR083_RS01710	DR085_RS01455
OG0000359	DR083_RS04680	DR085_RS03765
OG0000360	DR083_RS00155	DR085_RS00110
OG0000361	DR083_RS00185	DR085_RS00140
OG0000362	DR083_RS01830	DR085_RS00875
OG0000363	DR083_RS04670	DR085_RS03935
OG0000365	DR083_RS03815	DR085_RS03915
OG0000366	DR083_RS02900	DR085_RS02840
OG0000367	DR083_RS02890	DR085_RS02850
OG0000368	DR083_RS05110	DR085_RS02325
OG0000369	DR083_RS04650	DR085_RS03780
OG0000370	DR083_RS00920	DR085_RS02285
OG0000371	DR083_RS00915	DR085_RS02280
OG0000372	DR083_RS00910	DR085_RS02275
OG0000373	DR083_RS00885	DR085_RS02250
OG0000374	DR083_RS00875	DR085_RS02240
OG0000375	DR083_RS02740	DR085_RS01920
OG0000376	DR083_RS03130	DR085_RS01865
OG0000377	DR083_RS03120	DR085_RS01855
OG0000378	DR083_RS01190	DR085_RS01820
OG0000379	DR083_RS01115	DR085_RS01750
OG0000380	DR083_RS01090	DR085_RS01725
OG0000381	DR083_RS01050	DR085_RS01685
OG0000382	DR083_RS01020	DR085_RS01655
OG0000383	DR083_RS00980	DR085_RS01615
OG0000384	DR083_RS02340	DR085_RS00335
OG0000385	DR083_RS02345	DR085_RS00340
OG0000386	DR083_RS02365	DR085_RS00360
OG0000387	DR083_RS02390	DR085_RS00385
OG0000388	DR083_RS04795	DR085_RS03645
OG0000390	DR083_RS00690	DR085_RS00545
OG0000391	DR083_RS00680	DR085_RS00555
OG0000392	DR083_RS00655	DR085_RS00580
OG0000393	DR083_RS04620	DR085_RS00635
OG0000394	DR083_RS03350	DR085_RS00700
OG0000395	DR083_RS03345	DR085_RS00705
OG0000396	DR083_RS00330	DR085_RS02710
OG0000397	DR083_RS01525	DR085_RS02665
OG0000398	DR083_RS01530	DR085_RS02660
OG0000399	DR083_RS01575	DR085_RS02770
OG0000400	DR083_RS01665	DR085_RS01415
OG0000401	DR083_RS01730	DR085_RS01475
OG0000402	DR083_RS01740	DR085_RS01485
OG0000403	DR083_RS01750	DR085_RS01495
OG0000404	DR083_RS01780	DR085_RS03710
OG0000406	DR083_RS02820	DR085_RS01560
OG0000407	DR083_RS04825	DR085_RS03725
OG0000408	DR083_RS02810	DR085_RS01570
OG0000409	DR083_RS02805	DR085_RS01575
OG0000410	DR083_RS03105	DR085_RS02955
OG0000411	DR083_RS03095	DR085_RS02945
OG0000412	DR083_RS03090	DR085_RS02940
OG0000413	DR083_RS03435	DR085_RS02185
OG0000414	DR083_RS03425	DR085_RS02175
OG0000415	DR083_RS03420	DR085_RS02170
OG0000416	DR083_RS03410	DR085_RS02160
OG0000417	DR083_RS03015	DR085_RS02130
OG0000418	DR083_RS03010	DR085_RS02125
OG0000419	DR083_RS01270	DR085_RS02065
OG0000420	DR083_RS01305	DR085_RS02030
OG0000421	DR083_RS01340	DR085_RS01995
OG0000422	DR083_RS01350	DR085_RS01985
OG0000423	DR083_RS01405	DR085_RS01005
OG0000424	DR083_RS01410	DR085_RS01010
OG0000425	DR083_RS01420	DR085_RS01020
OG0000426	DR083_RS04690	DR085_RS03680
OG0000427	DR083_RS04695	DR085_RS03685
OG0000428	DR083_RS01475	DR085_RS01075
OG0000429	DR083_RS02595	DR085_RS01170
OG0000430	DR083_RS02550	DR085_RS01215
OG0000431	DR083_RS02540	DR085_RS01225
OG0000432	DR083_RS02025	DR085_RS01245
OG0000433	DR083_RS02010	DR085_RS01255
OG0000434	DR083_RS02005	DR085_RS01260
OG0000435	DR083_RS01990	DR085_RS01275
OG0000436	DR083_RS01960	DR085_RS01315
OG0000437	DR083_RS01950	DR085_RS01325
OG0000438	DR083_RS01945	DR085_RS03700
OG0000439	DR083_RS04745	DR085_RS01335
OG0000440	DR083_RS00745	DR085_RS01350
OG0000441	DR083_RS00785	DR085_RS01390
OG0000442	DR083_RS00015	DR085_RS02355
OG0000443	DR083_RS00065	DR085_RS00025
OG0000444	DR083_RS00080	DR085_RS00040
OG0000445	DR083_RS00105	DR085_RS00065
OG0000446	DR083_RS00135	DR085_RS00090
OG0000447	DR083_RS00140	DR085_RS00095
OG0000448	DR083_RS00170	DR085_RS00125
OG0000449	DR083_RS00195	DR085_RS00150
OG0000450	DR083_RS00205	DR085_RS00160
OG0000451	DR083_RS00245	DR085_RS00200
OG0000452	DR083_RS00270	DR085_RS00225
OG0000453	DR083_RS00305	DR085_RS00260
OG0000455	DR083_RS00795	DR085_RS03810
OG0000456	DR083_RS00420	DR085_RS02595
OG0000457	DR083_RS00395	DR085_RS02620
OG0000458	DR083_RS01800	DR085_RS00905
OG0000459	DR083_RS01825	DR085_RS00880
OG0000460	DR083_RS01835	DR085_RS00870
OG0000461	DR083_RS01880	DR085_RS00825
OG0000462	DR083_RS01875	DR085_RS00830
OG0000463	DR083_RS01870	DR085_RS00835
OG0000464	DR083_RS01865	DR085_RS00840
OG0000465	DR083_RS01860	DR085_RS00845
OG0000466	DR083_RS00275	DR085_RS00230
OG0000467	DR083_RS04780	DR085_RS03670
OG0000468	DR083_RS01570	DR085_RS02775
OG0000469	DR083_RS01630	DR085_RS02995
OG0000470	DR083_RS03825	DR085_RS01000
OG0000471	DR083_RS03775	DR085_RS01080
OG0000472	DR083_RS02975	DR085_RS02645
OG0000473	DR083_RS00525	DR085_RS02495
OG0000474	DR083_RS00530	DR085_RS02490
OG0000476	DR083_RS03485	DR085_RS02450
OG0000477	DR083_RS01905	DR085_RS00800
OG0000478	DR083_RS00470	DR085_RS02545
OG0000479	DR083_RS01155	DR085_RS01790
OG0000480	DR083_RS03830	DR085_RS03170
OG0000481	DR083_RS01375	DR085_RS01960
OG0000482	DR083_RS02485	DR085_RS02100
OG0000483	DR083_RS02885	DR085_RS02855
OG0000484	DR083_RS04580	DR085_RS03630
OG0000485	DR083_RS01955	DR085_RS01320
OG0000486	DR083_RS03035	DR085_RS02150
OG0000487	DR083_RS04720	DR085_RS03905
OG0000489	DR083_RS00950	DR085_RS02315
OG0000490	DR083_RS00890	DR085_RS02255
OG0000491	DR083_RS01135	DR085_RS01770
OG0000492	DR083_RS01060	DR085_RS01695
OG0000493	DR083_RS02405	DR085_RS00400
OG0000494	DR083_RS03165	DR085_RS00455
OG0000495	DR083_RS00625	DR085_RS00610
OG0000496	DR083_RS00615	DR085_RS00620
OG0000497	DR083_RS00610	DR085_RS00625
OG0000498	DR083_RS03355	DR085_RS00695
OG0000499	DR083_RS02150	DR085_RS00740
OG0000500	DR083_RS01535	DR085_RS02655
OG0000501	DR083_RS01675	DR085_RS01425
OG0000502	DR083_RS02495	DR085_RS02090
OG0000503	DR083_RS01320	DR085_RS02015
OG0000504	DR083_RS01455	DR085_RS01055
OG0000505	DR083_RS02675	DR085_RS01090
OG0000506	DR083_RS02665	DR085_RS01100
OG0000507	DR083_RS02630	DR085_RS01135
OG0000508	DR083_RS00130	DR085_RS00085
OG0000509	DR083_RS00165	DR085_RS00120
OG0000510	DR083_RS00175	DR085_RS00130
OG0000512	DR083_RS01840	DR085_RS00865
OG0000513	DR083_RS00455	DR085_RS02560
OG0000514	DR083_RS00650	DR085_RS00585
OG0000516	DR083_RS04725	DR085_RS02970
OG0000518	DR083_RS01720	DR085_RS01465
OG0000519	DR083_RS01345	DR085_RS01990
OG0000521	DR083_RS00145	DR085_RS00100
OG0000522	DR083_RS00180	DR085_RS00135
OG0000524	DR083_RS02180	DR085_RS00760
OG0000528	DR083_RS04730	DR085_RS02980
OG0000529	DR083_RS02725	DR085_RS01905
OG0000530	DR083_RS03310	DR085_RS01840
OG0000531	DR083_RS01085	DR085_RS01720
OG0000532	DR083_RS05100	DR085_RS00490
OG0000533	DR083_RS03335	DR085_RS01235
OG0000534	DR083_RS00260	DR085_RS00215
OG0000535	DR083_RS04655	DR085_RS02310
OG0000536	DR083_RS00825	DR085_RS02425
OG0000537	DR083_RS01285	DR085_RS02050
OG0000538	DR083_RS02000	DR085_RS01265
OG0000539	DR083_RS00090	DR085_RS00050
OG0000541	DR083_RS02135	DR085_RS00725
OG0000542	DR083_RS00230	DR085_RS00185
OG0000547	DR083_RS05065	DR085_RS00535
OG0000548	DR083_RS03570	DR085_RS02705
OG0000549	DR083_RS04845	DR085_RS02650
OG0000550	DR083_RS00490	DR085_RS02525
OG0000589	DR083_RS03545	DR085_RS02910
