Orthogroup	MHP_MHP650_genes	MFC_MF22_genes
OG0000164	DR083_RS03555	DR094_RS03770
OG0000165	DR083_RS01545	DR094_RS02890
OG0000166	DR083_RS01565	DR094_RS02910
OG0000167	DR083_RS01580	DR094_RS02925
OG0000168	DR083_RS01585	DR094_RS02930
OG0000169	DR083_RS01655	DR094_RS01830
OG0000170	DR083_RS01670	DR094_RS01845
OG0000171	DR083_RS01680	DR094_RS01855
OG0000172	DR083_RS01690	DR094_RS01860
OG0000173	DR083_RS01695	DR094_RS01865
OG0000174	DR083_RS01700	DR094_RS01870
OG0000175	DR083_RS01715	DR094_RS01885
OG0000176	DR083_RS01765	DR094_RS01925
OG0000177	DR083_RS01770	DR094_RS01930
OG0000178	DR083_RS01775	DR094_RS01935
OG0000179	DR083_RS01785	DR094_RS01945
OG0000180	DR083_RS01790	DR094_RS01950
OG0000181	DR083_RS04830	DR094_RS03710
OG0000182	DR083_RS02830	DR094_RS01975
OG0000183	DR083_RS02795	DR094_RS02010
OG0000184	DR083_RS03100	DR094_RS02865
OG0000185	DR083_RS03085	DR094_RS02880
OG0000186	DR083_RS04900	DR094_RS02535
OG0000187	DR083_RS03415	DR094_RS02520
OG0000188	DR083_RS03405	DR094_RS02510
OG0000189	DR083_RS04865	DR094_RS03755
OG0000190	DR083_RS03025	DR094_RS02495
OG0000191	DR083_RS03005	DR094_RS02475
OG0000192	DR083_RS02475	DR094_RS02465
OG0000193	DR083_RS02490	DR094_RS02450
OG0000194	DR083_RS01250	DR094_RS02440
OG0000195	DR083_RS01255	DR094_RS02435
OG0000196	DR083_RS01275	DR094_RS03750
OG0000197	DR083_RS01280	DR094_RS02410
OG0000198	DR083_RS01295	DR094_RS02395
OG0000199	DR083_RS01300	DR094_RS02390
OG0000200	DR083_RS01315	DR094_RS02375
OG0000201	DR083_RS01325	DR094_RS02365
OG0000202	DR083_RS04685	DR094_RS02310
OG0000203	DR083_RS01385	DR094_RS02305
OG0000204	DR083_RS01390	DR094_RS03670
OG0000205	DR083_RS01395	DR094_RS01420
OG0000206	DR083_RS01415	DR094_RS01440
OG0000207	DR083_RS01430	DR094_RS01455
OG0000208	DR083_RS01435	DR094_RS01460
OG0000209	DR083_RS01440	DR094_RS01465
OG0000210	DR083_RS02680	DR094_RS01510
OG0000211	DR083_RS02670	DR094_RS01520
OG0000212	DR083_RS02660	DR094_RS01530
OG0000213	DR083_RS02655	DR094_RS01535
OG0000214	DR083_RS02650	DR094_RS01540
OG0000215	DR083_RS02645	DR094_RS01545
OG0000216	DR083_RS02640	DR094_RS01550
OG0000217	DR083_RS02635	DR094_RS01555
OG0000218	DR083_RS02625	DR094_RS03690
OG0000219	DR083_RS02620	DR094_RS01570
OG0000220	DR083_RS02615	DR094_RS01575
OG0000221	DR083_RS02610	DR094_RS01580
OG0000222	DR083_RS02605	DR094_RS01585
OG0000223	DR083_RS02600	DR094_RS01590
OG0000224	DR083_RS02590	DR094_RS01600
OG0000225	DR083_RS02580	DR094_RS01610
OG0000226	DR083_RS02575	DR094_RS01615
OG0000227	DR083_RS02570	DR094_RS01620
OG0000228	DR083_RS05030	DR094_RS03855
OG0000229	DR083_RS02560	DR094_RS01630
OG0000230	DR083_RS02555	DR094_RS01635
OG0000231	DR083_RS02545	DR094_RS01645
OG0000232	DR083_RS02535	DR094_RS01655
OG0000233	DR083_RS02035	DR094_RS01665
OG0000234	DR083_RS01995	DR094_RS01695
OG0000235	DR083_RS01985	DR094_RS01705
OG0000236	DR083_RS01980	DR094_RS01710
OG0000237	DR083_RS01975	DR094_RS01730
OG0000238	DR083_RS01965	DR094_RS01735
OG0000239	DR083_RS00735	DR094_RS01765
OG0000240	DR083_RS00740	DR094_RS01770
OG0000241	DR083_RS00750	DR094_RS01780
OG0000242	DR083_RS00755	DR094_RS01785
OG0000243	DR083_RS00760	DR094_RS01790
OG0000244	DR083_RS00770	DR094_RS01800
OG0000245	DR083_RS00780	DR094_RS01810
OG0000246	DR083_RS00010	DR094_RS01005
OG0000247	DR083_RS00020	DR094_RS00995
OG0000248	DR083_RS00030	DR094_RS00970
OG0000249	DR083_RS00035	DR094_RS00965
OG0000250	DR083_RS00050	DR094_RS00950
OG0000251	DR083_RS00085	DR094_RS00920
OG0000252	DR083_RS00095	DR094_RS00910
OG0000253	DR083_RS00100	DR094_RS00905
OG0000254	DR083_RS00110	DR094_RS00895
OG0000255	DR083_RS00120	DR094_RS00890
OG0000256	DR083_RS00125	DR094_RS00885
OG0000257	DR083_RS00150	DR094_RS00860
OG0000258	DR083_RS00160	DR094_RS00850
OG0000259	DR083_RS00190	DR094_RS00820
OG0000260	DR083_RS00200	DR094_RS00810
OG0000261	DR083_RS04585	DR094_RS03570
OG0000262	DR083_RS00225	DR094_RS00785
OG0000263	DR083_RS00240	DR094_RS00770
OG0000264	DR083_RS00255	DR094_RS00755
OG0000265	DR083_RS00265	DR094_RS00745
OG0000266	DR083_RS00280	DR094_RS00730
OG0000267	DR083_RS00295	DR094_RS00715
OG0000268	DR083_RS00300	DR094_RS00710
OG0000269	DR083_RS03225	DR094_RS00695
OG0000270	DR083_RS04615	DR094_RS03620
OG0000271	DR083_RS00515	DR094_RS01250
OG0000272	DR083_RS00510	DR094_RS01255
OG0000273	DR083_RS00505	DR094_RS01260
OG0000274	DR083_RS00485	DR094_RS01280
OG0000275	DR083_RS04605	DR094_RS03625
OG0000276	DR083_RS00475	DR094_RS01290
OG0000277	DR083_RS00465	DR094_RS03630
OG0000278	DR083_RS00460	DR094_RS01305
OG0000279	DR083_RS00450	DR094_RS01315
OG0000280	DR083_RS00445	DR094_RS01320
OG0000281	DR083_RS00440	DR094_RS01325
OG0000282	DR083_RS04595	DR094_RS01350
OG0000283	DR083_RS00410	DR094_RS01355
OG0000284	DR083_RS00405	DR094_RS01360
OG0000285	DR083_RS04590	DR094_RS03645
OG0000286	DR083_RS00325	DR094_RS00065
OG0000287	DR083_RS01805	DR094_RS00090
OG0000288	DR083_RS01815	DR094_RS00100
OG0000289	DR083_RS01820	DR094_RS00105
OG0000290	DR083_RS02205	DR094_RS00215
OG0000291	DR083_RS01920	DR094_RS03090
OG0000292	DR083_RS01915	DR094_RS00200
OG0000293	DR083_RS01910	DR094_RS00195
OG0000294	DR083_RS01900	DR094_RS00185
OG0000295	DR083_RS01895	DR094_RS00180
OG0000296	DR083_RS01855	DR094_RS00140
OG0000297	DR083_RS01850	DR094_RS00135
OG0000298	DR083_RS00045	DR094_RS00955
OG0000299	DR083_RS00070	DR094_RS00935
OG0000300	DR083_RS00250	DR094_RS00760
OG0000301	DR083_RS00285	DR094_RS00725
OG0000302	DR083_RS00290	DR094_RS00720
OG0000303	DR083_RS02385	DR094_RS00585
OG0000304	DR083_RS02530	DR094_RS00550
OG0000305	DR083_RS00670	DR094_RS00420
OG0000306	DR083_RS00595	DR094_RS00340
OG0000307	DR083_RS00560	DR094_RS00300
OG0000308	DR083_RS02185	DR094_RS00225
OG0000309	DR083_RS01885	DR094_RS00170
OG0000310	DR083_RS01810	DR094_RS00095
OG0000311	DR083_RS00385	DR094_RS00045
OG0000312	DR083_RS00370	DR094_RS00025
OG0000313	DR083_RS03565	DR094_RS02585
OG0000314	DR083_RS01560	DR094_RS02905
OG0000315	DR083_RS01590	DR094_RS02935
OG0000316	DR083_RS01600	DR094_RS02945
OG0000317	DR083_RS02870	DR094_RS02685
OG0000318	DR083_RS04715	DR094_RS03800
OG0000319	DR083_RS02735	DR094_RS02055
OG0000320	DR083_RS03115	DR094_RS02120
OG0000321	DR083_RS01150	DR094_RS02185
OG0000322	DR083_RS01105	DR094_RS02230
OG0000323	DR083_RS00975	DR094_RS02805
OG0000324	DR083_RS03000	DR094_RS02470
OG0000325	DR083_RS01260	DR094_RS02430
OG0000326	DR083_RS01355	DR094_RS02335
OG0000327	DR083_RS01360	DR094_RS02330
OG0000328	DR083_RS01445	DR094_RS01470
OG0000329	DR083_RS01470	DR094_RS01490
OG0000330	DR083_RS02020	DR094_RS01675
OG0000331	DR083_RS00765	DR094_RS01795
OG0000332	DR083_RS01725	DR094_RS01895
OG0000333	DR083_RS01735	DR094_RS01905
OG0000334	DR083_RS02835	DR094_RS01970
OG0000335	DR083_RS02825	DR094_RS03715
OG0000336	DR083_RS04600	DR094_RS03640
OG0000337	DR083_RS00855	DR094_RS01135
OG0000338	DR083_RS00895	DR094_RS01095
OG0000339	DR083_RS03295	DR094_RS02140
OG0000340	DR083_RS01170	DR094_RS02165
OG0000341	DR083_RS03020	DR094_RS02490
OG0000342	DR083_RS01290	DR094_RS02400
OG0000343	DR083_RS01745	DR094_RS01915
OG0000344	DR083_RS02400	DR094_RS00570
OG0000345	DR083_RS02585	DR094_RS01605
OG0000346	DR083_RS04950	DR094_RS03635
OG0000347	DR083_RS01080	DR094_RS02255
OG0000348	DR083_RS01365	DR094_RS03740
OG0000349	DR083_RS04610	DR094_RS01270
OG0000350	DR083_RS00550	DR094_RS00335
OG0000351	DR083_RS03285	DR094_RS00635
OG0000352	DR083_RS01540	DR094_RS02885
OG0000353	DR083_RS01110	DR094_RS02225
OG0000354	DR083_RS03170	DR094_RS00520
OG0000355	DR083_RS04705	DR094_RS03775
OG0000356	DR083_RS04710	DR094_RS03825
OG0000357	DR083_RS04740	DR094_RS03700
OG0000358	DR083_RS01710	DR094_RS01880
OG0000359	DR083_RS04680	DR094_RS03745
OG0000360	DR083_RS00155	DR094_RS00855
OG0000361	DR083_RS00185	DR094_RS00825
OG0000362	DR083_RS01830	DR094_RS00115
OG0000363	DR083_RS04670	DR094_RS02300
OG0000365	DR083_RS03815	DR094_RS03785
OG0000366	DR083_RS02900	DR094_RS02655
OG0000367	DR083_RS02890	DR094_RS02665
OG0000368	DR083_RS05110	DR094_RS01030
OG0000369	DR083_RS04650	DR094_RS03585
OG0000370	DR083_RS00920	DR094_RS01070
OG0000371	DR083_RS00915	DR094_RS01075
OG0000372	DR083_RS00910	DR094_RS01080
OG0000373	DR083_RS00885	DR094_RS01105
OG0000374	DR083_RS00875	DR094_RS01115
OG0000375	DR083_RS02740	DR094_RS02050
OG0000376	DR083_RS03130	DR094_RS02105
OG0000377	DR083_RS03120	DR094_RS02115
OG0000378	DR083_RS01190	DR094_RS02150
OG0000379	DR083_RS01115	DR094_RS02220
OG0000380	DR083_RS01090	DR094_RS02245
OG0000381	DR083_RS01050	DR094_RS02285
OG0000382	DR083_RS01020	DR094_RS02760
OG0000383	DR083_RS00980	DR094_RS02800
OG0000384	DR083_RS02340	DR094_RS00630
OG0000385	DR083_RS02345	DR094_RS00625
OG0000386	DR083_RS02365	DR094_RS00605
OG0000387	DR083_RS02390	DR094_RS00580
OG0000388	DR083_RS04795	DR094_RS03560
OG0000390	DR083_RS00690	DR094_RS00440
OG0000391	DR083_RS00680	DR094_RS00430
OG0000392	DR083_RS00655	DR094_RS00405
OG0000393	DR083_RS04620	DR094_RS00350
OG0000394	DR083_RS03350	DR094_RS00285
OG0000395	DR083_RS03345	DR094_RS00280
OG0000396	DR083_RS00330	DR094_RS02575
OG0000397	DR083_RS01525	DR094_RS02620
OG0000398	DR083_RS01530	DR094_RS02625
OG0000399	DR083_RS01575	DR094_RS02920
OG0000400	DR083_RS01665	DR094_RS01840
OG0000401	DR083_RS01730	DR094_RS01900
OG0000402	DR083_RS01740	DR094_RS01910
OG0000403	DR083_RS01750	DR094_RS01920
OG0000404	DR083_RS01780	DR094_RS03705
OG0000406	DR083_RS02820	DR094_RS01985
OG0000407	DR083_RS04825	DR094_RS03720
OG0000408	DR083_RS02810	DR094_RS01995
OG0000409	DR083_RS02805	DR094_RS02000
OG0000410	DR083_RS03105	DR094_RS02860
OG0000411	DR083_RS03095	DR094_RS02870
OG0000412	DR083_RS03090	DR094_RS02875
OG0000413	DR083_RS03435	DR094_RS02540
OG0000414	DR083_RS03425	DR094_RS02530
OG0000415	DR083_RS03420	DR094_RS02525
OG0000416	DR083_RS03410	DR094_RS02515
OG0000417	DR083_RS03015	DR094_RS02485
OG0000418	DR083_RS03010	DR094_RS02480
OG0000419	DR083_RS01270	DR094_RS02420
OG0000420	DR083_RS01305	DR094_RS02385
OG0000421	DR083_RS01340	DR094_RS02350
OG0000422	DR083_RS01350	DR094_RS02340
OG0000423	DR083_RS01405	DR094_RS01430
OG0000424	DR083_RS01410	DR094_RS01435
OG0000425	DR083_RS01420	DR094_RS01445
OG0000426	DR083_RS04690	DR094_RS03675
OG0000427	DR083_RS04695	DR094_RS03680
OG0000428	DR083_RS01475	DR094_RS01500
OG0000429	DR083_RS02595	DR094_RS01595
OG0000430	DR083_RS02550	DR094_RS01640
OG0000431	DR083_RS02540	DR094_RS01650
OG0000432	DR083_RS02025	DR094_RS01670
OG0000433	DR083_RS02010	DR094_RS01680
OG0000434	DR083_RS02005	DR094_RS01685
OG0000435	DR083_RS01990	DR094_RS01700
OG0000436	DR083_RS01960	DR094_RS01740
OG0000437	DR083_RS01950	DR094_RS01750
OG0000438	DR083_RS01945	DR094_RS03695
OG0000439	DR083_RS04745	DR094_RS01760
OG0000440	DR083_RS00745	DR094_RS01775
OG0000441	DR083_RS00785	DR094_RS01815
OG0000442	DR083_RS00015	DR094_RS01000
OG0000443	DR083_RS00065	DR094_RS00940
OG0000444	DR083_RS00080	DR094_RS00925
OG0000445	DR083_RS00105	DR094_RS00900
OG0000446	DR083_RS00135	DR094_RS00875
OG0000447	DR083_RS00140	DR094_RS00870
OG0000448	DR083_RS00170	DR094_RS00840
OG0000449	DR083_RS00195	DR094_RS00815
OG0000450	DR083_RS00205	DR094_RS00805
OG0000451	DR083_RS00245	DR094_RS00765
OG0000452	DR083_RS00270	DR094_RS00740
OG0000453	DR083_RS00305	DR094_RS00705
OG0000455	DR083_RS00795	DR094_RS03615
OG0000456	DR083_RS00420	DR094_RS01345
OG0000457	DR083_RS00395	DR094_RS01370
OG0000458	DR083_RS01800	DR094_RS00085
OG0000459	DR083_RS01825	DR094_RS00110
OG0000460	DR083_RS01835	DR094_RS00120
OG0000461	DR083_RS01880	DR094_RS00165
OG0000462	DR083_RS01875	DR094_RS00160
OG0000463	DR083_RS01870	DR094_RS00155
OG0000464	DR083_RS01865	DR094_RS00150
OG0000465	DR083_RS01860	DR094_RS00145
OG0000466	DR083_RS00275	DR094_RS00735
OG0000467	DR083_RS04780	DR094_RS03535
OG0000468	DR083_RS01570	DR094_RS02915
OG0000469	DR083_RS01630	DR094_RS02710
OG0000470	DR083_RS03825	DR094_RS01425
OG0000471	DR083_RS03775	DR094_RS01505
OG0000472	DR083_RS02975	DR094_RS01405
OG0000473	DR083_RS00525	DR094_RS01240
OG0000474	DR083_RS00530	DR094_RS01235
OG0000476	DR083_RS03485	DR094_RS01195
OG0000477	DR083_RS01905	DR094_RS00190
OG0000478	DR083_RS00470	DR094_RS01295
OG0000479	DR083_RS01155	DR094_RS02180
OG0000480	DR083_RS03830	DR094_RS03065
OG0000481	DR083_RS01375	DR094_RS02315
OG0000482	DR083_RS02485	DR094_RS02455
OG0000483	DR083_RS02885	DR094_RS02670
OG0000484	DR083_RS04580	DR094_RS03575
OG0000485	DR083_RS01955	DR094_RS01745
OG0000486	DR083_RS03035	DR094_RS02505
OG0000487	DR083_RS04720	DR094_RS03795
OG0000489	DR083_RS00950	DR094_RS01040
OG0000490	DR083_RS00890	DR094_RS01100
OG0000491	DR083_RS01135	DR094_RS02200
OG0000492	DR083_RS01060	DR094_RS02275
OG0000493	DR083_RS02405	DR094_RS00565
OG0000494	DR083_RS03165	DR094_RS00515
OG0000495	DR083_RS00625	DR094_RS00375
OG0000496	DR083_RS00615	DR094_RS00365
OG0000497	DR083_RS00610	DR094_RS00360
OG0000498	DR083_RS03355	DR094_RS00290
OG0000499	DR083_RS02150	DR094_RS00250
OG0000500	DR083_RS01535	DR094_RS02630
OG0000501	DR083_RS01675	DR094_RS01850
OG0000502	DR083_RS02495	DR094_RS02445
OG0000503	DR083_RS01320	DR094_RS02370
OG0000504	DR083_RS01455	DR094_RS01480
OG0000505	DR083_RS02675	DR094_RS01515
OG0000506	DR083_RS02665	DR094_RS01525
OG0000507	DR083_RS02630	DR094_RS01560
OG0000508	DR083_RS00130	DR094_RS00880
OG0000509	DR083_RS00165	DR094_RS00845
OG0000510	DR083_RS00175	DR094_RS00835
OG0000512	DR083_RS01840	DR094_RS00125
OG0000513	DR083_RS00455	DR094_RS01310
OG0000514	DR083_RS00650	DR094_RS00400
OG0000516	DR083_RS04725	DR094_RS02725
OG0000518	DR083_RS01720	DR094_RS01890
OG0000519	DR083_RS01345	DR094_RS02345
OG0000521	DR083_RS00145	DR094_RS00865
OG0000522	DR083_RS00180	DR094_RS00830
OG0000524	DR083_RS02180	DR094_RS00230
OG0000525	DR083_RS04850	DR094_RS03660
OG0000528	DR083_RS04730	DR094_RS03790
OG0000529	DR083_RS02725	DR094_RS02065
OG0000530	DR083_RS03310	DR094_RS02130
OG0000531	DR083_RS01085	DR094_RS02250
OG0000533	DR083_RS03335	DR094_RS01660
OG0000534	DR083_RS00260	DR094_RS00750
OG0000535	DR083_RS04655	DR094_RS01045
OG0000536	DR083_RS00825	DR094_RS01170
OG0000537	DR083_RS01285	DR094_RS02405
OG0000538	DR083_RS02000	DR094_RS01690
OG0000539	DR083_RS00090	DR094_RS00915
OG0000541	DR083_RS02135	DR094_RS00265
OG0000542	DR083_RS00230	DR094_RS00780
OG0000547	DR083_RS05065	DR094_RS00450
OG0000548	DR083_RS03570	DR094_RS02580
OG0000549	DR083_RS04845	DR094_RS03665
OG0000550	DR083_RS00490	DR094_RS01275
OG0000589	DR083_RS03545	DR094_RS02835
