NZ_CP007585.1	+	1	1392	IDMs42	+	1	1392
NZ_CP007585.1	+	140007	144137	IDMs42	+	140007	144137
NZ_CP007585.1	-	144230	145378	IDMs42	-	144230	145378
NZ_CP007585.1	+	145868	146623	IDMs42	+	145868	146623
NZ_CP007585.1	-	146824	147462	IDMs42	-	146824	147462
NZ_CP007585.1	-	148040	148885	IDMs42	-	148040	148885
NZ_CP007585.1	-	149168	150652	IDMs42	-	149168	150652
NZ_CP007585.1	+	150934	151629	IDMs42	+	150934	151629
NZ_CP007585.1	-	151711	153441	IDMs42	-	151711	153441
NZ_CP007585.1	-	153416	154765	IDMs42	-	153416	154765
NZ_CP007585.1	+	155202	156536	IDMs42	+	155202	156536
NZ_CP007585.1	+	156523	157383	IDMs42	+	156523	157383
NZ_CP007585.1	+	157376	158200	IDMs42	+	157376	158200
NZ_CP007585.1	+	158185	159900	IDMs42	+	158185	159900
NZ_CP007585.1	+	159972	160808	IDMs42	+	159972	160808
NZ_CP007585.1	-	160821	161348	IDMs42	-	160821	161348
NZ_CP007585.1	-	161406	162746	IDMs42	-	161406	162746
NZ_CP007585.1	+	162906	163616	IDMs42	+	162906	163616
NZ_CP007585.1	+	163619	164179	IDMs42	+	163619	164179
NZ_CP007585.1	+	164182	165108	IDMs42	+	164182	165108
NZ_CP007585.1	+	165135	169547	IDMs42	+	165135	169547
NZ_CP007585.1	+	169667	170956	IDMs42	+	169667	170956
NZ_CP007585.1	+	171322	171651	IDMs42	+	171322	171651
NZ_CP007585.1	+	171740	172174	IDMs42	+	171740	172174
NZ_CP007585.1	-	172271	174841	IDMs42	-	172271	174841
NZ_CP007585.1	+	175168	175833	IDMs42	+	175168	175833
NZ_CP007585.1	+	175915	176529	IDMs42	+	175915	176529
NZ_CP007585.1	+	176532	177230	IDMs42	+	176532	177230
NZ_CP007585.1	+	177398	180016	IDMs42	+	177398	180016
NZ_CP007585.1	+	180302	181510	IDMs42	+	180302	181510
NZ_CP007585.1	-	181629	187586	IDMs42	-	181629	187586
NZ_CP007585.1	-	188260	192420	IDMs42	-	188260	192420
NZ_CP007585.1	+	192874	194697	IDMs42	+	192874	194697
NZ_CP007585.1	+	195062	195751	IDMs42	+	195062	195751
NZ_CP007585.1	+	195761	197131	IDMs42	+	195761	197131
NZ_CP007585.1	+	197257	198138	IDMs42	+	197257	198138
NZ_CP007585.1	+	198122	198277	IDMs42	+	198122	198277
NZ_CP007585.1	-	198512	199405	IDMs42	-	198512	199405
NZ_CP007585.1	-	199392	200009	IDMs42	-	199392	200009
NZ_CP007585.1	-	199981	201231	IDMs42	-	199981	201231
NZ_CP007585.1	-	201231	202769	IDMs42	-	201231	202769
NZ_CP007585.1	-	202909	204168	IDMs42	-	202909	204168
NZ_CP007585.1	+	204604	205554	IDMs42	+	204604	205554
NZ_CP007585.1	+	205557	206765	IDMs42	+	205557	206765
NZ_CP007585.1	-	207006	208841	IDMs42	-	207006	208841
NZ_CP007585.1	-	208841	209761	IDMs42	-	208841	209761
NZ_CP007585.1	-	210409	212589	IDMs42	-	210409	212589
NZ_CP007585.1	+	213089	215908	IDMs42	+	213089	215908
NZ_CP007585.1	+	215908	216963	IDMs42	+	215908	216963
NZ_CP007585.1	+	216941	218098	IDMs42	+	216941	218098
NZ_CP007585.1	+	218098	219147	IDMs42	+	218098	219147
NZ_CP007585.1	+	219147	221474	IDMs42	+	219147	221474
NZ_CP007585.1	+	221610	222941	IDMs42	+	221610	222941
NZ_CP007585.1	+	223202	227479	IDMs42	+	223202	227479
NZ_CP007585.1	+	227776	231900	IDMs42	+	227776	231900
NZ_CP007585.1	+	232015	237477	IDMs42	+	232015	237477
NZ_CP007585.1	-	237592	238509	IDMs42	-	237592	238509
NZ_CP007585.1	-	239258	240493	IDMs42	-	239258	240493
NZ_CP007585.1	+	240873	243482	IDMs42	+	240873	243482
NZ_CP007585.1	+	243656	244264	IDMs42	+	243656	244264
NZ_CP007585.1	+	244279	245742	IDMs42	+	244279	245742
NZ_CP007585.1	+	245826	246521	IDMs42	+	245826	246521
NZ_CP007585.1	-	246572	247375	IDMs42	-	246572	247375
NZ_CP007585.1	+	247673	249256	IDMs42	+	247673	249256
NZ_CP007585.1	+	249274	249828	IDMs42	+	249274	249828
NZ_CP007585.1	+	249848	250714	IDMs42	+	249848	250714
NZ_CP007585.1	+	250715	251185	IDMs42	+	250715	251185
NZ_CP007585.1	+	251178	253403	seqID	-	start	end
NZ_CP007585.1	+	253403	254938	IDMs42	+	262057	264282
NZ_CP007585.1	+	254941	256314	IDMs42	+	253403	254938
NZ_CP007585.1	+	256698	257618	seqID	-	start	end
NZ_CP007585.1	+	257622	258707	IDMs42	+	265820	267193
NZ_CP007585.1	+	258688	259344	IDMs42	+	256698	257618
NZ_CP007585.1	-	259424	260149	seqID	+	start	end
NZ_CP007585.1	-	260149	260889	IDMs42	-	268501	269586
NZ_CP007585.1	+	261108	261593	IDMs42	+	258688	259344
NZ_CP007585.1	+	261594	262064	seqID	-	start	end
NZ_CP007585.1	+	262057	264282	IDMs42	+	270303	271028
NZ_CP007585.1	+	264282	265817	IDMs42	+	260149	260889
NZ_CP007585.1	+	265820	267193	seqID	-	start	end
NZ_CP007585.1	+	267577	268497	IDMs42	+	261108	261593
NZ_CP007585.1	+	268501	269586	IDMs42	+	250715	251185
NZ_CP007585.1	+	269567	270223	seqID	-	start	end
NZ_CP007585.1	-	270303	271028	IDMs42	-	262057	264282
NZ_CP007585.1	-	271028	271768	IDMs42	-	253403	254938
NZ_CP007585.1	-	271911	273647	seqID	+	start	end
NZ_CP007585.1	-	273892	274806	IDMs42	-	265820	267193
NZ_CP007585.1	+	274954	276729	IDMs42	+	256698	257618
NZ_CP007585.1	+	276729	277445	seqID	-	start	end
NZ_CP007585.1	+	277445	279562	IDMs42	+	268501	269586
NZ_CP007585.1	+	279549	280499	IDMs42	+	258688	259344
NZ_CP007585.1	+	280727	281677	seqID	-	start	end
NZ_CP007585.1	+	281706	282311	IDMs42	+	270303	271028
NZ_CP007585.1	+	282457	283830	IDMs42	+	260149	260889
NZ_CP007585.1	+	284135	285787	seqID	-	start	end
NZ_CP007585.1	+	286118	288100	seqID	-	start	end
NZ_CP007585.1	+	288330	290099	seqID	-	start	end
NZ_CP007585.1	+	290335	290865	seqID	-	start	end
NZ_CP007585.1	+	291220	291768	seqID	-	start	end
NZ_CP007585.1	+	291801	301901	seqID	-	start	end
NZ_CP007585.1	+	301969	313323	seqID	-	start	end
NZ_CP007585.1	-	313456	314151	seqID	+	start	end
NZ_CP007585.1	-	314151	314594	seqID	+	start	end
NZ_CP007585.1	-	314787	314871	seqID	+	start	end
NZ_CP007585.1	-	314877	314970	seqID	+	start	end
NZ_CP007585.1	-	315061	315963	seqID	+	start	end
NZ_CP007585.1	-	315941	316378	seqID	+	start	end
NZ_CP007585.1	-	316407	316628	seqID	+	start	end
NZ_CP007585.1	-	316771	317376	seqID	+	start	end
NZ_CP007585.1	-	317403	317987	seqID	+	start	end
NZ_CP007585.1	+	318182	326140	seqID	-	start	end
NZ_CP007585.1	+	326194	327117	seqID	-	start	end
NZ_CP007585.1	+	327202	328344	seqID	-	start	end
NZ_CP007585.1	+	328607	328682	seqID	-	start	end
NZ_CP007585.1	+	328758	329573	seqID	-	start	end
NZ_CP007585.1	-	329669	330772	seqID	+	start	end
NZ_CP007585.1	-	330782	331045	seqID	+	start	end
NZ_CP007585.1	-	331069	331629	seqID	+	start	end
NZ_CP007585.1	-	331679	332170	seqID	+	start	end
NZ_CP007585.1	-	332400	332476	seqID	+	start	end
NZ_CP007585.1	-	332490	332563	seqID	+	start	end
NZ_CP007585.1	-	332633	333466	seqID	+	start	end
NZ_CP007585.1	-	334350	335132	seqID	+	start	end
NZ_CP007585.1	-	335318	336289	seqID	+	start	end
NZ_CP007585.1	-	336307	337650	seqID	+	start	end
NZ_CP007585.1	+	337805	339910	seqID	-	start	end
NZ_CP007585.1	+	339926	341530	seqID	-	start	end
NZ_CP007585.1	+	341562	341894	seqID	-	start	end
NZ_CP007585.1	-	341962	343572	seqID	+	start	end
NZ_CP007585.1	-	343754	345391	seqID	+	start	end
NZ_CP007585.1	+	345518	347092	seqID	-	start	end
NZ_CP007585.1	-	347279	348028	seqID	+	start	end
NZ_CP007585.1	-	348046	349578	seqID	+	start	end
NZ_CP007585.1	+	350014	351204	seqID	-	start	end
NZ_CP007585.1	+	351188	351958	seqID	-	start	end
NZ_CP007585.1	+	351951	353648	seqID	-	start	end
NZ_CP007585.1	+	353766	354242	seqID	-	start	end
NZ_CP007585.1	+	354410	355546	seqID	-	start	end
NZ_CP007585.1	+	355465	356394	seqID	-	start	end
NZ_CP007585.1	-	356791	357018	seqID	+	start	end
NZ_CP007585.1	-	357035	358444	seqID	+	start	end
NZ_CP007585.1	-	358419	358811	seqID	+	start	end
NZ_CP007585.1	+	358992	359075	seqID	-	start	end
NZ_CP007585.1	+	359079	359153	seqID	-	start	end
NZ_CP007585.1	+	359200	360639	seqID	-	start	end
NZ_CP007585.1	+	360694	361026	seqID	-	start	end
NZ_CP007585.1	-	361142	363442	seqID	+	start	end
NZ_CP007585.1	-	363541	364107	seqID	+	start	end
NZ_CP007585.1	-	364117	364953	seqID	+	start	end
NZ_CP007585.1	-	364940	365869	seqID	+	start	end
NZ_CP007585.1	-	365856	367016	seqID	+	start	end
NZ_CP007585.1	+	367167	369029	seqID	-	start	end
NZ_CP007585.1	+	369212	370264	seqID	-	start	end
NZ_CP007585.1	+	370355	372124	seqID	-	start	end
NZ_CP007585.1	+	372331	372621	seqID	-	start	end
NZ_CP007585.1	+	372647	373126	seqID	-	start	end
NZ_CP007585.1	+	373373	376186	seqID	-	start	end
NZ_CP007585.1	+	376212	379007	seqID	-	start	end
NZ_CP007585.1	-	379108	379275	seqID	+	start	end
NZ_CP007585.1	-	379279	380244	seqID	+	start	end
NZ_CP007585.1	-	380207	381217	seqID	+	start	end
NZ_CP007585.1	-	381217	383394	seqID	+	start	end
NZ_CP007585.1	-	383372	384340	seqID	+	start	end
NZ_CP007585.1	-	384366	386465	seqID	+	start	end
NZ_CP007585.1	-	386496	388727	seqID	+	start	end
NZ_CP007585.1	+	389094	389474	seqID	-	start	end
NZ_CP007585.1	+	389528	390916	seqID	-	start	end
NZ_CP007585.1	+	390969	391358	seqID	-	start	end
NZ_CP007585.1	+	391412	392698	seqID	-	start	end
NZ_CP007585.1	+	392716	395148	seqID	-	start	end
NZ_CP007585.1	+	395328	395711	seqID	-	start	end
NZ_CP007585.1	-	395941	397367	seqID	+	start	end
NZ_CP007585.1	-	397506	398363	seqID	+	start	end
NZ_CP007585.1	-	398336	399127	seqID	+	start	end
NZ_CP007585.1	-	399318	400055	seqID	+	start	end
NZ_CP007585.1	-	400057	402036	seqID	+	start	end
NZ_CP007585.1	+	402509	402907	seqID	-	start	end
NZ_CP007585.1	+	402939	404237	seqID	-	start	end
NZ_CP007585.1	+	404237	406654	seqID	-	start	end
NZ_CP007585.1	+	406813	407397	seqID	-	start	end
NZ_CP007585.1	-	407545	408954	seqID	+	start	end
NZ_CP007585.1	+	409735	410175	seqID	-	start	end
NZ_CP007585.1	+	410177	411064	seqID	-	start	end
NZ_CP007585.1	+	411117	412076	seqID	-	start	end
NZ_CP007585.1	+	412614	413627	seqID	-	start	end
NZ_CP007585.1	+	413617	414387	seqID	-	start	end
NZ_CP007585.1	+	414380	415924	seqID	-	start	end
NZ_CP007585.1	-	415921	416790	seqID	+	start	end
NZ_CP007585.1	-	416821	417498	seqID	+	start	end
NZ_CP007585.1	-	417545	418066	seqID	+	start	end
NZ_CP007585.1	+	418254	419948	seqID	-	start	end
NZ_CP007585.1	+	420572	421240	seqID	-	start	end
NZ_CP007585.1	+	421215	422111	seqID	-	start	end
NZ_CP007585.1	+	422095	422817	seqID	-	start	end
NZ_CP007585.1	+	422801	423688	seqID	-	start	end
NZ_CP007585.1	+	423681	424193	seqID	-	start	end
NZ_CP007585.1	+	424292	426292	seqID	-	start	end
NZ_CP007585.1	+	426336	427562	seqID	-	start	end
NZ_CP007585.1	-	427581	428699	seqID	+	start	end
NZ_CP007585.1	-	428718	429590	seqID	+	start	end
NZ_CP007585.1	-	429791	431638	seqID	+	start	end
NZ_CP007585.1	-	431640	432206	seqID	+	start	end
NZ_CP007585.1	+	432741	435338	seqID	-	start	end
NZ_CP007585.1	+	435430	436716	seqID	-	start	end
NZ_CP007585.1	+	436709	438412	seqID	-	start	end
NZ_CP007585.1	+	438799	439071	seqID	-	start	end
NZ_CP007585.1	-	439226	442876	seqID	+	start	end
NZ_CP007585.1	-	442876	445518	seqID	+	start	end
NZ_CP007585.1	-	445600	447690	seqID	+	start	end
NZ_CP007585.1	-	447690	448001	seqID	+	start	end
NZ_CP007585.1	-	448001	448780	seqID	+	start	end
NZ_CP007585.1	+	449077	450438	seqID	-	start	end
NZ_CP007585.1	+	450443	451684	seqID	-	start	end
NZ_CP007585.1	+	451788	452321	seqID	-	start	end
NZ_CP007585.1	-	452324	453124	seqID	+	start	end
NZ_CP007585.1	-	453132	454130	seqID	+	start	end
NZ_CP007585.1	-	454145	454480	seqID	+	start	end
NZ_CP007585.1	+	454601	456778	seqID	-	start	end
NZ_CP007585.1	+	456842	457123	seqID	-	start	end
NZ_CP007585.1	+	457126	457680	seqID	-	start	end
NZ_CP007585.1	+	457683	458318	seqID	-	start	end
NZ_CP007585.1	+	458299	459174	seqID	-	start	end
NZ_CP007585.1	+	459183	459902	seqID	-	start	end
NZ_CP007585.1	+	459945	460490	seqID	-	start	end
NZ_CP007585.1	+	460500	461318	seqID	-	start	end
NZ_CP007585.1	+	461291	462193	seqID	-	start	end
NZ_CP007585.1	+	462183	463145	seqID	-	start	end
NZ_CP007585.1	+	463149	465221	seqID	-	start	end
NZ_CP007585.1	+	465382	466335	seqID	-	start	end
NZ_CP007585.1	-	466332	468947	seqID	+	start	end
NZ_CP007585.1	+	469030	469467	seqID	-	start	end
NZ_CP007585.1	+	469740	470093	seqID	-	start	end
NZ_CP007585.1	-	470539	473598	seqID	+	start	end
NZ_CP007585.1	-	473666	476722	seqID	+	start	end
NZ_CP007585.1	+	477197	477877	seqID	-	start	end
NZ_CP007585.1	+	477884	480043	seqID	-	start	end
NZ_CP007585.1	+	480101	480298	seqID	-	start	end
NZ_CP007585.1	+	480401	480475	seqID	-	start	end
NZ_CP007585.1	+	480479	480554	seqID	-	start	end
NZ_CP007585.1	+	480569	480644	seqID	-	start	end
NZ_CP007585.1	+	480649	480725	seqID	-	start	end
NZ_CP007585.1	+	480759	480842	seqID	-	start	end
NZ_CP007585.1	+	480895	481737	seqID	-	start	end
NZ_CP007585.1	+	481751	482560	seqID	-	start	end
NZ_CP007585.1	+	482562	483398	seqID	-	start	end
NZ_CP007585.1	-	483395	484210	seqID	+	start	end
NZ_CP007585.1	+	484543	484860	seqID	-	start	end
NZ_CP007585.1	+	485128	487251	seqID	-	start	end
NZ_CP007585.1	-	487277	487762	seqID	+	start	end
NZ_CP007585.1	-	487874	488281	seqID	+	start	end
NZ_CP007585.1	+	488415	490019	seqID	-	start	end
NZ_CP007585.1	-	490016	490609	seqID	+	start	end
NZ_CP007585.1	-	490594	491238	seqID	+	start	end
NZ_CP007585.1	-	491250	493148	seqID	+	start	end
NZ_CP007585.1	-	493167	493529	seqID	+	start	end
NZ_CP007585.1	-	493589	494272	seqID	+	start	end
NZ_CP007585.1	-	494295	494558	seqID	+	start	end
NZ_CP007585.1	+	494859	496037	seqID	-	start	end
NZ_CP007585.1	+	496071	497954	seqID	-	start	end
NZ_CP007585.1	-	497951	498916	seqID	+	start	end
NZ_CP007585.1	-	498894	499559	seqID	+	start	end
NZ_CP007585.1	-	499658	501085	seqID	+	start	end
NZ_CP007585.1	-	501088	503349	seqID	+	start	end
NZ_CP007585.1	-	503352	503987	seqID	+	start	end
NZ_CP007585.1	-	504001	505350	seqID	+	start	end
NZ_CP007585.1	+	505765	507021	seqID	-	start	end
NZ_CP007585.1	-	507105	507434	seqID	+	start	end
NZ_CP007585.1	+	508014	509033	seqID	-	start	end
NZ_CP007585.1	+	509035	509502	seqID	-	start	end
NZ_CP007585.1	+	509503	511665	seqID	-	start	end
NZ_CP007585.1	-	511889	512083	seqID	+	start	end
NZ_CP007585.1	-	512126	512476	seqID	+	start	end
NZ_CP007585.1	-	512528	512722	seqID	+	start	end
NZ_CP007585.1	-	512715	513365	seqID	+	start	end
NZ_CP007585.1	-	513589	515025	seqID	+	start	end
NZ_CP007585.1	-	515124	515915	seqID	+	start	end
NZ_CP007585.1	+	515991	516266	seqID	-	start	end
NZ_CP007585.1	-	516343	517413	seqID	+	start	end
NZ_CP007585.1	-	517483	518142	seqID	+	start	end
NZ_CP007585.1	+	518310	518609	seqID	-	start	end
NZ_CP007585.1	+	518618	518872	seqID	-	start	end
NZ_CP007585.1	-	519072	519926	seqID	+	start	end
NZ_CP007585.1	+	520064	520160	seqID	-	start	end
NZ_CP007585.1	+	520181	521290	seqID	-	start	end
NZ_CP007585.1	+	521431	522900	seqID	-	start	end
NZ_CP007585.1	+	523016	523963	seqID	-	start	end
NZ_CP007585.1	-	524176	524259	seqID	+	start	end
NZ_CP007585.1	+	524313	527150	seqID	-	start	end
NZ_CP007585.1	+	527207	528292	seqID	-	start	end
NZ_CP007585.1	+	528279	529007	seqID	-	start	end
NZ_CP007585.1	+	529028	530431	seqID	-	start	end
NZ_CP007585.1	+	530422	530832	seqID	-	start	end
NZ_CP007585.1	+	530825	531349	seqID	-	start	end
NZ_CP007585.1	+	531336	532094	seqID	-	start	end
NZ_CP007585.1	-	532098	532172	seqID	+	start	end
NZ_CP007585.1	+	532228	532833	seqID	-	start	end
NZ_CP007585.1	+	532817	533467	seqID	-	start	end
NZ_CP007585.1	+	533478	534290	seqID	-	start	end
NZ_CP007585.1	+	534307	535542	seqID	-	start	end
NZ_CP007585.1	+	535814	537166	seqID	-	start	end
NZ_CP007585.1	+	537281	537721	seqID	-	start	end
NZ_CP007585.1	-	537831	538481	seqID	+	start	end
NZ_CP007585.1	-	538462	539319	seqID	+	start	end
NZ_CP007585.1	-	539320	539901	seqID	+	start	end
NZ_CP007585.1	-	539894	540454	seqID	+	start	end
NZ_CP007585.1	-	540519	541160	seqID	+	start	end
NZ_CP007585.1	-	541667	542548	seqID	+	start	end
NZ_CP007585.1	-	542556	542951	seqID	+	start	end
NZ_CP007585.1	-	542951	543403	seqID	+	start	end
NZ_CP007585.1	-	543420	543803	seqID	+	start	end
NZ_CP007585.1	-	543775	545817	seqID	+	start	end
NZ_CP007585.1	+	545890	547086	seqID	-	start	end
NZ_CP007585.1	+	547372	548139	seqID	-	start	end
NZ_CP007585.1	+	548111	548572	seqID	-	start	end
NZ_CP007585.1	+	548573	549292	seqID	-	start	end
NZ_CP007585.1	+	549279	550424	seqID	-	start	end
NZ_CP007585.1	+	550417	550848	seqID	-	start	end
NZ_CP007585.1	+	550826	551536	seqID	-	start	end
NZ_CP007585.1	-	551682	552044	seqID	+	start	end
NZ_CP007585.1	-	552047	553045	seqID	+	start	end
NZ_CP007585.1	-	553052	553456	seqID	+	start	end
NZ_CP007585.1	-	553459	553872	seqID	+	start	end
NZ_CP007585.1	-	554075	554188	seqID	+	start	end
NZ_CP007585.1	-	554233	554460	seqID	+	start	end
NZ_CP007585.1	-	554461	555213	seqID	+	start	end
NZ_CP007585.1	-	555204	555842	seqID	+	start	end
NZ_CP007585.1	-	555891	557312	seqID	+	start	end
NZ_CP007585.1	-	557312	557755	seqID	+	start	end
NZ_CP007585.1	-	558039	558818	seqID	+	start	end
NZ_CP007585.1	-	558820	559185	seqID	+	start	end
NZ_CP007585.1	-	559188	559727	seqID	+	start	end
