NZ_QQRE01000001.1	-	114350	114440	DR093_RS00485
NZ_QQRE01000001.1	-	114445	114520	DR093_RS00490
NZ_QQRE01000001.1	-	114562	114638	DR093_RS00495
NZ_QQRE01000001.1	-	114641	114717	DR093_RS00500
NZ_QQRE01000001.1	-	114721	114797	DR093_RS00505
NZ_QQRE01000001.1	-	114864	114940	DR093_RS00510
NZ_QQRE01000001.1	+	115038	115829	DR093_RS00515
NZ_QQRE01000001.1	+	116077	116793	DR093_RS00520
NZ_QQRE01000001.1	-	117140	119983	DR093_RS00525
NZ_QQRE01000001.1	-	120028	122493	DR093_RS00530
NZ_QQRE01000001.1	-	122712	123056	DR093_RS00535
NZ_QQRE01000001.1	+	123226	124671	DR093_RS03795
NZ_QQRE01000001.1	-	124725	125234	DR093_RS00545
NZ_QQRE01000001.1	+	125414	125487	DR093_RS00550
NZ_QQRE01000001.1	+	125642	126133	DR093_RS00555
NZ_QQRE01000001.1	+	126276	127256	DR093_RS00560
NZ_QQRE01000001.1	+	127403	128320	DR093_RS00565
NZ_QQRE01000001.1	+	128353	131613	DR093_RS00570
NZ_QQRE01000001.1	+	131622	134519	DR093_RS03800
NZ_QQRE01000001.1	-	134525	136603	DR093_RS00580
NZ_QQRE01000001.1	+	136755	137483	DR093_RS00585
NZ_QQRE01000001.1	+	137603	137869	DR093_RS00590
NZ_QQRE01000001.1	+	138012	138396	DR093_RS00595
NZ_QQRE01000001.1	-	138450	138878	DR093_RS00600
NZ_QQRE01000001.1	-	139048	142263	DR093_RS03805
NZ_QQRE01000001.1	-	142303	145494	DR093_RS00605
NZ_QQRE01000001.1	-	145758	147677	DR093_RS00610
NZ_QQRE01000001.1	-	147927	148049	DR093_RS03345
NZ_QQRE01000001.1	-	148069	149037	DR093_RS00615
NZ_QQRE01000001.1	-	149125	149200	DR093_RS00620
NZ_QQRE01000001.1	-	149204	149289	DR093_RS00625
NZ_QQRE01000001.1	+	149513	150754	DR093_RS00630
NZ_QQRE01000001.1	+	150831	152405	DR093_RS00635
NZ_QQRE01000001.1	+	152432	152947	DR093_RS00640
NZ_QQRE01000001.1	+	153149	154273	DR093_RS00645
NZ_QQRE01000001.1	+	154273	155277	DR093_RS00650
NZ_QQRE01000001.1	-	155396	155471	DR093_RS00655
NZ_QQRE01000001.1	+	155888	160018	DR093_RS00660
NZ_QQRE01000001.1	-	160112	161254	DR093_RS00665
NZ_QQRE01000001.1	-	161353	162198	DR093_RS00670
NZ_QQRE01000001.1	-	162480	163964	DR093_RS00675
NZ_QQRE01000001.1	+	164247	164942	DR093_RS03810
NZ_QQRE01000001.1	-	165024	166754	DR093_RS00685
NZ_QQRE01000001.1	-	166729	168078	DR093_RS03360
NZ_QQRE01000001.1	+	168515	169849	DR093_RS00700
NZ_QQRE01000001.1	+	169836	170696	DR093_RS00705
NZ_QQRE01000001.1	+	170689	171513	DR093_RS00710
NZ_QQRE01000001.1	+	171498	173213	DR093_RS00715
NZ_QQRE01000001.1	+	173285	174121	DR093_RS00720
NZ_QQRE01000001.1	-	174134	174661	DR093_RS00725
NZ_QQRE01000001.1	-	174719	176059	DR093_RS00730
NZ_QQRE01000001.1	+	176219	176929	DR093_RS00735
NZ_QQRE01000001.1	+	176932	177492	DR093_RS00740
NZ_QQRE01000001.1	+	177495	178421	DR093_RS00745
NZ_QQRE01000001.1	+	178448	182881	DR093_RS00750
NZ_QQRE01000001.1	+	183001	184290	DR093_RS00755
NZ_QQRE01000001.1	+	184655	184984	DR093_RS00760
NZ_QQRE01000001.1	+	185073	185507	DR093_RS00765
NZ_QQRE01000001.1	-	185604	188174	DR093_RS00770
NZ_QQRE01000001.1	+	188509	189174	DR093_RS00775
NZ_QQRE01000001.1	+	189256	189870	DR093_RS00780
NZ_QQRE01000001.1	+	189873	190571	DR093_RS00785
NZ_QQRE01000001.1	+	190739	193357	DR093_RS00790
NZ_QQRE01000001.1	+	193643	194851	DR093_RS00795
NZ_QQRE01000001.1	-	194961	200909	DR093_RS00800
NZ_QQRE01000001.1	+	200934	201131	DR093_RS00805
NZ_QQRE01000001.1	-	201583	202776	DR093_RS03365
NZ_QQRE01000001.1	-	202751	205744	DR093_RS00810
NZ_QQRE01000001.1	+	206195	208018	DR093_RS00815
NZ_QQRE01000001.1	+	208383	209072	DR093_RS00820
NZ_QQRE01000001.1	+	209082	209480	DR093_RS00825
NZ_QQRE01000001.1	+	209461	209877	DR093_RS00830
NZ_QQRE01000001.1	+	210135	210884	DR093_RS00835
NZ_QQRE01000001.1	+	210868	211023	DR093_RS00840
NZ_QQRE01000001.1	-	211258	212151	DR093_RS00845
NZ_QQRE01000001.1	-	212138	212755	DR093_RS00850
NZ_QQRE01000001.1	-	212727	213977	DR093_RS00855
NZ_QQRE01000001.1	-	213977	215515	DR093_RS00860
NZ_QQRE01000001.1	-	215656	216915	DR093_RS00865
NZ_QQRE01000001.1	+	217351	218301	DR093_RS00870
NZ_QQRE01000001.1	+	218304	219512	DR093_RS00875
NZ_QQRE01000001.1	-	219752	221587	DR093_RS00880
NZ_QQRE01000001.1	-	221587	222507	DR093_RS00885
NZ_QQRE01000001.1	-	223148	225376	DR093_RS03230
NZ_QQRE01000001.1	+	225870	228689	DR093_RS00900
NZ_QQRE01000001.1	+	228689	229744	DR093_RS00905
NZ_QQRE01000001.1	+	229722	230879	DR093_RS03815
NZ_QQRE01000001.1	+	230879	231928	DR093_RS00915
NZ_QQRE01000001.1	+	231928	234255	DR093_RS03820
NZ_QQRE01000001.1	+	234390	235721	DR093_RS00925
NZ_QQRE01000001.1	+	235982	240259	DR093_RS00930
NZ_QQRE01000001.1	+	240580	244668	DR093_RS03825
NZ_QQRE01000001.1	+	244783	250257	DR093_RS00940
NZ_QQRE01000001.1	-	250373	251290	DR093_RS00945
NZ_QQRE01000001.1	-	251407	251643	DR093_RS00950
NZ_QQRE01000001.1	-	252043	253278	DR093_RS00955
NZ_QQRE01000001.1	+	253656	255293	DR093_RS03405
NZ_QQRE01000001.1	+	255388	256442	DR093_RS03410
NZ_QQRE01000001.1	+	256616	257224	DR093_RS00965
NZ_QQRE01000001.1	+	257251	258714	DR093_RS00970
NZ_QQRE01000001.1	+	258798	259493	DR093_RS00975
NZ_QQRE01000001.1	-	259544	260347	DR093_RS00980
NZ_QQRE01000001.1	+	260646	262229	DR093_RS00985
NZ_QQRE01000001.1	+	262247	262801	DR093_RS00990
NZ_QQRE01000001.1	+	262821	263687	DR093_RS03415
NZ_QQRE01000001.1	+	263688	264158	DR093_RS01000
NZ_QQRE01000001.1	+	264151	266376	DR093_RS01005
NZ_QQRE01000001.1	+	266376	267911	DR093_RS01010
NZ_QQRE01000001.1	+	267914	269287	DR093_RS01015
NZ_QQRE01000001.1	+	269671	270591	DR093_RS01020
NZ_QQRE01000001.1	+	270595	271680	DR093_RS01025
NZ_QQRE01000001.1	+	271661	272317	DR093_RS01030
NZ_QQRE01000001.1	-	272397	273122	DR093_RS01035
NZ_QQRE01000001.1	-	273122	273862	DR093_RS01040
NZ_QQRE01000001.1	-	274004	275740	DR093_RS01045
NZ_QQRE01000001.1	-	275987	276901	DR093_RS01050
NZ_QQRE01000001.1	+	277049	278824	DR093_RS01055
NZ_QQRE01000001.1	+	278824	279540	DR093_RS01060
NZ_QQRE01000001.1	+	279540	281657	DR093_RS01065
NZ_QQRE01000001.1	+	281644	282594	DR093_RS01070
NZ_QQRE01000001.1	+	282822	283760	DR093_RS01075
NZ_QQRE01000001.1	+	283789	284394	DR093_RS01080
NZ_QQRE01000001.1	+	284536	285909	DR093_RS01085
NZ_QQRE01000001.1	+	286214	287851	DR093_RS01090
NZ_QQRE01000001.1	+	288197	290179	DR093_RS01095
NZ_QQRE01000001.1	+	290409	292136	DR093_RS01100
NZ_QQRE01000001.1	+	292396	292926	DR093_RS01105
NZ_QQRE01000001.1	+	293292	303989	DR093_RS01110
NZ_QQRE01000001.1	+	304064	315373	DR093_RS01115
NZ_QQRE01000001.1	-	315507	316202	DR093_RS01120
NZ_QQRE01000001.1	-	316202	316645	DR093_RS01125
NZ_QQRE01000001.1	-	316833	316917	DR093_RS01130
NZ_QQRE01000001.1	-	316923	317016	DR093_RS01135
NZ_QQRE01000001.1	-	317108	318010	DR093_RS01140
NZ_QQRE01000001.1	-	317988	318425	DR093_RS01145
NZ_QQRE01000001.1	-	318454	318675	DR093_RS01150
NZ_QQRE01000001.1	-	318831	319436	DR093_RS01155
NZ_QQRE01000001.1	-	319460	320044	DR093_RS01160
NZ_QQRE01000001.1	+	320239	323821	DR093_RS01165
NZ_QQRE01000019.1	+	1	962	DR093_RS03035
NZ_QQRE01000020.1	-	1	838	DR093_RS03040
NZ_QQRE01000021.1	-	1	338	DR093_RS03045
NZ_QQRE01000023.1	-	1	294	DR093_RS03050
NZ_QQRE01000026.1	-	1	276	DR093_RS03265
NZ_QQRE01000002.1	+	1	507	DR093_RS01170
NZ_QQRE01000002.1	+	896	3799	DR093_RS01175
NZ_QQRE01000002.1	-	3942	5543	DR093_RS03830
NZ_QQRE01000002.1	-	5527	7134	DR093_RS03835
NZ_QQRE01000002.1	-	7156	7557	DR093_RS01190
NZ_QQRE01000002.1	+	7965	11612	DR093_RS01195
NZ_QQRE01000002.1	+	11627	15121	DR093_RS01200
NZ_QQRE01000002.1	-	15190	16680	DR093_RS01205
NZ_QQRE01000002.1	-	17183	18217	DR093_RS01210
NZ_QQRE01000002.1	-	18219	18371	DR093_RS01215
NZ_QQRE01000002.1	-	18553	19002	DR093_RS01220
NZ_QQRE01000002.1	+	19345	20166	DR093_RS01225
NZ_QQRE01000002.1	+	20169	22487	DR093_RS01230
NZ_QQRE01000002.1	+	22577	24529	DR093_RS03840
NZ_QQRE01000002.1	+	24678	25052	DR093_RS03435
NZ_QQRE01000002.1	+	25106	26356	DR093_RS03440
NZ_QQRE01000002.1	+	26361	28772	DR093_RS03845
NZ_QQRE01000002.1	-	29579	32518	DR093_RS03850
NZ_QQRE01000002.1	-	32694	34442	DR093_RS01260
NZ_QQRE01000002.1	-	34586	35197	DR093_RS01265
NZ_QQRE01000002.1	-	35219	36214	DR093_RS01270
NZ_QQRE01000002.1	+	36327	37553	DR093_RS03855
NZ_QQRE01000002.1	+	37555	38334	DR093_RS01280
NZ_QQRE01000002.1	+	38498	38932	DR093_RS01285
NZ_QQRE01000002.1	+	38937	39335	DR093_RS01290
NZ_QQRE01000002.1	+	39417	39493	DR093_RS01295
NZ_QQRE01000002.1	-	39539	40237	DR093_RS01300
NZ_QQRE01000002.1	-	40418	42406	DR093_RS01305
NZ_QQRE01000002.1	+	42608	44980	DR093_RS01310
NZ_QQRE01000002.1	+	44984	46981	DR093_RS03860
NZ_QQRE01000002.1	+	46962	47399	DR093_RS01320
NZ_QQRE01000002.1	+	47392	48783	DR093_RS01325
NZ_QQRE01000002.1	+	48783	50015	DR093_RS03865
NZ_QQRE01000002.1	+	49999	50682	DR093_RS01335
NZ_QQRE01000002.1	+	50669	51883	DR093_RS01340
NZ_QQRE01000002.1	+	51917	52606	DR093_RS01345
NZ_QQRE01000002.1	+	52630	53175	DR093_RS01350
NZ_QQRE01000002.1	+	53231	53371	DR093_RS01355
NZ_QQRE01000002.1	+	53371	53607	DR093_RS03870
NZ_QQRE01000002.1	+	53627	54199	DR093_RS03875
NZ_QQRE01000002.1	-	54796	54885	DR093_RS01370
NZ_QQRE01000002.1	+	54961	55935	DR093_RS01375
NZ_QQRE01000002.1	-	55913	58753	DR093_RS01380
NZ_QQRE01000002.1	-	58760	59347	DR093_RS01385
NZ_QQRE01000002.1	-	59337	60086	DR093_RS01390
NZ_QQRE01000002.1	-	60086	60823	DR093_RS03880
NZ_QQRE01000002.1	+	61113	63215	DR093_RS01400
NZ_QQRE01000002.1	+	63341	65089	DR093_RS01405
NZ_QQRE01000002.1	-	65177	66796	DR093_RS03885
NZ_QQRE01000002.1	-	66805	68415	DR093_RS03890
NZ_QQRE01000002.1	+	68760	71111	DR093_RS01420
NZ_QQRE01000002.1	-	71290	71868	DR093_RS01425
NZ_QQRE01000002.1	+	72062	73711	DR093_RS03895
NZ_QQRE01000002.1	-	73740	76226	DR093_RS01435
NZ_QQRE01000002.1	-	76236	78572	DR093_RS01440
NZ_QQRE01000003.1	+	1	1228	DR093_RS03900
NZ_QQRE01000003.1	+	1494	2846	DR093_RS01450
NZ_QQRE01000003.1	+	2961	3401	DR093_RS01455
NZ_QQRE01000003.1	-	3511	4161	DR093_RS01460
NZ_QQRE01000003.1	-	4142	4999	DR093_RS01465
NZ_QQRE01000003.1	-	5000	5581	DR093_RS01470
NZ_QQRE01000003.1	-	5574	6134	DR093_RS01475
NZ_QQRE01000003.1	-	6199	6741	DR093_RS03905
NZ_QQRE01000003.1	-	7480	8361	DR093_RS01485
NZ_QQRE01000003.1	-	8369	8764	DR093_RS01490
NZ_QQRE01000003.1	-	8764	9216	DR093_RS01495
NZ_QQRE01000003.1	-	9233	9616	DR093_RS01500
NZ_QQRE01000003.1	-	9588	11627	DR093_RS03910
NZ_QQRE01000003.1	+	11703	12899	DR093_RS01510
NZ_QQRE01000003.1	+	13185	13952	DR093_RS03915
NZ_QQRE01000003.1	+	13924	14385	DR093_RS01520
NZ_QQRE01000003.1	+	14386	15105	DR093_RS01525
NZ_QQRE01000003.1	+	15092	16237	DR093_RS01530
NZ_QQRE01000003.1	+	16230	16661	DR093_RS01535
NZ_QQRE01000003.1	+	16639	17349	DR093_RS01540
NZ_QQRE01000003.1	-	17495	17857	DR093_RS01545
NZ_QQRE01000003.1	-	17860	18858	DR093_RS01550
NZ_QQRE01000003.1	-	18865	19269	DR093_RS01555
NZ_QQRE01000003.1	-	19272	19685	DR093_RS01560
NZ_QQRE01000003.1	-	19888	20001	DR093_RS01565
NZ_QQRE01000003.1	-	20046	20273	DR093_RS01570
NZ_QQRE01000003.1	-	20274	21026	DR093_RS01575
NZ_QQRE01000003.1	-	21017	21655	DR093_RS01580
NZ_QQRE01000003.1	-	21704	23125	DR093_RS01585
NZ_QQRE01000003.1	-	23125	23568	DR093_RS01590
NZ_QQRE01000003.1	-	23846	24625	DR093_RS03920
NZ_QQRE01000003.1	-	24627	24992	DR093_RS01600
NZ_QQRE01000003.1	-	24995	25534	DR093_RS01605
NZ_QQRE01000003.1	-	25546	25941	DR093_RS01610
NZ_QQRE01000003.1	-	25947	26132	DR093_RS01615
NZ_QQRE01000003.1	-	26181	26726	DR093_RS01620
NZ_QQRE01000003.1	-	26729	27052	DR093_RS01625
NZ_QQRE01000003.1	-	27056	27424	DR093_RS01630
NZ_QQRE01000003.1	-	27426	27713	DR093_RS01635
NZ_QQRE01000003.1	-	27706	28071	DR093_RS01640
NZ_QQRE01000003.1	-	28079	28489	DR093_RS01645
NZ_QQRE01000003.1	-	28492	29175	DR093_RS01650
NZ_QQRE01000003.1	-	29175	29696	DR093_RS04160
NZ_QQRE01000003.1	-	29709	29981	DR093_RS01660
NZ_QQRE01000003.1	-	29981	30829	DR093_RS01665
NZ_QQRE01000003.1	-	30829	31320	DR093_RS01670
NZ_QQRE01000003.1	-	31324	31968	DR093_RS01675
NZ_QQRE01000003.1	-	31961	32662	DR093_RS01680
NZ_QQRE01000003.1	-	32664	32984	DR093_RS01685
NZ_QQRE01000003.1	+	33369	33986	DR093_RS01690
NZ_QQRE01000003.1	-	34111	34794	DR093_RS01695
NZ_QQRE01000003.1	+	34872	37523	DR093_RS01700
NZ_QQRE01000003.1	+	37499	37954	DR093_RS01705
NZ_QQRE01000003.1	+	38120	38674	DR093_RS01710
NZ_QQRE01000003.1	+	38652	39545	DR093_RS01715
NZ_QQRE01000003.1	+	39591	41720	DR093_RS01720
NZ_QQRE01000003.1	+	41839	43308	DR093_RS01725
NZ_QQRE01000003.1	+	43310	44140	DR093_RS01730
NZ_QQRE01000003.1	-	44129	45457	DR093_RS01735
NZ_QQRE01000003.1	-	45500	47116	DR093_RS01740
NZ_QQRE01000003.1	+	47507	49606	DR093_RS01745
NZ_QQRE01000003.1	+	49998	50228	DR093_RS01750
NZ_QQRE01000003.1	+	50561	51595	DR093_RS01755
NZ_QQRE01000003.1	+	52055	53155	DR093_RS01760
NZ_QQRE01000003.1	+	53155	54120	DR093_RS01765
NZ_QQRE01000003.1	+	54122	55531	DR093_RS01770
NZ_QQRE01000003.1	+	55521	56852	DR093_RS01775
NZ_QQRE01000003.1	+	56839	62940	DR093_RS03925
NZ_QQRE01000003.1	+	62950	65628	DR093_RS01785
NZ_QQRE01000003.1	-	65770	66198	DR093_RS01790
NZ_QQRE01000003.1	-	66205	67290	DR093_RS01795
NZ_QQRE01000003.1	-	67290	68762	DR093_RS01800
NZ_QQRE01000003.1	+	68796	69575	DR093_RS01805
NZ_QQRE01000003.1	-	69899	71413	DR093_RS01810
NZ_QQRE01000003.1	-	71429	71704	DR093_RS01815
NZ_QQRE01000003.1	-	71694	72149	DR093_RS01820
NZ_QQRE01000003.1	-	72154	72450	DR093_RS01825
NZ_QQRE01000003.1	-	72452	73003	DR093_RS01830
NZ_QQRE01000003.1	-	73107	73730	DR093_RS01835
NZ_QQRE01000003.1	-	73721	74458	DR093_RS01840
NZ_QQRE01000003.1	-	75133	76905	DR093_RS01845
NZ_QQRE01000003.1	-	76877	78321	DR093_RS03565
NZ_QQRE01000043.1	-	1	254	DR093_RS03125
NZ_QQRE01000004.1	-	126	1535	DR093_RS01855
NZ_QQRE01000004.1	+	2296	2736	DR093_RS01860
NZ_QQRE01000004.1	+	2738	3625	DR093_RS01865
NZ_QQRE01000004.1	+	3657	4637	DR093_RS01870
NZ_QQRE01000004.1	+	5185	6198	DR093_RS01875
NZ_QQRE01000004.1	+	6188	6958	DR093_RS01880
NZ_QQRE01000004.1	+	6951	8495	DR093_RS01885
NZ_QQRE01000004.1	-	8492	9361	DR093_RS01890
NZ_QQRE01000004.1	-	9393	10070	DR093_RS01895
NZ_QQRE01000004.1	-	10117	10638	DR093_RS01900
NZ_QQRE01000004.1	+	10826	12520	DR093_RS01905
NZ_QQRE01000004.1	+	13144	13812	DR093_RS01910
NZ_QQRE01000004.1	+	13787	14683	DR093_RS01915
NZ_QQRE01000004.1	+	14667	15389	DR093_RS01920
NZ_QQRE01000004.1	+	15373	16260	DR093_RS01925
NZ_QQRE01000004.1	+	16253	16765	DR093_RS01930
NZ_QQRE01000004.1	+	16864	18864	DR093_RS01935
NZ_QQRE01000004.1	+	18908	20134	DR093_RS03930
NZ_QQRE01000004.1	-	20153	21271	DR093_RS01945
NZ_QQRE01000004.1	-	21290	22162	DR093_RS01950
NZ_QQRE01000004.1	-	22363	24210	DR093_RS01955
NZ_QQRE01000004.1	-	24212	24778	DR093_RS01960
NZ_QQRE01000004.1	+	25317	27914	DR093_RS01965
NZ_QQRE01000004.1	+	28006	29292	DR093_RS01970
NZ_QQRE01000004.1	+	29285	30988	DR093_RS01975
NZ_QQRE01000004.1	+	31373	31645	DR093_RS01980
NZ_QQRE01000004.1	-	31800	35450	DR093_RS01985
NZ_QQRE01000004.1	-	35450	38092	DR093_RS03935
NZ_QQRE01000004.1	-	38174	40264	DR093_RS01995
NZ_QQRE01000004.1	-	40368	40574	DR093_RS02000
NZ_QQRE01000004.1	-	40574	41353	DR093_RS02005
NZ_QQRE01000004.1	+	41651	43009	DR093_RS02010
NZ_QQRE01000004.1	+	43018	44259	DR093_RS02015
NZ_QQRE01000004.1	+	44364	44897	DR093_RS02020
NZ_QQRE01000004.1	-	44900	45700	DR093_RS02025
NZ_QQRE01000004.1	-	45708	46706	DR093_RS02030
NZ_QQRE01000004.1	-	46721	47056	DR093_RS02035
NZ_QQRE01000004.1	+	47178	49346	DR093_RS02040
NZ_QQRE01000004.1	+	49410	49691	DR093_RS02045
