Orthogroup	MFC_MF29_genes	MHP_MHP709_genes
OG0000133	DR095_RS00015	DR088_RS03100
OG0000134	DR095_RS03750	DR088_RS03095
OG0000135	DR095_RS00035	DR088_RS03080
OG0000136	DR095_RS00040	DR088_RS03075
OG0000137	DR095_RS00070	DR088_RS03045
OG0000138	DR095_RS00095	DR088_RS00760
OG0000139	DR095_RS00125	DR088_RS00730
OG0000140	DR095_RS00130	DR088_RS00725
OG0000141	DR095_RS00155	DR088_RS00345
OG0000142	DR095_RS03765	DR088_RS04315
OG0000143	DR095_RS00185	DR088_RS00320
OG0000144	DR095_RS00195	DR088_RS00310
OG0000145	DR095_RS00205	DR088_RS00300
OG0000146	DR095_RS00215	DR088_RS00290
OG0000147	DR095_RS00220	DR088_RS00285
OG0000148	DR095_RS00235	DR088_RS00270
OG0000149	DR095_RS00245	DR088_RS00260
OG0000150	DR095_RS00260	DR088_RS00245
OG0000151	DR095_RS00315	DR088_RS00200
OG0000152	DR095_RS00320	DR088_RS00195
OG0000153	DR095_RS00325	DR088_RS00190
OG0000154	DR095_RS00335	DR088_RS00180
OG0000155	DR095_RS00355	DR088_RS00140
OG0000156	DR095_RS00390	DR088_RS00130
OG0000157	DR095_RS03780	DR088_RS04305
OG0000158	DR095_RS03785	DR088_RS04300
OG0000159	DR095_RS00635	DR088_RS02995
OG0000160	DR095_RS00640	DR088_RS02990
OG0000161	DR095_RS00650	DR088_RS02985
OG0000162	DR095_RS02680	DR088_RS02975
OG0000163	DR095_RS02685	DR088_RS02970
OG0000164	DR095_RS03975	DR088_RS03330
OG0000165	DR095_RS02760	DR088_RS00550
OG0000166	DR095_RS02780	DR088_RS00570
OG0000167	DR095_RS02795	DR088_RS00585
OG0000168	DR095_RS02800	DR088_RS00590
OG0000169	DR095_RS01750	DR088_RS01385
OG0000170	DR095_RS01765	DR088_RS01400
OG0000171	DR095_RS01775	DR088_RS01410
OG0000172	DR095_RS01780	DR088_RS01420
OG0000173	DR095_RS01785	DR088_RS01425
OG0000174	DR095_RS01790	DR088_RS01430
OG0000175	DR095_RS01805	DR088_RS01445
OG0000176	DR095_RS01845	DR088_RS01495
OG0000177	DR095_RS01850	DR088_RS01500
OG0000178	DR095_RS01855	DR088_RS01505
OG0000179	DR095_RS01865	DR088_RS01515
OG0000180	DR095_RS01870	DR088_RS01520
OG0000181	DR095_RS03870	DR088_RS04610
OG0000182	DR095_RS01895	DR088_RS03500
OG0000183	DR095_RS01930	DR088_RS01985
OG0000184	DR095_RS02970	DR088_RS02025
OG0000185	DR095_RS02985	DR088_RS02010
OG0000186	DR095_RS01970	DR088_RS04545
OG0000187	DR095_RS01985	DR088_RS02575
OG0000188	DR095_RS01995	DR088_RS02585
OG0000189	DR095_RS03890	DR088_RS04560
OG0000190	DR095_RS02010	DR088_RS02935
OG0000191	DR095_RS02030	DR088_RS02915
OG0000192	DR095_RS02040	DR088_RS00920
OG0000193	DR095_RS02055	DR088_RS00905
OG0000194	DR095_RS02065	DR088_RS02840
OG0000195	DR095_RS02070	DR088_RS02835
OG0000196	DR095_RS03895	DR088_RS02815
OG0000197	DR095_RS02095	DR088_RS02810
OG0000198	DR095_RS02110	DR088_RS02795
OG0000199	DR095_RS02115	DR088_RS02790
OG0000200	DR095_RS02130	DR088_RS02775
OG0000201	DR095_RS02140	DR088_RS02765
OG0000202	DR095_RS02195	DR088_RS02710
OG0000203	DR095_RS02200	DR088_RS02705
OG0000204	DR095_RS03925	DR088_RS04410
OG0000205	DR095_RS02490	DR088_RS01790
OG0000206	DR095_RS02470	DR088_RS01770
OG0000207	DR095_RS02455	DR088_RS01755
OG0000208	DR095_RS02450	DR088_RS01750
OG0000209	DR095_RS02445	DR088_RS01745
OG0000210	DR095_RS02400	DR088_RS01700
OG0000211	DR095_RS02390	DR088_RS01690
OG0000212	DR095_RS02380	DR088_RS01680
OG0000213	DR095_RS02375	DR088_RS01675
OG0000214	DR095_RS02370	DR088_RS01670
OG0000215	DR095_RS02365	DR088_RS01665
OG0000216	DR095_RS02360	DR088_RS01660
OG0000217	DR095_RS02355	DR088_RS01655
OG0000218	DR095_RS03910	DR088_RS01645
OG0000219	DR095_RS02340	DR088_RS01640
OG0000220	DR095_RS02335	DR088_RS01635
OG0000221	DR095_RS02330	DR088_RS01630
OG0000222	DR095_RS02325	DR088_RS01625
OG0000223	DR095_RS02320	DR088_RS01620
OG0000224	DR095_RS02310	DR088_RS01610
OG0000225	DR095_RS02300	DR088_RS01600
OG0000226	DR095_RS02295	DR088_RS01595
OG0000227	DR095_RS02290	DR088_RS01590
OG0000228	DR095_RS04045	DR088_RS04640
OG0000229	DR095_RS02280	DR088_RS01580
OG0000230	DR095_RS02275	DR088_RS01575
OG0000231	DR095_RS02265	DR088_RS01565
OG0000232	DR095_RS02255	DR088_RS01555
OG0000233	DR095_RS02245	DR088_RS00790
OG0000234	DR095_RS02215	DR088_RS00825
OG0000235	DR095_RS02205	DR088_RS00835
OG0000236	DR095_RS01540	DR088_RS00840
OG0000237	DR095_RS01560	DR088_RS00845
OG0000238	DR095_RS01565	DR088_RS00855
OG0000239	DR095_RS01595	DR088_RS03185
OG0000240	DR095_RS01600	DR088_RS03190
OG0000241	DR095_RS01705	DR088_RS03200
OG0000242	DR095_RS01710	DR088_RS03205
OG0000243	DR095_RS01715	DR088_RS03210
OG0000244	DR095_RS01725	DR088_RS03220
OG0000245	DR095_RS01735	DR088_RS03230
OG0000246	DR095_RS01030	DR088_RS03555
OG0000247	DR095_RS01020	DR088_RS03610
OG0000248	DR095_RS00995	DR088_RS01365
OG0000249	DR095_RS00990	DR088_RS01360
OG0000250	DR095_RS00975	DR088_RS01345
OG0000251	DR095_RS00945	DR088_RS01310
OG0000252	DR095_RS00935	DR088_RS01300
OG0000253	DR095_RS00930	DR088_RS01295
OG0000254	DR095_RS00920	DR088_RS01285
OG0000255	DR095_RS00915	DR088_RS01275
OG0000256	DR095_RS00910	DR088_RS01270
OG0000257	DR095_RS00885	DR088_RS01245
OG0000258	DR095_RS00875	DR088_RS01235
OG0000259	DR095_RS00845	DR088_RS01205
OG0000260	DR095_RS00835	DR088_RS01195
OG0000261	DR095_RS03795	DR088_RS04380
OG0000262	DR095_RS00810	DR088_RS01170
OG0000263	DR095_RS00795	DR088_RS01155
OG0000264	DR095_RS00780	DR088_RS01140
OG0000265	DR095_RS00770	DR088_RS01130
OG0000266	DR095_RS00755	DR088_RS01115
OG0000267	DR095_RS00740	DR088_RS01100
OG0000268	DR095_RS00735	DR088_RS01095
OG0000269	DR095_RS00720	DR088_RS01080
OG0000270	DR095_RS03930	DR088_RS04455
OG0000271	DR095_RS02520	DR088_RS02070
OG0000272	DR095_RS02525	DR088_RS02065
OG0000273	DR095_RS02530	DR088_RS02060
OG0000274	DR095_RS02550	DR088_RS02160
OG0000275	DR095_RS03935	DR088_RS04480
OG0000276	DR095_RS02560	DR088_RS02170
OG0000277	DR095_RS03940	DR088_RS02180
OG0000278	DR095_RS02575	DR088_RS02185
OG0000279	DR095_RS02585	DR088_RS02195
OG0000280	DR095_RS02590	DR088_RS02200
OG0000281	DR095_RS02595	DR088_RS02205
OG0000282	DR095_RS02620	DR088_RS04490
OG0000283	DR095_RS02625	DR088_RS02235
OG0000284	DR095_RS02630	DR088_RS02240
OG0000285	DR095_RS03955	DR088_RS04495
OG0000286	DR095_RS00590	DR088_RS02955
OG0000287	DR095_RS00565	DR088_RS03170
OG0000288	DR095_RS00555	DR088_RS03160
OG0000289	DR095_RS00550	DR088_RS03155
OG0000290	DR095_RS03370	DR088_RS00070
OG0000291	DR095_RS00450	DR088_RS00060
OG0000292	DR095_RS00455	DR088_RS00055
OG0000293	DR095_RS00460	DR088_RS00050
OG0000294	DR095_RS00470	DR088_RS00040
OG0000295	DR095_RS00475	DR088_RS00035
OG0000296	DR095_RS00515	DR088_RS03120
OG0000297	DR095_RS00520	DR088_RS03125
OG0000298	DR095_RS00980	DR088_RS01350
OG0000299	DR095_RS00960	DR088_RS01325
OG0000300	DR095_RS00785	DR088_RS01145
OG0000301	DR095_RS00750	DR088_RS01110
OG0000302	DR095_RS00745	DR088_RS01105
OG0000303	DR095_RS00045	DR088_RS03070
OG0000304	DR095_RS00080	DR088_RS01550
OG0000305	DR095_RS00210	DR088_RS00295
OG0000306	DR095_RS00290	DR088_RS00220
OG0000307	DR095_RS00330	DR088_RS00185
OG0000308	DR095_RS00430	DR088_RS00090
OG0000309	DR095_RS00485	DR088_RS00025
OG0000310	DR095_RS00560	DR088_RS03165
OG0000311	DR095_RS00610	DR088_RS03015
OG0000312	DR095_RS00630	DR088_RS03000
OG0000313	DR095_RS02705	DR088_RS03340
OG0000314	DR095_RS02775	DR088_RS00565
OG0000315	DR095_RS02805	DR088_RS00595
OG0000316	DR095_RS02815	DR088_RS00605
OG0000317	DR095_RS02840	DR088_RS00695
OG0000318	DR095_RS04005	DR088_RS04330
OG0000319	DR095_RS01290	DR088_RS02870
OG0000320	DR095_RS01355	DR088_RS02420
OG0000321	DR095_RS01420	DR088_RS02610
OG0000322	DR095_RS01465	DR088_RS02655
OG0000323	DR095_RS02955	DR088_RS02545
OG0000324	DR095_RS02035	DR088_RS02910
OG0000325	DR095_RS02075	DR088_RS02830
OG0000326	DR095_RS02170	DR088_RS02735
OG0000327	DR095_RS02175	DR088_RS02730
OG0000328	DR095_RS02440	DR088_RS01740
OG0000329	DR095_RS02420	DR088_RS01720
OG0000330	DR095_RS02235	DR088_RS00800
OG0000331	DR095_RS01720	DR088_RS03215
OG0000332	DR095_RS01815	DR088_RS01455
OG0000333	DR095_RS01825	DR088_RS01465
OG0000334	DR095_RS01890	DR088_RS03505
OG0000335	DR095_RS03875	DR088_RS01955
OG0000336	DR095_RS03950	DR088_RS04485
OG0000337	DR095_RS01160	DR088_RS01805
OG0000338	DR095_RS01120	DR088_RS01845
OG0000339	DR095_RS01375	DR088_RS02450
OG0000340	DR095_RS01400	DR088_RS04665
OG0000341	DR095_RS02015	DR088_RS02930
OG0000342	DR095_RS02105	DR088_RS02800
OG0000343	DR095_RS01835	DR088_RS01475
OG0000344	DR095_RS00060	DR088_RS03055
OG0000345	DR095_RS02305	DR088_RS01605
OG0000346	DR095_RS03945	DR088_RS02210
OG0000347	DR095_RS01490	DR088_RS02680
OG0000348	DR095_RS03905	DR088_RS02725
OG0000349	DR095_RS02540	DR088_RS04475
OG0000350	DR095_RS00295	DR088_RS00175
OG0000351	DR095_RS00660	DR088_RS01020
OG0000352	DR095_RS02755	DR088_RS00545
OG0000353	DR095_RS01460	DR088_RS02650
OG0000354	DR095_RS00110	DR088_RS00745
OG0000355	DR095_RS03980	DR088_RS04320
OG0000356	DR095_RS03985	DR088_RS04325
OG0000357	DR095_RS03860	DR088_RS04390
OG0000358	DR095_RS01800	DR088_RS01440
OG0000359	DR095_RS03900	DR088_RS04555
OG0000360	DR095_RS00880	DR088_RS01240
OG0000361	DR095_RS00850	DR088_RS01210
OG0000362	DR095_RS00540	DR088_RS03145
OG0000363	DR095_RS01530	DR088_RS02480
OG0000365	DR095_RS04025	DR088_RS04350
OG0000366	DR095_RS02870	DR088_RS00665
OG0000367	DR095_RS02860	DR088_RS00675
OG0000368	DR095_RS01055	DR088_RS01910
OG0000369	DR095_RS03410	DR088_RS04415
OG0000370	DR095_RS01095	DR088_RS01870
OG0000371	DR095_RS01100	DR088_RS01865
OG0000372	DR095_RS01105	DR088_RS01860
OG0000373	DR095_RS01130	DR088_RS01835
OG0000374	DR095_RS01140	DR088_RS01825
OG0000375	DR095_RS01285	DR088_RS02865
OG0000376	DR095_RS01340	DR088_RS02405
OG0000377	DR095_RS01350	DR088_RS02415
OG0000378	DR095_RS01385	DR088_RS00995
OG0000379	DR095_RS01455	DR088_RS02645
OG0000380	DR095_RS01480	DR088_RS02670
OG0000381	DR095_RS01520	DR088_RS02470
OG0000382	DR095_RS02910	DR088_RS02500
OG0000383	DR095_RS02950	DR088_RS02540
OG0000384	DR095_RS00655	DR088_RS03375
OG0000385	DR095_RS00005	DR088_RS03380
OG0000386	DR095_RS00025	DR088_RS03090
OG0000387	DR095_RS00050	DR088_RS03065
OG0000388	DR095_RS03755	DR088_RS04570
OG0000389	DR095_RS00090	DR088_RS00765
OG0000390	DR095_RS00190	DR088_RS00315
OG0000391	DR095_RS00200	DR088_RS00305
OG0000392	DR095_RS00225	DR088_RS00280
OG0000393	DR095_RS00280	DR088_RS04310
OG0000394	DR095_RS00345	DR088_RS00150
OG0000395	DR095_RS00350	DR088_RS00145
OG0000396	DR095_RS02695	DR088_RS02960
OG0000397	DR095_RS02740	DR088_RS00530
OG0000398	DR095_RS02745	DR088_RS00535
OG0000399	DR095_RS02790	DR088_RS00580
OG0000400	DR095_RS01760	DR088_RS01395
OG0000401	DR095_RS01820	DR088_RS01460
OG0000402	DR095_RS01830	DR088_RS01470
OG0000403	DR095_RS01840	DR088_RS01480
OG0000404	DR095_RS03865	DR088_RS01510
OG0000405	DR095_RS01875	DR088_RS01525
OG0000406	DR095_RS01905	DR088_RS01960
OG0000407	DR095_RS03880	DR088_RS04425
OG0000408	DR095_RS01915	DR088_RS01970
OG0000409	DR095_RS01920	DR088_RS01975
OG0000410	DR095_RS02965	DR088_RS02030
OG0000411	DR095_RS02975	DR088_RS02020
OG0000412	DR095_RS02980	DR088_RS02015
OG0000413	DR095_RS01965	DR088_RS02555
OG0000414	DR095_RS01975	DR088_RS02565
OG0000415	DR095_RS01980	DR088_RS02570
OG0000416	DR095_RS01990	DR088_RS02580
OG0000417	DR095_RS02020	DR088_RS02925
OG0000418	DR095_RS02025	DR088_RS02920
OG0000419	DR095_RS02085	DR088_RS02820
OG0000420	DR095_RS02120	DR088_RS02785
OG0000421	DR095_RS02155	DR088_RS02750
OG0000422	DR095_RS02165	DR088_RS02740
OG0000423	DR095_RS02480	DR088_RS01780
OG0000424	DR095_RS02475	DR088_RS01775
OG0000425	DR095_RS02465	DR088_RS01765
OG0000426	DR095_RS03585	DR088_RS04405
OG0000427	DR095_RS03920	DR088_RS04400
OG0000428	DR095_RS02410	DR088_RS01710
OG0000429	DR095_RS02315	DR088_RS01615
OG0000430	DR095_RS02270	DR088_RS01570
OG0000431	DR095_RS02260	DR088_RS01560
OG0000432	DR095_RS02240	DR088_RS00795
OG0000433	DR095_RS02230	DR088_RS00810
OG0000434	DR095_RS02225	DR088_RS00815
OG0000435	DR095_RS02210	DR088_RS00830
OG0000436	DR095_RS01570	DR088_RS00860
OG0000437	DR095_RS01580	DR088_RS00870
OG0000438	DR095_RS03840	DR088_RS00875
OG0000439	DR095_RS01590	DR088_RS04360
OG0000440	DR095_RS03855	DR088_RS04575
OG0000441	DR095_RS01745	DR088_RS03240
OG0000442	DR095_RS01025	DR088_RS03560
OG0000443	DR095_RS00965	DR088_RS01330
OG0000444	DR095_RS00950	DR088_RS01315
OG0000445	DR095_RS00925	DR088_RS01290
OG0000446	DR095_RS00900	DR088_RS01260
OG0000447	DR095_RS00895	DR088_RS01255
OG0000448	DR095_RS00865	DR088_RS01225
OG0000449	DR095_RS00840	DR088_RS01200
OG0000450	DR095_RS00830	DR088_RS01190
OG0000451	DR095_RS00790	DR088_RS01150
OG0000452	DR095_RS00765	DR088_RS01125
OG0000453	DR095_RS00730	DR088_RS01090
OG0000455	DR095_RS03825	DR088_RS02095
OG0000456	DR095_RS02615	DR088_RS02225
OG0000457	DR095_RS02640	DR088_RS02250
OG0000458	DR095_RS00570	DR088_RS03175
OG0000459	DR095_RS00545	DR088_RS03150
OG0000460	DR095_RS00535	DR088_RS03140
OG0000461	DR095_RS00490	DR088_RS00020
OG0000462	DR095_RS00495	DR088_RS00015
OG0000463	DR095_RS00500	DR088_RS00010
OG0000464	DR095_RS00505	DR088_RS03110
OG0000465	DR095_RS00510	DR088_RS03115
OG0000466	DR095_RS00760	DR088_RS01120
OG0000467	DR095_RS03790	DR088_RS04290
OG0000468	DR095_RS02785	DR088_RS00575
OG0000469	DR095_RS03050	DR088_RS00635
OG0000470	DR095_RS02485	DR088_RS03670
OG0000471	DR095_RS02405	DR088_RS01705
OG0000472	DR095_RS02665	DR088_RS02040
OG0000473	DR095_RS02510	DR088_RS02080
OG0000474	DR095_RS02505	DR088_RS02085
OG0000475	DR095_RS02500	DR088_RS02090
OG0000476	DR095_RS01220	DR088_RS02590
OG0000477	DR095_RS00465	DR088_RS00045
OG0000478	DR095_RS02565	DR088_RS02175
OG0000479	DR095_RS01415	DR088_RS02605
OG0000480	DR095_RS03245	DR088_RS03655
OG0000481	DR095_RS02190	DR088_RS02715
OG0000482	DR095_RS02050	DR088_RS00910
OG0000483	DR095_RS02855	DR088_RS00680
OG0000484	DR095_RS03800	DR088_RS04385
OG0000485	DR095_RS01575	DR088_RS00865
OG0000486	DR095_RS02000	DR088_RS02945
OG0000487	DR095_RS04010	DR088_RS04335
OG0000488	DR095_RS02885	DR088_RS00650
OG0000489	DR095_RS01065	DR088_RS01900
OG0000490	DR095_RS01125	DR088_RS01840
OG0000491	DR095_RS01435	DR088_RS02625
OG0000492	DR095_RS01510	DR088_RS02700
OG0000493	DR095_RS00065	DR088_RS03050
OG0000494	DR095_RS00115	DR088_RS00740
OG0000495	DR095_RS00255	DR088_RS00250
OG0000496	DR095_RS00265	DR088_RS00240
OG0000497	DR095_RS00270	DR088_RS00235
OG0000498	DR095_RS00340	DR088_RS00155
OG0000499	DR095_RS00400	DR088_RS00120
OG0000500	DR095_RS02750	DR088_RS00540
OG0000501	DR095_RS01770	DR088_RS01405
OG0000502	DR095_RS02060	DR088_RS00900
OG0000503	DR095_RS02135	DR088_RS02770
OG0000504	DR095_RS02430	DR088_RS01730
OG0000505	DR095_RS02395	DR088_RS01695
OG0000506	DR095_RS02385	DR088_RS01685
OG0000507	DR095_RS02350	DR088_RS01650
OG0000508	DR095_RS00905	DR088_RS01265
OG0000509	DR095_RS00870	DR088_RS01230
OG0000510	DR095_RS00860	DR088_RS01220
OG0000511	DR095_RS00725	DR088_RS01085
OG0000512	DR095_RS00530	DR088_RS03135
OG0000513	DR095_RS02580	DR088_RS02190
OG0000514	DR095_RS00230	DR088_RS00275
OG0000516	DR095_RS03000	DR088_RS04340
OG0000517	DR095_RS01050	DR088_RS01915
OG0000518	DR095_RS01810	DR088_RS01450
OG0000519	DR095_RS02160	DR088_RS02745
OG0000520	DR095_RS02415	DR088_RS01715
OG0000521	DR095_RS00890	DR088_RS01250
OG0000522	DR095_RS00855	DR088_RS01215
OG0000523	DR095_RS02645	DR088_RS02255
OG0000524	DR095_RS00425	DR088_RS00095
OG0000525	DR095_RS04060	DR088_RS04440
OG0000528	DR095_RS03010	DR088_RS04345
OG0000529	DR095_RS01300	DR088_RS02880
OG0000530	DR095_RS01365	DR088_RS02435
OG0000531	DR095_RS01485	DR088_RS02675
OG0000533	DR095_RS02250	DR088_RS00780
OG0000534	DR095_RS00775	DR088_RS01135
OG0000535	DR095_RS01070	DR088_RS04420
OG0000536	DR095_RS01195	DR088_RS02125
OG0000537	DR095_RS02100	DR088_RS02805
OG0000538	DR095_RS02220	DR088_RS00820
OG0000539	DR095_RS00940	DR088_RS01305
OG0000541	DR095_RS00385	DR088_RS00135
OG0000542	DR095_RS00805	DR088_RS01165
OG0000547	DR095_RS00180	DR088_RS00325
OG0000548	DR095_RS02700	DR088_RS03345
OG0000549	DR095_RS02670	DR088_RS04435
OG0000550	DR095_RS02545	DR088_RS02155
OG0000551	DR095_RS01730	DR088_RS03225
OG0000555	DR095_RS03315	DR088_RS03765
OG0000585	DR095_RS03450	DR088_RS03515
OG0000589	DR095_RS03040	DR088_RS03680
OG0000595	DR095_RS03770	DR088_RS03435
OG0000597	DR095_RS00365	DR088_RS03445
OG0000602	DR095_RS02890	DR088_RS00645
