Orthogroup	MHP_MHP691_genes	MHP_1257_genes
OG0000090	DR087_RS00500	ABKJ22_RS00070
OG0000091	DR087_RS00485	ABKJ22_RS00055
OG0000092	DR087_RS00470	ABKJ22_RS00040
OG0000093	DR087_RS00465	ABKJ22_RS00035
OG0000094	DR087_RS00460	ABKJ22_RS00030
OG0000095	DR087_RS00435	ABKJ22_RS00005
OG0000096	DR087_RS00430	ABKJ22_RS03505
OG0000097	DR087_RS00410	ABKJ22_RS03485
OG0000098	DR087_RS00400	ABKJ22_RS03475
OG0000099	DR087_RS00775	ABKJ22_RS03425
OG0000100	DR087_RS00750	ABKJ22_RS03405
OG0000101	DR087_RS00745	ABKJ22_RS03400
OG0000102	DR087_RS02090	ABKJ22_RS01700
OG0000103	DR087_RS00180	ABKJ22_RS02195
OG0000104	DR087_RS00185	ABKJ22_RS02190
OG0000105	DR087_RS00200	ABKJ22_RS02175
OG0000106	DR087_RS00210	ABKJ22_RS02165
OG0000107	DR087_RS00220	ABKJ22_RS02155
OG0000108	DR087_RS00225	ABKJ22_RS02150
OG0000109	DR087_RS00230	ABKJ22_RS02145
OG0000110	DR087_RS01695	ABKJ22_RS02340
OG0000111	DR087_RS01700	ABKJ22_RS02335
OG0000112	DR087_RS01710	ABKJ22_RS02325
OG0000113	DR087_RS04610	ABKJ22_RS02305
OG0000114	DR087_RS01740	ABKJ22_RS02295
OG0000115	DR087_RS01750	ABKJ22_RS02285
OG0000116	DR087_RS03310	ABKJ22_RS01315
OG0000117	DR087_RS03305	ABKJ22_RS01320
OG0000118	DR087_RS01190	ABKJ22_RS01355
OG0000119	DR087_RS01185	ABKJ22_RS01360
OG0000120	DR087_RS01170	ABKJ22_RS01375
OG0000121	DR087_RS01145	ABKJ22_RS01400
OG0000122	DR087_RS01140	ABKJ22_RS01405
OG0000123	DR087_RS01120	ABKJ22_RS01425
OG0000124	DR087_RS01115	ABKJ22_RS01430
OG0000125	DR087_RS01110	ABKJ22_RS01435
OG0000126	DR087_RS01100	ABKJ22_RS01445
OG0000127	DR087_RS01090	ABKJ22_RS01455
OG0000128	DR087_RS01075	ABKJ22_RS01470
OG0000129	DR087_RS01070	ABKJ22_RS01475
OG0000130	DR087_RS01060	ABKJ22_RS01485
OG0000131	DR087_RS04535	ABKJ22_RS01515
OG0000132	DR087_RS04530	ABKJ22_RS01530
OG0000133	DR087_RS02865	ABKJ22_RS00530
OG0000134	DR087_RS02870	ABKJ22_RS00535
OG0000135	DR087_RS02885	ABKJ22_RS00550
OG0000136	DR087_RS02890	ABKJ22_RS00555
OG0000137	DR087_RS02930	ABKJ22_RS00585
OG0000138	DR087_RS03165	ABKJ22_RS01080
OG0000139	DR087_RS03135	ABKJ22_RS01050
OG0000140	DR087_RS03130	ABKJ22_RS01045
OG0000141	DR087_RS01495	ABKJ22_RS02875
OG0000142	DR087_RS04585	ABKJ22_RS02870
OG0000143	DR087_RS01465	ABKJ22_RS02850
OG0000144	DR087_RS01455	ABKJ22_RS02840
OG0000145	DR087_RS01445	ABKJ22_RS02830
OG0000146	DR087_RS01435	ABKJ22_RS02820
OG0000147	DR087_RS01430	ABKJ22_RS02815
OG0000148	DR087_RS01415	ABKJ22_RS02800
OG0000149	DR087_RS01405	ABKJ22_RS02790
OG0000150	DR087_RS01390	ABKJ22_RS02775
OG0000151	DR087_RS03290	ABKJ22_RS02720
OG0000152	DR087_RS03285	ABKJ22_RS02715
OG0000153	DR087_RS03280	ABKJ22_RS02710
OG0000154	DR087_RS03270	ABKJ22_RS02700
OG0000155	DR087_RS03545	ABKJ22_RS02660
OG0000156	DR087_RS01225	ABKJ22_RS02650
OG0000157	DR087_RS04555	ABKJ22_RS02645
OG0000158	DR087_RS04560	ABKJ22_RS02635
OG0000159	DR087_RS04805	ABKJ22_RS02410
OG0000160	DR087_RS02460	ABKJ22_RS02405
OG0000161	DR087_RS02455	ABKJ22_RS02400
OG0000162	DR087_RS02445	ABKJ22_RS02390
OG0000163	DR087_RS02440	ABKJ22_RS02385
OG0000164	DR087_RS03205	ABKJ22_RS01610
OG0000165	DR087_RS01520	ABKJ22_RS01915
OG0000166	DR087_RS00005	ABKJ22_RS01935
OG0000167	DR087_RS00020	ABKJ22_RS01950
OG0000168	DR087_RS00025	ABKJ22_RS01955
OG0000169	DR087_RS01010	ABKJ22_RS02950
OG0000170	DR087_RS00990	ABKJ22_RS02965
OG0000171	DR087_RS00980	ABKJ22_RS02975
OG0000172	DR087_RS00975	ABKJ22_RS02980
OG0000173	DR087_RS00970	ABKJ22_RS02985
OG0000174	DR087_RS00965	ABKJ22_RS02990
OG0000175	DR087_RS00950	ABKJ22_RS03005
OG0000176	DR087_RS00900	ABKJ22_RS03050
OG0000177	DR087_RS00895	ABKJ22_RS03055
OG0000178	DR087_RS00890	ABKJ22_RS03060
OG0000179	DR087_RS00880	ABKJ22_RS03070
OG0000180	DR087_RS00875	ABKJ22_RS03075
OG0000181	DR087_RS04520	ABKJ22_RS03105
OG0000182	DR087_RS00820	ABKJ22_RS03115
OG0000183	DR087_RS00785	ABKJ22_RS03150
OG0000184	DR087_RS02140	ABKJ22_RS03190
OG0000185	DR087_RS02155	ABKJ22_RS03175
OG0000186	DR087_RS04735	ABKJ22_RS01540
OG0000187	DR087_RS03425	ABKJ22_RS01555
OG0000188	DR087_RS03415	ABKJ22_RS01565
OG0000189	DR087_RS04425	ABKJ22_RS02110
OG0000190	DR087_RS00260	ABKJ22_RS02115
OG0000191	DR087_RS00240	ABKJ22_RS02135
OG0000192	DR087_RS02805	ABKJ22_RS01230
OG0000193	DR087_RS02790	ABKJ22_RS01220
OG0000194	DR087_RS02185	ABKJ22_RS01010
OG0000195	DR087_RS02190	ABKJ22_RS01005
OG0000196	DR087_RS02210	ABKJ22_RS00985
OG0000197	DR087_RS02215	ABKJ22_RS00980
OG0000198	DR087_RS02230	ABKJ22_RS00965
OG0000199	DR087_RS02235	ABKJ22_RS00960
OG0000200	DR087_RS02250	ABKJ22_RS00945
OG0000201	DR087_RS02260	ABKJ22_RS00935
OG0000202	DR087_RS02315	ABKJ22_RS00880
OG0000203	DR087_RS02320	ABKJ22_RS00875
OG0000204	DR087_RS04700	ABKJ22_RS00870
OG0000205	DR087_RS02610	ABKJ22_RS00865
OG0000206	DR087_RS02590	ABKJ22_RS00845
OG0000207	DR087_RS02575	ABKJ22_RS00830
OG0000208	DR087_RS02570	ABKJ22_RS00825
OG0000209	DR087_RS02565	ABKJ22_RS00820
OG0000210	DR087_RS02520	ABKJ22_RS00775
OG0000211	DR087_RS02630	ABKJ22_RS00745
OG0000212	DR087_RS02640	ABKJ22_RS00735
OG0000213	DR087_RS02645	ABKJ22_RS00730
OG0000214	DR087_RS02650	ABKJ22_RS00725
OG0000215	DR087_RS02655	ABKJ22_RS00720
OG0000216	DR087_RS02660	ABKJ22_RS00715
OG0000217	DR087_RS02665	ABKJ22_RS00710
OG0000218	DR087_RS02675	ABKJ22_RS00700
OG0000219	DR087_RS02680	ABKJ22_RS00695
OG0000220	DR087_RS02685	ABKJ22_RS00690
OG0000221	DR087_RS02690	ABKJ22_RS00685
OG0000222	DR087_RS02695	ABKJ22_RS00680
OG0000223	DR087_RS02700	ABKJ22_RS00675
OG0000224	DR087_RS02710	ABKJ22_RS00665
OG0000225	DR087_RS02720	ABKJ22_RS00655
OG0000226	DR087_RS02725	ABKJ22_RS00650
OG0000227	DR087_RS02730	ABKJ22_RS00645
OG0000228	DR087_RS04810	ABKJ22_RS00640
OG0000229	DR087_RS02740	ABKJ22_RS00635
OG0000230	DR087_RS02745	ABKJ22_RS00630
OG0000231	DR087_RS02755	ABKJ22_RS00620
OG0000232	DR087_RS02765	ABKJ22_RS00610
OG0000233	DR087_RS02010	ABKJ22_RS01110
OG0000234	DR087_RS01970	ABKJ22_RS01145
OG0000235	DR087_RS01960	ABKJ22_RS01155
OG0000236	DR087_RS01955	ABKJ22_RS01160
OG0000237	DR087_RS01950	ABKJ22_RS01165
OG0000238	DR087_RS01940	ABKJ22_RS01170
OG0000239	DR087_RS03355	ABKJ22_RS02885
OG0000240	DR087_RS03350	ABKJ22_RS02890
OG0000241	DR087_RS03340	ABKJ22_RS02900
OG0000242	DR087_RS03365	ABKJ22_RS02905
OG0000243	DR087_RS03370	ABKJ22_RS02910
OG0000244	DR087_RS03380	ABKJ22_RS02920
OG0000245	DR087_RS03390	ABKJ22_RS02930
OG0000246	DR087_RS00560	ABKJ22_RS00135
OG0000247	DR087_RS02415	ABKJ22_RS00145
OG0000248	DR087_RS02405	ABKJ22_RS00155
OG0000249	DR087_RS02400	ABKJ22_RS00160
OG0000250	DR087_RS02385	ABKJ22_RS00175
OG0000251	DR087_RS02350	ABKJ22_RS00205
OG0000252	DR087_RS02340	ABKJ22_RS00215
OG0000253	DR087_RS02335	ABKJ22_RS00220
OG0000254	DR087_RS02325	ABKJ22_RS00230
OG0000255	DR087_RS01760	ABKJ22_RS00235
OG0000256	DR087_RS01765	ABKJ22_RS00240
OG0000257	DR087_RS01790	ABKJ22_RS00265
OG0000258	DR087_RS01800	ABKJ22_RS00275
OG0000259	DR087_RS01830	ABKJ22_RS00305
OG0000260	DR087_RS01840	ABKJ22_RS00315
OG0000261	DR087_RS04615	ABKJ22_RS00325
OG0000262	DR087_RS01865	ABKJ22_RS00340
OG0000263	DR087_RS01880	ABKJ22_RS00355
OG0000264	DR087_RS01895	ABKJ22_RS00370
OG0000265	DR087_RS01910	ABKJ22_RS00380
OG0000266	DR087_RS03015	ABKJ22_RS00395
OG0000267	DR087_RS03030	ABKJ22_RS00410
OG0000268	DR087_RS03035	ABKJ22_RS00415
OG0000269	DR087_RS03050	ABKJ22_RS00440
OG0000270	DR087_RS04505	ABKJ22_RS03375
OG0000271	DR087_RS00715	ABKJ22_RS03370
OG0000272	DR087_RS00710	ABKJ22_RS03365
OG0000273	DR087_RS00705	ABKJ22_RS03360
OG0000274	DR087_RS00685	ABKJ22_RS03340
OG0000275	DR087_RS04495	ABKJ22_RS03335
OG0000276	DR087_RS00675	ABKJ22_RS03330
OG0000277	DR087_RS00665	ABKJ22_RS03320
OG0000278	DR087_RS00660	ABKJ22_RS03315
OG0000279	DR087_RS00650	ABKJ22_RS03305
OG0000280	DR087_RS00645	ABKJ22_RS03300
OG0000281	DR087_RS00640	ABKJ22_RS03295
OG0000282	DR087_RS04485	ABKJ22_RS03270
OG0000283	DR087_RS00610	ABKJ22_RS03265
OG0000284	DR087_RS00605	ABKJ22_RS03260
OG0000285	DR087_RS04480	ABKJ22_RS03255
OG0000286	DR087_RS02425	ABKJ22_RS02370
OG0000287	DR087_RS02940	ABKJ22_RS02465
OG0000288	DR087_RS02950	ABKJ22_RS02475
OG0000289	DR087_RS02955	ABKJ22_RS02480
OG0000290	DR087_RS01285	ABKJ22_RS02590
OG0000291	DR087_RS01295	ABKJ22_RS02580
OG0000292	DR087_RS01300	ABKJ22_RS02575
OG0000293	DR087_RS01305	ABKJ22_RS02570
OG0000294	DR087_RS01315	ABKJ22_RS02560
OG0000295	DR087_RS01320	ABKJ22_RS02555
OG0000296	DR087_RS02990	ABKJ22_RS02515
OG0000297	DR087_RS02985	ABKJ22_RS02510
OG0000298	DR087_RS02390	ABKJ22_RS00170
OG0000299	DR087_RS02365	ABKJ22_RS00190
OG0000300	DR087_RS01890	ABKJ22_RS00365
OG0000301	DR087_RS03020	ABKJ22_RS00400
OG0000302	DR087_RS03025	ABKJ22_RS00405
OG0000303	DR087_RS02895	ABKJ22_RS00560
OG0000304	DR087_RS02770	ABKJ22_RS00605
OG0000305	DR087_RS01440	ABKJ22_RS02825
OG0000306	DR087_RS01365	ABKJ22_RS02745
OG0000307	DR087_RS03275	ABKJ22_RS02705
OG0000308	DR087_RS01265	ABKJ22_RS02610
OG0000309	DR087_RS01330	ABKJ22_RS02545
OG0000310	DR087_RS02945	ABKJ22_RS02470
OG0000311	DR087_RS02485	ABKJ22_RS02430
OG0000312	DR087_RS02470	ABKJ22_RS02415
OG0000313	DR087_RS03215	ABKJ22_RS01600
OG0000314	DR087_RS01500	ABKJ22_RS01930
OG0000315	DR087_RS00030	ABKJ22_RS01960
OG0000316	DR087_RS00040	ABKJ22_RS01970
OG0000317	DR087_RS00130	ABKJ22_RS02065
OG0000318	DR087_RS04400	ABKJ22_RS01975
OG0000319	DR087_RS00195	ABKJ22_RS02180
OG0000320	DR087_RS01720	ABKJ22_RS02315
OG0000321	DR087_RS01195	ABKJ22_RS01350
OG0000322	DR087_RS01150	ABKJ22_RS01395
OG0000323	DR087_RS01020	ABKJ22_RS01525
OG0000324	DR087_RS00235	ABKJ22_RS02140
OG0000325	DR087_RS02195	ABKJ22_RS01000
OG0000326	DR087_RS02290	ABKJ22_RS00905
OG0000327	DR087_RS02295	ABKJ22_RS00900
OG0000328	DR087_RS02560	ABKJ22_RS00815
OG0000329	DR087_RS02540	ABKJ22_RS00795
OG0000330	DR087_RS01995	ABKJ22_RS01120
OG0000331	DR087_RS03375	ABKJ22_RS02915
OG0000332	DR087_RS00940	ABKJ22_RS03015
OG0000333	DR087_RS00930	ABKJ22_RS03025
OG0000334	DR087_RS00825	ABKJ22_RS03110
OG0000335	DR087_RS00815	ABKJ22_RS03120
OG0000336	DR087_RS04490	ABKJ22_RS03285
OG0000337	DR087_RS00385	ABKJ22_RS03460
OG0000338	DR087_RS00425	ABKJ22_RS03500
OG0000339	DR087_RS01745	ABKJ22_RS02290
OG0000340	DR087_RS01215	ABKJ22_RS01330
OG0000341	DR087_RS00255	ABKJ22_RS02120
OG0000342	DR087_RS02225	ABKJ22_RS00970
OG0000343	DR087_RS00920	ABKJ22_RS03035
OG0000344	DR087_RS02910	ABKJ22_RS00575
OG0000345	DR087_RS02715	ABKJ22_RS00660
OG0000346	DR087_RS00635	ABKJ22_RS03290
OG0000347	DR087_RS01125	ABKJ22_RS01420
OG0000348	DR087_RS02300	ABKJ22_RS00895
OG0000349	DR087_RS04500	ABKJ22_RS03350
OG0000350	DR087_RS03265	ABKJ22_RS02695
OG0000351	DR087_RS03115	ABKJ22_RS00495
OG0000352	DR087_RS01525	ABKJ22_RS01910
OG0000353	DR087_RS01155	ABKJ22_RS01390
OG0000354	DR087_RS03150	ABKJ22_RS01065
OG0000355	DR087_RS04595	ABKJ22_RS01885
OG0000356	DR087_RS04395	ABKJ22_RS01965
OG0000357	DR087_RS04525	ABKJ22_RS02995
OG0000358	DR087_RS00955	ABKJ22_RS03000
OG0000359	DR087_RS04665	ABKJ22_RS00925
OG0000360	DR087_RS01795	ABKJ22_RS00270
OG0000361	DR087_RS01825	ABKJ22_RS00300
OG0000362	DR087_RS02965	ABKJ22_RS02490
OG0000363	DR087_RS04545	ABKJ22_RS01460
OG0000364	DR087_RS01580	ABKJ22_RS01860
OG0000365	DR087_RS04420	ABKJ22_RS02015
OG0000366	DR087_RS00100	ABKJ22_RS02035
OG0000367	DR087_RS00110	ABKJ22_RS02045
OG0000368	DR087_RS00490	ABKJ22_RS00060
OG0000369	DR087_RS04455	ABKJ22_RS00025
OG0000371	DR087_RS04765	ABKJ22_RS00015
OG0000372	DR087_RS00440	ABKJ22_RS00010
OG0000373	DR087_RS00415	ABKJ22_RS03490
OG0000374	DR087_RS00405	ABKJ22_RS03480
OG0000375	DR087_RS00190	ABKJ22_RS02185
OG0000376	DR087_RS01705	ABKJ22_RS02330
OG0000377	DR087_RS01715	ABKJ22_RS02320
OG0000378	DR087_RS03315	ABKJ22_RS01310
OG0000379	DR087_RS01160	ABKJ22_RS01385
OG0000380	DR087_RS01135	ABKJ22_RS01410
OG0000381	DR087_RS01095	ABKJ22_RS01450
OG0000382	DR087_RS01065	ABKJ22_RS01480
OG0000383	DR087_RS01025	ABKJ22_RS01520
OG0000384	DR087_RS03460	ABKJ22_RS00515
OG0000385	DR087_RS03455	ABKJ22_RS00520
OG0000386	DR087_RS02875	ABKJ22_RS00540
OG0000387	DR087_RS02900	ABKJ22_RS00565
OG0000388	DR087_RS04720	ABKJ22_RS00570
OG0000389	DR087_RS03170	ABKJ22_RS01085
OG0000390	DR087_RS01460	ABKJ22_RS02845
OG0000391	DR087_RS01450	ABKJ22_RS02835
OG0000392	DR087_RS01425	ABKJ22_RS02810
OG0000393	DR087_RS04575	ABKJ22_RS02755
OG0000394	DR087_RS03560	ABKJ22_RS02670
OG0000395	DR087_RS03550	ABKJ22_RS02665
OG0000396	DR087_RS02430	ABKJ22_RS02375
OG0000397	DR087_RS01540	ABKJ22_RS01895
OG0000398	DR087_RS01535	ABKJ22_RS01900
OG0000399	DR087_RS00015	ABKJ22_RS01945
OG0000400	DR087_RS00995	ABKJ22_RS02960
OG0000401	DR087_RS00935	ABKJ22_RS03020
OG0000402	DR087_RS00925	ABKJ22_RS03030
OG0000403	DR087_RS00915	ABKJ22_RS03040
OG0000404	DR087_RS00885	ABKJ22_RS03065
OG0000405	DR087_RS00870	ABKJ22_RS03080
OG0000406	DR087_RS00810	ABKJ22_RS03125
OG0000407	DR087_RS04515	ABKJ22_RS03130
OG0000408	DR087_RS00800	ABKJ22_RS03135
OG0000409	DR087_RS00795	ABKJ22_RS03140
OG0000410	DR087_RS02135	ABKJ22_RS03195
OG0000411	DR087_RS02145	ABKJ22_RS03185
OG0000412	DR087_RS02150	ABKJ22_RS03180
OG0000413	DR087_RS00355	ABKJ22_RS01535
OG0000414	DR087_RS03435	ABKJ22_RS01545
OG0000415	DR087_RS03430	ABKJ22_RS01550
OG0000416	DR087_RS03420	ABKJ22_RS01560
OG0000417	DR087_RS00250	ABKJ22_RS02125
OG0000418	DR087_RS00245	ABKJ22_RS02130
OG0000419	DR087_RS02205	ABKJ22_RS00990
OG0000420	DR087_RS02240	ABKJ22_RS00955
OG0000421	DR087_RS02275	ABKJ22_RS00920
OG0000422	DR087_RS02285	ABKJ22_RS00910
OG0000423	DR087_RS02600	ABKJ22_RS00855
OG0000424	DR087_RS02595	ABKJ22_RS00850
OG0000425	DR087_RS02585	ABKJ22_RS00840
OG0000426	DR087_RS04695	ABKJ22_RS00835
OG0000427	DR087_RS04690	ABKJ22_RS00810
OG0000428	DR087_RS02530	ABKJ22_RS00785
OG0000429	DR087_RS02705	ABKJ22_RS00670
OG0000430	DR087_RS02750	ABKJ22_RS00625
OG0000431	DR087_RS02760	ABKJ22_RS00615
OG0000432	DR087_RS02000	ABKJ22_RS01115
OG0000433	DR087_RS01985	ABKJ22_RS01130
OG0000434	DR087_RS01980	ABKJ22_RS01135
OG0000435	DR087_RS01965	ABKJ22_RS01150
OG0000436	DR087_RS01935	ABKJ22_RS01175
OG0000437	DR087_RS01925	ABKJ22_RS01185
OG0000438	DR087_RS01920	ABKJ22_RS01190
OG0000439	DR087_RS04620	ABKJ22_RS01195
OG0000440	DR087_RS03345	ABKJ22_RS02895
OG0000441	DR087_RS03395	ABKJ22_RS02935
OG0000442	DR087_RS04770	ABKJ22_RS00140
OG0000443	DR087_RS02370	ABKJ22_RS00185
OG0000444	DR087_RS02355	ABKJ22_RS00200
OG0000445	DR087_RS02330	ABKJ22_RS00225
OG0000446	DR087_RS01775	ABKJ22_RS00250
OG0000447	DR087_RS01780	ABKJ22_RS00255
OG0000448	DR087_RS01810	ABKJ22_RS00285
OG0000449	DR087_RS01835	ABKJ22_RS00310
OG0000450	DR087_RS01845	ABKJ22_RS00320
OG0000451	DR087_RS01885	ABKJ22_RS00360
OG0000452	DR087_RS03005	ABKJ22_RS00385
OG0000453	DR087_RS03040	ABKJ22_RS00420
OG0000454	DR087_RS02015	ABKJ22_RS01580
OG0000455	DR087_RS00740	ABKJ22_RS03395
OG0000456	DR087_RS00620	ABKJ22_RS03275
OG0000457	DR087_RS00595	ABKJ22_RS03250
OG0000458	DR087_RS02935	ABKJ22_RS02460
OG0000459	DR087_RS02960	ABKJ22_RS02485
OG0000460	DR087_RS02970	ABKJ22_RS02495
OG0000461	DR087_RS01335	ABKJ22_RS02540
OG0000462	DR087_RS01340	ABKJ22_RS02535
OG0000463	DR087_RS01350	ABKJ22_RS02530
OG0000464	DR087_RS03000	ABKJ22_RS02525
OG0000465	DR087_RS02995	ABKJ22_RS02520
OG0000466	DR087_RS03010	ABKJ22_RS00390
OG0000467	DR087_RS04570	ABKJ22_RS02620
OG0000468	DR087_RS00010	ABKJ22_RS01940
OG0000469	DR087_RS00070	ABKJ22_RS02000
OG0000470	DR087_RS03755	ABKJ22_RS00860
OG0000471	DR087_RS02525	ABKJ22_RS00780
OG0000472	DR087_RS02125	ABKJ22_RS03205
OG0000473	DR087_RS00725	ABKJ22_RS03380
OG0000474	DR087_RS00730	ABKJ22_RS03385
OG0000475	DR087_RS00735	ABKJ22_RS03390
OG0000476	DR087_RS03410	ABKJ22_RS01570
OG0000477	DR087_RS01310	ABKJ22_RS02565
OG0000478	DR087_RS00670	ABKJ22_RS03325
OG0000479	DR087_RS01200	ABKJ22_RS01345
OG0000480	DR087_RS03730	ABKJ22_RS02005
OG0000481	DR087_RS02310	ABKJ22_RS00885
OG0000482	DR087_RS02795	ABKJ22_RS01225
OG0000483	DR087_RS00115	ABKJ22_RS02050
OG0000484	DR087_RS04670	ABKJ22_RS00195
OG0000485	DR087_RS01930	ABKJ22_RS01180
OG0000486	DR087_RS00270	ABKJ22_RS02105
OG0000487	DR087_RS04405	ABKJ22_RS01980
OG0000488	DR087_RS00085	ABKJ22_RS02020
OG0000489	DR087_RS00480	ABKJ22_RS00050
OG0000490	DR087_RS00420	ABKJ22_RS03495
OG0000491	DR087_RS01180	ABKJ22_RS01365
