Orthogroup	MHP_MHP691_genes	MHP_UFV02_genes
OG0000064	DR087_RS00380	FEF31_RS03235
OG0000065	DR087_RS00215	FEF31_RS01990
OG0000066	DR087_RS01175	FEF31_RS01015
OG0000067	DR087_RS03450	FEF31_RS00185
OG0000068	DR087_RS03140	FEF31_RS00305
OG0000069	DR087_RS01375	FEF31_RS02555
OG0000070	DR087_RS02480	FEF31_RS02210
OG0000071	DR087_RS00780	FEF31_RS03835
OG0000072	DR087_RS02175	FEF31_RS04700
OG0000073	DR087_RS02200	FEF31_RS00360
OG0000074	DR087_RS04685	FEF31_RS04395
OG0000075	DR087_RS01860	FEF31_RS00005
OG0000077	DR087_RS03060	FEF31_RS00105
OG0000078	DR087_RS02065	FEF31_RS01340
OG0000079	DR087_RS02980	FEF31_RS02300
OG0000080	DR087_RS04005	FEF31_RS02345
OG0000081	DR087_RS01855	FEF31_RS03610
OG0000082	DR087_RS01685	FEF31_RS02130
OG0000083	DR087_RS00065	FEF31_RS01765
OG0000084	DR087_RS00090	FEF31_RS01795
OG0000085	DR087_RS00095	FEF31_RS01800
OG0000086	DR087_RS00105	FEF31_RS01810
OG0000087	DR087_RS00120	FEF31_RS01825
OG0000088	DR087_RS00125	FEF31_RS01830
OG0000089	DR087_RS00135	FEF31_RS01840
OG0000090	DR087_RS00500	FEF31_RS03355
OG0000091	DR087_RS00485	FEF31_RS03340
OG0000092	DR087_RS00470	FEF31_RS03325
OG0000093	DR087_RS00465	FEF31_RS03320
OG0000094	DR087_RS00460	FEF31_RS03315
OG0000095	DR087_RS00435	FEF31_RS03290
OG0000096	DR087_RS00430	FEF31_RS03285
OG0000097	DR087_RS00410	FEF31_RS03265
OG0000098	DR087_RS00400	FEF31_RS03255
OG0000099	DR087_RS00775	FEF31_RS04640
OG0000100	DR087_RS00750	FEF31_RS03195
OG0000101	DR087_RS00745	FEF31_RS03190
OG0000102	DR087_RS02090	FEF31_RS01365
OG0000103	DR087_RS00180	FEF31_RS01955
OG0000104	DR087_RS00185	FEF31_RS01960
OG0000105	DR087_RS00200	FEF31_RS01975
OG0000106	DR087_RS00210	FEF31_RS01985
OG0000107	DR087_RS00220	FEF31_RS01995
OG0000108	DR087_RS00225	FEF31_RS02000
OG0000109	DR087_RS00230	FEF31_RS02005
OG0000110	DR087_RS01695	FEF31_RS02120
OG0000111	DR087_RS01700	FEF31_RS02115
OG0000112	DR087_RS01710	FEF31_RS02105
OG0000113	DR087_RS04610	FEF31_RS02085
OG0000114	DR087_RS01740	FEF31_RS02075
OG0000115	DR087_RS01750	FEF31_RS02065
OG0000116	DR087_RS03310	FEF31_RS00955
OG0000117	DR087_RS03305	FEF31_RS00960
OG0000118	DR087_RS01190	FEF31_RS00995
OG0000119	DR087_RS01185	FEF31_RS01000
OG0000120	DR087_RS01170	FEF31_RS01020
OG0000121	DR087_RS01145	FEF31_RS01045
OG0000122	DR087_RS01140	FEF31_RS01050
OG0000123	DR087_RS01120	FEF31_RS01070
OG0000124	DR087_RS01115	FEF31_RS01075
OG0000125	DR087_RS01110	FEF31_RS01080
OG0000126	DR087_RS01100	FEF31_RS01090
OG0000127	DR087_RS01090	FEF31_RS01100
OG0000128	DR087_RS01075	FEF31_RS01115
OG0000129	DR087_RS01070	FEF31_RS01120
OG0000130	DR087_RS01060	FEF31_RS01130
OG0000131	DR087_RS04535	FEF31_RS01160
OG0000132	DR087_RS04530	FEF31_RS04430
OG0000133	DR087_RS02865	FEF31_RS00190
OG0000134	DR087_RS02870	FEF31_RS00195
OG0000135	DR087_RS02885	FEF31_RS00210
OG0000136	DR087_RS02890	FEF31_RS00215
OG0000137	DR087_RS02930	FEF31_RS00245
OG0000138	DR087_RS03165	FEF31_RS00280
OG0000139	DR087_RS03135	FEF31_RS00310
OG0000140	DR087_RS03130	FEF31_RS00315
OG0000141	DR087_RS01495	FEF31_RS02670
OG0000142	DR087_RS04585	FEF31_RS04555
OG0000143	DR087_RS01465	FEF31_RS02645
OG0000144	DR087_RS01455	FEF31_RS02635
OG0000145	DR087_RS01445	FEF31_RS02625
OG0000146	DR087_RS01435	FEF31_RS02615
OG0000147	DR087_RS01430	FEF31_RS02610
OG0000148	DR087_RS01415	FEF31_RS02595
OG0000149	DR087_RS01405	FEF31_RS02585
OG0000150	DR087_RS01390	FEF31_RS02570
OG0000151	DR087_RS03290	FEF31_RS02525
OG0000152	DR087_RS03285	FEF31_RS02520
OG0000153	DR087_RS03280	FEF31_RS02515
OG0000154	DR087_RS03270	FEF31_RS02505
OG0000155	DR087_RS03545	FEF31_RS02465
OG0000156	DR087_RS01225	FEF31_RS02455
OG0000157	DR087_RS04555	FEF31_RS04545
OG0000158	DR087_RS04560	FEF31_RS04540
OG0000159	DR087_RS04805	FEF31_RS02195
OG0000160	DR087_RS02460	FEF31_RS02190
OG0000161	DR087_RS02455	FEF31_RS02185
OG0000162	DR087_RS02445	FEF31_RS02175
OG0000163	DR087_RS02440	FEF31_RS02170
OG0000164	DR087_RS03205	FEF31_RS01270
OG0000165	DR087_RS01520	FEF31_RS01685
OG0000166	DR087_RS00005	FEF31_RS01705
OG0000167	DR087_RS00020	FEF31_RS01720
OG0000168	DR087_RS00025	FEF31_RS01725
OG0000169	DR087_RS01010	FEF31_RS03615
OG0000170	DR087_RS00990	FEF31_RS04785, FEF31_RS04795
OG0000171	DR087_RS00980	FEF31_RS03640
OG0000172	DR087_RS00975	FEF31_RS03645
OG0000173	DR087_RS00970	FEF31_RS03650
OG0000174	DR087_RS00965	FEF31_RS03655
OG0000175	DR087_RS00950	FEF31_RS03670
OG0000176	DR087_RS00900	FEF31_RS03715
OG0000177	DR087_RS00895	FEF31_RS03720
OG0000178	DR087_RS00890	FEF31_RS03725
OG0000179	DR087_RS00880	FEF31_RS03735
OG0000180	DR087_RS00875	FEF31_RS03740
OG0000181	DR087_RS04520	FEF31_RS04690
OG0000182	DR087_RS00820	FEF31_RS03795
OG0000183	DR087_RS00785	FEF31_RS03830
OG0000184	DR087_RS02140	FEF31_RS02980
OG0000185	DR087_RS02155	FEF31_RS02965
OG0000186	DR087_RS04735	FEF31_RS04435
OG0000187	DR087_RS03425	FEF31_RS01200
OG0000188	DR087_RS03415	FEF31_RS01210
OG0000189	DR087_RS04425	FEF31_RS04520
OG0000190	DR087_RS00260	FEF31_RS02035
OG0000191	DR087_RS00240	FEF31_RS02015
OG0000192	DR087_RS02805	FEF31_RS00875
OG0000193	DR087_RS02790	FEF31_RS00860
OG0000194	DR087_RS02185	FEF31_RS00345
OG0000195	DR087_RS02190	FEF31_RS00350
OG0000196	DR087_RS02210	FEF31_RS00370
OG0000197	DR087_RS02215	FEF31_RS00375
OG0000198	DR087_RS02230	FEF31_RS00390
OG0000199	DR087_RS02235	FEF31_RS00395
OG0000200	DR087_RS02250	FEF31_RS00410
OG0000201	DR087_RS02260	FEF31_RS00420
OG0000202	DR087_RS02315	FEF31_RS00475
OG0000203	DR087_RS02320	FEF31_RS00480
OG0000204	DR087_RS04700	FEF31_RS00485
OG0000205	DR087_RS02610	FEF31_RS00490
OG0000206	DR087_RS02590	FEF31_RS00510
OG0000207	DR087_RS02575	FEF31_RS00525
OG0000208	DR087_RS02570	FEF31_RS00530
OG0000209	DR087_RS02565	FEF31_RS00535
OG0000210	DR087_RS02520	FEF31_RS00580
OG0000211	DR087_RS02630	FEF31_RS00590
OG0000212	DR087_RS02640	FEF31_RS00600
OG0000213	DR087_RS02645	FEF31_RS00605
OG0000214	DR087_RS02650	FEF31_RS00610
OG0000215	DR087_RS02655	FEF31_RS00615
OG0000216	DR087_RS02660	FEF31_RS00620
OG0000217	DR087_RS02665	FEF31_RS00625
OG0000218	DR087_RS02675	FEF31_RS00635
OG0000219	DR087_RS02680	FEF31_RS00640
OG0000220	DR087_RS02685	FEF31_RS00645
OG0000221	DR087_RS02690	FEF31_RS00650
OG0000222	DR087_RS02695	FEF31_RS00655
OG0000223	DR087_RS02700	FEF31_RS00660
OG0000224	DR087_RS02710	FEF31_RS00670
OG0000225	DR087_RS02720	FEF31_RS00680
OG0000226	DR087_RS02725	FEF31_RS00685
OG0000227	DR087_RS02730	FEF31_RS00690
OG0000228	DR087_RS04810	FEF31_RS04770
OG0000229	DR087_RS02740	FEF31_RS00700
OG0000230	DR087_RS02745	FEF31_RS00705
OG0000231	DR087_RS02755	FEF31_RS00715
OG0000232	DR087_RS02765	FEF31_RS00725
OG0000233	DR087_RS02010	FEF31_RS00750
OG0000234	DR087_RS01970	FEF31_RS00785
OG0000235	DR087_RS01960	FEF31_RS00795
OG0000236	DR087_RS01955	FEF31_RS00800
OG0000237	DR087_RS01950	FEF31_RS00805
OG0000238	DR087_RS01940	FEF31_RS00810
OG0000239	DR087_RS03355	FEF31_RS02680
OG0000240	DR087_RS03350	FEF31_RS02685
OG0000241	DR087_RS03340	FEF31_RS02695
OG0000242	DR087_RS03365	FEF31_RS02700
OG0000243	DR087_RS03370	FEF31_RS02705
OG0000244	DR087_RS03380	FEF31_RS02715
OG0000245	DR087_RS03390	FEF31_RS02720
OG0000246	DR087_RS00560	FEF31_RS03410
OG0000247	DR087_RS02415	FEF31_RS03420
OG0000248	DR087_RS02405	FEF31_RS03430
OG0000249	DR087_RS02400	FEF31_RS03435
OG0000250	DR087_RS02385	FEF31_RS03450
OG0000251	DR087_RS02350	FEF31_RS03480
OG0000252	DR087_RS02340	FEF31_RS03490
OG0000253	DR087_RS02335	FEF31_RS03495
OG0000254	DR087_RS02325	FEF31_RS03505
OG0000255	DR087_RS01760	FEF31_RS03510
OG0000256	DR087_RS01765	FEF31_RS03515
OG0000257	DR087_RS01790	FEF31_RS03540
OG0000258	DR087_RS01800	FEF31_RS03550
OG0000259	DR087_RS01830	FEF31_RS03580
OG0000260	DR087_RS01840	FEF31_RS03590
OG0000261	DR087_RS04615	FEF31_RS04680
OG0000262	DR087_RS01865	FEF31_RS00010
OG0000263	DR087_RS01880	FEF31_RS00025
OG0000264	DR087_RS01895	FEF31_RS00040
OG0000265	DR087_RS01910	FEF31_RS00050
OG0000266	DR087_RS03015	FEF31_RS00065
OG0000267	DR087_RS03030	FEF31_RS00080
OG0000268	DR087_RS03035	FEF31_RS00085
OG0000269	DR087_RS03050	FEF31_RS00100
OG0000270	DR087_RS04505	FEF31_RS04635
OG0000271	DR087_RS00715	FEF31_RS03160
OG0000272	DR087_RS00710	FEF31_RS03155
OG0000273	DR087_RS00705	FEF31_RS03150
OG0000274	DR087_RS00685	FEF31_RS03130
OG0000275	DR087_RS04495	FEF31_RS04625
OG0000276	DR087_RS00675	FEF31_RS03120
OG0000277	DR087_RS00665	FEF31_RS03110
OG0000278	DR087_RS00660	FEF31_RS03105
OG0000279	DR087_RS00650	FEF31_RS03095
OG0000280	DR087_RS00645	FEF31_RS03090
OG0000281	DR087_RS00640	FEF31_RS03085
OG0000282	DR087_RS04485	FEF31_RS04615
OG0000283	DR087_RS00610	FEF31_RS03055
OG0000284	DR087_RS00605	FEF31_RS03050
OG0000285	DR087_RS04480	FEF31_RS04610
OG0000286	DR087_RS02425	FEF31_RS02155
OG0000287	DR087_RS02940	FEF31_RS02260
OG0000288	DR087_RS02950	FEF31_RS02270
OG0000289	DR087_RS02955	FEF31_RS02275
OG0000290	DR087_RS01285	FEF31_RS02385
OG0000291	DR087_RS01295	FEF31_RS02375
OG0000292	DR087_RS01300	FEF31_RS02370
OG0000293	DR087_RS01305	FEF31_RS02365
OG0000294	DR087_RS01315	FEF31_RS02355
OG0000295	DR087_RS01320	FEF31_RS02350
OG0000296	DR087_RS02990	FEF31_RS02310
OG0000297	DR087_RS02985	FEF31_RS02305
OG0000298	DR087_RS02390	FEF31_RS03445
OG0000299	DR087_RS02365	FEF31_RS03465
OG0000300	DR087_RS01890	FEF31_RS00035
OG0000301	DR087_RS03020	FEF31_RS00070
OG0000302	DR087_RS03025	FEF31_RS00075
OG0000303	DR087_RS02895	FEF31_RS00220
OG0000304	DR087_RS02770	FEF31_RS00730
OG0000305	DR087_RS01440	FEF31_RS02620
OG0000306	DR087_RS01365	FEF31_RS02545
OG0000307	DR087_RS03275	FEF31_RS02510
OG0000308	DR087_RS01265	FEF31_RS02405
OG0000309	DR087_RS01330	FEF31_RS02340
OG0000310	DR087_RS02945	FEF31_RS02265
OG0000311	DR087_RS02485	FEF31_RS02215
OG0000312	DR087_RS02470	FEF31_RS02200
OG0000313	DR087_RS03215	FEF31_RS01260
OG0000314	DR087_RS01500	FEF31_RS01700
OG0000315	DR087_RS00030	FEF31_RS01730
OG0000316	DR087_RS00040	FEF31_RS01740
OG0000317	DR087_RS00130	FEF31_RS01835
OG0000318	DR087_RS04400	FEF31_RS04480
OG0000319	DR087_RS00195	FEF31_RS01970
OG0000320	DR087_RS01720	FEF31_RS02095
OG0000321	DR087_RS01195	FEF31_RS00990
OG0000322	DR087_RS01150	FEF31_RS01040
OG0000323	DR087_RS01020	FEF31_RS01170
OG0000324	DR087_RS00235	FEF31_RS02010
OG0000325	DR087_RS02195	FEF31_RS00355
OG0000326	DR087_RS02290	FEF31_RS00450
OG0000327	DR087_RS02295	FEF31_RS00455
OG0000328	DR087_RS02560	FEF31_RS00540
OG0000329	DR087_RS02540	FEF31_RS00560
OG0000330	DR087_RS01995	FEF31_RS00760
OG0000331	DR087_RS03375	FEF31_RS02710
OG0000332	DR087_RS00940	FEF31_RS03680
OG0000333	DR087_RS00930	FEF31_RS03690
OG0000334	DR087_RS00825	FEF31_RS03790
OG0000335	DR087_RS00815	FEF31_RS03800
OG0000336	DR087_RS04490	FEF31_RS04620
OG0000337	DR087_RS00385	FEF31_RS03240
OG0000338	DR087_RS00425	FEF31_RS03280
OG0000339	DR087_RS01745	FEF31_RS02070
OG0000340	DR087_RS01215	FEF31_RS00970
OG0000341	DR087_RS00255	FEF31_RS02030
OG0000342	DR087_RS02225	FEF31_RS00385
OG0000343	DR087_RS00920	FEF31_RS03700
OG0000344	DR087_RS02910	FEF31_RS00235
OG0000345	DR087_RS02715	FEF31_RS00675
OG0000346	DR087_RS00635	FEF31_RS03080
OG0000347	DR087_RS01125	FEF31_RS01065
OG0000348	DR087_RS02300	FEF31_RS00460
OG0000349	DR087_RS04500	FEF31_RS04630
OG0000350	DR087_RS03265	FEF31_RS02500
OG0000351	DR087_RS03115	FEF31_RS00155
OG0000352	DR087_RS01525	FEF31_RS01680
OG0000353	DR087_RS01155	FEF31_RS01035
OG0000354	DR087_RS03150	FEF31_RS00295
OG0000355	DR087_RS04595	FEF31_RS04470
OG0000356	DR087_RS04395	FEF31_RS04475
OG0000357	DR087_RS04525	FEF31_RS04685
OG0000358	DR087_RS00955	FEF31_RS03665
OG0000359	DR087_RS04665	FEF31_RS04380
OG0000360	DR087_RS01795	FEF31_RS03545
OG0000361	DR087_RS01825	FEF31_RS03575
OG0000362	DR087_RS02965	FEF31_RS02285
OG0000363	DR087_RS04545	FEF31_RS01105
OG0000365	DR087_RS04420	FEF31_RS01785
OG0000366	DR087_RS00100	FEF31_RS01805
OG0000367	DR087_RS00110	FEF31_RS01815
OG0000368	DR087_RS00490	FEF31_RS03345
OG0000369	DR087_RS04455	FEF31_RS04650
OG0000371	DR087_RS04765	FEF31_RS03300
OG0000372	DR087_RS00440	FEF31_RS03295
OG0000373	DR087_RS00415	FEF31_RS03270
OG0000374	DR087_RS00405	FEF31_RS03260
OG0000375	DR087_RS00190	FEF31_RS01965
OG0000376	DR087_RS01705	FEF31_RS02110
OG0000377	DR087_RS01715	FEF31_RS02100
OG0000378	DR087_RS03315	FEF31_RS00950
OG0000379	DR087_RS01160	FEF31_RS01030
OG0000380	DR087_RS01135	FEF31_RS01055
OG0000381	DR087_RS01095	FEF31_RS01095
OG0000382	DR087_RS01065	FEF31_RS01125
OG0000383	DR087_RS01025	FEF31_RS01165
OG0000384	DR087_RS03460	FEF31_RS00175
OG0000385	DR087_RS03455	FEF31_RS00180
OG0000386	DR087_RS02875	FEF31_RS00200
OG0000387	DR087_RS02900	FEF31_RS00225
OG0000388	DR087_RS04720	FEF31_RS04370
OG0000389	DR087_RS03170	FEF31_RS00275
OG0000390	DR087_RS01460	FEF31_RS02640
OG0000391	DR087_RS01450	FEF31_RS02630
OG0000392	DR087_RS01425	FEF31_RS02605
OG0000393	DR087_RS04575	FEF31_RS04550
OG0000394	DR087_RS03560	FEF31_RS02475
OG0000395	DR087_RS03550	FEF31_RS02470
OG0000396	DR087_RS02430	FEF31_RS02160
OG0000397	DR087_RS01540	FEF31_RS01665
OG0000398	DR087_RS01535	FEF31_RS01670
OG0000399	DR087_RS00015	FEF31_RS01715
OG0000400	DR087_RS00995	FEF31_RS03625
OG0000401	DR087_RS00935	FEF31_RS03685
OG0000402	DR087_RS00925	FEF31_RS03695
OG0000403	DR087_RS00915	FEF31_RS03705
OG0000404	DR087_RS00885	FEF31_RS03730
OG0000405	DR087_RS00870	FEF31_RS04800
OG0000406	DR087_RS00810	FEF31_RS03805
OG0000407	DR087_RS04515	FEF31_RS04695
OG0000408	DR087_RS00800	FEF31_RS03815
OG0000409	DR087_RS00795	FEF31_RS03820
OG0000410	DR087_RS02135	FEF31_RS02985
OG0000411	DR087_RS02145	FEF31_RS02975
OG0000412	DR087_RS02150	FEF31_RS02970
OG0000413	DR087_RS00355	FEF31_RS01180
OG0000414	DR087_RS03435	FEF31_RS01190
OG0000415	DR087_RS03430	FEF31_RS01195
OG0000416	DR087_RS03420	FEF31_RS01205
OG0000417	DR087_RS00250	FEF31_RS02025
OG0000418	DR087_RS00245	FEF31_RS02020
OG0000419	DR087_RS02205	FEF31_RS00365
OG0000420	DR087_RS02240	FEF31_RS00400
OG0000421	DR087_RS02275	FEF31_RS00435
OG0000422	DR087_RS02285	FEF31_RS00445
OG0000423	DR087_RS02600	FEF31_RS00500
OG0000424	DR087_RS02595	FEF31_RS00505
OG0000425	DR087_RS02585	FEF31_RS00515
OG0000426	DR087_RS04695	FEF31_RS04385
OG0000427	DR087_RS04690	FEF31_RS04390
OG0000428	DR087_RS02530	FEF31_RS00570
OG0000429	DR087_RS02705	FEF31_RS00665
OG0000430	DR087_RS02750	FEF31_RS00710
OG0000431	DR087_RS02760	FEF31_RS00720
OG0000432	DR087_RS02000	FEF31_RS00755
OG0000433	DR087_RS01985	FEF31_RS00770
OG0000434	DR087_RS01980	FEF31_RS00775
OG0000435	DR087_RS01965	FEF31_RS00790
OG0000436	DR087_RS01935	FEF31_RS00815
OG0000437	DR087_RS01925	FEF31_RS00825
OG0000438	DR087_RS01920	FEF31_RS00830
OG0000439	DR087_RS04620	FEF31_RS04400
OG0000440	DR087_RS03345	FEF31_RS02690
OG0000441	DR087_RS03395	FEF31_RS02725
OG0000442	DR087_RS04770	FEF31_RS03415
OG0000443	DR087_RS02370	FEF31_RS03460
OG0000444	DR087_RS02355	FEF31_RS03475
OG0000445	DR087_RS02330	FEF31_RS03500
OG0000446	DR087_RS01775	FEF31_RS03525
OG0000447	DR087_RS01780	FEF31_RS03530
OG0000448	DR087_RS01810	FEF31_RS03560
OG0000449	DR087_RS01835	FEF31_RS03585
OG0000450	DR087_RS01845	FEF31_RS03595
OG0000451	DR087_RS01885	FEF31_RS00030
OG0000452	DR087_RS03005	FEF31_RS00055
OG0000453	DR087_RS03040	FEF31_RS00090
OG0000455	DR087_RS00740	FEF31_RS03185
OG0000456	DR087_RS00620	FEF31_RS03065
OG0000457	DR087_RS00595	FEF31_RS03040
OG0000458	DR087_RS02935	FEF31_RS02255
OG0000459	DR087_RS02960	FEF31_RS02280
OG0000460	DR087_RS02970	FEF31_RS02290
OG0000461	DR087_RS01335	FEF31_RS02335
OG0000462	DR087_RS01340	FEF31_RS02330
OG0000463	DR087_RS01350	FEF31_RS02325
OG0000464	DR087_RS03000	FEF31_RS02320
OG0000465	DR087_RS02995	FEF31_RS02315
OG0000466	DR087_RS03010	FEF31_RS00060
OG0000467	DR087_RS04570	FEF31_RS04530
OG0000468	DR087_RS00010	FEF31_RS01710
OG0000469	DR087_RS00070	FEF31_RS01770
OG0000470	DR087_RS03755	FEF31_RS00495
OG0000471	DR087_RS02525	FEF31_RS00575
OG0000472	DR087_RS02125	FEF31_RS02995
OG0000473	DR087_RS00725	FEF31_RS03170
OG0000474	DR087_RS00730	FEF31_RS03175
OG0000475	DR087_RS00735	FEF31_RS03180
OG0000476	DR087_RS03410	FEF31_RS01215
OG0000477	DR087_RS01310	FEF31_RS02360
OG0000478	DR087_RS00670	FEF31_RS03115
OG0000479	DR087_RS01200	FEF31_RS00985
OG0000480	DR087_RS03730	FEF31_RS01775
OG0000481	DR087_RS02310	FEF31_RS00470
OG0000482	DR087_RS02795	FEF31_RS00865
OG0000483	DR087_RS00115	FEF31_RS01820
OG0000484	DR087_RS04670	FEF31_RS04675
OG0000485	DR087_RS01930	FEF31_RS00820
OG0000486	DR087_RS00270	FEF31_RS02045
OG0000487	DR087_RS04405	FEF31_RS04485
OG0000488	DR087_RS00085	FEF31_RS01790
OG0000489	DR087_RS00480	FEF31_RS03335
OG0000490	DR087_RS00420	FEF31_RS03275
OG0000491	DR087_RS01180	FEF31_RS01005
OG0000492	DR087_RS01105	FEF31_RS01085
OG0000493	DR087_RS02915	FEF31_RS00240
OG0000494	DR087_RS03145	FEF31_RS00300
OG0000495	DR087_RS01395	FEF31_RS02575
OG0000496	DR087_RS01385	FEF31_RS02565
OG0000497	DR087_RS01380	FEF31_RS02560
OG0000498	DR087_RS03245	FEF31_RS02480
OG0000499	DR087_RS01235	FEF31_RS02445
OG0000500	DR087_RS01530	FEF31_RS01675
OG0000502	DR087_RS02785	FEF31_RS00855
OG0000503	DR087_RS02255	FEF31_RS00415
OG0000504	DR087_RS02550	FEF31_RS00550
OG0000505	DR087_RS02625	FEF31_RS00585
OG0000506	DR087_RS02635	FEF31_RS00595
OG0000507	DR087_RS02670	FEF31_RS00630
OG0000508	DR087_RS01770	FEF31_RS03520
OG0000509	DR087_RS01805	FEF31_RS03555
OG0000510	DR087_RS01815	FEF31_RS03565
OG0000511	DR087_RS03045	FEF31_RS00095
OG0000512	DR087_RS02975	FEF31_RS02295
OG0000513	DR087_RS00655	FEF31_RS03100
OG0000514	DR087_RS01420	FEF31_RS02600
OG0000515	DR087_RS01610	FEF31_RS01595
OG0000515	DR087_RS01610	FEF31_RS01240, FEF31_RS01235, FEF31_RS01230
OG0000516	DR087_RS04410	FEF31_RS04490
OG0000517	DR087_RS00495	FEF31_RS03350
OG0000518	DR087_RS00945	FEF31_RS03675
OG0000519	DR087_RS02280	FEF31_RS00440
OG0000520	DR087_RS02535	FEF31_RS00565
OG0000521	DR087_RS01785	FEF31_RS03535
OG0000522	DR087_RS01820	FEF31_RS03570
OG0000523	DR087_RS00590	FEF31_RS03035
OG0000524	DR087_RS01260	FEF31_RS02410
OG0000525	DR087_RS04645	FEF31_RS04585
OG0000526	DR087_RS04050	FEF31_RS01585
OG0000528	DR087_RS04415	FEF31_RS01760
OG0000529	DR087_RS00205	FEF31_RS01980
OG0000530	DR087_RS01735	FEF31_RS02080
OG0000531	DR087_RS01130	FEF31_RS01060
OG0000532	DR087_RS03180	FEF31_RS01290
OG0000533	DR087_RS03510	FEF31_RS00260
OG0000534	DR087_RS01900	FEF31_RS00045
OG0000535	DR087_RS04460	FEF31_RS04655
OG0000537	DR087_RS02220	FEF31_RS00380
OG0000538	DR087_RS01975	FEF31_RS00780
OG0000539	DR087_RS02345	FEF31_RS03485
OG0000540	DR087_RS01290	FEF31_RS02380
OG0000541	DR087_RS01220	FEF31_RS02460
OG0000542	DR087_RS01870	FEF31_RS00015
OG0000544	DR087_RS04710	FEF31_RS04410
OG0000545	DR087_RS01630	FEF31_RS01575, FEF31_RS01570
OG0000546	DR087_RS04305	FEF31_RS02530
OG0000547	DR087_RS01470	FEF31_RS02650
OG0000548	DR087_RS03220	FEF31_RS01255
