Orthogroup	MHP_116_genes	MHP_1257_genes
OG0000075	ABJ972_RS00325	ABKJ22_RS00335
OG0000076	ABJ972_RS00340	ABKJ22_RS00350
OG0000077	ABJ972_RS00425	ABKJ22_RS00445
OG0000078	ABJ972_RS01655	ABKJ22_RS01675
OG0000079	ABJ972_RS02495	ABKJ22_RS02505
OG0000080	ABJ972_RS02540	ABKJ22_RS02550
OG0000081	ABJ972_RS00320	ABKJ22_RS00330
OG0000082	ABJ972_RS02345	ABKJ22_RS02350
OG0000083	ABJ972_RS01985	ABKJ22_RS01995
OG0000084	ABJ972_RS02015	ABKJ22_RS02025
OG0000085	ABJ972_RS02020	ABKJ22_RS02030
OG0000086	ABJ972_RS02030	ABKJ22_RS02040
OG0000087	ABJ972_RS02045	ABKJ22_RS02055
OG0000088	ABJ972_RS02050	ABKJ22_RS02060
OG0000089	ABJ972_RS02060	ABKJ22_RS02070
OG0000090	ABJ972_RS00070	ABKJ22_RS00070
OG0000091	ABJ972_RS00055	ABKJ22_RS00055
OG0000092	ABJ972_RS00040	ABKJ22_RS00040
OG0000093	ABJ972_RS00035	ABKJ22_RS00035
OG0000094	ABJ972_RS00030	ABKJ22_RS00030
OG0000095	ABJ972_RS00005	ABKJ22_RS00005
OG0000096	ABJ972_RS03550	ABKJ22_RS03505
OG0000097	ABJ972_RS03530	ABKJ22_RS03485
OG0000098	ABJ972_RS03490, ABJ972_RS03520	ABKJ22_RS03475
OG0000099	ABJ972_RS03440	ABKJ22_RS03425
OG0000100	ABJ972_RS03425	ABKJ22_RS03405
OG0000101	ABJ972_RS03420	ABKJ22_RS03400
OG0000102	ABJ972_RS01680	ABKJ22_RS01700
OG0000103	ABJ972_RS02165	ABKJ22_RS02195
OG0000104	ABJ972_RS02170	ABKJ22_RS02190
OG0000105	ABJ972_RS02185	ABKJ22_RS02175
OG0000106	ABJ972_RS02195	ABKJ22_RS02165
OG0000107	ABJ972_RS02205	ABKJ22_RS02155
OG0000108	ABJ972_RS02210	ABKJ22_RS02150
OG0000109	ABJ972_RS02215	ABKJ22_RS02145
OG0000110	ABJ972_RS02335	ABKJ22_RS02340
OG0000111	ABJ972_RS02330	ABKJ22_RS02335
OG0000112	ABJ972_RS02320	ABKJ22_RS02325
OG0000113	ABJ972_RS02300	ABKJ22_RS02305
OG0000114	ABJ972_RS02290	ABKJ22_RS02295
OG0000115	ABJ972_RS02280	ABKJ22_RS02285
OG0000116	ABJ972_RS01285	ABKJ22_RS01315
OG0000117	ABJ972_RS01290	ABKJ22_RS01320
OG0000118	ABJ972_RS01325	ABKJ22_RS01355
OG0000119	ABJ972_RS01330	ABKJ22_RS01360
OG0000120	ABJ972_RS01345	ABKJ22_RS01375
OG0000121	ABJ972_RS01370	ABKJ22_RS01400
OG0000122	ABJ972_RS01375	ABKJ22_RS01405
OG0000123	ABJ972_RS01395	ABKJ22_RS01425
OG0000124	ABJ972_RS01400	ABKJ22_RS01430
OG0000125	ABJ972_RS01405	ABKJ22_RS01435
OG0000126	ABJ972_RS01415	ABKJ22_RS01445
OG0000127	ABJ972_RS01425	ABKJ22_RS01455
OG0000128	ABJ972_RS01440	ABKJ22_RS01470
OG0000129	ABJ972_RS01445	ABKJ22_RS01475
OG0000130	ABJ972_RS01455	ABKJ22_RS01485
OG0000131	ABJ972_RS01485	ABKJ22_RS01515
OG0000132	ABJ972_RS01500	ABKJ22_RS01530
OG0000133	ABJ972_RS00515	ABKJ22_RS00530
OG0000134	ABJ972_RS00520	ABKJ22_RS00535
OG0000135	ABJ972_RS00535	ABKJ22_RS00550
OG0000136	ABJ972_RS00540	ABKJ22_RS00555
OG0000137	ABJ972_RS00570	ABKJ22_RS00585
OG0000138	ABJ972_RS01050	ABKJ22_RS01080
OG0000139	ABJ972_RS01020	ABKJ22_RS01050
OG0000140	ABJ972_RS01015	ABKJ22_RS01045
OG0000141	ABJ972_RS02855	ABKJ22_RS02875
OG0000142	ABJ972_RS02850	ABKJ22_RS02870
OG0000143	ABJ972_RS02830	ABKJ22_RS02850
OG0000144	ABJ972_RS02820	ABKJ22_RS02840
OG0000145	ABJ972_RS02810	ABKJ22_RS02830
OG0000146	ABJ972_RS02800	ABKJ22_RS02820
OG0000147	ABJ972_RS02795	ABKJ22_RS02815
OG0000148	ABJ972_RS02780	ABKJ22_RS02800
OG0000149	ABJ972_RS02770	ABKJ22_RS02790
OG0000150	ABJ972_RS02755	ABKJ22_RS02775
OG0000151	ABJ972_RS02705	ABKJ22_RS02720
OG0000152	ABJ972_RS02700	ABKJ22_RS02715
OG0000153	ABJ972_RS02695	ABKJ22_RS02710
OG0000154	ABJ972_RS02685	ABKJ22_RS02700
OG0000155	ABJ972_RS02650	ABKJ22_RS02660
OG0000156	ABJ972_RS02645	ABKJ22_RS02650
OG0000157	ABJ972_RS02635	ABKJ22_RS02645
OG0000158	ABJ972_RS02625	ABKJ22_RS02635
OG0000159	ABJ972_RS02405	ABKJ22_RS02410
OG0000160	ABJ972_RS02400	ABKJ22_RS02405
OG0000161	ABJ972_RS02395	ABKJ22_RS02400
OG0000162	ABJ972_RS02385	ABKJ22_RS02390
OG0000163	ABJ972_RS02380	ABKJ22_RS02385
OG0000164	ABJ972_RS01585	ABKJ22_RS01610
OG0000165	ABJ972_RS01905	ABKJ22_RS01915
OG0000166	ABJ972_RS01925	ABKJ22_RS01935
OG0000167	ABJ972_RS01940	ABKJ22_RS01950
OG0000168	ABJ972_RS01945	ABKJ22_RS01955
OG0000169	ABJ972_RS02955	ABKJ22_RS02950
OG0000170	ABJ972_RS02970	ABKJ22_RS02965
OG0000171	ABJ972_RS02980	ABKJ22_RS02975
OG0000172	ABJ972_RS02985	ABKJ22_RS02980
OG0000173	ABJ972_RS02990	ABKJ22_RS02985
OG0000174	ABJ972_RS02995	ABKJ22_RS02990
OG0000175	ABJ972_RS03010	ABKJ22_RS03005
OG0000176	ABJ972_RS03055	ABKJ22_RS03050
OG0000177	ABJ972_RS03060	ABKJ22_RS03055
OG0000178	ABJ972_RS03065	ABKJ22_RS03060
OG0000179	ABJ972_RS03075	ABKJ22_RS03070
OG0000180	ABJ972_RS03080	ABKJ22_RS03075
OG0000181	ABJ972_RS03130	ABKJ22_RS03105
OG0000182	ABJ972_RS03140	ABKJ22_RS03115
OG0000183	ABJ972_RS03175	ABKJ22_RS03150
OG0000184	ABJ972_RS03220	ABKJ22_RS03190
OG0000185	ABJ972_RS03205	ABKJ22_RS03175
OG0000186	ABJ972_RS01510	ABKJ22_RS01540
OG0000187	ABJ972_RS01525	ABKJ22_RS01555
OG0000188	ABJ972_RS01535	ABKJ22_RS01565
OG0000189	ABJ972_RS02250	ABKJ22_RS02110
OG0000190	ABJ972_RS02245	ABKJ22_RS02115
OG0000191	ABJ972_RS02225	ABKJ22_RS02135
OG0000192	ABJ972_RS01205	ABKJ22_RS01230
OG0000193	ABJ972_RS01195	ABKJ22_RS01220
OG0000194	ABJ972_RS00980	ABKJ22_RS01010
OG0000195	ABJ972_RS00975	ABKJ22_RS01005
OG0000196	ABJ972_RS00955	ABKJ22_RS00985
OG0000197	ABJ972_RS00950	ABKJ22_RS00980
OG0000198	ABJ972_RS00930	ABKJ22_RS00965
OG0000199	ABJ972_RS00925	ABKJ22_RS00960
OG0000200	ABJ972_RS00910	ABKJ22_RS00945
OG0000201	ABJ972_RS00900	ABKJ22_RS00935
OG0000202	ABJ972_RS00845	ABKJ22_RS00880
OG0000203	ABJ972_RS00840	ABKJ22_RS00875
OG0000204	ABJ972_RS00835	ABKJ22_RS00870
OG0000205	ABJ972_RS00830	ABKJ22_RS00865
OG0000206	ABJ972_RS00810	ABKJ22_RS00845
OG0000207	ABJ972_RS00795	ABKJ22_RS00830
OG0000208	ABJ972_RS00790	ABKJ22_RS00825
OG0000209	ABJ972_RS00785	ABKJ22_RS00820
OG0000210	ABJ972_RS00740	ABKJ22_RS00775
OG0000211	ABJ972_RS00730	ABKJ22_RS00745
OG0000212	ABJ972_RS00720	ABKJ22_RS00735
OG0000213	ABJ972_RS00715	ABKJ22_RS00730
OG0000214	ABJ972_RS00710	ABKJ22_RS00725
OG0000215	ABJ972_RS00705	ABKJ22_RS00720
OG0000216	ABJ972_RS00700	ABKJ22_RS00715
OG0000217	ABJ972_RS00695	ABKJ22_RS00710
OG0000218	ABJ972_RS00685	ABKJ22_RS00700
OG0000219	ABJ972_RS00680	ABKJ22_RS00695
OG0000220	ABJ972_RS00675	ABKJ22_RS00690
OG0000221	ABJ972_RS00670	ABKJ22_RS00685
OG0000222	ABJ972_RS00665	ABKJ22_RS00680
OG0000223	ABJ972_RS00660	ABKJ22_RS00675
OG0000224	ABJ972_RS00650	ABKJ22_RS00665
OG0000225	ABJ972_RS00640	ABKJ22_RS00655
OG0000226	ABJ972_RS00635	ABKJ22_RS00650
OG0000227	ABJ972_RS00630	ABKJ22_RS00645
OG0000228	ABJ972_RS00625	ABKJ22_RS00640
OG0000229	ABJ972_RS00620	ABKJ22_RS00635
OG0000230	ABJ972_RS00615	ABKJ22_RS00630
OG0000231	ABJ972_RS00605	ABKJ22_RS00620
OG0000232	ABJ972_RS00595	ABKJ22_RS00610
OG0000233	ABJ972_RS01080	ABKJ22_RS01110
OG0000234	ABJ972_RS01115	ABKJ22_RS01145
OG0000235	ABJ972_RS01125	ABKJ22_RS01155
OG0000236	ABJ972_RS01130	ABKJ22_RS01160
OG0000237	ABJ972_RS01135	ABKJ22_RS01165
OG0000238	ABJ972_RS01140	ABKJ22_RS01170
OG0000239	ABJ972_RS02865	ABKJ22_RS02885
OG0000240	ABJ972_RS02870	ABKJ22_RS02890
OG0000241	ABJ972_RS02880	ABKJ22_RS02900
OG0000242	ABJ972_RS02885	ABKJ22_RS02905
OG0000243	ABJ972_RS02890	ABKJ22_RS02910
OG0000244	ABJ972_RS02900	ABKJ22_RS02920
OG0000245	ABJ972_RS02910	ABKJ22_RS02930
OG0000246	ABJ972_RS00125	ABKJ22_RS00135
OG0000247	ABJ972_RS00135	ABKJ22_RS00145
OG0000248	ABJ972_RS00145	ABKJ22_RS00155
OG0000249	ABJ972_RS00150	ABKJ22_RS00160
OG0000250	ABJ972_RS00165	ABKJ22_RS00175
OG0000251	ABJ972_RS00195	ABKJ22_RS00205
OG0000252	ABJ972_RS00205	ABKJ22_RS00215
OG0000253	ABJ972_RS00210	ABKJ22_RS00220
OG0000254	ABJ972_RS00220	ABKJ22_RS00230
OG0000255	ABJ972_RS00225	ABKJ22_RS00235
OG0000256	ABJ972_RS00230	ABKJ22_RS00240
OG0000257	ABJ972_RS00255	ABKJ22_RS00265
OG0000258	ABJ972_RS00265	ABKJ22_RS00275
OG0000259	ABJ972_RS00295	ABKJ22_RS00305
OG0000260	ABJ972_RS00305	ABKJ22_RS00315
OG0000261	ABJ972_RS00315	ABKJ22_RS00325
OG0000262	ABJ972_RS00330	ABKJ22_RS00340
OG0000263	ABJ972_RS00345	ABKJ22_RS00355
OG0000264	ABJ972_RS00360	ABKJ22_RS00370
OG0000265	ABJ972_RS00370	ABKJ22_RS00380
OG0000266	ABJ972_RS00385	ABKJ22_RS00395
OG0000267	ABJ972_RS00400	ABKJ22_RS00410
OG0000268	ABJ972_RS00405	ABKJ22_RS00415
OG0000269	ABJ972_RS00420	ABKJ22_RS00440
OG0000270	ABJ972_RS03395	ABKJ22_RS03375
OG0000271	ABJ972_RS03390	ABKJ22_RS03370
OG0000272	ABJ972_RS03385	ABKJ22_RS03365
OG0000273	ABJ972_RS03380	ABKJ22_RS03360
OG0000274	ABJ972_RS03360	ABKJ22_RS03340
OG0000275	ABJ972_RS03355	ABKJ22_RS03335
OG0000276	ABJ972_RS03350	ABKJ22_RS03330
OG0000277	ABJ972_RS03340	ABKJ22_RS03320
OG0000278	ABJ972_RS03335	ABKJ22_RS03315
OG0000279	ABJ972_RS03325	ABKJ22_RS03305
OG0000280	ABJ972_RS03320	ABKJ22_RS03300
OG0000281	ABJ972_RS03315	ABKJ22_RS03295
OG0000282	ABJ972_RS03290	ABKJ22_RS03270
OG0000283	ABJ972_RS03285	ABKJ22_RS03265
OG0000284	ABJ972_RS03280	ABKJ22_RS03260
OG0000285	ABJ972_RS03275	ABKJ22_RS03255
OG0000286	ABJ972_RS02365	ABKJ22_RS02370
OG0000287	ABJ972_RS02455	ABKJ22_RS02465
OG0000288	ABJ972_RS02465	ABKJ22_RS02475
OG0000289	ABJ972_RS02470	ABKJ22_RS02480
OG0000290	ABJ972_RS02580	ABKJ22_RS02590
OG0000291	ABJ972_RS02570	ABKJ22_RS02580
OG0000292	ABJ972_RS02565	ABKJ22_RS02575
OG0000293	ABJ972_RS02560	ABKJ22_RS02570
OG0000294	ABJ972_RS02550	ABKJ22_RS02560
OG0000295	ABJ972_RS02545	ABKJ22_RS02555
OG0000296	ABJ972_RS02505	ABKJ22_RS02515
OG0000297	ABJ972_RS02500	ABKJ22_RS02510
OG0000298	ABJ972_RS00160	ABKJ22_RS00170
OG0000299	ABJ972_RS00180	ABKJ22_RS00190
OG0000300	ABJ972_RS00355	ABKJ22_RS00365
OG0000301	ABJ972_RS00390	ABKJ22_RS00400
OG0000302	ABJ972_RS00395	ABKJ22_RS00405
OG0000303	ABJ972_RS00545	ABKJ22_RS00560
OG0000304	ABJ972_RS00590	ABKJ22_RS00605
OG0000305	ABJ972_RS02805	ABKJ22_RS02825
OG0000306	ABJ972_RS02730	ABKJ22_RS02745
OG0000307	ABJ972_RS02690	ABKJ22_RS02705
OG0000308	ABJ972_RS02600	ABKJ22_RS02610
OG0000309	ABJ972_RS02535	ABKJ22_RS02545
OG0000310	ABJ972_RS02460	ABKJ22_RS02470
OG0000311	ABJ972_RS02425	ABKJ22_RS02430
OG0000312	ABJ972_RS02410	ABKJ22_RS02415
OG0000313	ABJ972_RS01575	ABKJ22_RS01600
OG0000314	ABJ972_RS01920	ABKJ22_RS01930
OG0000315	ABJ972_RS01950	ABKJ22_RS01960
OG0000316	ABJ972_RS01960	ABKJ22_RS01970
OG0000317	ABJ972_RS02055	ABKJ22_RS02065
OG0000318	ABJ972_RS01965	ABKJ22_RS01975
OG0000319	ABJ972_RS02180	ABKJ22_RS02180
OG0000320	ABJ972_RS02310	ABKJ22_RS02315
OG0000321	ABJ972_RS01320	ABKJ22_RS01350
OG0000322	ABJ972_RS01365	ABKJ22_RS01395
OG0000323	ABJ972_RS01495	ABKJ22_RS01525
OG0000324	ABJ972_RS02220	ABKJ22_RS02140
OG0000325	ABJ972_RS00970	ABKJ22_RS01000
OG0000326	ABJ972_RS00870	ABKJ22_RS00905
OG0000327	ABJ972_RS00865	ABKJ22_RS00900
OG0000328	ABJ972_RS00780	ABKJ22_RS00815
OG0000329	ABJ972_RS00760	ABKJ22_RS00795
OG0000330	ABJ972_RS01090	ABKJ22_RS01120
OG0000331	ABJ972_RS02895	ABKJ22_RS02915
OG0000332	ABJ972_RS03020	ABKJ22_RS03015
OG0000333	ABJ972_RS03030	ABKJ22_RS03025
OG0000334	ABJ972_RS03135	ABKJ22_RS03110
OG0000335	ABJ972_RS03145	ABKJ22_RS03120
OG0000336	ABJ972_RS03305	ABKJ22_RS03285
OG0000337	ABJ972_RS03505	ABKJ22_RS03460
OG0000338	ABJ972_RS03545	ABKJ22_RS03500
OG0000339	ABJ972_RS02285	ABKJ22_RS02290
OG0000340	ABJ972_RS01300	ABKJ22_RS01330
OG0000341	ABJ972_RS02240	ABKJ22_RS02120
OG0000342	ABJ972_RS00935	ABKJ22_RS00970
OG0000343	ABJ972_RS03040	ABKJ22_RS03035
OG0000344	ABJ972_RS00560	ABKJ22_RS00575
OG0000345	ABJ972_RS00645	ABKJ22_RS00660
OG0000346	ABJ972_RS03310	ABKJ22_RS03290
OG0000347	ABJ972_RS01390	ABKJ22_RS01420
OG0000348	ABJ972_RS00860	ABKJ22_RS00895
OG0000349	ABJ972_RS03370	ABKJ22_RS03350
OG0000350	ABJ972_RS02680	ABKJ22_RS02695
OG0000351	ABJ972_RS00480	ABKJ22_RS00495
OG0000352	ABJ972_RS01900	ABKJ22_RS01910
OG0000353	ABJ972_RS01360	ABKJ22_RS01390
OG0000354	ABJ972_RS01035	ABKJ22_RS01065
OG0000355	ABJ972_RS01875	ABKJ22_RS01885
OG0000356	ABJ972_RS01955	ABKJ22_RS01965
OG0000357	ABJ972_RS03000	ABKJ22_RS02995
OG0000358	ABJ972_RS03005	ABKJ22_RS03000
OG0000359	ABJ972_RS00890	ABKJ22_RS00925
OG0000360	ABJ972_RS00260	ABKJ22_RS00270
OG0000361	ABJ972_RS00290	ABKJ22_RS00300
OG0000362	ABJ972_RS02480	ABKJ22_RS02490
OG0000363	ABJ972_RS01430	ABKJ22_RS01460
OG0000364	ABJ972_RS01855	ABKJ22_RS01860
OG0000365	ABJ972_RS02005	ABKJ22_RS02015
OG0000366	ABJ972_RS02025	ABKJ22_RS02035
OG0000367	ABJ972_RS02035	ABKJ22_RS02045
OG0000368	ABJ972_RS00060	ABKJ22_RS00060
OG0000369	ABJ972_RS00025	ABKJ22_RS00025
OG0000370	ABJ972_RS00020	ABKJ22_RS00020
OG0000371	ABJ972_RS00015	ABKJ22_RS00015
OG0000372	ABJ972_RS00010	ABKJ22_RS00010
OG0000373	ABJ972_RS03535	ABKJ22_RS03490
OG0000374	ABJ972_RS03525	ABKJ22_RS03480
OG0000375	ABJ972_RS02175	ABKJ22_RS02185
OG0000376	ABJ972_RS02325	ABKJ22_RS02330
OG0000377	ABJ972_RS02315	ABKJ22_RS02320
OG0000378	ABJ972_RS01280	ABKJ22_RS01310
OG0000379	ABJ972_RS01355	ABKJ22_RS01385
OG0000380	ABJ972_RS01380	ABKJ22_RS01410
OG0000381	ABJ972_RS01420	ABKJ22_RS01450
OG0000382	ABJ972_RS01450	ABKJ22_RS01480
OG0000383	ABJ972_RS01490	ABKJ22_RS01520
OG0000384	ABJ972_RS00500	ABKJ22_RS00515
OG0000385	ABJ972_RS00505	ABKJ22_RS00520
OG0000386	ABJ972_RS00525	ABKJ22_RS00540
OG0000387	ABJ972_RS00550	ABKJ22_RS00565
OG0000388	ABJ972_RS00555	ABKJ22_RS00570
OG0000389	ABJ972_RS01055	ABKJ22_RS01085
OG0000390	ABJ972_RS02825	ABKJ22_RS02845
OG0000391	ABJ972_RS02815	ABKJ22_RS02835
OG0000392	ABJ972_RS02790	ABKJ22_RS02810
OG0000393	ABJ972_RS02735	ABKJ22_RS02755
OG0000394	ABJ972_RS02660	ABKJ22_RS02670
OG0000395	ABJ972_RS02655	ABKJ22_RS02665
OG0000396	ABJ972_RS02370	ABKJ22_RS02375
OG0000397	ABJ972_RS01885	ABKJ22_RS01895
OG0000398	ABJ972_RS01890	ABKJ22_RS01900
OG0000399	ABJ972_RS01935	ABKJ22_RS01945
OG0000400	ABJ972_RS02965	ABKJ22_RS02960
OG0000401	ABJ972_RS03025	ABKJ22_RS03020
OG0000402	ABJ972_RS03035	ABKJ22_RS03030
OG0000403	ABJ972_RS03045	ABKJ22_RS03040
OG0000404	ABJ972_RS03070	ABKJ22_RS03065
OG0000405	ABJ972_RS03090	ABKJ22_RS03080
OG0000406	ABJ972_RS03150	ABKJ22_RS03125
OG0000407	ABJ972_RS03155	ABKJ22_RS03130
OG0000408	ABJ972_RS03160	ABKJ22_RS03135
OG0000409	ABJ972_RS03165	ABKJ22_RS03140
OG0000410	ABJ972_RS03225	ABKJ22_RS03195
OG0000411	ABJ972_RS03215	ABKJ22_RS03185
OG0000412	ABJ972_RS03210	ABKJ22_RS03180
OG0000413	ABJ972_RS01505	ABKJ22_RS01535
OG0000414	ABJ972_RS01515	ABKJ22_RS01545
OG0000415	ABJ972_RS01520	ABKJ22_RS01550
OG0000416	ABJ972_RS01530	ABKJ22_RS01560
OG0000417	ABJ972_RS02235	ABKJ22_RS02125
OG0000418	ABJ972_RS02230	ABKJ22_RS02130
OG0000419	ABJ972_RS00960	ABKJ22_RS00990
OG0000420	ABJ972_RS00920	ABKJ22_RS00955
OG0000421	ABJ972_RS00885	ABKJ22_RS00920
OG0000422	ABJ972_RS00875	ABKJ22_RS00910
OG0000423	ABJ972_RS00820	ABKJ22_RS00855
OG0000424	ABJ972_RS00815	ABKJ22_RS00850
OG0000425	ABJ972_RS00805	ABKJ22_RS00840
OG0000426	ABJ972_RS00800	ABKJ22_RS00835
OG0000427	ABJ972_RS00775	ABKJ22_RS00810
OG0000428	ABJ972_RS00750	ABKJ22_RS00785
OG0000429	ABJ972_RS00655	ABKJ22_RS00670
OG0000430	ABJ972_RS00610	ABKJ22_RS00625
OG0000431	ABJ972_RS00600	ABKJ22_RS00615
OG0000432	ABJ972_RS01085	ABKJ22_RS01115
OG0000433	ABJ972_RS01100	ABKJ22_RS01130
OG0000434	ABJ972_RS01105	ABKJ22_RS01135
OG0000435	ABJ972_RS01120	ABKJ22_RS01150
OG0000436	ABJ972_RS01145	ABKJ22_RS01175
OG0000437	ABJ972_RS01155	ABKJ22_RS01185
OG0000438	ABJ972_RS01160	ABKJ22_RS01190
OG0000439	ABJ972_RS01165	ABKJ22_RS01195
OG0000440	ABJ972_RS02875	ABKJ22_RS02895
OG0000441	ABJ972_RS02915	ABKJ22_RS02935
OG0000442	ABJ972_RS00130	ABKJ22_RS00140
OG0000443	ABJ972_RS00175	ABKJ22_RS00185
OG0000444	ABJ972_RS00190	ABKJ22_RS00200
OG0000445	ABJ972_RS00215	ABKJ22_RS00225
OG0000446	ABJ972_RS00240	ABKJ22_RS00250
OG0000447	ABJ972_RS00245	ABKJ22_RS00255
OG0000448	ABJ972_RS00275	ABKJ22_RS00285
