Orthogroup	MHP_116_genes	MHP_MHP653_genes
OG0000024	ABJ972_RS02670	DR096_RS01490
OG0000024	ABJ972_RS01260	DR096_RS01690
OG0000025	ABJ972_RS01640	DR096_RS04660
OG0000025	ABJ972_RS01685	DR096_RS02045
OG0000026	ABJ972_RS01350	DR096_RS01600
OG0000026	ABJ972_RS01665	DR096_RS02025
OG0000027	ABJ972_RS03260	DR096_RS04770
OG0000028	ABJ972_RS02360	DR096_RS01750
OG0000029	ABJ972_RS01060	DR096_RS03330
OG0000030	ABJ972_RS03245	DR096_RS04765
OG0000031	ABJ972_RS01580	DR096_RS01370
OG0000032	ABJ972_RS01555	DR096_RS04610
OG0000033	ABJ972_RS02355	DR096_RS01745
OG0000036	ABJ972_RS00115	DR096_RS02535
OG0000039	ABJ972_RS01595	DR096_RS01385
OG0000041	ABJ972_RS01000	DR096_RS03595
OG0000042	ABJ972_RS02860	DR096_RS00855
OG0000043	ABJ972_RS01880	DR096_RS00455
OG0000044	ABJ972_RS01650	DR096_RS04875
OG0000045	ABJ972_RS01600	DR096_RS01390
OG0000046	ABJ972_RS03200	DR096_RS04310
OG0000048	ABJ972_RS02065	DR096_RS03530
OG0000049	ABJ972_RS02960	DR096_RS00770
OG0000050	ABJ972_RS02390	DR096_RS03020
OG0000051	ABJ972_RS02590	DR096_RS02440
OG0000052	ABJ972_RS00075	DR096_RS02830
OG0000053	ABJ972_RS01435	DR096_RS04590
OG0000054	ABJ972_RS02415	DR096_RS02995
OG0000055	ABJ972_RS00120	DR096_RS02530
OG0000056	ABJ972_RS03435	DR096_RS01045
OG0000057	ABJ972_RS02845	DR096_RS01065
OG0000060	ABJ972_RS01185	DR096_RS02295
OG0000061	ABJ972_RS01835	DR096_RS00405
OG0000062	ABJ972_RS03485, ABJ972_RS03515	DR096_RS01775
OG0000063	ABJ972_RS03510, ABJ972_RS03480	DR096_RS04645
OG0000064	ABJ972_RS03470	DR096_RS01760
OG0000065	ABJ972_RS02200	DR096_RS02855
OG0000066	ABJ972_RS01340	DR096_RS01610
OG0000067	ABJ972_RS00510	DR096_RS03370
OG0000068	ABJ972_RS01025	DR096_RS03280
OG0000069	ABJ972_RS02740	DR096_RS01175
OG0000070	ABJ972_RS02420	DR096_RS02990
OG0000071	ABJ972_RS03180	DR096_RS03055
OG0000072	ABJ972_RS03185	DR096_RS04730
OG0000073	ABJ972_RS00965	DR096_RS02090
OG0000074	ABJ972_RS00765	DR096_RS04705
OG0000075	ABJ972_RS00325	DR096_RS00165
OG0000076	ABJ972_RS00340	DR096_RS00150
OG0000077	ABJ972_RS00425	DR096_RS00060
OG0000078	ABJ972_RS01655	DR096_RS04150, DR096_RS02015
OG0000079	ABJ972_RS02495	DR096_RS02960
OG0000080	ABJ972_RS02540	DR096_RS04245
OG0000081	ABJ972_RS00320	DR096_RS00170
OG0000082	ABJ972_RS02345	DR096_RS01735
OG0000083	ABJ972_RS01985	DR096_RS00560
OG0000084	ABJ972_RS02015	DR096_RS00585
OG0000085	ABJ972_RS02020	DR096_RS00590
OG0000086	ABJ972_RS02030	DR096_RS00600
OG0000087	ABJ972_RS02045	DR096_RS00615
OG0000088	ABJ972_RS02050	DR096_RS00620
OG0000089	ABJ972_RS02060	DR096_RS03525
OG0000090	ABJ972_RS00070	DR096_RS02835
OG0000091	ABJ972_RS00055	DR096_RS01865
OG0000092	ABJ972_RS00040	DR096_RS01850
OG0000093	ABJ972_RS00035	DR096_RS01845
OG0000094	ABJ972_RS00030	DR096_RS01840
OG0000095	ABJ972_RS00005	DR096_RS01815
OG0000096	ABJ972_RS03550	DR096_RS01810
OG0000097	ABJ972_RS03530	DR096_RS01790
OG0000098	ABJ972_RS03490, ABJ972_RS03520	DR096_RS01780
OG0000099	ABJ972_RS03440	DR096_RS03485
OG0000100	ABJ972_RS03425	DR096_RS01035
OG0000101	ABJ972_RS03420	DR096_RS01030
OG0000102	ABJ972_RS01680	DR096_RS02040
OG0000103	ABJ972_RS02165	DR096_RS02890
OG0000104	ABJ972_RS02170	DR096_RS02885
OG0000105	ABJ972_RS02185	DR096_RS02870
OG0000106	ABJ972_RS02195	DR096_RS02860
OG0000107	ABJ972_RS02205	DR096_RS02850
OG0000108	ABJ972_RS02210	DR096_RS02845
OG0000109	ABJ972_RS02215	DR096_RS02840
OG0000110	ABJ972_RS02335	DR096_RS01725
OG0000111	ABJ972_RS02330	DR096_RS01720
OG0000112	ABJ972_RS02320	DR096_RS01710
OG0000113	ABJ972_RS02300	DR096_RS04785
OG0000114	ABJ972_RS02290	DR096_RS03255
OG0000115	ABJ972_RS02280	DR096_RS03245
OG0000116	ABJ972_RS01285	DR096_RS01665
OG0000117	ABJ972_RS01290	DR096_RS01660
OG0000118	ABJ972_RS01325	DR096_RS01625
OG0000119	ABJ972_RS01330	DR096_RS01620
OG0000120	ABJ972_RS01345	DR096_RS01605
OG0000121	ABJ972_RS01370	DR096_RS01580
OG0000122	ABJ972_RS01375	DR096_RS01575
OG0000123	ABJ972_RS01395	DR096_RS01555
OG0000124	ABJ972_RS01400	DR096_RS01550
OG0000125	ABJ972_RS01405	DR096_RS01545
OG0000126	ABJ972_RS01415	DR096_RS01210
OG0000127	ABJ972_RS01425	DR096_RS01220
OG0000128	ABJ972_RS01440	DR096_RS01235
OG0000129	ABJ972_RS01445	DR096_RS01240
OG0000130	ABJ972_RS01455	DR096_RS01250
OG0000131	ABJ972_RS01485	DR096_RS04595
OG0000132	ABJ972_RS01500	DR096_RS04600
OG0000133	ABJ972_RS00515	DR096_RS02600
OG0000134	ABJ972_RS00520	DR096_RS02605
OG0000135	ABJ972_RS00535	DR096_RS02620
OG0000136	ABJ972_RS00540	DR096_RS02625
OG0000137	ABJ972_RS00570	DR096_RS02665
OG0000138	ABJ972_RS01050	DR096_RS03305
OG0000139	ABJ972_RS01020	DR096_RS03275
OG0000140	ABJ972_RS01015	DR096_RS03270
OG0000141	ABJ972_RS02855	DR096_RS01055
OG0000142	ABJ972_RS02850	DR096_RS04575
OG0000143	ABJ972_RS02830	DR096_RS01085
OG0000144	ABJ972_RS02820	DR096_RS01095
OG0000145	ABJ972_RS02810	DR096_RS01105
OG0000146	ABJ972_RS02800	DR096_RS01115
OG0000147	ABJ972_RS02795	DR096_RS01120
OG0000148	ABJ972_RS02780	DR096_RS01135
OG0000149	ABJ972_RS02770	DR096_RS01145
OG0000150	ABJ972_RS02755	DR096_RS01160
OG0000151	ABJ972_RS02705	DR096_RS01530
OG0000152	ABJ972_RS02700	DR096_RS01525
OG0000153	ABJ972_RS02695	DR096_RS01520
OG0000154	ABJ972_RS02685	DR096_RS01510
OG0000155	ABJ972_RS02650	DR096_RS01470
OG0000156	ABJ972_RS02645	DR096_RS01460
OG0000157	ABJ972_RS02635	DR096_RS04635
OG0000158	ABJ972_RS02625	DR096_RS04630
OG0000159	ABJ972_RS02405	DR096_RS03005
OG0000160	ABJ972_RS02400	DR096_RS03010
OG0000161	ABJ972_RS02395	DR096_RS03015
OG0000162	ABJ972_RS02385	DR096_RS03025
OG0000163	ABJ972_RS02380	DR096_RS03030
OG0000164	ABJ972_RS01585	DR096_RS01375
OG0000165	ABJ972_RS01905	DR096_RS00480
OG0000166	ABJ972_RS01925	DR096_RS00500
OG0000167	ABJ972_RS01940	DR096_RS00515
OG0000168	ABJ972_RS01945	DR096_RS00520
OG0000169	ABJ972_RS02955	DR096_RS00775
OG0000170	ABJ972_RS02970	DR096_RS00760
OG0000171	ABJ972_RS02980	DR096_RS00750
OG0000172	ABJ972_RS02985	DR096_RS00740
OG0000173	ABJ972_RS02990	DR096_RS00735
OG0000174	ABJ972_RS02995	DR096_RS00730
OG0000175	ABJ972_RS03010	DR096_RS00715
OG0000176	ABJ972_RS03055	DR096_RS00665
OG0000177	ABJ972_RS03060	DR096_RS00660
OG0000178	ABJ972_RS03065	DR096_RS00655
OG0000179	ABJ972_RS03075	DR096_RS00645
OG0000180	ABJ972_RS03080	DR096_RS00640
OG0000181	ABJ972_RS03130	DR096_RS04745
OG0000182	ABJ972_RS03140	DR096_RS03095
OG0000183	ABJ972_RS03175	DR096_RS03060
OG0000184	ABJ972_RS03220	DR096_RS03135
OG0000185	ABJ972_RS03205	DR096_RS03120
OG0000186	ABJ972_RS01510	DR096_RS04605
OG0000187	ABJ972_RS01525	DR096_RS01320
OG0000188	ABJ972_RS01535	DR096_RS01330
OG0000189	ABJ972_RS02250	DR096_RS04750
OG0000190	ABJ972_RS02245	DR096_RS03155
OG0000191	ABJ972_RS02225	DR096_RS03175
OG0000192	ABJ972_RS01205	DR096_RS02270
OG0000193	ABJ972_RS01195	DR096_RS02285
OG0000194	ABJ972_RS00980	DR096_RS02075
OG0000195	ABJ972_RS00975	DR096_RS02080
OG0000196	ABJ972_RS00955	DR096_RS02100
OG0000197	ABJ972_RS00950	DR096_RS02105
OG0000198	ABJ972_RS00930	DR096_RS02120
OG0000199	ABJ972_RS00925	DR096_RS02125
OG0000200	ABJ972_RS00910	DR096_RS02140
OG0000201	ABJ972_RS00900	DR096_RS02150
OG0000202	ABJ972_RS00845	DR096_RS02205
OG0000203	ABJ972_RS00840	DR096_RS02215
OG0000204	ABJ972_RS00835	DR096_RS04690
OG0000205	ABJ972_RS00830	DR096_RS02315
OG0000206	ABJ972_RS00810	DR096_RS02335
OG0000207	ABJ972_RS00795	DR096_RS02350
OG0000208	ABJ972_RS00790	DR096_RS02355
OG0000209	ABJ972_RS00785	DR096_RS02360
OG0000210	ABJ972_RS00740	DR096_RS02405
OG0000211	ABJ972_RS00730	DR096_RS02680
OG0000212	ABJ972_RS00720	DR096_RS02690
OG0000213	ABJ972_RS00715	DR096_RS02695
OG0000214	ABJ972_RS00710	DR096_RS02700
OG0000215	ABJ972_RS00705	DR096_RS02705
OG0000216	ABJ972_RS00700	DR096_RS02710
OG0000217	ABJ972_RS00695	DR096_RS02715
OG0000218	ABJ972_RS00685	DR096_RS02725
OG0000219	ABJ972_RS00680	DR096_RS02730
OG0000220	ABJ972_RS00675	DR096_RS02735
OG0000221	ABJ972_RS00670	DR096_RS02740
OG0000222	ABJ972_RS00665	DR096_RS02745
OG0000223	ABJ972_RS00660	DR096_RS02750
OG0000224	ABJ972_RS00650	DR096_RS02760
OG0000225	ABJ972_RS00640	DR096_RS02770
OG0000226	ABJ972_RS00635	DR096_RS02775
OG0000227	ABJ972_RS00630	DR096_RS02780
OG0000228	ABJ972_RS00625	DR096_RS04885
OG0000229	ABJ972_RS00620	DR096_RS02790
OG0000230	ABJ972_RS00615	DR096_RS02795
OG0000231	ABJ972_RS00605	DR096_RS02805
OG0000232	ABJ972_RS00595	DR096_RS02815
OG0000233	ABJ972_RS01080	DR096_RS01885
OG0000234	ABJ972_RS01115	DR096_RS01920
OG0000235	ABJ972_RS01125	DR096_RS01930
OG0000236	ABJ972_RS01130	DR096_RS01935
OG0000237	ABJ972_RS01135	DR096_RS01940
OG0000238	ABJ972_RS01140	DR096_RS01950
OG0000239	ABJ972_RS02865	DR096_RS00850
OG0000240	ABJ972_RS02870	DR096_RS00845
OG0000241	ABJ972_RS02880	DR096_RS00835
OG0000242	ABJ972_RS02885	DR096_RS00830
OG0000243	ABJ972_RS02890	DR096_RS00825
OG0000244	ABJ972_RS02900	DR096_RS00815
OG0000245	ABJ972_RS02910	DR096_RS00805
OG0000246	ABJ972_RS00125	DR096_RS02525
OG0000247	ABJ972_RS00135	DR096_RS00365
OG0000248	ABJ972_RS00145	DR096_RS00355
OG0000249	ABJ972_RS00150	DR096_RS00350
OG0000250	ABJ972_RS00165	DR096_RS00335
OG0000251	ABJ972_RS00195	DR096_RS00300
OG0000252	ABJ972_RS00205	DR096_RS00290
OG0000253	ABJ972_RS00210	DR096_RS00285
OG0000254	ABJ972_RS00220	DR096_RS00275
OG0000255	ABJ972_RS00225	DR096_RS00265
OG0000256	ABJ972_RS00230	DR096_RS00260
OG0000257	ABJ972_RS00255	DR096_RS00235
OG0000258	ABJ972_RS00265	DR096_RS00225
OG0000259	ABJ972_RS00295	DR096_RS00195
OG0000260	ABJ972_RS00305	DR096_RS00185
OG0000261	ABJ972_RS00315	DR096_RS04485
OG0000262	ABJ972_RS00330	DR096_RS00160
OG0000263	ABJ972_RS00345	DR096_RS00145
OG0000264	ABJ972_RS00360	DR096_RS00130
OG0000265	ABJ972_RS00370	DR096_RS00120
OG0000266	ABJ972_RS00385	DR096_RS00105
OG0000267	ABJ972_RS00400	DR096_RS00090
OG0000268	ABJ972_RS00405	DR096_RS00085
OG0000269	ABJ972_RS00420	DR096_RS00070
OG0000270	ABJ972_RS03395	DR096_RS04570
OG0000271	ABJ972_RS03390	DR096_RS01000
OG0000272	ABJ972_RS03385	DR096_RS00995
OG0000273	ABJ972_RS03380	DR096_RS00990
OG0000274	ABJ972_RS03360	DR096_RS00970
OG0000275	ABJ972_RS03355	DR096_RS04560
OG0000276	ABJ972_RS03350	DR096_RS00960
OG0000277	ABJ972_RS03340	DR096_RS00950
OG0000278	ABJ972_RS03335	DR096_RS00945
OG0000279	ABJ972_RS03325	DR096_RS00935
OG0000280	ABJ972_RS03320	DR096_RS00930
OG0000281	ABJ972_RS03315	DR096_RS00925
OG0000282	ABJ972_RS03290	DR096_RS04550
OG0000283	ABJ972_RS03285	DR096_RS00895
OG0000284	ABJ972_RS03280	DR096_RS00890
OG0000285	ABJ972_RS03275	DR096_RS04545
OG0000286	ABJ972_RS02365	DR096_RS03490
OG0000287	ABJ972_RS02455	DR096_RS02920
OG0000288	ABJ972_RS02465	DR096_RS02930
OG0000289	ABJ972_RS02470	DR096_RS02935
OG0000290	ABJ972_RS02580	DR096_RS02450
OG0000291	ABJ972_RS02570	DR096_RS02460
OG0000292	ABJ972_RS02565	DR096_RS02465
OG0000293	ABJ972_RS02560	DR096_RS02470
OG0000294	ABJ972_RS02550	DR096_RS02480
OG0000295	ABJ972_RS02545	DR096_RS02485
OG0000296	ABJ972_RS02505	DR096_RS02970
OG0000297	ABJ972_RS02500	DR096_RS02965
OG0000298	ABJ972_RS00160	DR096_RS00340
OG0000299	ABJ972_RS00180	DR096_RS00315
OG0000300	ABJ972_RS00355	DR096_RS00135
OG0000301	ABJ972_RS00390	DR096_RS00100
OG0000302	ABJ972_RS00395	DR096_RS00095
OG0000303	ABJ972_RS00545	DR096_RS02630
OG0000304	ABJ972_RS00590	DR096_RS02820
OG0000305	ABJ972_RS02805	DR096_RS01110
OG0000306	ABJ972_RS02730	DR096_RS01185
OG0000307	ABJ972_RS02690	DR096_RS01515
OG0000308	ABJ972_RS02600	DR096_RS02430
OG0000309	ABJ972_RS02535	DR096_RS02495
OG0000310	ABJ972_RS02460	DR096_RS02925
OG0000311	ABJ972_RS02425	DR096_RS02985
OG0000312	ABJ972_RS02410	DR096_RS03000
OG0000313	ABJ972_RS01575	DR096_RS01365
OG0000314	ABJ972_RS01920	DR096_RS00495
OG0000315	ABJ972_RS01950	DR096_RS00525
OG0000316	ABJ972_RS01960	DR096_RS00535
OG0000317	ABJ972_RS02055	DR096_RS00625
OG0000318	ABJ972_RS01965	DR096_RS04510
OG0000319	ABJ972_RS02180	DR096_RS02875
OG0000320	ABJ972_RS02310	DR096_RS01700
OG0000321	ABJ972_RS01320	DR096_RS01630
OG0000322	ABJ972_RS01365	DR096_RS01585
OG0000323	ABJ972_RS01495	DR096_RS01290
OG0000324	ABJ972_RS02220	DR096_RS03180
OG0000325	ABJ972_RS00970	DR096_RS02085
OG0000326	ABJ972_RS00870	DR096_RS02180
OG0000327	ABJ972_RS00865	DR096_RS02185
OG0000328	ABJ972_RS00780	DR096_RS02365
OG0000329	ABJ972_RS00760	DR096_RS02385
OG0000330	ABJ972_RS01090	DR096_RS01895
OG0000331	ABJ972_RS02895	DR096_RS00820
OG0000332	ABJ972_RS03020	DR096_RS00705
OG0000333	ABJ972_RS03030	DR096_RS00695
OG0000334	ABJ972_RS03135	DR096_RS03100
OG0000335	ABJ972_RS03145	DR096_RS04740
OG0000336	ABJ972_RS03305	DR096_RS04555
OG0000337	ABJ972_RS03505	DR096_RS01765
OG0000338	ABJ972_RS03545	DR096_RS01805
OG0000339	ABJ972_RS02285	DR096_RS03250
OG0000340	ABJ972_RS01300	DR096_RS01650
OG0000341	ABJ972_RS02240	DR096_RS03160
OG0000342	ABJ972_RS00935	DR096_RS02115
OG0000343	ABJ972_RS03040	DR096_RS00685
OG0000344	ABJ972_RS00560	DR096_RS02645
OG0000345	ABJ972_RS00645	DR096_RS02765
OG0000346	ABJ972_RS03310	DR096_RS04835
OG0000347	ABJ972_RS01390	DR096_RS01560
OG0000348	ABJ972_RS00860	DR096_RS02190
OG0000349	ABJ972_RS03370	DR096_RS04565
OG0000350	ABJ972_RS02680	DR096_RS01505
OG0000351	ABJ972_RS00480	DR096_RS00010
OG0000352	ABJ972_RS01900	DR096_RS00475
OG0000353	ABJ972_RS01360	DR096_RS01590
OG0000354	ABJ972_RS01035	DR096_RS03290
OG0000355	ABJ972_RS01875	DR096_RS04500
OG0000356	ABJ972_RS01955	DR096_RS04505
OG0000357	ABJ972_RS03000	DR096_RS04530
OG0000358	ABJ972_RS03005	DR096_RS00720
OG0000359	ABJ972_RS00890	DR096_RS04670
OG0000360	ABJ972_RS00260	DR096_RS00230
OG0000361	ABJ972_RS00290	DR096_RS00200
OG0000362	ABJ972_RS02480	DR096_RS02945
OG0000363	ABJ972_RS01430	DR096_RS01225
OG0000364	ABJ972_RS01855	DR096_RS00420
OG0000365	ABJ972_RS02005	DR096_RS00575
OG0000366	ABJ972_RS02025	DR096_RS00595
OG0000367	ABJ972_RS02035	DR096_RS00605
OG0000368	ABJ972_RS00060	DR096_RS01870
OG0000369	ABJ972_RS00025	DR096_RS04650
OG0000370	ABJ972_RS00020	DR096_RS01830
OG0000371	ABJ972_RS00015	DR096_RS01825
OG0000372	ABJ972_RS00010	DR096_RS01820
OG0000373	ABJ972_RS03535	DR096_RS01795
OG0000374	ABJ972_RS03525	DR096_RS01785
OG0000375	ABJ972_RS02175	DR096_RS02880
OG0000376	ABJ972_RS02325	DR096_RS01715
OG0000377	ABJ972_RS02315	DR096_RS01705
OG0000378	ABJ972_RS01280	DR096_RS01670
OG0000379	ABJ972_RS01355	DR096_RS01595
OG0000380	ABJ972_RS01380	DR096_RS01570
OG0000381	ABJ972_RS01420	DR096_RS01215
OG0000382	ABJ972_RS01450	DR096_RS01245
OG0000383	ABJ972_RS01490	DR096_RS01285
OG0000384	ABJ972_RS00500	DR096_RS03380
OG0000385	ABJ972_RS00505	DR096_RS03375
OG0000386	ABJ972_RS00525	DR096_RS02610
OG0000387	ABJ972_RS00550	DR096_RS02635
OG0000388	ABJ972_RS00555	DR096_RS04725
OG0000389	ABJ972_RS01055	DR096_RS03310
OG0000390	ABJ972_RS02825	DR096_RS01090
OG0000391	ABJ972_RS02815	DR096_RS01100
OG0000392	ABJ972_RS02790	DR096_RS01125
OG0000393	ABJ972_RS02735	DR096_RS04585
OG0000394	ABJ972_RS02660	DR096_RS01480
OG0000395	ABJ972_RS02655	DR096_RS01475
OG0000396	ABJ972_RS02370	DR096_RS03045
OG0000397	ABJ972_RS01885	DR096_RS00460
OG0000398	ABJ972_RS01890	DR096_RS00465
OG0000399	ABJ972_RS01935	DR096_RS00510
OG0000400	ABJ972_RS02965	DR096_RS00765
OG0000401	ABJ972_RS03025	DR096_RS00700
OG0000402	ABJ972_RS03035	DR096_RS00690
OG0000403	ABJ972_RS03045	DR096_RS00680
OG0000404	ABJ972_RS03070	DR096_RS00650
OG0000405	ABJ972_RS03090	DR096_RS00635
OG0000406	ABJ972_RS03150	DR096_RS03085
OG0000407	ABJ972_RS03155	DR096_RS04735
OG0000408	ABJ972_RS03160	DR096_RS03075
OG0000409	ABJ972_RS03165	DR096_RS03070
OG0000410	ABJ972_RS03225	DR096_RS03140
OG0000411	ABJ972_RS03215	DR096_RS03130
OG0000412	ABJ972_RS03210	DR096_RS03125
OG0000413	ABJ972_RS01505	DR096_RS01300
OG0000414	ABJ972_RS01515	DR096_RS01310
OG0000415	ABJ972_RS01520	DR096_RS01315
OG0000416	ABJ972_RS01530	DR096_RS01325
OG0000417	ABJ972_RS02235	DR096_RS03165
OG0000418	ABJ972_RS02230	DR096_RS03170
OG0000419	ABJ972_RS00960	DR096_RS02095
OG0000420	ABJ972_RS00920	DR096_RS02130
OG0000421	ABJ972_RS00885	DR096_RS02165
OG0000422	ABJ972_RS00875	DR096_RS02175
OG0000423	ABJ972_RS00820	DR096_RS02325
OG0000424	ABJ972_RS00815	DR096_RS02330
OG0000425	ABJ972_RS00805	DR096_RS02340
OG0000426	ABJ972_RS00800	DR096_RS04695
OG0000427	ABJ972_RS00775	DR096_RS04700
OG0000428	ABJ972_RS00750	DR096_RS02395
OG0000429	ABJ972_RS00655	DR096_RS02755
OG0000430	ABJ972_RS00610	DR096_RS02800
OG0000431	ABJ972_RS00600	DR096_RS02810
OG0000432	ABJ972_RS01085	DR096_RS01890
OG0000433	ABJ972_RS01100	DR096_RS01905
OG0000434	ABJ972_RS01105	DR096_RS01910
OG0000435	ABJ972_RS01120	DR096_RS01925
OG0000436	ABJ972_RS01145	DR096_RS01955
OG0000437	ABJ972_RS01155	DR096_RS01965
OG0000438	ABJ972_RS01160	DR096_RS01970
OG0000439	ABJ972_RS01165	DR096_RS01975
OG0000440	ABJ972_RS02875	DR096_RS00840
OG0000441	ABJ972_RS02915	DR096_RS00800
OG0000442	ABJ972_RS00130	DR096_RS02520
OG0000443	ABJ972_RS00175	DR096_RS00320
OG0000444	ABJ972_RS00190	DR096_RS00305
OG0000445	ABJ972_RS00215	DR096_RS00280
OG0000446	ABJ972_RS00240	DR096_RS00250
OG0000447	ABJ972_RS00245	DR096_RS00245
OG0000448	ABJ972_RS00275	DR096_RS00215
OG0000449	ABJ972_RS00300	DR096_RS00190
OG0000450	ABJ972_RS00310	DR096_RS00180
OG0000451	ABJ972_RS00350	DR096_RS00140
OG0000452	ABJ972_RS00375	DR096_RS03845
OG0000453	ABJ972_RS00410	DR096_RS00080
OG0000455	ABJ972_RS03415	DR096_RS01025
OG0000456	ABJ972_RS03295	DR096_RS00905
OG0000457	ABJ972_RS03270	DR096_RS00880
OG0000458	ABJ972_RS02450	DR096_RS02915
OG0000459	ABJ972_RS02475	DR096_RS02940
OG0000460	ABJ972_RS02485	DR096_RS02950
OG0000461	ABJ972_RS02530	DR096_RS02500
OG0000462	ABJ972_RS02525	DR096_RS02505
OG0000463	ABJ972_RS02520	DR096_RS02510
OG0000464	ABJ972_RS02515	DR096_RS02980
OG0000465	ABJ972_RS02510	DR096_RS02975
OG0000466	ABJ972_RS00380	DR096_RS00110
OG0000467	ABJ972_RS02610	DR096_RS04620
OG0000468	ABJ972_RS01930	DR096_RS00505
OG0000469	ABJ972_RS01990	DR096_RS00565
OG0000470	ABJ972_RS00825	DR096_RS03815
OG0000471	ABJ972_RS00745	DR096_RS02400
OG0000472	ABJ972_RS03235	DR096_RS03190
OG0000473	ABJ972_RS03400	DR096_RS01010
OG0000474	ABJ972_RS03405	DR096_RS01015
OG0000475	ABJ972_RS03410	DR096_RS01020
OG0000476	ABJ972_RS01540	DR096_RS01335
OG0000477	ABJ972_RS02555	DR096_RS02475
OG0000478	ABJ972_RS03345	DR096_RS00955
OG0000479	ABJ972_RS01315	DR096_RS01635
OG0000480	ABJ972_RS01995	DR096_RS03790
OG0000481	ABJ972_RS00850	DR096_RS02200
OG0000482	ABJ972_RS01200	DR096_RS02280
OG0000483	ABJ972_RS02040	DR096_RS00610
OG0000484	ABJ972_RS00185	DR096_RS04490
OG0000485	ABJ972_RS01150	DR096_RS01960
OG0000486	ABJ972_RS02255	DR096_RS03145
OG0000487	ABJ972_RS01970	DR096_RS04515
OG0000488	ABJ972_RS02010	DR096_RS00580
OG0000489	ABJ972_RS00050	DR096_RS01860
OG0000490	ABJ972_RS03540	DR096_RS01800
OG0000491	ABJ972_RS01335	DR096_RS01615
OG0000492	ABJ972_RS01410	DR096_RS01540
OG0000493	ABJ972_RS00565	DR096_RS02650
OG0000494	ABJ972_RS01030	DR096_RS03285
OG0000495	ABJ972_RS02760	DR096_RS01155
OG0000496	ABJ972_RS02750	DR096_RS01165
OG0000497	ABJ972_RS02745	DR096_RS01170
OG0000498	ABJ972_RS02665	DR096_RS01485
OG0000499	ABJ972_RS02630	DR096_RS01450
OG0000500	ABJ972_RS01895	DR096_RS00470
OG0000501	ABJ972_RS02975	DR096_RS00755
OG0000502	ABJ972_RS01190	DR096_RS02290
OG0000503	ABJ972_RS00905	DR096_RS02145
OG0000504	ABJ972_RS00770	DR096_RS02375
OG0000505	ABJ972_RS00735	DR096_RS02675
OG0000506	ABJ972_RS00725	DR096_RS02685
OG0000507	ABJ972_RS00690	DR096_RS02720
OG0000508	ABJ972_RS00235	DR096_RS00255
OG0000509	ABJ972_RS00270	DR096_RS00220
OG0000510	ABJ972_RS00280	DR096_RS00210
OG0000511	ABJ972_RS00415	DR096_RS00075
OG0000512	ABJ972_RS02490	DR096_RS02955
OG0000513	ABJ972_RS03330	DR096_RS00940
OG0000514	ABJ972_RS02785	DR096_RS01130
OG0000516	ABJ972_RS01975	DR096_RS04520
OG0000517	ABJ972_RS00065	DR096_RS01880
