Orthogroup	MHP_116_genes	MFC_MF11_genes
OG0000226	ABJ972_RS00635	DR093_RS01645
OG0000227	ABJ972_RS00630	DR093_RS01650
OG0000228	ABJ972_RS00625	DR093_RS04160
OG0000229	ABJ972_RS00620	DR093_RS01660
OG0000230	ABJ972_RS00615	DR093_RS01665
OG0000231	ABJ972_RS00605	DR093_RS01675
OG0000232	ABJ972_RS00595	DR093_RS01685
OG0000233	ABJ972_RS01080	DR093_RS01695
OG0000234	ABJ972_RS01115	DR093_RS01725
OG0000235	ABJ972_RS01125	DR093_RS01735
OG0000236	ABJ972_RS01130	DR093_RS01740
OG0000237	ABJ972_RS01135	DR093_RS01755
OG0000238	ABJ972_RS01140	DR093_RS01760
OG0000239	ABJ972_RS02865	DR093_RS01790
OG0000240	ABJ972_RS02870	DR093_RS01795
OG0000241	ABJ972_RS02880	DR093_RS01805
OG0000242	ABJ972_RS02885	DR093_RS01810
OG0000243	ABJ972_RS02890	DR093_RS01815
OG0000244	ABJ972_RS02900	DR093_RS01825
OG0000245	ABJ972_RS02910	DR093_RS01835
OG0000246	ABJ972_RS00125	DR093_RS00145
OG0000247	ABJ972_RS00135	DR093_RS00155
OG0000248	ABJ972_RS00145	DR093_RS00180
OG0000249	ABJ972_RS00150	DR093_RS00185
OG0000250	ABJ972_RS00165	DR093_RS00200
OG0000251	ABJ972_RS00195	DR093_RS00230
OG0000252	ABJ972_RS00205	DR093_RS00240
OG0000253	ABJ972_RS00210	DR093_RS00245
OG0000254	ABJ972_RS00220	DR093_RS00255
OG0000255	ABJ972_RS00225	DR093_RS00260
OG0000256	ABJ972_RS00230	DR093_RS00265
OG0000257	ABJ972_RS00255	DR093_RS00290
OG0000258	ABJ972_RS00265	DR093_RS00300
OG0000259	ABJ972_RS00295	DR093_RS00330
OG0000260	ABJ972_RS00305	DR093_RS00340
OG0000261	ABJ972_RS00315	DR093_RS03790
OG0000262	ABJ972_RS00330	DR093_RS00365
OG0000263	ABJ972_RS00345	DR093_RS00380
OG0000264	ABJ972_RS00360	DR093_RS00395
OG0000265	ABJ972_RS00370	DR093_RS00405
OG0000266	ABJ972_RS00385	DR093_RS00420
OG0000267	ABJ972_RS00400	DR093_RS00435
OG0000268	ABJ972_RS00405	DR093_RS00440
OG0000269	ABJ972_RS00420	DR093_RS00455
OG0000270	ABJ972_RS03395	DR093_RS03855
OG0000271	ABJ972_RS03390	DR093_RS01280
OG0000272	ABJ972_RS03385	DR093_RS01285
OG0000273	ABJ972_RS03380	DR093_RS01290
OG0000274	ABJ972_RS03360	DR093_RS01310
OG0000275	ABJ972_RS03355	DR093_RS03860
OG0000276	ABJ972_RS03350	DR093_RS01320
OG0000277	ABJ972_RS03340	DR093_RS03865
OG0000278	ABJ972_RS03335	DR093_RS01335
OG0000279	ABJ972_RS03325	DR093_RS01345
OG0000280	ABJ972_RS03320	DR093_RS01350
OG0000281	ABJ972_RS03315	DR093_RS01355
OG0000282	ABJ972_RS03290	DR093_RS01380
OG0000283	ABJ972_RS03285	DR093_RS01385
OG0000284	ABJ972_RS03280	DR093_RS01390
OG0000285	ABJ972_RS03275	DR093_RS03880
OG0000286	ABJ972_RS02365	DR093_RS01105
OG0000287	ABJ972_RS02455	DR093_RS01080
OG0000288	ABJ972_RS02465	DR093_RS01070
OG0000289	ABJ972_RS02470	DR093_RS01065
OG0000290	ABJ972_RS02580	DR093_RS03410
OG0000291	ABJ972_RS02570	DR093_RS00965
OG0000292	ABJ972_RS02565	DR093_RS00970
OG0000293	ABJ972_RS02560	DR093_RS00975
OG0000294	ABJ972_RS02550	DR093_RS00985
OG0000295	ABJ972_RS02545	DR093_RS00990
OG0000296	ABJ972_RS02505	DR093_RS01030
OG0000297	ABJ972_RS02500	DR093_RS01035
OG0000298	ABJ972_RS00160	DR093_RS00195
OG0000299	ABJ972_RS00180	DR093_RS00215
OG0000300	ABJ972_RS00355	DR093_RS00390
OG0000301	ABJ972_RS00390	DR093_RS00425
OG0000302	ABJ972_RS00395	DR093_RS00430
OG0000303	ABJ972_RS00545	DR093_RS00565
OG0000304	ABJ972_RS00590	DR093_RS00600
OG0000305	ABJ972_RS02805	DR093_RS00730
OG0000306	ABJ972_RS02730	DR093_RS00815
OG0000307	ABJ972_RS02690	DR093_RS00860
OG0000308	ABJ972_RS02600	DR093_RS00945
OG0000309	ABJ972_RS02535	DR093_RS01000
OG0000310	ABJ972_RS02460	DR093_RS01075
OG0000311	ABJ972_RS02425	DR093_RS01125
OG0000312	ABJ972_RS02410	DR093_RS01145
OG0000313	ABJ972_RS01575	DR093_RS02690
OG0000314	ABJ972_RS01920	DR093_RS02975
OG0000315	ABJ972_RS01950	DR093_RS02900
OG0000316	ABJ972_RS01960	DR093_RS02910
OG0000317	ABJ972_RS02055	DR093_RS02750
OG0000318	ABJ972_RS01965	DR093_RS04040
OG0000319	ABJ972_RS02180	DR093_RS01870
OG0000320	ABJ972_RS02310	DR093_RS01935
OG0000321	ABJ972_RS01320	DR093_RS02000
OG0000322	ABJ972_RS01365	DR093_RS02045
OG0000323	ABJ972_RS01495	DR093_RS02175
OG0000324	ABJ972_RS02220	DR093_RS02550
OG0000325	ABJ972_RS00970	DR093_RS02510
OG0000326	ABJ972_RS00870	DR093_RS02415
OG0000327	ABJ972_RS00865	DR093_RS02410
OG0000328	ABJ972_RS00780	DR093_RS01500
OG0000329	ABJ972_RS00760	DR093_RS01520
OG0000330	ABJ972_RS01090	DR093_RS01705
OG0000331	ABJ972_RS02895	DR093_RS01820
OG0000332	ABJ972_RS03020	DR093_RS02250
OG0000333	ABJ972_RS03030	DR093_RS02260
OG0000334	ABJ972_RS03135	DR093_RS02325
OG0000335	ABJ972_RS03145	DR093_RS03970
OG0000336	ABJ972_RS03305	DR093_RS03875
OG0000337	ABJ972_RS03505	DR093_RS00015
OG0000338	ABJ972_RS03545	DR093_RS00055
OG0000339	ABJ972_RS02285	DR093_RS01955
OG0000340	ABJ972_RS01300	DR093_RS01980
OG0000341	ABJ972_RS02240	DR093_RS02570
OG0000342	ABJ972_RS00935	DR093_RS02480
OG0000343	ABJ972_RS03040	DR093_RS02270
OG0000344	ABJ972_RS00560	DR093_RS00580
OG0000345	ABJ972_RS00645	DR093_RS01635
OG0000346	ABJ972_RS03310	DR093_RS03870
OG0000347	ABJ972_RS01390	DR093_RS02070
OG0000348	ABJ972_RS00860	DR093_RS03985
OG0000349	ABJ972_RS03370	DR093_RS01300
OG0000350	ABJ972_RS02680	DR093_RS00820
OG0000351	ABJ972_RS00480	DR093_RS00515
OG0000352	ABJ972_RS01900	DR093_RS02990
OG0000353	ABJ972_RS01360	DR093_RS02040
OG0000354	ABJ972_RS01035	DR093_RS00630
OG0000355	ABJ972_RS01875	DR093_RS04005
OG0000356	ABJ972_RS01955	DR093_RS04035
OG0000357	ABJ972_RS03000	DR093_RS03955
OG0000358	ABJ972_RS03005	DR093_RS02235
OG0000359	ABJ972_RS00890	DR093_RS03990
OG0000360	ABJ972_RS00260	DR093_RS00295
OG0000361	ABJ972_RS00290	DR093_RS00325
OG0000362	ABJ972_RS02480	DR093_RS01055
OG0000363	ABJ972_RS01430	DR093_RS02110
OG0000365	ABJ972_RS02005	DR093_RS04055
OG0000366	ABJ972_RS02025	DR093_RS02780
OG0000367	ABJ972_RS02035	DR093_RS02770
OG0000368	ABJ972_RS00060	DR093_RS00120
OG0000370	ABJ972_RS00020	DR093_RS04150
OG0000371	ABJ972_RS00015	DR093_RS00075
OG0000372	ABJ972_RS00010	DR093_RS00070
OG0000373	ABJ972_RS03535	DR093_RS00045
OG0000374	ABJ972_RS03525	DR093_RS00035
OG0000375	ABJ972_RS02175	DR093_RS01865
OG0000376	ABJ972_RS02325	DR093_RS01920
OG0000377	ABJ972_RS02315	DR093_RS01930
OG0000378	ABJ972_RS01280	DR093_RS01965
OG0000379	ABJ972_RS01355	DR093_RS02035
OG0000380	ABJ972_RS01380	DR093_RS02060
OG0000381	ABJ972_RS01420	DR093_RS02100
OG0000382	ABJ972_RS01450	DR093_RS02130
OG0000383	ABJ972_RS01490	DR093_RS02170
OG0000384	ABJ972_RS00500	DR093_RS00520
OG0000385	ABJ972_RS00505	DR093_RS00525
OG0000386	ABJ972_RS00525	DR093_RS00545
OG0000387	ABJ972_RS00550	DR093_RS00570
OG0000388	ABJ972_RS00555	DR093_RS03800
OG0000389	ABJ972_RS01055	DR093_RS00610
OG0000390	ABJ972_RS02825	DR093_RS00710
OG0000391	ABJ972_RS02815	DR093_RS00720
OG0000392	ABJ972_RS02790	DR093_RS00745
OG0000393	ABJ972_RS02735	DR093_RS00800
OG0000394	ABJ972_RS02660	DR093_RS00875
OG0000395	ABJ972_RS02655	DR093_RS00880
OG0000396	ABJ972_RS02370	DR093_RS02700
OG0000397	ABJ972_RS01885	DR093_RS02655
OG0000398	ABJ972_RS01890	DR093_RS02650
OG0000399	ABJ972_RS01935	DR093_RS02885
OG0000400	ABJ972_RS02965	DR093_RS02195
OG0000401	ABJ972_RS03025	DR093_RS02255
OG0000402	ABJ972_RS03035	DR093_RS02265
OG0000403	ABJ972_RS03045	DR093_RS02275
OG0000404	ABJ972_RS03070	DR093_RS03960
OG0000405	ABJ972_RS03090	DR093_RS02310
OG0000406	ABJ972_RS03150	DR093_RS02340
OG0000407	ABJ972_RS03155	DR093_RS03975
OG0000408	ABJ972_RS03160	DR093_RS02350
OG0000409	ABJ972_RS03165	DR093_RS02355
OG0000410	ABJ972_RS03225	DR093_RS02860
OG0000411	ABJ972_RS03215	DR093_RS02870
OG0000412	ABJ972_RS03210	DR093_RS02875
OG0000413	ABJ972_RS01505	DR093_RS04170
OG0000414	ABJ972_RS01515	DR093_RS02610
OG0000415	ABJ972_RS01520	DR093_RS02605
OG0000416	ABJ972_RS01530	DR093_RS02595
OG0000417	ABJ972_RS02235	DR093_RS02565
OG0000418	ABJ972_RS02230	DR093_RS02560
OG0000419	ABJ972_RS00960	DR093_RS02500
OG0000420	ABJ972_RS00920	DR093_RS02465
OG0000421	ABJ972_RS00885	DR093_RS02430
OG0000422	ABJ972_RS00875	DR093_RS02420
OG0000423	ABJ972_RS00820	DR093_RS01460
OG0000424	ABJ972_RS00815	DR093_RS01465
OG0000425	ABJ972_RS00805	DR093_RS01475
OG0000426	ABJ972_RS00800	DR093_RS03905
OG0000427	ABJ972_RS00775	DR093_RS03910
OG0000428	ABJ972_RS00750	DR093_RS01530
OG0000429	ABJ972_RS00655	DR093_RS01625
OG0000430	ABJ972_RS00610	DR093_RS01670
OG0000431	ABJ972_RS00600	DR093_RS01680
OG0000432	ABJ972_RS01085	DR093_RS01700
OG0000433	ABJ972_RS01100	DR093_RS01710
OG0000434	ABJ972_RS01105	DR093_RS01715
OG0000435	ABJ972_RS01120	DR093_RS01730
OG0000436	ABJ972_RS01145	DR093_RS01765
OG0000437	ABJ972_RS01155	DR093_RS01775
OG0000438	ABJ972_RS01160	DR093_RS03925
OG0000439	ABJ972_RS01165	DR093_RS01785
OG0000440	ABJ972_RS02875	DR093_RS01800
OG0000441	ABJ972_RS02915	DR093_RS01840
OG0000442	ABJ972_RS00130	DR093_RS00150
OG0000443	ABJ972_RS00175	DR093_RS00210
OG0000444	ABJ972_RS00190	DR093_RS00225
OG0000445	ABJ972_RS00215	DR093_RS00250
OG0000446	ABJ972_RS00240	DR093_RS00275
OG0000447	ABJ972_RS00245	DR093_RS00280
OG0000448	ABJ972_RS00275	DR093_RS00310
OG0000449	ABJ972_RS00300	DR093_RS00335
OG0000450	ABJ972_RS00310	DR093_RS00345
OG0000451	ABJ972_RS00350	DR093_RS00385
OG0000452	ABJ972_RS00375	DR093_RS00410
OG0000453	ABJ972_RS00410	DR093_RS00445
OG0000455	ABJ972_RS03415	DR093_RS03850
OG0000456	ABJ972_RS03295	DR093_RS01375
OG0000457	ABJ972_RS03270	DR093_RS01400
OG0000458	ABJ972_RS02450	DR093_RS01085
OG0000459	ABJ972_RS02475	DR093_RS01060
OG0000460	ABJ972_RS02485	DR093_RS01050
OG0000461	ABJ972_RS02530	DR093_RS01005
OG0000462	ABJ972_RS02525	DR093_RS01010
OG0000463	ABJ972_RS02520	DR093_RS01015
OG0000464	ABJ972_RS02515	DR093_RS01020
OG0000465	ABJ972_RS02510	DR093_RS01025
OG0000466	ABJ972_RS00380	DR093_RS00415
OG0000467	ABJ972_RS02610	DR093_RS03825
OG0000468	ABJ972_RS01930	DR093_RS02985
OG0000469	ABJ972_RS01990	DR093_RS02960
OG0000470	ABJ972_RS00825	DR093_RS01455
OG0000471	ABJ972_RS00745	DR093_RS01535
OG0000472	ABJ972_RS03235	DR093_RS01435
OG0000473	ABJ972_RS03400	DR093_RS01270
OG0000474	ABJ972_RS03405	DR093_RS01265
OG0000475	ABJ972_RS03410	DR093_RS01260
OG0000476	ABJ972_RS01540	DR093_RS01220
OG0000477	ABJ972_RS02555	DR093_RS00980
OG0000478	ABJ972_RS03345	DR093_RS01325
OG0000479	ABJ972_RS01315	DR093_RS01995
OG0000480	ABJ972_RS01995	DR093_RS03255
OG0000481	ABJ972_RS00850	DR093_RS02395
OG0000482	ABJ972_RS01200	DR093_RS02535
OG0000483	ABJ972_RS02040	DR093_RS02765
OG0000484	ABJ972_RS00185	DR093_RS03785
OG0000485	ABJ972_RS01150	DR093_RS01770
OG0000486	ABJ972_RS02255	DR093_RS02585
OG0000487	ABJ972_RS01970	DR093_RS04045
OG0000488	ABJ972_RS02010	DR093_RS02795
OG0000489	ABJ972_RS00050	DR093_RS00110
OG0000490	ABJ972_RS03540	DR093_RS00050
OG0000491	ABJ972_RS01335	DR093_RS02015
OG0000492	ABJ972_RS01410	DR093_RS02090
OG0000493	ABJ972_RS00565	DR093_RS00585
OG0000494	ABJ972_RS01030	DR093_RS00635
OG0000495	ABJ972_RS02760	DR093_RS00775
OG0000496	ABJ972_RS02750	DR093_RS00785
OG0000497	ABJ972_RS02745	DR093_RS00790
OG0000498	ABJ972_RS02665	DR093_RS00870
OG0000499	ABJ972_RS02630	DR093_RS00915
OG0000500	ABJ972_RS01895	DR093_RS02645
OG0000501	ABJ972_RS02975	DR093_RS02205
OG0000502	ABJ972_RS01190	DR093_RS02525
OG0000503	ABJ972_RS00905	DR093_RS02450
OG0000504	ABJ972_RS00770	DR093_RS01510
OG0000505	ABJ972_RS00735	DR093_RS01545
OG0000506	ABJ972_RS00725	DR093_RS01555
OG0000507	ABJ972_RS00690	DR093_RS01590
OG0000508	ABJ972_RS00235	DR093_RS00270
OG0000509	ABJ972_RS00270	DR093_RS00305
OG0000510	ABJ972_RS00280	DR093_RS00315
OG0000511	ABJ972_RS00415	DR093_RS00450
OG0000512	ABJ972_RS02490	DR093_RS01045
OG0000513	ABJ972_RS03330	DR093_RS01340
OG0000514	ABJ972_RS02785	DR093_RS00750
OG0000516	ABJ972_RS01975	DR093_RS02940
OG0000517	ABJ972_RS00065	DR093_RS00125
OG0000518	ABJ972_RS03015	DR093_RS02245
OG0000519	ABJ972_RS00880	DR093_RS02425
OG0000520	ABJ972_RS00755	DR093_RS01525
OG0000521	ABJ972_RS00250	DR093_RS00285
OG0000522	ABJ972_RS00285	DR093_RS00320
OG0000523	ABJ972_RS03265	DR093_RS01405
OG0000524	ABJ972_RS02605	DR093_RS00940
OG0000525	ABJ972_RS03240	DR093_RS03895
OG0000528	ABJ972_RS01980	DR093_RS02950
OG0000529	ABJ972_RS02190	DR093_RS01880
OG0000530	ABJ972_RS02295	DR093_RS01945
OG0000531	ABJ972_RS01385	DR093_RS02065
OG0000533	ABJ972_RS01070	DR093_RS01690
OG0000534	ABJ972_RS00365	DR093_RS00400
OG0000535	ABJ972_RS00045	DR093_RS00105
OG0000536	ABJ972_RS03445	DR093_RS01195
OG0000537	ABJ972_RS00945	DR093_RS02485
OG0000538	ABJ972_RS01110	DR093_RS01720
OG0000539	ABJ972_RS00200	DR093_RS00235
OG0000542	ABJ972_RS00335	DR093_RS00370
OG0000547	ABJ972_RS02835	DR093_RS00700
OG0000548	ABJ972_RS01570	DR093_RS02695
OG0000549	ABJ972_RS03230	DR093_RS01440
OG0000550	ABJ972_RS03365	DR093_RS01305
OG0000551	ABJ972_RS02905	DR093_RS01830
OG0000555	ABJ972_RS02840	DR093_RS03360
OG0000589	ABJ972_RS02110	DR093_RS02830
