Orthogroup	MHP_168_genes	MFC_MF18_genes
OG0000172	MHP168_RS03060	DR082_RS01685
OG0000173	MHP168_RS03065	DR082_RS01690
OG0000174	MHP168_RS03070	DR082_RS01695
OG0000175	MHP168_RS03085	DR082_RS01710
OG0000176	MHP168_RS03135	DR082_RS01750
OG0000177	MHP168_RS03140	DR082_RS01755
OG0000178	MHP168_RS03145	DR082_RS01760
OG0000179	MHP168_RS03155	DR082_RS01770
OG0000180	MHP168_RS03160	DR082_RS01775
OG0000181	MHP168_RS03200	DR082_RS03760
OG0000182	MHP168_RS03210	DR082_RS01800
OG0000183	MHP168_RS03245	DR082_RS01835
OG0000184	MHP168_RS03285	DR082_RS02940
OG0000185	MHP168_RS03270	DR082_RS02925
OG0000186	MHP168_RS01610	DR082_RS02095
OG0000187	MHP168_RS01625	DR082_RS02110
OG0000188	MHP168_RS01635	DR082_RS02120
OG0000189	MHP168_RS02300	DR082_RS03800
OG0000190	MHP168_RS02295	DR082_RS02135
OG0000191	MHP168_RS02275	DR082_RS02155
OG0000192	MHP168_RS01290	DR082_RS02165
OG0000193	MHP168_RS01280	DR082_RS02180
OG0000194	MHP168_RS00965	DR082_RS02190
OG0000195	MHP168_RS00960	DR082_RS02195
OG0000196	MHP168_RS00940	DR082_RS03805
OG0000197	MHP168_RS00935	DR082_RS02220
OG0000198	MHP168_RS00920	DR082_RS02235
OG0000199	MHP168_RS00915	DR082_RS02240
OG0000200	MHP168_RS00905	DR082_RS02255
OG0000201	MHP168_RS00895	DR082_RS02265
OG0000202	MHP168_RS00840	DR082_RS02320
OG0000203	MHP168_RS00835	DR082_RS02325
OG0000204	MHP168_RS00830	DR082_RS01220
OG0000205	MHP168_RS00825	DR082_RS01225
OG0000206	MHP168_RS00805	DR082_RS01245
OG0000207	MHP168_RS00790	DR082_RS01260
OG0000208	MHP168_RS00785	DR082_RS01265
OG0000209	MHP168_RS00780	DR082_RS01270
OG0000210	MHP168_RS00730	DR082_RS01315
OG0000211	MHP168_RS00715	DR082_RS01325
OG0000212	MHP168_RS00705	DR082_RS01335
OG0000213	MHP168_RS03705	DR082_RS01340
OG0000214	MHP168_RS00700	DR082_RS01345
OG0000215	MHP168_RS00695	DR082_RS01350
OG0000216	MHP168_RS00690	DR082_RS01355
OG0000217	MHP168_RS00685	DR082_RS01360
OG0000218	MHP168_RS00675	DR082_RS03735
OG0000219	MHP168_RS00670	DR082_RS01375
OG0000220	MHP168_RS00665	DR082_RS01380
OG0000221	MHP168_RS00660	DR082_RS01385
OG0000222	MHP168_RS00655	DR082_RS01390
OG0000223	MHP168_RS00650	DR082_RS01395
OG0000224	MHP168_RS00640	DR082_RS01405
OG0000225	MHP168_RS00630	DR082_RS01415
OG0000226	MHP168_RS00625	DR082_RS01420
OG0000227	MHP168_RS00620	DR082_RS01425
OG0000228	MHP168_RS04100	DR082_RS03975
OG0000229	MHP168_RS00610	DR082_RS01435
OG0000230	MHP168_RS00605	DR082_RS01440
OG0000231	MHP168_RS00595	DR082_RS01450
OG0000232	MHP168_RS00585	DR082_RS01460
OG0000233	MHP168_RS01075	DR082_RS01470
OG0000234	MHP168_RS01110	DR082_RS01500
OG0000235	MHP168_RS01120	DR082_RS01510
OG0000236	MHP168_RS01125	DR082_RS01515
OG0000237	MHP168_RS01130	DR082_RS01535
OG0000238	MHP168_RS01140	DR082_RS01540
OG0000239	MHP168_RS02955	DR082_RS01570
OG0000240	MHP168_RS02960	DR082_RS01575
OG0000241	MHP168_RS02970	DR082_RS01585
OG0000242	MHP168_RS02975	DR082_RS01590
OG0000243	MHP168_RS02980	DR082_RS01595
OG0000244	MHP168_RS02990	DR082_RS01605
OG0000245	MHP168_RS03000	DR082_RS01615
OG0000246	MHP168_RS00115	DR082_RS00145
OG0000247	MHP168_RS00125	DR082_RS00155
OG0000248	MHP168_RS00135	DR082_RS00180
OG0000249	MHP168_RS00140	DR082_RS00185
OG0000250	MHP168_RS00155	DR082_RS00200
OG0000251	MHP168_RS00180	DR082_RS00230
OG0000252	MHP168_RS00190	DR082_RS00240
OG0000253	MHP168_RS00195	DR082_RS00245
OG0000254	MHP168_RS00205	DR082_RS00255
OG0000255	MHP168_RS00215	DR082_RS00260
OG0000256	MHP168_RS00220	DR082_RS00265
OG0000257	MHP168_RS00245	DR082_RS00290
OG0000258	MHP168_RS00255	DR082_RS00300
OG0000259	MHP168_RS00285	DR082_RS00330
OG0000260	MHP168_RS00295	DR082_RS00340
OG0000261	MHP168_RS00305	DR082_RS03670
OG0000262	MHP168_RS00320	DR082_RS00365
OG0000263	MHP168_RS00335	DR082_RS00380
OG0000264	MHP168_RS00350	DR082_RS00395
OG0000265	MHP168_RS00360	DR082_RS00405
OG0000266	MHP168_RS00375	DR082_RS00420
OG0000267	MHP168_RS00390	DR082_RS00435
OG0000268	MHP168_RS00395	DR082_RS00440
OG0000269	MHP168_RS00410	DR082_RS00455
OG0000270	MHP168_RS03460	DR082_RS03820
OG0000271	MHP168_RS03455	DR082_RS02340
OG0000272	MHP168_RS03450	DR082_RS02335
OG0000273	MHP168_RS03445	DR082_RS02330
OG0000274	MHP168_RS03425	DR082_RS02460
OG0000275	MHP168_RS03420	DR082_RS03850
OG0000276	MHP168_RS03415	DR082_RS02470
OG0000277	MHP168_RS03405	DR082_RS03855
OG0000278	MHP168_RS03400	DR082_RS02485
OG0000279	MHP168_RS03390	DR082_RS02495
OG0000280	MHP168_RS03385	DR082_RS02500
OG0000281	MHP168_RS03790	DR082_RS02505
OG0000282	MHP168_RS03360	DR082_RS02530
OG0000283	MHP168_RS03355	DR082_RS02535
OG0000284	MHP168_RS03350	DR082_RS02540
OG0000285	MHP168_RS03345	DR082_RS03870
OG0000286	MHP168_RS02425	DR082_RS01100
OG0000287	MHP168_RS02525	DR082_RS01075
OG0000288	MHP168_RS02535	DR082_RS01065
OG0000289	MHP168_RS02540	DR082_RS01060
OG0000290	MHP168_RS02650	DR082_RS03275
OG0000291	MHP168_RS02640	DR082_RS00960
OG0000292	MHP168_RS02635	DR082_RS00965
OG0000293	MHP168_RS02630	DR082_RS00970
OG0000294	MHP168_RS02620	DR082_RS00980
OG0000295	MHP168_RS02615	DR082_RS00985
OG0000296	MHP168_RS02575	DR082_RS01025
OG0000297	MHP168_RS02570	DR082_RS01030
OG0000298	MHP168_RS00150	DR082_RS00195
OG0000299	MHP168_RS03690	DR082_RS00215
OG0000300	MHP168_RS00345	DR082_RS00390
OG0000301	MHP168_RS00380	DR082_RS00425
OG0000302	MHP168_RS00385	DR082_RS00430
OG0000303	MHP168_RS00540	DR082_RS00565
OG0000304	MHP168_RS00580	DR082_RS00600
OG0000305	MHP168_RS02890	DR082_RS00730
OG0000306	MHP168_RS02810	DR082_RS00810
OG0000307	MHP168_RS02775	DR082_RS00855
OG0000308	MHP168_RS02675	DR082_RS00940
OG0000309	MHP168_RS02605	DR082_RS00995
OG0000310	MHP168_RS02530	DR082_RS01070
OG0000311	MHP168_RS02485	DR082_RS01120
OG0000312	MHP168_RS02470	DR082_RS01140
OG0000313	MHP168_RS01820	DR082_RS01190
OG0000314	MHP168_RS02030	DR082_RS02635
OG0000315	MHP168_RS02060	DR082_RS02665
OG0000316	MHP168_RS02070	DR082_RS02675
OG0000317	MHP168_RS02205	DR082_RS02740
OG0000318	MHP168_RS02075	DR082_RS03940
OG0000319	MHP168_RS02145	DR082_RS01885
OG0000320	MHP168_RS02360	DR082_RS01950
OG0000321	MHP168_RS01420	DR082_RS02015
OG0000322	MHP168_RS01465	DR082_RS02060
OG0000323	MHP168_RS01595	DR082_RS02765
OG0000324	MHP168_RS02270	DR082_RS02160
OG0000325	MHP168_RS00955	DR082_RS02200
OG0000326	MHP168_RS00865	DR082_RS02295
OG0000327	MHP168_RS00860	DR082_RS02300
OG0000328	MHP168_RS00775	DR082_RS01275
OG0000329	MHP168_RS00750	DR082_RS01295
OG0000330	MHP168_RS01085	DR082_RS01480
OG0000331	MHP168_RS02985	DR082_RS01600
OG0000332	MHP168_RS03095	DR082_RS01720
OG0000333	MHP168_RS03105	DR082_RS01730
OG0000334	MHP168_RS03205	DR082_RS01795
OG0000335	MHP168_RS03215	DR082_RS03765
OG0000336	MHP168_RS03375	DR082_RS03865
OG0000337	MHP168_RS03615	DR082_RS00015
OG0000338	MHP168_RS03655	DR082_RS00055
OG0000339	MHP168_RS02330	DR082_RS01970
OG0000340	MHP168_RS01395	DR082_RS01995
OG0000341	MHP168_RS02290	DR082_RS02140
OG0000342	MHP168_RS00925	DR082_RS02230
OG0000343	MHP168_RS03115	DR082_RS01740
OG0000344	MHP168_RS00555	DR082_RS00580
OG0000345	MHP168_RS00635	DR082_RS01410
OG0000346	MHP168_RS03380	DR082_RS03860
OG0000347	MHP168_RS01490	DR082_RS02875
OG0000348	MHP168_RS00855	DR082_RS03815
OG0000349	MHP168_RS03435	DR082_RS02450
OG0000350	MHP168_RS02765	DR082_RS00815
OG0000351	MHP168_RS00475	DR082_RS00515
OG0000352	MHP168_RS02005	DR082_RS02615
OG0000353	MHP168_RS01460	DR082_RS02055
OG0000354	MHP168_RS01015	DR082_RS00630
OG0000355	MHP168_RS01975	DR082_RS03715
OG0000356	MHP168_RS02065	DR082_RS03900
OG0000357	MHP168_RS03075	DR082_RS03750
OG0000358	MHP168_RS03080	DR082_RS01705
OG0000359	MHP168_RS00885	DR082_RS03810
OG0000360	MHP168_RS00250	DR082_RS00295
OG0000361	MHP168_RS00280	DR082_RS00325
OG0000362	MHP168_RS02550	DR082_RS01050
OG0000363	MHP168_RS01530	DR082_RS03985
OG0000365	MHP168_RS02260	DR082_RS03955
OG0000366	MHP168_RS02235	DR082_RS02710
OG0000367	MHP168_RS02225	DR082_RS02720
OG0000368	MHP168_RS00060	DR082_RS00120
OG0000369	MHP168_RS00025	DR082_RS03655
OG0000370	MHP168_RS00020	DR082_RS00080
OG0000371	MHP168_RS00015	DR082_RS00075
OG0000372	MHP168_RS00010	DR082_RS00070
OG0000373	MHP168_RS03645	DR082_RS00045
OG0000374	MHP168_RS03635	DR082_RS00035
OG0000375	MHP168_RS02150	DR082_RS01880
OG0000376	MHP168_RS02375	DR082_RS01935
OG0000377	MHP168_RS02365	DR082_RS01945
OG0000378	MHP168_RS01375	DR082_RS01980
OG0000379	MHP168_RS01455	DR082_RS02050
OG0000381	MHP168_RS01520	DR082_RS02845
OG0000382	MHP168_RS01550	DR082_RS02810
OG0000383	MHP168_RS01590	DR082_RS02770
OG0000384	MHP168_RS00495	DR082_RS00520
OG0000385	MHP168_RS00500	DR082_RS00525
OG0000386	MHP168_RS00520	DR082_RS00545
OG0000387	MHP168_RS00545	DR082_RS00570
OG0000388	MHP168_RS00550	DR082_RS03680
OG0000389	MHP168_RS01035	DR082_RS00610
OG0000390	MHP168_RS02910	DR082_RS00710
OG0000391	MHP168_RS02900	DR082_RS00720
OG0000392	MHP168_RS02875	DR082_RS00745
OG0000393	MHP168_RS02815	DR082_RS00800
OG0000394	MHP168_RS02740	DR082_RS00870
OG0000395	MHP168_RS02735	DR082_RS00875
OG0000396	MHP168_RS02430	DR082_RS01180
OG0000397	MHP168_RS01990	DR082_RS02600
OG0000398	MHP168_RS01995	DR082_RS02605
OG0000399	MHP168_RS02045	DR082_RS02650
OG0000400	MHP168_RS03040	DR082_RS01665
OG0000401	MHP168_RS03100	DR082_RS01725
OG0000402	MHP168_RS03110	DR082_RS01735
OG0000403	MHP168_RS03120	DR082_RS01745
OG0000404	MHP168_RS03150	DR082_RS03755
OG0000405	MHP168_RS03165	DR082_RS01780
OG0000406	MHP168_RS03220	DR082_RS01810
OG0000407	MHP168_RS03225	DR082_RS03770
OG0000408	MHP168_RS03230	DR082_RS01820
OG0000409	MHP168_RS03235	DR082_RS01825
OG0000410	MHP168_RS03290	DR082_RS02945
OG0000411	MHP168_RS03280	DR082_RS02935
OG0000412	MHP168_RS03275	DR082_RS02930
OG0000413	MHP168_RS01605	DR082_RS02090
OG0000414	MHP168_RS01615	DR082_RS02100
OG0000415	MHP168_RS01620	DR082_RS02105
OG0000416	MHP168_RS01630	DR082_RS02115
OG0000417	MHP168_RS03990	DR082_RS02145
OG0000418	MHP168_RS02280	DR082_RS02150
OG0000419	MHP168_RS00945	DR082_RS02210
OG0000420	MHP168_RS00910	DR082_RS02245
OG0000421	MHP168_RS00880	DR082_RS02280
OG0000422	MHP168_RS00870	DR082_RS02290
OG0000423	MHP168_RS00815	DR082_RS01235
OG0000424	MHP168_RS00810	DR082_RS01240
OG0000425	MHP168_RS00800	DR082_RS01250
OG0000426	MHP168_RS00795	DR082_RS03720
OG0000427	MHP168_RS00770	DR082_RS03725
OG0000428	MHP168_RS00740	DR082_RS01305
OG0000429	MHP168_RS00645	DR082_RS01400
OG0000430	MHP168_RS00600	DR082_RS01445
OG0000431	MHP168_RS00590	DR082_RS01455
OG0000432	MHP168_RS01080	DR082_RS01475
OG0000433	MHP168_RS01095	DR082_RS01485
OG0000434	MHP168_RS01100	DR082_RS01490
OG0000435	MHP168_RS01115	DR082_RS01505
OG0000436	MHP168_RS01145	DR082_RS01545
OG0000437	MHP168_RS01155	DR082_RS01555
OG0000438	MHP168_RS01160	DR082_RS03740
OG0000439	MHP168_RS01165	DR082_RS01565
OG0000440	MHP168_RS02965	DR082_RS01580
OG0000441	MHP168_RS03010	DR082_RS01620
OG0000442	MHP168_RS00120	DR082_RS00150
OG0000443	MHP168_RS00165	DR082_RS00210
OG0000444	MHP168_RS00175	DR082_RS00225
OG0000445	MHP168_RS00200	DR082_RS00250
OG0000446	MHP168_RS00230	DR082_RS00275
OG0000447	MHP168_RS00235	DR082_RS00280
OG0000448	MHP168_RS00265	DR082_RS00310
OG0000449	MHP168_RS00290	DR082_RS00335
OG0000450	MHP168_RS00300	DR082_RS00345
OG0000451	MHP168_RS00340	DR082_RS00385
OG0000452	MHP168_RS00365	DR082_RS00410
OG0000453	MHP168_RS00400	DR082_RS00445
OG0000455	MHP168_RS03480	DR082_RS03825
OG0000456	MHP168_RS03365	DR082_RS02525
OG0000457	MHP168_RS03340	DR082_RS02550
OG0000458	MHP168_RS02520	DR082_RS01080
OG0000459	MHP168_RS02545	DR082_RS01055
OG0000460	MHP168_RS02555	DR082_RS01045
OG0000461	MHP168_RS02600	DR082_RS01000
OG0000462	MHP168_RS02595	DR082_RS01005
OG0000463	MHP168_RS02590	DR082_RS01010
OG0000464	MHP168_RS02585	DR082_RS01015
OG0000465	MHP168_RS02580	DR082_RS01020
OG0000466	MHP168_RS00370	DR082_RS00415
OG0000467	MHP168_RS02685	DR082_RS03705
OG0000468	MHP168_RS02040	DR082_RS02645
OG0000469	MHP168_RS02100	DR082_RS02985
OG0000470	MHP168_RS03855	DR082_RS01230
OG0000471	MHP168_RS00735	DR082_RS01310
OG0000472	MHP168_RS03300	DR082_RS02585
OG0000473	MHP168_RS03465	DR082_RS02350
OG0000474	MHP168_RS03470	DR082_RS02355
OG0000475	MHP168_RS03475	DR082_RS02360
OG0000476	MHP168_RS01640	DR082_RS02400
OG0000477	MHP168_RS02625	DR082_RS00975
OG0000478	MHP168_RS03410	DR082_RS02475
OG0000479	MHP168_RS01415	DR082_RS02010
OG0000480	MHP168_RS03890	DR082_RS03145
OG0000481	MHP168_RS00845	DR082_RS02315
OG0000482	MHP168_RS01285	DR082_RS02175
OG0000483	MHP168_RS02220	DR082_RS02725
OG0000484	MHP168_RS00170	DR082_RS03665
OG0000485	MHP168_RS01150	DR082_RS01550
OG0000486	MHP168_RS02305	DR082_RS02125
OG0000487	MHP168_RS02080	DR082_RS03945
OG0000488	MHP168_RS02250	DR082_RS02695
OG0000489	MHP168_RS00050	DR082_RS00110
OG0000490	MHP168_RS03650	DR082_RS00050
OG0000491	MHP168_RS01435	DR082_RS02030
OG0000492	MHP168_RS01510	DR082_RS02855
OG0000493	MHP168_RS00560	DR082_RS00585
OG0000494	MHP168_RS01010	DR082_RS00635
OG0000495	MHP168_RS02845	DR082_RS00775
OG0000496	MHP168_RS02835	DR082_RS00785
OG0000497	MHP168_RS02830	DR082_RS00790
OG0000498	MHP168_RS02745	DR082_RS00865
OG0000499	MHP168_RS02710	DR082_RS00905
OG0000500	MHP168_RS02000	DR082_RS02610
OG0000501	MHP168_RS03050	DR082_RS01675
OG0000502	MHP168_RS01275	DR082_RS02185
OG0000503	MHP168_RS00900	DR082_RS02260
OG0000505	MHP168_RS00720	DR082_RS01320
OG0000506	MHP168_RS00710	DR082_RS01330
OG0000507	MHP168_RS00680	DR082_RS01365
OG0000508	MHP168_RS00225	DR082_RS00270
OG0000509	MHP168_RS00260	DR082_RS00305
OG0000510	MHP168_RS00270	DR082_RS00315
OG0000511	MHP168_RS00405	DR082_RS00450
OG0000512	MHP168_RS02560	DR082_RS01040
OG0000513	MHP168_RS03395	DR082_RS02490
OG0000514	MHP168_RS02870	DR082_RS00750
OG0000516	MHP168_RS02085	DR082_RS02960
OG0000518	MHP168_RS03090	DR082_RS01715
OG0000519	MHP168_RS00875	DR082_RS02285
OG0000520	MHP168_RS00745	DR082_RS01300
OG0000521	MHP168_RS00240	DR082_RS00285
OG0000522	MHP168_RS00275	DR082_RS00320
OG0000523	MHP168_RS03335	DR082_RS02555
OG0000524	MHP168_RS02680	DR082_RS00935
OG0000525	MHP168_RS03305	DR082_RS03885
OG0000528	MHP168_RS02090	DR082_RS02970
OG0000529	MHP168_RS02135	DR082_RS01895
OG0000530	MHP168_RS02345	DR082_RS01960
OG0000531	MHP168_RS01485	DR082_RS03140
OG0000533	MHP168_RS01060	DR082_RS01465
OG0000534	MHP168_RS00355	DR082_RS00400
OG0000535	MHP168_RS00045	DR082_RS00105
OG0000536	MHP168_RS03515	DR082_RS02425
OG0000537	MHP168_RS00930	DR082_RS02225
OG0000538	MHP168_RS01105	DR082_RS01495
OG0000539	MHP168_RS00185	DR082_RS00235
OG0000541	MHP168_RS02725	DR082_RS00890
OG0000542	MHP168_RS00325	DR082_RS00370
OG0000547	MHP168_RS02920	DR082_RS00700
OG0000548	MHP168_RS01825	DR082_RS01185
OG0000549	MHP168_RS03295	DR082_RS03890
OG0000550	MHP168_RS03430	DR082_RS02455
OG0000551	MHP168_RS02995	DR082_RS01610
OG0000555	MHP168_RS02925	DR082_RS03245
OG0000596	MHP168_RS01680	DR082_RS00170
OG0000598	MHP168_RS01675	DR082_RS00165
OG0000599	MHP168_RS01670	DR082_RS00160
OG0000602	MHP168_RS02255	DR082_RS02690
OG0000627	MHP168_RS03575	DR082_RS02430
