Orthogroup	MHP_168_genes	MHP_131B_genes
OG0000031	MHP168_RS01815	NB627_RS01730
OG0000032	MHP168_RS03320	NB627_RS03545
OG0000035	MHP168_RS03185	NB627_RS03400
OG0000035	MHP168_RS03170	NB627_RS03385
OG0000036	MHP168_RS00105	NB627_RS00115, NB627_RS00130
OG0000037	MHP168_RS01830	NB627_RS01705
OG0000038	MHP168_RS01840	NB627_RS01895
OG0000039	MHP168_RS01800	NB627_RS01740
OG0000040	MHP168_RS03260	NB627_RS03475
OG0000041	MHP168_RS00980	NB627_RS00780
OG0000041	MHP168_RS03920	NB627_RS01300
OG0000042	MHP168_RS02950	NB627_RS03125
OG0000043	MHP168_RS01985	NB627_RS02055
OG0000043	MHP168_RS01205	NB627_RS02055
OG0000044	MHP168_RS03745	NB627_RS01805
OG0000044	MHP168_RS01880	NB627_RS01925
OG0000045	MHP168_RS01795	NB627_RS01745
OG0000046	MHP168_RS03265	NB627_RS03480
OG0000048	MHP168_RS02190	NB627_RS02245
OG0000049	MHP168_RS03035	NB627_RS03240
OG0000050	MHP168_RS02450	NB627_RS02630
OG0000051	MHP168_RS04010	NB627_RS02845
OG0000052	MHP168_RS00070	NB627_RS00075
OG0000053	MHP168_RS01535	NB627_RS01580
OG0000054	MHP168_RS02475	NB627_RS02655
OG0000055	MHP168_RS00110	NB627_RS00135
OG0000056	MHP168_RS03500	NB627_RS03735
OG0000057	MHP168_RS02935	NB627_RS03110
OG0000058	MHP168_RS03570	NB627_RS00440
OG0000059	MHP168_RS03925	NB627_RS00465
OG0000060	MHP168_RS00075	NB627_RS00080
OG0000061	MHP168_RS01655	NB627_RS01995
OG0000062	MHP168_RS03625	NB627_RS03790
OG0000063	MHP168_RS03620	NB627_RS03785
OG0000064	MHP168_RS03610	NB627_RS03775
OG0000065	MHP168_RS02125	NB627_RS02410
OG0000066	MHP168_RS01440	NB627_RS01480
OG0000067	MHP168_RS00505	NB627_RS00635
OG0000068	MHP168_RS03810	NB627_RS00755
OG0000069	MHP168_RS02825	NB627_RS03005
OG0000070	MHP168_RS02480	NB627_RS02660
OG0000071	MHP168_RS03250	NB627_RS03465
OG0000072	MHP168_RS03255	NB627_RS03470
OG0000073	MHP168_RS00950	NB627_RS00820
OG0000074	MHP168_RS00760	NB627_RS01020
OG0000075	MHP168_RS00315	NB627_RS00350
OG0000076	MHP168_RS00330	NB627_RS00365
OG0000077	MHP168_RS00420	NB627_RS00550
OG0000079	MHP168_RS02565	NB627_RS02745
OG0000080	MHP168_RS03900	NB627_RS02795
OG0000081	MHP168_RS00310	NB627_RS00340
OG0000083	MHP168_RS02095	NB627_RS02160
OG0000084	MHP168_RS02245	NB627_RS02190
OG0000085	MHP168_RS02240	NB627_RS02195
OG0000086	MHP168_RS02230	NB627_RS02210
OG0000087	MHP168_RS02215	NB627_RS02225
OG0000088	MHP168_RS02210	NB627_RS02230
OG0000089	MHP168_RS02195	NB627_RS02240
OG0000090	MHP168_RS00065	NB627_RS00070
OG0000091	MHP168_RS00055	NB627_RS00055
OG0000092	MHP168_RS00040	NB627_RS00050
OG0000093	MHP168_RS00035	NB627_RS00035
OG0000094	MHP168_RS00030	NB627_RS00030
OG0000095	MHP168_RS00005	NB627_RS00005
OG0000096	MHP168_RS03660	NB627_RS03825
OG0000097	MHP168_RS03640	NB627_RS03805
OG0000098	MHP168_RS03630	NB627_RS03795
OG0000099	MHP168_RS03510	NB627_RS03745
OG0000100	MHP168_RS03490	NB627_RS03725
OG0000101	MHP168_RS03485	NB627_RS03720
OG0000102	MHP168_RS01720	NB627_RS01835
OG0000103	MHP168_RS02160	NB627_RS02375
OG0000104	MHP168_RS02155	NB627_RS02380
OG0000105	MHP168_RS02140	NB627_RS02400
OG0000106	MHP168_RS02130	NB627_RS02405
OG0000107	MHP168_RS02120	NB627_RS02415
OG0000108	MHP168_RS02115	NB627_RS02420
OG0000109	MHP168_RS02110	NB627_RS02425
OG0000110	MHP168_RS02385	NB627_RS02555
OG0000111	MHP168_RS02380	NB627_RS02550
OG0000112	MHP168_RS02370	NB627_RS02540
OG0000113	MHP168_RS02350	NB627_RS02515
OG0000114	MHP168_RS02340	NB627_RS02510
OG0000115	MHP168_RS02325	NB627_RS02495
OG0000116	MHP168_RS01380	NB627_RS01420
OG0000117	MHP168_RS01385	NB627_RS01425
OG0000118	MHP168_RS01425	NB627_RS01460
OG0000119	MHP168_RS01430	NB627_RS01465
OG0000120	MHP168_RS01445	NB627_RS01485
OG0000121	MHP168_RS01470	NB627_RS01515
OG0000122	MHP168_RS01475	NB627_RS01520
OG0000123	MHP168_RS01495	NB627_RS01540
OG0000124	MHP168_RS01500	NB627_RS01545
OG0000125	MHP168_RS01505	NB627_RS01550
OG0000126	MHP168_RS01515	NB627_RS01560
OG0000127	MHP168_RS01525	NB627_RS01570
OG0000128	MHP168_RS01540	NB627_RS01585
OG0000129	MHP168_RS01545	NB627_RS01590
OG0000130	MHP168_RS01555	NB627_RS01600
OG0000131	MHP168_RS01585	NB627_RS01630
OG0000132	MHP168_RS01600	NB627_RS01645
OG0000133	MHP168_RS00510	NB627_RS00640
OG0000134	MHP168_RS00515	NB627_RS00645
OG0000135	MHP168_RS00530	NB627_RS00660
OG0000136	MHP168_RS00535	NB627_RS00665
OG0000137	MHP168_RS00570	NB627_RS00695
OG0000138	MHP168_RS01030	NB627_RS00730
OG0000139	MHP168_RS01000	NB627_RS00760
OG0000140	MHP168_RS00995	NB627_RS00765
OG0000141	MHP168_RS02945	NB627_RS03120
OG0000142	MHP168_RS02940	NB627_RS03115
OG0000143	MHP168_RS02915	NB627_RS03100
OG0000144	MHP168_RS02905	NB627_RS03085
OG0000145	MHP168_RS02895	NB627_RS03075
OG0000146	MHP168_RS02885	NB627_RS03065
OG0000147	MHP168_RS02880	NB627_RS03060
OG0000148	MHP168_RS02865	NB627_RS03045
OG0000149	MHP168_RS02855	NB627_RS03035
OG0000150	MHP168_RS02840	NB627_RS03025
OG0000151	MHP168_RS02790	NB627_RS02970
OG0000152	MHP168_RS02785	NB627_RS02965
OG0000153	MHP168_RS02780	NB627_RS02960
OG0000154	MHP168_RS02770	NB627_RS02950
OG0000155	MHP168_RS02730	NB627_RS02910
OG0000156	MHP168_RS02720	NB627_RS02905
OG0000157	MHP168_RS02715	NB627_RS02895
OG0000158	MHP168_RS04090	NB627_RS02885
OG0000159	MHP168_RS02465	NB627_RS02645
OG0000160	MHP168_RS02460	NB627_RS02640
OG0000161	MHP168_RS02455	NB627_RS02635
OG0000162	MHP168_RS02445	NB627_RS02625
OG0000163	MHP168_RS02440	NB627_RS02620
OG0000164	MHP168_RS01810	NB627_RS01735
OG0000165	MHP168_RS02010	NB627_RS02080
OG0000166	MHP168_RS02035	NB627_RS02100
OG0000167	MHP168_RS02050	NB627_RS02115
OG0000168	MHP168_RS02055	NB627_RS02120
OG0000169	MHP168_RS03030	NB627_RS03235
OG0000170	MHP168_RS03045	NB627_RS03255
OG0000171	MHP168_RS03055	NB627_RS03265
OG0000172	MHP168_RS03060	NB627_RS03270
OG0000173	MHP168_RS03065	NB627_RS03275
OG0000174	MHP168_RS03070	NB627_RS03280
OG0000175	MHP168_RS03085	NB627_RS03295
OG0000176	MHP168_RS03135	NB627_RS03350
OG0000177	MHP168_RS03140	NB627_RS03355
OG0000178	MHP168_RS03145	NB627_RS03365
OG0000179	MHP168_RS03155	NB627_RS03370
OG0000180	MHP168_RS03160	NB627_RS03375
OG0000181	MHP168_RS03200	NB627_RS03415
OG0000182	MHP168_RS03210	NB627_RS03425
OG0000183	MHP168_RS03245	NB627_RS03460
OG0000184	MHP168_RS03285	NB627_RS03505
OG0000185	MHP168_RS03270	NB627_RS03490
OG0000186	MHP168_RS01610	NB627_RS01655
OG0000187	MHP168_RS01625	NB627_RS01670
OG0000188	MHP168_RS01635	NB627_RS01680
OG0000189	MHP168_RS02300	NB627_RS02465
OG0000190	MHP168_RS02295	NB627_RS02460
OG0000191	MHP168_RS02275	NB627_RS02435
OG0000192	MHP168_RS01290	NB627_RS01335
OG0000193	MHP168_RS01280	NB627_RS01315
OG0000194	MHP168_RS00965	NB627_RS00800
OG0000195	MHP168_RS00960	NB627_RS00805
OG0000196	MHP168_RS00940	NB627_RS00830
OG0000197	MHP168_RS00935	NB627_RS00840
OG0000198	MHP168_RS00920	NB627_RS00850
OG0000199	MHP168_RS00915	NB627_RS00855
OG0000200	MHP168_RS00905	NB627_RS00875
OG0000201	MHP168_RS00895	NB627_RS00880
OG0000202	MHP168_RS00840	NB627_RS00940
OG0000203	MHP168_RS00835	NB627_RS00945
OG0000204	MHP168_RS00830	NB627_RS00950
OG0000205	MHP168_RS00825	NB627_RS00955
OG0000206	MHP168_RS00805	NB627_RS00975
OG0000207	MHP168_RS00790	NB627_RS00990
OG0000208	MHP168_RS00785	NB627_RS00995
OG0000209	MHP168_RS00780	NB627_RS01000
OG0000210	MHP168_RS00730	NB627_RS01045
OG0000211	MHP168_RS00715	NB627_RS01055
OG0000212	MHP168_RS00705	NB627_RS01065
OG0000213	MHP168_RS03705	NB627_RS01070
OG0000214	MHP168_RS00700	NB627_RS01075
OG0000215	MHP168_RS00695	NB627_RS01080
OG0000216	MHP168_RS00690	NB627_RS01085
OG0000217	MHP168_RS00685	NB627_RS01090
OG0000218	MHP168_RS00675	NB627_RS01100
OG0000219	MHP168_RS00670	NB627_RS01105
OG0000220	MHP168_RS00665	NB627_RS01110
OG0000221	MHP168_RS00660	NB627_RS01115
OG0000222	MHP168_RS00655	NB627_RS01120
OG0000223	MHP168_RS00650	NB627_RS01125
OG0000224	MHP168_RS00640	NB627_RS01135
OG0000225	MHP168_RS00630	NB627_RS01145
OG0000226	MHP168_RS00625	NB627_RS01150
OG0000227	MHP168_RS00620	NB627_RS01155
OG0000228	MHP168_RS04100	NB627_RS01160
OG0000229	MHP168_RS00610	NB627_RS01165
OG0000230	MHP168_RS00605	NB627_RS01170
OG0000231	MHP168_RS00595	NB627_RS01180
OG0000232	MHP168_RS00585	NB627_RS01190
OG0000233	MHP168_RS01075	NB627_RS01210
OG0000234	MHP168_RS01110	NB627_RS01245
OG0000235	MHP168_RS01120	NB627_RS01255
OG0000236	MHP168_RS01125	NB627_RS01260
OG0000237	MHP168_RS01130	NB627_RS01265
OG0000238	MHP168_RS01140	NB627_RS01270
OG0000239	MHP168_RS02955	NB627_RS03130
OG0000240	MHP168_RS02960	NB627_RS03135
OG0000241	MHP168_RS02970	NB627_RS03145
OG0000242	MHP168_RS02975	NB627_RS03150
OG0000243	MHP168_RS02980	NB627_RS03155
OG0000244	MHP168_RS02990	NB627_RS03165
OG0000245	MHP168_RS03000	NB627_RS03175
OG0000246	MHP168_RS00115	NB627_RS00140
OG0000247	MHP168_RS00125	NB627_RS00150
OG0000248	MHP168_RS00135	NB627_RS00160
OG0000249	MHP168_RS00140	NB627_RS00165
OG0000250	MHP168_RS00155	NB627_RS00180
OG0000251	MHP168_RS00180	NB627_RS00215
OG0000252	MHP168_RS00190	NB627_RS00220
OG0000253	MHP168_RS00195	NB627_RS00225
OG0000254	MHP168_RS00205	NB627_RS00235
OG0000255	MHP168_RS00215	NB627_RS00240
OG0000256	MHP168_RS00220	NB627_RS00245
OG0000257	MHP168_RS00245	NB627_RS00270
OG0000258	MHP168_RS00255	NB627_RS00280
OG0000259	MHP168_RS00285	NB627_RS00310
OG0000260	MHP168_RS00295	NB627_RS00320
OG0000261	MHP168_RS00305	NB627_RS00330
OG0000262	MHP168_RS00320	NB627_RS00360
OG0000263	MHP168_RS00335	NB627_RS00375
OG0000264	MHP168_RS00350	NB627_RS00395
OG0000265	MHP168_RS00360	NB627_RS00400
OG0000266	MHP168_RS00375	NB627_RS00415
OG0000267	MHP168_RS00390	NB627_RS00430
OG0000268	MHP168_RS00395	NB627_RS00530
OG0000269	MHP168_RS00410	NB627_RS00545
OG0000270	MHP168_RS03460	NB627_RS03700
OG0000271	MHP168_RS03455	NB627_RS03690
OG0000272	MHP168_RS03450	NB627_RS03685
OG0000273	MHP168_RS03445	NB627_RS03680
OG0000274	MHP168_RS03425	NB627_RS03665
OG0000275	MHP168_RS03420	NB627_RS03655
OG0000276	MHP168_RS03415	NB627_RS03650
OG0000277	MHP168_RS03405	NB627_RS03640
OG0000278	MHP168_RS03400	NB627_RS03635
OG0000279	MHP168_RS03390	NB627_RS03625
OG0000280	MHP168_RS03385	NB627_RS03620
OG0000281	MHP168_RS03790	NB627_RS03615
OG0000282	MHP168_RS03360	NB627_RS03590
OG0000283	MHP168_RS03355	NB627_RS03585
OG0000284	MHP168_RS03350	NB627_RS03580
OG0000285	MHP168_RS03345	NB627_RS03575
OG0000286	MHP168_RS02425	NB627_RS02605
OG0000287	MHP168_RS02525	NB627_RS02705
OG0000288	MHP168_RS02535	NB627_RS02715
OG0000289	MHP168_RS02540	NB627_RS02720
OG0000290	MHP168_RS02650	NB627_RS02840
OG0000291	MHP168_RS02640	NB627_RS02825
OG0000292	MHP168_RS02635	NB627_RS02820
OG0000293	MHP168_RS02630	NB627_RS02815
OG0000294	MHP168_RS02620	NB627_RS02805
OG0000295	MHP168_RS02615	NB627_RS02800
OG0000296	MHP168_RS02575	NB627_RS02755
OG0000297	MHP168_RS02570	NB627_RS02750
OG0000298	MHP168_RS00150	NB627_RS00175
OG0000299	MHP168_RS03690	NB627_RS00195
OG0000300	MHP168_RS00345	NB627_RS00385
OG0000301	MHP168_RS00380	NB627_RS00420
OG0000302	MHP168_RS00385	NB627_RS00425
OG0000303	MHP168_RS00540	NB627_RS00670
OG0000304	MHP168_RS00580	NB627_RS01195
OG0000305	MHP168_RS02890	NB627_RS03070
OG0000306	MHP168_RS02810	NB627_RS02995
OG0000307	MHP168_RS02775	NB627_RS02955
OG0000308	MHP168_RS02675	NB627_RS02855
OG0000309	MHP168_RS02605	NB627_RS02790
OG0000310	MHP168_RS02530	NB627_RS02710
OG0000311	MHP168_RS02485	NB627_RS02665
OG0000312	MHP168_RS02470	NB627_RS02650
OG0000313	MHP168_RS01820	NB627_RS01725
OG0000314	MHP168_RS02030	NB627_RS02095
OG0000315	MHP168_RS02060	NB627_RS02125
OG0000316	MHP168_RS02070	NB627_RS02135
OG0000317	MHP168_RS02205	NB627_RS02235
OG0000318	MHP168_RS02075	NB627_RS02155
OG0000319	MHP168_RS02145	NB627_RS02390
OG0000320	MHP168_RS02360	NB627_RS02530
OG0000321	MHP168_RS01420	NB627_RS01455
OG0000322	MHP168_RS01465	NB627_RS01510
OG0000323	MHP168_RS01595	NB627_RS01640
OG0000324	MHP168_RS02270	NB627_RS02430
OG0000325	MHP168_RS00955	NB627_RS00815
OG0000326	MHP168_RS00865	NB627_RS00910
OG0000327	MHP168_RS00860	NB627_RS00915
OG0000328	MHP168_RS00775	NB627_RS01005
OG0000329	MHP168_RS00750	NB627_RS01025
OG0000330	MHP168_RS01085	NB627_RS01220
OG0000331	MHP168_RS02985	NB627_RS03160
OG0000332	MHP168_RS03095	NB627_RS03305
OG0000333	MHP168_RS03105	NB627_RS03315
OG0000334	MHP168_RS03205	NB627_RS03420
OG0000335	MHP168_RS03215	NB627_RS03430
OG0000336	MHP168_RS03375	NB627_RS03605
OG0000337	MHP168_RS03615	NB627_RS03780
OG0000338	MHP168_RS03655	NB627_RS03820
OG0000339	MHP168_RS02330	NB627_RS02500
OG0000340	MHP168_RS01395	NB627_RS01435
OG0000341	MHP168_RS02290	NB627_RS02455
OG0000342	MHP168_RS00925	NB627_RS00845
OG0000343	MHP168_RS03115	NB627_RS03325
OG0000344	MHP168_RS00555	NB627_RS00685
OG0000345	MHP168_RS00635	NB627_RS01140
OG0000346	MHP168_RS03380	NB627_RS03610
OG0000347	MHP168_RS01490	NB627_RS01535
OG0000348	MHP168_RS00855	NB627_RS00920
OG0000349	MHP168_RS03435	NB627_RS03670
OG0000350	MHP168_RS02765	NB627_RS02945
OG0000351	MHP168_RS00475	NB627_RS00600
OG0000352	MHP168_RS02005	NB627_RS02075
OG0000353	MHP168_RS01460	NB627_RS01500
OG0000354	MHP168_RS01015	NB627_RS00745
OG0000355	MHP168_RS01975	NB627_RS02050
OG0000356	MHP168_RS02065	NB627_RS02130
OG0000357	MHP168_RS03075	NB627_RS03285
OG0000358	MHP168_RS03080	NB627_RS03290
OG0000359	MHP168_RS00885	NB627_RS00890
OG0000360	MHP168_RS00250	NB627_RS00275
OG0000361	MHP168_RS00280	NB627_RS00305
OG0000362	MHP168_RS02550	NB627_RS02730
OG0000363	MHP168_RS01530	NB627_RS01575
OG0000364	MHP168_RS01955	NB627_RS02025
OG0000365	MHP168_RS02260	NB627_RS02180
OG0000366	MHP168_RS02235	NB627_RS02200
OG0000367	MHP168_RS02225	NB627_RS02215
OG0000368	MHP168_RS00060	NB627_RS00060
OG0000369	MHP168_RS00025	NB627_RS00025
OG0000370	MHP168_RS00020	NB627_RS00020
OG0000371	MHP168_RS00015	NB627_RS00015
OG0000372	MHP168_RS00010	NB627_RS00010
OG0000373	MHP168_RS03645	NB627_RS03810
OG0000374	MHP168_RS03635	NB627_RS03800
OG0000375	MHP168_RS02150	NB627_RS02385
OG0000376	MHP168_RS02375	NB627_RS02545
OG0000377	MHP168_RS02365	NB627_RS02535
OG0000378	MHP168_RS01375	NB627_RS01415
OG0000379	MHP168_RS01455	NB627_RS01495
OG0000380	MHP168_RS01480	NB627_RS01525
OG0000381	MHP168_RS01520	NB627_RS01565
OG0000382	MHP168_RS01550	NB627_RS01595
OG0000383	MHP168_RS01590	NB627_RS01635
OG0000384	MHP168_RS00495	NB627_RS00625
OG0000385	MHP168_RS00500	NB627_RS00630
OG0000386	MHP168_RS00520	NB627_RS00650
OG0000387	MHP168_RS00545	NB627_RS00675
OG0000388	MHP168_RS00550	NB627_RS00680
OG0000389	MHP168_RS01035	NB627_RS00725
OG0000390	MHP168_RS02910	NB627_RS03090
OG0000391	MHP168_RS02900	NB627_RS03080
OG0000392	MHP168_RS02875	NB627_RS03055
OG0000393	MHP168_RS02815	NB627_RS03000
OG0000394	MHP168_RS02740	NB627_RS02920
OG0000395	MHP168_RS02735	NB627_RS02915
OG0000396	MHP168_RS02430	NB627_RS02610
OG0000397	MHP168_RS01990	NB627_RS02060
OG0000398	MHP168_RS01995	NB627_RS02065
OG0000399	MHP168_RS02045	NB627_RS02110
OG0000400	MHP168_RS03040	NB627_RS03250
OG0000401	MHP168_RS03100	NB627_RS03310
OG0000402	MHP168_RS03110	NB627_RS03320
OG0000403	MHP168_RS03120	NB627_RS03330
OG0000405	MHP168_RS03165	NB627_RS03380
OG0000406	MHP168_RS03220	NB627_RS03435
OG0000407	MHP168_RS03225	NB627_RS03440
OG0000408	MHP168_RS03230	NB627_RS03445
OG0000409	MHP168_RS03235	NB627_RS03450
OG0000410	MHP168_RS03290	NB627_RS03515
OG0000411	MHP168_RS03280	NB627_RS03500
OG0000412	MHP168_RS03275	NB627_RS03495
OG0000413	MHP168_RS01605	NB627_RS01650
OG0000414	MHP168_RS01615	NB627_RS01660
OG0000415	MHP168_RS01620	NB627_RS01665
OG0000416	MHP168_RS01630	NB627_RS01675
OG0000417	MHP168_RS03990	NB627_RS02450
OG0000418	MHP168_RS02280	NB627_RS02440
OG0000419	MHP168_RS00945	NB627_RS00825
OG0000420	MHP168_RS00910	NB627_RS00860
OG0000421	MHP168_RS00880	NB627_RS00900
OG0000422	MHP168_RS00870	NB627_RS00905
OG0000423	MHP168_RS00815	NB627_RS00965
OG0000424	MHP168_RS00810	NB627_RS00970
OG0000425	MHP168_RS00800	NB627_RS00980
OG0000426	MHP168_RS00795	NB627_RS00985
OG0000427	MHP168_RS00770	NB627_RS01010
OG0000429	MHP168_RS00645	NB627_RS01130
OG0000430	MHP168_RS00600	NB627_RS01175
OG0000431	MHP168_RS00590	NB627_RS01185
OG0000432	MHP168_RS01080	NB627_RS01215
OG0000433	MHP168_RS01095	NB627_RS01230
OG0000434	MHP168_RS01100	NB627_RS01235
OG0000435	MHP168_RS01115	NB627_RS01250
OG0000436	MHP168_RS01145	NB627_RS01275
OG0000437	MHP168_RS01155	NB627_RS01285
OG0000438	MHP168_RS01160	NB627_RS01290
OG0000439	MHP168_RS01165	NB627_RS01295
OG0000440	MHP168_RS02965	NB627_RS03140
OG0000441	MHP168_RS03010	NB627_RS03185
OG0000442	MHP168_RS00120	NB627_RS00145
OG0000443	MHP168_RS00165	NB627_RS00190
OG0000444	MHP168_RS00175	NB627_RS00205
OG0000445	MHP168_RS00200	NB627_RS00230
OG0000446	MHP168_RS00230	NB627_RS00255
OG0000447	MHP168_RS00235	NB627_RS00260
OG0000448	MHP168_RS00265	NB627_RS00290
OG0000449	MHP168_RS00290	NB627_RS00315
OG0000450	MHP168_RS00300	NB627_RS00325
OG0000451	MHP168_RS00340	NB627_RS00380
OG0000452	MHP168_RS00365	NB627_RS00405
OG0000453	MHP168_RS00400	NB627_RS00535
OG0000455	MHP168_RS03480	NB627_RS03715
OG0000456	MHP168_RS03365	NB627_RS03595
OG0000457	MHP168_RS03340	NB627_RS03565
OG0000458	MHP168_RS02520	NB627_RS02700
OG0000459	MHP168_RS02545	NB627_RS02725
OG0000460	MHP168_RS02555	NB627_RS02735
OG0000461	MHP168_RS02600	NB627_RS02780
OG0000462	MHP168_RS02595	NB627_RS02775
OG0000463	MHP168_RS02590	NB627_RS02770
OG0000464	MHP168_RS02585	NB627_RS02765
OG0000465	MHP168_RS02580	NB627_RS02760
OG0000466	MHP168_RS00370	NB627_RS00410
OG0000467	MHP168_RS02685	NB627_RS02865
OG0000468	MHP168_RS02040	NB627_RS02105
OG0000469	MHP168_RS02100	NB627_RS02165
OG0000470	MHP168_RS03855	NB627_RS00960
OG0000471	MHP168_RS00735	NB627_RS01040
OG0000472	MHP168_RS03300	NB627_RS03520
OG0000474	MHP168_RS03470	NB627_RS03705
OG0000475	MHP168_RS03475	NB627_RS03710
OG0000476	MHP168_RS01640	NB627_RS01685
OG0000477	MHP168_RS02625	NB627_RS02810
OG0000478	MHP168_RS03410	NB627_RS03645
OG0000479	MHP168_RS01415	NB627_RS01450
OG0000480	MHP168_RS03890	NB627_RS02170
OG0000481	MHP168_RS00845	NB627_RS00935
OG0000482	MHP168_RS01285	NB627_RS01320
OG0000483	MHP168_RS02220	NB627_RS02220
OG0000484	MHP168_RS00170	NB627_RS00200
OG0000485	MHP168_RS01150	NB627_RS01280
OG0000486	MHP168_RS02305	NB627_RS02470
OG0000488	MHP168_RS02250	NB627_RS02185
OG0000490	MHP168_RS03650	NB627_RS03815
OG0000491	MHP168_RS01435	NB627_RS01470
OG0000492	MHP168_RS01510	NB627_RS01555
OG0000493	MHP168_RS00560	NB627_RS00690
OG0000494	MHP168_RS01010	NB627_RS00750
OG0000496	MHP168_RS02835	NB627_RS03015
OG0000497	MHP168_RS02830	NB627_RS03010
OG0000498	MHP168_RS02745	NB627_RS02925
OG0000499	MHP168_RS02710	NB627_RS02890
OG0000500	MHP168_RS02000	NB627_RS02070
OG0000501	MHP168_RS03050	NB627_RS03260
OG0000505	MHP168_RS00720	NB627_RS01050
OG0000506	MHP168_RS00710	NB627_RS01060
OG0000507	MHP168_RS00680	NB627_RS01095
OG0000508	MHP168_RS00225	NB627_RS00250
OG0000509	MHP168_RS00260	NB627_RS00285
OG0000510	MHP168_RS00270	NB627_RS00300
OG0000511	MHP168_RS00405	NB627_RS00540
OG0000512	MHP168_RS02560	NB627_RS02740
OG0000513	MHP168_RS03395	NB627_RS03630
OG0000514	MHP168_RS02870	NB627_RS03050
OG0000518	MHP168_RS03090	NB627_RS03300
OG0000520	MHP168_RS00745	NB627_RS01035
OG0000521	MHP168_RS00240	NB627_RS00265
OG0000523	MHP168_RS03335	NB627_RS03560
OG0000524	MHP168_RS02680	NB627_RS02860
OG0000525	MHP168_RS03305	NB627_RS03525
OG0000526	MHP168_RS03975	NB627_RS01970
OG0000527	MHP168_RS03970	NB627_RS01910
OG0000531	MHP168_RS01485	NB627_RS01530
OG0000532	MHP168_RS01790	NB627_RS01755
OG0000533	MHP168_RS01060	NB627_RS00710
OG0000538	MHP168_RS01105	NB627_RS01240
OG0000540	MHP168_RS02645	NB627_RS02830
OG0000543	MHP168_RS03525	NB627_RS00515
OG0000544	MHP168_RS01330	NB627_RS01370
OG0000545	MHP168_RS01905	NB627_RS01955
OG0000546	MHP168_RS02795	NB627_RS02975
OG0000551	MHP168_RS02995	NB627_RS03170
OG0000553	MHP168_RS02695	NB627_RS02875
OG0000554	MHP168_RS02390	NB627_RS02565
OG0000555	MHP168_RS02925	NB627_RS03105
OG0000556	MHP168_RS03550	NB627_RS00460
OG0000557	MHP168_RS01340	NB627_RS01385
OG0000558	MHP168_RS01310	NB627_RS01345
OG0000559	MHP168_RS01725	NB627_RS01830
OG0000560	MHP168_RS01895	NB627_RS01940
OG0000561	MHP168_RS01090	NB627_RS01225
OG0000562	MHP168_RS01900	NB627_RS01945
