Orthogroup	MFC_MF18_genes	MHP_MHP699_genes
OG0000065	DR082_RS01905	DR100_RS03025
OG0000066	DR082_RS02035	DR100_RS00275
OG0000068	DR082_RS00640	DR100_RS00760
OG0000069	DR082_RS00795	DR100_RS01775
OG0000070	DR082_RS01115	DR100_RS02745
OG0000071	DR082_RS01840	DR100_RS03100
OG0000072	DR082_RS03775	DR100_RS04835
OG0000073	DR082_RS02205	DR100_RS00805
OG0000074	DR082_RS03730	DR100_RS04605
OG0000075	DR082_RS00360	DR100_RS00505
OG0000076	DR082_RS00375	DR100_RS00490
OG0000077	DR082_RS00460	DR100_RS00400
OG0000078	DR082_RS00920	DR100_RS02200
OG0000079	DR082_RS01035	DR100_RS01910
OG0000080	DR082_RS03280	DR100_RS04175
OG0000081	DR082_RS00355	DR100_RS00510
OG0000082	DR082_RS01095	DR100_RS04250, DR100_RS02290
OG0000083	DR082_RS02990	DR100_RS02770
OG0000084	DR082_RS02700	DR100_RS02590
OG0000085	DR082_RS03060, DR082_RS02705	DR100_RS02585
OG0000086	DR082_RS03910	DR100_RS02575
OG0000087	DR082_RS02730	DR100_RS02560
OG0000088	DR082_RS02735	DR100_RS02555
OG0000089	DR082_RS02745	DR100_RS02545
OG0000090	DR082_RS00130	DR100_RS01120
OG0000091	DR082_RS00115	DR100_RS01135
OG0000092	DR082_RS00100	DR100_RS01150
OG0000093	DR082_RS00095	DR100_RS01155
OG0000094	DR082_RS00090	DR100_RS01160
OG0000095	DR082_RS00065	DR100_RS01185
OG0000096	DR082_RS00060	DR100_RS01190
OG0000097	DR082_RS00040	DR100_RS01210
OG0000098	DR082_RS00030	DR100_RS01220
OG0000099	DR082_RS02420	DR100_RS03485
OG0000100	DR082_RS02410	DR100_RS01280
OG0000101	DR082_RS02405	DR100_RS01285
OG0000102	DR082_RS02395	DR100_RS02175
OG0000103	DR082_RS01870	DR100_RS02990
OG0000104	DR082_RS01875	DR100_RS02995
OG0000105	DR082_RS01890	DR100_RS03010
OG0000106	DR082_RS01900	DR100_RS03020
OG0000107	DR082_RS01910	DR100_RS03030
OG0000108	DR082_RS01915	DR100_RS03035
OG0000109	DR082_RS01920	DR100_RS00005
OG0000110	DR082_RS01925	DR100_RS02280
OG0000111	DR082_RS01930	DR100_RS02275
OG0000112	DR082_RS01940	DR100_RS02265
OG0000113	DR082_RS03785	DR100_RS04875
OG0000114	DR082_RS01965	DR100_RS03465
OG0000115	DR082_RS01975	DR100_RS03475
OG0000116	DR082_RS01985	DR100_RS00220
OG0000117	DR082_RS01990	DR100_RS00225
OG0000118	DR082_RS02020	DR100_RS00260
OG0000119	DR082_RS02025	DR100_RS00265
OG0000120	DR082_RS02040	DR100_RS00280
OG0000121	DR082_RS02065	DR100_RS00305
OG0000122	DR082_RS02080	DR100_RS00310
OG0000123	DR082_RS02870	DR100_RS00330
OG0000124	DR082_RS02865	DR100_RS00335
OG0000125	DR082_RS02860	DR100_RS00345
OG0000126	DR082_RS02850	DR100_RS02315
OG0000127	DR082_RS02840	DR100_RS02325
OG0000128	DR082_RS02820	DR100_RS02340
OG0000129	DR082_RS02815	DR100_RS02345
OG0000130	DR082_RS02805	DR100_RS02355
OG0000131	DR082_RS02775	DR100_RS02385
OG0000132	DR082_RS03915	DR100_RS04760
OG0000133	DR082_RS00535	DR100_RS02665
OG0000134	DR082_RS03675	DR100_RS02660
OG0000135	DR082_RS00555	DR100_RS02645
OG0000136	DR082_RS00560	DR100_RS02640
OG0000137	DR082_RS00590	DR100_RS02610
OG0000138	DR082_RS00615	DR100_RS00735
OG0000139	DR082_RS00645	DR100_RS00765
OG0000140	DR082_RS00650	DR100_RS00770
OG0000141	DR082_RS00675	DR100_RS01655
OG0000142	DR082_RS03690	DR100_RS04720
OG0000143	DR082_RS00705	DR100_RS01685
OG0000144	DR082_RS00715	DR100_RS01695
OG0000145	DR082_RS00725	DR100_RS01705
OG0000146	DR082_RS00735	DR100_RS01715
OG0000147	DR082_RS00740	DR100_RS01720
OG0000148	DR082_RS00755	DR100_RS01735
OG0000149	DR082_RS00765	DR100_RS01745
OG0000150	DR082_RS00780	DR100_RS01760
OG0000151	DR082_RS00840	DR100_RS03315
OG0000152	DR082_RS00845	DR100_RS03310
OG0000153	DR082_RS00850	DR100_RS03305
OG0000154	DR082_RS00860	DR100_RS03295
OG0000155	DR082_RS00880	DR100_RS02500
OG0000156	DR082_RS00895	DR100_RS02490
OG0000157	DR082_RS03695	DR100_RS04790
OG0000158	DR082_RS03700	DR100_RS04785
OG0000159	DR082_RS01145	DR100_RS02730
OG0000160	DR082_RS01150	DR100_RS02725
OG0000161	DR082_RS01155	DR100_RS02720
OG0000162	DR082_RS01165	DR100_RS02710
OG0000163	DR082_RS01170	DR100_RS02705
OG0000164	DR082_RS03710	DR100_RS03410
OG0000165	DR082_RS02620	DR100_RS01980
OG0000166	DR082_RS02640	DR100_RS01960
OG0000167	DR082_RS02655	DR100_RS02815
OG0000168	DR082_RS02660	DR100_RS02810
OG0000169	DR082_RS01635	DR100_RS01460
OG0000170	DR082_RS01670	DR100_RS01475
OG0000171	DR082_RS01680	DR100_RS01485
OG0000172	DR082_RS01685	DR100_RS01490
OG0000173	DR082_RS01690	DR100_RS01495
OG0000174	DR082_RS01695	DR100_RS01500
OG0000175	DR082_RS01710	DR100_RS01515
OG0000176	DR082_RS01750	DR100_RS03330
OG0000177	DR082_RS01755	DR100_RS03335
OG0000178	DR082_RS01760	DR100_RS03340
OG0000179	DR082_RS01770	DR100_RS03350
OG0000180	DR082_RS01775	DR100_RS03355
OG0000181	DR082_RS03760	DR100_RS04825
OG0000182	DR082_RS01800	DR100_RS03060
OG0000183	DR082_RS01835	DR100_RS03095
OG0000184	DR082_RS02940	DR100_RS03180
OG0000185	DR082_RS02925	DR100_RS03195
OG0000186	DR082_RS02095	DR100_RS04765
OG0000187	DR082_RS02110	DR100_RS02425
OG0000188	DR082_RS02120	DR100_RS02435
OG0000189	DR082_RS03800	DR100_RS04845
OG0000190	DR082_RS02135	DR100_RS03230
OG0000191	DR082_RS02155	DR100_RS03210
OG0000192	DR082_RS02165	DR100_RS00140
OG0000193	DR082_RS02180	DR100_RS00125
OG0000194	DR082_RS02190	DR100_RS00790
OG0000195	DR082_RS02195	DR100_RS00795
OG0000196	DR082_RS03805	DR100_RS00815
OG0000197	DR082_RS02220	DR100_RS00820
OG0000198	DR082_RS02235	DR100_RS00835
OG0000199	DR082_RS02240	DR100_RS00840
OG0000200	DR082_RS02255	DR100_RS00855
OG0000201	DR082_RS02265	DR100_RS00865
OG0000202	DR082_RS02320	DR100_RS00920
OG0000203	DR082_RS02325	DR100_RS00925
OG0000204	DR082_RS01220	DR100_RS00930
OG0000205	DR082_RS01225	DR100_RS00935
OG0000206	DR082_RS01245	DR100_RS00955
OG0000207	DR082_RS01260	DR100_RS00970
OG0000208	DR082_RS01265	DR100_RS00975
OG0000209	DR082_RS01270	DR100_RS00980
OG0000210	DR082_RS01315	DR100_RS01025
OG0000211	DR082_RS01325	DR100_RS02965
OG0000212	DR082_RS01335	DR100_RS02955
OG0000213	DR082_RS01340	DR100_RS02950
OG0000214	DR082_RS01345	DR100_RS02945
OG0000215	DR082_RS01350	DR100_RS02940
OG0000216	DR082_RS01355	DR100_RS02935
OG0000217	DR082_RS01360	DR100_RS02930
OG0000218	DR082_RS03735	DR100_RS02920
OG0000219	DR082_RS01375	DR100_RS02915
OG0000220	DR082_RS01380	DR100_RS02910
OG0000221	DR082_RS01385	DR100_RS02905
OG0000222	DR082_RS01390	DR100_RS02900
OG0000223	DR082_RS01395	DR100_RS02895
OG0000224	DR082_RS01405	DR100_RS03890
OG0000225	DR082_RS01415	DR100_RS02875
OG0000226	DR082_RS01420	DR100_RS02870
OG0000227	DR082_RS01425	DR100_RS02865
OG0000228	DR082_RS03975	DR100_RS04935
OG0000229	DR082_RS01435	DR100_RS02855
OG0000230	DR082_RS01440	DR100_RS02850
OG0000231	DR082_RS01450	DR100_RS02840
OG0000232	DR082_RS01460	DR100_RS02830
OG0000233	DR082_RS01470	DR100_RS00010
OG0000234	DR082_RS01500	DR100_RS00045
OG0000235	DR082_RS01510	DR100_RS00055
OG0000236	DR082_RS01515	DR100_RS00060
OG0000237	DR082_RS01535	DR100_RS00065
OG0000238	DR082_RS01540	DR100_RS00075
OG0000239	DR082_RS01570	DR100_RS03120
OG0000240	DR082_RS01575	DR100_RS03125
OG0000241	DR082_RS01585	DR100_RS03135
OG0000242	DR082_RS01590	DR100_RS03140
OG0000243	DR082_RS01595	DR100_RS03145
OG0000244	DR082_RS01605	DR100_RS03155
OG0000245	DR082_RS01615	DR100_RS03165
OG0000246	DR082_RS00145	DR100_RS01055
OG0000247	DR082_RS00155	DR100_RS00705
OG0000248	DR082_RS00180	DR100_RS00695
OG0000249	DR082_RS00185	DR100_RS00690
OG0000250	DR082_RS00200	DR100_RS00675
OG0000251	DR082_RS00230	DR100_RS00640
OG0000252	DR082_RS00240	DR100_RS00630
OG0000253	DR082_RS00245	DR100_RS00625
OG0000254	DR082_RS00255	DR100_RS00615
OG0000255	DR082_RS00260	DR100_RS00605
OG0000256	DR082_RS00265	DR100_RS00600
OG0000257	DR082_RS00290	DR100_RS00575
OG0000258	DR082_RS00300	DR100_RS00565
OG0000259	DR082_RS00330	DR100_RS00535
OG0000260	DR082_RS00340	DR100_RS00525
OG0000261	DR082_RS03670	DR100_RS04575
OG0000262	DR082_RS00365	DR100_RS00500
OG0000263	DR082_RS00380	DR100_RS00485
OG0000264	DR082_RS00395	DR100_RS00470
OG0000265	DR082_RS00405	DR100_RS00460
OG0000266	DR082_RS00420	DR100_RS00445
OG0000267	DR082_RS00435	DR100_RS00430
OG0000268	DR082_RS00440	DR100_RS00425
OG0000269	DR082_RS00455	DR100_RS00410
OG0000270	DR082_RS03820	DR100_RS04660
OG0000271	DR082_RS02340	DR100_RS01315
OG0000272	DR082_RS02335	DR100_RS01320
OG0000273	DR082_RS02330	DR100_RS01325
OG0000274	DR082_RS02460	DR100_RS01345
OG0000275	DR082_RS03850	DR100_RS04670
OG0000276	DR082_RS02470	DR100_RS01355
OG0000277	DR082_RS03855	DR100_RS01365
OG0000278	DR082_RS02485	DR100_RS01370
OG0000279	DR082_RS02495	DR100_RS01380
OG0000280	DR082_RS02500	DR100_RS01385
OG0000281	DR082_RS02505	DR100_RS01390
OG0000282	DR082_RS02530	DR100_RS04680
OG0000283	DR082_RS02535	DR100_RS01420
OG0000284	DR082_RS02540	DR100_RS01425
OG0000285	DR082_RS03870	DR100_RS04685
OG0000286	DR082_RS01100	DR100_RS02690
OG0000287	DR082_RS01075	DR100_RS01950
OG0000288	DR082_RS01065	DR100_RS01940
OG0000289	DR082_RS01060	DR100_RS01935
OG0000290	DR082_RS03275	DR100_RS01825
OG0000291	DR082_RS00960	DR100_RS01835
OG0000292	DR082_RS00965	DR100_RS01840
OG0000293	DR082_RS00970	DR100_RS01845
OG0000294	DR082_RS00980	DR100_RS01855
OG0000295	DR082_RS00985	DR100_RS01860
OG0000296	DR082_RS01025	DR100_RS01900
OG0000297	DR082_RS01030	DR100_RS01905
OG0000298	DR082_RS00195	DR100_RS00680
OG0000299	DR082_RS00215	DR100_RS00655
OG0000300	DR082_RS00390	DR100_RS00475
OG0000301	DR082_RS00425	DR100_RS00440
OG0000302	DR082_RS00430	DR100_RS00435
OG0000303	DR082_RS00565	DR100_RS02635
OG0000304	DR082_RS00600	DR100_RS03515
OG0000305	DR082_RS00730	DR100_RS01710
OG0000306	DR082_RS00810	DR100_RS01785
OG0000307	DR082_RS00855	DR100_RS03300
OG0000308	DR082_RS00940	DR100_RS01805
OG0000309	DR082_RS00995	DR100_RS01870
OG0000310	DR082_RS01070	DR100_RS01945
OG0000311	DR082_RS01120	DR100_RS02750
OG0000312	DR082_RS01140	DR100_RS02735
OG0000313	DR082_RS01190	DR100_RS03420
OG0000314	DR082_RS02635	DR100_RS01965
OG0000315	DR082_RS02665	DR100_RS02805
OG0000316	DR082_RS02675	DR100_RS02795
OG0000317	DR082_RS02740	DR100_RS02550
OG0000318	DR082_RS03940	DR100_RS04815
OG0000319	DR082_RS01885	DR100_RS03005
OG0000320	DR082_RS01950	DR100_RS02255
OG0000321	DR082_RS02015	DR100_RS00255
OG0000322	DR082_RS02060	DR100_RS00300
OG0000323	DR082_RS02765	DR100_RS02395
OG0000324	DR082_RS02160	DR100_RS03205
OG0000325	DR082_RS02200	DR100_RS00800
OG0000326	DR082_RS02295	DR100_RS00895
OG0000327	DR082_RS02300	DR100_RS00900
OG0000328	DR082_RS01275	DR100_RS00985
OG0000329	DR082_RS01295	DR100_RS01005
OG0000330	DR082_RS01480	DR100_RS00020
OG0000331	DR082_RS01600	DR100_RS03150
OG0000332	DR082_RS01720	DR100_RS01525
OG0000333	DR082_RS01730	DR100_RS01535
OG0000334	DR082_RS01795	DR100_RS03055
OG0000335	DR082_RS03765	DR100_RS03065
OG0000336	DR082_RS03865	DR100_RS04675
OG0000337	DR082_RS00015	DR100_RS01235
OG0000338	DR082_RS00055	DR100_RS01195
OG0000339	DR082_RS01970	DR100_RS03470
OG0000340	DR082_RS01995	DR100_RS00235
OG0000341	DR082_RS02140	DR100_RS03225
OG0000342	DR082_RS02230	DR100_RS00830
OG0000343	DR082_RS01740	DR100_RS01545
OG0000344	DR082_RS00580	DR100_RS02620
OG0000345	DR082_RS01410	DR100_RS02880
OG0000346	DR082_RS03860	DR100_RS01395
OG0000347	DR082_RS02875	DR100_RS00325
OG0000348	DR082_RS03815	DR100_RS00905
OG0000349	DR082_RS02450	DR100_RS04665
OG0000350	DR082_RS00815	DR100_RS03290
OG0000351	DR082_RS00515	DR100_RS00350
OG0000352	DR082_RS02615	DR100_RS01985
OG0000353	DR082_RS02055	DR100_RS00295
OG0000354	DR082_RS00630	DR100_RS00750
OG0000355	DR082_RS03715	DR100_RS04730
OG0000356	DR082_RS03900	DR100_RS04820
OG0000357	DR082_RS03750	DR100_RS04705
OG0000358	DR082_RS01705	DR100_RS01510
OG0000359	DR082_RS03810	DR100_RS04590
OG0000360	DR082_RS00295	DR100_RS00570
OG0000361	DR082_RS00325	DR100_RS00540
OG0000362	DR082_RS01050	DR100_RS01925
OG0000363	DR082_RS03985	DR100_RS02330
OG0000365	DR082_RS03955	DR100_RS04795
OG0000366	DR082_RS02710	DR100_RS02580
OG0000367	DR082_RS02720	DR100_RS02570
OG0000368	DR082_RS00120	DR100_RS01130
OG0000369	DR082_RS03655	DR100_RS04640
OG0000370	DR082_RS00080	DR100_RS01170
OG0000371	DR082_RS00075	DR100_RS01175
OG0000372	DR082_RS00070	DR100_RS01180
OG0000373	DR082_RS00045	DR100_RS01205
OG0000374	DR082_RS00035	DR100_RS01215
OG0000375	DR082_RS01880	DR100_RS03000
OG0000376	DR082_RS01935	DR100_RS02270
OG0000377	DR082_RS01945	DR100_RS02260
OG0000378	DR082_RS01980	DR100_RS00215
OG0000379	DR082_RS02050	DR100_RS00290
OG0000381	DR082_RS02845	DR100_RS02320
OG0000382	DR082_RS02810	DR100_RS02350
OG0000383	DR082_RS02770	DR100_RS02390
OG0000384	DR082_RS00520	DR100_RS02680
OG0000385	DR082_RS00525	DR100_RS02675
OG0000386	DR082_RS00545	DR100_RS02655
OG0000387	DR082_RS00570	DR100_RS02630
OG0000388	DR082_RS03680	DR100_RS04800
OG0000389	DR082_RS00610	DR100_RS00730
OG0000390	DR082_RS00710	DR100_RS01690
OG0000391	DR082_RS00720	DR100_RS01700
OG0000392	DR082_RS00745	DR100_RS01725
OG0000393	DR082_RS00800	DR100_RS04725
OG0000394	DR082_RS00870	DR100_RS02510
OG0000395	DR082_RS00875	DR100_RS02505
OG0000396	DR082_RS01180	DR100_RS02695
OG0000397	DR082_RS02600	DR100_RS02000
OG0000398	DR082_RS02605	DR100_RS01995
OG0000399	DR082_RS02650	DR100_RS02820
OG0000400	DR082_RS01665	DR100_RS01470
OG0000401	DR082_RS01725	DR100_RS01530
OG0000402	DR082_RS01735	DR100_RS01540
OG0000403	DR082_RS01745	DR100_RS01550
OG0000404	DR082_RS03755	DR100_RS03345
OG0000405	DR082_RS01780	DR100_RS03365
OG0000406	DR082_RS01810	DR100_RS03070
OG0000407	DR082_RS03770	DR100_RS04830
OG0000408	DR082_RS01820	DR100_RS03080
OG0000409	DR082_RS01825	DR100_RS03085
OG0000410	DR082_RS02945	DR100_RS03175
OG0000411	DR082_RS02935	DR100_RS03185
OG0000412	DR082_RS02930	DR100_RS03190
OG0000413	DR082_RS02090	DR100_RS02405
OG0000414	DR082_RS02100	DR100_RS02415
OG0000415	DR082_RS02105	DR100_RS02420
OG0000416	DR082_RS02115	DR100_RS02430
OG0000417	DR082_RS02145	DR100_RS03220
OG0000418	DR082_RS02150	DR100_RS03215
OG0000419	DR082_RS02210	DR100_RS00810
OG0000420	DR082_RS02245	DR100_RS00845
OG0000421	DR082_RS02280	DR100_RS00880
OG0000422	DR082_RS02290	DR100_RS00890
OG0000423	DR082_RS01235	DR100_RS00945
OG0000424	DR082_RS01240	DR100_RS00950
OG0000425	DR082_RS01250	DR100_RS00960
OG0000426	DR082_RS03720	DR100_RS04595
OG0000427	DR082_RS03725	DR100_RS04600
OG0000428	DR082_RS01305	DR100_RS01015
OG0000429	DR082_RS01400	DR100_RS02890
OG0000430	DR082_RS01445	DR100_RS02845
OG0000431	DR082_RS01455	DR100_RS02835
OG0000432	DR082_RS01475	DR100_RS00015
OG0000433	DR082_RS01485	DR100_RS00030
OG0000434	DR082_RS01490	DR100_RS00035
OG0000435	DR082_RS01505	DR100_RS00050
OG0000436	DR082_RS01545	DR100_RS00080
OG0000437	DR082_RS01555	DR100_RS00090
OG0000438	DR082_RS03740	DR100_RS00095
OG0000439	DR082_RS01565	DR100_RS04550
OG0000440	DR082_RS01580	DR100_RS03130
OG0000441	DR082_RS01620	DR100_RS03170
OG0000442	DR082_RS00150	DR100_RS01050
OG0000443	DR082_RS00210	DR100_RS00660
OG0000444	DR082_RS00225	DR100_RS00645
OG0000445	DR082_RS00250	DR100_RS00620
OG0000446	DR082_RS00275	DR100_RS00590
OG0000447	DR082_RS00280	DR100_RS00585
OG0000448	DR082_RS00310	DR100_RS00555
OG0000449	DR082_RS00335	DR100_RS00530
OG0000450	DR082_RS00345	DR100_RS00520
OG0000451	DR082_RS00385	DR100_RS00480
OG0000452	DR082_RS00410	DR100_RS00455
OG0000453	DR082_RS00445	DR100_RS00420
OG0000455	DR082_RS03825	DR100_RS01290
OG0000456	DR082_RS02525	DR100_RS01410
OG0000457	DR082_RS02550	DR100_RS01435
OG0000458	DR082_RS01080	DR100_RS01955
OG0000459	DR082_RS01055	DR100_RS01930
OG0000460	DR082_RS01045	DR100_RS01920
OG0000461	DR082_RS01000	DR100_RS01875
OG0000462	DR082_RS01005	DR100_RS01880
OG0000463	DR082_RS01010	DR100_RS01885
OG0000464	DR082_RS01015	DR100_RS01890
OG0000465	DR082_RS01020	DR100_RS01895
OG0000466	DR082_RS00415	DR100_RS00450
OG0000467	DR082_RS03705	DR100_RS04775
OG0000468	DR082_RS02645	DR100_RS02825
OG0000469	DR082_RS02985	DR100_RS02765
OG0000470	DR082_RS01230	DR100_RS03815
OG0000471	DR082_RS01310	DR100_RS01020
OG0000472	DR082_RS02585	DR100_RS03260
OG0000473	DR082_RS02350	DR100_RS01305
OG0000474	DR082_RS02355	DR100_RS01300
OG0000475	DR082_RS02360	DR100_RS01295
OG0000476	DR082_RS02400	DR100_RS02440
OG0000477	DR082_RS00975	DR100_RS01850
OG0000478	DR082_RS02475	DR100_RS01360
OG0000479	DR082_RS02010	DR100_RS00250
OG0000480	DR082_RS03145	DR100_RS03855
OG0000481	DR082_RS02315	DR100_RS00915
OG0000482	DR082_RS02175	DR100_RS00130
OG0000483	DR082_RS02725	DR100_RS02565
OG0000484	DR082_RS03665	DR100_RS04580
OG0000485	DR082_RS01550	DR100_RS00085
OG0000486	DR082_RS02125	DR100_RS03240
OG0000487	DR082_RS03945	DR100_RS04810
OG0000488	DR082_RS02695	DR100_RS02600
OG0000489	DR082_RS00110	DR100_RS01140
OG0000490	DR082_RS00050	DR100_RS01200
OG0000491	DR082_RS02030	DR100_RS00270
OG0000493	DR082_RS00585	DR100_RS02615
OG0000494	DR082_RS00635	DR100_RS00755
OG0000495	DR082_RS00775	DR100_RS01755
OG0000496	DR082_RS00785	DR100_RS01765
OG0000497	DR082_RS00790	DR100_RS01770
OG0000498	DR082_RS00865	DR100_RS03270
OG0000499	DR082_RS00905	DR100_RS02480
OG0000500	DR082_RS02610	DR100_RS01990
OG0000501	DR082_RS01675	DR100_RS01480
OG0000502	DR082_RS02185	DR100_RS00120
OG0000503	DR082_RS02260	DR100_RS00860
OG0000504	DR082_RS01285	DR100_RS00995
OG0000505	DR082_RS01320	DR100_RS02970
OG0000506	DR082_RS01330	DR100_RS02960
OG0000507	DR082_RS01365	DR100_RS02925
OG0000508	DR082_RS00270	DR100_RS00595
OG0000509	DR082_RS00305	DR100_RS00560
OG0000510	DR082_RS00315	DR100_RS00550
OG0000511	DR082_RS00450	DR100_RS00415
OG0000512	DR082_RS01040	DR100_RS01915
OG0000513	DR082_RS02490	DR100_RS01375
OG0000514	DR082_RS00750	DR100_RS01730
OG0000516	DR082_RS02960	DR100_RS04805
OG0000517	DR082_RS00125	DR100_RS01125
OG0000518	DR082_RS01715	DR100_RS01520
OG0000519	DR082_RS02285	DR100_RS00885
OG0000520	DR082_RS01300	DR100_RS01010
OG0000521	DR082_RS00285	DR100_RS00580
OG0000522	DR082_RS00320	DR100_RS00545
OG0000523	DR082_RS02555	DR100_RS01440
OG0000524	DR082_RS00935	DR100_RS02455
OG0000525	DR082_RS03885	DR100_RS04860
OG0000528	DR082_RS02970	DR100_RS02775
OG0000529	DR082_RS01895	DR100_RS03015
OG0000530	DR082_RS01960	DR100_RS03460
OG0000531	DR082_RS03140	DR100_RS00320
OG0000533	DR082_RS01465	DR100_RS00715
OG0000534	DR082_RS00400	DR100_RS00465
OG0000535	DR082_RS00105	DR100_RS04635
OG0000537	DR082_RS02225	DR100_RS00825
OG0000538	DR082_RS01495	DR100_RS00040
OG0000539	DR082_RS00235	DR100_RS00635
OG0000541	DR082_RS00890	DR100_RS02495
OG0000542	DR082_RS00370	DR100_RS00495
OG0000547	DR082_RS00700	DR100_RS01680
OG0000548	DR082_RS01185	DR100_RS03425
OG0000549	DR082_RS03890	DR100_RS04865
OG0000550	DR082_RS02455	DR100_RS01340
OG0000551	DR082_RS01610	DR100_RS03160
OG0000555	DR082_RS03245	DR100_RS04155
OG0000589	DR082_RS02910	DR100_RS03530
OG0000595	DR082_RS01655	DR100_RS03575
OG0000596	DR082_RS00170	DR100_RS02145
OG0000597	DR082_RS01645	DR100_RS03565
OG0000598	DR082_RS00165	DR100_RS02140
OG0000599	DR082_RS00160	DR100_RS02135
