Orthogroup	MFC_MF18_genes	MHP_MHP650_genes
OG0000162	DR082_RS01165	DR083_RS00345
OG0000163	DR082_RS01170	DR083_RS00340
OG0000164	DR082_RS03710	DR083_RS03555
OG0000165	DR082_RS02620	DR083_RS01545
OG0000166	DR082_RS02640	DR083_RS01565
OG0000167	DR082_RS02655	DR083_RS01580
OG0000168	DR082_RS02660	DR083_RS01585
OG0000169	DR082_RS01635	DR083_RS01655
OG0000170	DR082_RS01670	DR083_RS01670
OG0000171	DR082_RS01680	DR083_RS01680
OG0000172	DR082_RS01685	DR083_RS01690
OG0000173	DR082_RS01690	DR083_RS01695
OG0000174	DR082_RS01695	DR083_RS01700
OG0000175	DR082_RS01710	DR083_RS01715
OG0000176	DR082_RS01750	DR083_RS01765
OG0000177	DR082_RS01755	DR083_RS01770
OG0000178	DR082_RS01760	DR083_RS01775
OG0000179	DR082_RS01770	DR083_RS01785
OG0000180	DR082_RS01775	DR083_RS01790
OG0000181	DR082_RS03760	DR083_RS04830
OG0000182	DR082_RS01800	DR083_RS02830
OG0000183	DR082_RS01835	DR083_RS02795
OG0000184	DR082_RS02940	DR083_RS03100
OG0000185	DR082_RS02925	DR083_RS03085
OG0000186	DR082_RS02095	DR083_RS04900
OG0000187	DR082_RS02110	DR083_RS03415
OG0000188	DR082_RS02120	DR083_RS03405
OG0000189	DR082_RS03800	DR083_RS04865
OG0000190	DR082_RS02135	DR083_RS03025
OG0000191	DR082_RS02155	DR083_RS03005
OG0000192	DR082_RS02165	DR083_RS02475
OG0000193	DR082_RS02180	DR083_RS02490
OG0000194	DR082_RS02190	DR083_RS01250
OG0000195	DR082_RS02195	DR083_RS01255
OG0000196	DR082_RS03805	DR083_RS01275
OG0000197	DR082_RS02220	DR083_RS01280
OG0000198	DR082_RS02235	DR083_RS01295
OG0000199	DR082_RS02240	DR083_RS01300
OG0000200	DR082_RS02255	DR083_RS01315
OG0000201	DR082_RS02265	DR083_RS01325
OG0000202	DR082_RS02320	DR083_RS04685
OG0000203	DR082_RS02325	DR083_RS01385
OG0000204	DR082_RS01220	DR083_RS01390
OG0000205	DR082_RS01225	DR083_RS01395
OG0000206	DR082_RS01245	DR083_RS01415
OG0000207	DR082_RS01260	DR083_RS01430
OG0000208	DR082_RS01265	DR083_RS01435
OG0000209	DR082_RS01270	DR083_RS01440
OG0000210	DR082_RS01315	DR083_RS02680
OG0000211	DR082_RS01325	DR083_RS02670
OG0000212	DR082_RS01335	DR083_RS02660
OG0000213	DR082_RS01340	DR083_RS02655
OG0000214	DR082_RS01345	DR083_RS02650
OG0000215	DR082_RS01350	DR083_RS02645
OG0000216	DR082_RS01355	DR083_RS02640
OG0000217	DR082_RS01360	DR083_RS02635
OG0000218	DR082_RS03735	DR083_RS02625
OG0000219	DR082_RS01375	DR083_RS02620
OG0000220	DR082_RS01380	DR083_RS02615
OG0000221	DR082_RS01385	DR083_RS02610
OG0000222	DR082_RS01390	DR083_RS02605
OG0000223	DR082_RS01395	DR083_RS02600
OG0000224	DR082_RS01405	DR083_RS02590
OG0000225	DR082_RS01415	DR083_RS02580
OG0000226	DR082_RS01420	DR083_RS02575
OG0000227	DR082_RS01425	DR083_RS02570
OG0000228	DR082_RS03975	DR083_RS05030
OG0000229	DR082_RS01435	DR083_RS02560
OG0000230	DR082_RS01440	DR083_RS02555
OG0000231	DR082_RS01450	DR083_RS02545
OG0000232	DR082_RS01460	DR083_RS02535
OG0000233	DR082_RS01470	DR083_RS02035
OG0000234	DR082_RS01500	DR083_RS01995
OG0000235	DR082_RS01510	DR083_RS01985
OG0000236	DR082_RS01515	DR083_RS01980
OG0000237	DR082_RS01535	DR083_RS01975
OG0000238	DR082_RS01540	DR083_RS01965
OG0000239	DR082_RS01570	DR083_RS00735
OG0000240	DR082_RS01575	DR083_RS00740
OG0000241	DR082_RS01585	DR083_RS00750
OG0000242	DR082_RS01590	DR083_RS00755
OG0000243	DR082_RS01595	DR083_RS00760
OG0000244	DR082_RS01605	DR083_RS00770
OG0000245	DR082_RS01615	DR083_RS00780
OG0000246	DR082_RS00145	DR083_RS00010
OG0000247	DR082_RS00155	DR083_RS00020
OG0000248	DR082_RS00180	DR083_RS00030
OG0000249	DR082_RS00185	DR083_RS00035
OG0000250	DR082_RS00200	DR083_RS00050
OG0000251	DR082_RS00230	DR083_RS00085
OG0000252	DR082_RS00240	DR083_RS00095
OG0000253	DR082_RS00245	DR083_RS00100
OG0000254	DR082_RS00255	DR083_RS00110
OG0000255	DR082_RS00260	DR083_RS00120
OG0000256	DR082_RS00265	DR083_RS00125
OG0000257	DR082_RS00290	DR083_RS00150
OG0000258	DR082_RS00300	DR083_RS00160
OG0000259	DR082_RS00330	DR083_RS00190
OG0000260	DR082_RS00340	DR083_RS00200
OG0000261	DR082_RS03670	DR083_RS04585
OG0000262	DR082_RS00365	DR083_RS00225
OG0000263	DR082_RS00380	DR083_RS00240
OG0000264	DR082_RS00395	DR083_RS00255
OG0000265	DR082_RS00405	DR083_RS00265
OG0000266	DR082_RS00420	DR083_RS00280
OG0000267	DR082_RS00435	DR083_RS00295
OG0000268	DR082_RS00440	DR083_RS00300
OG0000269	DR082_RS00455	DR083_RS03225
OG0000270	DR082_RS03820	DR083_RS04615
OG0000271	DR082_RS02340	DR083_RS00515
OG0000272	DR082_RS02335	DR083_RS00510
OG0000273	DR082_RS02330	DR083_RS00505
OG0000274	DR082_RS02460	DR083_RS00485
OG0000275	DR082_RS03850	DR083_RS04605
OG0000276	DR082_RS02470	DR083_RS00475
OG0000277	DR082_RS03855	DR083_RS00465
OG0000278	DR082_RS02485	DR083_RS00460
OG0000279	DR082_RS02495	DR083_RS00450
OG0000280	DR082_RS02500	DR083_RS00445
OG0000281	DR082_RS02505	DR083_RS00440
OG0000282	DR082_RS02530	DR083_RS04595
OG0000283	DR082_RS02535	DR083_RS00410
OG0000284	DR082_RS02540	DR083_RS00405
OG0000285	DR082_RS03870	DR083_RS04590
OG0000286	DR082_RS01100	DR083_RS00325
OG0000287	DR082_RS01075	DR083_RS01805
OG0000288	DR082_RS01065	DR083_RS01815
OG0000289	DR082_RS01060	DR083_RS01820
OG0000290	DR082_RS03275	DR083_RS02205
OG0000291	DR082_RS00960	DR083_RS01920
OG0000292	DR082_RS00965	DR083_RS01915
OG0000293	DR082_RS00970	DR083_RS01910
OG0000294	DR082_RS00980	DR083_RS01900
OG0000295	DR082_RS00985	DR083_RS01895
OG0000296	DR082_RS01025	DR083_RS01855
OG0000297	DR082_RS01030	DR083_RS01850
OG0000298	DR082_RS00195	DR083_RS00045
OG0000299	DR082_RS00215	DR083_RS00070
OG0000300	DR082_RS00390	DR083_RS00250
OG0000301	DR082_RS00425	DR083_RS00285
OG0000302	DR082_RS00430	DR083_RS00290
OG0000303	DR082_RS00565	DR083_RS02385
OG0000304	DR082_RS00600	DR083_RS02530
OG0000305	DR082_RS00730	DR083_RS00670
OG0000306	DR082_RS00810	DR083_RS00595
OG0000307	DR082_RS00855	DR083_RS00560
OG0000308	DR082_RS00940	DR083_RS02185
OG0000309	DR082_RS00995	DR083_RS01885
OG0000310	DR082_RS01070	DR083_RS01810
OG0000311	DR082_RS01120	DR083_RS00385
OG0000312	DR082_RS01140	DR083_RS00370
OG0000313	DR082_RS01190	DR083_RS03565
OG0000314	DR082_RS02635	DR083_RS01560
OG0000315	DR082_RS02665	DR083_RS01590
OG0000316	DR082_RS02675	DR083_RS01600
OG0000317	DR082_RS02740	DR083_RS02870
OG0000318	DR082_RS03940	DR083_RS04715
OG0000319	DR082_RS01885	DR083_RS02735
OG0000320	DR082_RS01950	DR083_RS03115
OG0000321	DR082_RS02015	DR083_RS01150
OG0000322	DR082_RS02060	DR083_RS01105
OG0000323	DR082_RS02765	DR083_RS00975
OG0000324	DR082_RS02160	DR083_RS03000
OG0000325	DR082_RS02200	DR083_RS01260
OG0000326	DR082_RS02295	DR083_RS01355
OG0000327	DR082_RS02300	DR083_RS01360
OG0000328	DR082_RS01275	DR083_RS01445
OG0000329	DR082_RS01295	DR083_RS01470
OG0000330	DR082_RS01480	DR083_RS02020
OG0000331	DR082_RS01600	DR083_RS00765
OG0000332	DR082_RS01720	DR083_RS01725
OG0000333	DR082_RS01730	DR083_RS01735
OG0000334	DR082_RS01795	DR083_RS02835
OG0000335	DR082_RS03765	DR083_RS02825
OG0000336	DR082_RS03865	DR083_RS04600
OG0000337	DR082_RS00015	DR083_RS00855
OG0000338	DR082_RS00055	DR083_RS00895
OG0000339	DR082_RS01970	DR083_RS03295
OG0000340	DR082_RS01995	DR083_RS01170
OG0000341	DR082_RS02140	DR083_RS03020
OG0000342	DR082_RS02230	DR083_RS01290
OG0000343	DR082_RS01740	DR083_RS01745
OG0000344	DR082_RS00580	DR083_RS02400
OG0000345	DR082_RS01410	DR083_RS02585
OG0000346	DR082_RS03860	DR083_RS04950
OG0000347	DR082_RS02875	DR083_RS01080
OG0000348	DR082_RS03815	DR083_RS01365
OG0000349	DR082_RS02450	DR083_RS04610
OG0000350	DR082_RS00815	DR083_RS00550
OG0000351	DR082_RS00515	DR083_RS03285
OG0000352	DR082_RS02615	DR083_RS01540
OG0000353	DR082_RS02055	DR083_RS01110
OG0000354	DR082_RS00630	DR083_RS03170
OG0000355	DR082_RS03715	DR083_RS04705
OG0000356	DR082_RS03900	DR083_RS04710
OG0000357	DR082_RS03750	DR083_RS04740
OG0000358	DR082_RS01705	DR083_RS01710
OG0000359	DR082_RS03810	DR083_RS04680
OG0000360	DR082_RS00295	DR083_RS00155
OG0000361	DR082_RS00325	DR083_RS00185
OG0000362	DR082_RS01050	DR083_RS01830
OG0000363	DR082_RS03985	DR083_RS04670
OG0000365	DR082_RS03955	DR083_RS03815
OG0000366	DR082_RS02710	DR083_RS02900
OG0000367	DR082_RS02720	DR083_RS02890
OG0000368	DR082_RS00120	DR083_RS05110
OG0000369	DR082_RS03655	DR083_RS04650
OG0000370	DR082_RS00080	DR083_RS00920
OG0000371	DR082_RS00075	DR083_RS00915
OG0000372	DR082_RS00070	DR083_RS00910
OG0000373	DR082_RS00045	DR083_RS00885
OG0000374	DR082_RS00035	DR083_RS00875
OG0000375	DR082_RS01880	DR083_RS02740
OG0000376	DR082_RS01935	DR083_RS03130
OG0000377	DR082_RS01945	DR083_RS03120
OG0000378	DR082_RS01980	DR083_RS01190
OG0000379	DR082_RS02050	DR083_RS01115
OG0000381	DR082_RS02845	DR083_RS01050
OG0000382	DR082_RS02810	DR083_RS01020
OG0000383	DR082_RS02770	DR083_RS00980
OG0000384	DR082_RS00520	DR083_RS02340
OG0000385	DR082_RS00525	DR083_RS02345
OG0000386	DR082_RS00545	DR083_RS02365
OG0000387	DR082_RS00570	DR083_RS02390
OG0000388	DR082_RS03680	DR083_RS04795
OG0000390	DR082_RS00710	DR083_RS00690
OG0000391	DR082_RS00720	DR083_RS00680
OG0000392	DR082_RS00745	DR083_RS00655
OG0000393	DR082_RS00800	DR083_RS04620
OG0000394	DR082_RS00870	DR083_RS03350
OG0000395	DR082_RS00875	DR083_RS03345
OG0000396	DR082_RS01180	DR083_RS00330
OG0000397	DR082_RS02600	DR083_RS01525
OG0000398	DR082_RS02605	DR083_RS01530
OG0000399	DR082_RS02650	DR083_RS01575
OG0000400	DR082_RS01665	DR083_RS01665
OG0000401	DR082_RS01725	DR083_RS01730
OG0000402	DR082_RS01735	DR083_RS01740
OG0000403	DR082_RS01745	DR083_RS01750
OG0000404	DR082_RS03755	DR083_RS01780
OG0000406	DR082_RS01810	DR083_RS02820
OG0000407	DR082_RS03770	DR083_RS04825
OG0000408	DR082_RS01820	DR083_RS02810
OG0000409	DR082_RS01825	DR083_RS02805
OG0000410	DR082_RS02945	DR083_RS03105
OG0000411	DR082_RS02935	DR083_RS03095
OG0000412	DR082_RS02930	DR083_RS03090
OG0000413	DR082_RS02090	DR083_RS03435
OG0000414	DR082_RS02100	DR083_RS03425
OG0000415	DR082_RS02105	DR083_RS03420
OG0000416	DR082_RS02115	DR083_RS03410
OG0000417	DR082_RS02145	DR083_RS03015
OG0000418	DR082_RS02150	DR083_RS03010
OG0000419	DR082_RS02210	DR083_RS01270
OG0000420	DR082_RS02245	DR083_RS01305
OG0000421	DR082_RS02280	DR083_RS01340
OG0000422	DR082_RS02290	DR083_RS01350
OG0000423	DR082_RS01235	DR083_RS01405
OG0000424	DR082_RS01240	DR083_RS01410
OG0000425	DR082_RS01250	DR083_RS01420
OG0000426	DR082_RS03720	DR083_RS04690
OG0000427	DR082_RS03725	DR083_RS04695
OG0000428	DR082_RS01305	DR083_RS01475
OG0000429	DR082_RS01400	DR083_RS02595
OG0000430	DR082_RS01445	DR083_RS02550
OG0000431	DR082_RS01455	DR083_RS02540
OG0000432	DR082_RS01475	DR083_RS02025
OG0000433	DR082_RS01485	DR083_RS02010
OG0000434	DR082_RS01490	DR083_RS02005
OG0000435	DR082_RS01505	DR083_RS01990
OG0000436	DR082_RS01545	DR083_RS01960
OG0000437	DR082_RS01555	DR083_RS01950
OG0000438	DR082_RS03740	DR083_RS01945
OG0000439	DR082_RS01565	DR083_RS04745
OG0000440	DR082_RS01580	DR083_RS00745
OG0000441	DR082_RS01620	DR083_RS00785
OG0000442	DR082_RS00150	DR083_RS00015
OG0000443	DR082_RS00210	DR083_RS00065
OG0000444	DR082_RS00225	DR083_RS00080
OG0000445	DR082_RS00250	DR083_RS00105
OG0000446	DR082_RS00275	DR083_RS00135
OG0000447	DR082_RS00280	DR083_RS00140
OG0000448	DR082_RS00310	DR083_RS00170
OG0000449	DR082_RS00335	DR083_RS00195
OG0000450	DR082_RS00345	DR083_RS00205
OG0000451	DR082_RS00385	DR083_RS00245
OG0000452	DR082_RS00410	DR083_RS00270
OG0000453	DR082_RS00445	DR083_RS00305
OG0000455	DR082_RS03825	DR083_RS00795
OG0000456	DR082_RS02525	DR083_RS00420
OG0000457	DR082_RS02550	DR083_RS00395
OG0000458	DR082_RS01080	DR083_RS01800
OG0000459	DR082_RS01055	DR083_RS01825
OG0000460	DR082_RS01045	DR083_RS01835
OG0000461	DR082_RS01000	DR083_RS01880
OG0000462	DR082_RS01005	DR083_RS01875
OG0000463	DR082_RS01010	DR083_RS01870
OG0000464	DR082_RS01015	DR083_RS01865
OG0000465	DR082_RS01020	DR083_RS01860
OG0000466	DR082_RS00415	DR083_RS00275
OG0000467	DR082_RS03705	DR083_RS04780
OG0000468	DR082_RS02645	DR083_RS01570
OG0000469	DR082_RS02985	DR083_RS01630
OG0000470	DR082_RS01230	DR083_RS03825
OG0000471	DR082_RS01310	DR083_RS03775
OG0000472	DR082_RS02585	DR083_RS02975
OG0000473	DR082_RS02350	DR083_RS00525
OG0000474	DR082_RS02355	DR083_RS00530
OG0000476	DR082_RS02400	DR083_RS03485
OG0000477	DR082_RS00975	DR083_RS01905
OG0000478	DR082_RS02475	DR083_RS00470
OG0000479	DR082_RS02010	DR083_RS01155
OG0000480	DR082_RS03145	DR083_RS03830
OG0000481	DR082_RS02315	DR083_RS01375
OG0000482	DR082_RS02175	DR083_RS02485
OG0000483	DR082_RS02725	DR083_RS02885
OG0000484	DR082_RS03665	DR083_RS04580
OG0000485	DR082_RS01550	DR083_RS01955
OG0000486	DR082_RS02125	DR083_RS03035
OG0000487	DR082_RS03945	DR083_RS04720
OG0000489	DR082_RS00110	DR083_RS00950
OG0000490	DR082_RS00050	DR083_RS00890
OG0000491	DR082_RS02030	DR083_RS01135
OG0000492	DR082_RS02855	DR083_RS01060
OG0000493	DR082_RS00585	DR083_RS02405
OG0000494	DR082_RS00635	DR083_RS03165
OG0000495	DR082_RS00775	DR083_RS00625
OG0000496	DR082_RS00785	DR083_RS00615
OG0000497	DR082_RS00790	DR083_RS00610
OG0000498	DR082_RS00865	DR083_RS03355
OG0000499	DR082_RS00905	DR083_RS02150
OG0000500	DR082_RS02610	DR083_RS01535
OG0000501	DR082_RS01675	DR083_RS01675
OG0000502	DR082_RS02185	DR083_RS02495
OG0000503	DR082_RS02260	DR083_RS01320
OG0000504	DR082_RS01285	DR083_RS01455
OG0000505	DR082_RS01320	DR083_RS02675
OG0000506	DR082_RS01330	DR083_RS02665
OG0000507	DR082_RS01365	DR083_RS02630
OG0000508	DR082_RS00270	DR083_RS00130
OG0000509	DR082_RS00305	DR083_RS00165
OG0000510	DR082_RS00315	DR083_RS00175
OG0000512	DR082_RS01040	DR083_RS01840
OG0000513	DR082_RS02490	DR083_RS00455
OG0000514	DR082_RS00750	DR083_RS00650
OG0000516	DR082_RS02960	DR083_RS04725
OG0000518	DR082_RS01715	DR083_RS01720
OG0000519	DR082_RS02285	DR083_RS01345
OG0000521	DR082_RS00285	DR083_RS00145
OG0000522	DR082_RS00320	DR083_RS00180
OG0000524	DR082_RS00935	DR083_RS02180
OG0000525	DR082_RS03885	DR083_RS04850
OG0000528	DR082_RS02970	DR083_RS04730
OG0000529	DR082_RS01895	DR083_RS02725
OG0000530	DR082_RS01960	DR083_RS03310
OG0000531	DR082_RS03140	DR083_RS01085
OG0000533	DR082_RS01465	DR083_RS03335
OG0000534	DR082_RS00400	DR083_RS00260
OG0000535	DR082_RS00105	DR083_RS04655
OG0000536	DR082_RS02425	DR083_RS00825
OG0000537	DR082_RS02225	DR083_RS01285
OG0000538	DR082_RS01495	DR083_RS02000
OG0000539	DR082_RS00235	DR083_RS00090
OG0000541	DR082_RS00890	DR083_RS02135
OG0000542	DR082_RS00370	DR083_RS00230
OG0000547	DR082_RS00700	DR083_RS05065
OG0000548	DR082_RS01185	DR083_RS03570
OG0000549	DR082_RS03890	DR083_RS04845
OG0000550	DR082_RS02455	DR083_RS00490
OG0000589	DR082_RS02910	DR083_RS03545
