NB623_RS01005	NZ_CP098241.1	+	209632	209760	NB623_RS01005	ID111A	+	209632	209760	+
NB623_RS01010	NZ_CP098241.1	-	209988	210371	NB623_RS01010	ID111A	+	209988	210371	-
NB623_RS01015	NZ_CP098241.1	-	210558	212990	NB623_RS01015	ID111A	+	210558	212990	-
NB623_RS01020	NZ_CP098241.1	-	213009	214709	NB623_RS01020	ID111A	+	213009	214709	-
NB623_RS01025	NZ_CP098241.1	-	214781	216277	NB623_RS01025	ID111A	+	214781	216277	-
NB623_RS01030	NZ_CP098241.1	-	216201	216599	NB623_RS01030	ID111A	+	216201	216599	-
NB623_RS01035	NZ_CP098241.1	+	217079	217540	NB623_RS01035	ID111A	+	217079	217540	+
NB623_RS01040	NZ_CP098241.1	+	217527	219059	NB623_RS01040	ID111A	+	217527	219059	+
NB623_RS01045	NZ_CP098241.1	+	219061	219798	NB623_RS01045	ID111A	+	219061	219798	+
NB623_RS01050	NZ_CP098241.1	+	219989	220780	NB623_RS01050	ID111A	+	219989	220780	+
NB623_RS01055	NZ_CP098241.1	+	220753	221610	NB623_RS01055	ID111A	+	220753	221610	+
NB623_RS01060	NZ_CP098241.1	+	221749	223174	NB623_RS01060	ID111A	+	221749	223174	+
NB623_RS01065	NZ_CP098241.1	-	223259	223621	NB623_RS01065	ID111A	+	223259	223621	-
NB623_RS01070	NZ_CP098241.1	-	223624	224622	NB623_RS01070	ID111A	+	223624	224622	-
NB623_RS01075	NZ_CP098241.1	-	224629	225033	NB623_RS01075	ID111A	+	224629	225033	-
NB623_RS01080	NZ_CP098241.1	-	225036	225449	NB623_RS01080	ID111A	+	225036	225449	-
NB623_RS01085	NZ_CP098241.1	-	225597	225710	NB623_RS01085	ID111A	+	225597	225710	-
NB623_RS01090	NZ_CP098241.1	-	225756	225983	NB623_RS01090	ID111A	+	225756	225983	-
NB623_RS01095	NZ_CP098241.1	-	225984	226736	NB623_RS01095	ID111A	+	225984	226736	-
NB623_RS01100	NZ_CP098241.1	-	226727	227365	NB623_RS01100	ID111A	+	226727	227365	-
NB623_RS01105	NZ_CP098241.1	-	227411	228832	NB623_RS01105	ID111A	+	227411	228832	-
NB623_RS01110	NZ_CP098241.1	-	228832	229275	NB623_RS01110	ID111A	+	228832	229275	-
NB623_RS01115	NZ_CP098241.1	-	229388	230038	NB623_RS01115	ID111A	+	229388	230038	-
NB623_RS01120	NZ_CP098241.1	-	230040	230405	NB623_RS01120	ID111A	+	230040	230405	-
NB623_RS01125	NZ_CP098241.1	-	230408	230947	NB623_RS01125	ID111A	+	230408	230947	-
NB623_RS01130	NZ_CP098241.1	-	230954	231349	NB623_RS01130	ID111A	+	230954	231349	-
NB623_RS01135	NZ_CP098241.1	-	231355	231540	NB623_RS01135	ID111A	+	231355	231540	-
NB623_RS01140	NZ_CP098241.1	-	231585	232130	NB623_RS01140	ID111A	+	231585	232130	-
NB623_RS01145	NZ_CP098241.1	-	232134	232457	NB623_RS01145	ID111A	+	232134	232457	-
NB623_RS01150	NZ_CP098241.1	-	232462	232830	NB623_RS01150	ID111A	+	232462	232830	-
NB623_RS01155	NZ_CP098241.1	-	232832	233119	NB623_RS01155	ID111A	+	232832	233119	-
NB623_RS01160	NZ_CP098241.1	-	233112	233477	NB623_RS01160	ID111A	+	233112	233477	-
NB623_RS01165	NZ_CP098241.1	-	233485	233895	NB623_RS01165	ID111A	+	233485	233895	-
NB623_RS01170	NZ_CP098241.1	-	233898	234581	NB623_RS01170	ID111A	+	233898	234581	-
NB623_RS01175	NZ_CP098241.1	-	234581	235192	NB623_RS01175	ID111A	+	234581	235192	-
NB623_RS01180	NZ_CP098241.1	-	235209	235481	NB623_RS01180	ID111A	+	235209	235481	-
NB623_RS01185	NZ_CP098241.1	-	235481	236329	NB623_RS01185	ID111A	+	235481	236329	-
NB623_RS01190	NZ_CP098241.1	-	236450	236953	NB623_RS01190	ID111A	+	236450	236953	-
NB623_RS01195	NZ_CP098241.1	-	236957	237601	NB623_RS01195	ID111A	+	236957	237601	-
NB623_RS01200	NZ_CP098241.1	-	237594	238286	NB623_RS01200	ID111A	+	237594	238286	-
NB623_RS01205	NZ_CP098241.1	-	238288	238608	NB623_RS01205	ID111A	+	238288	238608	-
NB623_RS01210	NZ_CP098241.1	+	239180	239608	NB623_RS01210	ID111A	+	239180	239608	+
NB623_RS01215	NZ_CP098241.1	+	240022	243309	NB623_RS01215	ID111A	+	240022	243309	+
NB623_RS01220	NZ_CP098241.1	+	243330	246047	NB623_RS01220	ID111A	+	243330	246047	+
NB623_RS01225	NZ_CP098241.1	-	246364	247047	NB623_RS01225	ID111A	+	246364	247047	-
NB623_RS01230	NZ_CP098241.1	+	247122	249773	NB623_RS01230	ID111A	+	247122	249773	+
NB623_RS01235	NZ_CP098241.1	+	249749	250180	NB623_RS01235	ID111A	+	249749	250180	+
NB623_RS01240	NZ_CP098241.1	+	250185	250613	NB623_RS01240	ID111A	+	250185	250613	+
NB623_RS01245	NZ_CP098241.1	+	250647	251201	NB623_RS01245	ID111A	+	250647	251201	+
NB623_RS01250	NZ_CP098241.1	+	251179	252072	NB623_RS01250	ID111A	+	251179	252072	+
NB623_RS01255	NZ_CP098241.1	+	252112	254258	NB623_RS01255	ID111A	+	252112	254258	+
NB623_RS01260	NZ_CP098241.1	+	254381	255847	NB623_RS01260	ID111A	+	254381	255847	+
NB623_RS01265	NZ_CP098241.1	+	255849	256679	NB623_RS01265	ID111A	+	255849	256679	+
NB623_RS01270	NZ_CP098241.1	-	256668	257996	NB623_RS01270	ID111A	+	256668	257996	-
NB623_RS01275	NZ_CP098241.1	-	258040	259656	NB623_RS01275	ID111A	+	258040	259656	-
NB623_RS01280	NZ_CP098241.1	+	259831	260883	NB623_RS01280	ID111A	+	259831	260883	+
NB623_RS01285	NZ_CP098241.1	+	261342	262442	NB623_RS01285	ID111A	+	261342	262442	+
NB623_RS01290	NZ_CP098241.1	+	262442	263407	NB623_RS01290	ID111A	+	262442	263407	+
NB623_RS01295	NZ_CP098241.1	+	263409	264821	NB623_RS01295	ID111A	+	263409	264821	+
NB623_RS01300	NZ_CP098241.1	+	264811	266142	NB623_RS01300	ID111A	+	264811	266142	+
NB623_RS01305	NZ_CP098241.1	+	266129	272272	NB623_RS01305	ID111A	+	266129	272272	+
NB623_RS01310	NZ_CP098241.1	+	272283	274961	NB623_RS01310	ID111A	+	272283	274961	+
NB623_RS01315	NZ_CP098241.1	-	275052	275723	NB623_RS01315	ID111A	+	275052	275723	-
NB623_RS01320	NZ_CP098241.1	-	276658	278820	NB623_RS01320	ID111A	+	276658	278820	-
NB623_RS01325	NZ_CP098241.1	-	278876	279328	NB623_RS01325	ID111A	+	278876	279328	-
NB623_RS01330	NZ_CP098241.1	-	279332	280423	NB623_RS01330	ID111A	+	279332	280423	-
NB623_RS01335	NZ_CP098241.1	+	280792	280938	NB623_RS01335	ID111A	+	280792	280938	+
NB623_RS01340	NZ_CP098241.1	-	281079	282335	NB623_RS01340	ID111A	+	281079	282335	-
NB623_RS01345	NZ_CP098241.1	+	282832	284301	NB623_RS01345	ID111A	+	282832	284301	+
