Orthogroup	MHP_1257_genes	MHP_UFV02_genes
OG0000026	ABKJ22_RS01380	FEF31_RS01025
OG0000026	ABKJ22_RS01685	FEF31_RS01350
OG0000027	ABKJ22_RS03225	FEF31_RS03015
OG0000027	ABKJ22_RS03240	FEF31_RS04605
OG0000029	ABKJ22_RS00600	FEF31_RS00735
OG0000029	ABKJ22_RS01090	FEF31_RS00270
OG0000030	ABKJ22_RS03215	FEF31_RS04590
OG0000030	ABKJ22_RS03235	FEF31_RS04600
OG0000032	ABKJ22_RS03230	FEF31_RS03020
OG0000036	ABKJ22_RS00110	FEF31_RS03385
OG0000036	ABKJ22_RS00125	FEF31_RS03400
OG0000038	ABKJ22_RS01735	FEF31_RS01510
OG0000039	ABKJ22_RS01615	FEF31_RS01275
OG0000040	ABKJ22_RS03165	FEF31_RS03890
OG0000041	ABKJ22_RS01030	FEF31_RS00330
OG0000042	ABKJ22_RS02880	FEF31_RS02675
OG0000043	ABKJ22_RS01890	FEF31_RS01660, FEF31_RS01455
OG0000044	ABKJ22_RS01670	FEF31_RS04775
OG0000045	ABKJ22_RS01620	FEF31_RS01280, FEF31_RS01285
OG0000048	ABKJ22_RS02075	FEF31_RS01845
OG0000049	ABKJ22_RS02955	FEF31_RS03620
OG0000050	ABKJ22_RS02395	FEF31_RS02180
OG0000051	ABKJ22_RS02600	FEF31_RS02395
OG0000052	ABKJ22_RS00075	FEF31_RS03360
OG0000053	ABKJ22_RS01465	FEF31_RS04425
OG0000054	ABKJ22_RS02420	FEF31_RS02205
OG0000055	ABKJ22_RS00130	FEF31_RS03405
OG0000056	ABKJ22_RS03415	FEF31_RS03205
OG0000057	ABKJ22_RS02865	FEF31_RS02660
OG0000061	ABKJ22_RS01845	FEF31_RS01245
OG0000062	ABKJ22_RS03470	FEF31_RS03250
OG0000063	ABKJ22_RS03465	FEF31_RS04645
OG0000064	ABKJ22_RS03455	FEF31_RS03235
OG0000065	ABKJ22_RS02160	FEF31_RS01990
OG0000066	ABKJ22_RS01370	FEF31_RS01015
OG0000067	ABKJ22_RS00525	FEF31_RS00185
OG0000068	ABKJ22_RS01055	FEF31_RS00305
OG0000069	ABKJ22_RS02760	FEF31_RS02555
OG0000070	ABKJ22_RS02425	FEF31_RS02210
OG0000071	ABKJ22_RS03155	FEF31_RS03835
OG0000072	ABKJ22_RS03160	FEF31_RS04700
OG0000073	ABKJ22_RS00995	FEF31_RS00360
OG0000074	ABKJ22_RS00800	FEF31_RS04395
OG0000075	ABKJ22_RS00335	FEF31_RS00005
OG0000076	ABKJ22_RS00350	FEF31_RS00020
OG0000077	ABKJ22_RS00445	FEF31_RS00105
OG0000078	ABKJ22_RS01675	FEF31_RS01340
OG0000079	ABKJ22_RS02505	FEF31_RS02300
OG0000080	ABKJ22_RS02550	FEF31_RS02345
OG0000081	ABKJ22_RS00330	FEF31_RS03610
OG0000082	ABKJ22_RS02350	FEF31_RS02130
OG0000083	ABKJ22_RS01995	FEF31_RS01765
OG0000084	ABKJ22_RS02025	FEF31_RS01795
OG0000085	ABKJ22_RS02030	FEF31_RS01800
OG0000086	ABKJ22_RS02040	FEF31_RS01810
OG0000087	ABKJ22_RS02055	FEF31_RS01825
OG0000088	ABKJ22_RS02060	FEF31_RS01830
OG0000089	ABKJ22_RS02070	FEF31_RS01840
OG0000090	ABKJ22_RS00070	FEF31_RS03355
OG0000091	ABKJ22_RS00055	FEF31_RS03340
OG0000092	ABKJ22_RS00040	FEF31_RS03325
OG0000093	ABKJ22_RS00035	FEF31_RS03320
OG0000094	ABKJ22_RS00030	FEF31_RS03315
OG0000095	ABKJ22_RS00005	FEF31_RS03290
OG0000096	ABKJ22_RS03505	FEF31_RS03285
OG0000097	ABKJ22_RS03485	FEF31_RS03265
OG0000098	ABKJ22_RS03475	FEF31_RS03255
OG0000099	ABKJ22_RS03425	FEF31_RS04640
OG0000100	ABKJ22_RS03405	FEF31_RS03195
OG0000101	ABKJ22_RS03400	FEF31_RS03190
OG0000102	ABKJ22_RS01700	FEF31_RS01365
OG0000103	ABKJ22_RS02195	FEF31_RS01955
OG0000104	ABKJ22_RS02190	FEF31_RS01960
OG0000105	ABKJ22_RS02175	FEF31_RS01975
OG0000106	ABKJ22_RS02165	FEF31_RS01985
OG0000107	ABKJ22_RS02155	FEF31_RS01995
OG0000108	ABKJ22_RS02150	FEF31_RS02000
OG0000109	ABKJ22_RS02145	FEF31_RS02005
OG0000110	ABKJ22_RS02340	FEF31_RS02120
OG0000111	ABKJ22_RS02335	FEF31_RS02115
OG0000112	ABKJ22_RS02325	FEF31_RS02105
OG0000113	ABKJ22_RS02305	FEF31_RS02085
OG0000114	ABKJ22_RS02295	FEF31_RS02075
OG0000115	ABKJ22_RS02285	FEF31_RS02065
OG0000116	ABKJ22_RS01315	FEF31_RS00955
OG0000117	ABKJ22_RS01320	FEF31_RS00960
OG0000118	ABKJ22_RS01355	FEF31_RS00995
OG0000119	ABKJ22_RS01360	FEF31_RS01000
OG0000120	ABKJ22_RS01375	FEF31_RS01020
OG0000121	ABKJ22_RS01400	FEF31_RS01045
OG0000122	ABKJ22_RS01405	FEF31_RS01050
OG0000123	ABKJ22_RS01425	FEF31_RS01070
OG0000124	ABKJ22_RS01430	FEF31_RS01075
OG0000125	ABKJ22_RS01435	FEF31_RS01080
OG0000126	ABKJ22_RS01445	FEF31_RS01090
OG0000127	ABKJ22_RS01455	FEF31_RS01100
OG0000128	ABKJ22_RS01470	FEF31_RS01115
OG0000129	ABKJ22_RS01475	FEF31_RS01120
OG0000130	ABKJ22_RS01485	FEF31_RS01130
OG0000131	ABKJ22_RS01515	FEF31_RS01160
OG0000132	ABKJ22_RS01530	FEF31_RS04430
OG0000133	ABKJ22_RS00530	FEF31_RS00190
OG0000134	ABKJ22_RS00535	FEF31_RS00195
OG0000135	ABKJ22_RS00550	FEF31_RS00210
OG0000136	ABKJ22_RS00555	FEF31_RS00215
OG0000137	ABKJ22_RS00585	FEF31_RS00245
OG0000138	ABKJ22_RS01080	FEF31_RS00280
OG0000139	ABKJ22_RS01050	FEF31_RS00310
OG0000140	ABKJ22_RS01045	FEF31_RS00315
OG0000141	ABKJ22_RS02875	FEF31_RS02670
OG0000142	ABKJ22_RS02870	FEF31_RS04555
OG0000143	ABKJ22_RS02850	FEF31_RS02645
OG0000144	ABKJ22_RS02840	FEF31_RS02635
OG0000145	ABKJ22_RS02830	FEF31_RS02625
OG0000146	ABKJ22_RS02820	FEF31_RS02615
OG0000147	ABKJ22_RS02815	FEF31_RS02610
OG0000148	ABKJ22_RS02800	FEF31_RS02595
OG0000149	ABKJ22_RS02790	FEF31_RS02585
OG0000150	ABKJ22_RS02775	FEF31_RS02570
OG0000151	ABKJ22_RS02720	FEF31_RS02525
OG0000152	ABKJ22_RS02715	FEF31_RS02520
OG0000153	ABKJ22_RS02710	FEF31_RS02515
OG0000154	ABKJ22_RS02700	FEF31_RS02505
OG0000155	ABKJ22_RS02660	FEF31_RS02465
OG0000156	ABKJ22_RS02650	FEF31_RS02455
OG0000157	ABKJ22_RS02645	FEF31_RS04545
OG0000158	ABKJ22_RS02635	FEF31_RS04540
OG0000159	ABKJ22_RS02410	FEF31_RS02195
OG0000160	ABKJ22_RS02405	FEF31_RS02190
OG0000161	ABKJ22_RS02400	FEF31_RS02185
OG0000162	ABKJ22_RS02390	FEF31_RS02175
OG0000163	ABKJ22_RS02385	FEF31_RS02170
OG0000164	ABKJ22_RS01610	FEF31_RS01270
OG0000165	ABKJ22_RS01915	FEF31_RS01685
OG0000166	ABKJ22_RS01935	FEF31_RS01705
OG0000167	ABKJ22_RS01950	FEF31_RS01720
OG0000168	ABKJ22_RS01955	FEF31_RS01725
OG0000169	ABKJ22_RS02950	FEF31_RS03615
OG0000170	ABKJ22_RS02965	FEF31_RS04785, FEF31_RS04795
OG0000171	ABKJ22_RS02975	FEF31_RS03640
OG0000172	ABKJ22_RS02980	FEF31_RS03645
OG0000173	ABKJ22_RS02985	FEF31_RS03650
OG0000174	ABKJ22_RS02990	FEF31_RS03655
OG0000175	ABKJ22_RS03005	FEF31_RS03670
OG0000176	ABKJ22_RS03050	FEF31_RS03715
OG0000177	ABKJ22_RS03055	FEF31_RS03720
OG0000178	ABKJ22_RS03060	FEF31_RS03725
OG0000179	ABKJ22_RS03070	FEF31_RS03735
OG0000180	ABKJ22_RS03075	FEF31_RS03740
OG0000181	ABKJ22_RS03105	FEF31_RS04690
OG0000182	ABKJ22_RS03115	FEF31_RS03795
OG0000183	ABKJ22_RS03150	FEF31_RS03830
OG0000184	ABKJ22_RS03190	FEF31_RS02980
OG0000185	ABKJ22_RS03175	FEF31_RS02965
OG0000186	ABKJ22_RS01540	FEF31_RS04435
OG0000187	ABKJ22_RS01555	FEF31_RS01200
OG0000188	ABKJ22_RS01565	FEF31_RS01210
OG0000189	ABKJ22_RS02110	FEF31_RS04520
OG0000190	ABKJ22_RS02115	FEF31_RS02035
OG0000191	ABKJ22_RS02135	FEF31_RS02015
OG0000192	ABKJ22_RS01230	FEF31_RS00875
OG0000193	ABKJ22_RS01220	FEF31_RS00860
OG0000194	ABKJ22_RS01010	FEF31_RS00345
OG0000195	ABKJ22_RS01005	FEF31_RS00350
OG0000196	ABKJ22_RS00985	FEF31_RS00370
OG0000197	ABKJ22_RS00980	FEF31_RS00375
OG0000198	ABKJ22_RS00965	FEF31_RS00390
OG0000199	ABKJ22_RS00960	FEF31_RS00395
OG0000200	ABKJ22_RS00945	FEF31_RS00410
OG0000201	ABKJ22_RS00935	FEF31_RS00420
OG0000202	ABKJ22_RS00880	FEF31_RS00475
OG0000203	ABKJ22_RS00875	FEF31_RS00480
OG0000204	ABKJ22_RS00870	FEF31_RS00485
OG0000205	ABKJ22_RS00865	FEF31_RS00490
OG0000206	ABKJ22_RS00845	FEF31_RS00510
OG0000207	ABKJ22_RS00830	FEF31_RS00525
OG0000208	ABKJ22_RS00825	FEF31_RS00530
OG0000209	ABKJ22_RS00820	FEF31_RS00535
OG0000210	ABKJ22_RS00775	FEF31_RS00580
OG0000211	ABKJ22_RS00745	FEF31_RS00590
OG0000212	ABKJ22_RS00735	FEF31_RS00600
OG0000213	ABKJ22_RS00730	FEF31_RS00605
OG0000214	ABKJ22_RS00725	FEF31_RS00610
OG0000215	ABKJ22_RS00720	FEF31_RS00615
OG0000216	ABKJ22_RS00715	FEF31_RS00620
OG0000217	ABKJ22_RS00710	FEF31_RS00625
OG0000218	ABKJ22_RS00700	FEF31_RS00635
OG0000219	ABKJ22_RS00695	FEF31_RS00640
OG0000220	ABKJ22_RS00690	FEF31_RS00645
OG0000221	ABKJ22_RS00685	FEF31_RS00650
OG0000222	ABKJ22_RS00680	FEF31_RS00655
OG0000223	ABKJ22_RS00675	FEF31_RS00660
OG0000224	ABKJ22_RS00665	FEF31_RS00670
OG0000225	ABKJ22_RS00655	FEF31_RS00680
OG0000226	ABKJ22_RS00650	FEF31_RS00685
OG0000227	ABKJ22_RS00645	FEF31_RS00690
OG0000228	ABKJ22_RS00640	FEF31_RS04770
OG0000229	ABKJ22_RS00635	FEF31_RS00700
OG0000230	ABKJ22_RS00630	FEF31_RS00705
OG0000231	ABKJ22_RS00620	FEF31_RS00715
OG0000232	ABKJ22_RS00610	FEF31_RS00725
OG0000233	ABKJ22_RS01110	FEF31_RS00750
OG0000234	ABKJ22_RS01145	FEF31_RS00785
OG0000235	ABKJ22_RS01155	FEF31_RS00795
OG0000236	ABKJ22_RS01160	FEF31_RS00800
OG0000237	ABKJ22_RS01165	FEF31_RS00805
OG0000238	ABKJ22_RS01170	FEF31_RS00810
OG0000239	ABKJ22_RS02885	FEF31_RS02680
OG0000240	ABKJ22_RS02890	FEF31_RS02685
OG0000241	ABKJ22_RS02900	FEF31_RS02695
OG0000242	ABKJ22_RS02905	FEF31_RS02700
OG0000243	ABKJ22_RS02910	FEF31_RS02705
OG0000244	ABKJ22_RS02920	FEF31_RS02715
OG0000245	ABKJ22_RS02930	FEF31_RS02720
OG0000246	ABKJ22_RS00135	FEF31_RS03410
OG0000247	ABKJ22_RS00145	FEF31_RS03420
OG0000248	ABKJ22_RS00155	FEF31_RS03430
OG0000249	ABKJ22_RS00160	FEF31_RS03435
OG0000250	ABKJ22_RS00175	FEF31_RS03450
OG0000251	ABKJ22_RS00205	FEF31_RS03480
OG0000252	ABKJ22_RS00215	FEF31_RS03490
OG0000253	ABKJ22_RS00220	FEF31_RS03495
OG0000254	ABKJ22_RS00230	FEF31_RS03505
OG0000255	ABKJ22_RS00235	FEF31_RS03510
OG0000256	ABKJ22_RS00240	FEF31_RS03515
OG0000257	ABKJ22_RS00265	FEF31_RS03540
OG0000258	ABKJ22_RS00275	FEF31_RS03550
OG0000259	ABKJ22_RS00305	FEF31_RS03580
OG0000260	ABKJ22_RS00315	FEF31_RS03590
OG0000261	ABKJ22_RS00325	FEF31_RS04680
OG0000262	ABKJ22_RS00340	FEF31_RS00010
OG0000263	ABKJ22_RS00355	FEF31_RS00025
OG0000264	ABKJ22_RS00370	FEF31_RS00040
OG0000265	ABKJ22_RS00380	FEF31_RS00050
OG0000266	ABKJ22_RS00395	FEF31_RS00065
OG0000267	ABKJ22_RS00410	FEF31_RS00080
OG0000268	ABKJ22_RS00415	FEF31_RS00085
OG0000269	ABKJ22_RS00440	FEF31_RS00100
OG0000270	ABKJ22_RS03375	FEF31_RS04635
OG0000271	ABKJ22_RS03370	FEF31_RS03160
OG0000272	ABKJ22_RS03365	FEF31_RS03155
OG0000273	ABKJ22_RS03360	FEF31_RS03150
OG0000274	ABKJ22_RS03340	FEF31_RS03130
OG0000275	ABKJ22_RS03335	FEF31_RS04625
OG0000276	ABKJ22_RS03330	FEF31_RS03120
OG0000277	ABKJ22_RS03320	FEF31_RS03110
OG0000278	ABKJ22_RS03315	FEF31_RS03105
OG0000279	ABKJ22_RS03305	FEF31_RS03095
OG0000280	ABKJ22_RS03300	FEF31_RS03090
OG0000281	ABKJ22_RS03295	FEF31_RS03085
OG0000282	ABKJ22_RS03270	FEF31_RS04615
OG0000283	ABKJ22_RS03265	FEF31_RS03055
OG0000284	ABKJ22_RS03260	FEF31_RS03050
OG0000285	ABKJ22_RS03255	FEF31_RS04610
OG0000286	ABKJ22_RS02370	FEF31_RS02155
OG0000287	ABKJ22_RS02465	FEF31_RS02260
OG0000288	ABKJ22_RS02475	FEF31_RS02270
OG0000289	ABKJ22_RS02480	FEF31_RS02275
OG0000290	ABKJ22_RS02590	FEF31_RS02385
OG0000291	ABKJ22_RS02580	FEF31_RS02375
OG0000292	ABKJ22_RS02575	FEF31_RS02370
OG0000293	ABKJ22_RS02570	FEF31_RS02365
OG0000294	ABKJ22_RS02560	FEF31_RS02355
OG0000295	ABKJ22_RS02555	FEF31_RS02350
OG0000296	ABKJ22_RS02515	FEF31_RS02310
OG0000297	ABKJ22_RS02510	FEF31_RS02305
OG0000298	ABKJ22_RS00170	FEF31_RS03445
OG0000299	ABKJ22_RS00190	FEF31_RS03465
OG0000300	ABKJ22_RS00365	FEF31_RS00035
OG0000301	ABKJ22_RS00400	FEF31_RS00070
OG0000302	ABKJ22_RS00405	FEF31_RS00075
OG0000303	ABKJ22_RS00560	FEF31_RS00220
OG0000304	ABKJ22_RS00605	FEF31_RS00730
OG0000305	ABKJ22_RS02825	FEF31_RS02620
OG0000306	ABKJ22_RS02745	FEF31_RS02545
OG0000307	ABKJ22_RS02705	FEF31_RS02510
OG0000308	ABKJ22_RS02610	FEF31_RS02405
OG0000309	ABKJ22_RS02545	FEF31_RS02340
OG0000310	ABKJ22_RS02470	FEF31_RS02265
OG0000311	ABKJ22_RS02430	FEF31_RS02215
OG0000312	ABKJ22_RS02415	FEF31_RS02200
OG0000313	ABKJ22_RS01600	FEF31_RS01260
OG0000314	ABKJ22_RS01930	FEF31_RS01700
OG0000315	ABKJ22_RS01960	FEF31_RS01730
OG0000316	ABKJ22_RS01970	FEF31_RS01740
OG0000317	ABKJ22_RS02065	FEF31_RS01835
OG0000318	ABKJ22_RS01975	FEF31_RS04480
OG0000319	ABKJ22_RS02180	FEF31_RS01970
OG0000320	ABKJ22_RS02315	FEF31_RS02095
OG0000321	ABKJ22_RS01350	FEF31_RS00990
OG0000322	ABKJ22_RS01395	FEF31_RS01040
OG0000323	ABKJ22_RS01525	FEF31_RS01170
OG0000324	ABKJ22_RS02140	FEF31_RS02010
OG0000325	ABKJ22_RS01000	FEF31_RS00355
OG0000326	ABKJ22_RS00905	FEF31_RS00450
OG0000327	ABKJ22_RS00900	FEF31_RS00455
OG0000328	ABKJ22_RS00815	FEF31_RS00540
OG0000329	ABKJ22_RS00795	FEF31_RS00560
OG0000330	ABKJ22_RS01120	FEF31_RS00760
OG0000331	ABKJ22_RS02915	FEF31_RS02710
OG0000332	ABKJ22_RS03015	FEF31_RS03680
OG0000333	ABKJ22_RS03025	FEF31_RS03690
OG0000334	ABKJ22_RS03110	FEF31_RS03790
OG0000335	ABKJ22_RS03120	FEF31_RS03800
OG0000336	ABKJ22_RS03285	FEF31_RS04620
OG0000337	ABKJ22_RS03460	FEF31_RS03240
OG0000338	ABKJ22_RS03500	FEF31_RS03280
OG0000339	ABKJ22_RS02290	FEF31_RS02070
OG0000340	ABKJ22_RS01330	FEF31_RS00970
OG0000341	ABKJ22_RS02120	FEF31_RS02030
OG0000342	ABKJ22_RS00970	FEF31_RS00385
OG0000343	ABKJ22_RS03035	FEF31_RS03700
OG0000344	ABKJ22_RS00575	FEF31_RS00235
OG0000345	ABKJ22_RS00660	FEF31_RS00675
OG0000346	ABKJ22_RS03290	FEF31_RS03080
OG0000347	ABKJ22_RS01420	FEF31_RS01065
OG0000348	ABKJ22_RS00895	FEF31_RS00460
OG0000349	ABKJ22_RS03350	FEF31_RS04630
OG0000350	ABKJ22_RS02695	FEF31_RS02500
OG0000351	ABKJ22_RS00495	FEF31_RS00155
OG0000352	ABKJ22_RS01910	FEF31_RS01680
OG0000353	ABKJ22_RS01390	FEF31_RS01035
OG0000354	ABKJ22_RS01065	FEF31_RS00295
OG0000355	ABKJ22_RS01885	FEF31_RS04470
OG0000356	ABKJ22_RS01965	FEF31_RS04475
OG0000357	ABKJ22_RS02995	FEF31_RS04685
OG0000358	ABKJ22_RS03000	FEF31_RS03665
OG0000359	ABKJ22_RS00925	FEF31_RS04380
OG0000360	ABKJ22_RS00270	FEF31_RS03545
OG0000361	ABKJ22_RS00300	FEF31_RS03575
OG0000362	ABKJ22_RS02490	FEF31_RS02285
OG0000363	ABKJ22_RS01460	FEF31_RS01105
OG0000365	ABKJ22_RS02015	FEF31_RS01785
OG0000366	ABKJ22_RS02035	FEF31_RS01805
OG0000367	ABKJ22_RS02045	FEF31_RS01815
OG0000368	ABKJ22_RS00060	FEF31_RS03345
OG0000369	ABKJ22_RS00025	FEF31_RS04650
OG0000370	ABKJ22_RS00020	FEF31_RS03305
OG0000371	ABKJ22_RS00015	FEF31_RS03300
OG0000372	ABKJ22_RS00010	FEF31_RS03295
OG0000373	ABKJ22_RS03490	FEF31_RS03270
OG0000374	ABKJ22_RS03480	FEF31_RS03260
OG0000375	ABKJ22_RS02185	FEF31_RS01965
OG0000376	ABKJ22_RS02330	FEF31_RS02110
OG0000377	ABKJ22_RS02320	FEF31_RS02100
OG0000378	ABKJ22_RS01310	FEF31_RS00950
OG0000379	ABKJ22_RS01385	FEF31_RS01030
OG0000380	ABKJ22_RS01410	FEF31_RS01055
OG0000381	ABKJ22_RS01450	FEF31_RS01095
OG0000382	ABKJ22_RS01480	FEF31_RS01125
OG0000383	ABKJ22_RS01520	FEF31_RS01165
OG0000384	ABKJ22_RS00515	FEF31_RS00175
OG0000385	ABKJ22_RS00520	FEF31_RS00180
OG0000386	ABKJ22_RS00540	FEF31_RS00200
OG0000387	ABKJ22_RS00565	FEF31_RS00225
OG0000388	ABKJ22_RS00570	FEF31_RS04370
OG0000389	ABKJ22_RS01085	FEF31_RS00275
OG0000390	ABKJ22_RS02845	FEF31_RS02640
OG0000391	ABKJ22_RS02835	FEF31_RS02630
OG0000392	ABKJ22_RS02810	FEF31_RS02605
OG0000393	ABKJ22_RS02755	FEF31_RS04550
OG0000394	ABKJ22_RS02670	FEF31_RS02475
OG0000395	ABKJ22_RS02665	FEF31_RS02470
OG0000396	ABKJ22_RS02375	FEF31_RS02160
OG0000397	ABKJ22_RS01895	FEF31_RS01665
OG0000398	ABKJ22_RS01900	FEF31_RS01670
OG0000399	ABKJ22_RS01945	FEF31_RS01715
OG0000400	ABKJ22_RS02960	FEF31_RS03625
OG0000401	ABKJ22_RS03020	FEF31_RS03685
OG0000402	ABKJ22_RS03030	FEF31_RS03695
OG0000403	ABKJ22_RS03040	FEF31_RS03705
OG0000404	ABKJ22_RS03065	FEF31_RS03730
OG0000405	ABKJ22_RS03080	FEF31_RS04800
OG0000406	ABKJ22_RS03125	FEF31_RS03805
OG0000407	ABKJ22_RS03130	FEF31_RS04695
OG0000408	ABKJ22_RS03135	FEF31_RS03815
OG0000409	ABKJ22_RS03140	FEF31_RS03820
OG0000410	ABKJ22_RS03195	FEF31_RS02985
OG0000411	ABKJ22_RS03185	FEF31_RS02975
OG0000412	ABKJ22_RS03180	FEF31_RS02970
OG0000413	ABKJ22_RS01535	FEF31_RS01180
OG0000414	ABKJ22_RS01545	FEF31_RS01190
OG0000415	ABKJ22_RS01550	FEF31_RS01195
OG0000416	ABKJ22_RS01560	FEF31_RS01205
OG0000417	ABKJ22_RS02125	FEF31_RS02025
OG0000418	ABKJ22_RS02130	FEF31_RS02020
OG0000419	ABKJ22_RS00990	FEF31_RS00365
OG0000420	ABKJ22_RS00955	FEF31_RS00400
OG0000421	ABKJ22_RS00920	FEF31_RS00435
OG0000422	ABKJ22_RS00910	FEF31_RS00445
OG0000423	ABKJ22_RS00855	FEF31_RS00500
OG0000424	ABKJ22_RS00850	FEF31_RS00505
OG0000425	ABKJ22_RS00840	FEF31_RS00515
OG0000426	ABKJ22_RS00835	FEF31_RS04385
OG0000427	ABKJ22_RS00810	FEF31_RS04390
OG0000428	ABKJ22_RS00785	FEF31_RS00570
OG0000429	ABKJ22_RS00670	FEF31_RS00665
OG0000430	ABKJ22_RS00625	FEF31_RS00710
OG0000431	ABKJ22_RS00615	FEF31_RS00720
OG0000432	ABKJ22_RS01115	FEF31_RS00755
OG0000433	ABKJ22_RS01130	FEF31_RS00770
OG0000434	ABKJ22_RS01135	FEF31_RS00775
OG0000435	ABKJ22_RS01150	FEF31_RS00790
OG0000436	ABKJ22_RS01175	FEF31_RS00815
OG0000437	ABKJ22_RS01185	FEF31_RS00825
OG0000438	ABKJ22_RS01190	FEF31_RS00830
OG0000439	ABKJ22_RS01195	FEF31_RS04400
OG0000440	ABKJ22_RS02895	FEF31_RS02690
OG0000441	ABKJ22_RS02935	FEF31_RS02725
OG0000442	ABKJ22_RS00140	FEF31_RS03415
OG0000443	ABKJ22_RS00185	FEF31_RS03460
OG0000444	ABKJ22_RS00200	FEF31_RS03475
OG0000445	ABKJ22_RS00225	FEF31_RS03500
OG0000446	ABKJ22_RS00250	FEF31_RS03525
OG0000447	ABKJ22_RS00255	FEF31_RS03530
OG0000448	ABKJ22_RS00285	FEF31_RS03560
OG0000449	ABKJ22_RS00310	FEF31_RS03585
OG0000450	ABKJ22_RS00320	FEF31_RS03595
OG0000451	ABKJ22_RS00360	FEF31_RS00030
OG0000452	ABKJ22_RS00385	FEF31_RS00055
OG0000453	ABKJ22_RS00420	FEF31_RS00090
OG0000455	ABKJ22_RS03395	FEF31_RS03185
OG0000456	ABKJ22_RS03275	FEF31_RS03065
OG0000457	ABKJ22_RS03250	FEF31_RS03040
OG0000458	ABKJ22_RS02460	FEF31_RS02255
OG0000459	ABKJ22_RS02485	FEF31_RS02280
OG0000460	ABKJ22_RS02495	FEF31_RS02290
OG0000461	ABKJ22_RS02540	FEF31_RS02335
OG0000462	ABKJ22_RS02535	FEF31_RS02330
OG0000463	ABKJ22_RS02530	FEF31_RS02325
OG0000464	ABKJ22_RS02525	FEF31_RS02320
OG0000465	ABKJ22_RS02520	FEF31_RS02315
OG0000466	ABKJ22_RS00390	FEF31_RS00060
OG0000467	ABKJ22_RS02620	FEF31_RS04530
OG0000468	ABKJ22_RS01940	FEF31_RS01710
OG0000469	ABKJ22_RS02000	FEF31_RS01770
OG0000470	ABKJ22_RS00860	FEF31_RS00495
OG0000471	ABKJ22_RS00780	FEF31_RS00575
OG0000472	ABKJ22_RS03205	FEF31_RS02995
OG0000473	ABKJ22_RS03380	FEF31_RS03170
OG0000474	ABKJ22_RS03385	FEF31_RS03175
