Orthogroup	MHP_1257_genes	MHP_7448_genes
OG0000019	ABKJ22_RS02945	MHP7448_RS04070, MHP7448_RS03045
OG0000020	ABKJ22_RS03435	MHP7448_RS03580
OG0000020	ABKJ22_RS03440	MHP7448_RS03585
OG0000021	ABKJ22_RS00510	MHP7448_RS03950
OG0000022	ABKJ22_RS01655	MHP7448_RS01680
OG0000022	ABKJ22_RS01710	MHP7448_RS01730
OG0000024	ABKJ22_RS02680	MHP7448_RS02765
OG0000024	ABKJ22_RS01290	MHP7448_RS01290
OG0000025	ABKJ22_RS01660	MHP7448_RS01685
OG0000025	ABKJ22_RS01705	MHP7448_RS01725
OG0000026	ABKJ22_RS01380	MHP7448_RS01380
OG0000026	ABKJ22_RS01685	MHP7448_RS01705
OG0000027	ABKJ22_RS03225	MHP7448_RS03845
OG0000027	ABKJ22_RS03240	MHP7448_RS03390
OG0000028	ABKJ22_RS02365	MHP7448_RS02440
OG0000029	ABKJ22_RS00600	MHP7448_RS01085
OG0000029	ABKJ22_RS01090	MHP7448_RS00610
OG0000030	ABKJ22_RS03215	MHP7448_RS03370
OG0000030	ABKJ22_RS03235	MHP7448_RS03385
OG0000032	ABKJ22_RS01585	MHP7448_RS01595
OG0000032	ABKJ22_RS03230	MHP7448_RS03380
OG0000033	ABKJ22_RS02360	MHP7448_RS02435
OG0000035	ABKJ22_RS03095	MHP7448_RS03225
OG0000036	ABKJ22_RS00110	MHP7448_RS00115
OG0000036	ABKJ22_RS00125	MHP7448_RS00130
OG0000037	ABKJ22_RS01590	MHP7448_RS03725, MHP7448_RS03970
OG0000038	ABKJ22_RS01775	MHP7448_RS01825
OG0000039	ABKJ22_RS01615	MHP7448_RS01635
OG0000040	ABKJ22_RS03165	MHP7448_RS03315
OG0000041	ABKJ22_RS01030	MHP7448_RS00680
OG0000043	ABKJ22_RS01890	MHP7448_RS01935
OG0000043	ABKJ22_RS01890	MHP7448_RS02315
OG0000044	ABKJ22_RS01670	MHP7448_RS04120
OG0000045	ABKJ22_RS01620	MHP7448_RS01640
OG0000048	ABKJ22_RS02075	MHP7448_RS02115
OG0000049	ABKJ22_RS02955	MHP7448_RS03085
OG0000050	ABKJ22_RS02395	MHP7448_RS02470
OG0000051	ABKJ22_RS02600	MHP7448_RS02675
OG0000052	ABKJ22_RS00075	MHP7448_RS00075
OG0000053	ABKJ22_RS01465	MHP7448_RS01465
OG0000054	ABKJ22_RS02420	MHP7448_RS02495
OG0000055	ABKJ22_RS00130	MHP7448_RS00135
OG0000056	ABKJ22_RS03415	MHP7448_RS03565
OG0000057	ABKJ22_RS02865	MHP7448_RS02950
OG0000060	ABKJ22_RS00080	MHP7448_RS00080
OG0000062	ABKJ22_RS03470	MHP7448_RS03615
OG0000063	ABKJ22_RS03465	MHP7448_RS03610
OG0000064	ABKJ22_RS03455	MHP7448_RS03600
OG0000065	ABKJ22_RS02160	MHP7448_RS02180
OG0000066	ABKJ22_RS01370	MHP7448_RS01370
OG0000067	ABKJ22_RS00525	MHP7448_RS00525
OG0000068	ABKJ22_RS01055	MHP7448_RS00655
OG0000069	ABKJ22_RS02760	MHP7448_RS02835
OG0000070	ABKJ22_RS02425	MHP7448_RS02500
OG0000071	ABKJ22_RS03155	MHP7448_RS03305
OG0000072	ABKJ22_RS03160	MHP7448_RS03310
OG0000073	ABKJ22_RS00995	MHP7448_RS00715
OG0000074	ABKJ22_RS00800	MHP7448_RS03660
OG0000075	ABKJ22_RS00335	MHP7448_RS00340
OG0000076	ABKJ22_RS00350	MHP7448_RS00355
OG0000077	ABKJ22_RS00445	MHP7448_RS00445
OG0000078	ABKJ22_RS01675	MHP7448_RS01695
OG0000079	ABKJ22_RS02505	MHP7448_RS02580
OG0000080	ABKJ22_RS02550	MHP7448_RS03915
OG0000081	ABKJ22_RS00330	MHP7448_RS00335
OG0000082	ABKJ22_RS02350	MHP7448_RS02425
OG0000083	ABKJ22_RS01995	MHP7448_RS02040
OG0000084	ABKJ22_RS02025	MHP7448_RS02065
OG0000085	ABKJ22_RS02030	MHP7448_RS02070
OG0000086	ABKJ22_RS02040	MHP7448_RS02080
OG0000087	ABKJ22_RS02055	MHP7448_RS02095
OG0000088	ABKJ22_RS02060	MHP7448_RS02100
OG0000089	ABKJ22_RS02070	MHP7448_RS02110
OG0000090	ABKJ22_RS00070	MHP7448_RS00070
OG0000091	ABKJ22_RS00055	MHP7448_RS00055
OG0000092	ABKJ22_RS00040	MHP7448_RS00040
OG0000093	ABKJ22_RS00035	MHP7448_RS00035
OG0000094	ABKJ22_RS00030	MHP7448_RS00030
OG0000095	ABKJ22_RS00005	MHP7448_RS00005
OG0000096	ABKJ22_RS03505	MHP7448_RS03655
OG0000097	ABKJ22_RS03485	MHP7448_RS03635
OG0000098	ABKJ22_RS03475	MHP7448_RS03620
OG0000099	ABKJ22_RS03425	MHP7448_RS03570
OG0000100	ABKJ22_RS03405	MHP7448_RS03555
OG0000101	ABKJ22_RS03400	MHP7448_RS03550
OG0000102	ABKJ22_RS01700	MHP7448_RS01720
OG0000103	ABKJ22_RS02195	MHP7448_RS02145
OG0000104	ABKJ22_RS02190	MHP7448_RS02150
OG0000105	ABKJ22_RS02175	MHP7448_RS02165
OG0000106	ABKJ22_RS02165	MHP7448_RS02175
OG0000107	ABKJ22_RS02155	MHP7448_RS02185
OG0000108	ABKJ22_RS02150	MHP7448_RS02190
OG0000109	ABKJ22_RS02145	MHP7448_RS02195
OG0000110	ABKJ22_RS02340	MHP7448_RS02410
OG0000111	ABKJ22_RS02335	MHP7448_RS02405
OG0000112	ABKJ22_RS02325	MHP7448_RS02395
OG0000113	ABKJ22_RS02305	MHP7448_RS02375
OG0000114	ABKJ22_RS02295	MHP7448_RS02365
OG0000115	ABKJ22_RS02285	MHP7448_RS02355
OG0000116	ABKJ22_RS01315	MHP7448_RS01315
OG0000117	ABKJ22_RS01320	MHP7448_RS01320
OG0000118	ABKJ22_RS01355	MHP7448_RS01355
OG0000119	ABKJ22_RS01360	MHP7448_RS01360
OG0000120	ABKJ22_RS01375	MHP7448_RS01375
OG0000121	ABKJ22_RS01400	MHP7448_RS01400
OG0000122	ABKJ22_RS01405	MHP7448_RS01405
OG0000123	ABKJ22_RS01425	MHP7448_RS01425
OG0000124	ABKJ22_RS01430	MHP7448_RS01430
OG0000125	ABKJ22_RS01435	MHP7448_RS01435
OG0000126	ABKJ22_RS01445	MHP7448_RS01445
OG0000127	ABKJ22_RS01455	MHP7448_RS01455
OG0000128	ABKJ22_RS01470	MHP7448_RS01470
OG0000129	ABKJ22_RS01475	MHP7448_RS01475
OG0000130	ABKJ22_RS01485	MHP7448_RS01485
OG0000131	ABKJ22_RS01515	MHP7448_RS01515
OG0000132	ABKJ22_RS01530	MHP7448_RS01530
OG0000133	ABKJ22_RS00530	MHP7448_RS00530
OG0000134	ABKJ22_RS00535	MHP7448_RS00535
OG0000135	ABKJ22_RS00550	MHP7448_RS00550
OG0000136	ABKJ22_RS00555	MHP7448_RS00555
OG0000137	ABKJ22_RS00585	MHP7448_RS00590
OG0000138	ABKJ22_RS01080	MHP7448_RS00630
OG0000139	ABKJ22_RS01050	MHP7448_RS00660
OG0000140	ABKJ22_RS01045	MHP7448_RS00665
OG0000141	ABKJ22_RS02875	MHP7448_RS02960
OG0000142	ABKJ22_RS02870	MHP7448_RS02955
OG0000143	ABKJ22_RS02850	MHP7448_RS02930
OG0000144	ABKJ22_RS02840	MHP7448_RS02920
OG0000145	ABKJ22_RS02830	MHP7448_RS02910
OG0000146	ABKJ22_RS02820	MHP7448_RS02900
OG0000147	ABKJ22_RS02815	MHP7448_RS02895
OG0000148	ABKJ22_RS02800	MHP7448_RS02880
OG0000149	ABKJ22_RS02790	MHP7448_RS02870
OG0000150	ABKJ22_RS02775	MHP7448_RS02850
OG0000151	ABKJ22_RS02720	MHP7448_RS02805
OG0000152	ABKJ22_RS02715	MHP7448_RS02800
OG0000153	ABKJ22_RS02710	MHP7448_RS02795
OG0000154	ABKJ22_RS02700	MHP7448_RS02785
OG0000155	ABKJ22_RS02660	MHP7448_RS02745
OG0000156	ABKJ22_RS02650	MHP7448_RS02735
OG0000157	ABKJ22_RS02645	MHP7448_RS02730
OG0000158	ABKJ22_RS02635	MHP7448_RS04110
OG0000159	ABKJ22_RS02410	MHP7448_RS02485
OG0000160	ABKJ22_RS02405	MHP7448_RS02480
OG0000161	ABKJ22_RS02400	MHP7448_RS02475
OG0000162	ABKJ22_RS02390	MHP7448_RS02465
OG0000163	ABKJ22_RS02385	MHP7448_RS02460
OG0000164	ABKJ22_RS01610	MHP7448_RS01625
OG0000165	ABKJ22_RS01915	MHP7448_RS01960
OG0000166	ABKJ22_RS01935	MHP7448_RS01980
OG0000167	ABKJ22_RS01950	MHP7448_RS01995
OG0000168	ABKJ22_RS01955	MHP7448_RS02000
OG0000169	ABKJ22_RS02950	MHP7448_RS03080
OG0000170	ABKJ22_RS02965	MHP7448_RS03095
OG0000171	ABKJ22_RS02975	MHP7448_RS03105
OG0000172	ABKJ22_RS02980	MHP7448_RS03115
OG0000173	ABKJ22_RS02985	MHP7448_RS03120
OG0000174	ABKJ22_RS02990	MHP7448_RS03125
OG0000175	ABKJ22_RS03005	MHP7448_RS03140
OG0000176	ABKJ22_RS03050	MHP7448_RS03190
OG0000177	ABKJ22_RS03055	MHP7448_RS03195
OG0000178	ABKJ22_RS03060	MHP7448_RS03200
OG0000179	ABKJ22_RS03070	MHP7448_RS03210
OG0000180	ABKJ22_RS03075	MHP7448_RS03215
OG0000181	ABKJ22_RS03105	MHP7448_RS03255
OG0000182	ABKJ22_RS03115	MHP7448_RS03265
OG0000183	ABKJ22_RS03150	MHP7448_RS03300
OG0000184	ABKJ22_RS03190	MHP7448_RS03345
OG0000185	ABKJ22_RS03175	MHP7448_RS03330
OG0000186	ABKJ22_RS01540	MHP7448_RS01540
OG0000187	ABKJ22_RS01555	MHP7448_RS01555
OG0000188	ABKJ22_RS01565	MHP7448_RS01565
OG0000189	ABKJ22_RS02110	MHP7448_RS02230
OG0000190	ABKJ22_RS02115	MHP7448_RS02225
OG0000191	ABKJ22_RS02135	MHP7448_RS02205
OG0000192	ABKJ22_RS01230	MHP7448_RS01230
OG0000193	ABKJ22_RS01220	MHP7448_RS01210
OG0000194	ABKJ22_RS01010	MHP7448_RS00700
OG0000195	ABKJ22_RS01005	MHP7448_RS00705
OG0000196	ABKJ22_RS00985	MHP7448_RS00725
OG0000197	ABKJ22_RS00980	MHP7448_RS00730
OG0000198	ABKJ22_RS00965	MHP7448_RS00745
OG0000199	ABKJ22_RS00960	MHP7448_RS00750
OG0000200	ABKJ22_RS00945	MHP7448_RS00760
OG0000201	ABKJ22_RS00935	MHP7448_RS00770
OG0000202	ABKJ22_RS00880	MHP7448_RS00825
OG0000203	ABKJ22_RS00875	MHP7448_RS00830
OG0000204	ABKJ22_RS00870	MHP7448_RS00835
OG0000205	ABKJ22_RS00865	MHP7448_RS00840
OG0000206	ABKJ22_RS00845	MHP7448_RS00860
OG0000207	ABKJ22_RS00830	MHP7448_RS00875
OG0000208	ABKJ22_RS00825	MHP7448_RS00880
OG0000209	ABKJ22_RS00820	MHP7448_RS00885
OG0000210	ABKJ22_RS00775	MHP7448_RS00930
OG0000211	ABKJ22_RS00745	MHP7448_RS00940
OG0000212	ABKJ22_RS00735	MHP7448_RS00950
OG0000213	ABKJ22_RS00730	MHP7448_RS00955
OG0000214	ABKJ22_RS00725	MHP7448_RS00960
OG0000215	ABKJ22_RS00720	MHP7448_RS00965
OG0000216	ABKJ22_RS00715	MHP7448_RS00970
OG0000217	ABKJ22_RS00710	MHP7448_RS00975
OG0000218	ABKJ22_RS00700	MHP7448_RS00985
OG0000219	ABKJ22_RS00695	MHP7448_RS00990
OG0000220	ABKJ22_RS00690	MHP7448_RS00995
OG0000221	ABKJ22_RS00685	MHP7448_RS01000
OG0000222	ABKJ22_RS00680	MHP7448_RS01005
OG0000223	ABKJ22_RS00675	MHP7448_RS01010
OG0000224	ABKJ22_RS00665	MHP7448_RS01020
OG0000225	ABKJ22_RS00655	MHP7448_RS01030
OG0000226	ABKJ22_RS00650	MHP7448_RS01035
OG0000227	ABKJ22_RS00645	MHP7448_RS01040
OG0000228	ABKJ22_RS00640	MHP7448_RS04115
OG0000229	ABKJ22_RS00635	MHP7448_RS01050
OG0000230	ABKJ22_RS00630	MHP7448_RS01055
OG0000231	ABKJ22_RS00620	MHP7448_RS01065
OG0000232	ABKJ22_RS00610	MHP7448_RS01075
OG0000233	ABKJ22_RS01110	MHP7448_RS01095
OG0000234	ABKJ22_RS01145	MHP7448_RS01130
OG0000235	ABKJ22_RS01155	MHP7448_RS01140
OG0000236	ABKJ22_RS01160	MHP7448_RS01145
OG0000237	ABKJ22_RS01165	MHP7448_RS01150
OG0000238	ABKJ22_RS01170	MHP7448_RS01160
OG0000239	ABKJ22_RS02885	MHP7448_RS02970
OG0000240	ABKJ22_RS02890	MHP7448_RS02975
OG0000241	ABKJ22_RS02900	MHP7448_RS02985
OG0000242	ABKJ22_RS02905	MHP7448_RS02990
OG0000243	ABKJ22_RS02910	MHP7448_RS02995
OG0000244	ABKJ22_RS02920	MHP7448_RS03005
OG0000245	ABKJ22_RS02930	MHP7448_RS04055
OG0000246	ABKJ22_RS00135	MHP7448_RS00140
OG0000247	ABKJ22_RS00145	MHP7448_RS00150
OG0000248	ABKJ22_RS00155	MHP7448_RS00160
OG0000249	ABKJ22_RS00160	MHP7448_RS00165
OG0000250	ABKJ22_RS00175	MHP7448_RS00180
OG0000251	ABKJ22_RS00205	MHP7448_RS00205
OG0000252	ABKJ22_RS00215	MHP7448_RS00215
OG0000253	ABKJ22_RS00220	MHP7448_RS00220
OG0000254	ABKJ22_RS00230	MHP7448_RS00230
OG0000255	ABKJ22_RS00235	MHP7448_RS00240
OG0000256	ABKJ22_RS00240	MHP7448_RS00245
OG0000257	ABKJ22_RS00265	MHP7448_RS00270
OG0000258	ABKJ22_RS00275	MHP7448_RS00280
OG0000259	ABKJ22_RS00305	MHP7448_RS00310
OG0000260	ABKJ22_RS00315	MHP7448_RS00320
OG0000261	ABKJ22_RS00325	MHP7448_RS00330
OG0000262	ABKJ22_RS00340	MHP7448_RS00345
OG0000263	ABKJ22_RS00355	MHP7448_RS00360
OG0000264	ABKJ22_RS00370	MHP7448_RS00375
OG0000265	ABKJ22_RS00380	MHP7448_RS00385
OG0000266	ABKJ22_RS00395	MHP7448_RS00400
OG0000267	ABKJ22_RS00410	MHP7448_RS00415
OG0000268	ABKJ22_RS00415	MHP7448_RS00420
OG0000269	ABKJ22_RS00440	MHP7448_RS00435
OG0000270	ABKJ22_RS03375	MHP7448_RS03525
OG0000271	ABKJ22_RS03370	MHP7448_RS03520
OG0000272	ABKJ22_RS03365	MHP7448_RS03515
OG0000273	ABKJ22_RS03360	MHP7448_RS03510
OG0000274	ABKJ22_RS03340	MHP7448_RS03490
OG0000275	ABKJ22_RS03335	MHP7448_RS03485
OG0000276	ABKJ22_RS03330	MHP7448_RS03480
OG0000277	ABKJ22_RS03320	MHP7448_RS03470
OG0000278	ABKJ22_RS03315	MHP7448_RS03465
OG0000279	ABKJ22_RS03305	MHP7448_RS03455
OG0000280	ABKJ22_RS03300	MHP7448_RS03450
OG0000281	ABKJ22_RS03295	MHP7448_RS03795
OG0000282	ABKJ22_RS03270	MHP7448_RS03420
OG0000283	ABKJ22_RS03265	MHP7448_RS03415
OG0000284	ABKJ22_RS03260	MHP7448_RS03410
OG0000285	ABKJ22_RS03255	MHP7448_RS03405
OG0000286	ABKJ22_RS02370	MHP7448_RS02445
OG0000287	ABKJ22_RS02465	MHP7448_RS02540
OG0000288	ABKJ22_RS02475	MHP7448_RS02550
OG0000289	ABKJ22_RS02480	MHP7448_RS02555
OG0000290	ABKJ22_RS02590	MHP7448_RS02665
OG0000291	ABKJ22_RS02580	MHP7448_RS02655
OG0000292	ABKJ22_RS02575	MHP7448_RS02650
OG0000293	ABKJ22_RS02570	MHP7448_RS02645
OG0000294	ABKJ22_RS02560	MHP7448_RS02635
OG0000295	ABKJ22_RS02555	MHP7448_RS02630
OG0000296	ABKJ22_RS02515	MHP7448_RS02590
OG0000297	ABKJ22_RS02510	MHP7448_RS02585
OG0000298	ABKJ22_RS00170	MHP7448_RS00175
OG0000299	ABKJ22_RS00190	MHP7448_RS03685
OG0000300	ABKJ22_RS00365	MHP7448_RS00370
OG0000301	ABKJ22_RS00400	MHP7448_RS00405
OG0000302	ABKJ22_RS00405	MHP7448_RS00410
OG0000303	ABKJ22_RS00560	MHP7448_RS00560
OG0000304	ABKJ22_RS00605	MHP7448_RS01080
OG0000305	ABKJ22_RS02825	MHP7448_RS02905
OG0000306	ABKJ22_RS02745	MHP7448_RS02825
OG0000307	ABKJ22_RS02705	MHP7448_RS02790
OG0000308	ABKJ22_RS02610	MHP7448_RS02685
OG0000309	ABKJ22_RS02545	MHP7448_RS02620
OG0000310	ABKJ22_RS02470	MHP7448_RS02545
OG0000311	ABKJ22_RS02430	MHP7448_RS02505
OG0000312	ABKJ22_RS02415	MHP7448_RS02490
OG0000313	ABKJ22_RS01600	MHP7448_RS01615
OG0000314	ABKJ22_RS01930	MHP7448_RS01975
OG0000315	ABKJ22_RS01960	MHP7448_RS02005
OG0000316	ABKJ22_RS01970	MHP7448_RS02015
OG0000317	ABKJ22_RS02065	MHP7448_RS02105
OG0000318	ABKJ22_RS01975	MHP7448_RS02020
OG0000319	ABKJ22_RS02180	MHP7448_RS02160
OG0000320	ABKJ22_RS02315	MHP7448_RS02385
OG0000321	ABKJ22_RS01350	MHP7448_RS01350
OG0000322	ABKJ22_RS01395	MHP7448_RS01395
OG0000323	ABKJ22_RS01525	MHP7448_RS01525
OG0000324	ABKJ22_RS02140	MHP7448_RS02200
OG0000325	ABKJ22_RS01000	MHP7448_RS00710
OG0000326	ABKJ22_RS00905	MHP7448_RS00800
OG0000327	ABKJ22_RS00900	MHP7448_RS00805
OG0000328	ABKJ22_RS00815	MHP7448_RS00890
OG0000329	ABKJ22_RS00795	MHP7448_RS00910
OG0000330	ABKJ22_RS01120	MHP7448_RS01105
OG0000331	ABKJ22_RS02915	MHP7448_RS03000
OG0000332	ABKJ22_RS03015	MHP7448_RS03150
OG0000333	ABKJ22_RS03025	MHP7448_RS03160
OG0000334	ABKJ22_RS03110	MHP7448_RS03260
OG0000335	ABKJ22_RS03120	MHP7448_RS03270
OG0000336	ABKJ22_RS03285	MHP7448_RS03440
OG0000337	ABKJ22_RS03460	MHP7448_RS03605
OG0000338	ABKJ22_RS03500	MHP7448_RS03650
OG0000339	ABKJ22_RS02290	MHP7448_RS02360
OG0000340	ABKJ22_RS01330	MHP7448_RS01330
OG0000341	ABKJ22_RS02120	MHP7448_RS02220
OG0000342	ABKJ22_RS00970	MHP7448_RS00740
OG0000343	ABKJ22_RS03035	MHP7448_RS03170
OG0000344	ABKJ22_RS00575	MHP7448_RS00575
OG0000345	ABKJ22_RS00660	MHP7448_RS01025
OG0000346	ABKJ22_RS03290	MHP7448_RS04140
OG0000347	ABKJ22_RS01420	MHP7448_RS01420
OG0000348	ABKJ22_RS00895	MHP7448_RS00810
OG0000349	ABKJ22_RS03350	MHP7448_RS03500
OG0000350	ABKJ22_RS02695	MHP7448_RS03675
OG0000351	ABKJ22_RS00495	MHP7448_RS00495
OG0000352	ABKJ22_RS01910	MHP7448_RS01955
OG0000353	ABKJ22_RS01390	MHP7448_RS01390
OG0000354	ABKJ22_RS01065	MHP7448_RS00645
OG0000355	ABKJ22_RS01885	MHP7448_RS01925
OG0000356	ABKJ22_RS01965	MHP7448_RS02010
OG0000357	ABKJ22_RS02995	MHP7448_RS03130
OG0000358	ABKJ22_RS03000	MHP7448_RS03135
OG0000359	ABKJ22_RS00925	MHP7448_RS00780
OG0000360	ABKJ22_RS00270	MHP7448_RS00275
OG0000361	ABKJ22_RS00300	MHP7448_RS00305
OG0000362	ABKJ22_RS02490	MHP7448_RS02565
OG0000363	ABKJ22_RS01460	MHP7448_RS01460
OG0000364	ABKJ22_RS01860	MHP7448_RS01905
OG0000365	ABKJ22_RS02015	MHP7448_RS02050
OG0000366	ABKJ22_RS02035	MHP7448_RS02075
OG0000367	ABKJ22_RS02045	MHP7448_RS02085
OG0000368	ABKJ22_RS00060	MHP7448_RS00060
OG0000369	ABKJ22_RS00025	MHP7448_RS00025
OG0000370	ABKJ22_RS00020	MHP7448_RS00020
OG0000371	ABKJ22_RS00015	MHP7448_RS00015
OG0000372	ABKJ22_RS00010	MHP7448_RS00010
OG0000373	ABKJ22_RS03490	MHP7448_RS03640
OG0000374	ABKJ22_RS03480	MHP7448_RS03625
OG0000375	ABKJ22_RS02185	MHP7448_RS02155
OG0000376	ABKJ22_RS02330	MHP7448_RS02400
OG0000377	ABKJ22_RS02320	MHP7448_RS02390
OG0000378	ABKJ22_RS01310	MHP7448_RS01310
OG0000379	ABKJ22_RS01385	MHP7448_RS01385
OG0000380	ABKJ22_RS01410	MHP7448_RS01410
OG0000381	ABKJ22_RS01450	MHP7448_RS01450
OG0000382	ABKJ22_RS01480	MHP7448_RS01480
OG0000383	ABKJ22_RS01520	MHP7448_RS01520
OG0000384	ABKJ22_RS00515	MHP7448_RS00515
OG0000385	ABKJ22_RS00520	MHP7448_RS00520
OG0000386	ABKJ22_RS00540	MHP7448_RS00540
OG0000387	ABKJ22_RS00565	MHP7448_RS00565
OG0000388	ABKJ22_RS00570	MHP7448_RS00570
OG0000389	ABKJ22_RS01085	MHP7448_RS00615
OG0000390	ABKJ22_RS02845	MHP7448_RS02925
OG0000391	ABKJ22_RS02835	MHP7448_RS02915
OG0000392	ABKJ22_RS02810	MHP7448_RS02890
OG0000393	ABKJ22_RS02755	MHP7448_RS02830
OG0000394	ABKJ22_RS02670	MHP7448_RS02755
OG0000395	ABKJ22_RS02665	MHP7448_RS02750
OG0000396	ABKJ22_RS02375	MHP7448_RS02450
OG0000397	ABKJ22_RS01895	MHP7448_RS01940
OG0000398	ABKJ22_RS01900	MHP7448_RS01945
OG0000399	ABKJ22_RS01945	MHP7448_RS01990
OG0000400	ABKJ22_RS02960	MHP7448_RS03090
OG0000401	ABKJ22_RS03020	MHP7448_RS03155
OG0000402	ABKJ22_RS03030	MHP7448_RS03165
OG0000403	ABKJ22_RS03040	MHP7448_RS03175
OG0000404	ABKJ22_RS03065	MHP7448_RS03205
OG0000405	ABKJ22_RS03080	MHP7448_RS03220
OG0000406	ABKJ22_RS03125	MHP7448_RS03275
OG0000407	ABKJ22_RS03130	MHP7448_RS03280
OG0000408	ABKJ22_RS03135	MHP7448_RS03285
OG0000409	ABKJ22_RS03140	MHP7448_RS03290
OG0000410	ABKJ22_RS03195	MHP7448_RS03350
OG0000411	ABKJ22_RS03185	MHP7448_RS03340
OG0000412	ABKJ22_RS03180	MHP7448_RS03335
OG0000413	ABKJ22_RS01535	MHP7448_RS01535
OG0000414	ABKJ22_RS01545	MHP7448_RS01545
OG0000415	ABKJ22_RS01550	MHP7448_RS01550
OG0000416	ABKJ22_RS01560	MHP7448_RS01560
OG0000417	ABKJ22_RS02125	MHP7448_RS02215
OG0000418	ABKJ22_RS02130	MHP7448_RS02210
OG0000419	ABKJ22_RS00990	MHP7448_RS00720
OG0000420	ABKJ22_RS00955	MHP7448_RS00755
OG0000421	ABKJ22_RS00920	MHP7448_RS00785
OG0000422	ABKJ22_RS00910	MHP7448_RS00795
OG0000423	ABKJ22_RS00855	MHP7448_RS00850
OG0000424	ABKJ22_RS00850	MHP7448_RS00855
OG0000425	ABKJ22_RS00840	MHP7448_RS00865
OG0000426	ABKJ22_RS00835	MHP7448_RS00870
OG0000427	ABKJ22_RS00810	MHP7448_RS00895
OG0000428	ABKJ22_RS00785	MHP7448_RS00920
OG0000429	ABKJ22_RS00670	MHP7448_RS01015
OG0000430	ABKJ22_RS00625	MHP7448_RS01060
OG0000431	ABKJ22_RS00615	MHP7448_RS01070
OG0000432	ABKJ22_RS01115	MHP7448_RS01100
OG0000433	ABKJ22_RS01130	MHP7448_RS01115
OG0000434	ABKJ22_RS01135	MHP7448_RS01120
OG0000435	ABKJ22_RS01150	MHP7448_RS01135
OG0000436	ABKJ22_RS01175	MHP7448_RS01165
OG0000437	ABKJ22_RS01185	MHP7448_RS01175
OG0000438	ABKJ22_RS01190	MHP7448_RS01180
OG0000439	ABKJ22_RS01195	MHP7448_RS01185
OG0000440	ABKJ22_RS02895	MHP7448_RS02980
OG0000441	ABKJ22_RS02935	MHP7448_RS03020
OG0000442	ABKJ22_RS00140	MHP7448_RS00145
OG0000443	ABKJ22_RS00185	MHP7448_RS00190
OG0000444	ABKJ22_RS00200	MHP7448_RS00200
OG0000445	ABKJ22_RS00225	MHP7448_RS00225
OG0000446	ABKJ22_RS00250	MHP7448_RS00255
OG0000447	ABKJ22_RS00255	MHP7448_RS00260
OG0000448	ABKJ22_RS00285	MHP7448_RS00290
OG0000449	ABKJ22_RS00310	MHP7448_RS00315
OG0000450	ABKJ22_RS00320	MHP7448_RS00325
OG0000451	ABKJ22_RS00360	MHP7448_RS00365
OG0000452	ABKJ22_RS00385	MHP7448_RS00390
