Orthogroup	MHP_UFV01_genes	MHP_232_genes
OG0000036	FEF30_RS00445	MHP_RS00130
OG0000038	FEF30_RS02160	MHP_RS01745
OG0000039	FEF30_RS01930	MHP_RS03880, MHP_RS01615
OG0000040	FEF30_RS03620	MHP_RS03205
OG0000041	FEF30_RS00985	MHP_RS01320
OG0000042	FEF30_RS03315	MHP_RS02885
OG0000043	FEF30_RS02295, FEF30_RS02105	MHP_RS01880
OG0000044	FEF30_RS02200	MHP_RS01785
OG0000045	FEF30_RS01935, FEF30_RS01940	MHP_RS01625
OG0000046	FEF30_RS04495	MHP_RS03215
OG0000048	FEF30_RS02480	MHP_RS02060
OG0000049	FEF30_RS03400	MHP_RS02985
OG0000050	FEF30_RS02820	MHP_RS02315
OG0000051	FEF30_RS03030	MHP_RS02520
OG0000052	FEF30_RS00405	MHP_RS00075
OG0000053	FEF30_RS04260	MHP_RS00555
OG0000054	FEF30_RS02845	MHP_RS02340
OG0000055	FEF30_RS00450	MHP_RS00145
OG0000056	FEF30_RS00250	MHP_RS03450
OG0000057	FEF30_RS03300	MHP_RS02870
OG0000058	FEF30_RS02120	MHP_RS00435
OG0000060	FEF30_RS01505	MHP_RS03865
OG0000061	FEF30_RS01900	MHP_RS01580
OG0000061	FEF30_RS02250	MHP_RS01840
OG0000062	FEF30_RS00295	MHP_RS03505
OG0000063	FEF30_RS04165	MHP_RS03500
OG0000064	FEF30_RS00280	MHP_RS03490
OG0000065	FEF30_RS02625	MHP_RS02125
OG0000066	FEF30_RS01670	MHP_RS00650
OG0000067	FEF30_RS00835	MHP_RS01460
OG0000068	FEF30_RS00960	MHP_RS03685
OG0000069	FEF30_RS03195	MHP_RS02760
OG0000070	FEF30_RS02850	MHP_RS02345
OG0000071	FEF30_RS03610	MHP_RS03195
OG0000072	FEF30_RS04405	MHP_RS03200
OG0000073	FEF30_RS01015	MHP_RS01290
OG0000074	FEF30_RS04230	MHP_RS01100
OG0000075	FEF30_RS00655	MHP_RS00350
OG0000076	FEF30_RS00670	MHP_RS00365
OG0000077	FEF30_RS00755	MHP_RS01545
OG0000079	FEF30_RS02935	MHP_RS02420
OG0000080	FEF30_RS02980	MHP_RS03805
OG0000081	FEF30_RS00650	MHP_RS00345
OG0000082	FEF30_RS02770	MHP_RS02270
OG0000083	FEF30_RS02400	MHP_RS01985
OG0000084	FEF30_RS02430	MHP_RS02010
OG0000085	FEF30_RS02435	MHP_RS02015
OG0000086	FEF30_RS02445	MHP_RS02025
OG0000087	FEF30_RS02460	MHP_RS02040
OG0000088	FEF30_RS02465	MHP_RS02045
OG0000089	FEF30_RS02475	MHP_RS02055
OG0000090	FEF30_RS00400	MHP_RS00070
OG0000091	FEF30_RS00385	MHP_RS00055
OG0000092	FEF30_RS00370	MHP_RS00040
OG0000093	FEF30_RS00365	MHP_RS00035
OG0000094	FEF30_RS00360	MHP_RS00030
OG0000095	FEF30_RS00335	MHP_RS00005
OG0000096	FEF30_RS00330	MHP_RS03540
OG0000097	FEF30_RS00310	MHP_RS03520
OG0000098	FEF30_RS00300	MHP_RS03510
OG0000099	FEF30_RS04160	MHP_RS03455
OG0000100	FEF30_RS00240	MHP_RS03440
OG0000101	FEF30_RS00235	MHP_RS03435
OG0000102	FEF30_RS02020	MHP_RS01695
OG0000103	FEF30_RS02590	MHP_RS02090
OG0000104	FEF30_RS02595	MHP_RS02095
OG0000105	FEF30_RS02610	MHP_RS02110
OG0000106	FEF30_RS02620	MHP_RS02120
OG0000107	FEF30_RS02630	MHP_RS02130
OG0000108	FEF30_RS02635	MHP_RS02135
OG0000109	FEF30_RS02640	MHP_RS02140
OG0000110	FEF30_RS02760	MHP_RS02260
OG0000111	FEF30_RS02755	MHP_RS02255
OG0000112	FEF30_RS02745	MHP_RS02245
OG0000113	FEF30_RS02725	MHP_RS02225
OG0000114	FEF30_RS02715	MHP_RS02215
OG0000115	FEF30_RS02705	MHP_RS02205
OG0000116	FEF30_RS01610	MHP_RS00705
OG0000117	FEF30_RS01615	MHP_RS00700
OG0000118	FEF30_RS01650	MHP_RS00665
OG0000119	FEF30_RS01655	MHP_RS00660
OG0000120	FEF30_RS01675	MHP_RS00645
OG0000121	FEF30_RS01700	MHP_RS00620
OG0000122	FEF30_RS01705	MHP_RS00615
OG0000123	FEF30_RS01725	MHP_RS00595
OG0000124	FEF30_RS01730	MHP_RS00590
OG0000125	FEF30_RS01735	MHP_RS00585
OG0000126	FEF30_RS01745	MHP_RS00575
OG0000127	FEF30_RS01755	MHP_RS00565
OG0000128	FEF30_RS01770	MHP_RS00550
OG0000129	FEF30_RS01775	MHP_RS00545
OG0000130	FEF30_RS01785	MHP_RS00535
OG0000131	FEF30_RS04265	MHP_RS00505
OG0000132	FEF30_RS04270	MHP_RS00490
OG0000133	FEF30_RS00840	MHP_RS01455
OG0000134	FEF30_RS00845	MHP_RS01450
OG0000135	FEF30_RS00860	MHP_RS01435
OG0000136	FEF30_RS00865	MHP_RS01430
OG0000137	FEF30_RS00905	MHP_RS01400
OG0000138	FEF30_RS00935	MHP_RS01370
OG0000139	FEF30_RS00965	MHP_RS01340
OG0000140	FEF30_RS00970	MHP_RS01335
OG0000141	FEF30_RS03310	MHP_RS02880
OG0000142	FEF30_RS04385	MHP_RS02875
OG0000143	FEF30_RS03285	MHP_RS02850
OG0000144	FEF30_RS03275	MHP_RS02840
OG0000145	FEF30_RS03265	MHP_RS02830
OG0000146	FEF30_RS03255	MHP_RS02820
OG0000147	FEF30_RS03250	MHP_RS02815
OG0000148	FEF30_RS03235	MHP_RS02800
OG0000149	FEF30_RS03225	MHP_RS02790
OG0000150	FEF30_RS03210	MHP_RS02775
OG0000151	FEF30_RS03160	MHP_RS02645
OG0000152	FEF30_RS03155	MHP_RS02640
OG0000153	FEF30_RS03150	MHP_RS02635
OG0000154	FEF30_RS03140	MHP_RS02625
OG0000155	FEF30_RS03100	MHP_RS02585
OG0000156	FEF30_RS03090	MHP_RS02575
OG0000157	FEF30_RS04375	MHP_RS02570
OG0000158	FEF30_RS04370	MHP_RS04005
OG0000159	FEF30_RS02835	MHP_RS04015
OG0000160	FEF30_RS02830	MHP_RS02325
OG0000161	FEF30_RS02825	MHP_RS02320
OG0000162	FEF30_RS02815	MHP_RS02310
OG0000163	FEF30_RS02810	MHP_RS02305
OG0000164	FEF30_RS01925	MHP_RS01605
OG0000165	FEF30_RS02320	MHP_RS01905
OG0000166	FEF30_RS02340	MHP_RS01925
OG0000167	FEF30_RS02355	MHP_RS01940
OG0000168	FEF30_RS02360	MHP_RS01945
OG0000169	FEF30_RS03395	MHP_RS02980
OG0000170	FEF30_RS04475	MHP_RS02995
OG0000171	FEF30_RS03420	MHP_RS03005
OG0000172	FEF30_RS03425	MHP_RS03010
OG0000173	FEF30_RS03430	MHP_RS03015
OG0000174	FEF30_RS03435	MHP_RS03020
OG0000175	FEF30_RS03450	MHP_RS03035
OG0000176	FEF30_RS03495	MHP_RS03085
OG0000177	FEF30_RS03500	MHP_RS03090
OG0000178	FEF30_RS03505	MHP_RS03095
OG0000179	FEF30_RS03515	MHP_RS03105
OG0000180	FEF30_RS03520	MHP_RS03110
OG0000181	FEF30_RS04395	MHP_RS03145
OG0000182	FEF30_RS03570	MHP_RS03155
OG0000183	FEF30_RS03605	MHP_RS03190
OG0000184	FEF30_RS00025	MHP_RS03235
OG0000185	FEF30_RS00010	MHP_RS03220
OG0000186	FEF30_RS04275	MHP_RS00480
OG0000187	FEF30_RS01855	MHP_RS00465
OG0000188	FEF30_RS01865	MHP_RS00455
OG0000189	FEF30_RS04355	MHP_RS02175
OG0000190	FEF30_RS02670	MHP_RS02170
OG0000191	FEF30_RS02650	MHP_RS02150
OG0000192	FEF30_RS01530	MHP_RS00790
OG0000193	FEF30_RS01515	MHP_RS00800
OG0000194	FEF30_RS01000	MHP_RS01305
OG0000195	FEF30_RS01005	MHP_RS01300
OG0000196	FEF30_RS01025	MHP_RS01280
OG0000197	FEF30_RS01030	MHP_RS01275
OG0000198	FEF30_RS01045	MHP_RS01260
OG0000199	FEF30_RS01050	MHP_RS01255
OG0000200	FEF30_RS01065	MHP_RS01245
OG0000201	FEF30_RS01075	MHP_RS01235
OG0000202	FEF30_RS01130	MHP_RS01180
OG0000203	FEF30_RS01135	MHP_RS01175
OG0000204	FEF30_RS01140	MHP_RS01170
OG0000205	FEF30_RS01145	MHP_RS01165
OG0000206	FEF30_RS01165	MHP_RS01145
OG0000207	FEF30_RS01180	MHP_RS01130
OG0000208	FEF30_RS01185	MHP_RS01125
OG0000209	FEF30_RS01190	MHP_RS01120
OG0000210	FEF30_RS01235	MHP_RS01075
OG0000211	FEF30_RS01245	MHP_RS01065
OG0000212	FEF30_RS01255	MHP_RS01055
OG0000213	FEF30_RS01260	MHP_RS03600
OG0000214	FEF30_RS01265	MHP_RS01050
OG0000215	FEF30_RS01270	MHP_RS01045
OG0000216	FEF30_RS01275	MHP_RS01040
OG0000217	FEF30_RS01280	MHP_RS01035
OG0000218	FEF30_RS01290	MHP_RS01025
OG0000219	FEF30_RS01295	MHP_RS01020
OG0000220	FEF30_RS01300	MHP_RS01015
OG0000221	FEF30_RS01305	MHP_RS01010
OG0000222	FEF30_RS01310	MHP_RS01005
OG0000223	FEF30_RS01315	MHP_RS01000
OG0000224	FEF30_RS01325	MHP_RS00990
OG0000225	FEF30_RS01335	MHP_RS00980
OG0000226	FEF30_RS01340	MHP_RS00975
OG0000227	FEF30_RS01345	MHP_RS00970
OG0000228	FEF30_RS04410	MHP_RS04010
OG0000229	FEF30_RS01355	MHP_RS00960
OG0000230	FEF30_RS01360	MHP_RS00955
OG0000231	FEF30_RS01370	MHP_RS00945
OG0000232	FEF30_RS01380	MHP_RS00935
OG0000233	FEF30_RS01405	MHP_RS00915
OG0000234	FEF30_RS01440	MHP_RS00880
OG0000235	FEF30_RS01450	MHP_RS00870
OG0000236	FEF30_RS01455	MHP_RS00865
OG0000237	FEF30_RS01460	MHP_RS00860
OG0000238	FEF30_RS01465	MHP_RS00850
OG0000239	FEF30_RS03320	MHP_RS02890
OG0000240	FEF30_RS03325	MHP_RS02895
OG0000241	FEF30_RS03335	MHP_RS02905
OG0000242	FEF30_RS03340	MHP_RS02910
OG0000243	FEF30_RS03345	MHP_RS02915
OG0000244	FEF30_RS03355	MHP_RS02925
OG0000245	FEF30_RS03365	MHP_RS02935
OG0000246	FEF30_RS00455	MHP_RS00150
OG0000247	FEF30_RS00465	MHP_RS00160
OG0000248	FEF30_RS00475	MHP_RS00170
OG0000249	FEF30_RS03675, FEF30_RS00480	MHP_RS00175
OG0000250	FEF30_RS00495	MHP_RS00190
OG0000251	FEF30_RS00525	MHP_RS00215
OG0000252	FEF30_RS00535	MHP_RS00225
OG0000253	FEF30_RS00540	MHP_RS00230
OG0000254	FEF30_RS00550	MHP_RS00240
OG0000255	FEF30_RS00555	MHP_RS00250
OG0000256	FEF30_RS00560	MHP_RS00255
OG0000257	FEF30_RS00585	MHP_RS00280
OG0000258	FEF30_RS00595	MHP_RS00290
OG0000259	FEF30_RS00625	MHP_RS00320
OG0000260	FEF30_RS00635	MHP_RS00330
OG0000261	FEF30_RS04195	MHP_RS00340
OG0000262	FEF30_RS00660	MHP_RS00355
OG0000263	FEF30_RS00675	MHP_RS00370
OG0000264	FEF30_RS00690	MHP_RS00385
OG0000265	FEF30_RS00700	MHP_RS00395
OG0000266	FEF30_RS00715	MHP_RS00415
OG0000267	FEF30_RS00730	MHP_RS00430
OG0000268	FEF30_RS00735	MHP_RS01570
OG0000269	FEF30_RS00750	MHP_RS01555
OG0000270	FEF30_RS04155	MHP_RS03410
OG0000271	FEF30_RS00205	MHP_RS03405
OG0000272	FEF30_RS00200	MHP_RS03400
OG0000273	FEF30_RS00195	MHP_RS03395
OG0000274	FEF30_RS00175	MHP_RS03375
OG0000275	FEF30_RS04145	MHP_RS03370
OG0000276	FEF30_RS00165	MHP_RS03365
OG0000277	FEF30_RS00155	MHP_RS03355
OG0000278	FEF30_RS00150	MHP_RS03350
OG0000279	FEF30_RS00140	MHP_RS03340
OG0000280	FEF30_RS00135	MHP_RS03335
OG0000281	FEF30_RS00130	MHP_RS03680
OG0000282	FEF30_RS04135	MHP_RS03310
OG0000283	FEF30_RS00100	MHP_RS03305
OG0000284	FEF30_RS00095	MHP_RS03300
OG0000285	FEF30_RS04130	MHP_RS03295
OG0000286	FEF30_RS02795	MHP_RS02290
OG0000287	FEF30_RS02895	MHP_RS02380
OG0000288	FEF30_RS02905	MHP_RS02390
OG0000289	FEF30_RS02910	MHP_RS02395
OG0000290	FEF30_RS03020	MHP_RS02510
OG0000291	FEF30_RS03010	MHP_RS02500
OG0000292	FEF30_RS03005	MHP_RS02495
OG0000293	FEF30_RS03000	MHP_RS02490
OG0000294	FEF30_RS02990	MHP_RS02475
OG0000295	FEF30_RS02985	MHP_RS02470
OG0000296	FEF30_RS02945	MHP_RS02430
OG0000297	FEF30_RS02940	MHP_RS02425
OG0000298	FEF30_RS00490	MHP_RS00185
OG0000299	FEF30_RS00510	MHP_RS03590
OG0000300	FEF30_RS00685	MHP_RS00380
OG0000301	FEF30_RS00720	MHP_RS00420
OG0000302	FEF30_RS00725	MHP_RS00425
OG0000303	FEF30_RS00870	MHP_RS01425
OG0000304	FEF30_RS01385	MHP_RS00930
OG0000305	FEF30_RS03260	MHP_RS02825
OG0000306	FEF30_RS03185	MHP_RS02665
OG0000307	FEF30_RS03145	MHP_RS02630
OG0000308	FEF30_RS03040	MHP_RS02530
OG0000309	FEF30_RS02975	MHP_RS02460
OG0000310	FEF30_RS02900	MHP_RS02385
OG0000311	FEF30_RS02855	MHP_RS02350
OG0000312	FEF30_RS02840	MHP_RS02335
OG0000313	FEF30_RS01915	MHP_RS01595
OG0000314	FEF30_RS02335	MHP_RS01920
OG0000315	FEF30_RS02365	MHP_RS01950
OG0000316	FEF30_RS02375	MHP_RS01960
OG0000317	FEF30_RS02470	MHP_RS02050
OG0000318	FEF30_RS04320	MHP_RS01965
OG0000319	FEF30_RS02605	MHP_RS02105
OG0000320	FEF30_RS02735	MHP_RS02235
OG0000321	FEF30_RS01645	MHP_RS00670
OG0000322	FEF30_RS01695	MHP_RS00625
OG0000323	FEF30_RS01825	MHP_RS00495
OG0000324	FEF30_RS02645	MHP_RS02145
OG0000325	FEF30_RS01010	MHP_RS01295
OG0000326	FEF30_RS01105	MHP_RS01205
OG0000327	FEF30_RS01110	MHP_RS01200
OG0000328	FEF30_RS01195	MHP_RS01115
OG0000329	FEF30_RS01215	MHP_RS01095
OG0000330	FEF30_RS01415	MHP_RS00905
OG0000331	FEF30_RS03350	MHP_RS02920
OG0000332	FEF30_RS03460	MHP_RS03045
OG0000333	FEF30_RS03470	MHP_RS03055
OG0000334	FEF30_RS03565	MHP_RS03150
OG0000335	FEF30_RS03575	MHP_RS03160
OG0000336	FEF30_RS04140	MHP_RS03325
OG0000337	FEF30_RS00285	MHP_RS03495
OG0000338	FEF30_RS00325	MHP_RS03535
OG0000339	FEF30_RS02710	MHP_RS02210
OG0000340	FEF30_RS01625	MHP_RS00690
OG0000341	FEF30_RS02665	MHP_RS02165
OG0000342	FEF30_RS01040	MHP_RS01265
OG0000343	FEF30_RS03480	MHP_RS03065
OG0000344	FEF30_RS00885	MHP_RS01410
OG0000345	FEF30_RS01330	MHP_RS00985
OG0000346	FEF30_RS00125	MHP_RS03330
OG0000347	FEF30_RS01720	MHP_RS00600
OG0000348	FEF30_RS01115	MHP_RS01195
OG0000349	FEF30_RS04150	MHP_RS03385
OG0000350	FEF30_RS03135	MHP_RS02620
OG0000351	FEF30_RS00805	MHP_RS01495
OG0000352	FEF30_RS02315	MHP_RS01900
OG0000353	FEF30_RS01690	MHP_RS00630
OG0000354	FEF30_RS00950	MHP_RS01355
OG0000355	FEF30_RS04310	MHP_RS01875
OG0000356	FEF30_RS04315	MHP_RS01955
OG0000357	FEF30_RS04390	MHP_RS03025
OG0000358	FEF30_RS03445	MHP_RS03030
OG0000359	FEF30_RS04215	MHP_RS01225
OG0000360	FEF30_RS00590	MHP_RS00285
OG0000361	FEF30_RS00620	MHP_RS00315
OG0000362	FEF30_RS02920	MHP_RS02405
OG0000363	FEF30_RS01760	MHP_RS03990
OG0000364	FEF30_RS02275	MHP_RS03785
OG0000365	FEF30_RS04335	MHP_RS01995
OG0000366	FEF30_RS02440	MHP_RS02020
OG0000367	FEF30_RS02450	MHP_RS02030
OG0000368	FEF30_RS00390	MHP_RS00060
OG0000369	FEF30_RS04170	MHP_RS00025
OG0000370	FEF30_RS00350	MHP_RS00020
OG0000371	FEF30_RS00345	MHP_RS00015
OG0000372	FEF30_RS00340	MHP_RS00010
OG0000373	FEF30_RS00315	MHP_RS03525
OG0000374	FEF30_RS00305	MHP_RS03515
OG0000375	FEF30_RS02600	MHP_RS02100
OG0000376	FEF30_RS02750	MHP_RS02250
OG0000377	FEF30_RS02740	MHP_RS02240
OG0000378	FEF30_RS01605	MHP_RS00710
OG0000379	FEF30_RS01685	MHP_RS00635
OG0000380	FEF30_RS01710	MHP_RS00610
OG0000381	FEF30_RS01750	MHP_RS00570
OG0000382	FEF30_RS01780	MHP_RS00540
OG0000383	FEF30_RS01820	MHP_RS00500
OG0000384	FEF30_RS00825	MHP_RS01470
OG0000385	FEF30_RS00830	MHP_RS01465
OG0000386	FEF30_RS00850	MHP_RS01445
OG0000387	FEF30_RS00875	MHP_RS01420
OG0000388	FEF30_RS04205	MHP_RS01415
OG0000389	FEF30_RS00930	MHP_RS01375
OG0000390	FEF30_RS03280	MHP_RS02845
OG0000391	FEF30_RS03270	MHP_RS02835
OG0000392	FEF30_RS03245	MHP_RS02810
OG0000393	FEF30_RS04380	MHP_RS02755
OG0000394	FEF30_RS03110	MHP_RS02595
OG0000395	FEF30_RS03105	MHP_RS02590
OG0000396	FEF30_RS02800	MHP_RS02295
OG0000397	FEF30_RS02300	MHP_RS01885
OG0000398	FEF30_RS02305	MHP_RS01890
OG0000399	FEF30_RS02350	MHP_RS01935
OG0000400	FEF30_RS03405	MHP_RS02990
OG0000401	FEF30_RS03465	MHP_RS03050
OG0000402	FEF30_RS03475	MHP_RS03060
OG0000403	FEF30_RS03485	MHP_RS03070
OG0000404	FEF30_RS03510	MHP_RS03100
OG0000405	FEF30_RS04480	MHP_RS03115
OG0000406	FEF30_RS03580	MHP_RS03165
OG0000407	FEF30_RS04400	MHP_RS03170
OG0000408	FEF30_RS03590	MHP_RS03175
OG0000409	FEF30_RS03595	MHP_RS03180
OG0000410	FEF30_RS00030	MHP_RS03240
OG0000411	FEF30_RS00020	MHP_RS03230
OG0000412	FEF30_RS00015	MHP_RS03225
OG0000413	FEF30_RS01835	MHP_RS00485
OG0000414	FEF30_RS01845	MHP_RS00475
OG0000415	FEF30_RS01850	MHP_RS00470
OG0000416	FEF30_RS01860	MHP_RS00460
OG0000417	FEF30_RS02660	MHP_RS02160
OG0000418	FEF30_RS02655	MHP_RS02155
OG0000419	FEF30_RS01020	MHP_RS01285
OG0000420	FEF30_RS01055	MHP_RS01250
OG0000421	FEF30_RS01090	MHP_RS01220
OG0000422	FEF30_RS01100	MHP_RS01210
OG0000423	FEF30_RS01155	MHP_RS01155
OG0000424	FEF30_RS01160	MHP_RS01150
OG0000425	FEF30_RS01170	MHP_RS01140
OG0000426	FEF30_RS04220	MHP_RS01135
OG0000427	FEF30_RS04225	MHP_RS01110
OG0000428	FEF30_RS01225	MHP_RS01085
OG0000429	FEF30_RS01320	MHP_RS00995
OG0000430	FEF30_RS01365	MHP_RS00950
OG0000431	FEF30_RS01375	MHP_RS00940
OG0000432	FEF30_RS01410	MHP_RS00910
OG0000433	FEF30_RS01425	MHP_RS00895
OG0000434	FEF30_RS01430	MHP_RS00890
OG0000435	FEF30_RS01445	MHP_RS00875
OG0000436	FEF30_RS01470	MHP_RS00845
OG0000437	FEF30_RS01480	MHP_RS00835
OG0000438	FEF30_RS01485	MHP_RS00830
OG0000439	FEF30_RS04235	MHP_RS00825
OG0000440	FEF30_RS03330	MHP_RS02900
OG0000441	FEF30_RS03370	MHP_RS02940
OG0000442	FEF30_RS00460	MHP_RS00155
OG0000443	FEF30_RS00505	MHP_RS00200
OG0000444	FEF30_RS00520	MHP_RS00210
OG0000445	FEF30_RS00545	MHP_RS00235
OG0000446	FEF30_RS00570	MHP_RS00265
OG0000447	FEF30_RS00575	MHP_RS00270
OG0000448	FEF30_RS00605	MHP_RS00300
OG0000449	FEF30_RS00630	MHP_RS00325
OG0000450	FEF30_RS00640	MHP_RS00335
OG0000451	FEF30_RS00680	MHP_RS00375
OG0000452	FEF30_RS00705	MHP_RS00405
OG0000453	FEF30_RS00740	MHP_RS01565
OG0000455	FEF30_RS00230	MHP_RS03430
OG0000456	FEF30_RS00110	MHP_RS03315
OG0000457	FEF30_RS00085	MHP_RS03290
OG0000458	FEF30_RS02890	MHP_RS02375
OG0000459	FEF30_RS02915	MHP_RS02400
OG0000460	FEF30_RS02925	MHP_RS02410
OG0000461	FEF30_RS02970	MHP_RS02455
OG0000462	FEF30_RS02965	MHP_RS02450
OG0000463	FEF30_RS02960	MHP_RS02445
OG0000464	FEF30_RS02955	MHP_RS02440
OG0000465	FEF30_RS02950	MHP_RS02435
OG0000466	FEF30_RS00710	MHP_RS00410
OG0000467	FEF30_RS04360	MHP_RS02540
OG0000468	FEF30_RS02345	MHP_RS01930
OG0000469	FEF30_RS02405	MHP_RS01990
OG0000470	FEF30_RS01150	MHP_RS03750
OG0000471	FEF30_RS01230	MHP_RS01080
OG0000472	FEF30_RS00040	MHP_RS03250
OG0000473	FEF30_RS00215	MHP_RS03415
OG0000474	FEF30_RS00220	MHP_RS03420
OG0000475	FEF30_RS00225	MHP_RS03425
OG0000476	FEF30_RS01870	MHP_RS00450
OG0000477	FEF30_RS02995	MHP_RS02485
OG0000478	FEF30_RS00160	MHP_RS03360
OG0000479	FEF30_RS01640	MHP_RS00675
OG0000480	FEF30_RS02410	MHP_RS03795
OG0000481	FEF30_RS01125	MHP_RS01185
OG0000482	FEF30_RS01520	MHP_RS00795
OG0000483	FEF30_RS02455	MHP_RS02035
OG0000484	FEF30_RS04190	MHP_RS00205
OG0000485	FEF30_RS01475	MHP_RS00840
OG0000486	FEF30_RS02680	MHP_RS02180
OG0000487	FEF30_RS04325	MHP_RS01970
OG0000488	FEF30_RS02425	MHP_RS02005
OG0000489	FEF30_RS00380	MHP_RS00050
OG0000490	FEF30_RS00320	MHP_RS03530
OG0000491	FEF30_RS01660	MHP_RS00655
OG0000492	FEF30_RS01740	MHP_RS00580
OG0000493	FEF30_RS00890	MHP_RS01405
OG0000494	FEF30_RS00955	MHP_RS01350
OG0000495	FEF30_RS03215	MHP_RS02780
OG0000496	FEF30_RS03205	MHP_RS02770
OG0000497	FEF30_RS03200	MHP_RS02765
OG0000498	FEF30_RS03115	MHP_RS02600
OG0000499	FEF30_RS03080	MHP_RS02565
OG0000500	FEF30_RS02310	MHP_RS01895
OG0000502	FEF30_RS01510	MHP_RS00805
OG0000503	FEF30_RS01070	MHP_RS01240
OG0000504	FEF30_RS01205	MHP_RS01105
OG0000505	FEF30_RS01240	MHP_RS01070
OG0000506	FEF30_RS01250	MHP_RS01060
OG0000507	FEF30_RS01285	MHP_RS01030
OG0000508	FEF30_RS00565	MHP_RS00260
OG0000509	FEF30_RS00600	MHP_RS00295
OG0000510	FEF30_RS00610	MHP_RS00305
OG0000511	FEF30_RS00745	MHP_RS01560
OG0000512	FEF30_RS02930	MHP_RS02415
OG0000513	FEF30_RS00145	MHP_RS03345
OG0000514	FEF30_RS03240	MHP_RS02805
OG0000515	FEF30_RS01895, FEF30_RS01890	MHP_RS03875
OG0000515	FEF30_RS01885	MHP_RS00440
OG0000516	FEF30_RS04330	MHP_RS01975
OG0000517	FEF30_RS00395	MHP_RS00065
OG0000518	FEF30_RS03455	MHP_RS03040
OG0000519	FEF30_RS01095	MHP_RS01215
OG0000520	FEF30_RS01220	MHP_RS01090
OG0000521	FEF30_RS00580	MHP_RS00275
OG0000522	FEF30_RS00615	MHP_RS00310
OG0000523	FEF30_RS00080	MHP_RS03285
OG0000524	FEF30_RS03045	MHP_RS02535
OG0000525	FEF30_RS04105	MHP_RS03255
OG0000526	FEF30_RS02235	MHP_RS03900
OG0000527	FEF30_RS02175	MHP_RS01760
OG0000528	FEF30_RS02395	MHP_RS01980
OG0000529	FEF30_RS02615	MHP_RS02115
OG0000530	FEF30_RS02720	MHP_RS02220
OG0000531	FEF30_RS01715	MHP_RS00605
