Orthogroup	MHP_UFV01_genes	MHP_116_genes
OG0000106	FEF30_RS02620	ABJ972_RS02195
OG0000107	FEF30_RS02630	ABJ972_RS02205
OG0000108	FEF30_RS02635	ABJ972_RS02210
OG0000109	FEF30_RS02640	ABJ972_RS02215
OG0000110	FEF30_RS02760	ABJ972_RS02335
OG0000111	FEF30_RS02755	ABJ972_RS02330
OG0000112	FEF30_RS02745	ABJ972_RS02320
OG0000113	FEF30_RS02725	ABJ972_RS02300
OG0000114	FEF30_RS02715	ABJ972_RS02290
OG0000115	FEF30_RS02705	ABJ972_RS02280
OG0000116	FEF30_RS01610	ABJ972_RS01285
OG0000117	FEF30_RS01615	ABJ972_RS01290
OG0000118	FEF30_RS01650	ABJ972_RS01325
OG0000119	FEF30_RS01655	ABJ972_RS01330
OG0000120	FEF30_RS01675	ABJ972_RS01345
OG0000121	FEF30_RS01700	ABJ972_RS01370
OG0000122	FEF30_RS01705	ABJ972_RS01375
OG0000123	FEF30_RS01725	ABJ972_RS01395
OG0000124	FEF30_RS01730	ABJ972_RS01400
OG0000125	FEF30_RS01735	ABJ972_RS01405
OG0000126	FEF30_RS01745	ABJ972_RS01415
OG0000127	FEF30_RS01755	ABJ972_RS01425
OG0000128	FEF30_RS01770	ABJ972_RS01440
OG0000129	FEF30_RS01775	ABJ972_RS01445
OG0000130	FEF30_RS01785	ABJ972_RS01455
OG0000131	FEF30_RS04265	ABJ972_RS01485
OG0000132	FEF30_RS04270	ABJ972_RS01500
OG0000133	FEF30_RS00840	ABJ972_RS00515
OG0000134	FEF30_RS00845	ABJ972_RS00520
OG0000135	FEF30_RS00860	ABJ972_RS00535
OG0000136	FEF30_RS00865	ABJ972_RS00540
OG0000137	FEF30_RS00905	ABJ972_RS00570
OG0000138	FEF30_RS00935	ABJ972_RS01050
OG0000139	FEF30_RS00965	ABJ972_RS01020
OG0000140	FEF30_RS00970	ABJ972_RS01015
OG0000141	FEF30_RS03310	ABJ972_RS02855
OG0000142	FEF30_RS04385	ABJ972_RS02850
OG0000143	FEF30_RS03285	ABJ972_RS02830
OG0000144	FEF30_RS03275	ABJ972_RS02820
OG0000145	FEF30_RS03265	ABJ972_RS02810
OG0000146	FEF30_RS03255	ABJ972_RS02800
OG0000147	FEF30_RS03250	ABJ972_RS02795
OG0000148	FEF30_RS03235	ABJ972_RS02780
OG0000149	FEF30_RS03225	ABJ972_RS02770
OG0000150	FEF30_RS03210	ABJ972_RS02755
OG0000151	FEF30_RS03160	ABJ972_RS02705
OG0000152	FEF30_RS03155	ABJ972_RS02700
OG0000153	FEF30_RS03150	ABJ972_RS02695
OG0000154	FEF30_RS03140	ABJ972_RS02685
OG0000155	FEF30_RS03100	ABJ972_RS02650
OG0000156	FEF30_RS03090	ABJ972_RS02645
OG0000157	FEF30_RS04375	ABJ972_RS02635
OG0000158	FEF30_RS04370	ABJ972_RS02625
OG0000159	FEF30_RS02835	ABJ972_RS02405
OG0000160	FEF30_RS02830	ABJ972_RS02400
OG0000161	FEF30_RS02825	ABJ972_RS02395
OG0000162	FEF30_RS02815	ABJ972_RS02385
OG0000163	FEF30_RS02810	ABJ972_RS02380
OG0000164	FEF30_RS01925	ABJ972_RS01585
OG0000165	FEF30_RS02320	ABJ972_RS01905
OG0000166	FEF30_RS02340	ABJ972_RS01925
OG0000167	FEF30_RS02355	ABJ972_RS01940
OG0000168	FEF30_RS02360	ABJ972_RS01945
OG0000169	FEF30_RS03395	ABJ972_RS02955
OG0000170	FEF30_RS04475	ABJ972_RS02970
OG0000171	FEF30_RS03420	ABJ972_RS02980
OG0000172	FEF30_RS03425	ABJ972_RS02985
OG0000173	FEF30_RS03430	ABJ972_RS02990
OG0000174	FEF30_RS03435	ABJ972_RS02995
OG0000175	FEF30_RS03450	ABJ972_RS03010
OG0000176	FEF30_RS03495	ABJ972_RS03055
OG0000177	FEF30_RS03500	ABJ972_RS03060
OG0000178	FEF30_RS03505	ABJ972_RS03065
OG0000179	FEF30_RS03515	ABJ972_RS03075
OG0000180	FEF30_RS03520	ABJ972_RS03080
OG0000181	FEF30_RS04395	ABJ972_RS03130
OG0000182	FEF30_RS03570	ABJ972_RS03140
OG0000183	FEF30_RS03605	ABJ972_RS03175
OG0000184	FEF30_RS00025	ABJ972_RS03220
OG0000185	FEF30_RS00010	ABJ972_RS03205
OG0000186	FEF30_RS04275	ABJ972_RS01510
OG0000187	FEF30_RS01855	ABJ972_RS01525
OG0000188	FEF30_RS01865	ABJ972_RS01535
OG0000189	FEF30_RS04355	ABJ972_RS02250
OG0000190	FEF30_RS02670	ABJ972_RS02245
OG0000191	FEF30_RS02650	ABJ972_RS02225
OG0000192	FEF30_RS01530	ABJ972_RS01205
OG0000193	FEF30_RS01515	ABJ972_RS01195
OG0000194	FEF30_RS01000	ABJ972_RS00980
OG0000195	FEF30_RS01005	ABJ972_RS00975
OG0000196	FEF30_RS01025	ABJ972_RS00955
OG0000197	FEF30_RS01030	ABJ972_RS00950
OG0000198	FEF30_RS01045	ABJ972_RS00930
OG0000199	FEF30_RS01050	ABJ972_RS00925
OG0000200	FEF30_RS01065	ABJ972_RS00910
OG0000201	FEF30_RS01075	ABJ972_RS00900
OG0000202	FEF30_RS01130	ABJ972_RS00845
OG0000203	FEF30_RS01135	ABJ972_RS00840
OG0000204	FEF30_RS01140	ABJ972_RS00835
OG0000205	FEF30_RS01145	ABJ972_RS00830
OG0000206	FEF30_RS01165	ABJ972_RS00810
OG0000207	FEF30_RS01180	ABJ972_RS00795
OG0000208	FEF30_RS01185	ABJ972_RS00790
OG0000209	FEF30_RS01190	ABJ972_RS00785
OG0000210	FEF30_RS01235	ABJ972_RS00740
OG0000211	FEF30_RS01245	ABJ972_RS00730
OG0000212	FEF30_RS01255	ABJ972_RS00720
OG0000213	FEF30_RS01260	ABJ972_RS00715
OG0000214	FEF30_RS01265	ABJ972_RS00710
OG0000215	FEF30_RS01270	ABJ972_RS00705
OG0000216	FEF30_RS01275	ABJ972_RS00700
OG0000217	FEF30_RS01280	ABJ972_RS00695
OG0000218	FEF30_RS01290	ABJ972_RS00685
OG0000219	FEF30_RS01295	ABJ972_RS00680
OG0000220	FEF30_RS01300	ABJ972_RS00675
OG0000221	FEF30_RS01305	ABJ972_RS00670
OG0000222	FEF30_RS01310	ABJ972_RS00665
OG0000223	FEF30_RS01315	ABJ972_RS00660
OG0000224	FEF30_RS01325	ABJ972_RS00650
OG0000225	FEF30_RS01335	ABJ972_RS00640
OG0000226	FEF30_RS01340	ABJ972_RS00635
OG0000227	FEF30_RS01345	ABJ972_RS00630
OG0000228	FEF30_RS04410	ABJ972_RS00625
OG0000229	FEF30_RS01355	ABJ972_RS00620
OG0000230	FEF30_RS01360	ABJ972_RS00615
OG0000231	FEF30_RS01370	ABJ972_RS00605
OG0000232	FEF30_RS01380	ABJ972_RS00595
OG0000233	FEF30_RS01405	ABJ972_RS01080
OG0000234	FEF30_RS01440	ABJ972_RS01115
OG0000235	FEF30_RS01450	ABJ972_RS01125
OG0000236	FEF30_RS01455	ABJ972_RS01130
OG0000237	FEF30_RS01460	ABJ972_RS01135
OG0000238	FEF30_RS01465	ABJ972_RS01140
OG0000239	FEF30_RS03320	ABJ972_RS02865
OG0000240	FEF30_RS03325	ABJ972_RS02870
OG0000241	FEF30_RS03335	ABJ972_RS02880
OG0000242	FEF30_RS03340	ABJ972_RS02885
OG0000243	FEF30_RS03345	ABJ972_RS02890
OG0000244	FEF30_RS03355	ABJ972_RS02900
OG0000245	FEF30_RS03365	ABJ972_RS02910
OG0000246	FEF30_RS00455	ABJ972_RS00125
OG0000247	FEF30_RS00465	ABJ972_RS00135
OG0000248	FEF30_RS00475	ABJ972_RS00145
OG0000249	FEF30_RS03675, FEF30_RS00480	ABJ972_RS00150
OG0000250	FEF30_RS00495	ABJ972_RS00165
OG0000251	FEF30_RS00525	ABJ972_RS00195
OG0000252	FEF30_RS00535	ABJ972_RS00205
OG0000253	FEF30_RS00540	ABJ972_RS00210
OG0000254	FEF30_RS00550	ABJ972_RS00220
OG0000255	FEF30_RS00555	ABJ972_RS00225
OG0000256	FEF30_RS00560	ABJ972_RS00230
OG0000257	FEF30_RS00585	ABJ972_RS00255
OG0000258	FEF30_RS00595	ABJ972_RS00265
OG0000259	FEF30_RS00625	ABJ972_RS00295
OG0000260	FEF30_RS00635	ABJ972_RS00305
OG0000261	FEF30_RS04195	ABJ972_RS00315
OG0000262	FEF30_RS00660	ABJ972_RS00330
OG0000263	FEF30_RS00675	ABJ972_RS00345
OG0000264	FEF30_RS00690	ABJ972_RS00360
OG0000265	FEF30_RS00700	ABJ972_RS00370
OG0000266	FEF30_RS00715	ABJ972_RS00385
OG0000267	FEF30_RS00730	ABJ972_RS00400
OG0000268	FEF30_RS00735	ABJ972_RS00405
OG0000269	FEF30_RS00750	ABJ972_RS00420
OG0000270	FEF30_RS04155	ABJ972_RS03395
OG0000271	FEF30_RS00205	ABJ972_RS03390
OG0000272	FEF30_RS00200	ABJ972_RS03385
OG0000273	FEF30_RS00195	ABJ972_RS03380
OG0000274	FEF30_RS00175	ABJ972_RS03360
OG0000275	FEF30_RS04145	ABJ972_RS03355
OG0000276	FEF30_RS00165	ABJ972_RS03350
OG0000277	FEF30_RS00155	ABJ972_RS03340
OG0000278	FEF30_RS00150	ABJ972_RS03335
OG0000279	FEF30_RS00140	ABJ972_RS03325
OG0000280	FEF30_RS00135	ABJ972_RS03320
OG0000281	FEF30_RS00130	ABJ972_RS03315
OG0000282	FEF30_RS04135	ABJ972_RS03290
OG0000283	FEF30_RS00100	ABJ972_RS03285
OG0000284	FEF30_RS00095	ABJ972_RS03280
OG0000285	FEF30_RS04130	ABJ972_RS03275
OG0000286	FEF30_RS02795	ABJ972_RS02365
OG0000287	FEF30_RS02895	ABJ972_RS02455
OG0000288	FEF30_RS02905	ABJ972_RS02465
OG0000289	FEF30_RS02910	ABJ972_RS02470
OG0000290	FEF30_RS03020	ABJ972_RS02580
OG0000291	FEF30_RS03010	ABJ972_RS02570
OG0000292	FEF30_RS03005	ABJ972_RS02565
OG0000293	FEF30_RS03000	ABJ972_RS02560
OG0000294	FEF30_RS02990	ABJ972_RS02550
OG0000295	FEF30_RS02985	ABJ972_RS02545
OG0000296	FEF30_RS02945	ABJ972_RS02505
OG0000297	FEF30_RS02940	ABJ972_RS02500
OG0000298	FEF30_RS00490	ABJ972_RS00160
OG0000299	FEF30_RS00510	ABJ972_RS00180
OG0000300	FEF30_RS00685	ABJ972_RS00355
OG0000301	FEF30_RS00720	ABJ972_RS00390
OG0000302	FEF30_RS00725	ABJ972_RS00395
OG0000303	FEF30_RS00870	ABJ972_RS00545
OG0000304	FEF30_RS01385	ABJ972_RS00590
OG0000305	FEF30_RS03260	ABJ972_RS02805
OG0000306	FEF30_RS03185	ABJ972_RS02730
OG0000307	FEF30_RS03145	ABJ972_RS02690
OG0000308	FEF30_RS03040	ABJ972_RS02600
OG0000309	FEF30_RS02975	ABJ972_RS02535
OG0000310	FEF30_RS02900	ABJ972_RS02460
OG0000311	FEF30_RS02855	ABJ972_RS02425
OG0000312	FEF30_RS02840	ABJ972_RS02410
OG0000313	FEF30_RS01915	ABJ972_RS01575
OG0000314	FEF30_RS02335	ABJ972_RS01920
OG0000315	FEF30_RS02365	ABJ972_RS01950
OG0000316	FEF30_RS02375	ABJ972_RS01960
OG0000317	FEF30_RS02470	ABJ972_RS02055
OG0000318	FEF30_RS04320	ABJ972_RS01965
OG0000319	FEF30_RS02605	ABJ972_RS02180
OG0000320	FEF30_RS02735	ABJ972_RS02310
OG0000321	FEF30_RS01645	ABJ972_RS01320
OG0000322	FEF30_RS01695	ABJ972_RS01365
OG0000323	FEF30_RS01825	ABJ972_RS01495
OG0000324	FEF30_RS02645	ABJ972_RS02220
OG0000325	FEF30_RS01010	ABJ972_RS00970
OG0000326	FEF30_RS01105	ABJ972_RS00870
OG0000327	FEF30_RS01110	ABJ972_RS00865
OG0000328	FEF30_RS01195	ABJ972_RS00780
OG0000329	FEF30_RS01215	ABJ972_RS00760
OG0000330	FEF30_RS01415	ABJ972_RS01090
OG0000331	FEF30_RS03350	ABJ972_RS02895
OG0000332	FEF30_RS03460	ABJ972_RS03020
OG0000333	FEF30_RS03470	ABJ972_RS03030
OG0000334	FEF30_RS03565	ABJ972_RS03135
OG0000335	FEF30_RS03575	ABJ972_RS03145
OG0000336	FEF30_RS04140	ABJ972_RS03305
OG0000337	FEF30_RS00285	ABJ972_RS03505
OG0000338	FEF30_RS00325	ABJ972_RS03545
OG0000339	FEF30_RS02710	ABJ972_RS02285
OG0000340	FEF30_RS01625	ABJ972_RS01300
OG0000341	FEF30_RS02665	ABJ972_RS02240
OG0000342	FEF30_RS01040	ABJ972_RS00935
OG0000343	FEF30_RS03480	ABJ972_RS03040
OG0000344	FEF30_RS00885	ABJ972_RS00560
OG0000345	FEF30_RS01330	ABJ972_RS00645
OG0000346	FEF30_RS00125	ABJ972_RS03310
OG0000347	FEF30_RS01720	ABJ972_RS01390
OG0000348	FEF30_RS01115	ABJ972_RS00860
OG0000349	FEF30_RS04150	ABJ972_RS03370
OG0000350	FEF30_RS03135	ABJ972_RS02680
OG0000351	FEF30_RS00805	ABJ972_RS00480
OG0000352	FEF30_RS02315	ABJ972_RS01900
OG0000353	FEF30_RS01690	ABJ972_RS01360
OG0000354	FEF30_RS00950	ABJ972_RS01035
OG0000355	FEF30_RS04310	ABJ972_RS01875
OG0000356	FEF30_RS04315	ABJ972_RS01955
OG0000357	FEF30_RS04390	ABJ972_RS03000
OG0000358	FEF30_RS03445	ABJ972_RS03005
OG0000359	FEF30_RS04215	ABJ972_RS00890
OG0000360	FEF30_RS00590	ABJ972_RS00260
OG0000361	FEF30_RS00620	ABJ972_RS00290
OG0000362	FEF30_RS02920	ABJ972_RS02480
OG0000363	FEF30_RS01760	ABJ972_RS01430
OG0000365	FEF30_RS04335	ABJ972_RS02005
OG0000366	FEF30_RS02440	ABJ972_RS02025
OG0000367	FEF30_RS02450	ABJ972_RS02035
OG0000368	FEF30_RS00390	ABJ972_RS00060
OG0000369	FEF30_RS04170	ABJ972_RS00025
OG0000370	FEF30_RS00350	ABJ972_RS00020
OG0000371	FEF30_RS00345	ABJ972_RS00015
OG0000372	FEF30_RS00340	ABJ972_RS00010
OG0000373	FEF30_RS00315	ABJ972_RS03535
OG0000374	FEF30_RS00305	ABJ972_RS03525
OG0000375	FEF30_RS02600	ABJ972_RS02175
OG0000376	FEF30_RS02750	ABJ972_RS02325
OG0000377	FEF30_RS02740	ABJ972_RS02315
OG0000378	FEF30_RS01605	ABJ972_RS01280
OG0000379	FEF30_RS01685	ABJ972_RS01355
OG0000380	FEF30_RS01710	ABJ972_RS01380
OG0000381	FEF30_RS01750	ABJ972_RS01420
OG0000382	FEF30_RS01780	ABJ972_RS01450
OG0000383	FEF30_RS01820	ABJ972_RS01490
OG0000384	FEF30_RS00825	ABJ972_RS00500
OG0000385	FEF30_RS00830	ABJ972_RS00505
OG0000386	FEF30_RS00850	ABJ972_RS00525
OG0000387	FEF30_RS00875	ABJ972_RS00550
OG0000388	FEF30_RS04205	ABJ972_RS00555
OG0000389	FEF30_RS00930	ABJ972_RS01055
OG0000390	FEF30_RS03280	ABJ972_RS02825
OG0000391	FEF30_RS03270	ABJ972_RS02815
OG0000392	FEF30_RS03245	ABJ972_RS02790
OG0000393	FEF30_RS04380	ABJ972_RS02735
OG0000394	FEF30_RS03110	ABJ972_RS02660
OG0000395	FEF30_RS03105	ABJ972_RS02655
OG0000396	FEF30_RS02800	ABJ972_RS02370
OG0000397	FEF30_RS02300	ABJ972_RS01885
OG0000398	FEF30_RS02305	ABJ972_RS01890
OG0000399	FEF30_RS02350	ABJ972_RS01935
OG0000400	FEF30_RS03405	ABJ972_RS02965
OG0000401	FEF30_RS03465	ABJ972_RS03025
OG0000402	FEF30_RS03475	ABJ972_RS03035
OG0000403	FEF30_RS03485	ABJ972_RS03045
OG0000404	FEF30_RS03510	ABJ972_RS03070
OG0000405	FEF30_RS04480	ABJ972_RS03090
OG0000406	FEF30_RS03580	ABJ972_RS03150
OG0000407	FEF30_RS04400	ABJ972_RS03155
OG0000408	FEF30_RS03590	ABJ972_RS03160
OG0000409	FEF30_RS03595	ABJ972_RS03165
OG0000410	FEF30_RS00030	ABJ972_RS03225
OG0000411	FEF30_RS00020	ABJ972_RS03215
OG0000412	FEF30_RS00015	ABJ972_RS03210
OG0000413	FEF30_RS01835	ABJ972_RS01505
OG0000414	FEF30_RS01845	ABJ972_RS01515
OG0000415	FEF30_RS01850	ABJ972_RS01520
OG0000416	FEF30_RS01860	ABJ972_RS01530
OG0000417	FEF30_RS02660	ABJ972_RS02235
OG0000418	FEF30_RS02655	ABJ972_RS02230
OG0000419	FEF30_RS01020	ABJ972_RS00960
OG0000420	FEF30_RS01055	ABJ972_RS00920
OG0000421	FEF30_RS01090	ABJ972_RS00885
OG0000422	FEF30_RS01100	ABJ972_RS00875
OG0000423	FEF30_RS01155	ABJ972_RS00820
OG0000424	FEF30_RS01160	ABJ972_RS00815
OG0000425	FEF30_RS01170	ABJ972_RS00805
OG0000426	FEF30_RS04220	ABJ972_RS00800
OG0000427	FEF30_RS04225	ABJ972_RS00775
OG0000428	FEF30_RS01225	ABJ972_RS00750
OG0000429	FEF30_RS01320	ABJ972_RS00655
OG0000430	FEF30_RS01365	ABJ972_RS00610
OG0000431	FEF30_RS01375	ABJ972_RS00600
OG0000432	FEF30_RS01410	ABJ972_RS01085
OG0000433	FEF30_RS01425	ABJ972_RS01100
OG0000434	FEF30_RS01430	ABJ972_RS01105
OG0000435	FEF30_RS01445	ABJ972_RS01120
OG0000436	FEF30_RS01470	ABJ972_RS01145
OG0000437	FEF30_RS01480	ABJ972_RS01155
OG0000438	FEF30_RS01485	ABJ972_RS01160
OG0000439	FEF30_RS04235	ABJ972_RS01165
OG0000440	FEF30_RS03330	ABJ972_RS02875
OG0000441	FEF30_RS03370	ABJ972_RS02915
OG0000442	FEF30_RS00460	ABJ972_RS00130
OG0000443	FEF30_RS00505	ABJ972_RS00175
OG0000444	FEF30_RS00520	ABJ972_RS00190
OG0000445	FEF30_RS00545	ABJ972_RS00215
OG0000446	FEF30_RS00570	ABJ972_RS00240
OG0000447	FEF30_RS00575	ABJ972_RS00245
OG0000448	FEF30_RS00605	ABJ972_RS00275
OG0000449	FEF30_RS00630	ABJ972_RS00300
OG0000450	FEF30_RS00640	ABJ972_RS00310
OG0000451	FEF30_RS00680	ABJ972_RS00350
OG0000452	FEF30_RS00705	ABJ972_RS00375
OG0000453	FEF30_RS00740	ABJ972_RS00410
OG0000455	FEF30_RS00230	ABJ972_RS03415
OG0000456	FEF30_RS00110	ABJ972_RS03295
OG0000457	FEF30_RS00085	ABJ972_RS03270
OG0000458	FEF30_RS02890	ABJ972_RS02450
OG0000459	FEF30_RS02915	ABJ972_RS02475
OG0000460	FEF30_RS02925	ABJ972_RS02485
OG0000461	FEF30_RS02970	ABJ972_RS02530
OG0000462	FEF30_RS02965	ABJ972_RS02525
OG0000463	FEF30_RS02960	ABJ972_RS02520
OG0000464	FEF30_RS02955	ABJ972_RS02515
OG0000465	FEF30_RS02950	ABJ972_RS02510
OG0000466	FEF30_RS00710	ABJ972_RS00380
OG0000467	FEF30_RS04360	ABJ972_RS02610
OG0000468	FEF30_RS02345	ABJ972_RS01930
OG0000469	FEF30_RS02405	ABJ972_RS01990
OG0000470	FEF30_RS01150	ABJ972_RS00825
OG0000471	FEF30_RS01230	ABJ972_RS00745
OG0000472	FEF30_RS00040	ABJ972_RS03235
OG0000473	FEF30_RS00215	ABJ972_RS03400
OG0000474	FEF30_RS00220	ABJ972_RS03405
OG0000475	FEF30_RS00225	ABJ972_RS03410
OG0000476	FEF30_RS01870	ABJ972_RS01540
OG0000477	FEF30_RS02995	ABJ972_RS02555
OG0000478	FEF30_RS00160	ABJ972_RS03345
OG0000479	FEF30_RS01640	ABJ972_RS01315
OG0000480	FEF30_RS02410	ABJ972_RS01995
OG0000481	FEF30_RS01125	ABJ972_RS00850
OG0000482	FEF30_RS01520	ABJ972_RS01200
OG0000483	FEF30_RS02455	ABJ972_RS02040
OG0000484	FEF30_RS04190	ABJ972_RS00185
OG0000485	FEF30_RS01475	ABJ972_RS01150
OG0000486	FEF30_RS02680	ABJ972_RS02255
OG0000487	FEF30_RS04325	ABJ972_RS01970
OG0000488	FEF30_RS02425	ABJ972_RS02010
OG0000489	FEF30_RS00380	ABJ972_RS00050
OG0000490	FEF30_RS00320	ABJ972_RS03540
OG0000491	FEF30_RS01660	ABJ972_RS01335
OG0000492	FEF30_RS01740	ABJ972_RS01410
OG0000493	FEF30_RS00890	ABJ972_RS00565
OG0000494	FEF30_RS00955	ABJ972_RS01030
OG0000495	FEF30_RS03215	ABJ972_RS02760
OG0000496	FEF30_RS03205	ABJ972_RS02750
OG0000497	FEF30_RS03200	ABJ972_RS02745
