Orthogroup	MHP_UFV01_genes	MHP_11_genes
OG0000025	FEF30_RS02025	B5C39_RS03220
OG0000026	FEF30_RS01680	B5C39_RS01535
OG0000026	FEF30_RS02005	B5C39_RS03200
OG0000027	FEF30_RS00060	B5C39_RS00530
OG0000027	FEF30_RS04125	B5C39_RS00545
OG0000028	FEF30_RS02785, FEF30_RS02790	B5C39_RS02695
OG0000029	FEF30_RS01390	B5C39_RS01825
OG0000029	FEF30_RS00925	B5C39_RS02285
OG0000030	FEF30_RS04110	B5C39_RS00520
OG0000030	FEF30_RS04120	B5C39_RS00540
OG0000032	FEF30_RS00065	B5C39_RS03770
OG0000033	FEF30_RS02780	B5C39_RS02690
OG0000035	FEF30_RS03545	B5C39_RS00395
OG0000036	FEF30_RS00430	B5C39_RS00930
OG0000036	FEF30_RS00445	B5C39_RS00945
OG0000038	FEF30_RS02160	B5C39_RS03265
OG0000039	FEF30_RS01930	B5C39_RS03875, B5C39_RS03130
OG0000040	FEF30_RS03620	B5C39_RS00465
OG0000042	FEF30_RS03315	B5C39_RS00160
OG0000043	FEF30_RS02295, FEF30_RS02105	B5C39_RS03420
OG0000044	FEF30_RS04460	B5C39_RS03955
OG0000044	FEF30_RS02200	B5C39_RS03305
OG0000045	FEF30_RS01935, FEF30_RS01940	B5C39_RS03140
OG0000046	FEF30_RS04495	B5C39_RS00475
OG0000048	FEF30_RS02480	B5C39_RS03615
OG0000049	FEF30_RS03400	B5C39_RS00240
OG0000050	FEF30_RS02820	B5C39_RS02725
OG0000051	FEF30_RS03030	B5C39_RS02930
OG0000052	FEF30_RS00405	B5C39_RS00890
OG0000053	FEF30_RS04260	B5C39_RS01450
OG0000054	FEF30_RS02845	B5C39_RS02750
OG0000055	FEF30_RS00450	B5C39_RS00950
OG0000056	FEF30_RS00250	B5C39_RS00720
OG0000057	FEF30_RS03300	B5C39_RS00145
OG0000060	FEF30_RS01505	B5C39_RS03815
OG0000061	FEF30_RS01900	B5C39_RS03095
OG0000061	FEF30_RS02250	B5C39_RS03360
OG0000062	FEF30_RS00295	B5C39_RS00780
OG0000063	FEF30_RS04165	B5C39_RS00775
OG0000064	FEF30_RS00280	B5C39_RS00765
OG0000065	FEF30_RS02625	B5C39_RS02530
OG0000066	FEF30_RS01670	B5C39_RS01545
OG0000067	FEF30_RS00835	B5C39_RS02370
OG0000068	FEF30_RS00960	B5C39_RS02250
OG0000069	FEF30_RS03195	B5C39_RS00035
OG0000070	FEF30_RS02850	B5C39_RS02755
OG0000071	FEF30_RS03610	B5C39_RS00455
OG0000072	FEF30_RS04405	B5C39_RS00460
OG0000073	FEF30_RS01015	B5C39_RS02200
OG0000074	FEF30_RS04230	B5C39_RS02005
OG0000075	FEF30_RS00655	B5C39_RS01170
OG0000076	FEF30_RS00670	B5C39_RS01185
OG0000077	FEF30_RS00755	B5C39_RS02455
OG0000079	FEF30_RS02935	B5C39_RS02835
OG0000080	FEF30_RS02980	B5C39_RS03700
OG0000081	FEF30_RS00650	B5C39_RS01165
OG0000082	FEF30_RS02770	B5C39_RS02680
OG0000083	FEF30_RS02400	B5C39_RS03525
OG0000084	FEF30_RS02430	B5C39_RS03550
OG0000085	FEF30_RS02435	B5C39_RS03555
OG0000086	FEF30_RS02445	B5C39_RS03565
OG0000087	FEF30_RS02460	B5C39_RS03580
OG0000088	FEF30_RS02465	B5C39_RS03585
OG0000089	FEF30_RS02475	B5C39_RS03595
OG0000090	FEF30_RS00400	B5C39_RS00885
OG0000091	FEF30_RS00385	B5C39_RS00870
OG0000092	FEF30_RS00370	B5C39_RS00855
OG0000093	FEF30_RS00365	B5C39_RS00850
OG0000094	FEF30_RS00360	B5C39_RS00845
OG0000095	FEF30_RS00335	B5C39_RS00820
OG0000096	FEF30_RS00330	B5C39_RS00815
OG0000097	FEF30_RS00310	B5C39_RS00795
OG0000098	FEF30_RS00300	B5C39_RS00785
OG0000099	FEF30_RS04160	B5C39_RS00725
OG0000100	FEF30_RS00240	B5C39_RS00710
OG0000101	FEF30_RS00235	B5C39_RS00705
OG0000102	FEF30_RS02020	B5C39_RS03215
OG0000103	FEF30_RS02590	B5C39_RS02495
OG0000104	FEF30_RS02595	B5C39_RS02500
OG0000105	FEF30_RS02610	B5C39_RS02515
OG0000106	FEF30_RS02620	B5C39_RS02525
OG0000107	FEF30_RS02630	B5C39_RS02535
OG0000108	FEF30_RS02635	B5C39_RS02540
OG0000109	FEF30_RS02640	B5C39_RS02545
OG0000110	FEF30_RS02760	B5C39_RS02670
OG0000111	FEF30_RS02755	B5C39_RS02665
OG0000112	FEF30_RS02745	B5C39_RS02655
OG0000113	FEF30_RS02725	B5C39_RS02635
OG0000114	FEF30_RS02715	B5C39_RS02625
OG0000115	FEF30_RS02705	B5C39_RS02610
OG0000116	FEF30_RS01610	B5C39_RS01600
OG0000117	FEF30_RS01615	B5C39_RS01595
OG0000118	FEF30_RS01650	B5C39_RS01560
OG0000119	FEF30_RS01655	B5C39_RS01555
OG0000120	FEF30_RS01675	B5C39_RS01540
OG0000121	FEF30_RS01700	B5C39_RS01515
OG0000122	FEF30_RS01705	B5C39_RS01510
OG0000123	FEF30_RS01725	B5C39_RS01490
OG0000124	FEF30_RS01730	B5C39_RS01485
OG0000125	FEF30_RS01735	B5C39_RS01480
OG0000126	FEF30_RS01745	B5C39_RS01470
OG0000127	FEF30_RS01755	B5C39_RS01460
OG0000128	FEF30_RS01770	B5C39_RS01445
OG0000129	FEF30_RS01775	B5C39_RS01440
OG0000130	FEF30_RS01785	B5C39_RS01430
OG0000131	FEF30_RS04265	B5C39_RS01400
OG0000132	FEF30_RS04270	B5C39_RS01385
OG0000133	FEF30_RS00840	B5C39_RS02365
OG0000134	FEF30_RS00845	B5C39_RS02360
OG0000135	FEF30_RS00860	B5C39_RS02345
OG0000136	FEF30_RS00865	B5C39_RS02340
OG0000137	FEF30_RS00905	B5C39_RS02310
OG0000138	FEF30_RS00935	B5C39_RS02275
OG0000139	FEF30_RS00965	B5C39_RS02245
OG0000140	FEF30_RS00970	B5C39_RS02240
OG0000141	FEF30_RS03310	B5C39_RS00155
OG0000142	FEF30_RS04385	B5C39_RS00150
OG0000143	FEF30_RS03285	B5C39_RS00125
OG0000144	FEF30_RS03275	B5C39_RS00115
OG0000145	FEF30_RS03265	B5C39_RS00105
OG0000146	FEF30_RS03255	B5C39_RS00095
OG0000147	FEF30_RS03250	B5C39_RS00090
OG0000148	FEF30_RS03235	B5C39_RS00075
OG0000149	FEF30_RS03225	B5C39_RS00065
OG0000150	FEF30_RS03210	B5C39_RS00050
OG0000151	FEF30_RS03160	B5C39_RS03055
OG0000152	FEF30_RS03155	B5C39_RS03050
OG0000153	FEF30_RS03150	B5C39_RS03045
OG0000154	FEF30_RS03140	B5C39_RS03035
OG0000155	FEF30_RS03100	B5C39_RS02995
OG0000156	FEF30_RS03090	B5C39_RS02985
OG0000157	FEF30_RS04375	B5C39_RS02980
OG0000158	FEF30_RS04370	B5C39_RS03905
OG0000159	FEF30_RS02835	B5C39_RS03950
OG0000160	FEF30_RS02830	B5C39_RS02735
OG0000161	FEF30_RS02825	B5C39_RS02730
OG0000162	FEF30_RS02815	B5C39_RS02720
OG0000163	FEF30_RS02810	B5C39_RS02715
OG0000164	FEF30_RS01925	B5C39_RS03120
OG0000165	FEF30_RS02320	B5C39_RS03445
OG0000166	FEF30_RS02340	B5C39_RS03465
OG0000167	FEF30_RS02355	B5C39_RS03480
OG0000168	FEF30_RS02360	B5C39_RS03485
OG0000169	FEF30_RS03395	B5C39_RS00235
OG0000170	FEF30_RS04475	B5C39_RS00250
OG0000171	FEF30_RS03420	B5C39_RS00260
OG0000172	FEF30_RS03425	B5C39_RS00265
OG0000173	FEF30_RS03430	B5C39_RS00270
OG0000174	FEF30_RS03435	B5C39_RS00275
OG0000175	FEF30_RS03450	B5C39_RS00290
OG0000176	FEF30_RS03495	B5C39_RS00340
OG0000177	FEF30_RS03500	B5C39_RS00345
OG0000178	FEF30_RS03505	B5C39_RS00350
OG0000179	FEF30_RS03515	B5C39_RS00360
OG0000180	FEF30_RS03520	B5C39_RS00365
OG0000181	FEF30_RS04395	B5C39_RS00405
OG0000182	FEF30_RS03570	B5C39_RS00415
OG0000183	FEF30_RS03605	B5C39_RS00450
OG0000184	FEF30_RS00025	B5C39_RS00495
OG0000185	FEF30_RS00010	B5C39_RS00480
OG0000186	FEF30_RS04275	B5C39_RS01375
OG0000187	FEF30_RS01855	B5C39_RS01360
OG0000188	FEF30_RS01865	B5C39_RS01350
OG0000189	FEF30_RS04355	B5C39_RS02580
OG0000190	FEF30_RS02670	B5C39_RS02575
OG0000191	FEF30_RS02650	B5C39_RS02555
OG0000192	FEF30_RS01530	B5C39_RS01685
OG0000193	FEF30_RS01515	B5C39_RS01695
OG0000194	FEF30_RS01000	B5C39_RS02215
OG0000195	FEF30_RS01005	B5C39_RS02210
OG0000196	FEF30_RS01025	B5C39_RS02190
OG0000197	FEF30_RS01030	B5C39_RS02185
OG0000198	FEF30_RS01045	B5C39_RS02170
OG0000199	FEF30_RS01050	B5C39_RS02165
OG0000200	FEF30_RS01065	B5C39_RS02150
OG0000201	FEF30_RS01075	B5C39_RS02140
OG0000202	FEF30_RS01130	B5C39_RS02085
OG0000203	FEF30_RS01135	B5C39_RS02080
OG0000204	FEF30_RS01140	B5C39_RS02075
OG0000205	FEF30_RS01145	B5C39_RS02070
OG0000206	FEF30_RS01165	B5C39_RS02050
OG0000207	FEF30_RS01180	B5C39_RS02035
OG0000208	FEF30_RS01185	B5C39_RS02030
OG0000209	FEF30_RS01190	B5C39_RS02025
OG0000210	FEF30_RS01235	B5C39_RS01980
OG0000211	FEF30_RS01245	B5C39_RS01970
OG0000212	FEF30_RS01255	B5C39_RS01960
OG0000213	FEF30_RS01260	B5C39_RS01955
OG0000214	FEF30_RS01265	B5C39_RS01950
OG0000215	FEF30_RS01270	B5C39_RS01945
OG0000216	FEF30_RS01275	B5C39_RS01940
OG0000217	FEF30_RS01280	B5C39_RS01935
OG0000218	FEF30_RS01290	B5C39_RS01925
OG0000219	FEF30_RS01295	B5C39_RS01920
OG0000220	FEF30_RS01300	B5C39_RS01915
OG0000221	FEF30_RS01305	B5C39_RS01910
OG0000222	FEF30_RS01310	B5C39_RS01905
OG0000223	FEF30_RS01315	B5C39_RS01900
OG0000224	FEF30_RS01325	B5C39_RS01890
OG0000225	FEF30_RS01335	B5C39_RS01880
OG0000226	FEF30_RS01340	B5C39_RS01875
OG0000227	FEF30_RS01345	B5C39_RS01870
OG0000228	FEF30_RS04410	B5C39_RS03945
OG0000229	FEF30_RS01355	B5C39_RS01860
OG0000230	FEF30_RS01360	B5C39_RS01855
OG0000231	FEF30_RS01370	B5C39_RS01845
OG0000232	FEF30_RS01380	B5C39_RS01835
OG0000233	FEF30_RS01405	B5C39_RS01815
OG0000234	FEF30_RS01440	B5C39_RS01780
OG0000235	FEF30_RS01450	B5C39_RS01770
OG0000236	FEF30_RS01455	B5C39_RS01765
OG0000237	FEF30_RS01460	B5C39_RS01760
OG0000238	FEF30_RS01465	B5C39_RS01750
OG0000239	FEF30_RS03320	B5C39_RS00165
OG0000240	FEF30_RS03325	B5C39_RS00170
OG0000241	FEF30_RS03335	B5C39_RS00180
OG0000242	FEF30_RS03340	B5C39_RS00185
OG0000243	FEF30_RS03345	B5C39_RS00190
OG0000244	FEF30_RS03355	B5C39_RS00200
OG0000245	FEF30_RS03365	B5C39_RS00210
OG0000246	FEF30_RS00455	B5C39_RS00955
OG0000247	FEF30_RS00465	B5C39_RS00965
OG0000248	FEF30_RS00475	B5C39_RS00975
OG0000249	FEF30_RS03675, FEF30_RS00480	B5C39_RS00980
OG0000250	FEF30_RS00495	B5C39_RS00995
OG0000251	FEF30_RS00525	B5C39_RS01030
OG0000252	FEF30_RS00535	B5C39_RS01040
OG0000253	FEF30_RS00540	B5C39_RS01045
OG0000254	FEF30_RS00550	B5C39_RS01055
OG0000255	FEF30_RS00555	B5C39_RS01065
OG0000256	FEF30_RS00560	B5C39_RS01070
OG0000257	FEF30_RS00585	B5C39_RS01095
OG0000258	FEF30_RS00595	B5C39_RS01105
OG0000259	FEF30_RS00625	B5C39_RS01135
OG0000260	FEF30_RS00635	B5C39_RS01145
OG0000261	FEF30_RS04195	B5C39_RS01155
OG0000262	FEF30_RS00660	B5C39_RS01175
OG0000263	FEF30_RS00675	B5C39_RS01190
OG0000264	FEF30_RS00690	B5C39_RS01205
OG0000265	FEF30_RS00700	B5C39_RS01215
OG0000266	FEF30_RS00715	B5C39_RS01235
OG0000267	FEF30_RS00730	B5C39_RS01250
OG0000268	FEF30_RS00735	B5C39_RS02480
OG0000269	FEF30_RS00750	B5C39_RS02465
OG0000270	FEF30_RS04155	B5C39_RS00680
OG0000271	FEF30_RS00205	B5C39_RS00675
OG0000272	FEF30_RS00200	B5C39_RS00670
OG0000273	FEF30_RS00195	B5C39_RS00665
OG0000274	FEF30_RS00175	B5C39_RS00645
OG0000275	FEF30_RS04145	B5C39_RS00640
OG0000276	FEF30_RS00165	B5C39_RS00635
OG0000277	FEF30_RS00155	B5C39_RS00625
OG0000278	FEF30_RS00150	B5C39_RS00620
OG0000279	FEF30_RS00140	B5C39_RS00610
OG0000280	FEF30_RS00135	B5C39_RS00605
OG0000281	FEF30_RS00130	B5C39_RS00600
OG0000282	FEF30_RS04135	B5C39_RS00575
OG0000283	FEF30_RS00100	B5C39_RS00570
OG0000284	FEF30_RS00095	B5C39_RS00565
OG0000285	FEF30_RS04130	B5C39_RS00560
OG0000286	FEF30_RS02795	B5C39_RS02700
OG0000287	FEF30_RS02895	B5C39_RS02795
OG0000288	FEF30_RS02905	B5C39_RS02805
OG0000289	FEF30_RS02910	B5C39_RS02810
OG0000290	FEF30_RS03020	B5C39_RS02920
OG0000291	FEF30_RS03010	B5C39_RS02910
OG0000292	FEF30_RS03005	B5C39_RS02905
OG0000293	FEF30_RS03000	B5C39_RS02900
OG0000294	FEF30_RS02990	B5C39_RS02890
OG0000295	FEF30_RS02985	B5C39_RS02885
OG0000296	FEF30_RS02945	B5C39_RS02845
OG0000297	FEF30_RS02940	B5C39_RS02840
OG0000298	FEF30_RS00490	B5C39_RS00990
OG0000299	FEF30_RS00510	B5C39_RS01015
OG0000300	FEF30_RS00685	B5C39_RS01200
OG0000301	FEF30_RS00720	B5C39_RS01240
OG0000302	FEF30_RS00725	B5C39_RS01245
OG0000303	FEF30_RS00870	B5C39_RS02335
OG0000304	FEF30_RS01385	B5C39_RS01830
OG0000305	FEF30_RS03260	B5C39_RS00100
OG0000306	FEF30_RS03185	B5C39_RS03080
OG0000307	FEF30_RS03145	B5C39_RS03040
OG0000308	FEF30_RS03040	B5C39_RS02940
OG0000309	FEF30_RS02975	B5C39_RS02875
OG0000310	FEF30_RS02900	B5C39_RS02800
OG0000311	FEF30_RS02855	B5C39_RS02760
OG0000312	FEF30_RS02840	B5C39_RS02745
OG0000313	FEF30_RS01915	B5C39_RS03110
OG0000314	FEF30_RS02335	B5C39_RS03460
OG0000315	FEF30_RS02365	B5C39_RS03490
OG0000316	FEF30_RS02375	B5C39_RS03500
OG0000317	FEF30_RS02470	B5C39_RS03590
OG0000318	FEF30_RS04320	B5C39_RS03505
OG0000319	FEF30_RS02605	B5C39_RS02510
OG0000320	FEF30_RS02735	B5C39_RS02645
OG0000321	FEF30_RS01645	B5C39_RS01565
OG0000322	FEF30_RS01695	B5C39_RS01520
OG0000323	FEF30_RS01825	B5C39_RS01390
OG0000324	FEF30_RS02645	B5C39_RS02550
OG0000325	FEF30_RS01010	B5C39_RS02205
OG0000326	FEF30_RS01105	B5C39_RS02110
OG0000327	FEF30_RS01110	B5C39_RS02105
OG0000328	FEF30_RS01195	B5C39_RS02020
OG0000329	FEF30_RS01215	B5C39_RS02000
OG0000330	FEF30_RS01415	B5C39_RS01805
OG0000331	FEF30_RS03350	B5C39_RS00195
OG0000332	FEF30_RS03460	B5C39_RS00300
OG0000333	FEF30_RS03470	B5C39_RS00310
OG0000334	FEF30_RS03565	B5C39_RS00410
OG0000335	FEF30_RS03575	B5C39_RS00420
OG0000336	FEF30_RS04140	B5C39_RS00590
OG0000337	FEF30_RS00285	B5C39_RS00770
OG0000338	FEF30_RS00325	B5C39_RS00810
OG0000339	FEF30_RS02710	B5C39_RS02615
OG0000340	FEF30_RS01625	B5C39_RS01585
OG0000341	FEF30_RS02665	B5C39_RS02570
OG0000342	FEF30_RS01040	B5C39_RS02175
OG0000343	FEF30_RS03480	B5C39_RS00320
OG0000344	FEF30_RS00885	B5C39_RS02320
OG0000345	FEF30_RS01330	B5C39_RS01885
OG0000346	FEF30_RS00125	B5C39_RS03940
OG0000347	FEF30_RS01720	B5C39_RS01495
OG0000348	FEF30_RS01115	B5C39_RS02100
OG0000349	FEF30_RS04150	B5C39_RS00655
OG0000350	FEF30_RS03135	B5C39_RS03030
OG0000351	FEF30_RS00805	B5C39_RS02405
OG0000352	FEF30_RS02315	B5C39_RS03440
OG0000353	FEF30_RS01690	B5C39_RS01525
OG0000354	FEF30_RS00950	B5C39_RS02260
OG0000355	FEF30_RS04310	B5C39_RS03410
OG0000356	FEF30_RS04315	B5C39_RS03495
OG0000357	FEF30_RS04390	B5C39_RS00280
OG0000358	FEF30_RS03445	B5C39_RS00285
OG0000359	FEF30_RS04215	B5C39_RS02130
OG0000360	FEF30_RS00590	B5C39_RS01100
OG0000361	FEF30_RS00620	B5C39_RS01130
OG0000362	FEF30_RS02920	B5C39_RS02820
OG0000363	FEF30_RS01760	B5C39_RS03800
OG0000364	FEF30_RS02275	B5C39_RS03715
OG0000365	FEF30_RS04335	B5C39_RS03540
OG0000366	FEF30_RS02440	B5C39_RS03560
OG0000367	FEF30_RS02450	B5C39_RS03570
OG0000368	FEF30_RS00390	B5C39_RS00875
OG0000369	FEF30_RS04170	B5C39_RS00840
OG0000370	FEF30_RS00350	B5C39_RS00835
OG0000371	FEF30_RS00345	B5C39_RS00830
OG0000372	FEF30_RS00340	B5C39_RS00825
OG0000373	FEF30_RS00315	B5C39_RS00800
OG0000374	FEF30_RS00305	B5C39_RS00790
OG0000375	FEF30_RS02600	B5C39_RS02505
OG0000376	FEF30_RS02750	B5C39_RS02660
OG0000377	FEF30_RS02740	B5C39_RS02650
OG0000378	FEF30_RS01605	B5C39_RS01605
OG0000379	FEF30_RS01685	B5C39_RS01530
OG0000380	FEF30_RS01710	B5C39_RS01505
OG0000381	FEF30_RS01750	B5C39_RS01465
OG0000382	FEF30_RS01780	B5C39_RS01435
OG0000383	FEF30_RS01820	B5C39_RS01395
OG0000384	FEF30_RS00825	B5C39_RS02380
OG0000385	FEF30_RS00830	B5C39_RS02375
OG0000386	FEF30_RS00850	B5C39_RS02355
OG0000387	FEF30_RS00875	B5C39_RS02330
OG0000388	FEF30_RS04205	B5C39_RS02325
OG0000389	FEF30_RS00930	B5C39_RS02280
OG0000390	FEF30_RS03280	B5C39_RS00120
OG0000391	FEF30_RS03270	B5C39_RS00110
OG0000392	FEF30_RS03245	B5C39_RS00085
OG0000393	FEF30_RS04380	B5C39_RS00030
OG0000394	FEF30_RS03110	B5C39_RS03005
OG0000395	FEF30_RS03105	B5C39_RS03000
OG0000396	FEF30_RS02800	B5C39_RS02705
OG0000397	FEF30_RS02300	B5C39_RS03425
OG0000398	FEF30_RS02305	B5C39_RS03430
OG0000399	FEF30_RS02350	B5C39_RS03475
OG0000400	FEF30_RS03405	B5C39_RS00245
OG0000401	FEF30_RS03465	B5C39_RS00305
OG0000402	FEF30_RS03475	B5C39_RS00315
OG0000403	FEF30_RS03485	B5C39_RS00325
OG0000404	FEF30_RS03510	B5C39_RS00355
OG0000405	FEF30_RS04480	B5C39_RS00370
OG0000406	FEF30_RS03580	B5C39_RS00425
OG0000407	FEF30_RS04400	B5C39_RS00430
OG0000408	FEF30_RS03590	B5C39_RS00435
OG0000409	FEF30_RS03595	B5C39_RS00440
OG0000410	FEF30_RS00030	B5C39_RS00500
OG0000411	FEF30_RS00020	B5C39_RS00490
OG0000412	FEF30_RS00015	B5C39_RS00485
OG0000413	FEF30_RS01835	B5C39_RS01380
OG0000414	FEF30_RS01845	B5C39_RS01370
OG0000415	FEF30_RS01850	B5C39_RS01365
OG0000416	FEF30_RS01860	B5C39_RS01355
OG0000417	FEF30_RS02660	B5C39_RS02565
OG0000418	FEF30_RS02655	B5C39_RS02560
OG0000419	FEF30_RS01020	B5C39_RS02195
OG0000420	FEF30_RS01055	B5C39_RS02160
OG0000421	FEF30_RS01090	B5C39_RS02125
OG0000422	FEF30_RS01100	B5C39_RS02115
OG0000423	FEF30_RS01155	B5C39_RS02060
OG0000424	FEF30_RS01160	B5C39_RS02055
OG0000425	FEF30_RS01170	B5C39_RS02045
OG0000426	FEF30_RS04220	B5C39_RS02040
OG0000427	FEF30_RS04225	B5C39_RS02015
OG0000428	FEF30_RS01225	B5C39_RS01990
OG0000429	FEF30_RS01320	B5C39_RS01895
OG0000430	FEF30_RS01365	B5C39_RS01850
OG0000431	FEF30_RS01375	B5C39_RS01840
OG0000432	FEF30_RS01410	B5C39_RS01810
OG0000433	FEF30_RS01425	B5C39_RS01795
OG0000434	FEF30_RS01430	B5C39_RS01790
OG0000435	FEF30_RS01445	B5C39_RS01775
OG0000436	FEF30_RS01470	B5C39_RS01745
OG0000437	FEF30_RS01480	B5C39_RS01735
OG0000438	FEF30_RS01485	B5C39_RS01730
OG0000439	FEF30_RS04235	B5C39_RS01725
OG0000440	FEF30_RS03330	B5C39_RS00175
OG0000441	FEF30_RS03370	B5C39_RS00215
OG0000442	FEF30_RS00460	B5C39_RS00960
OG0000443	FEF30_RS00505	B5C39_RS01010
OG0000444	FEF30_RS00520	B5C39_RS01025
OG0000445	FEF30_RS00545	B5C39_RS01050
OG0000446	FEF30_RS00570	B5C39_RS01080
OG0000447	FEF30_RS00575	B5C39_RS01085
OG0000448	FEF30_RS00605	B5C39_RS01115
OG0000449	FEF30_RS00630	B5C39_RS01140
OG0000450	FEF30_RS00640	B5C39_RS01150
OG0000451	FEF30_RS00680	B5C39_RS01195
OG0000452	FEF30_RS00705	B5C39_RS01225
OG0000453	FEF30_RS00740	B5C39_RS02475
OG0000455	FEF30_RS00230	B5C39_RS00700
OG0000456	FEF30_RS00110	B5C39_RS00580
OG0000457	FEF30_RS00085	B5C39_RS00555
OG0000458	FEF30_RS02890	B5C39_RS02790
OG0000459	FEF30_RS02915	B5C39_RS02815
OG0000460	FEF30_RS02925	B5C39_RS02825
OG0000461	FEF30_RS02970	B5C39_RS02870
OG0000462	FEF30_RS02965	B5C39_RS02865
OG0000463	FEF30_RS02960	B5C39_RS02860
OG0000464	FEF30_RS02955	B5C39_RS02855
OG0000465	FEF30_RS02950	B5C39_RS02850
OG0000466	FEF30_RS00710	B5C39_RS01230
OG0000467	FEF30_RS04360	B5C39_RS02950
OG0000468	FEF30_RS02345	B5C39_RS03470
OG0000469	FEF30_RS02405	B5C39_RS03530
OG0000470	FEF30_RS01150	B5C39_RS03690
OG0000471	FEF30_RS01230	B5C39_RS01985
OG0000472	FEF30_RS00040	B5C39_RS00510
OG0000473	FEF30_RS00215	B5C39_RS00685
OG0000474	FEF30_RS00220	B5C39_RS00690
OG0000475	FEF30_RS00225	B5C39_RS00695
OG0000476	FEF30_RS01870	B5C39_RS01345
OG0000477	FEF30_RS02995	B5C39_RS02895
OG0000478	FEF30_RS00160	B5C39_RS00630
OG0000479	FEF30_RS01640	B5C39_RS01570
OG0000480	FEF30_RS02410	B5C39_RS03725
OG0000481	FEF30_RS01125	B5C39_RS02090
OG0000482	FEF30_RS01520	B5C39_RS01690
OG0000483	FEF30_RS02455	B5C39_RS03575
OG0000484	FEF30_RS04190	B5C39_RS01020
OG0000485	FEF30_RS01475	B5C39_RS01740
OG0000486	FEF30_RS02680	B5C39_RS02585
OG0000487	FEF30_RS04325	B5C39_RS03510
OG0000488	FEF30_RS02425	B5C39_RS03545
OG0000489	FEF30_RS00380	B5C39_RS00865
OG0000490	FEF30_RS00320	B5C39_RS00805
OG0000491	FEF30_RS01660	B5C39_RS01550
OG0000492	FEF30_RS01740	B5C39_RS01475
OG0000493	FEF30_RS00890	B5C39_RS02315
OG0000494	FEF30_RS00955	B5C39_RS02255
OG0000495	FEF30_RS03215	B5C39_RS00055
OG0000496	FEF30_RS03205	B5C39_RS00045
OG0000497	FEF30_RS03200	B5C39_RS00040
OG0000498	FEF30_RS03115	B5C39_RS03010
OG0000499	FEF30_RS03080	B5C39_RS02975
OG0000500	FEF30_RS02310	B5C39_RS03435
OG0000502	FEF30_RS01510	B5C39_RS01700
OG0000503	FEF30_RS01070	B5C39_RS02145
OG0000504	FEF30_RS01205	B5C39_RS02010
OG0000505	FEF30_RS01240	B5C39_RS01975
OG0000506	FEF30_RS01250	B5C39_RS01965
OG0000507	FEF30_RS01285	B5C39_RS01930
OG0000508	FEF30_RS00565	B5C39_RS01075
OG0000509	FEF30_RS00600	B5C39_RS01110
OG0000510	FEF30_RS00610	B5C39_RS01120
OG0000511	FEF30_RS00745	B5C39_RS02470
OG0000512	FEF30_RS02930	B5C39_RS02830
OG0000513	FEF30_RS00145	B5C39_RS00615
OG0000514	FEF30_RS03240	B5C39_RS00080
