Orthogroup	MFC_MF22_genes	MHP_MHP691_genes
OG0000193	DR094_RS02450	DR087_RS02790
OG0000194	DR094_RS02440	DR087_RS02185
OG0000195	DR094_RS02435	DR087_RS02190
OG0000196	DR094_RS03750	DR087_RS02210
OG0000197	DR094_RS02410	DR087_RS02215
OG0000198	DR094_RS02395	DR087_RS02230
OG0000199	DR094_RS02390	DR087_RS02235
OG0000200	DR094_RS02375	DR087_RS02250
OG0000201	DR094_RS02365	DR087_RS02260
OG0000202	DR094_RS02310	DR087_RS02315
OG0000203	DR094_RS02305	DR087_RS02320
OG0000204	DR094_RS03670	DR087_RS04700
OG0000205	DR094_RS01420	DR087_RS02610
OG0000206	DR094_RS01440	DR087_RS02590
OG0000207	DR094_RS01455	DR087_RS02575
OG0000208	DR094_RS01460	DR087_RS02570
OG0000209	DR094_RS01465	DR087_RS02565
OG0000210	DR094_RS01510	DR087_RS02520
OG0000211	DR094_RS01520	DR087_RS02630
OG0000212	DR094_RS01530	DR087_RS02640
OG0000213	DR094_RS01535	DR087_RS02645
OG0000214	DR094_RS01540	DR087_RS02650
OG0000215	DR094_RS01545	DR087_RS02655
OG0000216	DR094_RS01550	DR087_RS02660
OG0000217	DR094_RS01555	DR087_RS02665
OG0000218	DR094_RS03690	DR087_RS02675
OG0000219	DR094_RS01570	DR087_RS02680
OG0000220	DR094_RS01575	DR087_RS02685
OG0000221	DR094_RS01580	DR087_RS02690
OG0000222	DR094_RS01585	DR087_RS02695
OG0000223	DR094_RS01590	DR087_RS02700
OG0000224	DR094_RS01600	DR087_RS02710
OG0000225	DR094_RS01610	DR087_RS02720
OG0000226	DR094_RS01615	DR087_RS02725
OG0000227	DR094_RS01620	DR087_RS02730
OG0000228	DR094_RS03855	DR087_RS04810
OG0000229	DR094_RS01630	DR087_RS02740
OG0000230	DR094_RS01635	DR087_RS02745
OG0000231	DR094_RS01645	DR087_RS02755
OG0000232	DR094_RS01655	DR087_RS02765
OG0000233	DR094_RS01665	DR087_RS02010
OG0000234	DR094_RS01695	DR087_RS01970
OG0000235	DR094_RS01705	DR087_RS01960
OG0000236	DR094_RS01710	DR087_RS01955
OG0000237	DR094_RS01730	DR087_RS01950
OG0000238	DR094_RS01735	DR087_RS01940
OG0000239	DR094_RS01765	DR087_RS03355
OG0000240	DR094_RS01770	DR087_RS03350
OG0000241	DR094_RS01780	DR087_RS03340
OG0000242	DR094_RS01785	DR087_RS03365
OG0000243	DR094_RS01790	DR087_RS03370
OG0000244	DR094_RS01800	DR087_RS03380
OG0000245	DR094_RS01810	DR087_RS03390
OG0000246	DR094_RS01005	DR087_RS00560
OG0000247	DR094_RS00995	DR087_RS02415
OG0000248	DR094_RS00970	DR087_RS02405
OG0000249	DR094_RS00965	DR087_RS02400
OG0000250	DR094_RS00950	DR087_RS02385
OG0000251	DR094_RS00920	DR087_RS02350
OG0000252	DR094_RS00910	DR087_RS02340
OG0000253	DR094_RS00905	DR087_RS02335
OG0000254	DR094_RS00895	DR087_RS02325
OG0000255	DR094_RS00890	DR087_RS01760
OG0000256	DR094_RS00885	DR087_RS01765
OG0000257	DR094_RS00860	DR087_RS01790
OG0000258	DR094_RS00850	DR087_RS01800
OG0000259	DR094_RS00820	DR087_RS01830
OG0000260	DR094_RS00810	DR087_RS01840
OG0000261	DR094_RS03570	DR087_RS04615
OG0000262	DR094_RS00785	DR087_RS01865
OG0000263	DR094_RS00770	DR087_RS01880
OG0000264	DR094_RS00755	DR087_RS01895
OG0000265	DR094_RS00745	DR087_RS01910
OG0000266	DR094_RS00730	DR087_RS03015
OG0000267	DR094_RS00715	DR087_RS03030
OG0000268	DR094_RS00710	DR087_RS03035
OG0000269	DR094_RS00695	DR087_RS03050
OG0000270	DR094_RS03620	DR087_RS04505
OG0000271	DR094_RS01250	DR087_RS00715
OG0000272	DR094_RS01255	DR087_RS00710
OG0000273	DR094_RS01260	DR087_RS00705
OG0000274	DR094_RS01280	DR087_RS00685
OG0000275	DR094_RS03625	DR087_RS04495
OG0000276	DR094_RS01290	DR087_RS00675
OG0000277	DR094_RS03630	DR087_RS00665
OG0000278	DR094_RS01305	DR087_RS00660
OG0000279	DR094_RS01315	DR087_RS00650
OG0000280	DR094_RS01320	DR087_RS00645
OG0000281	DR094_RS01325	DR087_RS00640
OG0000282	DR094_RS01350	DR087_RS04485
OG0000283	DR094_RS01355	DR087_RS00610
OG0000284	DR094_RS01360	DR087_RS00605
OG0000285	DR094_RS03645	DR087_RS04480
OG0000286	DR094_RS00065	DR087_RS02425
OG0000287	DR094_RS00090	DR087_RS02940
OG0000288	DR094_RS00100	DR087_RS02950
OG0000289	DR094_RS00105	DR087_RS02955
OG0000290	DR094_RS00215	DR087_RS01285
OG0000291	DR094_RS03090	DR087_RS01295
OG0000292	DR094_RS00200	DR087_RS01300
OG0000293	DR094_RS00195	DR087_RS01305
OG0000294	DR094_RS00185	DR087_RS01315
OG0000295	DR094_RS00180	DR087_RS01320
OG0000296	DR094_RS00140	DR087_RS02990
OG0000297	DR094_RS00135	DR087_RS02985
OG0000298	DR094_RS00955	DR087_RS02390
OG0000299	DR094_RS00935	DR087_RS02365
OG0000300	DR094_RS00760	DR087_RS01890
OG0000301	DR094_RS00725	DR087_RS03020
OG0000302	DR094_RS00720	DR087_RS03025
OG0000303	DR094_RS00585	DR087_RS02895
OG0000304	DR094_RS00550	DR087_RS02770
OG0000305	DR094_RS00420	DR087_RS01440
OG0000306	DR094_RS00340	DR087_RS01365
OG0000307	DR094_RS00300	DR087_RS03275
OG0000308	DR094_RS00225	DR087_RS01265
OG0000309	DR094_RS00170	DR087_RS01330
OG0000310	DR094_RS00095	DR087_RS02945
OG0000311	DR094_RS00045	DR087_RS02485
OG0000312	DR094_RS00025	DR087_RS02470
OG0000313	DR094_RS02585	DR087_RS03215
OG0000314	DR094_RS02905	DR087_RS01500
OG0000315	DR094_RS02935	DR087_RS00030
OG0000316	DR094_RS02945	DR087_RS00040
OG0000317	DR094_RS02685	DR087_RS00130
OG0000318	DR094_RS03800	DR087_RS04400
OG0000319	DR094_RS02055	DR087_RS00195
OG0000320	DR094_RS02120	DR087_RS01720
OG0000321	DR094_RS02185	DR087_RS01195
OG0000322	DR094_RS02230	DR087_RS01150
OG0000323	DR094_RS02805	DR087_RS01020
OG0000324	DR094_RS02470	DR087_RS00235
OG0000325	DR094_RS02430	DR087_RS02195
OG0000326	DR094_RS02335	DR087_RS02290
OG0000327	DR094_RS02330	DR087_RS02295
OG0000328	DR094_RS01470	DR087_RS02560
OG0000329	DR094_RS01490	DR087_RS02540
OG0000330	DR094_RS01675	DR087_RS01995
OG0000331	DR094_RS01795	DR087_RS03375
OG0000332	DR094_RS01895	DR087_RS00940
OG0000333	DR094_RS01905	DR087_RS00930
OG0000334	DR094_RS01970	DR087_RS00825
OG0000335	DR094_RS03715	DR087_RS00815
OG0000336	DR094_RS03640	DR087_RS04490
OG0000337	DR094_RS01135	DR087_RS00385
OG0000338	DR094_RS01095	DR087_RS00425
OG0000339	DR094_RS02140	DR087_RS01745
OG0000340	DR094_RS02165	DR087_RS01215
OG0000341	DR094_RS02490	DR087_RS00255
OG0000342	DR094_RS02400	DR087_RS02225
OG0000343	DR094_RS01915	DR087_RS00920
OG0000344	DR094_RS00570	DR087_RS02910
OG0000345	DR094_RS01605	DR087_RS02715
OG0000346	DR094_RS03635	DR087_RS00635
OG0000347	DR094_RS02255	DR087_RS01125
OG0000348	DR094_RS03740	DR087_RS02300
OG0000349	DR094_RS01270	DR087_RS04500
OG0000350	DR094_RS00335	DR087_RS03265
OG0000351	DR094_RS00635	DR087_RS03115
OG0000352	DR094_RS02885	DR087_RS01525
OG0000353	DR094_RS02225	DR087_RS01155
OG0000354	DR094_RS00520	DR087_RS03150
OG0000355	DR094_RS03775	DR087_RS04595
OG0000356	DR094_RS03825	DR087_RS04395
OG0000357	DR094_RS03700	DR087_RS04525
OG0000358	DR094_RS01880	DR087_RS00955
OG0000359	DR094_RS03745	DR087_RS04665
OG0000360	DR094_RS00855	DR087_RS01795
OG0000361	DR094_RS00825	DR087_RS01825
OG0000362	DR094_RS00115	DR087_RS02965
OG0000363	DR094_RS02300	DR087_RS04545
OG0000365	DR094_RS03785	DR087_RS04420
OG0000366	DR094_RS02655	DR087_RS00100
OG0000367	DR094_RS02665	DR087_RS00110
OG0000368	DR094_RS01030	DR087_RS00490
OG0000369	DR094_RS03585	DR087_RS04455
OG0000371	DR094_RS01075	DR087_RS04765
OG0000372	DR094_RS01080	DR087_RS00440
OG0000373	DR094_RS01105	DR087_RS00415
OG0000374	DR094_RS01115	DR087_RS00405
OG0000375	DR094_RS02050	DR087_RS00190
OG0000376	DR094_RS02105	DR087_RS01705
OG0000377	DR094_RS02115	DR087_RS01715
OG0000378	DR094_RS02150	DR087_RS03315
OG0000379	DR094_RS02220	DR087_RS01160
OG0000380	DR094_RS02245	DR087_RS01135
OG0000381	DR094_RS02285	DR087_RS01095
OG0000382	DR094_RS02760	DR087_RS01065
OG0000383	DR094_RS02800	DR087_RS01025
OG0000384	DR094_RS00630	DR087_RS03460
OG0000385	DR094_RS00625	DR087_RS03455
OG0000386	DR094_RS00605	DR087_RS02875
OG0000387	DR094_RS00580	DR087_RS02900
OG0000388	DR094_RS03560	DR087_RS04720
OG0000389	DR094_RS00540	DR087_RS03170
OG0000390	DR094_RS00440	DR087_RS01460
OG0000391	DR094_RS00430	DR087_RS01450
OG0000392	DR094_RS00405	DR087_RS01425
OG0000393	DR094_RS00350	DR087_RS04575
OG0000394	DR094_RS00285	DR087_RS03560
OG0000395	DR094_RS00280	DR087_RS03550
OG0000396	DR094_RS02575	DR087_RS02430
OG0000397	DR094_RS02620	DR087_RS01540
OG0000398	DR094_RS02625	DR087_RS01535
OG0000399	DR094_RS02920	DR087_RS00015
OG0000400	DR094_RS01840	DR087_RS00995
OG0000401	DR094_RS01900	DR087_RS00935
OG0000402	DR094_RS01910	DR087_RS00925
OG0000403	DR094_RS01920	DR087_RS00915
OG0000404	DR094_RS03705	DR087_RS00885
OG0000405	DR094_RS01955	DR087_RS00870
OG0000406	DR094_RS01985	DR087_RS00810
OG0000407	DR094_RS03720	DR087_RS04515
OG0000408	DR094_RS01995	DR087_RS00800
OG0000409	DR094_RS02000	DR087_RS00795
OG0000410	DR094_RS02860	DR087_RS02135
OG0000411	DR094_RS02870	DR087_RS02145
OG0000412	DR094_RS02875	DR087_RS02150
OG0000413	DR094_RS02540	DR087_RS00355
OG0000414	DR094_RS02530	DR087_RS03435
OG0000415	DR094_RS02525	DR087_RS03430
OG0000416	DR094_RS02515	DR087_RS03420
OG0000417	DR094_RS02485	DR087_RS00250
OG0000418	DR094_RS02480	DR087_RS00245
OG0000419	DR094_RS02420	DR087_RS02205
OG0000420	DR094_RS02385	DR087_RS02240
OG0000421	DR094_RS02350	DR087_RS02275
OG0000422	DR094_RS02340	DR087_RS02285
OG0000423	DR094_RS01430	DR087_RS02600
OG0000424	DR094_RS01435	DR087_RS02595
OG0000425	DR094_RS01445	DR087_RS02585
OG0000426	DR094_RS03675	DR087_RS04695
OG0000427	DR094_RS03680	DR087_RS04690
OG0000428	DR094_RS01500	DR087_RS02530
OG0000429	DR094_RS01595	DR087_RS02705
OG0000430	DR094_RS01640	DR087_RS02750
OG0000431	DR094_RS01650	DR087_RS02760
OG0000432	DR094_RS01670	DR087_RS02000
OG0000433	DR094_RS01680	DR087_RS01985
OG0000434	DR094_RS01685	DR087_RS01980
OG0000435	DR094_RS01700	DR087_RS01965
OG0000436	DR094_RS01740	DR087_RS01935
OG0000437	DR094_RS01750	DR087_RS01925
OG0000438	DR094_RS03695	DR087_RS01920
OG0000439	DR094_RS01760	DR087_RS04620
OG0000440	DR094_RS01775	DR087_RS03345
OG0000441	DR094_RS01815	DR087_RS03395
OG0000442	DR094_RS01000	DR087_RS04770
OG0000443	DR094_RS00940	DR087_RS02370
OG0000444	DR094_RS00925	DR087_RS02355
OG0000445	DR094_RS00900	DR087_RS02330
OG0000446	DR094_RS00875	DR087_RS01775
OG0000447	DR094_RS00870	DR087_RS01780
OG0000448	DR094_RS00840	DR087_RS01810
OG0000449	DR094_RS00815	DR087_RS01835
OG0000450	DR094_RS00805	DR087_RS01845
OG0000451	DR094_RS00765	DR087_RS01885
OG0000452	DR094_RS00740	DR087_RS03005
OG0000453	DR094_RS00705	DR087_RS03040
OG0000455	DR094_RS03615	DR087_RS00740
OG0000456	DR094_RS01345	DR087_RS00620
OG0000457	DR094_RS01370	DR087_RS00595
OG0000458	DR094_RS00085	DR087_RS02935
OG0000459	DR094_RS00110	DR087_RS02960
OG0000460	DR094_RS00120	DR087_RS02970
OG0000461	DR094_RS00165	DR087_RS01335
OG0000462	DR094_RS00160	DR087_RS01340
OG0000463	DR094_RS00155	DR087_RS01350
OG0000464	DR094_RS00150	DR087_RS03000
OG0000465	DR094_RS00145	DR087_RS02995
OG0000466	DR094_RS00735	DR087_RS03010
OG0000467	DR094_RS03535	DR087_RS04570
OG0000468	DR094_RS02915	DR087_RS00010
OG0000469	DR094_RS02710	DR087_RS00070
OG0000470	DR094_RS01425	DR087_RS03755
OG0000471	DR094_RS01505	DR087_RS02525
OG0000472	DR094_RS01405	DR087_RS02125
OG0000473	DR094_RS01240	DR087_RS00725
OG0000474	DR094_RS01235	DR087_RS00730
OG0000475	DR094_RS01230	DR087_RS00735
OG0000476	DR094_RS01195	DR087_RS03410
OG0000477	DR094_RS00190	DR087_RS01310
OG0000478	DR094_RS01295	DR087_RS00670
OG0000479	DR094_RS02180	DR087_RS01200
OG0000480	DR094_RS03065	DR087_RS03730
OG0000481	DR094_RS02315	DR087_RS02310
OG0000482	DR094_RS02455	DR087_RS02795
OG0000483	DR094_RS02670	DR087_RS00115
OG0000484	DR094_RS03575	DR087_RS04670
OG0000485	DR094_RS01745	DR087_RS01930
OG0000486	DR094_RS02505	DR087_RS00270
OG0000487	DR094_RS03795	DR087_RS04405
OG0000488	DR094_RS02640	DR087_RS00085
OG0000489	DR094_RS01040	DR087_RS00480
OG0000490	DR094_RS01100	DR087_RS00420
OG0000491	DR094_RS02200	DR087_RS01180
OG0000492	DR094_RS02275	DR087_RS01105
OG0000493	DR094_RS00565	DR087_RS02915
OG0000494	DR094_RS00515	DR087_RS03145
OG0000495	DR094_RS00375	DR087_RS01395
OG0000496	DR094_RS00365	DR087_RS01385
OG0000497	DR094_RS00360	DR087_RS01380
OG0000498	DR094_RS00290	DR087_RS03245
OG0000499	DR094_RS00250	DR087_RS01235
OG0000500	DR094_RS02630	DR087_RS01530
OG0000501	DR094_RS01850	DR087_RS00985
OG0000502	DR094_RS02445	DR087_RS02785
OG0000503	DR094_RS02370	DR087_RS02255
OG0000504	DR094_RS01480	DR087_RS02550
OG0000505	DR094_RS01515	DR087_RS02625
OG0000506	DR094_RS01525	DR087_RS02635
OG0000507	DR094_RS01560	DR087_RS02670
OG0000508	DR094_RS00880	DR087_RS01770
OG0000509	DR094_RS00845	DR087_RS01805
OG0000510	DR094_RS00835	DR087_RS01815
OG0000511	DR094_RS00700	DR087_RS03045
OG0000512	DR094_RS00125	DR087_RS02975
OG0000513	DR094_RS01310	DR087_RS00655
OG0000514	DR094_RS00400	DR087_RS01420
OG0000516	DR094_RS02725	DR087_RS04410
OG0000517	DR094_RS01025	DR087_RS00495
OG0000518	DR094_RS01890	DR087_RS00945
OG0000519	DR094_RS02345	DR087_RS02280
OG0000520	DR094_RS01495	DR087_RS02535
OG0000521	DR094_RS00865	DR087_RS01785
OG0000522	DR094_RS00830	DR087_RS01820
OG0000523	DR094_RS01375	DR087_RS00590
OG0000524	DR094_RS00230	DR087_RS01260
OG0000525	DR094_RS03660	DR087_RS04645
OG0000528	DR094_RS03790	DR087_RS04415
OG0000529	DR094_RS02065	DR087_RS00205
OG0000530	DR094_RS02130	DR087_RS01735
OG0000531	DR094_RS02250	DR087_RS01130
OG0000533	DR094_RS01660	DR087_RS03510
OG0000534	DR094_RS00750	DR087_RS01900
OG0000535	DR094_RS01045	DR087_RS04460
OG0000537	DR094_RS02405	DR087_RS02220
OG0000538	DR094_RS01690	DR087_RS01975
OG0000539	DR094_RS00915	DR087_RS02345
OG0000541	DR094_RS00265	DR087_RS01220
OG0000542	DR094_RS00780	DR087_RS01870
OG0000547	DR094_RS00450	DR087_RS01470
OG0000548	DR094_RS02580	DR087_RS03220
OG0000549	DR094_RS03665	DR087_RS04650
OG0000550	DR094_RS01275	DR087_RS00690
OG0000551	DR094_RS01805	DR087_RS03385
OG0000555	DR094_RS03120	DR087_RS04580
OG0000589	DR094_RS02835	DR087_RS03500
OG0000602	DR094_RS02635	DR087_RS00080
