Orthogroup	MHP_MHP679_genes	MHP_7422_genes
OG0000130	DR086_RS01860	MHL_RS01550
OG0000131	DR086_RS01830	MHL_RS01580
OG0000132	DR086_RS04900	MHL_RS01595
OG0000133	DR086_RS02245	MHL_RS00530
OG0000134	DR086_RS02250	MHL_RS00535
OG0000135	DR086_RS02265	MHL_RS00550
OG0000136	DR086_RS02270	MHL_RS00555
OG0000137	DR086_RS02310	MHL_RS00585
OG0000138	DR086_RS02775	MHL_RS00710
OG0000139	DR086_RS02745	MHL_RS00740
OG0000140	DR086_RS02740	MHL_RS00745
OG0000141	DR086_RS03720	MHL_RS02980
OG0000142	DR086_RS04820	MHL_RS02975
OG0000143	DR086_RS01115	MHL_RS02950
OG0000144	DR086_RS01105	MHL_RS02940
OG0000145	DR086_RS01095	MHL_RS02930
OG0000146	DR086_RS01085	MHL_RS02920
OG0000147	DR086_RS01080	MHL_RS02915
OG0000148	DR086_RS01065	MHL_RS02900
OG0000149	DR086_RS01055	MHL_RS02890
OG0000150	DR086_RS01040	MHL_RS02875
OG0000151	DR086_RS03230	MHL_RS02830
OG0000152	DR086_RS03225	MHL_RS02825
OG0000153	DR086_RS03220	MHL_RS02820
OG0000154	DR086_RS03210	MHL_RS02810
OG0000155	DR086_RS03005	MHL_RS02770
OG0000156	DR086_RS02995	MHL_RS02760
OG0000157	DR086_RS05005	MHL_RS02755
OG0000158	DR086_RS05000	MHL_RS04195
OG0000159	DR086_RS05100	MHL_RS02525
OG0000160	DR086_RS02185	MHL_RS02520
OG0000161	DR086_RS02190	MHL_RS02515
OG0000162	DR086_RS02200	MHL_RS02505
OG0000163	DR086_RS02205	MHL_RS02500
OG0000164	DR086_RS03305	MHL_RS01690
OG0000165	DR086_RS00440	MHL_RS02015
OG0000166	DR086_RS00460	MHL_RS02035
OG0000167	DR086_RS00475	MHL_RS02050
OG0000168	DR086_RS00480	MHL_RS04040
OG0000169	DR086_RS01435	MHL_RS03055
OG0000170	DR086_RS01420	MHL_RS03070
OG0000171	DR086_RS01410	MHL_RS03080
OG0000172	DR086_RS01405	MHL_RS03085
OG0000173	DR086_RS01400	MHL_RS03090
OG0000174	DR086_RS01395	MHL_RS03095
OG0000175	DR086_RS01380	MHL_RS03110
OG0000176	DR086_RS01330	MHL_RS03160
OG0000177	DR086_RS01325	MHL_RS03165
OG0000178	DR086_RS01320	MHL_RS03170
OG0000179	DR086_RS01310	MHL_RS03180
OG0000180	DR086_RS01305	MHL_RS03185
OG0000181	DR086_RS05065	MHL_RS03225
OG0000182	DR086_RS03535	MHL_RS03235
OG0000183	DR086_RS02345	MHL_RS03270
OG0000184	DR086_RS02390	MHL_RS03310
OG0000185	DR086_RS02375	MHL_RS03295
OG0000186	DR086_RS04895	MHL_RS01605
OG0000187	DR086_RS01790	MHL_RS01620
OG0000188	DR086_RS01780	MHL_RS01630
OG0000189	DR086_RS04920	MHL_RS02365
OG0000190	DR086_RS02035	MHL_RS02360
OG0000191	DR086_RS02055	MHL_RS02340
OG0000192	DR086_RS02515	MHL_RS01300
OG0000193	DR086_RS02500	MHL_RS01290
OG0000194	DR086_RS03025	MHL_RS00780
OG0000195	DR086_RS03030	MHL_RS00785
OG0000196	DR086_RS03050	MHL_RS00805
OG0000197	DR086_RS03055	MHL_RS00810
OG0000198	DR086_RS03070	MHL_RS00825
OG0000199	DR086_RS03075	MHL_RS00830
OG0000200	DR086_RS03090	MHL_RS00840
OG0000201	DR086_RS03100	MHL_RS00850
OG0000202	DR086_RS03345	MHL_RS00905
OG0000203	DR086_RS03340	MHL_RS00910
OG0000204	DR086_RS04975	MHL_RS00915
OG0000205	DR086_RS02805	MHL_RS00920
OG0000206	DR086_RS02825	MHL_RS00940
OG0000207	DR086_RS02840	MHL_RS00955
OG0000208	DR086_RS02845	MHL_RS00960
OG0000209	DR086_RS02850	MHL_RS00965
OG0000210	DR086_RS02895	MHL_RS01010
OG0000211	DR086_RS02580	MHL_RS01020
OG0000212	DR086_RS02590	MHL_RS01030
OG0000213	DR086_RS02595	MHL_RS01035
OG0000214	DR086_RS02600	MHL_RS01040
OG0000215	DR086_RS02605	MHL_RS01045
OG0000216	DR086_RS02610	MHL_RS01050
OG0000217	DR086_RS02615	MHL_RS01055
OG0000218	DR086_RS02625	MHL_RS01065
OG0000219	DR086_RS02630	MHL_RS01070
OG0000220	DR086_RS02635	MHL_RS01075
OG0000221	DR086_RS02640	MHL_RS01080
OG0000222	DR086_RS02645	MHL_RS01085
OG0000223	DR086_RS02650	MHL_RS01090
OG0000224	DR086_RS02660	MHL_RS01100
OG0000225	DR086_RS02670	MHL_RS01110
OG0000226	DR086_RS02675	MHL_RS01115
OG0000227	DR086_RS02680	MHL_RS01120
OG0000228	DR086_RS05105	MHL_RS04215
OG0000229	DR086_RS02690	MHL_RS01130
OG0000230	DR086_RS02695	MHL_RS01135
OG0000231	DR086_RS02705	MHL_RS01145
OG0000232	DR086_RS02715	MHL_RS01155
OG0000233	DR086_RS01680	MHL_RS01175
OG0000234	DR086_RS01715	MHL_RS01210
OG0000235	DR086_RS01725	MHL_RS01220
OG0000236	DR086_RS01730	MHL_RS01225
OG0000237	DR086_RS01735	MHL_RS01230
OG0000238	DR086_RS01745	MHL_RS01240
OG0000239	DR086_RS02960	MHL_RS02990
OG0000240	DR086_RS02955	MHL_RS02995
OG0000241	DR086_RS02945	MHL_RS03005
OG0000242	DR086_RS02940	MHL_RS03010
OG0000243	DR086_RS02935	MHL_RS03015
OG0000244	DR086_RS02925	MHL_RS03025
OG0000245	DR086_RS02915	MHL_RS03035
OG0000246	DR086_RS03275	MHL_RS00145
OG0000247	DR086_RS00010	MHL_RS00155
OG0000248	DR086_RS00020	MHL_RS00165
OG0000249	DR086_RS00025	MHL_RS00170
OG0000250	DR086_RS00040	MHL_RS00185
OG0000251	DR086_RS00075	MHL_RS00210
OG0000252	DR086_RS00085	MHL_RS00220
OG0000253	DR086_RS00090	MHL_RS00225
OG0000254	DR086_RS00100	MHL_RS00235
OG0000255	DR086_RS00110	MHL_RS00245
OG0000256	DR086_RS00115	MHL_RS00250
OG0000257	DR086_RS00140	MHL_RS00275
OG0000258	DR086_RS00150	MHL_RS00285
OG0000259	DR086_RS00180	MHL_RS00315
OG0000260	DR086_RS00190	MHL_RS00325
OG0000261	DR086_RS04745	MHL_RS00335
OG0000262	DR086_RS00215	MHL_RS00350
OG0000263	DR086_RS00230	MHL_RS00370
OG0000264	DR086_RS00245	MHL_RS00380
OG0000265	DR086_RS00255	MHL_RS00390
OG0000266	DR086_RS00270	MHL_RS00405
OG0000267	DR086_RS00285	MHL_RS00420
OG0000268	DR086_RS00290	MHL_RS00425
OG0000269	DR086_RS00305	MHL_RS00440
OG0000270	DR086_RS04945	MHL_RS03490
OG0000271	DR086_RS02410	MHL_RS03485
OG0000272	DR086_RS02405	MHL_RS03480
OG0000273	DR086_RS02400	MHL_RS03475
OG0000274	DR086_RS01450	MHL_RS03455
OG0000275	DR086_RS04850	MHL_RS03450
OG0000276	DR086_RS01460	MHL_RS03445
OG0000277	DR086_RS01470	MHL_RS03435
OG0000278	DR086_RS01475	MHL_RS03430
OG0000279	DR086_RS01485	MHL_RS03420
OG0000280	DR086_RS01490	MHL_RS03415
OG0000281	DR086_RS01495	MHL_RS03760
OG0000282	DR086_RS04860	MHL_RS03390
OG0000283	DR086_RS01525	MHL_RS03385
OG0000284	DR086_RS01530	MHL_RS03380
OG0000285	DR086_RS04865	MHL_RS03375
OG0000286	DR086_RS02220	MHL_RS02485
OG0000287	DR086_RS00990	MHL_RS02575
OG0000288	DR086_RS00980	MHL_RS02585
OG0000289	DR086_RS00975	MHL_RS02590
OG0000290	DR086_RS00865	MHL_RS02700
OG0000291	DR086_RS00875	MHL_RS02690
OG0000292	DR086_RS00880	MHL_RS02685
OG0000293	DR086_RS00885	MHL_RS02680
OG0000294	DR086_RS00895	MHL_RS02670
OG0000295	DR086_RS00900	MHL_RS02665
OG0000296	DR086_RS00940	MHL_RS02625
OG0000297	DR086_RS00945	MHL_RS02620
OG0000298	DR086_RS00035	MHL_RS00180
OG0000299	DR086_RS00060	MHL_RS03650
OG0000300	DR086_RS00240	MHL_RS00375
OG0000301	DR086_RS00275	MHL_RS00410
OG0000302	DR086_RS00280	MHL_RS00415
OG0000303	DR086_RS02275	MHL_RS00560
OG0000304	DR086_RS02725	MHL_RS01160
OG0000305	DR086_RS01090	MHL_RS02925
OG0000306	DR086_RS01015	MHL_RS02850
OG0000307	DR086_RS03215	MHL_RS02815
OG0000308	DR086_RS00845	MHL_RS02720
OG0000309	DR086_RS00910	MHL_RS02655
OG0000310	DR086_RS00985	MHL_RS02580
OG0000311	DR086_RS02160	MHL_RS02545
OG0000312	DR086_RS02175	MHL_RS02530
OG0000313	DR086_RS03315	MHL_RS01680
OG0000314	DR086_RS00455	MHL_RS02030
OG0000315	DR086_RS00485	MHL_RS02060
OG0000316	DR086_RS00495	MHL_RS02070
OG0000317	DR086_RS00585	MHL_RS02160
OG0000318	DR086_RS04760	MHL_RS02075
OG0000319	DR086_RS02100	MHL_RS02290
OG0000320	DR086_RS03145	MHL_RS02425
OG0000321	DR086_RS02000	MHL_RS01415
OG0000322	DR086_RS01955	MHL_RS01460
OG0000323	DR086_RS01820	MHL_RS01590
OG0000324	DR086_RS02060	MHL_RS02335
OG0000325	DR086_RS03035	MHL_RS00790
OG0000326	DR086_RS03370	MHL_RS00880
OG0000327	DR086_RS03365	MHL_RS00885
OG0000328	DR086_RS02855	MHL_RS00970
OG0000329	DR086_RS02875	MHL_RS00990
OG0000330	DR086_RS01690	MHL_RS01185
OG0000331	DR086_RS02930	MHL_RS03020
OG0000332	DR086_RS01370	MHL_RS03120
OG0000333	DR086_RS01360	MHL_RS03130
OG0000334	DR086_RS03540	MHL_RS03230
OG0000335	DR086_RS02315	MHL_RS03240
OG0000336	DR086_RS04855	MHL_RS03405
OG0000337	DR086_RS01270	MHL_RS03570
OG0000338	DR086_RS01230	MHL_RS03610
OG0000339	DR086_RS03465	MHL_RS02400
OG0000340	DR086_RS02020	MHL_RS01395
OG0000341	DR086_RS02040	MHL_RS02355
OG0000342	DR086_RS03065	MHL_RS00820
OG0000343	DR086_RS01350	MHL_RS03140
OG0000344	DR086_RS02290	MHL_RS00580
OG0000345	DR086_RS02665	MHL_RS01105
OG0000346	DR086_RS05090	MHL_RS03410
OG0000347	DR086_RS01930	MHL_RS01485
OG0000348	DR086_RS03360	MHL_RS00890
OG0000349	DR086_RS04845	MHL_RS03640
OG0000350	DR086_RS03205	MHL_RS02805
OG0000351	DR086_RS00370	MHL_RS00505
OG0000352	DR086_RS00435	MHL_RS02010
OG0000353	DR086_RS01960	MHL_RS01455
OG0000354	DR086_RS02760	MHL_RS00725
OG0000355	DR086_RS04750	MHL_RS01980
OG0000356	DR086_RS04755	MHL_RS02065
OG0000357	DR086_RS04840	MHL_RS03100
OG0000358	DR086_RS01385	MHL_RS03105
OG0000359	DR086_RS05045	MHL_RS00860
OG0000360	DR086_RS00145	MHL_RS00280
OG0000361	DR086_RS00175	MHL_RS00310
OG0000362	DR086_RS00965	MHL_RS02600
OG0000363	DR086_RS04910	MHL_RS03985
OG0000364	DR086_RS00380	MHL_RS04025
OG0000365	DR086_RS00535	MHL_RS02105
OG0000366	DR086_RS00555	MHL_RS02130
OG0000367	DR086_RS00565	MHL_RS02140
OG0000368	DR086_RS01165	MHL_RS00065
OG0000369	DR086_RS04830	MHL_RS00030
OG0000370	DR086_RS01205	MHL_RS00025
OG0000371	DR086_RS01210	MHL_RS00020
OG0000372	DR086_RS01215	MHL_RS00015
OG0000373	DR086_RS01240	MHL_RS03605
OG0000374	DR086_RS01250	MHL_RS03590
OG0000375	DR086_RS02105	MHL_RS02285
OG0000376	DR086_RS03130	MHL_RS02440
OG0000377	DR086_RS03140	MHL_RS02430
OG0000378	DR086_RS03415	MHL_RS01375
OG0000379	DR086_RS01965	MHL_RS01450
OG0000380	DR086_RS01940	MHL_RS01475
OG0000381	DR086_RS01895	MHL_RS01515
OG0000382	DR086_RS01865	MHL_RS01545
OG0000383	DR086_RS01825	MHL_RS01585
OG0000384	DR086_RS02230	MHL_RS00520
OG0000386	DR086_RS02255	MHL_RS00540
OG0000387	DR086_RS02280	MHL_RS00565
OG0000388	DR086_RS04925	MHL_RS00570
OG0000389	DR086_RS02785	MHL_RS00705
OG0000390	DR086_RS01110	MHL_RS02945
OG0000391	DR086_RS01100	MHL_RS02935
OG0000392	DR086_RS01075	MHL_RS02910
OG0000393	DR086_RS04815	MHL_RS02855
OG0000394	DR086_RS03645	MHL_RS02780
OG0000395	DR086_RS03015	MHL_RS02775
OG0000396	DR086_RS02215	MHL_RS02490
OG0000397	DR086_RS00420	MHL_RS01995
OG0000398	DR086_RS00425	MHL_RS02000
OG0000399	DR086_RS00470	MHL_RS02045
OG0000400	DR086_RS01425	MHL_RS03065
OG0000401	DR086_RS01365	MHL_RS03125
OG0000402	DR086_RS01355	MHL_RS03135
OG0000403	DR086_RS01345	MHL_RS03145
OG0000404	DR086_RS01315	MHL_RS03175
OG0000405	DR086_RS01300	MHL_RS03190
OG0000406	DR086_RS02320	MHL_RS03245
OG0000407	DR086_RS04930	MHL_RS03250
OG0000408	DR086_RS02330	MHL_RS03255
OG0000409	DR086_RS02335	MHL_RS03260
OG0000410	DR086_RS02395	MHL_RS03315
OG0000411	DR086_RS02385	MHL_RS03305
OG0000412	DR086_RS02380	MHL_RS03300
OG0000413	DR086_RS01810	MHL_RS01600
OG0000414	DR086_RS01800	MHL_RS01610
OG0000415	DR086_RS01795	MHL_RS01615
OG0000416	DR086_RS01785	MHL_RS01625
OG0000417	DR086_RS02045	MHL_RS02350
OG0000418	DR086_RS02050	MHL_RS02345
OG0000419	DR086_RS03045	MHL_RS00800
OG0000420	DR086_RS03080	MHL_RS00835
OG0000421	DR086_RS03385	MHL_RS00865
OG0000422	DR086_RS03375	MHL_RS00875
OG0000423	DR086_RS02815	MHL_RS00930
OG0000424	DR086_RS02820	MHL_RS00935
OG0000425	DR086_RS02830	MHL_RS00945
OG0000426	DR086_RS04980	MHL_RS00950
OG0000427	DR086_RS04985	MHL_RS00975
OG0000428	DR086_RS02885	MHL_RS01000
OG0000429	DR086_RS02655	MHL_RS01095
OG0000430	DR086_RS02700	MHL_RS01140
OG0000431	DR086_RS02710	MHL_RS01150
OG0000432	DR086_RS01685	MHL_RS01180
OG0000433	DR086_RS01700	MHL_RS01195
OG0000434	DR086_RS01705	MHL_RS01200
OG0000435	DR086_RS01720	MHL_RS01215
OG0000436	DR086_RS01750	MHL_RS01245
OG0000437	DR086_RS01760	MHL_RS01255
OG0000438	DR086_RS01765	MHL_RS03965
OG0000439	DR086_RS01770	MHL_RS01265
OG0000440	DR086_RS02950	MHL_RS03000
OG0000441	DR086_RS02910	MHL_RS03040
OG0000442	DR086_RS03280	MHL_RS00150
OG0000443	DR086_RS00055	MHL_RS00195
OG0000444	DR086_RS00070	MHL_RS00205
OG0000445	DR086_RS00095	MHL_RS00230
OG0000446	DR086_RS00125	MHL_RS00260
OG0000447	DR086_RS00130	MHL_RS00265
OG0000448	DR086_RS00160	MHL_RS00295
OG0000449	DR086_RS00185	MHL_RS00320
OG0000450	DR086_RS00195	MHL_RS00330
OG0000452	DR086_RS00260	MHL_RS00395
OG0000453	DR086_RS00295	MHL_RS00430
OG0000455	DR086_RS02435	MHL_RS03510
OG0000456	DR086_RS01515	MHL_RS03395
OG0000457	DR086_RS01540	MHL_RS03370
OG0000458	DR086_RS03680	MHL_RS02570
OG0000459	DR086_RS00970	MHL_RS02595
OG0000460	DR086_RS00960	MHL_RS02605
OG0000461	DR086_RS00915	MHL_RS02650
OG0000462	DR086_RS00920	MHL_RS02645
OG0000463	DR086_RS00925	MHL_RS02640
OG0000464	DR086_RS00930	MHL_RS02635
OG0000465	DR086_RS00935	MHL_RS02630
OG0000466	DR086_RS00265	MHL_RS00400
OG0000467	DR086_RS04810	MHL_RS02730
OG0000468	DR086_RS00465	MHL_RS02040
OG0000469	DR086_RS00525	MHL_RS02100
OG0000470	DR086_RS03975	MHL_RS03825
OG0000471	DR086_RS02890	MHL_RS01005
OG0000472	DR086_RS03165	MHL_RS03325
OG0000473	DR086_RS02420	MHL_RS03495
OG0000474	DR086_RS02425	MHL_RS03500
OG0000475	DR086_RS02430	MHL_RS03505
OG0000476	DR086_RS01775	MHL_RS01635
OG0000477	DR086_RS00890	MHL_RS02675
OG0000478	DR086_RS01465	MHL_RS03440
OG0000479	DR086_RS02005	MHL_RS01410
OG0000480	DR086_RS03935	MHL_RS03850
OG0000481	DR086_RS03350	MHL_RS00900
OG0000482	DR086_RS02505	MHL_RS01295
OG0000483	DR086_RS00570	MHL_RS02145
OG0000484	DR086_RS04740	MHL_RS00200
OG0000485	DR086_RS01755	MHL_RS01250
OG0000486	DR086_RS02025	MHL_RS02370
OG0000487	DR086_RS04765	MHL_RS02080
OG0000488	DR086_RS00540	MHL_RS02115
OG0000489	DR086_RS01175	MHL_RS00055
OG0000491	DR086_RS01985	MHL_RS01430
OG0000492	DR086_RS01910	MHL_RS01505
OG0000494	DR086_RS02755	MHL_RS00730
OG0000495	DR086_RS01045	MHL_RS02880
OG0000496	DR086_RS01035	MHL_RS04090
OG0000497	DR086_RS01030	MHL_RS02865
OG0000498	DR086_RS03185	MHL_RS02785
OG0000499	DR086_RS02985	MHL_RS02750
OG0000500	DR086_RS00430	MHL_RS02005
OG0000501	DR086_RS01415	MHL_RS03075
OG0000502	DR086_RS02495	MHL_RS01285
OG0000503	DR086_RS03095	MHL_RS00845
OG0000504	DR086_RS02865	MHL_RS00980
OG0000505	DR086_RS02575	MHL_RS01015
OG0000506	DR086_RS02585	MHL_RS01025
OG0000507	DR086_RS02620	MHL_RS01060
OG0000508	DR086_RS00120	MHL_RS00255
OG0000509	DR086_RS00155	MHL_RS00290
OG0000510	DR086_RS00165	MHL_RS00300
OG0000511	DR086_RS00300	MHL_RS00435
OG0000512	DR086_RS00955	MHL_RS02610
OG0000513	DR086_RS01480	MHL_RS03425
OG0000514	DR086_RS01070	MHL_RS02905
OG0000516	DR086_RS04770	MHL_RS02085
OG0000517	DR086_RS01160	MHL_RS00070
OG0000518	DR086_RS01375	MHL_RS03115
OG0000519	DR086_RS03380	MHL_RS00870
OG0000520	DR086_RS02880	MHL_RS00995
OG0000521	DR086_RS00135	MHL_RS00270
OG0000522	DR086_RS00170	MHL_RS00305
OG0000523	DR086_RS01545	MHL_RS03365
OG0000524	DR086_RS00840	MHL_RS02725
OG0000525	DR086_RS05020	MHL_RS03330
OG0000526	DR086_RS04135	MHL_RS04020
OG0000527	DR086_RS00635	MHL_RS01840
OG0000528	DR086_RS04775	MHL_RS02090
OG0000529	DR086_RS02090	MHL_RS02300
OG0000530	DR086_RS03450	MHL_RS02410
OG0000531	DR086_RS01935	MHL_RS01480
OG0000532	DR086_RS03285	MHL_RS01715
OG0000533	DR086_RS02795	MHL_RS03945
OG0000534	DR086_RS00250	MHL_RS00385
OG0000535	DR086_RS04825	MHL_RS00050
OG0000536	DR086_RS02465	MHL_RS03540
OG0000537	DR086_RS03060	MHL_RS00815
OG0000538	DR086_RS01710	MHL_RS01205
OG0000539	DR086_RS00080	MHL_RS00215
OG0000540	DR086_RS00870	MHL_RS02695
OG0000541	DR086_RS03000	MHL_RS02765
OG0000542	DR086_RS00220	MHL_RS00355
OG0000543	DR086_RS03960	MHL_RS01650
OG0000544	DR086_RS04960	MHL_RS01335
OG0000545	DR086_RS00685	MHL_RS01905
OG0000546	DR086_RS04500	MHL_RS02835
OG0000547	DR086_RS01120	MHL_RS02955
OG0000548	DR086_RS03320	MHL_RS01675
OG0000549	DR086_RS05015	MHL_RS03320
OG0000550	DR086_RS01445	MHL_RS03460
OG0000551	DR086_RS02920	MHL_RS03030
OG0000552	DR086_RS01340	MHL_RS03150
OG0000553	DR086_RS04995	MHL_RS02740
OG0000554	DR086_RS03115	MHL_RS04060, MHL_RS02455
OG0000556	DR086_RS04800	MHL_RS00615
OG0000557	DR086_RS02560	MHL_RS01345
OG0000558	DR086_RS02530	MHL_RS01315
OG0000559	DR086_RS01605	MHL_RS01775
OG0000560	DR086_RS00670	MHL_RS01890
OG0000561	DR086_RS01695	MHL_RS01190
OG0000562	DR086_RS00675	MHL_RS01895
OG0000563	DR086_RS00660	MHL_RS01880
OG0000564	DR086_RS03420	MHL_RS01370
OG0000565	DR086_RS03570	MHL_RS01945
OG0000566	DR086_RS00815	MHL_RS01935
OG0000567	DR086_RS00785	MHL_RS01910
OG0000568	DR086_RS03020	MHL_RS00775
OG0000569	DR086_RS02535	MHL_RS01320
