Orthogroup	MHP_MHP696_genes	MHP_MHP653_genes
OG0000223	DR090_RS01785	DR096_RS02750
OG0000224	DR090_RS01775	DR096_RS02760
OG0000225	DR090_RS01765	DR096_RS02770
OG0000226	DR090_RS01760	DR096_RS02775
OG0000227	DR090_RS01755	DR096_RS02780
OG0000228	DR090_RS04680	DR096_RS04885
OG0000229	DR090_RS01745	DR096_RS02790
OG0000230	DR090_RS01740	DR096_RS02795
OG0000231	DR090_RS01730	DR096_RS02805
OG0000232	DR090_RS01720	DR096_RS02815
OG0000233	DR090_RS00225	DR096_RS01885
OG0000234	DR090_RS00260	DR096_RS01920
OG0000235	DR090_RS00270	DR096_RS01930
OG0000236	DR090_RS00275	DR096_RS01935
OG0000237	DR090_RS00280	DR096_RS01940
OG0000238	DR090_RS00290	DR096_RS01950
OG0000239	DR090_RS03000	DR096_RS00850
OG0000240	DR090_RS02995	DR096_RS00845
OG0000241	DR090_RS02985	DR096_RS00835
OG0000242	DR090_RS02980	DR096_RS00830
OG0000243	DR090_RS02975	DR096_RS00825
OG0000244	DR090_RS02965	DR096_RS00815
OG0000245	DR090_RS02955	DR096_RS00805
OG0000246	DR090_RS03110	DR096_RS02525
OG0000247	DR090_RS00810	DR096_RS00365
OG0000248	DR090_RS00800	DR096_RS00355
OG0000249	DR090_RS00795	DR096_RS00350
OG0000250	DR090_RS00780	DR096_RS00335
OG0000251	DR090_RS00745	DR096_RS00300
OG0000252	DR090_RS00735	DR096_RS00290
OG0000253	DR090_RS00730	DR096_RS00285
OG0000254	DR090_RS00720	DR096_RS00275
OG0000255	DR090_RS00710	DR096_RS00265
OG0000256	DR090_RS00705	DR096_RS00260
OG0000257	DR090_RS00680	DR096_RS00235
OG0000258	DR090_RS00670	DR096_RS00225
OG0000259	DR090_RS00640	DR096_RS00195
OG0000260	DR090_RS00630	DR096_RS00185
OG0000261	DR090_RS04350	DR096_RS04485
OG0000262	DR090_RS00605	DR096_RS00160
OG0000263	DR090_RS00590	DR096_RS00145
OG0000264	DR090_RS00575	DR096_RS00130
OG0000265	DR090_RS00565	DR096_RS00120
OG0000266	DR090_RS00550	DR096_RS00105
OG0000267	DR090_RS00535	DR096_RS00090
OG0000268	DR090_RS00530	DR096_RS00085
OG0000269	DR090_RS00515	DR096_RS00070
OG0000270	DR090_RS04395	DR096_RS04570
OG0000271	DR090_RS01125	DR096_RS01000
OG0000272	DR090_RS01120	DR096_RS00995
OG0000273	DR090_RS01115	DR096_RS00990
OG0000274	DR090_RS02335	DR096_RS00970
OG0000275	DR090_RS04540	DR096_RS04560
OG0000276	DR090_RS02325	DR096_RS00960
OG0000277	DR090_RS02315	DR096_RS00950
OG0000278	DR090_RS02310	DR096_RS00945
OG0000279	DR090_RS02300	DR096_RS00935
OG0000280	DR090_RS02295	DR096_RS00930
OG0000281	DR090_RS02290	DR096_RS00925
OG0000282	DR090_RS04530	DR096_RS04550
OG0000283	DR090_RS02260	DR096_RS00895
OG0000284	DR090_RS02255	DR096_RS00890
OG0000285	DR090_RS04525	DR096_RS04545
OG0000286	DR090_RS02555	DR096_RS03490
OG0000287	DR090_RS02820	DR096_RS02920
OG0000288	DR090_RS02810	DR096_RS02930
OG0000289	DR090_RS02805	DR096_RS02935
OG0000290	DR090_RS01425	DR096_RS02450
OG0000291	DR090_RS01415	DR096_RS02460
OG0000292	DR090_RS01410	DR096_RS02465
OG0000293	DR090_RS01405	DR096_RS02470
OG0000294	DR090_RS01395	DR096_RS02480
OG0000295	DR090_RS01390	DR096_RS02485
OG0000296	DR090_RS02770	DR096_RS02970
OG0000297	DR090_RS02775	DR096_RS02965
OG0000298	DR090_RS00785	DR096_RS00340
OG0000299	DR090_RS03800	DR096_RS00315
OG0000300	DR090_RS00580	DR096_RS00135
OG0000301	DR090_RS00545	DR096_RS00100
OG0000302	DR090_RS00540	DR096_RS00095
OG0000303	DR090_RS02720	DR096_RS02630
OG0000304	DR090_RS01715	DR096_RS02820
OG0000305	DR090_RS01655	DR096_RS01110
OG0000306	DR090_RS01580	DR096_RS01185
OG0000307	DR090_RS01540	DR096_RS01515
OG0000308	DR090_RS01445	DR096_RS02430
OG0000309	DR090_RS01380	DR096_RS02495
OG0000310	DR090_RS02815	DR096_RS02925
OG0000311	DR090_RS02615	DR096_RS02985
OG0000312	DR090_RS02600	DR096_RS03000
OG0000313	DR090_RS03240	DR096_RS01365
OG0000314	DR090_RS01030	DR096_RS00495
OG0000315	DR090_RS01060	DR096_RS00525
OG0000316	DR090_RS01070	DR096_RS00535
OG0000317	DR090_RS02925	DR096_RS00625
OG0000318	DR090_RS04370	DR096_RS04510
OG0000319	DR090_RS03050	DR096_RS02875
OG0000320	DR090_RS02680	DR096_RS01700
OG0000321	DR090_RS02455	DR096_RS01630
OG0000322	DR090_RS02500	DR096_RS01585
OG0000323	DR090_RS03160	DR096_RS01290
OG0000324	DR090_RS03400	DR096_RS03180
OG0000325	DR090_RS00130	DR096_RS02085
OG0000326	DR090_RS00035	DR096_RS02180
OG0000327	DR090_RS00030	DR096_RS02185
OG0000328	DR090_RS01905	DR096_RS02365
OG0000329	DR090_RS01885	DR096_RS02385
OG0000330	DR090_RS00235	DR096_RS01895
OG0000331	DR090_RS02970	DR096_RS00820
OG0000332	DR090_RS02140	DR096_RS00705
OG0000333	DR090_RS02150	DR096_RS00695
OG0000334	DR090_RS03510	DR096_RS03100
OG0000335	DR090_RS02065	DR096_RS04740
OG0000336	DR090_RS04535	DR096_RS04555
OG0000337	DR090_RS01210	DR096_RS01765
OG0000338	DR090_RS01250	DR096_RS01805
OG0000339	DR090_RS03290	DR096_RS03250
OG0000340	DR090_RS03610	DR096_RS01650
OG0000341	DR090_RS03365	DR096_RS03160
OG0000342	DR090_RS00100	DR096_RS02115
OG0000343	DR090_RS02160	DR096_RS00685
OG0000344	DR090_RS02735	DR096_RS02645
OG0000345	DR090_RS01770	DR096_RS02765
OG0000346	DR090_RS02285	DR096_RS04835
OG0000347	DR090_RS02525	DR096_RS01560
OG0000348	DR090_RS00025	DR096_RS02190
OG0000349	DR090_RS04545	DR096_RS04565
OG0000350	DR090_RS01530	DR096_RS01505
OG0000351	DR090_RS00455	DR096_RS00010
OG0000352	DR090_RS01010	DR096_RS00475
OG0000353	DR090_RS02495	DR096_RS01590
OG0000354	DR090_RS00180	DR096_RS03290
OG0000355	DR090_RS04360	DR096_RS04500
OG0000356	DR090_RS04365	DR096_RS04505
OG0000357	DR090_RS04510	DR096_RS04530
OG0000358	DR090_RS02125	DR096_RS00720
OG0000359	DR090_RS04320	DR096_RS04670
OG0000360	DR090_RS00675	DR096_RS00230
OG0000361	DR090_RS00645	DR096_RS00200
OG0000362	DR090_RS02795	DR096_RS02945
OG0000363	DR090_RS02850	DR096_RS01225
OG0000364	DR090_RS00955	DR096_RS00420
OG0000365	DR090_RS04390	DR096_RS00575
OG0000366	DR090_RS02895	DR096_RS00595
OG0000367	DR090_RS02905	DR096_RS00605
OG0000368	DR090_RS01315	DR096_RS01870
OG0000369	DR090_RS04415	DR096_RS04650
OG0000370	DR090_RS01275	DR096_RS01830
OG0000371	DR090_RS01270	DR096_RS01825
OG0000372	DR090_RS01265	DR096_RS01820
OG0000373	DR090_RS01240	DR096_RS01795
OG0000374	DR090_RS01230	DR096_RS01785
OG0000375	DR090_RS03055	DR096_RS02880
OG0000376	DR090_RS02665	DR096_RS01715
OG0000377	DR090_RS02675	DR096_RS01705
OG0000378	DR090_RS00430	DR096_RS01670
OG0000379	DR090_RS02490	DR096_RS01595
OG0000380	DR090_RS02515	DR096_RS01570
OG0000381	DR090_RS02840	DR096_RS01215
OG0000382	DR090_RS02870	DR096_RS01245
OG0000383	DR090_RS03155	DR096_RS01285
OG0000384	DR090_RS03315	DR096_RS03380
OG0000385	DR090_RS03320	DR096_RS03375
OG0000386	DR090_RS02700	DR096_RS02610
OG0000387	DR090_RS02725	DR096_RS02635
OG0000388	DR090_RS04570	DR096_RS04725
OG0000389	DR090_RS00200	DR096_RS03310
OG0000390	DR090_RS01675	DR096_RS01090
OG0000391	DR090_RS01665	DR096_RS01100
OG0000392	DR090_RS01640	DR096_RS01125
OG0000393	DR090_RS04445	DR096_RS04585
OG0000394	DR090_RS01505	DR096_RS01480
OG0000395	DR090_RS01500	DR096_RS01475
OG0000396	DR090_RS02560	DR096_RS03045
OG0000397	DR090_RS00995	DR096_RS00460
OG0000398	DR090_RS01000	DR096_RS00465
OG0000399	DR090_RS01045	DR096_RS00510
OG0000400	DR090_RS02080	DR096_RS00765
OG0000401	DR090_RS02145	DR096_RS00700
OG0000402	DR090_RS02155	DR096_RS00690
OG0000403	DR090_RS02165	DR096_RS00680
OG0000404	DR090_RS02195	DR096_RS00650
OG0000405	DR090_RS02210	DR096_RS00635
OG0000406	DR090_RS02060	DR096_RS03085
OG0000407	DR090_RS04505	DR096_RS04735
OG0000408	DR090_RS02050	DR096_RS03075
OG0000409	DR090_RS02045	DR096_RS03070
OG0000410	DR090_RS01990	DR096_RS03140
OG0000411	DR090_RS02000	DR096_RS03130
OG0000412	DR090_RS02005	DR096_RS03125
OG0000413	DR090_RS03170	DR096_RS01300
OG0000414	DR090_RS03180	DR096_RS01310
OG0000415	DR090_RS03185	DR096_RS01315
OG0000416	DR090_RS03195	DR096_RS01325
OG0000418	DR090_RS03390	DR096_RS03170
OG0000419	DR090_RS00120	DR096_RS02095
OG0000420	DR090_RS00085	DR096_RS02130
OG0000421	DR090_RS00050	DR096_RS02165
OG0000422	DR090_RS00040	DR096_RS02175
OG0000423	DR090_RS01945	DR096_RS02325
OG0000424	DR090_RS01940	DR096_RS02330
OG0000425	DR090_RS01930	DR096_RS02340
OG0000426	DR090_RS04465	DR096_RS04695
OG0000427	DR090_RS04460	DR096_RS04700
OG0000428	DR090_RS01875	DR096_RS02395
OG0000429	DR090_RS01780	DR096_RS02755
OG0000430	DR090_RS01735	DR096_RS02800
OG0000431	DR090_RS01725	DR096_RS02810
OG0000432	DR090_RS00230	DR096_RS01890
OG0000433	DR090_RS00245	DR096_RS01905
OG0000434	DR090_RS00250	DR096_RS01910
OG0000435	DR090_RS00265	DR096_RS01925
OG0000436	DR090_RS00295	DR096_RS01955
OG0000437	DR090_RS00305	DR096_RS01965
OG0000438	DR090_RS00310	DR096_RS01970
OG0000439	DR090_RS04330	DR096_RS01975
OG0000440	DR090_RS04580	DR096_RS00840
OG0000441	DR090_RS02950	DR096_RS00800
OG0000442	DR090_RS04215	DR096_RS02520
OG0000443	DR090_RS00765	DR096_RS00320
OG0000444	DR090_RS00750	DR096_RS00305
OG0000445	DR090_RS00725	DR096_RS00280
OG0000446	DR090_RS00695	DR096_RS00250
OG0000447	DR090_RS00690	DR096_RS00245
OG0000448	DR090_RS00660	DR096_RS00215
OG0000449	DR090_RS00635	DR096_RS00190
OG0000450	DR090_RS00625	DR096_RS00180
OG0000451	DR090_RS00585	DR096_RS00140
OG0000452	DR090_RS00560	DR096_RS03845
OG0000453	DR090_RS00525	DR096_RS00080
OG0000455	DR090_RS01150	DR096_RS01025
OG0000456	DR090_RS02270	DR096_RS00905
OG0000457	DR090_RS02245	DR096_RS00880
OG0000458	DR090_RS02825	DR096_RS02915
OG0000459	DR090_RS02800	DR096_RS02940
OG0000460	DR090_RS02790	DR096_RS02950
OG0000461	DR090_RS01375	DR096_RS02500
OG0000462	DR090_RS01370	DR096_RS02505
OG0000463	DR090_RS01365	DR096_RS02510
OG0000464	DR090_RS02760	DR096_RS02980
OG0000465	DR090_RS02765	DR096_RS02975
OG0000466	DR090_RS00555	DR096_RS00110
OG0000467	DR090_RS04425	DR096_RS04620
OG0000468	DR090_RS01040	DR096_RS00505
OG0000469	DR090_RS01100	DR096_RS00565
OG0000470	DR090_RS03685	DR096_RS03815
OG0000471	DR090_RS01870	DR096_RS02400
OG0000472	DR090_RS01980	DR096_RS03190
OG0000473	DR090_RS01135	DR096_RS01010
OG0000474	DR090_RS01140	DR096_RS01015
OG0000475	DR090_RS01145	DR096_RS01020
OG0000476	DR090_RS03205	DR096_RS01335
OG0000477	DR090_RS01400	DR096_RS02475
OG0000478	DR090_RS02320	DR096_RS00955
OG0000479	DR090_RS02450	DR096_RS01635
OG0000480	DR090_RS03680	DR096_RS03790
OG0000481	DR090_RS00015	DR096_RS02200
OG0000482	DR090_RS00345	DR096_RS02280
OG0000483	DR090_RS02910	DR096_RS00610
OG0000484	DR090_RS04355	DR096_RS04490
OG0000485	DR090_RS00300	DR096_RS01960
OG0000486	DR090_RS03385	DR096_RS03145
OG0000487	DR090_RS04375	DR096_RS04515
OG0000488	DR090_RS02880	DR096_RS00580
OG0000489	DR090_RS01305	DR096_RS01860
OG0000490	DR090_RS01245	DR096_RS01800
OG0000491	DR090_RS02470	DR096_RS01615
OG0000492	DR090_RS02545	DR096_RS01540
OG0000493	DR090_RS02740	DR096_RS02650
OG0000494	DR090_RS00175	DR096_RS03285
OG0000495	DR090_RS01610	DR096_RS01155
OG0000496	DR090_RS01600	DR096_RS01165
OG0000497	DR090_RS01595	DR096_RS01170
OG0000498	DR090_RS01510	DR096_RS01485
OG0000499	DR090_RS01475	DR096_RS01450
OG0000500	DR090_RS01005	DR096_RS00470
OG0000501	DR090_RS02090	DR096_RS00755
OG0000502	DR090_RS00335	DR096_RS02290
OG0000503	DR090_RS00070	DR096_RS02145
OG0000504	DR090_RS01895	DR096_RS02375
OG0000505	DR090_RS01860	DR096_RS02675
OG0000506	DR090_RS01850	DR096_RS02685
OG0000507	DR090_RS01815	DR096_RS02720
OG0000508	DR090_RS00700	DR096_RS00255
OG0000509	DR090_RS00665	DR096_RS00220
OG0000510	DR090_RS00655	DR096_RS00210
OG0000511	DR090_RS00520	DR096_RS00075
OG0000512	DR090_RS02785	DR096_RS02955
OG0000513	DR090_RS02305	DR096_RS00940
OG0000514	DR090_RS01635	DR096_RS01130
OG0000516	DR090_RS04380	DR096_RS04520
OG0000517	DR090_RS01320	DR096_RS01880
OG0000518	DR090_RS02135	DR096_RS00710
OG0000519	DR090_RS00045	DR096_RS02170
OG0000520	DR090_RS01880	DR096_RS02390
OG0000521	DR090_RS00685	DR096_RS00240
OG0000522	DR090_RS00650	DR096_RS00205
OG0000523	DR090_RS02240	DR096_RS00875
OG0000524	DR090_RS01450	DR096_RS01420
OG0000525	DR090_RS04485	DR096_RS04760
OG0000526	DR090_RS03810	DR096_RS03880
OG0000527	DR090_RS00830	DR096_RS03455
OG0000528	DR090_RS04385	DR096_RS00555
OG0000529	DR090_RS03040	DR096_RS02865
OG0000530	DR090_RS03305	DR096_RS03260
OG0000531	DR090_RS02520	DR096_RS01565
OG0000532	DR090_RS03210	DR096_RS01395
OG0000533	DR090_RS00215	DR096_RS03320
OG0000534	DR090_RS00570	DR096_RS00125
OG0000535	DR090_RS04420	DR096_RS04655
OG0000537	DR090_RS00105	DR096_RS02110
OG0000538	DR090_RS00255	DR096_RS01915
OG0000539	DR090_RS00740	DR096_RS00295
OG0000540	DR090_RS01420	DR096_RS02455
OG0000541	DR090_RS01490	DR096_RS01465
OG0000542	DR090_RS00600	DR096_RS00155
OG0000544	DR090_RS04340	DR096_RS04680
OG0000545	DR090_RS00885	DR096_RS03395
OG0000546	DR090_RS03955	DR096_RS01200, DR096_RS04090
OG0000547	DR090_RS01685	DR096_RS01080
OG0000548	DR090_RS03245	DR096_RS01360
OG0000549	DR090_RS04490	DR096_RS04755
OG0000550	DR090_RS02340	DR096_RS00975
OG0000551	DR090_RS02960	DR096_RS00810
OG0000552	DR090_RS02170	DR096_RS00675
OG0000553	DR090_RS04430	DR096_RS04625
OG0000554	DR090_RS02650	DR096_RS01730
OG0000555	DR090_RS03975	DR096_RS04580
