Orthogroup	MHP_MHP696_genes	MHP_UFV02_genes
OG0000082	DR090_RS04165	FEF31_RS02130
OG0000083	DR090_RS01095	FEF31_RS01765
OG0000084	DR090_RS02885	FEF31_RS01795
OG0000085	DR090_RS02890	FEF31_RS01800
OG0000086	DR090_RS02900	FEF31_RS01810
OG0000087	DR090_RS02915	FEF31_RS01825
OG0000088	DR090_RS02920	FEF31_RS01830
OG0000089	DR090_RS02930	FEF31_RS01840
OG0000090	DR090_RS01325	FEF31_RS03355
OG0000091	DR090_RS01310	FEF31_RS03340
OG0000092	DR090_RS01295	FEF31_RS03325
OG0000093	DR090_RS01290	FEF31_RS03320
OG0000094	DR090_RS01285	FEF31_RS03315
OG0000095	DR090_RS01260	FEF31_RS03290
OG0000096	DR090_RS01255	FEF31_RS03285
OG0000097	DR090_RS01235	FEF31_RS03265
OG0000098	DR090_RS01225	FEF31_RS03255
OG0000099	DR090_RS04400	FEF31_RS04640
OG0000100	DR090_RS01160	FEF31_RS03195
OG0000101	DR090_RS01155	FEF31_RS03190
OG0000102	DR090_RS02370	FEF31_RS01365
OG0000103	DR090_RS03065	FEF31_RS01955
OG0000104	DR090_RS03060	FEF31_RS01960
OG0000105	DR090_RS03045	FEF31_RS01975
OG0000106	DR090_RS03035	FEF31_RS01985
OG0000107	DR090_RS03025	FEF31_RS01995
OG0000108	DR090_RS03020	FEF31_RS02000
OG0000109	DR090_RS03015	FEF31_RS02005
OG0000110	DR090_RS02655	FEF31_RS02120
OG0000111	DR090_RS02660	FEF31_RS02115
OG0000112	DR090_RS02670	FEF31_RS02105
OG0000113	DR090_RS04615	FEF31_RS02085
OG0000114	DR090_RS03300	FEF31_RS02075
OG0000115	DR090_RS03285	FEF31_RS02065
OG0000116	DR090_RS00435	FEF31_RS00955
OG0000117	DR090_RS00440	FEF31_RS00960
OG0000118	DR090_RS02460	FEF31_RS00995
OG0000119	DR090_RS02465	FEF31_RS01000
OG0000120	DR090_RS02480	FEF31_RS01020
OG0000121	DR090_RS02505	FEF31_RS01045
OG0000122	DR090_RS02510	FEF31_RS01050
OG0000123	DR090_RS02530	FEF31_RS01070
OG0000124	DR090_RS02535	FEF31_RS01075
OG0000125	DR090_RS02540	FEF31_RS01080
OG0000126	DR090_RS02835	FEF31_RS01090
OG0000127	DR090_RS02845	FEF31_RS01100
OG0000128	DR090_RS02860	FEF31_RS01115
OG0000129	DR090_RS02865	FEF31_RS01120
OG0000130	DR090_RS02875	FEF31_RS01130
OG0000131	DR090_RS03150	FEF31_RS01160
OG0000132	DR090_RS04600	FEF31_RS04430
OG0000133	DR090_RS02690	FEF31_RS00190
OG0000134	DR090_RS02695	FEF31_RS00195
OG0000135	DR090_RS02710	FEF31_RS00210
OG0000136	DR090_RS02715	FEF31_RS00215
OG0000137	DR090_RS02755	FEF31_RS00245
OG0000138	DR090_RS00195	FEF31_RS00280
OG0000139	DR090_RS00165	FEF31_RS00310
OG0000140	DR090_RS00160	FEF31_RS00315
OG0000141	DR090_RS01705	FEF31_RS02670
OG0000142	DR090_RS04450	FEF31_RS04555
OG0000143	DR090_RS01680	FEF31_RS02645
OG0000144	DR090_RS01670	FEF31_RS02635
OG0000145	DR090_RS01660	FEF31_RS02625
OG0000146	DR090_RS01650	FEF31_RS02615
OG0000147	DR090_RS01645	FEF31_RS02610
OG0000148	DR090_RS01630	FEF31_RS02595
OG0000149	DR090_RS01620	FEF31_RS02585
OG0000150	DR090_RS01605	FEF31_RS02570
OG0000151	DR090_RS01555	FEF31_RS02525
OG0000152	DR090_RS01550	FEF31_RS02520
OG0000153	DR090_RS01545	FEF31_RS02515
OG0000154	DR090_RS01535	FEF31_RS02505
OG0000155	DR090_RS01495	FEF31_RS02465
OG0000156	DR090_RS01485	FEF31_RS02455
OG0000157	DR090_RS04440	FEF31_RS04545
OG0000158	DR090_RS04435	FEF31_RS04540
OG0000159	DR090_RS02595	FEF31_RS02195
OG0000160	DR090_RS02590	FEF31_RS02190
OG0000161	DR090_RS02585	FEF31_RS02185
OG0000162	DR090_RS02575	FEF31_RS02175
OG0000163	DR090_RS02570	FEF31_RS02170
OG0000164	DR090_RS03230	FEF31_RS01270
OG0000165	DR090_RS01015	FEF31_RS01685
OG0000166	DR090_RS01035	FEF31_RS01705
OG0000167	DR090_RS01050	FEF31_RS01720
OG0000168	DR090_RS01055	FEF31_RS01725
OG0000169	DR090_RS02070	FEF31_RS03615
OG0000170	DR090_RS02085	FEF31_RS04785, FEF31_RS04795
OG0000171	DR090_RS02095	FEF31_RS03640
OG0000172	DR090_RS02105	FEF31_RS03645
OG0000173	DR090_RS02110	FEF31_RS03650
OG0000174	DR090_RS02115	FEF31_RS03655
OG0000175	DR090_RS02130	FEF31_RS03670
OG0000176	DR090_RS02180	FEF31_RS03715
OG0000177	DR090_RS02185	FEF31_RS03720
OG0000178	DR090_RS02190	FEF31_RS03725
OG0000179	DR090_RS02200	FEF31_RS03735
OG0000180	DR090_RS02205	FEF31_RS03740
OG0000181	DR090_RS04655	FEF31_RS04690
OG0000182	DR090_RS03515	FEF31_RS03795
OG0000183	DR090_RS02035	FEF31_RS03830
OG0000184	DR090_RS01995	FEF31_RS02980
OG0000185	DR090_RS02010	FEF31_RS02965
OG0000186	DR090_RS04605	FEF31_RS04435
OG0000187	DR090_RS03190	FEF31_RS01200
OG0000188	DR090_RS03200	FEF31_RS01210
OG0000189	DR090_RS04625	FEF31_RS04520
OG0000190	DR090_RS03370	FEF31_RS02035
OG0000191	DR090_RS03395	FEF31_RS02015
OG0000192	DR090_RS00355	FEF31_RS00875
OG0000193	DR090_RS00340	FEF31_RS00860
OG0000194	DR090_RS00140	FEF31_RS00345
OG0000195	DR090_RS00135	FEF31_RS00350
OG0000196	DR090_RS00115	FEF31_RS00370
OG0000197	DR090_RS00110	FEF31_RS00375
OG0000198	DR090_RS00095	FEF31_RS00390
OG0000199	DR090_RS00090	FEF31_RS00395
OG0000200	DR090_RS00075	FEF31_RS00410
OG0000201	DR090_RS00065	FEF31_RS00420
OG0000202	DR090_RS00010	FEF31_RS00475
OG0000203	DR090_RS00005	FEF31_RS00480
OG0000204	DR090_RS04470	FEF31_RS00485
OG0000205	DR090_RS01955	FEF31_RS00490
OG0000206	DR090_RS01935	FEF31_RS00510
OG0000207	DR090_RS01920	FEF31_RS00525
OG0000208	DR090_RS01915	FEF31_RS00530
OG0000209	DR090_RS01910	FEF31_RS00535
OG0000210	DR090_RS01865	FEF31_RS00580
OG0000211	DR090_RS01855	FEF31_RS00590
OG0000212	DR090_RS01845	FEF31_RS00600
OG0000213	DR090_RS01840	FEF31_RS00605
OG0000214	DR090_RS01835	FEF31_RS00610
OG0000215	DR090_RS01830	FEF31_RS00615
OG0000216	DR090_RS01825	FEF31_RS00620
OG0000217	DR090_RS01820	FEF31_RS00625
OG0000218	DR090_RS01810	FEF31_RS00635
OG0000219	DR090_RS01805	FEF31_RS00640
OG0000220	DR090_RS01800	FEF31_RS00645
OG0000221	DR090_RS01795	FEF31_RS00650
OG0000222	DR090_RS01790	FEF31_RS00655
OG0000223	DR090_RS01785	FEF31_RS00660
OG0000224	DR090_RS01775	FEF31_RS00670
OG0000225	DR090_RS01765	FEF31_RS00680
OG0000226	DR090_RS01760	FEF31_RS00685
OG0000227	DR090_RS01755	FEF31_RS00690
OG0000228	DR090_RS04680	FEF31_RS04770
OG0000229	DR090_RS01745	FEF31_RS00700
OG0000230	DR090_RS01740	FEF31_RS00705
OG0000231	DR090_RS01730	FEF31_RS00715
OG0000232	DR090_RS01720	FEF31_RS00725
OG0000233	DR090_RS00225	FEF31_RS00750
OG0000234	DR090_RS00260	FEF31_RS00785
OG0000235	DR090_RS00270	FEF31_RS00795
OG0000236	DR090_RS00275	FEF31_RS00800
OG0000237	DR090_RS00280	FEF31_RS00805
OG0000238	DR090_RS00290	FEF31_RS00810
OG0000239	DR090_RS03000	FEF31_RS02680
OG0000240	DR090_RS02995	FEF31_RS02685
OG0000241	DR090_RS02985	FEF31_RS02695
OG0000242	DR090_RS02980	FEF31_RS02700
OG0000243	DR090_RS02975	FEF31_RS02705
OG0000244	DR090_RS02965	FEF31_RS02715
OG0000245	DR090_RS02955	FEF31_RS02720
OG0000246	DR090_RS03110	FEF31_RS03410
OG0000247	DR090_RS00810	FEF31_RS03420
OG0000248	DR090_RS00800	FEF31_RS03430
OG0000249	DR090_RS00795	FEF31_RS03435
OG0000250	DR090_RS00780	FEF31_RS03450
OG0000251	DR090_RS00745	FEF31_RS03480
OG0000252	DR090_RS00735	FEF31_RS03490
OG0000253	DR090_RS00730	FEF31_RS03495
OG0000254	DR090_RS00720	FEF31_RS03505
OG0000255	DR090_RS00710	FEF31_RS03510
OG0000256	DR090_RS00705	FEF31_RS03515
OG0000257	DR090_RS00680	FEF31_RS03540
OG0000258	DR090_RS00670	FEF31_RS03550
OG0000259	DR090_RS00640	FEF31_RS03580
OG0000260	DR090_RS00630	FEF31_RS03590
OG0000261	DR090_RS04350	FEF31_RS04680
OG0000262	DR090_RS00605	FEF31_RS00010
OG0000263	DR090_RS00590	FEF31_RS00025
OG0000264	DR090_RS00575	FEF31_RS00040
OG0000265	DR090_RS00565	FEF31_RS00050
OG0000266	DR090_RS00550	FEF31_RS00065
OG0000267	DR090_RS00535	FEF31_RS00080
OG0000268	DR090_RS00530	FEF31_RS00085
OG0000269	DR090_RS00515	FEF31_RS00100
OG0000270	DR090_RS04395	FEF31_RS04635
OG0000271	DR090_RS01125	FEF31_RS03160
OG0000272	DR090_RS01120	FEF31_RS03155
OG0000273	DR090_RS01115	FEF31_RS03150
OG0000274	DR090_RS02335	FEF31_RS03130
OG0000275	DR090_RS04540	FEF31_RS04625
OG0000276	DR090_RS02325	FEF31_RS03120
OG0000277	DR090_RS02315	FEF31_RS03110
OG0000278	DR090_RS02310	FEF31_RS03105
OG0000279	DR090_RS02300	FEF31_RS03095
OG0000280	DR090_RS02295	FEF31_RS03090
OG0000281	DR090_RS02290	FEF31_RS03085
OG0000282	DR090_RS04530	FEF31_RS04615
OG0000283	DR090_RS02260	FEF31_RS03055
OG0000284	DR090_RS02255	FEF31_RS03050
OG0000285	DR090_RS04525	FEF31_RS04610
OG0000286	DR090_RS02555	FEF31_RS02155
OG0000287	DR090_RS02820	FEF31_RS02260
OG0000288	DR090_RS02810	FEF31_RS02270
OG0000289	DR090_RS02805	FEF31_RS02275
OG0000290	DR090_RS01425	FEF31_RS02385
OG0000291	DR090_RS01415	FEF31_RS02375
OG0000292	DR090_RS01410	FEF31_RS02370
OG0000293	DR090_RS01405	FEF31_RS02365
OG0000294	DR090_RS01395	FEF31_RS02355
OG0000295	DR090_RS01390	FEF31_RS02350
OG0000296	DR090_RS02770	FEF31_RS02310
OG0000297	DR090_RS02775	FEF31_RS02305
OG0000298	DR090_RS00785	FEF31_RS03445
OG0000299	DR090_RS03800	FEF31_RS03465
OG0000300	DR090_RS00580	FEF31_RS00035
OG0000301	DR090_RS00545	FEF31_RS00070
OG0000302	DR090_RS00540	FEF31_RS00075
OG0000303	DR090_RS02720	FEF31_RS00220
OG0000304	DR090_RS01715	FEF31_RS00730
OG0000305	DR090_RS01655	FEF31_RS02620
OG0000306	DR090_RS01580	FEF31_RS02545
OG0000307	DR090_RS01540	FEF31_RS02510
OG0000308	DR090_RS01445	FEF31_RS02405
OG0000309	DR090_RS01380	FEF31_RS02340
OG0000310	DR090_RS02815	FEF31_RS02265
OG0000311	DR090_RS02615	FEF31_RS02215
OG0000312	DR090_RS02600	FEF31_RS02200
OG0000313	DR090_RS03240	FEF31_RS01260
OG0000314	DR090_RS01030	FEF31_RS01700
OG0000315	DR090_RS01060	FEF31_RS01730
OG0000316	DR090_RS01070	FEF31_RS01740
OG0000317	DR090_RS02925	FEF31_RS01835
OG0000318	DR090_RS04370	FEF31_RS04480
OG0000319	DR090_RS03050	FEF31_RS01970
OG0000320	DR090_RS02680	FEF31_RS02095
OG0000321	DR090_RS02455	FEF31_RS00990
OG0000322	DR090_RS02500	FEF31_RS01040
OG0000323	DR090_RS03160	FEF31_RS01170
OG0000324	DR090_RS03400	FEF31_RS02010
OG0000325	DR090_RS00130	FEF31_RS00355
OG0000326	DR090_RS00035	FEF31_RS00450
OG0000327	DR090_RS00030	FEF31_RS00455
OG0000328	DR090_RS01905	FEF31_RS00540
OG0000329	DR090_RS01885	FEF31_RS00560
OG0000330	DR090_RS00235	FEF31_RS00760
OG0000331	DR090_RS02970	FEF31_RS02710
OG0000332	DR090_RS02140	FEF31_RS03680
OG0000333	DR090_RS02150	FEF31_RS03690
OG0000334	DR090_RS03510	FEF31_RS03790
OG0000335	DR090_RS02065	FEF31_RS03800
OG0000336	DR090_RS04535	FEF31_RS04620
OG0000337	DR090_RS01210	FEF31_RS03240
OG0000338	DR090_RS01250	FEF31_RS03280
OG0000339	DR090_RS03290	FEF31_RS02070
OG0000340	DR090_RS03610	FEF31_RS00970
OG0000341	DR090_RS03365	FEF31_RS02030
OG0000342	DR090_RS00100	FEF31_RS00385
OG0000343	DR090_RS02160	FEF31_RS03700
OG0000344	DR090_RS02735	FEF31_RS00235
OG0000345	DR090_RS01770	FEF31_RS00675
OG0000346	DR090_RS02285	FEF31_RS03080
OG0000347	DR090_RS02525	FEF31_RS01065
OG0000348	DR090_RS00025	FEF31_RS00460
OG0000349	DR090_RS04545	FEF31_RS04630
OG0000350	DR090_RS01530	FEF31_RS02500
OG0000351	DR090_RS00455	FEF31_RS00155
OG0000352	DR090_RS01010	FEF31_RS01680
OG0000353	DR090_RS02495	FEF31_RS01035
OG0000354	DR090_RS00180	FEF31_RS00295
OG0000355	DR090_RS04360	FEF31_RS04470
OG0000356	DR090_RS04365	FEF31_RS04475
OG0000357	DR090_RS04510	FEF31_RS04685
OG0000358	DR090_RS02125	FEF31_RS03665
OG0000359	DR090_RS04320	FEF31_RS04380
OG0000360	DR090_RS00675	FEF31_RS03545
OG0000361	DR090_RS00645	FEF31_RS03575
OG0000362	DR090_RS02795	FEF31_RS02285
OG0000363	DR090_RS02850	FEF31_RS01105
OG0000364	DR090_RS00955	FEF31_RS01635
OG0000365	DR090_RS04390	FEF31_RS01785
OG0000366	DR090_RS02895	FEF31_RS01805
OG0000367	DR090_RS02905	FEF31_RS01815
OG0000368	DR090_RS01315	FEF31_RS03345
OG0000369	DR090_RS04415	FEF31_RS04650
OG0000370	DR090_RS01275	FEF31_RS03305
OG0000371	DR090_RS01270	FEF31_RS03300
OG0000372	DR090_RS01265	FEF31_RS03295
OG0000373	DR090_RS01240	FEF31_RS03270
OG0000374	DR090_RS01230	FEF31_RS03260
OG0000375	DR090_RS03055	FEF31_RS01965
OG0000376	DR090_RS02665	FEF31_RS02110
OG0000377	DR090_RS02675	FEF31_RS02100
OG0000378	DR090_RS00430	FEF31_RS00950
OG0000379	DR090_RS02490	FEF31_RS01030
OG0000380	DR090_RS02515	FEF31_RS01055
OG0000381	DR090_RS02840	FEF31_RS01095
OG0000382	DR090_RS02870	FEF31_RS01125
OG0000383	DR090_RS03155	FEF31_RS01165
OG0000384	DR090_RS03315	FEF31_RS00175
OG0000385	DR090_RS03320	FEF31_RS00180
OG0000386	DR090_RS02700	FEF31_RS00200
OG0000387	DR090_RS02725	FEF31_RS00225
OG0000388	DR090_RS04570	FEF31_RS04370
OG0000389	DR090_RS00200	FEF31_RS00275
OG0000390	DR090_RS01675	FEF31_RS02640
OG0000391	DR090_RS01665	FEF31_RS02630
OG0000392	DR090_RS01640	FEF31_RS02605
OG0000393	DR090_RS04445	FEF31_RS04550
OG0000394	DR090_RS01505	FEF31_RS02475
OG0000395	DR090_RS01500	FEF31_RS02470
OG0000396	DR090_RS02560	FEF31_RS02160
OG0000397	DR090_RS00995	FEF31_RS01665
OG0000398	DR090_RS01000	FEF31_RS01670
OG0000399	DR090_RS01045	FEF31_RS01715
OG0000400	DR090_RS02080	FEF31_RS03625
OG0000401	DR090_RS02145	FEF31_RS03685
OG0000402	DR090_RS02155	FEF31_RS03695
OG0000403	DR090_RS02165	FEF31_RS03705
OG0000404	DR090_RS02195	FEF31_RS03730
OG0000405	DR090_RS02210	FEF31_RS04800
OG0000406	DR090_RS02060	FEF31_RS03805
OG0000407	DR090_RS04505	FEF31_RS04695
OG0000408	DR090_RS02050	FEF31_RS03815
OG0000409	DR090_RS02045	FEF31_RS03820
OG0000410	DR090_RS01990	FEF31_RS02985
OG0000411	DR090_RS02000	FEF31_RS02975
OG0000412	DR090_RS02005	FEF31_RS02970
OG0000413	DR090_RS03170	FEF31_RS01180
OG0000414	DR090_RS03180	FEF31_RS01190
OG0000415	DR090_RS03185	FEF31_RS01195
OG0000416	DR090_RS03195	FEF31_RS01205
OG0000418	DR090_RS03390	FEF31_RS02020
OG0000419	DR090_RS00120	FEF31_RS00365
OG0000420	DR090_RS00085	FEF31_RS00400
OG0000421	DR090_RS00050	FEF31_RS00435
OG0000422	DR090_RS00040	FEF31_RS00445
OG0000423	DR090_RS01945	FEF31_RS00500
OG0000424	DR090_RS01940	FEF31_RS00505
OG0000425	DR090_RS01930	FEF31_RS00515
OG0000426	DR090_RS04465	FEF31_RS04385
OG0000427	DR090_RS04460	FEF31_RS04390
OG0000428	DR090_RS01875	FEF31_RS00570
OG0000429	DR090_RS01780	FEF31_RS00665
OG0000430	DR090_RS01735	FEF31_RS00710
OG0000431	DR090_RS01725	FEF31_RS00720
OG0000432	DR090_RS00230	FEF31_RS00755
OG0000433	DR090_RS00245	FEF31_RS00770
OG0000434	DR090_RS00250	FEF31_RS00775
OG0000435	DR090_RS00265	FEF31_RS00790
OG0000436	DR090_RS00295	FEF31_RS00815
OG0000437	DR090_RS00305	FEF31_RS00825
OG0000438	DR090_RS00310	FEF31_RS00830
OG0000439	DR090_RS04330	FEF31_RS04400
OG0000440	DR090_RS04580	FEF31_RS02690
OG0000441	DR090_RS02950	FEF31_RS02725
OG0000442	DR090_RS04215	FEF31_RS03415
OG0000443	DR090_RS00765	FEF31_RS03460
OG0000444	DR090_RS00750	FEF31_RS03475
OG0000445	DR090_RS00725	FEF31_RS03500
OG0000446	DR090_RS00695	FEF31_RS03525
OG0000447	DR090_RS00690	FEF31_RS03530
OG0000448	DR090_RS00660	FEF31_RS03560
OG0000449	DR090_RS00635	FEF31_RS03585
OG0000450	DR090_RS00625	FEF31_RS03595
OG0000451	DR090_RS00585	FEF31_RS00030
OG0000452	DR090_RS00560	FEF31_RS00055
OG0000453	DR090_RS00525	FEF31_RS00090
OG0000455	DR090_RS01150	FEF31_RS03185
OG0000456	DR090_RS02270	FEF31_RS03065
OG0000457	DR090_RS02245	FEF31_RS03040
OG0000458	DR090_RS02825	FEF31_RS02255
OG0000459	DR090_RS02800	FEF31_RS02280
OG0000460	DR090_RS02790	FEF31_RS02290
OG0000461	DR090_RS01375	FEF31_RS02335
OG0000462	DR090_RS01370	FEF31_RS02330
OG0000463	DR090_RS01365	FEF31_RS02325
OG0000464	DR090_RS02760	FEF31_RS02320
OG0000465	DR090_RS02765	FEF31_RS02315
OG0000466	DR090_RS00555	FEF31_RS00060
OG0000467	DR090_RS04425	FEF31_RS04530
OG0000468	DR090_RS01040	FEF31_RS01710
OG0000469	DR090_RS01100	FEF31_RS01770
OG0000470	DR090_RS03685	FEF31_RS00495
OG0000471	DR090_RS01870	FEF31_RS00575
OG0000472	DR090_RS01980	FEF31_RS02995
OG0000473	DR090_RS01135	FEF31_RS03170
OG0000474	DR090_RS01140	FEF31_RS03175
OG0000475	DR090_RS01145	FEF31_RS03180
OG0000476	DR090_RS03205	FEF31_RS01215
OG0000477	DR090_RS01400	FEF31_RS02360
OG0000478	DR090_RS02320	FEF31_RS03115
OG0000479	DR090_RS02450	FEF31_RS00985
OG0000480	DR090_RS03680	FEF31_RS01775
OG0000481	DR090_RS00015	FEF31_RS00470
OG0000482	DR090_RS00345	FEF31_RS00865
OG0000483	DR090_RS02910	FEF31_RS01820
OG0000484	DR090_RS04355	FEF31_RS04675
OG0000485	DR090_RS00300	FEF31_RS00820
OG0000486	DR090_RS03385	FEF31_RS02045
OG0000487	DR090_RS04375	FEF31_RS04485
OG0000488	DR090_RS02880	FEF31_RS01790
OG0000489	DR090_RS01305	FEF31_RS03335
OG0000490	DR090_RS01245	FEF31_RS03275
OG0000491	DR090_RS02470	FEF31_RS01005
OG0000492	DR090_RS02545	FEF31_RS01085
OG0000493	DR090_RS02740	FEF31_RS00240
OG0000494	DR090_RS00175	FEF31_RS00300
OG0000495	DR090_RS01610	FEF31_RS02575
OG0000496	DR090_RS01600	FEF31_RS02565
OG0000497	DR090_RS01595	FEF31_RS02560
OG0000498	DR090_RS01510	FEF31_RS02480
OG0000499	DR090_RS01475	FEF31_RS02445
OG0000500	DR090_RS01005	FEF31_RS01675
OG0000502	DR090_RS00335	FEF31_RS00855
OG0000503	DR090_RS00070	FEF31_RS00415
OG0000504	DR090_RS01895	FEF31_RS00550
OG0000505	DR090_RS01860	FEF31_RS00585
OG0000506	DR090_RS01850	FEF31_RS00595
OG0000507	DR090_RS01815	FEF31_RS00630
OG0000508	DR090_RS00700	FEF31_RS03520
OG0000509	DR090_RS00665	FEF31_RS03555
OG0000510	DR090_RS00655	FEF31_RS03565
OG0000511	DR090_RS00520	FEF31_RS00095
OG0000512	DR090_RS02785	FEF31_RS02295
OG0000513	DR090_RS02305	FEF31_RS03100
OG0000514	DR090_RS01635	FEF31_RS02600
OG0000515	DR090_RS00910	FEF31_RS01595
OG0000515	DR090_RS00910	FEF31_RS01240, FEF31_RS01235, FEF31_RS01230
OG0000516	DR090_RS04380	FEF31_RS04490
OG0000517	DR090_RS01320	FEF31_RS03350
OG0000518	DR090_RS02135	FEF31_RS03675
OG0000519	DR090_RS00045	FEF31_RS00440
OG0000520	DR090_RS01880	FEF31_RS00565
OG0000521	DR090_RS00685	FEF31_RS03535
OG0000522	DR090_RS00650	FEF31_RS03570
OG0000523	DR090_RS02240	FEF31_RS03035
OG0000524	DR090_RS01450	FEF31_RS02410
OG0000525	DR090_RS04485	FEF31_RS04585
OG0000526	DR090_RS03810	FEF31_RS01585
OG0000527	DR090_RS00830	FEF31_RS01525
OG0000528	DR090_RS04385	FEF31_RS01760
OG0000529	DR090_RS03040	FEF31_RS01980
