Orthogroup	MHP_MHP709_genes	MHP_11_genes
OG0000325	DR088_RS02830	B5C39_RS02205
OG0000326	DR088_RS02735	B5C39_RS02110
OG0000327	DR088_RS02730	B5C39_RS02105
OG0000328	DR088_RS01740	B5C39_RS02020
OG0000329	DR088_RS01720	B5C39_RS02000
OG0000330	DR088_RS00800	B5C39_RS01805
OG0000331	DR088_RS03215	B5C39_RS00195
OG0000332	DR088_RS01455	B5C39_RS00300
OG0000333	DR088_RS01465	B5C39_RS00310
OG0000334	DR088_RS03505	B5C39_RS00410
OG0000335	DR088_RS01955	B5C39_RS00420
OG0000336	DR088_RS04485	B5C39_RS00590
OG0000337	DR088_RS01805	B5C39_RS00770
OG0000338	DR088_RS01845	B5C39_RS00810
OG0000339	DR088_RS02450	B5C39_RS02615
OG0000340	DR088_RS04665	B5C39_RS01585
OG0000341	DR088_RS02930	B5C39_RS02570
OG0000342	DR088_RS02800	B5C39_RS02175
OG0000343	DR088_RS01475	B5C39_RS00320
OG0000344	DR088_RS03055	B5C39_RS02320
OG0000345	DR088_RS01605	B5C39_RS01885
OG0000346	DR088_RS02210	B5C39_RS03940
OG0000347	DR088_RS02680	B5C39_RS01495
OG0000348	DR088_RS02725	B5C39_RS02100
OG0000349	DR088_RS04475	B5C39_RS00655
OG0000350	DR088_RS00175	B5C39_RS03030
OG0000351	DR088_RS01020	B5C39_RS02405
OG0000352	DR088_RS00545	B5C39_RS03440
OG0000353	DR088_RS02650	B5C39_RS01525
OG0000354	DR088_RS00745	B5C39_RS02260
OG0000355	DR088_RS04320	B5C39_RS03410
OG0000356	DR088_RS04325	B5C39_RS03495
OG0000357	DR088_RS04390	B5C39_RS00280
OG0000358	DR088_RS01440	B5C39_RS00285
OG0000359	DR088_RS04555	B5C39_RS02130
OG0000360	DR088_RS01240	B5C39_RS01100
OG0000361	DR088_RS01210	B5C39_RS01130
OG0000362	DR088_RS03145	B5C39_RS02820
OG0000363	DR088_RS02480	B5C39_RS03800
OG0000364	DR088_RS00490	B5C39_RS03710, B5C39_RS03715
OG0000365	DR088_RS04350	B5C39_RS03540
OG0000366	DR088_RS00665	B5C39_RS03560
OG0000367	DR088_RS00675	B5C39_RS03570
OG0000368	DR088_RS01910	B5C39_RS00875
OG0000369	DR088_RS04415	B5C39_RS00840
OG0000370	DR088_RS01870	B5C39_RS00835
OG0000371	DR088_RS01865	B5C39_RS00830
OG0000372	DR088_RS01860	B5C39_RS00825
OG0000373	DR088_RS01835	B5C39_RS00800
OG0000374	DR088_RS01825	B5C39_RS00790
OG0000375	DR088_RS02865	B5C39_RS02505
OG0000376	DR088_RS02405	B5C39_RS02660
OG0000377	DR088_RS02415	B5C39_RS02650
OG0000378	DR088_RS00995	B5C39_RS01605
OG0000379	DR088_RS02645	B5C39_RS01530
OG0000380	DR088_RS02670	B5C39_RS01505
OG0000381	DR088_RS02470	B5C39_RS01465
OG0000382	DR088_RS02500	B5C39_RS01435
OG0000383	DR088_RS02540	B5C39_RS01395
OG0000384	DR088_RS03375	B5C39_RS02380
OG0000385	DR088_RS03380	B5C39_RS02375
OG0000386	DR088_RS03090	B5C39_RS02355
OG0000387	DR088_RS03065	B5C39_RS02330
OG0000388	DR088_RS04570	B5C39_RS02325
OG0000389	DR088_RS00765	B5C39_RS02280
OG0000390	DR088_RS00315	B5C39_RS00120
OG0000391	DR088_RS00305	B5C39_RS00110
OG0000392	DR088_RS00280	B5C39_RS00085
OG0000393	DR088_RS04310	B5C39_RS00030
OG0000394	DR088_RS00150	B5C39_RS03005
OG0000395	DR088_RS00145	B5C39_RS03000
OG0000396	DR088_RS02960	B5C39_RS02705
OG0000397	DR088_RS00530	B5C39_RS03425
OG0000398	DR088_RS00535	B5C39_RS03430
OG0000399	DR088_RS00580	B5C39_RS03475
OG0000400	DR088_RS01395	B5C39_RS00245
OG0000401	DR088_RS01460	B5C39_RS00305
OG0000402	DR088_RS01470	B5C39_RS00315
OG0000403	DR088_RS01480	B5C39_RS00325
OG0000404	DR088_RS01510	B5C39_RS00355
OG0000405	DR088_RS01525	B5C39_RS00370
OG0000406	DR088_RS01960	B5C39_RS00425
OG0000407	DR088_RS04425	B5C39_RS00430
OG0000408	DR088_RS01970	B5C39_RS00435
OG0000409	DR088_RS01975	B5C39_RS00440
OG0000410	DR088_RS02030	B5C39_RS00500
OG0000411	DR088_RS02020	B5C39_RS00490
OG0000412	DR088_RS02015	B5C39_RS00485
OG0000413	DR088_RS02555	B5C39_RS01380
OG0000414	DR088_RS02565	B5C39_RS01370
OG0000415	DR088_RS02570	B5C39_RS01365
OG0000416	DR088_RS02580	B5C39_RS01355
OG0000417	DR088_RS02925	B5C39_RS02565
OG0000418	DR088_RS02920	B5C39_RS02560
OG0000419	DR088_RS02820	B5C39_RS02195
OG0000420	DR088_RS02785	B5C39_RS02160
OG0000421	DR088_RS02750	B5C39_RS02125
OG0000422	DR088_RS02740	B5C39_RS02115
OG0000423	DR088_RS01780	B5C39_RS02060
OG0000424	DR088_RS01775	B5C39_RS02055
OG0000425	DR088_RS01765	B5C39_RS02045
OG0000426	DR088_RS04405	B5C39_RS02040
OG0000427	DR088_RS04400	B5C39_RS02015
OG0000428	DR088_RS01710	B5C39_RS01990
OG0000429	DR088_RS01615	B5C39_RS01895
OG0000430	DR088_RS01570	B5C39_RS01850
OG0000431	DR088_RS01560	B5C39_RS01840
OG0000432	DR088_RS00795	B5C39_RS01810
OG0000433	DR088_RS00810	B5C39_RS01795
OG0000434	DR088_RS00815	B5C39_RS01790
OG0000435	DR088_RS00830	B5C39_RS01775
OG0000436	DR088_RS00860	B5C39_RS01745
OG0000437	DR088_RS00870	B5C39_RS01735
OG0000438	DR088_RS00875	B5C39_RS01730
OG0000439	DR088_RS04360	B5C39_RS01725
OG0000440	DR088_RS04575	B5C39_RS00175
OG0000441	DR088_RS03240	B5C39_RS00215
OG0000442	DR088_RS03560	B5C39_RS00960
OG0000443	DR088_RS01330	B5C39_RS01010
OG0000444	DR088_RS01315	B5C39_RS01025
OG0000445	DR088_RS01290	B5C39_RS01050
OG0000446	DR088_RS01260	B5C39_RS01080
OG0000447	DR088_RS01255	B5C39_RS01085
OG0000448	DR088_RS01225	B5C39_RS01115
OG0000449	DR088_RS01200	B5C39_RS01140
OG0000450	DR088_RS01190	B5C39_RS01150
OG0000451	DR088_RS01150	B5C39_RS01195
OG0000452	DR088_RS01125	B5C39_RS01225
OG0000453	DR088_RS01090	B5C39_RS02475
OG0000455	DR088_RS02095	B5C39_RS00700
OG0000456	DR088_RS02225	B5C39_RS00580
OG0000457	DR088_RS02250	B5C39_RS00555
OG0000458	DR088_RS03175	B5C39_RS02790
OG0000459	DR088_RS03150	B5C39_RS02815
OG0000460	DR088_RS03140	B5C39_RS02825
OG0000461	DR088_RS00020	B5C39_RS02870
OG0000462	DR088_RS00015	B5C39_RS02865
OG0000463	DR088_RS00010	B5C39_RS02860
OG0000464	DR088_RS03110	B5C39_RS02855
OG0000465	DR088_RS03115	B5C39_RS02850
OG0000466	DR088_RS01120	B5C39_RS01230
OG0000467	DR088_RS04290	B5C39_RS02950
OG0000468	DR088_RS00575	B5C39_RS03470
OG0000469	DR088_RS00635	B5C39_RS03530
OG0000470	DR088_RS03670	B5C39_RS03690
OG0000471	DR088_RS01705	B5C39_RS01985
OG0000472	DR088_RS02040	B5C39_RS00510
OG0000473	DR088_RS02080	B5C39_RS00685
OG0000474	DR088_RS02085	B5C39_RS00690
OG0000475	DR088_RS02090	B5C39_RS00695
OG0000476	DR088_RS02590	B5C39_RS01345
OG0000477	DR088_RS00045	B5C39_RS02895
OG0000478	DR088_RS02175	B5C39_RS00630
OG0000479	DR088_RS02605	B5C39_RS01570
OG0000480	DR088_RS03655	B5C39_RS03725
OG0000481	DR088_RS02715	B5C39_RS02090
OG0000482	DR088_RS00910	B5C39_RS01690
OG0000483	DR088_RS00680	B5C39_RS03575
OG0000484	DR088_RS04385	B5C39_RS01020
OG0000485	DR088_RS00865	B5C39_RS01740
OG0000486	DR088_RS02945	B5C39_RS02585
OG0000487	DR088_RS04335	B5C39_RS03510
OG0000488	DR088_RS00650	B5C39_RS03545
OG0000489	DR088_RS01900	B5C39_RS00865
OG0000490	DR088_RS01840	B5C39_RS00805
OG0000491	DR088_RS02625	B5C39_RS01550
OG0000492	DR088_RS02700	B5C39_RS01475
OG0000493	DR088_RS03050	B5C39_RS02315
OG0000494	DR088_RS00740	B5C39_RS02255
OG0000495	DR088_RS00250	B5C39_RS00055
OG0000496	DR088_RS00240	B5C39_RS00045
OG0000497	DR088_RS00235	B5C39_RS00040
OG0000498	DR088_RS00155	B5C39_RS03010
OG0000499	DR088_RS00120	B5C39_RS02975
OG0000500	DR088_RS00540	B5C39_RS03435
OG0000501	DR088_RS01405	B5C39_RS00255
OG0000502	DR088_RS00900	B5C39_RS01700
OG0000503	DR088_RS02770	B5C39_RS02145
OG0000504	DR088_RS01730	B5C39_RS02010
OG0000505	DR088_RS01695	B5C39_RS01975
OG0000506	DR088_RS01685	B5C39_RS01965
OG0000507	DR088_RS01650	B5C39_RS01930
OG0000508	DR088_RS01265	B5C39_RS01075
OG0000509	DR088_RS01230	B5C39_RS01110
OG0000510	DR088_RS01220	B5C39_RS01120
OG0000511	DR088_RS01085	B5C39_RS02470
OG0000512	DR088_RS03135	B5C39_RS02830
OG0000513	DR088_RS02190	B5C39_RS00615
OG0000514	DR088_RS00275	B5C39_RS00080
OG0000515	DR088_RS00445	B5C39_RS01335, B5C39_RS03090
OG0000516	DR088_RS04340	B5C39_RS03515
OG0000517	DR088_RS01915	B5C39_RS00880
OG0000518	DR088_RS01450	B5C39_RS00295
OG0000519	DR088_RS02745	B5C39_RS02120
OG0000520	DR088_RS01715	B5C39_RS01995
OG0000521	DR088_RS01250	B5C39_RS01090
OG0000522	DR088_RS01215	B5C39_RS01125
OG0000523	DR088_RS02255	B5C39_RS00550
OG0000524	DR088_RS00095	B5C39_RS02945
OG0000525	DR088_RS04440	B5C39_RS00515
OG0000526	DR088_RS03780	B5C39_RS03895
OG0000527	DR088_RS00365	B5C39_RS03280
OG0000528	DR088_RS04345	B5C39_RS03520
OG0000529	DR088_RS02880	B5C39_RS02520
OG0000530	DR088_RS02435	B5C39_RS02630
OG0000531	DR088_RS02675	B5C39_RS01500
OG0000532	DR088_RS04600	B5C39_RS03145
