Orthogroup	MHP_MHP709_genes	MHP_MHP699_genes
OG0000022	DR088_RS04515	DR100_RS04745
OG0000023	DR088_RS02595	DR100_RS00240, DR100_RS01625
OG0000024	DR088_RS00160	DR100_RS03275
OG0000024	DR088_RS00975	DR100_RS00195
OG0000025	DR088_RS04520	DR100_RS04750
OG0000025	DR088_RS02305	DR100_RS02170
OG0000026	DR088_RS02640	DR100_RS00285
OG0000026	DR088_RS02325	DR100_RS02190
OG0000027	DR088_RS04450	DR100_RS04850
OG0000027	DR088_RS04500	DR100_RS04690
OG0000028	DR088_RS04565	DR100_RS02685
OG0000029	DR088_RS01545	DR100_RS03520
OG0000029	DR088_RS00770	DR100_RS00725
OG0000030	DR088_RS04445	DR100_RS04855
OG0000030	DR088_RS04505	DR100_RS04695
OG0000031	DR088_RS03335	DR100_RS01570, DR100_RS03415
OG0000032	DR088_RS03370	DR100_RS03450
OG0000032	DR088_RS02280	DR100_RS03775
OG0000033	DR088_RS02375	DR100_RS02300
OG0000034	DR088_RS03290	DR100_RS03620
OG0000034	DR088_RS04225	DR100_RS04530
OG0000035	DR088_RS03395	DR100_RS03560
OG0000036	DR088_RS03305	DR100_RS01080
OG0000036	DR088_RS04245	DR100_RS01065
OG0000037	DR088_RS03355	DR100_RS03440
OG0000038	DR088_RS01015	DR100_RS03370
OG0000039	DR088_RS03410	DR100_RS04510, DR100_RS03660
OG0000040	DR088_RS02000	DR100_RS03895, DR100_RS03110
OG0000041	DR088_RS03850	DR100_RS00105
OG0000042	DR088_RS03180	DR100_RS03115
OG0000043	DR088_RS00525	DR100_RS02005
OG0000044	DR088_RS04645	DR100_RS04930
OG0000045	DR088_RS03415	DR100_RS03545
OG0000046	DR088_RS03995	DR100_RS04840
OG0000048	DR088_RS00705	DR100_RS02540
OG0000049	DR088_RS01390	DR100_RS01465
OG0000050	DR088_RS02980	DR100_RS02715
OG0000051	DR088_RS00080	DR100_RS01815
OG0000052	DR088_RS01925	DR100_RS01115
OG0000053	DR088_RS04530	DR100_RS04755
OG0000054	DR088_RS03005	DR100_RS02740
OG0000055	DR088_RS03550	DR100_RS01060
OG0000056	DR088_RS02115	DR100_RS01270
OG0000057	DR088_RS00335	DR100_RS01665
OG0000060	DR088_RS03970	DR100_RS00115, DR100_RS01110
OG0000061	DR088_RS00460	DR100_RS02060
OG0000062	DR088_RS01815	DR100_RS01225
OG0000063	DR088_RS01810	DR100_RS04645
OG0000064	DR088_RS01800	DR100_RS01240
OG0000065	DR088_RS02890	DR100_RS03025
OG0000066	DR088_RS02630	DR100_RS00275
OG0000067	DR088_RS03390	DR100_RS02670
OG0000068	DR088_RS00735	DR100_RS00760
OG0000069	DR088_RS00230	DR100_RS01775
OG0000070	DR088_RS03010	DR100_RS02745
OG0000071	DR088_RS01990	DR100_RS03100
OG0000072	DR088_RS04430	DR100_RS04835
OG0000073	DR088_RS02825	DR100_RS00805
OG0000074	DR088_RS04395	DR100_RS04605
OG0000075	DR088_RS01175	DR100_RS00505
OG0000076	DR088_RS01160	DR100_RS00490
OG0000077	DR088_RS01070	DR100_RS00400
OG0000078	DR088_RS02335	DR100_RS02200
OG0000079	DR088_RS03130	DR100_RS01910
OG0000080	DR088_RS03700	DR100_RS04175
OG0000081	DR088_RS01180	DR100_RS00510
OG0000082	DR088_RS04125	DR100_RS04250
OG0000082	DR088_RS04120	DR100_RS02290
OG0000083	DR088_RS00630	DR100_RS02770
OG0000084	DR088_RS00655	DR100_RS02590
OG0000085	DR088_RS00660	DR100_RS02585
OG0000086	DR088_RS00670	DR100_RS02575
OG0000087	DR088_RS00685	DR100_RS02560
OG0000088	DR088_RS00690	DR100_RS02555
OG0000089	DR088_RS00700	DR100_RS02545
OG0000090	DR088_RS01920	DR100_RS01120
OG0000091	DR088_RS01905	DR100_RS01135
OG0000092	DR088_RS01890	DR100_RS01150
OG0000093	DR088_RS01885	DR100_RS01155
OG0000094	DR088_RS01880	DR100_RS01160
OG0000095	DR088_RS01855	DR100_RS01185
OG0000096	DR088_RS01850	DR100_RS01190
OG0000097	DR088_RS01830	DR100_RS01210
OG0000098	DR088_RS01820	DR100_RS01220
OG0000099	DR088_RS04460	DR100_RS03485
OG0000100	DR088_RS02105	DR100_RS01280
OG0000101	DR088_RS02100	DR100_RS01285
OG0000102	DR088_RS02310	DR100_RS02175
OG0000103	DR088_RS02855	DR100_RS02990
OG0000104	DR088_RS02860	DR100_RS02995
OG0000105	DR088_RS02875	DR100_RS03010
OG0000106	DR088_RS02885	DR100_RS03020
OG0000107	DR088_RS02895	DR100_RS03030
OG0000108	DR088_RS02900	DR100_RS03035
OG0000109	DR088_RS02905	DR100_RS00005
OG0000110	DR088_RS02395	DR100_RS02280
OG0000111	DR088_RS02400	DR100_RS02275
OG0000112	DR088_RS02410	DR100_RS02265
OG0000113	DR088_RS04525	DR100_RS04875
OG0000114	DR088_RS02440	DR100_RS03465
OG0000115	DR088_RS02455	DR100_RS03475
OG0000116	DR088_RS01000	DR100_RS00220
OG0000117	DR088_RS01005	DR100_RS00225
OG0000118	DR088_RS02615	DR100_RS00260
OG0000119	DR088_RS02620	DR100_RS00265
OG0000120	DR088_RS02635	DR100_RS00280
OG0000121	DR088_RS02660	DR100_RS00305
OG0000122	DR088_RS02665	DR100_RS00310
OG0000123	DR088_RS02685	DR100_RS00330
OG0000124	DR088_RS02690	DR100_RS00335
OG0000125	DR088_RS02695	DR100_RS00345
OG0000126	DR088_RS02465	DR100_RS02315
OG0000127	DR088_RS02475	DR100_RS02325
OG0000128	DR088_RS02490	DR100_RS02340
OG0000129	DR088_RS02495	DR100_RS02345
OG0000130	DR088_RS02505	DR100_RS02355
OG0000131	DR088_RS04535	DR100_RS02385
OG0000132	DR088_RS04540	DR100_RS04760
OG0000133	DR088_RS03100	DR100_RS02665
OG0000134	DR088_RS03095	DR100_RS02660
OG0000135	DR088_RS03080	DR100_RS02645
OG0000136	DR088_RS03075	DR100_RS02640
OG0000137	DR088_RS03045	DR100_RS02610
OG0000138	DR088_RS00760	DR100_RS00735
OG0000139	DR088_RS00730	DR100_RS00765
OG0000140	DR088_RS00725	DR100_RS00770
OG0000141	DR088_RS00345	DR100_RS01655
OG0000142	DR088_RS04315	DR100_RS04720
OG0000143	DR088_RS00320	DR100_RS01685
OG0000144	DR088_RS00310	DR100_RS01695
OG0000145	DR088_RS00300	DR100_RS01705
OG0000146	DR088_RS00290	DR100_RS01715
OG0000147	DR088_RS00285	DR100_RS01720
OG0000148	DR088_RS00270	DR100_RS01735
OG0000149	DR088_RS00260	DR100_RS01745
OG0000150	DR088_RS00245	DR100_RS01760
OG0000151	DR088_RS00200	DR100_RS03315
OG0000152	DR088_RS00195	DR100_RS03310
OG0000153	DR088_RS00190	DR100_RS03305
OG0000154	DR088_RS00180	DR100_RS03295
OG0000155	DR088_RS00140	DR100_RS02500
OG0000156	DR088_RS00130	DR100_RS02490
OG0000157	DR088_RS04305	DR100_RS04790
OG0000158	DR088_RS04300	DR100_RS04785
OG0000159	DR088_RS02995	DR100_RS02730
OG0000160	DR088_RS02990	DR100_RS02725
OG0000161	DR088_RS02985	DR100_RS02720
OG0000162	DR088_RS02975	DR100_RS02710
OG0000163	DR088_RS02970	DR100_RS02705
OG0000164	DR088_RS03330	DR100_RS03410
OG0000165	DR088_RS00550	DR100_RS01980
OG0000166	DR088_RS00570	DR100_RS01960
OG0000167	DR088_RS00585	DR100_RS02815
OG0000168	DR088_RS00590	DR100_RS02810
OG0000169	DR088_RS01385	DR100_RS01460
OG0000170	DR088_RS01400	DR100_RS01475
OG0000171	DR088_RS01410	DR100_RS01485
OG0000172	DR088_RS01420	DR100_RS01490
OG0000173	DR088_RS01425	DR100_RS01495
OG0000174	DR088_RS01430	DR100_RS01500
OG0000175	DR088_RS01445	DR100_RS01515
OG0000176	DR088_RS01495	DR100_RS03330
OG0000177	DR088_RS01500	DR100_RS03335
OG0000178	DR088_RS01505	DR100_RS03340
OG0000179	DR088_RS01515	DR100_RS03350
OG0000180	DR088_RS01520	DR100_RS03355
OG0000181	DR088_RS04610	DR100_RS04825
OG0000182	DR088_RS03500	DR100_RS03060
OG0000183	DR088_RS01985	DR100_RS03095
OG0000184	DR088_RS02025	DR100_RS03180
OG0000185	DR088_RS02010	DR100_RS03195
OG0000186	DR088_RS04545	DR100_RS04765
OG0000187	DR088_RS02575	DR100_RS02425
OG0000188	DR088_RS02585	DR100_RS02435
OG0000189	DR088_RS04560	DR100_RS04845
OG0000190	DR088_RS02935	DR100_RS03230
OG0000191	DR088_RS02915	DR100_RS03210
OG0000192	DR088_RS00920	DR100_RS00140
OG0000193	DR088_RS00905	DR100_RS00125
OG0000194	DR088_RS02840	DR100_RS00790
OG0000195	DR088_RS02835	DR100_RS00795
OG0000196	DR088_RS02815	DR100_RS00815
OG0000197	DR088_RS02810	DR100_RS00820
OG0000198	DR088_RS02795	DR100_RS00835
OG0000199	DR088_RS02790	DR100_RS00840
OG0000200	DR088_RS02775	DR100_RS00855
OG0000201	DR088_RS02765	DR100_RS00865
OG0000202	DR088_RS02710	DR100_RS00920
OG0000203	DR088_RS02705	DR100_RS00925
OG0000204	DR088_RS04410	DR100_RS00930
OG0000205	DR088_RS01790	DR100_RS00935
OG0000206	DR088_RS01770	DR100_RS00955
OG0000207	DR088_RS01755	DR100_RS00970
OG0000208	DR088_RS01750	DR100_RS00975
OG0000209	DR088_RS01745	DR100_RS00980
OG0000210	DR088_RS01700	DR100_RS01025
OG0000211	DR088_RS01690	DR100_RS02965
OG0000212	DR088_RS01680	DR100_RS02955
OG0000213	DR088_RS01675	DR100_RS02950
OG0000214	DR088_RS01670	DR100_RS02945
OG0000215	DR088_RS01665	DR100_RS02940
OG0000216	DR088_RS01660	DR100_RS02935
OG0000217	DR088_RS01655	DR100_RS02930
OG0000218	DR088_RS01645	DR100_RS02920
OG0000219	DR088_RS01640	DR100_RS02915
OG0000220	DR088_RS01635	DR100_RS02910
OG0000221	DR088_RS01630	DR100_RS02905
OG0000222	DR088_RS01625	DR100_RS02900
OG0000223	DR088_RS01620	DR100_RS02895
OG0000224	DR088_RS01610	DR100_RS02885, DR100_RS03890
OG0000225	DR088_RS01600	DR100_RS02875
OG0000226	DR088_RS01595	DR100_RS02870
OG0000227	DR088_RS01590	DR100_RS02865
OG0000228	DR088_RS04640	DR100_RS04935
OG0000229	DR088_RS01580	DR100_RS02855
OG0000230	DR088_RS01575	DR100_RS02850
OG0000231	DR088_RS01565	DR100_RS02840
OG0000232	DR088_RS01555	DR100_RS02830
OG0000233	DR088_RS00790	DR100_RS00010
OG0000234	DR088_RS00825	DR100_RS00045
OG0000235	DR088_RS00835	DR100_RS00055
OG0000236	DR088_RS00840	DR100_RS00060
OG0000237	DR088_RS00845	DR100_RS00065
OG0000238	DR088_RS00855	DR100_RS00075
OG0000239	DR088_RS03185	DR100_RS03120
OG0000240	DR088_RS03190	DR100_RS03125
OG0000241	DR088_RS03200	DR100_RS03135
OG0000242	DR088_RS03205	DR100_RS03140
OG0000243	DR088_RS03210	DR100_RS03145
OG0000244	DR088_RS03220	DR100_RS03155
OG0000245	DR088_RS03230	DR100_RS03165
OG0000246	DR088_RS03555	DR100_RS01055
OG0000247	DR088_RS03610	DR100_RS00705
OG0000248	DR088_RS01365	DR100_RS00695
OG0000249	DR088_RS01360	DR100_RS00690
OG0000250	DR088_RS01345	DR100_RS00675
OG0000251	DR088_RS01310	DR100_RS00640
OG0000252	DR088_RS01300	DR100_RS00630
OG0000253	DR088_RS01295	DR100_RS00625
OG0000254	DR088_RS01285	DR100_RS00615
OG0000255	DR088_RS01275	DR100_RS00605
OG0000256	DR088_RS01270	DR100_RS00600
OG0000257	DR088_RS01245	DR100_RS00575
OG0000258	DR088_RS01235	DR100_RS00565
OG0000259	DR088_RS01205	DR100_RS00535
OG0000260	DR088_RS01195	DR100_RS00525
OG0000261	DR088_RS04380	DR100_RS04575
OG0000262	DR088_RS01170	DR100_RS00500
OG0000263	DR088_RS01155	DR100_RS00485
OG0000264	DR088_RS01140	DR100_RS00470
OG0000265	DR088_RS01130	DR100_RS00460
OG0000266	DR088_RS01115	DR100_RS00445
OG0000267	DR088_RS01100	DR100_RS00430
OG0000268	DR088_RS01095	DR100_RS00425
OG0000269	DR088_RS01080	DR100_RS00410
OG0000270	DR088_RS04455	DR100_RS04660
OG0000271	DR088_RS02070	DR100_RS01315
OG0000272	DR088_RS02065	DR100_RS01320
OG0000273	DR088_RS02060	DR100_RS01325
OG0000274	DR088_RS02160	DR100_RS01345
OG0000275	DR088_RS04480	DR100_RS04670
OG0000276	DR088_RS02170	DR100_RS01355
OG0000277	DR088_RS02180	DR100_RS01365
OG0000278	DR088_RS02185	DR100_RS01370
OG0000279	DR088_RS02195	DR100_RS01380
OG0000280	DR088_RS02200	DR100_RS01385
OG0000281	DR088_RS02205	DR100_RS01390
OG0000282	DR088_RS04490	DR100_RS04680
OG0000283	DR088_RS02235	DR100_RS01420
OG0000284	DR088_RS02240	DR100_RS01425
OG0000285	DR088_RS04495	DR100_RS04685
OG0000286	DR088_RS02955	DR100_RS02690
OG0000287	DR088_RS03170	DR100_RS01950
OG0000288	DR088_RS03160	DR100_RS01940
OG0000289	DR088_RS03155	DR100_RS01935
OG0000290	DR088_RS00070	DR100_RS01825
OG0000291	DR088_RS00060	DR100_RS01835
OG0000292	DR088_RS00055	DR100_RS01840
OG0000293	DR088_RS00050	DR100_RS01845
OG0000294	DR088_RS00040	DR100_RS01855
OG0000295	DR088_RS00035	DR100_RS01860
OG0000296	DR088_RS03120	DR100_RS01900
OG0000297	DR088_RS03125	DR100_RS01905
OG0000298	DR088_RS01350	DR100_RS00680
OG0000299	DR088_RS01325	DR100_RS00655
OG0000300	DR088_RS01145	DR100_RS00475
OG0000301	DR088_RS01110	DR100_RS00440
OG0000302	DR088_RS01105	DR100_RS00435
OG0000303	DR088_RS03070	DR100_RS02635
OG0000304	DR088_RS01550	DR100_RS03515
OG0000305	DR088_RS00295	DR100_RS01710
OG0000306	DR088_RS00220	DR100_RS01785
OG0000307	DR088_RS00185	DR100_RS03300
OG0000308	DR088_RS00090	DR100_RS01805
OG0000309	DR088_RS00025	DR100_RS01870
OG0000310	DR088_RS03165	DR100_RS01945
OG0000311	DR088_RS03015	DR100_RS02750
OG0000312	DR088_RS03000	DR100_RS02735
OG0000313	DR088_RS03340	DR100_RS03420
OG0000314	DR088_RS00565	DR100_RS01965
OG0000315	DR088_RS00595	DR100_RS02805
OG0000316	DR088_RS00605	DR100_RS02795
OG0000317	DR088_RS00695	DR100_RS02550
OG0000318	DR088_RS04330	DR100_RS04815
OG0000319	DR088_RS02870	DR100_RS03005
OG0000320	DR088_RS02420	DR100_RS02255
OG0000321	DR088_RS02610	DR100_RS00255
OG0000322	DR088_RS02655	DR100_RS00300
OG0000323	DR088_RS02545	DR100_RS02395
OG0000324	DR088_RS02910	DR100_RS03205
OG0000325	DR088_RS02830	DR100_RS00800
OG0000326	DR088_RS02735	DR100_RS00895
OG0000327	DR088_RS02730	DR100_RS00900
OG0000328	DR088_RS01740	DR100_RS00985
OG0000329	DR088_RS01720	DR100_RS01005
OG0000330	DR088_RS00800	DR100_RS00020
OG0000331	DR088_RS03215	DR100_RS03150
OG0000332	DR088_RS01455	DR100_RS01525
OG0000333	DR088_RS01465	DR100_RS01535
OG0000334	DR088_RS03505	DR100_RS03055
OG0000335	DR088_RS01955	DR100_RS03065
OG0000336	DR088_RS04485	DR100_RS04675
OG0000337	DR088_RS01805	DR100_RS01235
OG0000338	DR088_RS01845	DR100_RS01195
OG0000339	DR088_RS02450	DR100_RS03470
OG0000340	DR088_RS04665	DR100_RS00235
OG0000341	DR088_RS02930	DR100_RS03225
OG0000342	DR088_RS02800	DR100_RS00830
OG0000343	DR088_RS01475	DR100_RS01545
OG0000344	DR088_RS03055	DR100_RS02620
OG0000345	DR088_RS01605	DR100_RS02880
OG0000346	DR088_RS02210	DR100_RS01395
OG0000347	DR088_RS02680	DR100_RS00325
OG0000348	DR088_RS02725	DR100_RS00905
OG0000349	DR088_RS04475	DR100_RS04665
OG0000350	DR088_RS00175	DR100_RS03290
OG0000351	DR088_RS01020	DR100_RS00350
OG0000352	DR088_RS00545	DR100_RS01985
OG0000353	DR088_RS02650	DR100_RS00295
OG0000354	DR088_RS00745	DR100_RS00750
OG0000355	DR088_RS04320	DR100_RS04730
OG0000356	DR088_RS04325	DR100_RS04820
OG0000357	DR088_RS04390	DR100_RS04705
OG0000358	DR088_RS01440	DR100_RS01510
OG0000359	DR088_RS04555	DR100_RS04590
OG0000360	DR088_RS01240	DR100_RS00570
OG0000361	DR088_RS01210	DR100_RS00540
OG0000362	DR088_RS03145	DR100_RS01925
OG0000363	DR088_RS02480	DR100_RS02330
OG0000364	DR088_RS00490	DR100_RS02040
OG0000365	DR088_RS04350	DR100_RS04795
OG0000366	DR088_RS00665	DR100_RS02580
OG0000367	DR088_RS00675	DR100_RS02570
OG0000368	DR088_RS01910	DR100_RS01130
OG0000369	DR088_RS04415	DR100_RS04640
OG0000370	DR088_RS01870	DR100_RS01170
OG0000371	DR088_RS01865	DR100_RS01175
OG0000372	DR088_RS01860	DR100_RS01180
OG0000373	DR088_RS01835	DR100_RS01205
OG0000374	DR088_RS01825	DR100_RS01215
OG0000375	DR088_RS02865	DR100_RS03000
OG0000376	DR088_RS02405	DR100_RS02270
OG0000377	DR088_RS02415	DR100_RS02260
OG0000378	DR088_RS00995	DR100_RS00215
OG0000379	DR088_RS02645	DR100_RS00290
OG0000380	DR088_RS02670	DR100_RS00315
OG0000381	DR088_RS02470	DR100_RS02320
OG0000382	DR088_RS02500	DR100_RS02350
OG0000383	DR088_RS02540	DR100_RS02390
OG0000384	DR088_RS03375	DR100_RS02680
OG0000385	DR088_RS03380	DR100_RS02675
OG0000386	DR088_RS03090	DR100_RS02655
OG0000387	DR088_RS03065	DR100_RS02630
OG0000388	DR088_RS04570	DR100_RS04800
OG0000389	DR088_RS00765	DR100_RS00730
OG0000390	DR088_RS00315	DR100_RS01690
OG0000391	DR088_RS00305	DR100_RS01700
OG0000392	DR088_RS00280	DR100_RS01725
OG0000393	DR088_RS04310	DR100_RS04725
OG0000394	DR088_RS00150	DR100_RS02510
OG0000395	DR088_RS00145	DR100_RS02505
OG0000396	DR088_RS02960	DR100_RS02695
OG0000397	DR088_RS00530	DR100_RS02000
OG0000398	DR088_RS00535	DR100_RS01995
OG0000399	DR088_RS00580	DR100_RS02820
OG0000400	DR088_RS01395	DR100_RS01470
OG0000401	DR088_RS01460	DR100_RS01530
OG0000402	DR088_RS01470	DR100_RS01540
OG0000403	DR088_RS01480	DR100_RS01550
OG0000404	DR088_RS01510	DR100_RS03345
OG0000405	DR088_RS01525	DR100_RS03365
OG0000406	DR088_RS01960	DR100_RS03070
OG0000407	DR088_RS04425	DR100_RS04830
OG0000408	DR088_RS01970	DR100_RS03080
OG0000409	DR088_RS01975	DR100_RS03085
OG0000410	DR088_RS02030	DR100_RS03175
OG0000411	DR088_RS02020	DR100_RS03185
OG0000412	DR088_RS02015	DR100_RS03190
OG0000413	DR088_RS02555	DR100_RS02405
OG0000414	DR088_RS02565	DR100_RS02415
OG0000415	DR088_RS02570	DR100_RS02420
OG0000416	DR088_RS02580	DR100_RS02430
OG0000417	DR088_RS02925	DR100_RS03220
OG0000418	DR088_RS02920	DR100_RS03215
OG0000419	DR088_RS02820	DR100_RS00810
OG0000420	DR088_RS02785	DR100_RS00845
OG0000421	DR088_RS02750	DR100_RS00880
OG0000422	DR088_RS02740	DR100_RS00890
OG0000423	DR088_RS01780	DR100_RS00945
OG0000424	DR088_RS01775	DR100_RS00950
OG0000425	DR088_RS01765	DR100_RS00960
OG0000426	DR088_RS04405	DR100_RS04595
OG0000427	DR088_RS04400	DR100_RS04600
OG0000428	DR088_RS01710	DR100_RS01015
OG0000429	DR088_RS01615	DR100_RS02890
OG0000430	DR088_RS01570	DR100_RS02845
OG0000431	DR088_RS01560	DR100_RS02835
OG0000432	DR088_RS00795	DR100_RS00015
OG0000433	DR088_RS00810	DR100_RS00030
OG0000434	DR088_RS00815	DR100_RS00035
OG0000435	DR088_RS00830	DR100_RS00050
OG0000436	DR088_RS00860	DR100_RS00080
OG0000437	DR088_RS00870	DR100_RS00090
OG0000438	DR088_RS00875	DR100_RS00095
OG0000439	DR088_RS04360	DR100_RS04550
OG0000440	DR088_RS04575	DR100_RS03130
OG0000441	DR088_RS03240	DR100_RS03170
OG0000442	DR088_RS03560	DR100_RS01050
OG0000443	DR088_RS01330	DR100_RS00660
OG0000444	DR088_RS01315	DR100_RS00645
OG0000445	DR088_RS01290	DR100_RS00620
OG0000446	DR088_RS01260	DR100_RS00590
OG0000447	DR088_RS01255	DR100_RS00585
OG0000448	DR088_RS01225	DR100_RS00555
OG0000449	DR088_RS01200	DR100_RS00530
OG0000450	DR088_RS01190	DR100_RS00520
OG0000451	DR088_RS01150	DR100_RS00480
OG0000452	DR088_RS01125	DR100_RS00455
OG0000453	DR088_RS01090	DR100_RS00420
OG0000455	DR088_RS02095	DR100_RS01290
OG0000456	DR088_RS02225	DR100_RS01410
OG0000457	DR088_RS02250	DR100_RS01435
OG0000458	DR088_RS03175	DR100_RS01955
OG0000459	DR088_RS03150	DR100_RS01930
OG0000460	DR088_RS03140	DR100_RS01920
OG0000461	DR088_RS00020	DR100_RS01875
OG0000462	DR088_RS00015	DR100_RS01880
OG0000463	DR088_RS00010	DR100_RS01885
OG0000464	DR088_RS03110	DR100_RS01890
OG0000465	DR088_RS03115	DR100_RS01895
OG0000466	DR088_RS01120	DR100_RS00450
OG0000467	DR088_RS04290	DR100_RS04775
OG0000468	DR088_RS00575	DR100_RS02825
OG0000469	DR088_RS00635	DR100_RS02765
OG0000470	DR088_RS03670	DR100_RS03815
OG0000471	DR088_RS01705	DR100_RS01020
OG0000472	DR088_RS02040	DR100_RS03260
OG0000473	DR088_RS02080	DR100_RS01305
OG0000474	DR088_RS02085	DR100_RS01300
OG0000475	DR088_RS02090	DR100_RS01295
OG0000476	DR088_RS02590	DR100_RS02440
OG0000477	DR088_RS00045	DR100_RS01850
OG0000478	DR088_RS02175	DR100_RS01360
OG0000479	DR088_RS02605	DR100_RS00250
OG0000480	DR088_RS03655	DR100_RS03855
OG0000481	DR088_RS02715	DR100_RS00915
OG0000482	DR088_RS00910	DR100_RS00130
OG0000483	DR088_RS00680	DR100_RS02565
OG0000484	DR088_RS04385	DR100_RS04580
OG0000485	DR088_RS00865	DR100_RS00085
OG0000486	DR088_RS02945	DR100_RS03240
OG0000487	DR088_RS04335	DR100_RS04810
OG0000488	DR088_RS00650	DR100_RS02600
OG0000489	DR088_RS01900	DR100_RS01140
OG0000490	DR088_RS01840	DR100_RS01200
OG0000491	DR088_RS02625	DR100_RS00270
OG0000493	DR088_RS03050	DR100_RS02615
OG0000494	DR088_RS00740	DR100_RS00755
OG0000495	DR088_RS00250	DR100_RS01755
OG0000496	DR088_RS00240	DR100_RS01765
OG0000497	DR088_RS00235	DR100_RS01770
OG0000498	DR088_RS00155	DR100_RS03270
OG0000499	DR088_RS00120	DR100_RS02480
OG0000500	DR088_RS00540	DR100_RS01990
OG0000501	DR088_RS01405	DR100_RS01480
OG0000502	DR088_RS00900	DR100_RS00120
OG0000503	DR088_RS02770	DR100_RS00860
OG0000504	DR088_RS01730	DR100_RS00995
OG0000505	DR088_RS01695	DR100_RS02970
OG0000506	DR088_RS01685	DR100_RS02960
OG0000507	DR088_RS01650	DR100_RS02925
OG0000508	DR088_RS01265	DR100_RS00595
OG0000509	DR088_RS01230	DR100_RS00560
OG0000510	DR088_RS01220	DR100_RS00550
OG0000511	DR088_RS01085	DR100_RS00415
OG0000512	DR088_RS03135	DR100_RS01915
OG0000513	DR088_RS02190	DR100_RS01375
OG0000514	DR088_RS00275	DR100_RS01730
OG0000515	DR088_RS00445	DR100_RS04295, DR100_RS04290
OG0000516	DR088_RS04340	DR100_RS04805
OG0000517	DR088_RS01915	DR100_RS01125
OG0000518	DR088_RS01450	DR100_RS01520
OG0000519	DR088_RS02745	DR100_RS00885
OG0000520	DR088_RS01715	DR100_RS01010
OG0000521	DR088_RS01250	DR100_RS00580
OG0000522	DR088_RS01215	DR100_RS00545
OG0000523	DR088_RS02255	DR100_RS01440
OG0000524	DR088_RS00095	DR100_RS02455
OG0000525	DR088_RS04440	DR100_RS04860
OG0000526	DR088_RS03780	DR100_RS04195
OG0000527	DR088_RS00365	DR100_RS04455, DR100_RS04460
OG0000528	DR088_RS04345	DR100_RS02775
OG0000529	DR088_RS02880	DR100_RS03015
OG0000530	DR088_RS02435	DR100_RS03460
OG0000531	DR088_RS02675	DR100_RS00320
OG0000532	DR088_RS04600	DR100_RS03540
OG0000533	DR088_RS00780	DR100_RS00715
OG0000534	DR088_RS01135	DR100_RS00465
OG0000535	DR088_RS04420	DR100_RS04635
OG0000537	DR088_RS02805	DR100_RS00825
OG0000538	DR088_RS00820	DR100_RS00040
OG0000539	DR088_RS01305	DR100_RS00635
OG0000540	DR088_RS00065	DR100_RS01830
OG0000541	DR088_RS00135	DR100_RS02495
OG0000542	DR088_RS01165	DR100_RS00495
OG0000544	DR088_RS04370	DR100_RS04560
OG0000545	DR088_RS00420	DR100_RS02100
OG0000546	DR088_RS03745	DR100_RS04445
