Orthogroup	MHP_MHP694_genes	MHP_MHP653_genes
OG0000039	DR099_RS01340	DR096_RS01385
OG0000042	DR099_RS03125	DR096_RS00855
OG0000043	DR099_RS00410	DR096_RS00455
OG0000044	DR099_RS04650	DR096_RS04875
OG0000045	DR099_RS01335	DR096_RS01390
OG0000046	DR099_RS04530	DR096_RS04310
OG0000048	DR099_RS01315	DR096_RS03530
OG0000049	DR099_RS02120, DR099_RS04655	DR096_RS00770
OG0000050	DR099_RS02650	DR096_RS03020
OG0000051	DR099_RS00135	DR096_RS02440
OG0000052	DR099_RS03190	DR096_RS02830
OG0000053	DR099_RS04415	DR096_RS04590
OG0000054	DR099_RS02625	DR096_RS02995
OG0000055	DR099_RS03140	DR096_RS02530
OG0000056	DR099_RS03335	DR096_RS01045
OG0000057	DR099_RS01045	DR096_RS01065
OG0000061	DR099_RS00350, DR099_RS01375	DR096_RS00405
OG0000062	DR099_RS00560	DR096_RS01775
OG0000063	DR099_RS04320	DR096_RS04645
OG0000064	DR099_RS00575	DR096_RS01760
OG0000065	DR099_RS02825	DR096_RS02855
OG0000066	DR099_RS00960	DR096_RS01610
OG0000067	DR099_RS02695	DR096_RS03370
OG0000068	DR099_RS01690	DR096_RS03280
OG0000069	DR099_RS01150	DR096_RS01175
OG0000070	DR099_RS02620	DR096_RS02990
OG0000071	DR099_RS02935	DR096_RS03055
OG0000072	DR099_RS02940	DR096_RS04730
OG0000073	DR099_RS01645	DR096_RS02090
OG0000074	DR099_RS04430	DR096_RS04705
OG0000075	DR099_RS00645	DR096_RS00165
OG0000076	DR099_RS00630	DR096_RS00150
OG0000077	DR099_RS03000	DR096_RS00060
OG0000078	DR099_RS02460	DR096_RS04150, DR096_RS02015
OG0000079	DR099_RS00230	DR096_RS02960
OG0000080	DR099_RS03705	DR096_RS04245
OG0000081	DR099_RS00650	DR096_RS00170
OG0000083	DR099_RS01240	DR096_RS00560
OG0000084	DR099_RS01265	DR096_RS00585
OG0000085	DR099_RS01270	DR096_RS00590
OG0000086	DR099_RS01280	DR096_RS00600
OG0000087	DR099_RS01295	DR096_RS00615
OG0000088	DR099_RS03880	DR096_RS00620
OG0000089	DR099_RS01310	DR096_RS03525
OG0000090	DR099_RS03200	DR096_RS02835
OG0000091	DR099_RS00470	DR096_RS01865
OG0000092	DR099_RS00485	DR096_RS01850
OG0000093	DR099_RS00490	DR096_RS01845
OG0000094	DR099_RS00495	DR096_RS01840
OG0000095	DR099_RS00520	DR096_RS01815
OG0000096	DR099_RS00525	DR096_RS01810
OG0000097	DR099_RS00545	DR096_RS01790
OG0000098	DR099_RS00555	DR096_RS01780
OG0000099	DR099_RS04590	DR096_RS03485
OG0000100	DR099_RS03210	DR096_RS01035
OG0000101	DR099_RS03215	DR096_RS01030
OG0000102	DR099_RS02435	DR096_RS02040
OG0000103	DR099_RS02865	DR096_RS02890
OG0000104	DR099_RS02855	DR096_RS02885
OG0000105	DR099_RS02840	DR096_RS02870
OG0000106	DR099_RS02830	DR096_RS02860
OG0000107	DR099_RS02820	DR096_RS02850
OG0000108	DR099_RS02815	DR096_RS02845
OG0000109	DR099_RS02810	DR096_RS02840
OG0000110	DR099_RS02155	DR096_RS01725
OG0000111	DR099_RS02160	DR096_RS01720
OG0000112	DR099_RS02170	DR096_RS01710
OG0000113	DR099_RS04615	DR096_RS04785
OG0000114	DR099_RS03460	DR096_RS03255
OG0000115	DR099_RS00280	DR096_RS03245
OG0000116	DR099_RS00905	DR096_RS01665
OG0000117	DR099_RS00910	DR096_RS01660
OG0000118	DR099_RS00945	DR096_RS01625
OG0000119	DR099_RS00950	DR096_RS01620
OG0000120	DR099_RS00965	DR096_RS01605
OG0000121	DR099_RS00990	DR096_RS01580
OG0000122	DR099_RS00995	DR096_RS01575
OG0000123	DR099_RS01015	DR096_RS01555
OG0000124	DR099_RS01020	DR096_RS01550
OG0000125	DR099_RS01025	DR096_RS01545
OG0000126	DR099_RS01515	DR096_RS01210
OG0000127	DR099_RS01505	DR096_RS01220
OG0000128	DR099_RS01490	DR096_RS01235
OG0000129	DR099_RS01485	DR096_RS01240
OG0000130	DR099_RS01475	DR096_RS01250
OG0000131	DR099_RS04410	DR096_RS04595
OG0000132	DR099_RS04405	DR096_RS04600
OG0000133	DR099_RS02700	DR096_RS02600
OG0000134	DR099_RS02705	DR096_RS02605
OG0000135	DR099_RS02720	DR096_RS02620
OG0000136	DR099_RS02725	DR096_RS02625
OG0000137	DR099_RS02765	DR096_RS02665
OG0000138	DR099_RS01715	DR096_RS03305
OG0000139	DR099_RS01685	DR096_RS03275
OG0000140	DR099_RS01680	DR096_RS03270
OG0000141	DR099_RS01035	DR096_RS01055
OG0000142	DR099_RS04350	DR096_RS04575
OG0000143	DR099_RS01060	DR096_RS01085
OG0000144	DR099_RS01070	DR096_RS01095
OG0000145	DR099_RS01080	DR096_RS01105
OG0000146	DR099_RS01090	DR096_RS01115
OG0000147	DR099_RS01095	DR096_RS01120
OG0000148	DR099_RS01110	DR096_RS01135
OG0000149	DR099_RS01120	DR096_RS01145
OG0000150	DR099_RS01135	DR096_RS01160
OG0000151	DR099_RS00010	DR096_RS01530
OG0000152	DR099_RS00015	DR096_RS01525
OG0000153	DR099_RS00020	DR096_RS01520
OG0000154	DR099_RS00030	DR096_RS01510
OG0000155	DR099_RS00070	DR096_RS01470
OG0000156	DR099_RS00080	DR096_RS01460
OG0000157	DR099_RS04275	DR096_RS04635
OG0000158	DR099_RS04280	DR096_RS04630
OG0000159	DR099_RS02635	DR096_RS03005
OG0000160	DR099_RS02640	DR096_RS03010
OG0000161	DR099_RS02645	DR096_RS03015
OG0000162	DR099_RS02655	DR096_RS03025
OG0000163	DR099_RS02660	DR096_RS03030
OG0000164	DR099_RS01350	DR096_RS01375
OG0000165	DR099_RS00435	DR096_RS00480
OG0000166	DR099_RS01185	DR096_RS00500
OG0000167	DR099_RS01195	DR096_RS00515
OG0000168	DR099_RS01200	DR096_RS00520
OG0000169	DR099_RS03360	DR096_RS00775
OG0000170	DR099_RS02110	DR096_RS00760
OG0000171	DR099_RS02100	DR096_RS00750
OG0000172	DR099_RS02095	DR096_RS00740
OG0000173	DR099_RS02090	DR096_RS00735
OG0000174	DR099_RS02085	DR096_RS00730
OG0000175	DR099_RS02070	DR096_RS00715
OG0000176	DR099_RS02020	DR096_RS00665
OG0000177	DR099_RS02015	DR096_RS00660
OG0000178	DR099_RS02010	DR096_RS00655
OG0000179	DR099_RS02000	DR096_RS00645
OG0000180	DR099_RS01995	DR096_RS00640
OG0000181	DR099_RS04545	DR096_RS04745
OG0000182	DR099_RS02895	DR096_RS03095
OG0000183	DR099_RS02930	DR096_RS03060
OG0000184	DR099_RS02550	DR096_RS03135
OG0000185	DR099_RS02565	DR096_RS03120
OG0000186	DR099_RS04400	DR096_RS04605
OG0000187	DR099_RS01405	DR096_RS01320
OG0000188	DR099_RS01395	DR096_RS01330
OG0000189	DR099_RS04540	DR096_RS04750
OG0000190	DR099_RS02780	DR096_RS03155
OG0000191	DR099_RS02800	DR096_RS03175
OG0000192	DR099_RS03285	DR096_RS02270
OG0000193	DR099_RS03270	DR096_RS02285
OG0000194	DR099_RS01660	DR096_RS02075
OG0000195	DR099_RS01655	DR096_RS02080
OG0000196	DR099_RS01635	DR096_RS02100
OG0000197	DR099_RS01630	DR096_RS02105
OG0000198	DR099_RS01615	DR096_RS02120
OG0000199	DR099_RS01610	DR096_RS02125
OG0000200	DR099_RS01595	DR096_RS02140
OG0000201	DR099_RS01585	DR096_RS02150
OG0000202	DR099_RS01530	DR096_RS02205
OG0000203	DR099_RS01525	DR096_RS02215
OG0000204	DR099_RS04445	DR096_RS04690
OG0000205	DR099_RS01975	DR096_RS02315
OG0000206	DR099_RS01955	DR096_RS02335
OG0000207	DR099_RS01940	DR096_RS02350
OG0000208	DR099_RS01935	DR096_RS02355
OG0000209	DR099_RS01930	DR096_RS02360
OG0000210	DR099_RS01885	DR096_RS02405
OG0000211	DR099_RS01875	DR096_RS02680
OG0000212	DR099_RS01865	DR096_RS02690
OG0000213	DR099_RS01860	DR096_RS02695
OG0000214	DR099_RS01855	DR096_RS02700
OG0000215	DR099_RS01850	DR096_RS02705
OG0000216	DR099_RS01845	DR096_RS02710
OG0000217	DR099_RS01840	DR096_RS02715
OG0000218	DR099_RS01830	DR096_RS02725
OG0000219	DR099_RS01825	DR096_RS02730
OG0000220	DR099_RS01820	DR096_RS02735
OG0000221	DR099_RS01815	DR096_RS02740
OG0000222	DR099_RS01810	DR096_RS02745
OG0000223	DR099_RS01805	DR096_RS02750
OG0000224	DR099_RS01795	DR096_RS02760
OG0000225	DR099_RS01785	DR096_RS02770
OG0000226	DR099_RS01780	DR096_RS02775
OG0000227	DR099_RS01775	DR096_RS02780
OG0000228	DR099_RS04635	DR096_RS04885
OG0000229	DR099_RS01765	DR096_RS02790
OG0000230	DR099_RS01760	DR096_RS02795
OG0000231	DR099_RS01750	DR096_RS02805
OG0000232	DR099_RS01740	DR096_RS02815
OG0000233	DR099_RS02310	DR096_RS01885
OG0000234	DR099_RS02345	DR096_RS01920
OG0000235	DR099_RS02355	DR096_RS01930
OG0000236	DR099_RS02360	DR096_RS01935
OG0000237	DR099_RS02365	DR096_RS01940
OG0000238	DR099_RS02375	DR096_RS01950
OG0000239	DR099_RS03120	DR096_RS00850
OG0000240	DR099_RS03115	DR096_RS00845
OG0000241	DR099_RS03105	DR096_RS00835
OG0000242	DR099_RS03100	DR096_RS00830
OG0000243	DR099_RS03095	DR096_RS00825
OG0000244	DR099_RS04150	DR096_RS00815
OG0000245	DR099_RS03075	DR096_RS00805
OG0000246	DR099_RS03135	DR096_RS02525
OG0000247	DR099_RS00845	DR096_RS00365
OG0000248	DR099_RS00835	DR096_RS00355
OG0000249	DR099_RS00830	DR096_RS00350
OG0000250	DR099_RS00815	DR096_RS00335
OG0000251	DR099_RS00780	DR096_RS00300
OG0000252	DR099_RS00770	DR096_RS00290
OG0000253	DR099_RS00765	DR096_RS00285
OG0000254	DR099_RS00755	DR096_RS00275
OG0000255	DR099_RS00745	DR096_RS00265
OG0000256	DR099_RS00740	DR096_RS00260
OG0000257	DR099_RS00715	DR096_RS00235
OG0000258	DR099_RS00705	DR096_RS00225
OG0000259	DR099_RS00675	DR096_RS00195
OG0000260	DR099_RS00665	DR096_RS00185
OG0000261	DR099_RS04325	DR096_RS04485
OG0000262	DR099_RS00640	DR096_RS00160
OG0000263	DR099_RS00625	DR096_RS00145
OG0000264	DR099_RS00610	DR096_RS00130
OG0000265	DR099_RS00600	DR096_RS00120
OG0000266	DR099_RS02955	DR096_RS00105
OG0000267	DR099_RS02970	DR096_RS00090
OG0000268	DR099_RS02975	DR096_RS00085
OG0000269	DR099_RS02990	DR096_RS00070
OG0000270	DR099_RS04575	DR096_RS04570
OG0000271	DR099_RS03245	DR096_RS01000
OG0000272	DR099_RS03250	DR096_RS00995
OG0000273	DR099_RS03255	DR096_RS00990
OG0000274	DR099_RS02295	DR096_RS00970
OG0000275	DR099_RS04485	DR096_RS04560
OG0000276	DR099_RS02285	DR096_RS00960
OG0000277	DR099_RS02275	DR096_RS00950
OG0000278	DR099_RS02270	DR096_RS00945
OG0000279	DR099_RS02260	DR096_RS00935
OG0000280	DR099_RS02255	DR096_RS00930
OG0000281	DR099_RS02250	DR096_RS00925
OG0000282	DR099_RS04475	DR096_RS04550
OG0000283	DR099_RS02220	DR096_RS00895
OG0000284	DR099_RS02215	DR096_RS00890
OG0000285	DR099_RS04470	DR096_RS04545
OG0000286	DR099_RS02675	DR096_RS03490
OG0000287	DR099_RS00270	DR096_RS02920
OG0000288	DR099_RS00260	DR096_RS02930
OG0000289	DR099_RS00255	DR096_RS02935
OG0000290	DR099_RS00145	DR096_RS02450
OG0000291	DR099_RS00155	DR096_RS02460
OG0000292	DR099_RS00160	DR096_RS02465
OG0000293	DR099_RS00165	DR096_RS02470
OG0000294	DR099_RS00175	DR096_RS02480
OG0000295	DR099_RS00180	DR096_RS02485
OG0000296	DR099_RS00220	DR096_RS02970
OG0000297	DR099_RS00225	DR096_RS02965
OG0000298	DR099_RS00820	DR096_RS00340
OG0000299	DR099_RS00795	DR096_RS00315
OG0000300	DR099_RS00615	DR096_RS00135
OG0000301	DR099_RS02960	DR096_RS00100
OG0000302	DR099_RS02965	DR096_RS00095
OG0000303	DR099_RS02730	DR096_RS02630
OG0000304	DR099_RS01735	DR096_RS02820
OG0000305	DR099_RS01085	DR096_RS01110
OG0000306	DR099_RS01160	DR096_RS01185
OG0000307	DR099_RS00025	DR096_RS01515
OG0000308	DR099_RS00125	DR096_RS02430
OG0000309	DR099_RS00190	DR096_RS02495
OG0000310	DR099_RS00265	DR096_RS02925
OG0000311	DR099_RS02615	DR096_RS02985
OG0000312	DR099_RS02630	DR096_RS03000
OG0000313	DR099_RS01360	DR096_RS01365
OG0000314	DR099_RS00455	DR096_RS00495
OG0000315	DR099_RS01205	DR096_RS00525
OG0000316	DR099_RS01215	DR096_RS00535
OG0000317	DR099_RS01305	DR096_RS00625
OG0000318	DR099_RS04365	DR096_RS04510
OG0000319	DR099_RS02845	DR096_RS02875
OG0000320	DR099_RS02180	DR096_RS01700
OG0000321	DR099_RS00940	DR096_RS01630
OG0000322	DR099_RS00985	DR096_RS01585
OG0000323	DR099_RS01435	DR096_RS01290
OG0000324	DR099_RS02805	DR096_RS03180
OG0000325	DR099_RS01650	DR096_RS02085
OG0000326	DR099_RS01555	DR096_RS02180
OG0000327	DR099_RS01550	DR096_RS02185
OG0000328	DR099_RS01925	DR096_RS02365
OG0000329	DR099_RS01905	DR096_RS02385
OG0000330	DR099_RS02320	DR096_RS01895
OG0000331	DR099_RS03090	DR096_RS00820
OG0000332	DR099_RS02060	DR096_RS00705
OG0000333	DR099_RS02050	DR096_RS00695
OG0000334	DR099_RS02890	DR096_RS03100
OG0000335	DR099_RS02900	DR096_RS04740
OG0000336	DR099_RS04480	DR096_RS04555
OG0000337	DR099_RS00570	DR096_RS01765
OG0000338	DR099_RS00530	DR096_RS01805
OG0000339	DR099_RS03470	DR096_RS03250
OG0000340	DR099_RS00920	DR096_RS01650
OG0000341	DR099_RS02785	DR096_RS03160
OG0000342	DR099_RS01620	DR096_RS02115
OG0000343	DR099_RS02040	DR096_RS00685
OG0000344	DR099_RS02745	DR096_RS02645
OG0000345	DR099_RS01790	DR096_RS02765
OG0000346	DR099_RS04645	DR096_RS04835
OG0000347	DR099_RS01010	DR096_RS01560
OG0000348	DR099_RS01545	DR096_RS02190
OG0000349	DR099_RS04490	DR096_RS04565
OG0000350	DR099_RS00035	DR096_RS01505
OG0000351	DR099_RS04140	DR096_RS00010
OG0000352	DR099_RS00430	DR096_RS00475
OG0000353	DR099_RS00980	DR096_RS01590
OG0000354	DR099_RS01700	DR096_RS03290
OG0000355	DR099_RS04300	DR096_RS04500
OG0000356	DR099_RS04360	DR096_RS04505
OG0000357	DR099_RS04450	DR096_RS04530
OG0000358	DR099_RS02075	DR096_RS00720
OG0000359	DR099_RS04425	DR096_RS04670
OG0000360	DR099_RS00710	DR096_RS00230
OG0000361	DR099_RS00680	DR096_RS00200
OG0000362	DR099_RS00245	DR096_RS02945
OG0000363	DR099_RS04420	DR096_RS01225
OG0000364	DR099_RS00375	DR096_RS00420
OG0000365	DR099_RS04385	DR096_RS00575
OG0000366	DR099_RS01275	DR096_RS00595
OG0000367	DR099_RS01285	DR096_RS00605
OG0000368	DR099_RS00465	DR096_RS01870
OG0000369	DR099_RS04315	DR096_RS04650
OG0000370	DR099_RS00505	DR096_RS01830
OG0000371	DR099_RS00510	DR096_RS01825
OG0000372	DR099_RS00515	DR096_RS01820
OG0000373	DR099_RS00540	DR096_RS01795
OG0000374	DR099_RS00550	DR096_RS01785
OG0000375	DR099_RS02850	DR096_RS02880
OG0000376	DR099_RS02165	DR096_RS01715
OG0000377	DR099_RS02175	DR096_RS01705
OG0000378	DR099_RS00900	DR096_RS01670
OG0000379	DR099_RS00975	DR096_RS01595
OG0000380	DR099_RS01000	DR096_RS01570
OG0000381	DR099_RS01510	DR096_RS01215
OG0000382	DR099_RS01480	DR096_RS01245
OG0000383	DR099_RS01440	DR096_RS01285
OG0000384	DR099_RS02685	DR096_RS03380
OG0000385	DR099_RS02690	DR096_RS03375
OG0000386	DR099_RS02710	DR096_RS02610
OG0000387	DR099_RS02735	DR096_RS02635
OG0000388	DR099_RS04535	DR096_RS04725
OG0000389	DR099_RS01720	DR096_RS03310
OG0000390	DR099_RS01065	DR096_RS01090
OG0000391	DR099_RS01075	DR096_RS01100
OG0000392	DR099_RS01100	DR096_RS01125
OG0000393	DR099_RS04355	DR096_RS04585
OG0000394	DR099_RS00060	DR096_RS01480
OG0000395	DR099_RS00065	DR096_RS01475
OG0000396	DR099_RS02670	DR096_RS03045
OG0000397	DR099_RS00415	DR096_RS00460
OG0000398	DR099_RS00420	DR096_RS00465
OG0000399	DR099_RS01190	DR096_RS00510
OG0000400	DR099_RS02115	DR096_RS00765
OG0000401	DR099_RS02055	DR096_RS00700
OG0000402	DR099_RS02045	DR096_RS00690
OG0000403	DR099_RS02035	DR096_RS00680
OG0000404	DR099_RS02005	DR096_RS00650
OG0000405	DR099_RS01990	DR096_RS00635
OG0000406	DR099_RS02905	DR096_RS03085
OG0000407	DR099_RS04550	DR096_RS04735
OG0000408	DR099_RS02915	DR096_RS03075
OG0000409	DR099_RS02920	DR096_RS03070
OG0000410	DR099_RS02545	DR096_RS03140
OG0000411	DR099_RS02555	DR096_RS03130
OG0000412	DR099_RS02560	DR096_RS03125
OG0000413	DR099_RS01425	DR096_RS01300
OG0000414	DR099_RS01415	DR096_RS01310
OG0000415	DR099_RS01410	DR096_RS01315
OG0000416	DR099_RS01400	DR096_RS01325
OG0000417	DR099_RS02790	DR096_RS03165
OG0000418	DR099_RS02795	DR096_RS03170
OG0000419	DR099_RS01640	DR096_RS02095
OG0000420	DR099_RS01605	DR096_RS02130
OG0000421	DR099_RS01570	DR096_RS02165
OG0000422	DR099_RS01560	DR096_RS02175
OG0000423	DR099_RS01965	DR096_RS02325
OG0000424	DR099_RS01960	DR096_RS02330
OG0000425	DR099_RS01950	DR096_RS02340
OG0000426	DR099_RS04440	DR096_RS04695
OG0000427	DR099_RS04435	DR096_RS04700
OG0000428	DR099_RS01895	DR096_RS02395
OG0000429	DR099_RS01800	DR096_RS02755
OG0000430	DR099_RS01755	DR096_RS02800
OG0000431	DR099_RS01745	DR096_RS02810
OG0000432	DR099_RS02315	DR096_RS01890
OG0000433	DR099_RS02330	DR096_RS01905
OG0000434	DR099_RS02335	DR096_RS01910
OG0000435	DR099_RS02350	DR096_RS01925
OG0000436	DR099_RS02380	DR096_RS01955
OG0000437	DR099_RS02390	DR096_RS01965
OG0000438	DR099_RS02395	DR096_RS01970
OG0000439	DR099_RS04495	DR096_RS01975
OG0000440	DR099_RS04560	DR096_RS00840
OG0000441	DR099_RS03070	DR096_RS00800
OG0000442	DR099_RS03130	DR096_RS02520
OG0000443	DR099_RS00800	DR096_RS00320
OG0000444	DR099_RS00785	DR096_RS00305
OG0000445	DR099_RS00760	DR096_RS00280
OG0000446	DR099_RS00730	DR096_RS00250
OG0000447	DR099_RS00725	DR096_RS00245
OG0000448	DR099_RS00695	DR096_RS00215
OG0000449	DR099_RS00670	DR096_RS00190
OG0000450	DR099_RS00660	DR096_RS00180
OG0000451	DR099_RS00620	DR096_RS00140
OG0000452	DR099_RS02945	DR096_RS03845
OG0000453	DR099_RS02980	DR096_RS00080
OG0000454	DR099_RS02505	DR096_RS01410
OG0000455	DR099_RS03220	DR096_RS01025
OG0000456	DR099_RS02230	DR096_RS00905
OG0000457	DR099_RS02205	DR096_RS00880
OG0000458	DR099_RS00275	DR096_RS02915
OG0000459	DR099_RS00250	DR096_RS02940
OG0000460	DR099_RS00240	DR096_RS02950
OG0000461	DR099_RS00195	DR096_RS02500
OG0000462	DR099_RS00200	DR096_RS02505
OG0000463	DR099_RS00205	DR096_RS02510
OG0000464	DR099_RS00210	DR096_RS02980
OG0000465	DR099_RS00215	DR096_RS02975
OG0000466	DR099_RS02950	DR096_RS00110
OG0000467	DR099_RS04290	DR096_RS04620
OG0000469	DR099_RS01245	DR096_RS00565
OG0000470	DR099_RS03645	DR096_RS03815
OG0000471	DR099_RS01890	DR096_RS02400
OG0000472	DR099_RS02535	DR096_RS03190
OG0000473	DR099_RS03235	DR096_RS01010
OG0000474	DR099_RS03230	DR096_RS01015
OG0000475	DR099_RS03225	DR096_RS01020
OG0000476	DR099_RS01390	DR096_RS01335
OG0000477	DR099_RS00170	DR096_RS02475
OG0000478	DR099_RS02280	DR096_RS00955
OG0000479	DR099_RS00935	DR096_RS01635
OG0000480	DR099_RS03640	DR096_RS03790
OG0000481	DR099_RS01535	DR096_RS02200
OG0000482	DR099_RS03275	DR096_RS02280
OG0000483	DR099_RS01290	DR096_RS00610
OG0000484	DR099_RS04330	DR096_RS04490
OG0000485	DR099_RS02385	DR096_RS01960
OG0000486	DR099_RS02770	DR096_RS03145
OG0000487	DR099_RS04370	DR096_RS04515
OG0000488	DR099_RS01260	DR096_RS00580
OG0000489	DR099_RS00475	DR096_RS01860
OG0000490	DR099_RS00535	DR096_RS01800
OG0000491	DR099_RS00955	DR096_RS01615
OG0000492	DR099_RS01030	DR096_RS01540
OG0000493	DR099_RS02750	DR096_RS02650
OG0000494	DR099_RS01695	DR096_RS03285
OG0000495	DR099_RS01130	DR096_RS01155
OG0000496	DR099_RS01140	DR096_RS01165
OG0000497	DR099_RS01145	DR096_RS01170
OG0000498	DR099_RS00055	DR096_RS01485
OG0000499	DR099_RS00090	DR096_RS01450
OG0000500	DR099_RS00425	DR096_RS00470
OG0000501	DR099_RS02105	DR096_RS00755
OG0000502	DR099_RS03265	DR096_RS02290
OG0000503	DR099_RS01590	DR096_RS02145
OG0000504	DR099_RS01915	DR096_RS02375
OG0000505	DR099_RS01880	DR096_RS02675
OG0000506	DR099_RS01870	DR096_RS02685
OG0000507	DR099_RS01835	DR096_RS02720
OG0000508	DR099_RS00735	DR096_RS00255
OG0000509	DR099_RS00700	DR096_RS00220
OG0000510	DR099_RS00690	DR096_RS00210
OG0000511	DR099_RS02985	DR096_RS00075
OG0000512	DR099_RS00235	DR096_RS02955
OG0000513	DR099_RS02265	DR096_RS00940
OG0000514	DR099_RS01105	DR096_RS01130
OG0000516	DR099_RS04375	DR096_RS04520
OG0000517	DR099_RS00460	DR096_RS01880
OG0000518	DR099_RS02065	DR096_RS00710
OG0000519	DR099_RS01565	DR096_RS02170
OG0000520	DR099_RS01900	DR096_RS02390
OG0000521	DR099_RS00720	DR096_RS00240
OG0000522	DR099_RS00685	DR096_RS00205
OG0000523	DR099_RS02200	DR096_RS00875
OG0000524	DR099_RS00120	DR096_RS01420
OG0000525	DR099_RS04520	DR096_RS04760
OG0000527	DR099_RS03420	DR096_RS03455
OG0000528	DR099_RS04380	DR096_RS00555
OG0000529	DR099_RS02835	DR096_RS02865
OG0000530	DR099_RS03455	DR096_RS03260
OG0000531	DR099_RS01005	DR096_RS01565
OG0000532	DR099_RS04390	DR096_RS01395
OG0000534	DR099_RS00605	DR096_RS00125
OG0000535	DR099_RS04310	DR096_RS04655
OG0000537	DR099_RS01625	DR096_RS02110
OG0000538	DR099_RS02340	DR096_RS01915
OG0000539	DR099_RS00775	DR096_RS00295
OG0000540	DR099_RS00150	DR096_RS02455
OG0000541	DR099_RS00075	DR096_RS01465
OG0000542	DR099_RS00635	DR096_RS00155
OG0000544	DR099_RS04335	DR096_RS04680
OG0000545	DR099_RS00315	DR096_RS03395
OG0000546	DR099_RS03670	DR096_RS01200, DR096_RS04090
OG0000547	DR099_RS01055	DR096_RS01080
OG0000548	DR099_RS01365	DR096_RS01360
OG0000549	DR099_RS04525	DR096_RS04755
OG0000550	DR099_RS02300	DR096_RS00975
OG0000551	DR099_RS03080	DR096_RS00810
OG0000552	DR099_RS03625	DR096_RS00675
OG0000553	DR099_RS04285	DR096_RS04625
OG0000554	DR099_RS02150	DR096_RS01730
OG0000555	DR099_RS03825	DR096_RS04580
OG0000557	DR099_RS00870	DR096_RS02225
OG0000558	DR099_RS03300	DR096_RS02255
OG0000559	DR099_RS02440	DR096_RS02035
OG0000560	DR099_RS00300	DR096_RS03410
OG0000561	DR099_RS02325	DR096_RS01900
OG0000562	DR099_RS00305	DR096_RS03405
OG0000563	DR099_RS00290	DR096_RS03420
OG0000564	DR099_RS00895	DR096_RS01675
OG0000565	DR099_RS00360	DR096_RS00410
OG0000566	DR099_RS00345	DR096_RS00400
OG0000567	DR099_RS00320	DR096_RS00370
OG0000568	DR099_RS01665	DR096_RS02070
OG0000569	DR099_RS03305	DR096_RS02250
OG0000570	DR099_RS04580	DR096_RS04685
OG0000571	DR099_RS00855	DR096_RS02240
OG0000572	DR099_RS00875	DR096_RS02220
OG0000573	DR099_RS02445	DR096_RS02030
OG0000574	DR099_RS00915	DR096_RS01655
OG0000575	DR099_RS03290	DR096_RS02265
OG0000576	DR099_RS02490	DR096_RS01985
OG0000578	DR099_RS00110	DR096_RS01430
OG0000579	DR099_RS03430	DR096_RS03475
OG0000580	DR099_RS01175	DR096_RS04010
OG0000581	DR099_RS03425	DR096_RS03460
OG0000582	DR099_RS04340	DR096_RS04675
