Orthogroup	MHP_MHP653_genes	MHP_MHP679_genes
OG0000273	DR096_RS00990	DR086_RS02400
OG0000274	DR096_RS00970	DR086_RS01450
OG0000275	DR096_RS04560	DR086_RS04850
OG0000276	DR096_RS00960	DR086_RS01460
OG0000277	DR096_RS00950	DR086_RS01470
OG0000278	DR096_RS00945	DR086_RS01475
OG0000279	DR096_RS00935	DR086_RS01485
OG0000280	DR096_RS00930	DR086_RS01490
OG0000281	DR096_RS00925	DR086_RS01495
OG0000282	DR096_RS04550	DR086_RS04860
OG0000283	DR096_RS00895	DR086_RS01525
OG0000284	DR096_RS00890	DR086_RS01530
OG0000285	DR096_RS04545	DR086_RS04865
OG0000286	DR096_RS03490	DR086_RS02220
OG0000287	DR096_RS02920	DR086_RS00990
OG0000288	DR096_RS02930	DR086_RS00980
OG0000289	DR096_RS02935	DR086_RS00975
OG0000290	DR096_RS02450	DR086_RS00865
OG0000291	DR096_RS02460	DR086_RS00875
OG0000292	DR096_RS02465	DR086_RS00880
OG0000293	DR096_RS02470	DR086_RS00885
OG0000294	DR096_RS02480	DR086_RS00895
OG0000295	DR096_RS02485	DR086_RS00900
OG0000296	DR096_RS02970	DR086_RS00940
OG0000297	DR096_RS02965	DR086_RS00945
OG0000298	DR096_RS00340	DR086_RS00035
OG0000299	DR096_RS00315	DR086_RS00060
OG0000300	DR096_RS00135	DR086_RS00240
OG0000301	DR096_RS00100	DR086_RS00275
OG0000302	DR096_RS00095	DR086_RS00280
OG0000303	DR096_RS02630	DR086_RS02275
OG0000304	DR096_RS02820	DR086_RS02725
OG0000305	DR096_RS01110	DR086_RS01090
OG0000306	DR096_RS01185	DR086_RS01015
OG0000307	DR096_RS01515	DR086_RS03215
OG0000308	DR096_RS02430	DR086_RS00845
OG0000309	DR096_RS02495	DR086_RS00910
OG0000310	DR096_RS02925	DR086_RS00985
OG0000311	DR096_RS02985	DR086_RS02160
OG0000312	DR096_RS03000	DR086_RS02175
OG0000313	DR096_RS01365	DR086_RS03315
OG0000314	DR096_RS00495	DR086_RS00455
OG0000315	DR096_RS00525	DR086_RS00485
OG0000316	DR096_RS00535	DR086_RS00495
OG0000317	DR096_RS00625	DR086_RS00585
OG0000318	DR096_RS04510	DR086_RS04760
OG0000319	DR096_RS02875	DR086_RS02100
OG0000320	DR096_RS01700	DR086_RS03145
OG0000321	DR096_RS01630	DR086_RS02000
OG0000322	DR096_RS01585	DR086_RS01955
OG0000323	DR096_RS01290	DR086_RS01820
OG0000324	DR096_RS03180	DR086_RS02060
OG0000325	DR096_RS02085	DR086_RS03035
OG0000326	DR096_RS02180	DR086_RS03370
OG0000327	DR096_RS02185	DR086_RS03365
OG0000328	DR096_RS02365	DR086_RS02855
OG0000329	DR096_RS02385	DR086_RS02875
OG0000330	DR096_RS01895	DR086_RS01690
OG0000331	DR096_RS00820	DR086_RS02930
OG0000332	DR096_RS00705	DR086_RS01370
OG0000333	DR096_RS00695	DR086_RS01360
OG0000334	DR096_RS03100	DR086_RS03540
OG0000335	DR096_RS04740	DR086_RS02315
OG0000336	DR096_RS04555	DR086_RS04855
OG0000337	DR096_RS01765	DR086_RS01270
OG0000338	DR096_RS01805	DR086_RS01230
OG0000339	DR096_RS03250	DR086_RS03465
OG0000340	DR096_RS01650	DR086_RS02020
OG0000341	DR096_RS03160	DR086_RS02040
OG0000342	DR096_RS02115	DR086_RS03065
OG0000343	DR096_RS00685	DR086_RS01350
OG0000344	DR096_RS02645	DR086_RS02290
OG0000345	DR096_RS02765	DR086_RS02665
OG0000346	DR096_RS04835	DR086_RS05090
OG0000347	DR096_RS01560	DR086_RS01930
OG0000348	DR096_RS02190	DR086_RS03360
OG0000349	DR096_RS04565	DR086_RS04845
OG0000350	DR096_RS01505	DR086_RS03205
OG0000351	DR096_RS00010	DR086_RS00370
OG0000352	DR096_RS00475	DR086_RS00435
OG0000353	DR096_RS01590	DR086_RS01960
OG0000354	DR096_RS03290	DR086_RS02760
OG0000355	DR096_RS04500	DR086_RS04750
OG0000356	DR096_RS04505	DR086_RS04755
OG0000357	DR096_RS04530	DR086_RS04840
OG0000358	DR096_RS00720	DR086_RS01385
OG0000359	DR096_RS04670	DR086_RS05045
OG0000360	DR096_RS00230	DR086_RS00145
OG0000361	DR096_RS00200	DR086_RS00175
OG0000362	DR096_RS02945	DR086_RS00965
OG0000363	DR096_RS01225	DR086_RS04910
OG0000364	DR096_RS00420	DR086_RS00380
OG0000365	DR096_RS00575	DR086_RS00535
OG0000366	DR096_RS00595	DR086_RS00555
OG0000367	DR096_RS00605	DR086_RS00565
OG0000368	DR096_RS01870	DR086_RS01165
OG0000369	DR096_RS04650	DR086_RS04830
OG0000370	DR096_RS01830	DR086_RS01205
OG0000371	DR096_RS01825	DR086_RS01210
OG0000372	DR096_RS01820	DR086_RS01215
OG0000373	DR096_RS01795	DR086_RS01240
OG0000374	DR096_RS01785	DR086_RS01250
OG0000375	DR096_RS02880	DR086_RS02105
OG0000376	DR096_RS01715	DR086_RS03130
OG0000377	DR096_RS01705	DR086_RS03140
OG0000378	DR096_RS01670	DR086_RS03415
OG0000379	DR096_RS01595	DR086_RS01965
OG0000380	DR096_RS01570	DR086_RS01940
OG0000381	DR096_RS01215	DR086_RS01895
OG0000382	DR096_RS01245	DR086_RS01865
OG0000383	DR096_RS01285	DR086_RS01825
OG0000384	DR096_RS03380	DR086_RS02230
OG0000385	DR096_RS03375	DR086_RS02235
OG0000386	DR096_RS02610	DR086_RS02255
OG0000387	DR096_RS02635	DR086_RS02280
OG0000388	DR096_RS04725	DR086_RS04925
OG0000389	DR096_RS03310	DR086_RS02785
OG0000390	DR096_RS01090	DR086_RS01110
OG0000391	DR096_RS01100	DR086_RS01100
OG0000392	DR096_RS01125	DR086_RS01075
OG0000393	DR096_RS04585	DR086_RS04815
OG0000394	DR096_RS01480	DR086_RS03645
OG0000395	DR096_RS01475	DR086_RS03015
OG0000396	DR096_RS03045	DR086_RS02215
OG0000397	DR096_RS00460	DR086_RS00420
OG0000398	DR096_RS00465	DR086_RS00425
OG0000399	DR096_RS00510	DR086_RS00470
OG0000400	DR096_RS00765	DR086_RS01425
OG0000401	DR096_RS00700	DR086_RS01365
OG0000402	DR096_RS00690	DR086_RS01355
OG0000403	DR096_RS00680	DR086_RS01345
OG0000404	DR096_RS00650	DR086_RS01315
OG0000405	DR096_RS00635	DR086_RS01300
OG0000406	DR096_RS03085	DR086_RS02320
OG0000407	DR096_RS04735	DR086_RS04930
OG0000408	DR096_RS03075	DR086_RS02330
OG0000409	DR096_RS03070	DR086_RS02335
OG0000410	DR096_RS03140	DR086_RS02395
OG0000411	DR096_RS03130	DR086_RS02385
OG0000412	DR096_RS03125	DR086_RS02380
OG0000413	DR096_RS01300	DR086_RS01810
OG0000414	DR096_RS01310	DR086_RS01800
OG0000415	DR096_RS01315	DR086_RS01795
OG0000416	DR096_RS01325	DR086_RS01785
OG0000417	DR096_RS03165	DR086_RS02045
OG0000418	DR096_RS03170	DR086_RS02050
OG0000419	DR096_RS02095	DR086_RS03045
OG0000420	DR096_RS02130	DR086_RS03080
OG0000421	DR096_RS02165	DR086_RS03385
OG0000422	DR096_RS02175	DR086_RS03375
OG0000423	DR096_RS02325	DR086_RS02815
OG0000424	DR096_RS02330	DR086_RS02820
OG0000425	DR096_RS02340	DR086_RS02830
OG0000426	DR096_RS04695	DR086_RS04980
OG0000427	DR096_RS04700	DR086_RS04985
OG0000428	DR096_RS02395	DR086_RS02885
OG0000429	DR096_RS02755	DR086_RS02655
OG0000430	DR096_RS02800	DR086_RS02700
OG0000431	DR096_RS02810	DR086_RS02710
OG0000432	DR096_RS01890	DR086_RS01685
OG0000433	DR096_RS01905	DR086_RS01700
OG0000434	DR096_RS01910	DR086_RS01705
OG0000435	DR096_RS01925	DR086_RS01720
OG0000436	DR096_RS01955	DR086_RS01750
OG0000437	DR096_RS01965	DR086_RS01760
OG0000438	DR096_RS01970	DR086_RS01765
OG0000439	DR096_RS01975	DR086_RS01770
OG0000440	DR096_RS00840	DR086_RS02950
OG0000441	DR096_RS00800	DR086_RS02910
OG0000442	DR096_RS02520	DR086_RS03280
OG0000443	DR096_RS00320	DR086_RS00055
OG0000444	DR096_RS00305	DR086_RS00070
OG0000445	DR096_RS00280	DR086_RS00095
OG0000446	DR096_RS00250	DR086_RS00125
OG0000447	DR096_RS00245	DR086_RS00130
OG0000448	DR096_RS00215	DR086_RS00160
OG0000449	DR096_RS00190	DR086_RS00185
OG0000450	DR096_RS00180	DR086_RS00195
OG0000451	DR096_RS00140	DR086_RS00235
OG0000452	DR096_RS03845	DR086_RS00260
OG0000453	DR096_RS00080	DR086_RS00295
OG0000454	DR096_RS01410	DR086_RS01670
OG0000455	DR096_RS01025	DR086_RS02435
OG0000456	DR096_RS00905	DR086_RS01515
OG0000457	DR096_RS00880	DR086_RS01540
OG0000458	DR096_RS02915	DR086_RS03680
OG0000459	DR096_RS02940	DR086_RS00970
OG0000460	DR096_RS02950	DR086_RS00960
OG0000461	DR096_RS02500	DR086_RS00915
OG0000462	DR096_RS02505	DR086_RS00920
OG0000463	DR096_RS02510	DR086_RS00925
OG0000464	DR096_RS02980	DR086_RS00930
OG0000465	DR096_RS02975	DR086_RS00935
OG0000466	DR096_RS00110	DR086_RS00265
OG0000467	DR096_RS04620	DR086_RS04810
OG0000468	DR096_RS00505	DR086_RS00465
OG0000469	DR096_RS00565	DR086_RS00525
OG0000470	DR096_RS03815	DR086_RS03975
OG0000471	DR096_RS02400	DR086_RS02890
OG0000472	DR096_RS03190	DR086_RS03165
OG0000473	DR096_RS01010	DR086_RS02420
OG0000474	DR096_RS01015	DR086_RS02425
OG0000475	DR096_RS01020	DR086_RS02430
OG0000476	DR096_RS01335	DR086_RS01775
OG0000477	DR096_RS02475	DR086_RS00890
OG0000478	DR096_RS00955	DR086_RS01465
OG0000479	DR096_RS01635	DR086_RS02005
OG0000480	DR096_RS03790	DR086_RS03935
OG0000481	DR096_RS02200	DR086_RS03350
OG0000482	DR096_RS02280	DR086_RS02505
OG0000483	DR096_RS00610	DR086_RS00570
OG0000484	DR096_RS04490	DR086_RS04740
OG0000485	DR096_RS01960	DR086_RS01755
OG0000486	DR096_RS03145	DR086_RS02025
OG0000487	DR096_RS04515	DR086_RS04765
OG0000488	DR096_RS00580	DR086_RS00540
OG0000489	DR096_RS01860	DR086_RS01175
OG0000490	DR096_RS01800	DR086_RS01235
OG0000491	DR096_RS01615	DR086_RS01985
OG0000492	DR096_RS01540	DR086_RS01910
OG0000493	DR096_RS02650	DR086_RS02295
OG0000494	DR096_RS03285	DR086_RS02755
OG0000495	DR096_RS01155	DR086_RS01045
OG0000496	DR096_RS01165	DR086_RS01035
OG0000497	DR096_RS01170	DR086_RS01030
OG0000498	DR096_RS01485	DR086_RS03185
OG0000499	DR096_RS01450	DR086_RS02985
OG0000500	DR096_RS00470	DR086_RS00430
OG0000501	DR096_RS00755	DR086_RS01415
OG0000502	DR096_RS02290	DR086_RS02495
OG0000503	DR096_RS02145	DR086_RS03095
OG0000504	DR096_RS02375	DR086_RS02865
OG0000505	DR096_RS02675	DR086_RS02575
OG0000506	DR096_RS02685	DR086_RS02585
OG0000507	DR096_RS02720	DR086_RS02620
OG0000508	DR096_RS00255	DR086_RS00120
OG0000509	DR096_RS00220	DR086_RS00155
OG0000510	DR096_RS00210	DR086_RS00165
OG0000511	DR096_RS00075	DR086_RS00300
OG0000512	DR096_RS02955	DR086_RS00955
OG0000513	DR096_RS00940	DR086_RS01480
OG0000514	DR096_RS01130	DR086_RS01070
OG0000516	DR096_RS04520	DR086_RS04770
OG0000517	DR096_RS01880	DR086_RS01160
OG0000518	DR096_RS00710	DR086_RS01375
OG0000519	DR096_RS02170	DR086_RS03380
OG0000520	DR096_RS02390	DR086_RS02880
OG0000521	DR096_RS00240	DR086_RS00135
OG0000522	DR096_RS00205	DR086_RS00170
OG0000523	DR096_RS00875	DR086_RS01545
OG0000524	DR096_RS01420	DR086_RS00840
OG0000525	DR096_RS04760	DR086_RS05020
OG0000526	DR096_RS03880	DR086_RS04135
OG0000527	DR096_RS03455	DR086_RS00635
OG0000528	DR096_RS00555	DR086_RS04775
OG0000529	DR096_RS02865	DR086_RS02090
OG0000530	DR096_RS03260	DR086_RS03450
OG0000531	DR096_RS01565	DR086_RS01935
OG0000532	DR096_RS01395	DR086_RS03285
OG0000533	DR096_RS03320	DR086_RS02795
OG0000534	DR096_RS00125	DR086_RS00250
OG0000535	DR096_RS04655	DR086_RS04825
OG0000537	DR096_RS02110	DR086_RS03060
OG0000538	DR096_RS01915	DR086_RS01710
OG0000539	DR096_RS00295	DR086_RS00080
OG0000540	DR096_RS02455	DR086_RS00870
OG0000541	DR096_RS01465	DR086_RS03000
OG0000542	DR096_RS00155	DR086_RS00220
OG0000543	DR096_RS03760	DR086_RS03960
OG0000544	DR096_RS04680	DR086_RS04960
OG0000545	DR096_RS03395	DR086_RS00685
OG0000546	DR096_RS01200, DR096_RS04090	DR086_RS04500
OG0000547	DR096_RS01080	DR086_RS01120
OG0000548	DR096_RS01360	DR086_RS03320
OG0000549	DR096_RS04755	DR086_RS05015
OG0000550	DR096_RS00975	DR086_RS01445
OG0000551	DR096_RS00810	DR086_RS02920
OG0000553	DR096_RS04625	DR086_RS04995
OG0000554	DR096_RS01730	DR086_RS03115
OG0000557	DR096_RS02225	DR086_RS02560
OG0000558	DR096_RS02255	DR086_RS02530
OG0000559	DR096_RS02035	DR086_RS01605
OG0000560	DR096_RS03410	DR086_RS00670
OG0000561	DR096_RS01900	DR086_RS01695
OG0000562	DR096_RS03405	DR086_RS00675
OG0000563	DR096_RS03420	DR086_RS00660
OG0000564	DR096_RS01675	DR086_RS03420
OG0000565	DR096_RS00410	DR086_RS03570
OG0000566	DR096_RS00400	DR086_RS00815
OG0000567	DR096_RS00370	DR086_RS00785
OG0000568	DR096_RS02070	DR086_RS03020
OG0000569	DR096_RS02250	DR086_RS02535
