Orthogroup	MHP_MHP653_genes	MHP_98_genes
OG0000025	DR096_RS04660	GOM18_RS04510
OG0000025	DR096_RS02045	GOM18_RS04505
OG0000026	DR096_RS01600	GOM18_RS02790
OG0000026	DR096_RS02025	GOM18_RS03010
OG0000027	DR096_RS04770	GOM18_RS04335
OG0000027	DR096_RS04540	GOM18_RS04320
OG0000028	DR096_RS01750	GOM18_RS01870
OG0000029	DR096_RS03330	GOM18_RS03580
OG0000030	DR096_RS04765	GOM18_RS04340
OG0000030	DR096_RS04535	GOM18_RS04325
OG0000031	DR096_RS01370	GOM18_RS03625
OG0000032	DR096_RS04610	GOM18_RS02560
OG0000032	DR096_RS00860	GOM18_RS04565
OG0000035	DR096_RS03635	GOM18_RS00900
OG0000036	DR096_RS02555, DR096_RS02535	GOM18_RS03585
OG0000037	DR096_RS04615	GOM18_RS02550
OG0000038	DR096_RS00005	GOM18_RS01605
OG0000039	DR096_RS01385	GOM18_RS03565
OG0000041	DR096_RS03595	GOM18_RS00100
OG0000042	DR096_RS00855	GOM18_RS01120
OG0000043	DR096_RS00455	GOM18_RS03285
OG0000044	DR096_RS04875	GOM18_RS04585
OG0000045	DR096_RS01390	GOM18_RS03555
OG0000046	DR096_RS04310	GOM18_RS03875
OG0000048	DR096_RS03530	GOM18_RS02325
OG0000049	DR096_RS00770	GOM18_RS01035
OG0000050	DR096_RS03020	GOM18_RS01900
OG0000051	DR096_RS02440	GOM18_RS02100
OG0000052	DR096_RS02830	GOM18_RS00655
OG0000053	DR096_RS04590	GOM18_RS04480
OG0000054	DR096_RS02995	GOM18_RS01925
OG0000055	DR096_RS02530	GOM18_RS01245
OG0000056	DR096_RS01045	GOM18_RS00495
OG0000057	DR096_RS01065	GOM18_RS01135
OG0000061	DR096_RS00405	GOM18_RS03350
OG0000062	DR096_RS01775	GOM18_RS00545
OG0000063	DR096_RS04645	GOM18_RS04295
OG0000064	DR096_RS01760	GOM18_RS00530
OG0000065	DR096_RS02855	GOM18_RS02395
OG0000066	DR096_RS01610	GOM18_RS02800
OG0000067	DR096_RS03370	GOM18_RS01630
OG0000068	DR096_RS03280	GOM18_RS03445
OG0000069	DR096_RS01175	GOM18_RS01240, GOM18_RS03140
OG0000070	DR096_RS02990	GOM18_RS01930
OG0000071	DR096_RS03055	GOM18_RS00820
OG0000072	DR096_RS04730	GOM18_RS04355
OG0000073	DR096_RS02090	GOM18_RS00135
OG0000074	DR096_RS04705	GOM18_RS04260
OG0000075	DR096_RS00165	GOM18_RS01450
OG0000076	DR096_RS00150	GOM18_RS01465
OG0000077	DR096_RS00060	GOM18_RS01550
OG0000078	DR096_RS04150	GOM18_RS03020
OG0000079	DR096_RS02960	GOM18_RS02005
OG0000080	DR096_RS04245	GOM18_RS03980
OG0000081	DR096_RS00170	GOM18_RS01445
OG0000083	DR096_RS00560	GOM18_RS02245
OG0000084	DR096_RS00585	GOM18_RS02275
OG0000085	DR096_RS00590	GOM18_RS02280
OG0000086	DR096_RS00600	GOM18_RS02290
OG0000087	DR096_RS00615	GOM18_RS02305
OG0000088	DR096_RS00620	GOM18_RS02310
OG0000089	DR096_RS03525	GOM18_RS02320
OG0000090	DR096_RS02835	GOM18_RS00650
OG0000091	DR096_RS01865	GOM18_RS00635
OG0000092	DR096_RS01850	GOM18_RS00620
OG0000093	DR096_RS01845	GOM18_RS00615
OG0000094	DR096_RS01840	GOM18_RS00610
OG0000095	DR096_RS01815	GOM18_RS00585
OG0000096	DR096_RS01810	GOM18_RS00580
OG0000097	DR096_RS01790	GOM18_RS00560
OG0000098	DR096_RS01780	GOM18_RS00550
OG0000099	DR096_RS03485	GOM18_RS04285
OG0000100	DR096_RS01035	GOM18_RS00485
OG0000101	DR096_RS01030	GOM18_RS00480
OG0000102	DR096_RS02040	GOM18_RS02995
OG0000103	DR096_RS02890	GOM18_RS02360
OG0000104	DR096_RS02885	GOM18_RS02365
OG0000105	DR096_RS02870	GOM18_RS02380
OG0000106	DR096_RS02860	GOM18_RS02390
OG0000107	DR096_RS02850	GOM18_RS02400
OG0000108	DR096_RS02845	GOM18_RS02405
OG0000109	DR096_RS02840	GOM18_RS02410
OG0000110	DR096_RS01725	GOM18_RS02525
OG0000111	DR096_RS01720	GOM18_RS02520
OG0000112	DR096_RS01710	GOM18_RS02510
OG0000113	DR096_RS04785	GOM18_RS02490
OG0000114	DR096_RS03255	GOM18_RS02480
OG0000115	DR096_RS03245	GOM18_RS02470
OG0000116	DR096_RS01665	GOM18_RS02855
OG0000117	DR096_RS01660	GOM18_RS02850
OG0000118	DR096_RS01625	GOM18_RS02815
OG0000119	DR096_RS01620	GOM18_RS02810
OG0000120	DR096_RS01605	GOM18_RS02795
OG0000121	DR096_RS01580	GOM18_RS02775
OG0000122	DR096_RS01575	GOM18_RS02770
OG0000123	DR096_RS01555	GOM18_RS02750
OG0000124	DR096_RS01550	GOM18_RS02745
OG0000125	DR096_RS01545	GOM18_RS02740
OG0000126	DR096_RS01210	GOM18_RS02730
OG0000127	DR096_RS01220	GOM18_RS02720
OG0000128	DR096_RS01235	GOM18_RS02705
OG0000129	DR096_RS01240	GOM18_RS02700
OG0000130	DR096_RS01250	GOM18_RS02690
OG0000131	DR096_RS04595	GOM18_RS04475
OG0000132	DR096_RS04600	GOM18_RS04470
OG0000133	DR096_RS02600	GOM18_RS01635
OG0000134	DR096_RS02605	GOM18_RS01640
OG0000135	DR096_RS02620	GOM18_RS01655
OG0000136	DR096_RS02625	GOM18_RS01660
OG0000137	DR096_RS02665	GOM18_RS01690
OG0000138	DR096_RS03305	GOM18_RS03470
OG0000139	DR096_RS03275	GOM18_RS03440
OG0000140	DR096_RS03270	GOM18_RS03435
OG0000141	DR096_RS01055	GOM18_RS01125
OG0000142	DR096_RS04575	GOM18_RS04380
OG0000143	DR096_RS01085	GOM18_RS01150
OG0000144	DR096_RS01095	GOM18_RS01160
OG0000145	DR096_RS01105	GOM18_RS01170
OG0000146	DR096_RS01115	GOM18_RS01180
OG0000147	DR096_RS01120	GOM18_RS01185
OG0000148	DR096_RS01135	GOM18_RS01200
OG0000149	DR096_RS01145	GOM18_RS01210
OG0000150	DR096_RS01160	GOM18_RS01225
OG0000151	DR096_RS01530	GOM18_RS03115
OG0000152	DR096_RS01525	GOM18_RS03110
OG0000153	DR096_RS01520	GOM18_RS03105
OG0000154	DR096_RS01510	GOM18_RS03095
OG0000155	DR096_RS01470	GOM18_RS02160
OG0000156	DR096_RS01460	GOM18_RS02150
OG0000157	DR096_RS04635	GOM18_RS04415
OG0000158	DR096_RS04630	GOM18_RS04410
OG0000159	DR096_RS03005	GOM18_RS01915
OG0000160	DR096_RS03010	GOM18_RS01910
OG0000161	DR096_RS03015	GOM18_RS01905
OG0000162	DR096_RS03025	GOM18_RS01895
OG0000163	DR096_RS03030	GOM18_RS01890
OG0000164	DR096_RS01375	GOM18_RS03635
OG0000165	DR096_RS00480	GOM18_RS03260
OG0000166	DR096_RS00500	GOM18_RS02185
OG0000167	DR096_RS00515	GOM18_RS02200
OG0000168	DR096_RS00520	GOM18_RS02205
OG0000169	DR096_RS00775	GOM18_RS01040
OG0000170	DR096_RS00760	GOM18_RS01025
OG0000171	DR096_RS00750	GOM18_RS01015
OG0000172	DR096_RS00740	GOM18_RS01010
OG0000173	DR096_RS00735	GOM18_RS01005
OG0000174	DR096_RS00730	GOM18_RS01000
OG0000175	DR096_RS00715	GOM18_RS00985
OG0000176	DR096_RS00665	GOM18_RS00935
OG0000177	DR096_RS00660	GOM18_RS00930
OG0000178	DR096_RS00655	GOM18_RS00925
OG0000179	DR096_RS00645	GOM18_RS00915
OG0000180	DR096_RS00640	GOM18_RS00910
OG0000181	DR096_RS04745	GOM18_RS04365
OG0000182	DR096_RS03095	GOM18_RS00860
OG0000183	DR096_RS03060	GOM18_RS00825
OG0000184	DR096_RS03135	GOM18_RS00780
OG0000185	DR096_RS03120	GOM18_RS00795
OG0000186	DR096_RS04605	GOM18_RS04465
OG0000187	DR096_RS01320	GOM18_RS02595
OG0000188	DR096_RS01330	GOM18_RS02585
OG0000189	DR096_RS04750	GOM18_RS04445
OG0000190	DR096_RS03155	GOM18_RS02440
OG0000191	DR096_RS03175	GOM18_RS02420
OG0000192	DR096_RS02270	GOM18_RS03170
OG0000193	DR096_RS02285	GOM18_RS03155
OG0000194	DR096_RS02075	GOM18_RS00120
OG0000195	DR096_RS02080	GOM18_RS00125
OG0000196	DR096_RS02100	GOM18_RS00145
OG0000197	DR096_RS02105	GOM18_RS00150
OG0000198	DR096_RS02120	GOM18_RS00165
OG0000199	DR096_RS02125	GOM18_RS00170
OG0000200	DR096_RS02140	GOM18_RS00185
OG0000201	DR096_RS02150	GOM18_RS00195
OG0000202	DR096_RS02205	GOM18_RS00250
OG0000203	DR096_RS02215	GOM18_RS00255
OG0000204	DR096_RS04690	GOM18_RS00260
OG0000205	DR096_RS02315	GOM18_RS00265
OG0000206	DR096_RS02335	GOM18_RS00285
OG0000207	DR096_RS02350	GOM18_RS00300
OG0000208	DR096_RS02355	GOM18_RS00305
OG0000209	DR096_RS02360	GOM18_RS00310
OG0000210	DR096_RS02405	GOM18_RS00360
OG0000211	DR096_RS02680	GOM18_RS01855
OG0000212	DR096_RS02690	GOM18_RS01845
OG0000213	DR096_RS02695	GOM18_RS01840
OG0000214	DR096_RS02700	GOM18_RS01835
OG0000215	DR096_RS02705	GOM18_RS01830
OG0000216	DR096_RS02710	GOM18_RS01825
OG0000217	DR096_RS02715	GOM18_RS01820
OG0000218	DR096_RS02725	GOM18_RS01810
OG0000219	DR096_RS02730	GOM18_RS01805
OG0000220	DR096_RS02735	GOM18_RS01800
OG0000221	DR096_RS02740	GOM18_RS01795
OG0000222	DR096_RS02745	GOM18_RS01790
OG0000223	DR096_RS02750	GOM18_RS01785
OG0000224	DR096_RS02760	GOM18_RS01775
OG0000225	DR096_RS02770	GOM18_RS01765
OG0000226	DR096_RS02775	GOM18_RS01760
OG0000227	DR096_RS02780	GOM18_RS01755
OG0000228	DR096_RS04885	GOM18_RS04580
OG0000229	DR096_RS02790	GOM18_RS01745
OG0000230	DR096_RS02795	GOM18_RS01740
OG0000231	DR096_RS02805	GOM18_RS01730
OG0000232	DR096_RS02815	GOM18_RS01720
OG0000233	DR096_RS01885	GOM18_RS02880
OG0000234	DR096_RS01920	GOM18_RS02915
OG0000235	DR096_RS01930	GOM18_RS02925
OG0000236	DR096_RS01935	GOM18_RS02930
OG0000237	DR096_RS01940	GOM18_RS02935
OG0000238	DR096_RS01950	GOM18_RS02940
OG0000239	DR096_RS00850	GOM18_RS01115
OG0000240	DR096_RS00845	GOM18_RS01110
OG0000241	DR096_RS00835	GOM18_RS01100
OG0000242	DR096_RS00830	GOM18_RS01095
OG0000243	DR096_RS00825	GOM18_RS01090
OG0000244	DR096_RS00815	GOM18_RS01080
OG0000245	DR096_RS00805	GOM18_RS01070
OG0000246	DR096_RS02525	GOM18_RS01250
OG0000247	DR096_RS00365	GOM18_RS01260
OG0000248	DR096_RS00355	GOM18_RS01270
OG0000249	DR096_RS00350	GOM18_RS01275
OG0000250	DR096_RS00335	GOM18_RS01290
OG0000251	DR096_RS00300	GOM18_RS01320
OG0000252	DR096_RS00290	GOM18_RS01330
OG0000253	DR096_RS00285	GOM18_RS01335
OG0000254	DR096_RS00275	GOM18_RS01345
OG0000255	DR096_RS00265	GOM18_RS01350
OG0000256	DR096_RS00260	GOM18_RS01355
OG0000257	DR096_RS00235	GOM18_RS01380
OG0000258	DR096_RS00225	GOM18_RS01390
OG0000259	DR096_RS00195	GOM18_RS01420
OG0000260	DR096_RS00185	GOM18_RS01430
OG0000261	DR096_RS04485	GOM18_RS04390
OG0000262	DR096_RS00160	GOM18_RS01455
OG0000263	DR096_RS00145	GOM18_RS01470
OG0000264	DR096_RS00130	GOM18_RS01485
OG0000265	DR096_RS00120	GOM18_RS01495
OG0000266	DR096_RS00105	GOM18_RS01510
OG0000267	DR096_RS00090	GOM18_RS01525
OG0000268	DR096_RS00085	GOM18_RS01530
OG0000269	DR096_RS00070	GOM18_RS01545
OG0000270	DR096_RS04570	GOM18_RS04280
OG0000271	DR096_RS01000	GOM18_RS00450
OG0000272	DR096_RS00995	GOM18_RS00445
OG0000273	DR096_RS00990	GOM18_RS00440
OG0000274	DR096_RS00970	GOM18_RS00420
OG0000275	DR096_RS04560	GOM18_RS04270
OG0000276	DR096_RS00960	GOM18_RS00410
OG0000277	DR096_RS00950	GOM18_RS00400
OG0000278	DR096_RS00945	GOM18_RS00395
OG0000279	DR096_RS00935	GOM18_RS00385
OG0000280	DR096_RS00930	GOM18_RS00380
OG0000281	DR096_RS00925	GOM18_RS00375
OG0000282	DR096_RS04550	GOM18_RS04310
OG0000283	DR096_RS00895	GOM18_RS00705
OG0000284	DR096_RS00890	GOM18_RS00710
OG0000285	DR096_RS04545	GOM18_RS04315
OG0000286	DR096_RS03490	GOM18_RS01875
OG0000287	DR096_RS02920	GOM18_RS01965
OG0000288	DR096_RS02930	GOM18_RS01975
OG0000289	DR096_RS02935	GOM18_RS01980
OG0000290	DR096_RS02450	GOM18_RS02090
OG0000291	DR096_RS02460	GOM18_RS02080
OG0000292	DR096_RS02465	GOM18_RS02075
OG0000293	DR096_RS02470	GOM18_RS02070
OG0000294	DR096_RS02480	GOM18_RS02060
OG0000295	DR096_RS02485	GOM18_RS02055
OG0000296	DR096_RS02970	GOM18_RS02015
OG0000297	DR096_RS02965	GOM18_RS02010
OG0000298	DR096_RS00340	GOM18_RS01285
OG0000299	DR096_RS00315	GOM18_RS03940
OG0000300	DR096_RS00135	GOM18_RS01480
OG0000301	DR096_RS00100	GOM18_RS01515
OG0000302	DR096_RS00095	GOM18_RS01520
OG0000303	DR096_RS02630	GOM18_RS01665
OG0000304	DR096_RS02820	GOM18_RS01710
OG0000305	DR096_RS01110	GOM18_RS01175
OG0000306	DR096_RS01185	GOM18_RS03130
OG0000307	DR096_RS01515	GOM18_RS03100
OG0000308	DR096_RS02430	GOM18_RS02110
OG0000309	DR096_RS02495	GOM18_RS02045
OG0000310	DR096_RS02925	GOM18_RS01970
OG0000311	DR096_RS02985	GOM18_RS01935
OG0000312	DR096_RS03000	GOM18_RS01920
OG0000313	DR096_RS01365	GOM18_RS03620
OG0000314	DR096_RS00495	GOM18_RS03245
OG0000315	DR096_RS00525	GOM18_RS02210
OG0000316	DR096_RS00535	GOM18_RS02220
OG0000317	DR096_RS00625	GOM18_RS02315
OG0000318	DR096_RS04510	GOM18_RS04425
OG0000319	DR096_RS02875	GOM18_RS02375
OG0000320	DR096_RS01700	GOM18_RS02500
OG0000321	DR096_RS01630	GOM18_RS02820
OG0000322	DR096_RS01585	GOM18_RS02780
OG0000323	DR096_RS01290	GOM18_RS02625
OG0000324	DR096_RS03180	GOM18_RS02415
OG0000325	DR096_RS02085	GOM18_RS00130
OG0000326	DR096_RS02180	GOM18_RS00225
OG0000327	DR096_RS02185	GOM18_RS00230
OG0000328	DR096_RS02365	GOM18_RS00315
OG0000329	DR096_RS02385	GOM18_RS00335
OG0000330	DR096_RS01895	GOM18_RS02890
OG0000331	DR096_RS00820	GOM18_RS01085
OG0000332	DR096_RS00705	GOM18_RS00975
OG0000333	DR096_RS00695	GOM18_RS00965
OG0000334	DR096_RS03100	GOM18_RS00865
OG0000335	DR096_RS04740	GOM18_RS00855
OG0000336	DR096_RS04555	GOM18_RS04265
OG0000337	DR096_RS01765	GOM18_RS00535
OG0000338	DR096_RS01805	GOM18_RS00575
OG0000339	DR096_RS03250	GOM18_RS02475
OG0000340	DR096_RS01650	GOM18_RS02840
OG0000341	DR096_RS03160	GOM18_RS02435
OG0000342	DR096_RS02115	GOM18_RS00160
OG0000343	DR096_RS00685	GOM18_RS00955
OG0000344	DR096_RS02645	GOM18_RS01680
OG0000345	DR096_RS02765	GOM18_RS01770
OG0000346	DR096_RS04835	GOM18_RS00370
OG0000347	DR096_RS01560	GOM18_RS02755
OG0000348	DR096_RS02190	GOM18_RS00235
OG0000349	DR096_RS04565	GOM18_RS04275
OG0000350	DR096_RS01505	GOM18_RS03090
OG0000351	DR096_RS00010	GOM18_RS01600
OG0000352	DR096_RS00475	GOM18_RS03265
OG0000353	DR096_RS01590	GOM18_RS02785
OG0000354	DR096_RS03290	GOM18_RS03455
OG0000355	DR096_RS04500	GOM18_RS04535
OG0000356	DR096_RS04505	GOM18_RS04420
OG0000357	DR096_RS04530	GOM18_RS04370
OG0000358	DR096_RS00720	GOM18_RS00990
OG0000359	DR096_RS04670	GOM18_RS04245
OG0000360	DR096_RS00230	GOM18_RS01385
OG0000361	DR096_RS00200	GOM18_RS01415
OG0000362	DR096_RS02945	GOM18_RS01990
OG0000363	DR096_RS01225	GOM18_RS04485
OG0000365	DR096_RS00575	GOM18_RS04440
OG0000366	DR096_RS00595	GOM18_RS02285
OG0000367	DR096_RS00605	GOM18_RS02295
OG0000368	DR096_RS01870	GOM18_RS00640
OG0000369	DR096_RS04650	GOM18_RS04300
OG0000370	DR096_RS01830	GOM18_RS00600
OG0000371	DR096_RS01825	GOM18_RS00595
OG0000372	DR096_RS01820	GOM18_RS00590
OG0000373	DR096_RS01795	GOM18_RS00565
OG0000374	DR096_RS01785	GOM18_RS00555
OG0000375	DR096_RS02880	GOM18_RS02370
OG0000376	DR096_RS01715	GOM18_RS02515
OG0000377	DR096_RS01705	GOM18_RS02505
OG0000378	DR096_RS01670	GOM18_RS02860
OG0000380	DR096_RS01570	GOM18_RS02765
OG0000381	DR096_RS01215	GOM18_RS02725
OG0000382	DR096_RS01245	GOM18_RS02695
OG0000383	DR096_RS01285	GOM18_RS02630
OG0000384	DR096_RS03380	GOM18_RS01620
OG0000385	DR096_RS03375	GOM18_RS01625
OG0000386	DR096_RS02610	GOM18_RS01645
OG0000387	DR096_RS02635	GOM18_RS01670
OG0000388	DR096_RS04725	GOM18_RS04395
OG0000389	DR096_RS03310	GOM18_RS03480
OG0000390	DR096_RS01090	GOM18_RS01155
OG0000391	DR096_RS01100	GOM18_RS01165
OG0000392	DR096_RS01125	GOM18_RS01190
OG0000393	DR096_RS04585	GOM18_RS04515
OG0000395	DR096_RS01475	GOM18_RS02165
OG0000396	DR096_RS03045	GOM18_RS01880
OG0000397	DR096_RS00460	GOM18_RS03280
OG0000398	DR096_RS00465	GOM18_RS03275
OG0000399	DR096_RS00510	GOM18_RS02195
OG0000400	DR096_RS00765	GOM18_RS01030
OG0000401	DR096_RS00700	GOM18_RS00970
OG0000402	DR096_RS00690	GOM18_RS00960
OG0000403	DR096_RS00680	GOM18_RS00950
OG0000404	DR096_RS00650	GOM18_RS00920
OG0000405	DR096_RS00635	GOM18_RS00905
OG0000406	DR096_RS03085	GOM18_RS00850
OG0000407	DR096_RS04735	GOM18_RS04360
OG0000408	DR096_RS03075	GOM18_RS00840
OG0000409	DR096_RS03070	GOM18_RS00835
OG0000410	DR096_RS03140	GOM18_RS00775
OG0000411	DR096_RS03130	GOM18_RS00785
OG0000412	DR096_RS03125	GOM18_RS00790
OG0000413	DR096_RS01300	GOM18_RS02615
OG0000414	DR096_RS01310	GOM18_RS02605
OG0000415	DR096_RS01315	GOM18_RS02600
OG0000416	DR096_RS01325	GOM18_RS02590
OG0000417	DR096_RS03165	GOM18_RS02430
OG0000418	DR096_RS03170	GOM18_RS02425
OG0000419	DR096_RS02095	GOM18_RS00140
OG0000420	DR096_RS02130	GOM18_RS00175
OG0000421	DR096_RS02165	GOM18_RS00210
OG0000422	DR096_RS02175	GOM18_RS00220
OG0000423	DR096_RS02325	GOM18_RS00275
OG0000424	DR096_RS02330	GOM18_RS00280
OG0000425	DR096_RS02340	GOM18_RS00290
OG0000426	DR096_RS04695	GOM18_RS04250
OG0000427	DR096_RS04700	GOM18_RS04255
OG0000428	DR096_RS02395	GOM18_RS00345
OG0000429	DR096_RS02755	GOM18_RS01780
OG0000430	DR096_RS02800	GOM18_RS01735
OG0000431	DR096_RS02810	GOM18_RS01725
OG0000432	DR096_RS01890	GOM18_RS02885
OG0000433	DR096_RS01905	GOM18_RS02900
OG0000434	DR096_RS01910	GOM18_RS02905
OG0000435	DR096_RS01925	GOM18_RS02920
OG0000436	DR096_RS01955	GOM18_RS02945
OG0000437	DR096_RS01965	GOM18_RS02955
OG0000438	DR096_RS01970	GOM18_RS02960
OG0000439	DR096_RS01975	GOM18_RS04495
OG0000440	DR096_RS00840	GOM18_RS04375
OG0000441	DR096_RS00800	GOM18_RS01065
OG0000442	DR096_RS02520	GOM18_RS01255
OG0000443	DR096_RS00320	GOM18_RS01300
OG0000444	DR096_RS00305	GOM18_RS01315
OG0000445	DR096_RS00280	GOM18_RS03665
OG0000446	DR096_RS00250	GOM18_RS01365
OG0000447	DR096_RS00245	GOM18_RS01370
OG0000448	DR096_RS00215	GOM18_RS01400
OG0000449	DR096_RS00190	GOM18_RS01425
OG0000450	DR096_RS00180	GOM18_RS01435
OG0000451	DR096_RS00140	GOM18_RS01475
OG0000452	DR096_RS03845	GOM18_RS01500
OG0000453	DR096_RS00080	GOM18_RS01535
OG0000454	DR096_RS01410	GOM18_RS03540
OG0000455	DR096_RS01025	GOM18_RS00475
OG0000456	DR096_RS00905	GOM18_RS00695
OG0000457	DR096_RS00880	GOM18_RS00720
OG0000458	DR096_RS02915	GOM18_RS01960
OG0000459	DR096_RS02940	GOM18_RS01985
OG0000460	DR096_RS02950	GOM18_RS01995
OG0000461	DR096_RS02500	GOM18_RS02040
OG0000462	DR096_RS02505	GOM18_RS02035
OG0000463	DR096_RS02510	GOM18_RS02030
OG0000464	DR096_RS02980	GOM18_RS02025
OG0000465	DR096_RS02975	GOM18_RS02020
OG0000466	DR096_RS00110	GOM18_RS01505
OG0000467	DR096_RS04620	GOM18_RS04400
OG0000468	DR096_RS00505	GOM18_RS02190
OG0000469	DR096_RS00565	GOM18_RS02250
OG0000470	DR096_RS03815	GOM18_RS00270
OG0000471	DR096_RS02400	GOM18_RS00350
OG0000472	DR096_RS03190	GOM18_RS00765
OG0000473	DR096_RS01010	GOM18_RS00460
OG0000474	DR096_RS01015	GOM18_RS00465
OG0000475	DR096_RS01020	GOM18_RS00470
OG0000476	DR096_RS01335	GOM18_RS02580
OG0000477	DR096_RS02475	GOM18_RS02065
OG0000478	DR096_RS00955	GOM18_RS00405
OG0000479	DR096_RS01635	GOM18_RS02825
OG0000480	DR096_RS03790	GOM18_RS02255
OG0000481	DR096_RS02200	GOM18_RS00245
OG0000482	DR096_RS02280	GOM18_RS03160
OG0000483	DR096_RS00610	GOM18_RS02300
OG0000484	DR096_RS04490	GOM18_RS04385
OG0000485	DR096_RS01960	GOM18_RS02950
OG0000486	DR096_RS03145	GOM18_RS02450
OG0000487	DR096_RS04515	GOM18_RS04430
OG0000488	DR096_RS00580	GOM18_RS02270
OG0000489	DR096_RS01860	GOM18_RS00630
OG0000490	DR096_RS01800	GOM18_RS00570
OG0000491	DR096_RS01615	GOM18_RS02805
OG0000492	DR096_RS01540	GOM18_RS02735
OG0000493	DR096_RS02650	GOM18_RS01685
OG0000494	DR096_RS03285	GOM18_RS03450
OG0000495	DR096_RS01155	GOM18_RS01220
OG0000496	DR096_RS01165	GOM18_RS01230
OG0000497	DR096_RS01170	GOM18_RS01235
OG0000498	DR096_RS01485	GOM18_RS03070
OG0000499	DR096_RS01450	GOM18_RS02140
OG0000500	DR096_RS00470	GOM18_RS03270
OG0000501	DR096_RS00755	GOM18_RS01020
OG0000502	DR096_RS02290	GOM18_RS03150
OG0000503	DR096_RS02145	GOM18_RS00190
OG0000504	DR096_RS02375	GOM18_RS00325
OG0000505	DR096_RS02675	GOM18_RS01860
OG0000506	DR096_RS02685	GOM18_RS01850
OG0000507	DR096_RS02720	GOM18_RS01815
OG0000508	DR096_RS00255	GOM18_RS01360
OG0000509	DR096_RS00220	GOM18_RS01395
OG0000510	DR096_RS00210	GOM18_RS01405
OG0000511	DR096_RS00075	GOM18_RS01540
OG0000512	DR096_RS02955	GOM18_RS02000
OG0000513	DR096_RS00940	GOM18_RS00390
OG0000514	DR096_RS01130	GOM18_RS01195
OG0000516	DR096_RS04520	GOM18_RS04435
OG0000517	DR096_RS01880	GOM18_RS00645
OG0000518	DR096_RS00710	GOM18_RS00980
OG0000519	DR096_RS02170	GOM18_RS00215
OG0000520	DR096_RS02390	GOM18_RS00340
OG0000521	DR096_RS00240	GOM18_RS01375
OG0000522	DR096_RS00205	GOM18_RS01410
OG0000523	DR096_RS00875	GOM18_RS00725
OG0000524	DR096_RS01420	GOM18_RS02115
OG0000525	DR096_RS04760	GOM18_RS04345
OG0000527	DR096_RS03455	GOM18_RS03490
OG0000528	DR096_RS00555	GOM18_RS02240
OG0000529	DR096_RS02865	GOM18_RS02385
OG0000530	DR096_RS03260	GOM18_RS02485
OG0000531	DR096_RS01565	GOM18_RS02760
OG0000532	DR096_RS01395	GOM18_RS03550
OG0000534	DR096_RS00125	GOM18_RS01490
OG0000535	DR096_RS04655	GOM18_RS04305
OG0000537	DR096_RS02110	GOM18_RS00155
OG0000538	DR096_RS01915	GOM18_RS02910
OG0000539	DR096_RS00295	GOM18_RS01325
OG0000540	DR096_RS02455	GOM18_RS02085
OG0000541	DR096_RS01465	GOM18_RS02155
OG0000542	DR096_RS00155	GOM18_RS01460
OG0000543	DR096_RS03760	GOM18_RS03535, GOM18_RS00010
OG0000544	DR096_RS04680	GOM18_RS04525
OG0000545	DR096_RS03395	GOM18_RS03390
OG0000546	DR096_RS01200	GOM18_RS03120
