Orthogroup	MHP_MHP653_genes	MHP_4284_genes
OG0000071	DR096_RS03055	ABLE99_RS03155
OG0000072	DR096_RS04730	ABLE99_RS03160
OG0000073	DR096_RS02090	ABLE99_RS00970
OG0000074	DR096_RS04705	ABLE99_RS00775
OG0000075	DR096_RS00165	ABLE99_RS00340
OG0000076	DR096_RS00150	ABLE99_RS00355
OG0000077	DR096_RS00060	ABLE99_RS00440
OG0000078	DR096_RS04150, DR096_RS02015	ABLE99_RS01630
OG0000079	DR096_RS02960	ABLE99_RS02455
OG0000080	DR096_RS04245	ABLE99_RS02500
OG0000081	DR096_RS00170	ABLE99_RS00335
OG0000082	DR096_RS01735	ABLE99_RS02300
OG0000083	DR096_RS00560	ABLE99_RS01935
OG0000084	DR096_RS00585	ABLE99_RS01965
OG0000085	DR096_RS00590	ABLE99_RS01970
OG0000086	DR096_RS00600	ABLE99_RS01980
OG0000087	DR096_RS00615	ABLE99_RS01995
OG0000088	DR096_RS00620	ABLE99_RS02000
OG0000089	DR096_RS03525	ABLE99_RS02010
OG0000090	DR096_RS02835	ABLE99_RS00070
OG0000091	DR096_RS01865	ABLE99_RS00055
OG0000092	DR096_RS01850	ABLE99_RS00040
OG0000093	DR096_RS01845	ABLE99_RS00035
OG0000094	DR096_RS01840	ABLE99_RS00030
OG0000095	DR096_RS01815	ABLE99_RS00005
OG0000096	DR096_RS01810	ABLE99_RS03480
OG0000097	DR096_RS01790	ABLE99_RS03460
OG0000098	DR096_RS01780	ABLE99_RS03450
OG0000099	DR096_RS03485	ABLE99_RS03400
OG0000100	DR096_RS01035	ABLE99_RS03385
OG0000101	DR096_RS01030	ABLE99_RS03380
OG0000102	DR096_RS02040	ABLE99_RS01655
OG0000103	DR096_RS02890	ABLE99_RS02050
OG0000104	DR096_RS02885	ABLE99_RS02055
OG0000105	DR096_RS02870	ABLE99_RS02070
OG0000106	DR096_RS02860	ABLE99_RS02080
OG0000107	DR096_RS02850	ABLE99_RS02090
OG0000108	DR096_RS02845	ABLE99_RS02095
OG0000109	DR096_RS02840	ABLE99_RS02100
OG0000110	DR096_RS01725	ABLE99_RS02290
OG0000111	DR096_RS01720	ABLE99_RS02285
OG0000112	DR096_RS01710	ABLE99_RS02275
OG0000113	DR096_RS04785	ABLE99_RS02255
OG0000114	DR096_RS03255	ABLE99_RS02245
OG0000115	DR096_RS03245	ABLE99_RS02235
OG0000116	DR096_RS01665	ABLE99_RS01265
OG0000117	DR096_RS01660	ABLE99_RS01270
OG0000118	DR096_RS01625	ABLE99_RS01305
OG0000119	DR096_RS01620	ABLE99_RS01310
OG0000120	DR096_RS01605	ABLE99_RS01325
OG0000121	DR096_RS01580	ABLE99_RS01350
OG0000122	DR096_RS01575	ABLE99_RS01355
OG0000123	DR096_RS01555	ABLE99_RS01375
OG0000124	DR096_RS01550	ABLE99_RS01380
OG0000125	DR096_RS01545	ABLE99_RS01385
OG0000126	DR096_RS01210	ABLE99_RS01395
OG0000127	DR096_RS01220	ABLE99_RS01405
OG0000128	DR096_RS01235	ABLE99_RS01420
OG0000129	DR096_RS01240	ABLE99_RS01425
OG0000130	DR096_RS01250	ABLE99_RS01435
OG0000131	DR096_RS04595	ABLE99_RS01465
OG0000132	DR096_RS04600	ABLE99_RS01480
OG0000133	DR096_RS02600	ABLE99_RS00525
OG0000134	DR096_RS02605	ABLE99_RS00530
OG0000135	DR096_RS02620	ABLE99_RS00545
OG0000136	DR096_RS02625	ABLE99_RS00550
OG0000137	DR096_RS02665	ABLE99_RS00580
OG0000138	DR096_RS03305	ABLE99_RS01040
OG0000139	DR096_RS03275	ABLE99_RS01010
OG0000140	DR096_RS03270	ABLE99_RS01005
OG0000141	DR096_RS01055	ABLE99_RS02825
OG0000142	DR096_RS04575	ABLE99_RS02820
OG0000143	DR096_RS01085	ABLE99_RS02800
OG0000144	DR096_RS01095	ABLE99_RS02790
OG0000145	DR096_RS01105	ABLE99_RS02780
OG0000146	DR096_RS01115	ABLE99_RS02770
OG0000147	DR096_RS01120	ABLE99_RS02765
OG0000148	DR096_RS01135	ABLE99_RS02750
OG0000149	DR096_RS01145	ABLE99_RS02740
OG0000150	DR096_RS01160	ABLE99_RS02725
OG0000151	DR096_RS01530	ABLE99_RS02675
OG0000152	DR096_RS01525	ABLE99_RS02670
OG0000153	DR096_RS01520	ABLE99_RS02665
OG0000154	DR096_RS01510	ABLE99_RS02655
OG0000155	DR096_RS01470	ABLE99_RS02615
OG0000156	DR096_RS01460	ABLE99_RS02610
OG0000157	DR096_RS04635	ABLE99_RS02600
OG0000158	DR096_RS04630	ABLE99_RS02590
OG0000159	DR096_RS03005	ABLE99_RS02365
OG0000160	DR096_RS03010	ABLE99_RS02360
OG0000161	DR096_RS03015	ABLE99_RS02355
OG0000162	DR096_RS03025	ABLE99_RS02345
OG0000163	DR096_RS03030	ABLE99_RS02340
OG0000164	DR096_RS01375	ABLE99_RS01560
OG0000165	DR096_RS00480	ABLE99_RS01855
OG0000166	DR096_RS00500	ABLE99_RS01875
OG0000167	DR096_RS00515	ABLE99_RS01890
OG0000168	DR096_RS00520	ABLE99_RS01895
OG0000169	DR096_RS00775	ABLE99_RS02935
OG0000170	DR096_RS00760	ABLE99_RS02950
OG0000171	DR096_RS00750	ABLE99_RS02960
OG0000172	DR096_RS00740	ABLE99_RS02965
OG0000173	DR096_RS00735	ABLE99_RS02970
OG0000174	DR096_RS00730	ABLE99_RS02975
OG0000175	DR096_RS00715	ABLE99_RS02990
OG0000176	DR096_RS00665	ABLE99_RS03040
OG0000177	DR096_RS00660	ABLE99_RS03045
OG0000178	DR096_RS00655	ABLE99_RS03050
OG0000179	DR096_RS00645	ABLE99_RS03060
OG0000180	DR096_RS00640	ABLE99_RS03065
OG0000181	DR096_RS04745	ABLE99_RS03105
OG0000182	DR096_RS03095	ABLE99_RS03115
OG0000183	DR096_RS03060	ABLE99_RS03150
OG0000184	DR096_RS03135	ABLE99_RS03175
OG0000185	DR096_RS03120	ABLE99_RS03190
OG0000186	DR096_RS04605	ABLE99_RS01490
OG0000187	DR096_RS01320	ABLE99_RS01505
OG0000188	DR096_RS01330	ABLE99_RS01515
OG0000189	DR096_RS04750	ABLE99_RS02135
OG0000190	DR096_RS03155	ABLE99_RS02130
OG0000191	DR096_RS03175	ABLE99_RS02110
OG0000192	DR096_RS02270	ABLE99_RS01185
OG0000193	DR096_RS02285	ABLE99_RS01170
OG0000194	DR096_RS02075	ABLE99_RS00985
OG0000195	DR096_RS02080	ABLE99_RS00980
OG0000196	DR096_RS02100	ABLE99_RS00960
OG0000197	DR096_RS02105	ABLE99_RS00955
OG0000198	DR096_RS02120	ABLE99_RS00940
OG0000199	DR096_RS02125	ABLE99_RS00935
OG0000200	DR096_RS02140	ABLE99_RS00920
OG0000201	DR096_RS02150	ABLE99_RS00910
OG0000202	DR096_RS02205	ABLE99_RS00855
OG0000203	DR096_RS02215	ABLE99_RS00850
OG0000204	DR096_RS04690	ABLE99_RS00845
OG0000205	DR096_RS02315	ABLE99_RS00840
OG0000206	DR096_RS02335	ABLE99_RS00820
OG0000207	DR096_RS02350	ABLE99_RS00805
OG0000208	DR096_RS02355	ABLE99_RS00800
OG0000209	DR096_RS02360	ABLE99_RS00795
OG0000210	DR096_RS02405	ABLE99_RS00750
OG0000211	DR096_RS02680	ABLE99_RS00740
OG0000212	DR096_RS02690	ABLE99_RS00730
OG0000213	DR096_RS02695	ABLE99_RS00725
OG0000214	DR096_RS02700	ABLE99_RS00720
OG0000215	DR096_RS02705	ABLE99_RS00715
OG0000216	DR096_RS02710	ABLE99_RS00710
OG0000217	DR096_RS02715	ABLE99_RS00705
OG0000218	DR096_RS02725	ABLE99_RS00695
OG0000219	DR096_RS02730	ABLE99_RS00690
OG0000220	DR096_RS02735	ABLE99_RS00685
OG0000221	DR096_RS02740	ABLE99_RS00680
OG0000222	DR096_RS02745	ABLE99_RS00675
OG0000223	DR096_RS02750	ABLE99_RS00670
OG0000224	DR096_RS02760	ABLE99_RS00660
OG0000225	DR096_RS02770	ABLE99_RS00650
OG0000226	DR096_RS02775	ABLE99_RS00645
OG0000227	DR096_RS02780	ABLE99_RS00640
OG0000228	DR096_RS04885	ABLE99_RS00635
OG0000229	DR096_RS02790	ABLE99_RS00630
OG0000230	DR096_RS02795	ABLE99_RS00625
OG0000231	DR096_RS02805	ABLE99_RS00615
OG0000232	DR096_RS02815	ABLE99_RS00605
OG0000233	DR096_RS01885	ABLE99_RS01065
OG0000234	DR096_RS01920	ABLE99_RS01100
OG0000235	DR096_RS01930	ABLE99_RS01110
OG0000236	DR096_RS01935	ABLE99_RS01115
OG0000237	DR096_RS01940	ABLE99_RS01120
OG0000238	DR096_RS01950	ABLE99_RS01125
OG0000239	DR096_RS00850	ABLE99_RS02835
OG0000240	DR096_RS00845	ABLE99_RS02840
OG0000241	DR096_RS00835	ABLE99_RS02850
OG0000242	DR096_RS00830	ABLE99_RS02855
OG0000243	DR096_RS00825	ABLE99_RS02860
OG0000244	DR096_RS00815	ABLE99_RS02870
OG0000245	DR096_RS00805	ABLE99_RS02880
OG0000246	DR096_RS02525	ABLE99_RS00140
OG0000247	DR096_RS00365	ABLE99_RS00150
OG0000248	DR096_RS00355	ABLE99_RS00160
OG0000249	DR096_RS00350	ABLE99_RS00165
OG0000250	DR096_RS00335	ABLE99_RS00185
OG0000251	DR096_RS00300	ABLE99_RS00210
OG0000252	DR096_RS00290	ABLE99_RS00220
OG0000253	DR096_RS00285	ABLE99_RS00225
OG0000254	DR096_RS00275	ABLE99_RS00235
OG0000255	DR096_RS00265	ABLE99_RS00240
OG0000256	DR096_RS00260	ABLE99_RS00245
OG0000257	DR096_RS00235	ABLE99_RS00270
OG0000258	DR096_RS00225	ABLE99_RS00280
OG0000259	DR096_RS00195	ABLE99_RS00310
OG0000260	DR096_RS00185	ABLE99_RS00320
OG0000261	DR096_RS04485	ABLE99_RS00330
OG0000262	DR096_RS00160	ABLE99_RS00345
OG0000263	DR096_RS00145	ABLE99_RS00360
OG0000264	DR096_RS00130	ABLE99_RS00375
OG0000265	DR096_RS00120	ABLE99_RS00385
OG0000266	DR096_RS00105	ABLE99_RS00400
OG0000267	DR096_RS00090	ABLE99_RS00415
OG0000268	DR096_RS00085	ABLE99_RS00420
OG0000269	DR096_RS00070	ABLE99_RS00435
OG0000270	DR096_RS04570	ABLE99_RS03355
OG0000271	DR096_RS01000	ABLE99_RS03350
OG0000272	DR096_RS00995	ABLE99_RS03345
OG0000273	DR096_RS00990	ABLE99_RS03340
OG0000274	DR096_RS00970	ABLE99_RS03320
OG0000275	DR096_RS04560	ABLE99_RS03315
OG0000276	DR096_RS00960	ABLE99_RS03310
OG0000277	DR096_RS00950	ABLE99_RS03300
OG0000278	DR096_RS00945	ABLE99_RS03295
OG0000279	DR096_RS00935	ABLE99_RS03285
OG0000280	DR096_RS00930	ABLE99_RS03280
OG0000281	DR096_RS00925	ABLE99_RS03275
OG0000282	DR096_RS04550	ABLE99_RS03250
OG0000283	DR096_RS00895	ABLE99_RS03245
OG0000284	DR096_RS00890	ABLE99_RS03240
OG0000285	DR096_RS04545	ABLE99_RS03235
OG0000286	DR096_RS03490	ABLE99_RS02325
OG0000287	DR096_RS02920	ABLE99_RS02415
OG0000288	DR096_RS02930	ABLE99_RS02425
OG0000289	DR096_RS02935	ABLE99_RS02430
OG0000290	DR096_RS02450	ABLE99_RS02540
OG0000291	DR096_RS02460	ABLE99_RS02530
OG0000292	DR096_RS02465	ABLE99_RS02525
OG0000293	DR096_RS02470	ABLE99_RS02520
OG0000294	DR096_RS02480	ABLE99_RS02510
OG0000295	DR096_RS02485	ABLE99_RS02505
OG0000296	DR096_RS02970	ABLE99_RS02465
OG0000297	DR096_RS02965	ABLE99_RS02460
OG0000298	DR096_RS00340	ABLE99_RS00175
OG0000299	DR096_RS00315	ABLE99_RS00195
OG0000300	DR096_RS00135	ABLE99_RS00370
OG0000301	DR096_RS00100	ABLE99_RS00405
OG0000302	DR096_RS00095	ABLE99_RS00410
OG0000303	DR096_RS02630	ABLE99_RS00555
OG0000304	DR096_RS02820	ABLE99_RS00600
OG0000305	DR096_RS01110	ABLE99_RS02775
OG0000306	DR096_RS01185	ABLE99_RS02700
OG0000307	DR096_RS01515	ABLE99_RS02660
OG0000308	DR096_RS02430	ABLE99_RS02560
OG0000309	DR096_RS02495	ABLE99_RS02495
OG0000310	DR096_RS02925	ABLE99_RS02420
OG0000311	DR096_RS02985	ABLE99_RS02385
OG0000312	DR096_RS03000	ABLE99_RS02370
OG0000313	DR096_RS01365	ABLE99_RS01550
OG0000314	DR096_RS00495	ABLE99_RS01870
OG0000315	DR096_RS00525	ABLE99_RS01900
OG0000316	DR096_RS00535	ABLE99_RS01910
OG0000317	DR096_RS00625	ABLE99_RS02005
OG0000318	DR096_RS04510	ABLE99_RS01915
OG0000319	DR096_RS02875	ABLE99_RS02065
OG0000320	DR096_RS01700	ABLE99_RS02265
OG0000321	DR096_RS01630	ABLE99_RS01300
OG0000322	DR096_RS01585	ABLE99_RS01345
OG0000323	DR096_RS01290	ABLE99_RS01475
OG0000324	DR096_RS03180	ABLE99_RS02105
OG0000325	DR096_RS02085	ABLE99_RS00975
OG0000326	DR096_RS02180	ABLE99_RS00880
OG0000327	DR096_RS02185	ABLE99_RS00875
OG0000328	DR096_RS02365	ABLE99_RS00790
OG0000329	DR096_RS02385	ABLE99_RS00770
OG0000330	DR096_RS01895	ABLE99_RS01075
OG0000331	DR096_RS00820	ABLE99_RS02865
OG0000332	DR096_RS00705	ABLE99_RS03000
OG0000333	DR096_RS00695	ABLE99_RS03010
OG0000334	DR096_RS03100	ABLE99_RS03110
OG0000335	DR096_RS04740	ABLE99_RS03120
OG0000336	DR096_RS04555	ABLE99_RS03265
OG0000337	DR096_RS01765	ABLE99_RS03435
OG0000338	DR096_RS01805	ABLE99_RS03475
OG0000339	DR096_RS03250	ABLE99_RS02240
OG0000340	DR096_RS01650	ABLE99_RS01280
OG0000341	DR096_RS03160	ABLE99_RS02125
OG0000342	DR096_RS02115	ABLE99_RS00945
OG0000343	DR096_RS00685	ABLE99_RS03020
OG0000344	DR096_RS02645	ABLE99_RS00570
OG0000345	DR096_RS02765	ABLE99_RS00655
OG0000346	DR096_RS04835	ABLE99_RS03270
OG0000347	DR096_RS01560	ABLE99_RS01370
OG0000348	DR096_RS02190	ABLE99_RS00870
OG0000349	DR096_RS04565	ABLE99_RS03330
OG0000350	DR096_RS01505	ABLE99_RS02650
OG0000351	DR096_RS00010	ABLE99_RS00490
OG0000352	DR096_RS00475	ABLE99_RS01850
OG0000353	DR096_RS01590	ABLE99_RS01340
OG0000354	DR096_RS03290	ABLE99_RS01025
OG0000355	DR096_RS04500	ABLE99_RS01825
OG0000356	DR096_RS04505	ABLE99_RS01905
OG0000357	DR096_RS04530	ABLE99_RS02980
OG0000358	DR096_RS00720	ABLE99_RS02985
OG0000359	DR096_RS04670	ABLE99_RS00900
OG0000360	DR096_RS00230	ABLE99_RS00275
OG0000361	DR096_RS00200	ABLE99_RS00305
OG0000362	DR096_RS02945	ABLE99_RS02440
OG0000363	DR096_RS01225	ABLE99_RS01410
OG0000364	DR096_RS00420	ABLE99_RS01800
OG0000365	DR096_RS00575	ABLE99_RS01950
OG0000366	DR096_RS00595	ABLE99_RS01975
OG0000367	DR096_RS00605	ABLE99_RS01985
OG0000368	DR096_RS01870	ABLE99_RS00060
OG0000369	DR096_RS04650	ABLE99_RS00025
OG0000370	DR096_RS01830	ABLE99_RS00020
OG0000371	DR096_RS01825	ABLE99_RS00015
OG0000372	DR096_RS01820	ABLE99_RS00010
OG0000373	DR096_RS01795	ABLE99_RS03465
OG0000374	DR096_RS01785	ABLE99_RS03455
OG0000375	DR096_RS02880	ABLE99_RS02060
OG0000376	DR096_RS01715	ABLE99_RS02280
OG0000377	DR096_RS01705	ABLE99_RS02270
OG0000378	DR096_RS01670	ABLE99_RS01260
OG0000379	DR096_RS01595	ABLE99_RS01335
OG0000380	DR096_RS01570	ABLE99_RS01360
OG0000381	DR096_RS01215	ABLE99_RS01400
OG0000382	DR096_RS01245	ABLE99_RS01430
OG0000383	DR096_RS01285	ABLE99_RS01470
OG0000384	DR096_RS03380	ABLE99_RS00510
OG0000385	DR096_RS03375	ABLE99_RS00515
OG0000386	DR096_RS02610	ABLE99_RS00535
OG0000387	DR096_RS02635	ABLE99_RS00560
OG0000388	DR096_RS04725	ABLE99_RS00565
OG0000389	DR096_RS03310	ABLE99_RS01050
OG0000390	DR096_RS01090	ABLE99_RS02795
OG0000391	DR096_RS01100	ABLE99_RS02785
OG0000392	DR096_RS01125	ABLE99_RS02760
OG0000393	DR096_RS04585	ABLE99_RS02705
OG0000394	DR096_RS01480	ABLE99_RS02625
OG0000395	DR096_RS01475	ABLE99_RS02620
OG0000396	DR096_RS03045	ABLE99_RS02330
OG0000397	DR096_RS00460	ABLE99_RS01835
OG0000398	DR096_RS00465	ABLE99_RS01840
OG0000399	DR096_RS00510	ABLE99_RS01885
OG0000400	DR096_RS00765	ABLE99_RS02945
OG0000401	DR096_RS00700	ABLE99_RS03005
OG0000402	DR096_RS00690	ABLE99_RS03015
OG0000403	DR096_RS00680	ABLE99_RS03025
OG0000404	DR096_RS00650	ABLE99_RS03055
OG0000405	DR096_RS00635	ABLE99_RS03075
OG0000406	DR096_RS03085	ABLE99_RS03125
OG0000407	DR096_RS04735	ABLE99_RS03130
OG0000408	DR096_RS03075	ABLE99_RS03135
OG0000409	DR096_RS03070	ABLE99_RS03140
OG0000410	DR096_RS03140	ABLE99_RS03170
OG0000411	DR096_RS03130	ABLE99_RS03180
OG0000412	DR096_RS03125	ABLE99_RS03185
OG0000413	DR096_RS01300	ABLE99_RS01485
OG0000414	DR096_RS01310	ABLE99_RS01495
OG0000415	DR096_RS01315	ABLE99_RS01500
OG0000416	DR096_RS01325	ABLE99_RS01510
OG0000417	DR096_RS03165	ABLE99_RS02120
OG0000418	DR096_RS03170	ABLE99_RS02115
OG0000419	DR096_RS02095	ABLE99_RS00965
OG0000420	DR096_RS02130	ABLE99_RS00930
OG0000421	DR096_RS02165	ABLE99_RS00895
OG0000422	DR096_RS02175	ABLE99_RS00885
OG0000423	DR096_RS02325	ABLE99_RS00830
OG0000424	DR096_RS02330	ABLE99_RS00825
OG0000425	DR096_RS02340	ABLE99_RS00815
OG0000426	DR096_RS04695	ABLE99_RS00810
OG0000427	DR096_RS04700	ABLE99_RS00785
OG0000428	DR096_RS02395	ABLE99_RS00760
OG0000429	DR096_RS02755	ABLE99_RS00665
OG0000430	DR096_RS02800	ABLE99_RS00620
OG0000431	DR096_RS02810	ABLE99_RS00610
OG0000432	DR096_RS01890	ABLE99_RS01070
OG0000433	DR096_RS01905	ABLE99_RS01085
OG0000434	DR096_RS01910	ABLE99_RS01090
OG0000435	DR096_RS01925	ABLE99_RS01105
OG0000436	DR096_RS01955	ABLE99_RS01130
OG0000437	DR096_RS01965	ABLE99_RS01140
OG0000438	DR096_RS01970	ABLE99_RS01145
OG0000439	DR096_RS01975	ABLE99_RS01150
OG0000440	DR096_RS00840	ABLE99_RS02845
OG0000442	DR096_RS02520	ABLE99_RS00145
OG0000443	DR096_RS00320	ABLE99_RS00190
OG0000444	DR096_RS00305	ABLE99_RS00205
OG0000445	DR096_RS00280	ABLE99_RS00230
OG0000446	DR096_RS00250	ABLE99_RS00255
OG0000447	DR096_RS00245	ABLE99_RS00260
OG0000448	DR096_RS00215	ABLE99_RS00290
OG0000449	DR096_RS00190	ABLE99_RS00315
OG0000450	DR096_RS00180	ABLE99_RS00325
OG0000451	DR096_RS00140	ABLE99_RS00365
OG0000452	DR096_RS03845	ABLE99_RS00390
OG0000453	DR096_RS00080	ABLE99_RS00425
OG0000455	DR096_RS01025	ABLE99_RS03375
OG0000456	DR096_RS00905	ABLE99_RS03255
OG0000457	DR096_RS00880	ABLE99_RS03230
OG0000458	DR096_RS02915	ABLE99_RS02410
OG0000459	DR096_RS02940	ABLE99_RS02435
OG0000460	DR096_RS02950	ABLE99_RS02445
OG0000461	DR096_RS02500	ABLE99_RS02490
OG0000462	DR096_RS02505	ABLE99_RS02485
OG0000463	DR096_RS02510	ABLE99_RS02480
OG0000464	DR096_RS02980	ABLE99_RS02475
OG0000465	DR096_RS02975	ABLE99_RS02470
OG0000466	DR096_RS00110	ABLE99_RS00395
OG0000467	DR096_RS04620	ABLE99_RS02570
OG0000468	DR096_RS00505	ABLE99_RS01880
OG0000469	DR096_RS00565	ABLE99_RS01940
OG0000470	DR096_RS03815	ABLE99_RS00835
OG0000471	DR096_RS02400	ABLE99_RS00755
OG0000472	DR096_RS03190	ABLE99_RS03205
OG0000473	DR096_RS01010	ABLE99_RS03360
OG0000474	DR096_RS01015	ABLE99_RS03365
OG0000475	DR096_RS01020	ABLE99_RS03370
OG0000476	DR096_RS01335	ABLE99_RS01520
OG0000477	DR096_RS02475	ABLE99_RS02515
OG0000478	DR096_RS00955	ABLE99_RS03305
OG0000479	DR096_RS01635	ABLE99_RS01295
OG0000480	DR096_RS03790	ABLE99_RS01945
OG0000481	DR096_RS02200	ABLE99_RS00860
OG0000482	DR096_RS02280	ABLE99_RS01175
OG0000483	DR096_RS00610	ABLE99_RS01990
OG0000484	DR096_RS04490	ABLE99_RS00200
OG0000485	DR096_RS01960	ABLE99_RS01135
OG0000486	DR096_RS03145	ABLE99_RS02140
OG0000487	DR096_RS04515	ABLE99_RS01920
OG0000488	DR096_RS00580	ABLE99_RS01960
OG0000489	DR096_RS01860	ABLE99_RS00050
OG0000490	DR096_RS01800	ABLE99_RS03470
OG0000491	DR096_RS01615	ABLE99_RS01315
OG0000492	DR096_RS01540	ABLE99_RS01390
OG0000493	DR096_RS02650	ABLE99_RS00575
OG0000494	DR096_RS03285	ABLE99_RS01020
OG0000495	DR096_RS01155	ABLE99_RS02730
OG0000496	DR096_RS01165	ABLE99_RS02720
OG0000497	DR096_RS01170	ABLE99_RS02715
OG0000498	DR096_RS01485	ABLE99_RS02630
OG0000499	DR096_RS01450	ABLE99_RS02595
OG0000500	DR096_RS00470	ABLE99_RS01845
OG0000501	DR096_RS00755	ABLE99_RS02955
OG0000502	DR096_RS02290	ABLE99_RS01165
OG0000503	DR096_RS02145	ABLE99_RS00915
OG0000504	DR096_RS02375	ABLE99_RS00780
OG0000505	DR096_RS02675	ABLE99_RS00745
OG0000506	DR096_RS02685	ABLE99_RS00735
OG0000507	DR096_RS02720	ABLE99_RS00700
OG0000508	DR096_RS00255	ABLE99_RS00250
OG0000509	DR096_RS00220	ABLE99_RS00285
OG0000510	DR096_RS00210	ABLE99_RS00295
OG0000511	DR096_RS00075	ABLE99_RS00430
OG0000512	DR096_RS02955	ABLE99_RS02450
OG0000513	DR096_RS00940	ABLE99_RS03290
OG0000514	DR096_RS01130	ABLE99_RS02755
OG0000516	DR096_RS04520	ABLE99_RS01925
OG0000517	DR096_RS01880	ABLE99_RS00065
OG0000518	DR096_RS00710	ABLE99_RS02995
OG0000519	DR096_RS02170	ABLE99_RS00890
OG0000520	DR096_RS02390	ABLE99_RS00765
OG0000521	DR096_RS00240	ABLE99_RS00265
