Orthogroup	MHP_168_genes	MHP_MHP709_genes
OG0000082	MHP168_RS04000	DR088_RS04120
OG0000083	MHP168_RS02095	DR088_RS00630
OG0000084	MHP168_RS02245	DR088_RS00655
OG0000085	MHP168_RS02240	DR088_RS00660
OG0000086	MHP168_RS02230	DR088_RS00670
OG0000087	MHP168_RS02215	DR088_RS00685
OG0000088	MHP168_RS02210	DR088_RS00690
OG0000089	MHP168_RS02195	DR088_RS00700
OG0000090	MHP168_RS00065	DR088_RS01920
OG0000091	MHP168_RS00055	DR088_RS01905
OG0000092	MHP168_RS00040	DR088_RS01890
OG0000093	MHP168_RS00035	DR088_RS01885
OG0000094	MHP168_RS00030	DR088_RS01880
OG0000095	MHP168_RS00005	DR088_RS01855
OG0000096	MHP168_RS03660	DR088_RS01850
OG0000097	MHP168_RS03640	DR088_RS01830
OG0000098	MHP168_RS03630	DR088_RS01820
OG0000099	MHP168_RS03510	DR088_RS04460
OG0000100	MHP168_RS03490	DR088_RS02105
OG0000101	MHP168_RS03485	DR088_RS02100
OG0000102	MHP168_RS01720	DR088_RS02310
OG0000103	MHP168_RS02160	DR088_RS02855
OG0000104	MHP168_RS02155	DR088_RS02860
OG0000105	MHP168_RS02140	DR088_RS02875
OG0000106	MHP168_RS02130	DR088_RS02885
OG0000107	MHP168_RS02120	DR088_RS02895
OG0000108	MHP168_RS02115	DR088_RS02900
OG0000109	MHP168_RS02110	DR088_RS02905
OG0000110	MHP168_RS02385	DR088_RS02395
OG0000111	MHP168_RS02380	DR088_RS02400
OG0000112	MHP168_RS02370	DR088_RS02410
OG0000113	MHP168_RS02350	DR088_RS04525
OG0000114	MHP168_RS02340	DR088_RS02440
OG0000115	MHP168_RS02325	DR088_RS02455
OG0000116	MHP168_RS01380	DR088_RS01000
OG0000117	MHP168_RS01385	DR088_RS01005
OG0000118	MHP168_RS01425	DR088_RS02615
OG0000119	MHP168_RS01430	DR088_RS02620
OG0000120	MHP168_RS01445	DR088_RS02635
OG0000121	MHP168_RS01470	DR088_RS02660
OG0000122	MHP168_RS01475	DR088_RS02665
OG0000123	MHP168_RS01495	DR088_RS02685
OG0000124	MHP168_RS01500	DR088_RS02690
OG0000125	MHP168_RS01505	DR088_RS02695
OG0000126	MHP168_RS01515	DR088_RS02465
OG0000127	MHP168_RS01525	DR088_RS02475
OG0000128	MHP168_RS01540	DR088_RS02490
OG0000129	MHP168_RS01545	DR088_RS02495
OG0000130	MHP168_RS01555	DR088_RS02505
OG0000131	MHP168_RS01585	DR088_RS04535
OG0000132	MHP168_RS01600	DR088_RS04540
OG0000133	MHP168_RS00510	DR088_RS03100
OG0000134	MHP168_RS00515	DR088_RS03095
OG0000135	MHP168_RS00530	DR088_RS03080
OG0000136	MHP168_RS00535	DR088_RS03075
OG0000137	MHP168_RS00570	DR088_RS03045
OG0000138	MHP168_RS01030	DR088_RS00760
OG0000139	MHP168_RS01000	DR088_RS00730
OG0000140	MHP168_RS00995	DR088_RS00725
OG0000141	MHP168_RS02945	DR088_RS00345
OG0000142	MHP168_RS02940	DR088_RS04315
OG0000143	MHP168_RS02915	DR088_RS00320
OG0000144	MHP168_RS02905	DR088_RS00310
OG0000145	MHP168_RS02895	DR088_RS00300
OG0000146	MHP168_RS02885	DR088_RS00290
OG0000147	MHP168_RS02880	DR088_RS00285
OG0000148	MHP168_RS02865	DR088_RS00270
OG0000149	MHP168_RS02855	DR088_RS00260
OG0000150	MHP168_RS02840	DR088_RS00245
OG0000151	MHP168_RS02790	DR088_RS00200
OG0000152	MHP168_RS02785	DR088_RS00195
OG0000153	MHP168_RS02780	DR088_RS00190
OG0000154	MHP168_RS02770	DR088_RS00180
OG0000155	MHP168_RS02730	DR088_RS00140
OG0000156	MHP168_RS02720	DR088_RS00130
OG0000157	MHP168_RS02715	DR088_RS04305
OG0000158	MHP168_RS04090	DR088_RS04300
OG0000159	MHP168_RS02465	DR088_RS02995
OG0000160	MHP168_RS02460	DR088_RS02990
OG0000161	MHP168_RS02455	DR088_RS02985
OG0000162	MHP168_RS02445	DR088_RS02975
OG0000163	MHP168_RS02440	DR088_RS02970
OG0000164	MHP168_RS01810	DR088_RS03330
OG0000165	MHP168_RS02010	DR088_RS00550
OG0000166	MHP168_RS02035	DR088_RS00570
OG0000167	MHP168_RS02050	DR088_RS00585
OG0000168	MHP168_RS02055	DR088_RS00590
OG0000169	MHP168_RS03030	DR088_RS01385
OG0000170	MHP168_RS03045	DR088_RS01400
OG0000171	MHP168_RS03055	DR088_RS01410
OG0000172	MHP168_RS03060	DR088_RS01420
OG0000173	MHP168_RS03065	DR088_RS01425
OG0000174	MHP168_RS03070	DR088_RS01430
OG0000175	MHP168_RS03085	DR088_RS01445
OG0000176	MHP168_RS03135	DR088_RS01495
OG0000177	MHP168_RS03140	DR088_RS01500
OG0000178	MHP168_RS03145	DR088_RS01505
OG0000179	MHP168_RS03155	DR088_RS01515
OG0000180	MHP168_RS03160	DR088_RS01520
OG0000181	MHP168_RS03200	DR088_RS04610
OG0000182	MHP168_RS03210	DR088_RS03500
OG0000183	MHP168_RS03245	DR088_RS01985
OG0000184	MHP168_RS03285	DR088_RS02025
OG0000185	MHP168_RS03270	DR088_RS02010
OG0000186	MHP168_RS01610	DR088_RS04545
OG0000187	MHP168_RS01625	DR088_RS02575
OG0000188	MHP168_RS01635	DR088_RS02585
OG0000189	MHP168_RS02300	DR088_RS04560
OG0000190	MHP168_RS02295	DR088_RS02935
OG0000191	MHP168_RS02275	DR088_RS02915
OG0000192	MHP168_RS01290	DR088_RS00920
OG0000193	MHP168_RS01280	DR088_RS00905
OG0000194	MHP168_RS00965	DR088_RS02840
OG0000195	MHP168_RS00960	DR088_RS02835
OG0000196	MHP168_RS00940	DR088_RS02815
OG0000197	MHP168_RS00935	DR088_RS02810
OG0000198	MHP168_RS00920	DR088_RS02795
OG0000199	MHP168_RS00915	DR088_RS02790
OG0000200	MHP168_RS00905	DR088_RS02775
OG0000201	MHP168_RS00895	DR088_RS02765
OG0000202	MHP168_RS00840	DR088_RS02710
OG0000203	MHP168_RS00835	DR088_RS02705
OG0000204	MHP168_RS00830	DR088_RS04410
OG0000205	MHP168_RS00825	DR088_RS01790
OG0000206	MHP168_RS00805	DR088_RS01770
OG0000207	MHP168_RS00790	DR088_RS01755
OG0000208	MHP168_RS00785	DR088_RS01750
OG0000209	MHP168_RS00780	DR088_RS01745
OG0000210	MHP168_RS00730	DR088_RS01700
OG0000211	MHP168_RS00715	DR088_RS01690
OG0000212	MHP168_RS00705	DR088_RS01680
OG0000213	MHP168_RS03705	DR088_RS01675
OG0000214	MHP168_RS00700	DR088_RS01670
OG0000215	MHP168_RS00695	DR088_RS01665
OG0000216	MHP168_RS00690	DR088_RS01660
OG0000217	MHP168_RS00685	DR088_RS01655
OG0000218	MHP168_RS00675	DR088_RS01645
OG0000219	MHP168_RS00670	DR088_RS01640
OG0000220	MHP168_RS00665	DR088_RS01635
OG0000221	MHP168_RS00660	DR088_RS01630
OG0000222	MHP168_RS00655	DR088_RS01625
OG0000223	MHP168_RS00650	DR088_RS01620
OG0000224	MHP168_RS00640	DR088_RS01610
OG0000225	MHP168_RS00630	DR088_RS01600
OG0000226	MHP168_RS00625	DR088_RS01595
OG0000227	MHP168_RS00620	DR088_RS01590
OG0000228	MHP168_RS04100	DR088_RS04640
OG0000229	MHP168_RS00610	DR088_RS01580
OG0000230	MHP168_RS00605	DR088_RS01575
OG0000231	MHP168_RS00595	DR088_RS01565
OG0000232	MHP168_RS00585	DR088_RS01555
OG0000233	MHP168_RS01075	DR088_RS00790
OG0000234	MHP168_RS01110	DR088_RS00825
OG0000235	MHP168_RS01120	DR088_RS00835
OG0000236	MHP168_RS01125	DR088_RS00840
OG0000237	MHP168_RS01130	DR088_RS00845
OG0000238	MHP168_RS01140	DR088_RS00855
OG0000239	MHP168_RS02955	DR088_RS03185
OG0000240	MHP168_RS02960	DR088_RS03190
OG0000241	MHP168_RS02970	DR088_RS03200
OG0000242	MHP168_RS02975	DR088_RS03205
OG0000243	MHP168_RS02980	DR088_RS03210
OG0000244	MHP168_RS02990	DR088_RS03220
OG0000245	MHP168_RS03000	DR088_RS03230
OG0000246	MHP168_RS00115	DR088_RS03555
OG0000247	MHP168_RS00125	DR088_RS03610
OG0000248	MHP168_RS00135	DR088_RS01365
OG0000249	MHP168_RS00140	DR088_RS01360
OG0000250	MHP168_RS00155	DR088_RS01345
OG0000251	MHP168_RS00180	DR088_RS01310
OG0000252	MHP168_RS00190	DR088_RS01300
OG0000253	MHP168_RS00195	DR088_RS01295
OG0000254	MHP168_RS00205	DR088_RS01285
OG0000255	MHP168_RS00215	DR088_RS01275
OG0000256	MHP168_RS00220	DR088_RS01270
OG0000257	MHP168_RS00245	DR088_RS01245
OG0000258	MHP168_RS00255	DR088_RS01235
OG0000259	MHP168_RS00285	DR088_RS01205
OG0000260	MHP168_RS00295	DR088_RS01195
OG0000261	MHP168_RS00305	DR088_RS04380
OG0000262	MHP168_RS00320	DR088_RS01170
OG0000263	MHP168_RS00335	DR088_RS01155
OG0000264	MHP168_RS00350	DR088_RS01140
OG0000265	MHP168_RS00360	DR088_RS01130
OG0000266	MHP168_RS00375	DR088_RS01115
OG0000267	MHP168_RS00390	DR088_RS01100
OG0000268	MHP168_RS00395	DR088_RS01095
OG0000269	MHP168_RS00410	DR088_RS01080
OG0000270	MHP168_RS03460	DR088_RS04455
OG0000271	MHP168_RS03455	DR088_RS02070
OG0000272	MHP168_RS03450	DR088_RS02065
OG0000273	MHP168_RS03445	DR088_RS02060
OG0000274	MHP168_RS03425	DR088_RS02160
OG0000275	MHP168_RS03420	DR088_RS04480
OG0000276	MHP168_RS03415	DR088_RS02170
OG0000277	MHP168_RS03405	DR088_RS02180
OG0000278	MHP168_RS03400	DR088_RS02185
OG0000279	MHP168_RS03390	DR088_RS02195
OG0000280	MHP168_RS03385	DR088_RS02200
OG0000281	MHP168_RS03790	DR088_RS02205
OG0000282	MHP168_RS03360	DR088_RS04490
OG0000283	MHP168_RS03355	DR088_RS02235
OG0000284	MHP168_RS03350	DR088_RS02240
OG0000285	MHP168_RS03345	DR088_RS04495
OG0000286	MHP168_RS02425	DR088_RS02955
OG0000287	MHP168_RS02525	DR088_RS03170
OG0000288	MHP168_RS02535	DR088_RS03160
OG0000289	MHP168_RS02540	DR088_RS03155
OG0000290	MHP168_RS02650	DR088_RS00070
OG0000291	MHP168_RS02640	DR088_RS00060
OG0000292	MHP168_RS02635	DR088_RS00055
OG0000293	MHP168_RS02630	DR088_RS00050
OG0000294	MHP168_RS02620	DR088_RS00040
OG0000295	MHP168_RS02615	DR088_RS00035
OG0000296	MHP168_RS02575	DR088_RS03120
OG0000297	MHP168_RS02570	DR088_RS03125
OG0000298	MHP168_RS00150	DR088_RS01350
OG0000299	MHP168_RS03690	DR088_RS01325
OG0000300	MHP168_RS00345	DR088_RS01145
OG0000301	MHP168_RS00380	DR088_RS01110
OG0000302	MHP168_RS00385	DR088_RS01105
OG0000303	MHP168_RS00540	DR088_RS03070
OG0000304	MHP168_RS00580	DR088_RS01550
OG0000305	MHP168_RS02890	DR088_RS00295
OG0000306	MHP168_RS02810	DR088_RS00220
OG0000307	MHP168_RS02775	DR088_RS00185
OG0000308	MHP168_RS02675	DR088_RS00090
OG0000309	MHP168_RS02605	DR088_RS00025
OG0000310	MHP168_RS02530	DR088_RS03165
OG0000311	MHP168_RS02485	DR088_RS03015
OG0000312	MHP168_RS02470	DR088_RS03000
OG0000313	MHP168_RS01820	DR088_RS03340
OG0000314	MHP168_RS02030	DR088_RS00565
OG0000315	MHP168_RS02060	DR088_RS00595
OG0000316	MHP168_RS02070	DR088_RS00605
OG0000317	MHP168_RS02205	DR088_RS00695
OG0000318	MHP168_RS02075	DR088_RS04330
OG0000319	MHP168_RS02145	DR088_RS02870
OG0000320	MHP168_RS02360	DR088_RS02420
OG0000321	MHP168_RS01420	DR088_RS02610
OG0000322	MHP168_RS01465	DR088_RS02655
OG0000323	MHP168_RS01595	DR088_RS02545
OG0000324	MHP168_RS02270	DR088_RS02910
OG0000325	MHP168_RS00955	DR088_RS02830
OG0000326	MHP168_RS00865	DR088_RS02735
OG0000327	MHP168_RS00860	DR088_RS02730
OG0000328	MHP168_RS00775	DR088_RS01740
OG0000329	MHP168_RS00750	DR088_RS01720
OG0000330	MHP168_RS01085	DR088_RS00800
OG0000331	MHP168_RS02985	DR088_RS03215
OG0000332	MHP168_RS03095	DR088_RS01455
OG0000333	MHP168_RS03105	DR088_RS01465
OG0000334	MHP168_RS03205	DR088_RS03505
OG0000335	MHP168_RS03215	DR088_RS01955
OG0000336	MHP168_RS03375	DR088_RS04485
OG0000337	MHP168_RS03615	DR088_RS01805
OG0000338	MHP168_RS03655	DR088_RS01845
OG0000339	MHP168_RS02330	DR088_RS02450
OG0000340	MHP168_RS01395	DR088_RS04665
OG0000341	MHP168_RS02290	DR088_RS02930
OG0000342	MHP168_RS00925	DR088_RS02800
OG0000343	MHP168_RS03115	DR088_RS01475
OG0000344	MHP168_RS00555	DR088_RS03055
OG0000345	MHP168_RS00635	DR088_RS01605
OG0000346	MHP168_RS03380	DR088_RS02210
OG0000347	MHP168_RS01490	DR088_RS02680
OG0000348	MHP168_RS00855	DR088_RS02725
OG0000349	MHP168_RS03435	DR088_RS04475
OG0000350	MHP168_RS02765	DR088_RS00175
OG0000351	MHP168_RS00475	DR088_RS01020
OG0000352	MHP168_RS02005	DR088_RS00545
OG0000353	MHP168_RS01460	DR088_RS02650
OG0000354	MHP168_RS01015	DR088_RS00745
OG0000355	MHP168_RS01975	DR088_RS04320
OG0000356	MHP168_RS02065	DR088_RS04325
OG0000357	MHP168_RS03075	DR088_RS04390
OG0000358	MHP168_RS03080	DR088_RS01440
OG0000359	MHP168_RS00885	DR088_RS04555
OG0000360	MHP168_RS00250	DR088_RS01240
OG0000361	MHP168_RS00280	DR088_RS01210
OG0000362	MHP168_RS02550	DR088_RS03145
OG0000363	MHP168_RS01530	DR088_RS02480
OG0000364	MHP168_RS01955	DR088_RS00490
OG0000365	MHP168_RS02260	DR088_RS04350
OG0000366	MHP168_RS02235	DR088_RS00665
OG0000367	MHP168_RS02225	DR088_RS00675
OG0000368	MHP168_RS00060	DR088_RS01910
OG0000369	MHP168_RS00025	DR088_RS04415
OG0000370	MHP168_RS00020	DR088_RS01870
OG0000371	MHP168_RS00015	DR088_RS01865
OG0000372	MHP168_RS00010	DR088_RS01860
OG0000373	MHP168_RS03645	DR088_RS01835
OG0000374	MHP168_RS03635	DR088_RS01825
OG0000375	MHP168_RS02150	DR088_RS02865
OG0000376	MHP168_RS02375	DR088_RS02405
OG0000377	MHP168_RS02365	DR088_RS02415
OG0000378	MHP168_RS01375	DR088_RS00995
OG0000379	MHP168_RS01455	DR088_RS02645
OG0000380	MHP168_RS01480	DR088_RS02670
OG0000381	MHP168_RS01520	DR088_RS02470
OG0000382	MHP168_RS01550	DR088_RS02500
OG0000383	MHP168_RS01590	DR088_RS02540
OG0000384	MHP168_RS00495	DR088_RS03375
OG0000385	MHP168_RS00500	DR088_RS03380
OG0000386	MHP168_RS00520	DR088_RS03090
OG0000387	MHP168_RS00545	DR088_RS03065
OG0000388	MHP168_RS00550	DR088_RS04570
OG0000389	MHP168_RS01035	DR088_RS00765
OG0000390	MHP168_RS02910	DR088_RS00315
OG0000391	MHP168_RS02900	DR088_RS00305
OG0000392	MHP168_RS02875	DR088_RS00280
OG0000393	MHP168_RS02815	DR088_RS04310
OG0000394	MHP168_RS02740	DR088_RS00150
OG0000395	MHP168_RS02735	DR088_RS00145
OG0000396	MHP168_RS02430	DR088_RS02960
OG0000397	MHP168_RS01990	DR088_RS00530
OG0000398	MHP168_RS01995	DR088_RS00535
OG0000399	MHP168_RS02045	DR088_RS00580
OG0000400	MHP168_RS03040	DR088_RS01395
OG0000401	MHP168_RS03100	DR088_RS01460
OG0000402	MHP168_RS03110	DR088_RS01470
OG0000403	MHP168_RS03120	DR088_RS01480
OG0000404	MHP168_RS03150	DR088_RS01510
OG0000405	MHP168_RS03165	DR088_RS01525
OG0000406	MHP168_RS03220	DR088_RS01960
OG0000407	MHP168_RS03225	DR088_RS04425
OG0000408	MHP168_RS03230	DR088_RS01970
OG0000409	MHP168_RS03235	DR088_RS01975
OG0000410	MHP168_RS03290	DR088_RS02030
OG0000411	MHP168_RS03280	DR088_RS02020
OG0000412	MHP168_RS03275	DR088_RS02015
OG0000413	MHP168_RS01605	DR088_RS02555
OG0000414	MHP168_RS01615	DR088_RS02565
OG0000415	MHP168_RS01620	DR088_RS02570
OG0000416	MHP168_RS01630	DR088_RS02580
OG0000417	MHP168_RS03990	DR088_RS02925
OG0000418	MHP168_RS02280	DR088_RS02920
OG0000419	MHP168_RS00945	DR088_RS02820
OG0000420	MHP168_RS00910	DR088_RS02785
OG0000421	MHP168_RS00880	DR088_RS02750
OG0000422	MHP168_RS00870	DR088_RS02740
OG0000423	MHP168_RS00815	DR088_RS01780
OG0000424	MHP168_RS00810	DR088_RS01775
OG0000425	MHP168_RS00800	DR088_RS01765
OG0000426	MHP168_RS00795	DR088_RS04405
OG0000427	MHP168_RS00770	DR088_RS04400
OG0000428	MHP168_RS00740	DR088_RS01710
OG0000429	MHP168_RS00645	DR088_RS01615
OG0000430	MHP168_RS00600	DR088_RS01570
OG0000431	MHP168_RS00590	DR088_RS01560
OG0000432	MHP168_RS01080	DR088_RS00795
OG0000433	MHP168_RS01095	DR088_RS00810
OG0000434	MHP168_RS01100	DR088_RS00815
OG0000435	MHP168_RS01115	DR088_RS00830
OG0000436	MHP168_RS01145	DR088_RS00860
OG0000437	MHP168_RS01155	DR088_RS00870
OG0000438	MHP168_RS01160	DR088_RS00875
OG0000439	MHP168_RS01165	DR088_RS04360
OG0000440	MHP168_RS02965	DR088_RS04575
OG0000441	MHP168_RS03010	DR088_RS03240
OG0000442	MHP168_RS00120	DR088_RS03560
OG0000443	MHP168_RS00165	DR088_RS01330
OG0000444	MHP168_RS00175	DR088_RS01315
OG0000445	MHP168_RS00200	DR088_RS01290
OG0000446	MHP168_RS00230	DR088_RS01260
OG0000447	MHP168_RS00235	DR088_RS01255
OG0000448	MHP168_RS00265	DR088_RS01225
OG0000449	MHP168_RS00290	DR088_RS01200
OG0000450	MHP168_RS00300	DR088_RS01190
OG0000451	MHP168_RS00340	DR088_RS01150
OG0000452	MHP168_RS00365	DR088_RS01125
OG0000453	MHP168_RS00400	DR088_RS01090
OG0000455	MHP168_RS03480	DR088_RS02095
OG0000456	MHP168_RS03365	DR088_RS02225
OG0000457	MHP168_RS03340	DR088_RS02250
OG0000458	MHP168_RS02520	DR088_RS03175
OG0000459	MHP168_RS02545	DR088_RS03150
OG0000460	MHP168_RS02555	DR088_RS03140
OG0000461	MHP168_RS02600	DR088_RS00020
OG0000462	MHP168_RS02595	DR088_RS00015
OG0000463	MHP168_RS02590	DR088_RS00010
OG0000464	MHP168_RS02585	DR088_RS03110
OG0000465	MHP168_RS02580	DR088_RS03115
OG0000466	MHP168_RS00370	DR088_RS01120
OG0000467	MHP168_RS02685	DR088_RS04290
OG0000468	MHP168_RS02040	DR088_RS00575
OG0000469	MHP168_RS02100	DR088_RS00635
OG0000470	MHP168_RS03855	DR088_RS03670
OG0000471	MHP168_RS00735	DR088_RS01705
OG0000472	MHP168_RS03300	DR088_RS02040
OG0000473	MHP168_RS03465	DR088_RS02080
OG0000474	MHP168_RS03470	DR088_RS02085
OG0000475	MHP168_RS03475	DR088_RS02090
OG0000476	MHP168_RS01640	DR088_RS02590
OG0000477	MHP168_RS02625	DR088_RS00045
OG0000478	MHP168_RS03410	DR088_RS02175
OG0000479	MHP168_RS01415	DR088_RS02605
OG0000480	MHP168_RS03890	DR088_RS03655
OG0000481	MHP168_RS00845	DR088_RS02715
OG0000482	MHP168_RS01285	DR088_RS00910
OG0000483	MHP168_RS02220	DR088_RS00680
OG0000484	MHP168_RS00170	DR088_RS04385
OG0000485	MHP168_RS01150	DR088_RS00865
OG0000486	MHP168_RS02305	DR088_RS02945
OG0000487	MHP168_RS02080	DR088_RS04335
OG0000488	MHP168_RS02250	DR088_RS00650
OG0000489	MHP168_RS00050	DR088_RS01900
OG0000490	MHP168_RS03650	DR088_RS01840
OG0000491	MHP168_RS01435	DR088_RS02625
OG0000492	MHP168_RS01510	DR088_RS02700
OG0000493	MHP168_RS00560	DR088_RS03050
OG0000494	MHP168_RS01010	DR088_RS00740
OG0000495	MHP168_RS02845	DR088_RS00250
OG0000496	MHP168_RS02835	DR088_RS00240
OG0000497	MHP168_RS02830	DR088_RS00235
OG0000498	MHP168_RS02745	DR088_RS00155
OG0000499	MHP168_RS02710	DR088_RS00120
OG0000500	MHP168_RS02000	DR088_RS00540
OG0000501	MHP168_RS03050	DR088_RS01405
OG0000502	MHP168_RS01275	DR088_RS00900
OG0000503	MHP168_RS00900	DR088_RS02770
OG0000505	MHP168_RS00720	DR088_RS01695
OG0000506	MHP168_RS00710	DR088_RS01685
OG0000507	MHP168_RS00680	DR088_RS01650
OG0000508	MHP168_RS00225	DR088_RS01265
OG0000509	MHP168_RS00260	DR088_RS01230
OG0000510	MHP168_RS00270	DR088_RS01220
OG0000511	MHP168_RS00405	DR088_RS01085
OG0000512	MHP168_RS02560	DR088_RS03135
OG0000513	MHP168_RS03395	DR088_RS02190
OG0000514	MHP168_RS02870	DR088_RS00275
OG0000515	MHP168_RS01925, MHP168_RS01650	DR088_RS00445
OG0000516	MHP168_RS02085	DR088_RS04340
OG0000518	MHP168_RS03090	DR088_RS01450
OG0000519	MHP168_RS00875	DR088_RS02745
OG0000520	MHP168_RS00745	DR088_RS01715
OG0000521	MHP168_RS00240	DR088_RS01250
OG0000522	MHP168_RS00275	DR088_RS01215
OG0000523	MHP168_RS03335	DR088_RS02255
OG0000524	MHP168_RS02680	DR088_RS00095
OG0000525	MHP168_RS03305	DR088_RS04440
OG0000526	MHP168_RS03975	DR088_RS03780
OG0000527	MHP168_RS03970, MHP168_RS03965	DR088_RS00365
OG0000528	MHP168_RS02090	DR088_RS04345
OG0000529	MHP168_RS02135	DR088_RS02880
OG0000530	MHP168_RS02345	DR088_RS02435
OG0000531	MHP168_RS01485	DR088_RS02675
