Orthogroup	MHP_112B_genes	MHP_116_genes
OG0000106	NBX26_RS02395	ABJ972_RS02195
OG0000107	NBX26_RS02405	ABJ972_RS02205
OG0000108	NBX26_RS02410	ABJ972_RS02210
OG0000109	NBX26_RS02415	ABJ972_RS02215
OG0000110	NBX26_RS02535	ABJ972_RS02335
OG0000111	NBX26_RS02530	ABJ972_RS02330
OG0000112	NBX26_RS02520	ABJ972_RS02320
OG0000113	NBX26_RS02500	ABJ972_RS02300
OG0000114	NBX26_RS02490	ABJ972_RS02290
OG0000115	NBX26_RS02480	ABJ972_RS02280
OG0000116	NBX26_RS01420	ABJ972_RS01285
OG0000117	NBX26_RS01425	ABJ972_RS01290
OG0000118	NBX26_RS01460	ABJ972_RS01325
OG0000119	NBX26_RS01470	ABJ972_RS01330
OG0000120	NBX26_RS01485	ABJ972_RS01345
OG0000121	NBX26_RS01515	ABJ972_RS01370
OG0000122	NBX26_RS01520	ABJ972_RS01375
OG0000123	NBX26_RS01540	ABJ972_RS01395
OG0000124	NBX26_RS01545	ABJ972_RS01400
OG0000125	NBX26_RS01550	ABJ972_RS01405
OG0000126	NBX26_RS01560	ABJ972_RS01415
OG0000127	NBX26_RS01570	ABJ972_RS01425
OG0000128	NBX26_RS01585	ABJ972_RS01440
OG0000129	NBX26_RS01590	ABJ972_RS01445
OG0000130	NBX26_RS01600	ABJ972_RS01455
OG0000131	NBX26_RS01630	ABJ972_RS01485
OG0000132	NBX26_RS01645	ABJ972_RS01500
OG0000133	NBX26_RS00530	ABJ972_RS00515
OG0000134	NBX26_RS00535	ABJ972_RS00520
OG0000135	NBX26_RS00550	ABJ972_RS00535
OG0000136	NBX26_RS00555	ABJ972_RS00540
OG0000137	NBX26_RS00595	ABJ972_RS00570
OG0000138	NBX26_RS00620	ABJ972_RS01050
OG0000139	NBX26_RS00650	ABJ972_RS01020
OG0000140	NBX26_RS00655	ABJ972_RS01015
OG0000141	NBX26_RS03105	ABJ972_RS02855
OG0000142	NBX26_RS03100	ABJ972_RS02850
OG0000143	NBX26_RS03085	ABJ972_RS02830
OG0000144	NBX26_RS03070	ABJ972_RS02820
OG0000145	NBX26_RS03060	ABJ972_RS02810
OG0000146	NBX26_RS03050	ABJ972_RS02800
OG0000147	NBX26_RS03045	ABJ972_RS02795
OG0000148	NBX26_RS03030	ABJ972_RS02780
OG0000149	NBX26_RS03020	ABJ972_RS02770
OG0000150	NBX26_RS03005	ABJ972_RS02755
OG0000151	NBX26_RS02955	ABJ972_RS02705
OG0000152	NBX26_RS02950	ABJ972_RS02700
OG0000153	NBX26_RS02945	ABJ972_RS02695
OG0000154	NBX26_RS02935	ABJ972_RS02685
OG0000155	NBX26_RS02895	ABJ972_RS02650
OG0000156	NBX26_RS02890	ABJ972_RS02645
OG0000157	NBX26_RS02880	ABJ972_RS02635
OG0000158	NBX26_RS02870	ABJ972_RS02625
OG0000159	NBX26_RS02625	ABJ972_RS02405
OG0000160	NBX26_RS02620	ABJ972_RS02400
OG0000161	NBX26_RS02615	ABJ972_RS02395
OG0000162	NBX26_RS02605	ABJ972_RS02385
OG0000163	NBX26_RS02600	ABJ972_RS02380
OG0000164	NBX26_RS01730	ABJ972_RS01585
OG0000165	NBX26_RS02160	ABJ972_RS01905
OG0000166	NBX26_RS02140	ABJ972_RS01925
OG0000167	NBX26_RS02125	ABJ972_RS01940
OG0000168	NBX26_RS02120	ABJ972_RS01945
OG0000169	NBX26_RS03215	ABJ972_RS02955
OG0000170	NBX26_RS03230	ABJ972_RS02970
OG0000171	NBX26_RS03240	ABJ972_RS02980
OG0000172	NBX26_RS03245	ABJ972_RS02985
OG0000173	NBX26_RS03250	ABJ972_RS02990
OG0000174	NBX26_RS03255	ABJ972_RS02995
OG0000175	NBX26_RS03270	ABJ972_RS03010
OG0000176	NBX26_RS03330	ABJ972_RS03055
OG0000177	NBX26_RS03335	ABJ972_RS03060
OG0000178	NBX26_RS03340	ABJ972_RS03065
OG0000179	NBX26_RS03350	ABJ972_RS03075
OG0000180	NBX26_RS03355	ABJ972_RS03080
OG0000181	NBX26_RS03395	ABJ972_RS03130
OG0000182	NBX26_RS03405	ABJ972_RS03140
OG0000183	NBX26_RS03440	ABJ972_RS03175
OG0000184	NBX26_RS03495	ABJ972_RS03220
OG0000185	NBX26_RS03480	ABJ972_RS03205
OG0000186	NBX26_RS01655	ABJ972_RS01510
OG0000187	NBX26_RS01670	ABJ972_RS01525
OG0000188	NBX26_RS01680	ABJ972_RS01535
OG0000189	NBX26_RS02455	ABJ972_RS02250
OG0000190	NBX26_RS02450	ABJ972_RS02245
OG0000191	NBX26_RS02425	ABJ972_RS02225
OG0000192	NBX26_RS01345	ABJ972_RS01205
OG0000193	NBX26_RS01330	ABJ972_RS01195
OG0000194	NBX26_RS00695	ABJ972_RS00980
OG0000195	NBX26_RS00700	ABJ972_RS00975
OG0000196	NBX26_RS00725	ABJ972_RS00955
OG0000197	NBX26_RS00735	ABJ972_RS00950
OG0000198	NBX26_RS00745	ABJ972_RS00930
OG0000199	NBX26_RS00750	ABJ972_RS00925
OG0000200	NBX26_RS00765	ABJ972_RS00910
OG0000201	NBX26_RS00775	ABJ972_RS00900
OG0000202	NBX26_RS00830	ABJ972_RS00845
OG0000203	NBX26_RS00835	ABJ972_RS00840
OG0000204	NBX26_RS00840	ABJ972_RS00835
OG0000205	NBX26_RS00845	ABJ972_RS00830
OG0000206	NBX26_RS00865	ABJ972_RS00810
OG0000207	NBX26_RS00880	ABJ972_RS00795
OG0000208	NBX26_RS00885	ABJ972_RS00790
OG0000209	NBX26_RS00890	ABJ972_RS00785
OG0000210	NBX26_RS00935	ABJ972_RS00740
OG0000211	NBX26_RS01080	ABJ972_RS00730
OG0000212	NBX26_RS01085	ABJ972_RS00720
OG0000213	NBX26_RS01090	ABJ972_RS00715
OG0000214	NBX26_RS01095	ABJ972_RS00710
OG0000215	NBX26_RS01100	ABJ972_RS00705
OG0000216	NBX26_RS01105	ABJ972_RS00700
OG0000217	NBX26_RS01110	ABJ972_RS00695
OG0000218	NBX26_RS01120	ABJ972_RS00685
OG0000219	NBX26_RS01125	ABJ972_RS00680
OG0000220	NBX26_RS01130	ABJ972_RS00675
OG0000221	NBX26_RS01135	ABJ972_RS00670
OG0000222	NBX26_RS01140	ABJ972_RS00665
OG0000223	NBX26_RS01145	ABJ972_RS00660
OG0000224	NBX26_RS01155	ABJ972_RS00650
OG0000225	NBX26_RS01165	ABJ972_RS00640
OG0000226	NBX26_RS01170	ABJ972_RS00635
OG0000227	NBX26_RS01175	ABJ972_RS00630
OG0000228	NBX26_RS01180	ABJ972_RS00625
OG0000229	NBX26_RS01185	ABJ972_RS00620
OG0000230	NBX26_RS01190	ABJ972_RS00615
OG0000231	NBX26_RS01200	ABJ972_RS00605
OG0000232	NBX26_RS01210	ABJ972_RS00595
OG0000233	NBX26_RS01230	ABJ972_RS01080
OG0000234	NBX26_RS01265	ABJ972_RS01115
OG0000235	NBX26_RS01275	ABJ972_RS01125
OG0000236	NBX26_RS01280	ABJ972_RS01130
OG0000237	NBX26_RS01285	ABJ972_RS01135
OG0000238	NBX26_RS01295	ABJ972_RS01140
OG0000239	NBX26_RS03115	ABJ972_RS02865
OG0000240	NBX26_RS03120	ABJ972_RS02870
OG0000241	NBX26_RS03130	ABJ972_RS02880
OG0000242	NBX26_RS03135	ABJ972_RS02885
OG0000243	NBX26_RS03140	ABJ972_RS02890
OG0000244	NBX26_RS03150	ABJ972_RS02900
OG0000245	NBX26_RS03160	ABJ972_RS02910
OG0000246	NBX26_RS00130	ABJ972_RS00125
OG0000247	NBX26_RS00140	ABJ972_RS00135
OG0000248	NBX26_RS00150	ABJ972_RS00145
OG0000249	NBX26_RS00155	ABJ972_RS00150
OG0000250	NBX26_RS00180	ABJ972_RS00165
OG0000251	NBX26_RS00210	ABJ972_RS00195
OG0000252	NBX26_RS00215	ABJ972_RS00205
OG0000253	NBX26_RS00220	ABJ972_RS00210
OG0000254	NBX26_RS00230	ABJ972_RS00220
OG0000255	NBX26_RS00235	ABJ972_RS00225
OG0000256	NBX26_RS00240	ABJ972_RS00230
OG0000257	NBX26_RS00265	ABJ972_RS00255
OG0000258	NBX26_RS00280	ABJ972_RS00265
OG0000259	NBX26_RS00305	ABJ972_RS00295
OG0000260	NBX26_RS00315	ABJ972_RS00305
OG0000261	NBX26_RS00325	ABJ972_RS00315
OG0000262	NBX26_RS00340	ABJ972_RS00330
OG0000263	NBX26_RS00355	ABJ972_RS00345
OG0000264	NBX26_RS00370	ABJ972_RS00360
OG0000265	NBX26_RS00380	ABJ972_RS00370
OG0000266	NBX26_RS00395	ABJ972_RS00385
OG0000267	NBX26_RS00410	ABJ972_RS00400
OG0000268	NBX26_RS00415	ABJ972_RS00405
OG0000269	NBX26_RS00430	ABJ972_RS00420
OG0000270	NBX26_RS03690	ABJ972_RS03395
OG0000271	NBX26_RS03685	ABJ972_RS03390
OG0000272	NBX26_RS03680	ABJ972_RS03385
OG0000273	NBX26_RS03675	ABJ972_RS03380
OG0000274	NBX26_RS03660	ABJ972_RS03360
OG0000275	NBX26_RS03650	ABJ972_RS03355
OG0000276	NBX26_RS03645	ABJ972_RS03350
OG0000277	NBX26_RS03635	ABJ972_RS03340
OG0000278	NBX26_RS03630	ABJ972_RS03335
OG0000279	NBX26_RS03620	ABJ972_RS03325
OG0000280	NBX26_RS03615	ABJ972_RS03320
OG0000281	NBX26_RS03610	ABJ972_RS03315
OG0000282	NBX26_RS03585	ABJ972_RS03290
OG0000283	NBX26_RS03580	ABJ972_RS03285
OG0000284	NBX26_RS03575	ABJ972_RS03280
OG0000285	NBX26_RS03570	ABJ972_RS03275
OG0000286	NBX26_RS02585	ABJ972_RS02365
OG0000287	NBX26_RS02680	ABJ972_RS02455
OG0000288	NBX26_RS02690	ABJ972_RS02465
OG0000289	NBX26_RS02695	ABJ972_RS02470
OG0000290	NBX26_RS02815	ABJ972_RS02580
OG0000291	NBX26_RS02800	ABJ972_RS02570
OG0000292	NBX26_RS02795	ABJ972_RS02565
OG0000293	NBX26_RS02785	ABJ972_RS02560
OG0000294	NBX26_RS02775	ABJ972_RS02550
OG0000295	NBX26_RS02770	ABJ972_RS02545
OG0000296	NBX26_RS02730	ABJ972_RS02505
OG0000297	NBX26_RS02725	ABJ972_RS02500
OG0000298	NBX26_RS00165	ABJ972_RS00160
OG0000299	NBX26_RS00190	ABJ972_RS00180
OG0000300	NBX26_RS00365	ABJ972_RS00355
OG0000301	NBX26_RS00400	ABJ972_RS00390
OG0000302	NBX26_RS00405	ABJ972_RS00395
OG0000303	NBX26_RS00560	ABJ972_RS00545
OG0000304	NBX26_RS01215	ABJ972_RS00590
OG0000305	NBX26_RS03055	ABJ972_RS02805
OG0000306	NBX26_RS02980	ABJ972_RS02730
OG0000307	NBX26_RS02940	ABJ972_RS02690
OG0000308	NBX26_RS02850	ABJ972_RS02600
OG0000309	NBX26_RS02760	ABJ972_RS02535
OG0000310	NBX26_RS02685	ABJ972_RS02460
OG0000311	NBX26_RS02645	ABJ972_RS02425
OG0000312	NBX26_RS02630	ABJ972_RS02410
OG0000313	NBX26_RS01720	ABJ972_RS01575
OG0000314	NBX26_RS02145	ABJ972_RS01920
OG0000315	NBX26_RS02115	ABJ972_RS01950
OG0000316	NBX26_RS02105	ABJ972_RS01960
OG0000317	NBX26_RS02005	ABJ972_RS02055
OG0000318	NBX26_RS02100	ABJ972_RS01965
OG0000319	NBX26_RS02380	ABJ972_RS02180
OG0000320	NBX26_RS02510	ABJ972_RS02310
OG0000321	NBX26_RS01455	ABJ972_RS01320
OG0000322	NBX26_RS01510	ABJ972_RS01365
OG0000323	NBX26_RS01640	ABJ972_RS01495
OG0000324	NBX26_RS02420	ABJ972_RS02220
OG0000325	NBX26_RS00710	ABJ972_RS00970
OG0000326	NBX26_RS00805	ABJ972_RS00870
OG0000327	NBX26_RS00810	ABJ972_RS00865
OG0000328	NBX26_RS00895	ABJ972_RS00780
OG0000329	NBX26_RS00920	ABJ972_RS00760
OG0000330	NBX26_RS01240	ABJ972_RS01090
OG0000331	NBX26_RS03145	ABJ972_RS02895
OG0000332	NBX26_RS03285	ABJ972_RS03020
OG0000333	NBX26_RS03295	ABJ972_RS03030
OG0000334	NBX26_RS03400	ABJ972_RS03135
OG0000335	NBX26_RS03410	ABJ972_RS03145
OG0000336	NBX26_RS03600	ABJ972_RS03305
OG0000337	NBX26_RS03765	ABJ972_RS03505
OG0000338	NBX26_RS03805	ABJ972_RS03545
OG0000339	NBX26_RS02485	ABJ972_RS02285
OG0000340	NBX26_RS01435	ABJ972_RS01300
OG0000341	NBX26_RS02445	ABJ972_RS02240
OG0000342	NBX26_RS00740	ABJ972_RS00935
OG0000343	NBX26_RS03305	ABJ972_RS03040
OG0000344	NBX26_RS00575	ABJ972_RS00560
OG0000345	NBX26_RS01160	ABJ972_RS00645
OG0000346	NBX26_RS03605	ABJ972_RS03310
OG0000347	NBX26_RS01535	ABJ972_RS01390
OG0000348	NBX26_RS00815	ABJ972_RS00860
OG0000349	NBX26_RS03665	ABJ972_RS03370
OG0000350	NBX26_RS02930	ABJ972_RS02680
OG0000351	NBX26_RS00485	ABJ972_RS00480
OG0000352	NBX26_RS02165	ABJ972_RS01900
OG0000353	NBX26_RS01500	ABJ972_RS01360
OG0000354	NBX26_RS00635	ABJ972_RS01035
OG0000355	NBX26_RS02190	ABJ972_RS01875
OG0000356	NBX26_RS02110	ABJ972_RS01955
OG0000357	NBX26_RS03260	ABJ972_RS03000
OG0000358	NBX26_RS03265	ABJ972_RS03005
OG0000359	NBX26_RS00785	ABJ972_RS00890
OG0000360	NBX26_RS00270	ABJ972_RS00260
OG0000361	NBX26_RS00300	ABJ972_RS00290
OG0000362	NBX26_RS02705	ABJ972_RS02480
OG0000363	NBX26_RS01575	ABJ972_RS01430
OG0000364	NBX26_RS02215	ABJ972_RS01855
OG0000365	NBX26_RS02065	ABJ972_RS02005
OG0000366	NBX26_RS02040	ABJ972_RS02025
OG0000367	NBX26_RS02025	ABJ972_RS02035
OG0000368	NBX26_RS00060	ABJ972_RS00060
OG0000369	NBX26_RS00025	ABJ972_RS00025
OG0000370	NBX26_RS00020	ABJ972_RS00020
OG0000371	NBX26_RS00015	ABJ972_RS00015
OG0000372	NBX26_RS00010	ABJ972_RS00010
OG0000373	NBX26_RS03795	ABJ972_RS03535
OG0000374	NBX26_RS03785	ABJ972_RS03525
OG0000375	NBX26_RS02375	ABJ972_RS02175
OG0000376	NBX26_RS02525	ABJ972_RS02325
OG0000377	NBX26_RS02515	ABJ972_RS02315
OG0000378	NBX26_RS01415	ABJ972_RS01280
OG0000379	NBX26_RS01495	ABJ972_RS01355
OG0000380	NBX26_RS01530	ABJ972_RS01380
OG0000381	NBX26_RS01565	ABJ972_RS01420
OG0000382	NBX26_RS01595	ABJ972_RS01450
OG0000383	NBX26_RS01635	ABJ972_RS01490
OG0000384	NBX26_RS00515	ABJ972_RS00500
OG0000385	NBX26_RS00525	ABJ972_RS00505
OG0000386	NBX26_RS00540	ABJ972_RS00525
OG0000387	NBX26_RS00565	ABJ972_RS00550
OG0000388	NBX26_RS00570	ABJ972_RS00555
OG0000389	NBX26_RS00615	ABJ972_RS01055
OG0000390	NBX26_RS03075	ABJ972_RS02825
OG0000391	NBX26_RS03065	ABJ972_RS02815
OG0000392	NBX26_RS03040	ABJ972_RS02790
OG0000393	NBX26_RS02985	ABJ972_RS02735
OG0000394	NBX26_RS02905	ABJ972_RS02660
OG0000395	NBX26_RS02900	ABJ972_RS02655
OG0000396	NBX26_RS02590	ABJ972_RS02370
OG0000397	NBX26_RS02180	ABJ972_RS01885
OG0000398	NBX26_RS02175	ABJ972_RS01890
OG0000399	NBX26_RS02130	ABJ972_RS01935
OG0000400	NBX26_RS03225	ABJ972_RS02965
OG0000401	NBX26_RS03290	ABJ972_RS03025
OG0000402	NBX26_RS03300	ABJ972_RS03035
OG0000403	NBX26_RS03310	ABJ972_RS03045
OG0000404	NBX26_RS03345	ABJ972_RS03070
OG0000405	NBX26_RS03360	ABJ972_RS03090
OG0000406	NBX26_RS03415	ABJ972_RS03150
OG0000407	NBX26_RS03420	ABJ972_RS03155
OG0000408	NBX26_RS03425	ABJ972_RS03160
OG0000409	NBX26_RS03430	ABJ972_RS03165
OG0000410	NBX26_RS03505	ABJ972_RS03225
OG0000411	NBX26_RS03490	ABJ972_RS03215
OG0000412	NBX26_RS03485	ABJ972_RS03210
OG0000413	NBX26_RS01650	ABJ972_RS01505
OG0000414	NBX26_RS01660	ABJ972_RS01515
OG0000415	NBX26_RS01665	ABJ972_RS01520
OG0000416	NBX26_RS01675	ABJ972_RS01530
OG0000417	NBX26_RS02440	ABJ972_RS02235
OG0000418	NBX26_RS02430	ABJ972_RS02230
OG0000419	NBX26_RS00720	ABJ972_RS00960
OG0000420	NBX26_RS00755	ABJ972_RS00920
OG0000421	NBX26_RS00795	ABJ972_RS00885
OG0000422	NBX26_RS00800	ABJ972_RS00875
OG0000423	NBX26_RS00855	ABJ972_RS00820
OG0000424	NBX26_RS00860	ABJ972_RS00815
OG0000425	NBX26_RS00870	ABJ972_RS00805
OG0000426	NBX26_RS00875	ABJ972_RS00800
OG0000427	NBX26_RS00900	ABJ972_RS00775
OG0000428	NBX26_RS00925	ABJ972_RS00750
OG0000429	NBX26_RS01150	ABJ972_RS00655
OG0000430	NBX26_RS01195	ABJ972_RS00610
OG0000431	NBX26_RS01205	ABJ972_RS00600
OG0000432	NBX26_RS01235	ABJ972_RS01085
OG0000433	NBX26_RS01260	ABJ972_RS01100
OG0000435	NBX26_RS01270	ABJ972_RS01120
OG0000437	NBX26_RS01305	ABJ972_RS01155
OG0000438	NBX26_RS01310	ABJ972_RS01160
OG0000439	NBX26_RS01315	ABJ972_RS01165
OG0000440	NBX26_RS03125	ABJ972_RS02875
OG0000441	NBX26_RS03165	ABJ972_RS02915
OG0000442	NBX26_RS00135	ABJ972_RS00130
OG0000443	NBX26_RS00185	ABJ972_RS00175
OG0000444	NBX26_RS00200	ABJ972_RS00190
OG0000445	NBX26_RS00225	ABJ972_RS00215
OG0000446	NBX26_RS00250	ABJ972_RS00240
OG0000447	NBX26_RS00255	ABJ972_RS00245
OG0000448	NBX26_RS00290	ABJ972_RS00275
OG0000449	NBX26_RS00310	ABJ972_RS00300
OG0000450	NBX26_RS00320	ABJ972_RS00310
OG0000451	NBX26_RS00360	ABJ972_RS00350
OG0000452	NBX26_RS00385	ABJ972_RS00375
OG0000453	NBX26_RS00420	ABJ972_RS00410
OG0000454	NBX26_RS01695	ABJ972_RS01550
OG0000455	NBX26_RS03710	ABJ972_RS03415
OG0000456	NBX26_RS03590	ABJ972_RS03295
OG0000457	NBX26_RS03565	ABJ972_RS03270
OG0000458	NBX26_RS02675	ABJ972_RS02450
OG0000459	NBX26_RS02700	ABJ972_RS02475
OG0000460	NBX26_RS02710	ABJ972_RS02485
OG0000461	NBX26_RS02755	ABJ972_RS02530
OG0000462	NBX26_RS02750	ABJ972_RS02525
OG0000463	NBX26_RS02745	ABJ972_RS02520
OG0000464	NBX26_RS02740	ABJ972_RS02515
OG0000465	NBX26_RS02735	ABJ972_RS02510
OG0000466	NBX26_RS00390	ABJ972_RS00380
OG0000467	NBX26_RS02855	ABJ972_RS02610
OG0000468	NBX26_RS02135	ABJ972_RS01930
OG0000469	NBX26_RS02075	ABJ972_RS01990
OG0000470	NBX26_RS00850	ABJ972_RS00825
OG0000471	NBX26_RS00930	ABJ972_RS00745
OG0000472	NBX26_RS03515	ABJ972_RS03235
OG0000473	NBX26_RS03695	ABJ972_RS03400
OG0000474	NBX26_RS03700	ABJ972_RS03405
OG0000475	NBX26_RS03705	ABJ972_RS03410
OG0000476	NBX26_RS01685	ABJ972_RS01540
OG0000477	NBX26_RS02780	ABJ972_RS02555
OG0000478	NBX26_RS03640	ABJ972_RS03345
OG0000479	NBX26_RS01450	ABJ972_RS01315
OG0000480	NBX26_RS02070	ABJ972_RS01995
OG0000481	NBX26_RS00825	ABJ972_RS00850
OG0000482	NBX26_RS01335	ABJ972_RS01200
OG0000483	NBX26_RS02020	ABJ972_RS02040
OG0000484	NBX26_RS00195	ABJ972_RS00185
OG0000485	NBX26_RS01300	ABJ972_RS01150
OG0000486	NBX26_RS02460	ABJ972_RS02255
OG0000487	NBX26_RS02095	ABJ972_RS01970
OG0000488	NBX26_RS02055	ABJ972_RS02010
OG0000489	NBX26_RS00050	ABJ972_RS00050
OG0000490	NBX26_RS03800	ABJ972_RS03540
OG0000492	NBX26_RS01555	ABJ972_RS01410
OG0000493	NBX26_RS00580	ABJ972_RS00565
OG0000494	NBX26_RS00640	ABJ972_RS01030
OG0000495	NBX26_RS03015	ABJ972_RS02760
OG0000496	NBX26_RS03000	ABJ972_RS02750
OG0000497	NBX26_RS02995	ABJ972_RS02745
OG0000498	NBX26_RS02910	ABJ972_RS02665
OG0000499	NBX26_RS02875	ABJ972_RS02630
OG0000500	NBX26_RS02170	ABJ972_RS01895
OG0000501	NBX26_RS03235	ABJ972_RS02975
