Orthogroup	MHP_MHP694_genes	MFC_MF18_genes
OG0000134	DR099_RS02705	DR082_RS03675
OG0000135	DR099_RS02720	DR082_RS00555
OG0000136	DR099_RS02725	DR082_RS00560
OG0000137	DR099_RS02765	DR082_RS00590
OG0000138	DR099_RS01715	DR082_RS00615
OG0000139	DR099_RS01685	DR082_RS00645
OG0000140	DR099_RS01680	DR082_RS00650
OG0000141	DR099_RS01035	DR082_RS00675
OG0000142	DR099_RS04350	DR082_RS03690
OG0000143	DR099_RS01060	DR082_RS00705
OG0000144	DR099_RS01070	DR082_RS00715
OG0000145	DR099_RS01080	DR082_RS00725
OG0000146	DR099_RS01090	DR082_RS00735
OG0000147	DR099_RS01095	DR082_RS00740
OG0000148	DR099_RS01110	DR082_RS00755
OG0000149	DR099_RS01120	DR082_RS00765
OG0000150	DR099_RS01135	DR082_RS00780
OG0000151	DR099_RS00010	DR082_RS00840
OG0000152	DR099_RS00015	DR082_RS00845
OG0000153	DR099_RS00020	DR082_RS00850
OG0000154	DR099_RS00030	DR082_RS00860
OG0000155	DR099_RS00070	DR082_RS00880
OG0000156	DR099_RS00080	DR082_RS00895
OG0000157	DR099_RS04275	DR082_RS03695
OG0000158	DR099_RS04280	DR082_RS03700
OG0000159	DR099_RS02635	DR082_RS01145
OG0000160	DR099_RS02640	DR082_RS01150
OG0000161	DR099_RS02645	DR082_RS01155
OG0000162	DR099_RS02655	DR082_RS01165
OG0000163	DR099_RS02660	DR082_RS01170
OG0000164	DR099_RS01350	DR082_RS03710
OG0000165	DR099_RS00435	DR082_RS02620
OG0000166	DR099_RS01185	DR082_RS02640
OG0000167	DR099_RS01195	DR082_RS02655
OG0000168	DR099_RS01200	DR082_RS02660
OG0000169	DR099_RS03360	DR082_RS01635
OG0000170	DR099_RS02110	DR082_RS01670
OG0000171	DR099_RS02100	DR082_RS01680
OG0000172	DR099_RS02095	DR082_RS01685
OG0000173	DR099_RS02090	DR082_RS01690
OG0000174	DR099_RS02085	DR082_RS01695
OG0000175	DR099_RS02070	DR082_RS01710
OG0000176	DR099_RS02020	DR082_RS01750
OG0000177	DR099_RS02015	DR082_RS01755
OG0000178	DR099_RS02010	DR082_RS01760
OG0000179	DR099_RS02000	DR082_RS01770
OG0000180	DR099_RS01995	DR082_RS01775
OG0000181	DR099_RS04545	DR082_RS03760
OG0000182	DR099_RS02895	DR082_RS01800
OG0000183	DR099_RS02930	DR082_RS01835
OG0000184	DR099_RS02550	DR082_RS02940
OG0000185	DR099_RS02565	DR082_RS02925
OG0000186	DR099_RS04400	DR082_RS02095
OG0000187	DR099_RS01405	DR082_RS02110
OG0000188	DR099_RS01395	DR082_RS02120
OG0000189	DR099_RS04540	DR082_RS03800
OG0000190	DR099_RS02780	DR082_RS02135
OG0000191	DR099_RS02800	DR082_RS02155
OG0000192	DR099_RS03285	DR082_RS02165
OG0000193	DR099_RS03270	DR082_RS02180
OG0000194	DR099_RS01660	DR082_RS02190
OG0000195	DR099_RS01655	DR082_RS02195
OG0000196	DR099_RS01635	DR082_RS03805
OG0000197	DR099_RS01630	DR082_RS02220
OG0000198	DR099_RS01615	DR082_RS02235
OG0000199	DR099_RS01610	DR082_RS02240
OG0000200	DR099_RS01595	DR082_RS02255
OG0000201	DR099_RS01585	DR082_RS02265
OG0000202	DR099_RS01530	DR082_RS02320
OG0000203	DR099_RS01525	DR082_RS02325
OG0000204	DR099_RS04445	DR082_RS01220
OG0000205	DR099_RS01975	DR082_RS01225
OG0000206	DR099_RS01955	DR082_RS01245
OG0000207	DR099_RS01940	DR082_RS01260
OG0000208	DR099_RS01935	DR082_RS01265
OG0000209	DR099_RS01930	DR082_RS01270
OG0000210	DR099_RS01885	DR082_RS01315
OG0000211	DR099_RS01875	DR082_RS01325
OG0000212	DR099_RS01865	DR082_RS01335
OG0000213	DR099_RS01860	DR082_RS01340
OG0000214	DR099_RS01855	DR082_RS01345
OG0000215	DR099_RS01850	DR082_RS01350
OG0000216	DR099_RS01845	DR082_RS01355
OG0000217	DR099_RS01840	DR082_RS01360
OG0000218	DR099_RS01830	DR082_RS03735
OG0000219	DR099_RS01825	DR082_RS01375
OG0000220	DR099_RS01820	DR082_RS01380
OG0000221	DR099_RS01815	DR082_RS01385
OG0000222	DR099_RS01810	DR082_RS01390
OG0000223	DR099_RS01805	DR082_RS01395
OG0000224	DR099_RS01795	DR082_RS01405
OG0000225	DR099_RS01785	DR082_RS01415
OG0000226	DR099_RS01780	DR082_RS01420
OG0000227	DR099_RS01775	DR082_RS01425
OG0000228	DR099_RS04635	DR082_RS03975
OG0000229	DR099_RS01765	DR082_RS01435
OG0000230	DR099_RS01760	DR082_RS01440
OG0000231	DR099_RS01750	DR082_RS01450
OG0000232	DR099_RS01740	DR082_RS01460
OG0000233	DR099_RS02310	DR082_RS01470
OG0000234	DR099_RS02345	DR082_RS01500
OG0000235	DR099_RS02355	DR082_RS01510
OG0000236	DR099_RS02360	DR082_RS01515
OG0000237	DR099_RS02365	DR082_RS01535
OG0000238	DR099_RS02375	DR082_RS01540
OG0000239	DR099_RS03120	DR082_RS01570
OG0000240	DR099_RS03115	DR082_RS01575
OG0000241	DR099_RS03105	DR082_RS01585
OG0000242	DR099_RS03100	DR082_RS01590
OG0000243	DR099_RS03095	DR082_RS01595
OG0000244	DR099_RS04150	DR082_RS01605
OG0000245	DR099_RS03075	DR082_RS01615
OG0000246	DR099_RS03135	DR082_RS00145
OG0000247	DR099_RS00845	DR082_RS00155
OG0000248	DR099_RS00835	DR082_RS00180
OG0000249	DR099_RS00830	DR082_RS00185
OG0000250	DR099_RS00815	DR082_RS00200
OG0000251	DR099_RS00780	DR082_RS00230
OG0000252	DR099_RS00770	DR082_RS00240
OG0000253	DR099_RS00765	DR082_RS00245
OG0000254	DR099_RS00755	DR082_RS00255
OG0000255	DR099_RS00745	DR082_RS00260
OG0000256	DR099_RS00740	DR082_RS00265
OG0000257	DR099_RS00715	DR082_RS00290
OG0000258	DR099_RS00705	DR082_RS00300
OG0000259	DR099_RS00675	DR082_RS00330
OG0000260	DR099_RS00665	DR082_RS00340
OG0000261	DR099_RS04325	DR082_RS03670
OG0000262	DR099_RS00640	DR082_RS00365
OG0000263	DR099_RS00625	DR082_RS00380
OG0000264	DR099_RS00610	DR082_RS00395
OG0000265	DR099_RS00600	DR082_RS00405
OG0000266	DR099_RS02955	DR082_RS00420
OG0000267	DR099_RS02970	DR082_RS00435
OG0000268	DR099_RS02975	DR082_RS00440
OG0000269	DR099_RS02990	DR082_RS00455
OG0000270	DR099_RS04575	DR082_RS03820
OG0000271	DR099_RS03245	DR082_RS02340
OG0000272	DR099_RS03250	DR082_RS02335
OG0000273	DR099_RS03255	DR082_RS02330
OG0000274	DR099_RS02295	DR082_RS02460
OG0000275	DR099_RS04485	DR082_RS03850
OG0000276	DR099_RS02285	DR082_RS02470
OG0000277	DR099_RS02275	DR082_RS03855
OG0000278	DR099_RS02270	DR082_RS02485
OG0000279	DR099_RS02260	DR082_RS02495
OG0000280	DR099_RS02255	DR082_RS02500
OG0000281	DR099_RS02250	DR082_RS02505
OG0000282	DR099_RS04475	DR082_RS02530
OG0000283	DR099_RS02220	DR082_RS02535
OG0000284	DR099_RS02215	DR082_RS02540
OG0000285	DR099_RS04470	DR082_RS03870
OG0000286	DR099_RS02675	DR082_RS01100
OG0000287	DR099_RS00270	DR082_RS01075
OG0000288	DR099_RS00260	DR082_RS01065
OG0000289	DR099_RS00255	DR082_RS01060
OG0000290	DR099_RS00145	DR082_RS03275
OG0000291	DR099_RS00155	DR082_RS00960
OG0000292	DR099_RS00160	DR082_RS00965
OG0000293	DR099_RS00165	DR082_RS00970
OG0000294	DR099_RS00175	DR082_RS00980
OG0000295	DR099_RS00180	DR082_RS00985
OG0000296	DR099_RS00220	DR082_RS01025
OG0000297	DR099_RS00225	DR082_RS01030
OG0000298	DR099_RS00820	DR082_RS00195
OG0000299	DR099_RS00795	DR082_RS00215
OG0000300	DR099_RS00615	DR082_RS00390
OG0000301	DR099_RS02960	DR082_RS00425
OG0000302	DR099_RS02965	DR082_RS00430
OG0000303	DR099_RS02730	DR082_RS00565
OG0000304	DR099_RS01735	DR082_RS00600
OG0000305	DR099_RS01085	DR082_RS00730
OG0000306	DR099_RS01160	DR082_RS00810
OG0000307	DR099_RS00025	DR082_RS00855
OG0000308	DR099_RS00125	DR082_RS00940
OG0000309	DR099_RS00190	DR082_RS00995
OG0000310	DR099_RS00265	DR082_RS01070
OG0000311	DR099_RS02615	DR082_RS01120
OG0000312	DR099_RS02630	DR082_RS01140
OG0000313	DR099_RS01360	DR082_RS01190
OG0000314	DR099_RS00455	DR082_RS02635
OG0000315	DR099_RS01205	DR082_RS02665
OG0000316	DR099_RS01215	DR082_RS02675
OG0000317	DR099_RS01305	DR082_RS02740
OG0000318	DR099_RS04365	DR082_RS03940
OG0000319	DR099_RS02845	DR082_RS01885
OG0000320	DR099_RS02180	DR082_RS01950
OG0000321	DR099_RS00940	DR082_RS02015
OG0000322	DR099_RS00985	DR082_RS02060
OG0000323	DR099_RS01435	DR082_RS02765
OG0000324	DR099_RS02805	DR082_RS02160
OG0000325	DR099_RS01650	DR082_RS02200
OG0000326	DR099_RS01555	DR082_RS02295
OG0000327	DR099_RS01550	DR082_RS02300
OG0000328	DR099_RS01925	DR082_RS01275
OG0000329	DR099_RS01905	DR082_RS01295
OG0000330	DR099_RS02320	DR082_RS01480
OG0000331	DR099_RS03090	DR082_RS01600
OG0000332	DR099_RS02060	DR082_RS01720
OG0000333	DR099_RS02050	DR082_RS01730
OG0000334	DR099_RS02890	DR082_RS01795
OG0000335	DR099_RS02900	DR082_RS03765
OG0000336	DR099_RS04480	DR082_RS03865
OG0000337	DR099_RS00570	DR082_RS00015
OG0000338	DR099_RS00530	DR082_RS00055
OG0000339	DR099_RS03470	DR082_RS01970
OG0000340	DR099_RS00920	DR082_RS01995
OG0000341	DR099_RS02785	DR082_RS02140
OG0000342	DR099_RS01620	DR082_RS02230
OG0000343	DR099_RS02040	DR082_RS01740
OG0000344	DR099_RS02745	DR082_RS00580
OG0000345	DR099_RS01790	DR082_RS01410
OG0000346	DR099_RS04645	DR082_RS03860
OG0000347	DR099_RS01010	DR082_RS02875
OG0000348	DR099_RS01545	DR082_RS03815
OG0000349	DR099_RS04490	DR082_RS02450
OG0000350	DR099_RS00035	DR082_RS00815
OG0000351	DR099_RS04140	DR082_RS00515
OG0000352	DR099_RS00430	DR082_RS02615
OG0000353	DR099_RS00980	DR082_RS02055
OG0000354	DR099_RS01700	DR082_RS00630
OG0000355	DR099_RS04300	DR082_RS03715
OG0000356	DR099_RS04360	DR082_RS03900
OG0000357	DR099_RS04450	DR082_RS03750
OG0000358	DR099_RS02075	DR082_RS01705
OG0000359	DR099_RS04425	DR082_RS03810
OG0000360	DR099_RS00710	DR082_RS00295
OG0000361	DR099_RS00680	DR082_RS00325
OG0000362	DR099_RS00245	DR082_RS01050
OG0000363	DR099_RS04420	DR082_RS03985
OG0000365	DR099_RS04385	DR082_RS03955
OG0000366	DR099_RS01275	DR082_RS02710
OG0000367	DR099_RS01285	DR082_RS02720
OG0000368	DR099_RS00465	DR082_RS00120
OG0000369	DR099_RS04315	DR082_RS03655
OG0000370	DR099_RS00505	DR082_RS00080
OG0000371	DR099_RS00510	DR082_RS00075
OG0000372	DR099_RS00515	DR082_RS00070
OG0000373	DR099_RS00540	DR082_RS00045
OG0000374	DR099_RS00550	DR082_RS00035
OG0000375	DR099_RS02850	DR082_RS01880
OG0000376	DR099_RS02165	DR082_RS01935
OG0000377	DR099_RS02175	DR082_RS01945
OG0000378	DR099_RS00900	DR082_RS01980
OG0000379	DR099_RS00975	DR082_RS02050
OG0000381	DR099_RS01510	DR082_RS02845
OG0000382	DR099_RS01480	DR082_RS02810
OG0000383	DR099_RS01440	DR082_RS02770
OG0000384	DR099_RS02685	DR082_RS00520
OG0000385	DR099_RS02690	DR082_RS00525
OG0000386	DR099_RS02710	DR082_RS00545
OG0000387	DR099_RS02735	DR082_RS00570
OG0000388	DR099_RS04535	DR082_RS03680
OG0000389	DR099_RS01720	DR082_RS00610
OG0000390	DR099_RS01065	DR082_RS00710
OG0000391	DR099_RS01075	DR082_RS00720
OG0000392	DR099_RS01100	DR082_RS00745
OG0000393	DR099_RS04355	DR082_RS00800
OG0000394	DR099_RS00060	DR082_RS00870
OG0000395	DR099_RS00065	DR082_RS00875
OG0000396	DR099_RS02670	DR082_RS01180
OG0000397	DR099_RS00415	DR082_RS02600
OG0000398	DR099_RS00420	DR082_RS02605
OG0000399	DR099_RS01190	DR082_RS02650
OG0000400	DR099_RS02115	DR082_RS01665
OG0000401	DR099_RS02055	DR082_RS01725
OG0000402	DR099_RS02045	DR082_RS01735
OG0000403	DR099_RS02035	DR082_RS01745
OG0000404	DR099_RS02005	DR082_RS03755
OG0000405	DR099_RS01990	DR082_RS01780
OG0000406	DR099_RS02905	DR082_RS01810
OG0000407	DR099_RS04550	DR082_RS03770
OG0000408	DR099_RS02915	DR082_RS01820
OG0000409	DR099_RS02920	DR082_RS01825
OG0000410	DR099_RS02545	DR082_RS02945
OG0000411	DR099_RS02555	DR082_RS02935
OG0000412	DR099_RS02560	DR082_RS02930
OG0000413	DR099_RS01425	DR082_RS02090
OG0000414	DR099_RS01415	DR082_RS02100
OG0000415	DR099_RS01410	DR082_RS02105
OG0000416	DR099_RS01400	DR082_RS02115
OG0000417	DR099_RS02790	DR082_RS02145
OG0000418	DR099_RS02795	DR082_RS02150
OG0000419	DR099_RS01640	DR082_RS02210
OG0000420	DR099_RS01605	DR082_RS02245
OG0000421	DR099_RS01570	DR082_RS02280
OG0000422	DR099_RS01560	DR082_RS02290
OG0000423	DR099_RS01965	DR082_RS01235
OG0000424	DR099_RS01960	DR082_RS01240
OG0000425	DR099_RS01950	DR082_RS01250
OG0000426	DR099_RS04440	DR082_RS03720
OG0000427	DR099_RS04435	DR082_RS03725
OG0000428	DR099_RS01895	DR082_RS01305
OG0000429	DR099_RS01800	DR082_RS01400
OG0000430	DR099_RS01755	DR082_RS01445
OG0000431	DR099_RS01745	DR082_RS01455
OG0000432	DR099_RS02315	DR082_RS01475
OG0000433	DR099_RS02330	DR082_RS01485
OG0000434	DR099_RS02335	DR082_RS01490
OG0000435	DR099_RS02350	DR082_RS01505
OG0000436	DR099_RS02380	DR082_RS01545
OG0000437	DR099_RS02390	DR082_RS01555
OG0000438	DR099_RS02395	DR082_RS03740
OG0000439	DR099_RS04495	DR082_RS01565
OG0000440	DR099_RS04560	DR082_RS01580
OG0000441	DR099_RS03070	DR082_RS01620
OG0000442	DR099_RS03130	DR082_RS00150
OG0000443	DR099_RS00800	DR082_RS00210
OG0000444	DR099_RS00785	DR082_RS00225
OG0000445	DR099_RS00760	DR082_RS00250
OG0000446	DR099_RS00730	DR082_RS00275
OG0000447	DR099_RS00725	DR082_RS00280
OG0000448	DR099_RS00695	DR082_RS00310
OG0000449	DR099_RS00670	DR082_RS00335
OG0000450	DR099_RS00660	DR082_RS00345
OG0000451	DR099_RS00620	DR082_RS00385
OG0000452	DR099_RS02945	DR082_RS00410
OG0000453	DR099_RS02980	DR082_RS00445
OG0000455	DR099_RS03220	DR082_RS03825
OG0000456	DR099_RS02230	DR082_RS02525
OG0000457	DR099_RS02205	DR082_RS02550
OG0000458	DR099_RS00275	DR082_RS01080
OG0000459	DR099_RS00250	DR082_RS01055
OG0000460	DR099_RS00240	DR082_RS01045
OG0000461	DR099_RS00195	DR082_RS01000
OG0000462	DR099_RS00200	DR082_RS01005
OG0000463	DR099_RS00205	DR082_RS01010
OG0000464	DR099_RS00210	DR082_RS01015
OG0000465	DR099_RS00215	DR082_RS01020
OG0000466	DR099_RS02950	DR082_RS00415
OG0000467	DR099_RS04290	DR082_RS03705
OG0000469	DR099_RS01245	DR082_RS02985
OG0000470	DR099_RS03645	DR082_RS01230
OG0000471	DR099_RS01890	DR082_RS01310
OG0000472	DR099_RS02535	DR082_RS02585
OG0000473	DR099_RS03235	DR082_RS02350
OG0000474	DR099_RS03230	DR082_RS02355
OG0000475	DR099_RS03225	DR082_RS02360
OG0000476	DR099_RS01390	DR082_RS02400
OG0000477	DR099_RS00170	DR082_RS00975
OG0000478	DR099_RS02280	DR082_RS02475
OG0000479	DR099_RS00935	DR082_RS02010
OG0000480	DR099_RS03640	DR082_RS03145
OG0000481	DR099_RS01535	DR082_RS02315
OG0000482	DR099_RS03275	DR082_RS02175
OG0000483	DR099_RS01290	DR082_RS02725
OG0000484	DR099_RS04330	DR082_RS03665
OG0000485	DR099_RS02385	DR082_RS01550
OG0000486	DR099_RS02770	DR082_RS02125
OG0000487	DR099_RS04370	DR082_RS03945
OG0000488	DR099_RS01260	DR082_RS02695
OG0000489	DR099_RS00475	DR082_RS00110
OG0000490	DR099_RS00535	DR082_RS00050
OG0000491	DR099_RS00955	DR082_RS02030
OG0000492	DR099_RS01030	DR082_RS02855
OG0000493	DR099_RS02750	DR082_RS00585
OG0000494	DR099_RS01695	DR082_RS00635
OG0000495	DR099_RS01130	DR082_RS00775
OG0000496	DR099_RS01140	DR082_RS00785
OG0000497	DR099_RS01145	DR082_RS00790
OG0000498	DR099_RS00055	DR082_RS00865
OG0000499	DR099_RS00090	DR082_RS00905
OG0000500	DR099_RS00425	DR082_RS02610
OG0000501	DR099_RS02105	DR082_RS01675
OG0000502	DR099_RS03265	DR082_RS02185
OG0000503	DR099_RS01590	DR082_RS02260
OG0000504	DR099_RS01915	DR082_RS01285
OG0000505	DR099_RS01880	DR082_RS01320
OG0000506	DR099_RS01870	DR082_RS01330
OG0000507	DR099_RS01835	DR082_RS01365
OG0000508	DR099_RS00735	DR082_RS00270
OG0000509	DR099_RS00700	DR082_RS00305
OG0000510	DR099_RS00690	DR082_RS00315
OG0000511	DR099_RS02985	DR082_RS00450
OG0000512	DR099_RS00235	DR082_RS01040
OG0000513	DR099_RS02265	DR082_RS02490
OG0000514	DR099_RS01105	DR082_RS00750
OG0000516	DR099_RS04375	DR082_RS02960
OG0000517	DR099_RS00460	DR082_RS00125
OG0000518	DR099_RS02065	DR082_RS01715
OG0000519	DR099_RS01565	DR082_RS02285
OG0000520	DR099_RS01900	DR082_RS01300
OG0000521	DR099_RS00720	DR082_RS00285
OG0000522	DR099_RS00685	DR082_RS00320
OG0000523	DR099_RS02200	DR082_RS02555
OG0000524	DR099_RS00120	DR082_RS00935
OG0000525	DR099_RS04520	DR082_RS03885
OG0000528	DR099_RS04380	DR082_RS02970
OG0000529	DR099_RS02835	DR082_RS01895
OG0000530	DR099_RS03455	DR082_RS01960
OG0000531	DR099_RS01005	DR082_RS03140
OG0000534	DR099_RS00605	DR082_RS00400
OG0000535	DR099_RS04310	DR082_RS00105
OG0000536	DR099_RS03325	DR082_RS02425
OG0000537	DR099_RS01625	DR082_RS02225
OG0000538	DR099_RS02340	DR082_RS01495
OG0000539	DR099_RS00775	DR082_RS00235
OG0000541	DR099_RS00075	DR082_RS00890
OG0000542	DR099_RS00635	DR082_RS00370
OG0000547	DR099_RS01055	DR082_RS00700
OG0000548	DR099_RS01365	DR082_RS01185
OG0000549	DR099_RS04525	DR082_RS03890
OG0000550	DR099_RS02300	DR082_RS02455
OG0000551	DR099_RS03080	DR082_RS01610
OG0000555	DR099_RS03825	DR082_RS03245
OG0000595	DR099_RS04595	DR082_RS01655
OG0000596	DR099_RS04245	DR082_RS00170
OG0000597	DR099_RS03370	DR082_RS01645
OG0000598	DR099_RS03395	DR082_RS00165
OG0000599	DR099_RS03400	DR082_RS00160
OG0000602	DR099_RS01255	DR082_RS02690
