Orthogroup	MHP_MHP694_genes	MHP_1257_genes
OG0000237	DR099_RS02365	ABKJ22_RS01165
OG0000238	DR099_RS02375	ABKJ22_RS01170
OG0000239	DR099_RS03120	ABKJ22_RS02885
OG0000240	DR099_RS03115	ABKJ22_RS02890
OG0000241	DR099_RS03105	ABKJ22_RS02900
OG0000242	DR099_RS03100	ABKJ22_RS02905
OG0000243	DR099_RS03095	ABKJ22_RS02910
OG0000244	DR099_RS04150	ABKJ22_RS02920
OG0000245	DR099_RS03075	ABKJ22_RS02930
OG0000246	DR099_RS03135	ABKJ22_RS00135
OG0000247	DR099_RS00845	ABKJ22_RS00145
OG0000248	DR099_RS00835	ABKJ22_RS00155
OG0000249	DR099_RS00830	ABKJ22_RS00160
OG0000250	DR099_RS00815	ABKJ22_RS00175
OG0000251	DR099_RS00780	ABKJ22_RS00205
OG0000252	DR099_RS00770	ABKJ22_RS00215
OG0000253	DR099_RS00765	ABKJ22_RS00220
OG0000254	DR099_RS00755	ABKJ22_RS00230
OG0000255	DR099_RS00745	ABKJ22_RS00235
OG0000256	DR099_RS00740	ABKJ22_RS00240
OG0000257	DR099_RS00715	ABKJ22_RS00265
OG0000258	DR099_RS00705	ABKJ22_RS00275
OG0000259	DR099_RS00675	ABKJ22_RS00305
OG0000260	DR099_RS00665	ABKJ22_RS00315
OG0000261	DR099_RS04325	ABKJ22_RS00325
OG0000262	DR099_RS00640	ABKJ22_RS00340
OG0000263	DR099_RS00625	ABKJ22_RS00355
OG0000264	DR099_RS00610	ABKJ22_RS00370
OG0000265	DR099_RS00600	ABKJ22_RS00380
OG0000266	DR099_RS02955	ABKJ22_RS00395
OG0000267	DR099_RS02970	ABKJ22_RS00410
OG0000268	DR099_RS02975	ABKJ22_RS00415
OG0000269	DR099_RS02990	ABKJ22_RS00440
OG0000270	DR099_RS04575	ABKJ22_RS03375
OG0000271	DR099_RS03245	ABKJ22_RS03370
OG0000272	DR099_RS03250	ABKJ22_RS03365
OG0000273	DR099_RS03255	ABKJ22_RS03360
OG0000274	DR099_RS02295	ABKJ22_RS03340
OG0000275	DR099_RS04485	ABKJ22_RS03335
OG0000276	DR099_RS02285	ABKJ22_RS03330
OG0000277	DR099_RS02275	ABKJ22_RS03320
OG0000278	DR099_RS02270	ABKJ22_RS03315
OG0000279	DR099_RS02260	ABKJ22_RS03305
OG0000280	DR099_RS02255	ABKJ22_RS03300
OG0000281	DR099_RS02250	ABKJ22_RS03295
OG0000282	DR099_RS04475	ABKJ22_RS03270
OG0000283	DR099_RS02220	ABKJ22_RS03265
OG0000284	DR099_RS02215	ABKJ22_RS03260
OG0000285	DR099_RS04470	ABKJ22_RS03255
OG0000286	DR099_RS02675	ABKJ22_RS02370
OG0000287	DR099_RS00270	ABKJ22_RS02465
OG0000288	DR099_RS00260	ABKJ22_RS02475
OG0000289	DR099_RS00255	ABKJ22_RS02480
OG0000290	DR099_RS00145	ABKJ22_RS02590
OG0000291	DR099_RS00155	ABKJ22_RS02580
OG0000292	DR099_RS00160	ABKJ22_RS02575
OG0000293	DR099_RS00165	ABKJ22_RS02570
OG0000294	DR099_RS00175	ABKJ22_RS02560
OG0000295	DR099_RS00180	ABKJ22_RS02555
OG0000296	DR099_RS00220	ABKJ22_RS02515
OG0000297	DR099_RS00225	ABKJ22_RS02510
OG0000298	DR099_RS00820	ABKJ22_RS00170
OG0000299	DR099_RS00795	ABKJ22_RS00190
OG0000300	DR099_RS00615	ABKJ22_RS00365
OG0000301	DR099_RS02960	ABKJ22_RS00400
OG0000302	DR099_RS02965	ABKJ22_RS00405
OG0000303	DR099_RS02730	ABKJ22_RS00560
OG0000304	DR099_RS01735	ABKJ22_RS00605
OG0000305	DR099_RS01085	ABKJ22_RS02825
OG0000306	DR099_RS01160	ABKJ22_RS02745
OG0000307	DR099_RS00025	ABKJ22_RS02705
OG0000308	DR099_RS00125	ABKJ22_RS02610
OG0000309	DR099_RS00190	ABKJ22_RS02545
OG0000310	DR099_RS00265	ABKJ22_RS02470
OG0000311	DR099_RS02615	ABKJ22_RS02430
OG0000312	DR099_RS02630	ABKJ22_RS02415
OG0000313	DR099_RS01360	ABKJ22_RS01600
OG0000314	DR099_RS00455	ABKJ22_RS01930
OG0000315	DR099_RS01205	ABKJ22_RS01960
OG0000316	DR099_RS01215	ABKJ22_RS01970
OG0000317	DR099_RS01305	ABKJ22_RS02065
OG0000318	DR099_RS04365	ABKJ22_RS01975
OG0000319	DR099_RS02845	ABKJ22_RS02180
OG0000320	DR099_RS02180	ABKJ22_RS02315
OG0000321	DR099_RS00940	ABKJ22_RS01350
OG0000322	DR099_RS00985	ABKJ22_RS01395
OG0000323	DR099_RS01435	ABKJ22_RS01525
OG0000324	DR099_RS02805	ABKJ22_RS02140
OG0000325	DR099_RS01650	ABKJ22_RS01000
OG0000326	DR099_RS01555	ABKJ22_RS00905
OG0000327	DR099_RS01550	ABKJ22_RS00900
OG0000328	DR099_RS01925	ABKJ22_RS00815
OG0000329	DR099_RS01905	ABKJ22_RS00795
OG0000330	DR099_RS02320	ABKJ22_RS01120
OG0000331	DR099_RS03090	ABKJ22_RS02915
OG0000332	DR099_RS02060	ABKJ22_RS03015
OG0000333	DR099_RS02050	ABKJ22_RS03025
OG0000334	DR099_RS02890	ABKJ22_RS03110
OG0000335	DR099_RS02900	ABKJ22_RS03120
OG0000336	DR099_RS04480	ABKJ22_RS03285
OG0000337	DR099_RS00570	ABKJ22_RS03460
OG0000338	DR099_RS00530	ABKJ22_RS03500
OG0000339	DR099_RS03470	ABKJ22_RS02290
OG0000340	DR099_RS00920	ABKJ22_RS01330
OG0000341	DR099_RS02785	ABKJ22_RS02120
OG0000342	DR099_RS01620	ABKJ22_RS00970
OG0000343	DR099_RS02040	ABKJ22_RS03035
OG0000344	DR099_RS02745	ABKJ22_RS00575
OG0000345	DR099_RS01790	ABKJ22_RS00660
OG0000346	DR099_RS04645	ABKJ22_RS03290
OG0000347	DR099_RS01010	ABKJ22_RS01420
OG0000348	DR099_RS01545	ABKJ22_RS00895
OG0000349	DR099_RS04490	ABKJ22_RS03350
OG0000350	DR099_RS00035	ABKJ22_RS02695
OG0000351	DR099_RS04140	ABKJ22_RS00495
OG0000352	DR099_RS00430	ABKJ22_RS01910
OG0000353	DR099_RS00980	ABKJ22_RS01390
OG0000354	DR099_RS01700	ABKJ22_RS01065
OG0000355	DR099_RS04300	ABKJ22_RS01885
OG0000356	DR099_RS04360	ABKJ22_RS01965
OG0000357	DR099_RS04450	ABKJ22_RS02995
OG0000358	DR099_RS02075	ABKJ22_RS03000
OG0000359	DR099_RS04425	ABKJ22_RS00925
OG0000360	DR099_RS00710	ABKJ22_RS00270
OG0000361	DR099_RS00680	ABKJ22_RS00300
OG0000362	DR099_RS00245	ABKJ22_RS02490
OG0000363	DR099_RS04420	ABKJ22_RS01460
OG0000364	DR099_RS00375	ABKJ22_RS01860
OG0000365	DR099_RS04385	ABKJ22_RS02015
OG0000366	DR099_RS01275	ABKJ22_RS02035
OG0000367	DR099_RS01285	ABKJ22_RS02045
OG0000368	DR099_RS00465	ABKJ22_RS00060
OG0000369	DR099_RS04315	ABKJ22_RS00025
OG0000370	DR099_RS00505	ABKJ22_RS00020
OG0000371	DR099_RS00510	ABKJ22_RS00015
OG0000372	DR099_RS00515	ABKJ22_RS00010
OG0000373	DR099_RS00540	ABKJ22_RS03490
OG0000374	DR099_RS00550	ABKJ22_RS03480
OG0000375	DR099_RS02850	ABKJ22_RS02185
OG0000376	DR099_RS02165	ABKJ22_RS02330
OG0000377	DR099_RS02175	ABKJ22_RS02320
OG0000378	DR099_RS00900	ABKJ22_RS01310
OG0000379	DR099_RS00975	ABKJ22_RS01385
OG0000380	DR099_RS01000	ABKJ22_RS01410
OG0000381	DR099_RS01510	ABKJ22_RS01450
OG0000382	DR099_RS01480	ABKJ22_RS01480
OG0000383	DR099_RS01440	ABKJ22_RS01520
OG0000384	DR099_RS02685	ABKJ22_RS00515
OG0000385	DR099_RS02690	ABKJ22_RS00520
OG0000386	DR099_RS02710	ABKJ22_RS00540
OG0000387	DR099_RS02735	ABKJ22_RS00565
OG0000388	DR099_RS04535	ABKJ22_RS00570
OG0000389	DR099_RS01720	ABKJ22_RS01085
OG0000390	DR099_RS01065	ABKJ22_RS02845
OG0000391	DR099_RS01075	ABKJ22_RS02835
OG0000392	DR099_RS01100	ABKJ22_RS02810
OG0000393	DR099_RS04355	ABKJ22_RS02755
OG0000394	DR099_RS00060	ABKJ22_RS02670
OG0000395	DR099_RS00065	ABKJ22_RS02665
OG0000396	DR099_RS02670	ABKJ22_RS02375
OG0000397	DR099_RS00415	ABKJ22_RS01895
OG0000398	DR099_RS00420	ABKJ22_RS01900
OG0000399	DR099_RS01190	ABKJ22_RS01945
OG0000400	DR099_RS02115	ABKJ22_RS02960
OG0000401	DR099_RS02055	ABKJ22_RS03020
OG0000402	DR099_RS02045	ABKJ22_RS03030
OG0000403	DR099_RS02035	ABKJ22_RS03040
OG0000404	DR099_RS02005	ABKJ22_RS03065
OG0000405	DR099_RS01990	ABKJ22_RS03080
OG0000406	DR099_RS02905	ABKJ22_RS03125
OG0000407	DR099_RS04550	ABKJ22_RS03130
OG0000408	DR099_RS02915	ABKJ22_RS03135
OG0000409	DR099_RS02920	ABKJ22_RS03140
OG0000410	DR099_RS02545	ABKJ22_RS03195
OG0000411	DR099_RS02555	ABKJ22_RS03185
OG0000412	DR099_RS02560	ABKJ22_RS03180
OG0000413	DR099_RS01425	ABKJ22_RS01535
OG0000414	DR099_RS01415	ABKJ22_RS01545
OG0000415	DR099_RS01410	ABKJ22_RS01550
OG0000416	DR099_RS01400	ABKJ22_RS01560
OG0000417	DR099_RS02790	ABKJ22_RS02125
OG0000418	DR099_RS02795	ABKJ22_RS02130
OG0000419	DR099_RS01640	ABKJ22_RS00990
OG0000420	DR099_RS01605	ABKJ22_RS00955
OG0000421	DR099_RS01570	ABKJ22_RS00920
OG0000422	DR099_RS01560	ABKJ22_RS00910
OG0000423	DR099_RS01965	ABKJ22_RS00855
OG0000424	DR099_RS01960	ABKJ22_RS00850
OG0000425	DR099_RS01950	ABKJ22_RS00840
OG0000426	DR099_RS04440	ABKJ22_RS00835
OG0000427	DR099_RS04435	ABKJ22_RS00810
OG0000428	DR099_RS01895	ABKJ22_RS00785
OG0000429	DR099_RS01800	ABKJ22_RS00670
OG0000430	DR099_RS01755	ABKJ22_RS00625
OG0000431	DR099_RS01745	ABKJ22_RS00615
OG0000432	DR099_RS02315	ABKJ22_RS01115
OG0000433	DR099_RS02330	ABKJ22_RS01130
OG0000434	DR099_RS02335	ABKJ22_RS01135
OG0000435	DR099_RS02350	ABKJ22_RS01150
OG0000436	DR099_RS02380	ABKJ22_RS01175
OG0000437	DR099_RS02390	ABKJ22_RS01185
OG0000438	DR099_RS02395	ABKJ22_RS01190
OG0000439	DR099_RS04495	ABKJ22_RS01195
OG0000440	DR099_RS04560	ABKJ22_RS02895
OG0000441	DR099_RS03070	ABKJ22_RS02935
OG0000442	DR099_RS03130	ABKJ22_RS00140
OG0000443	DR099_RS00800	ABKJ22_RS00185
OG0000444	DR099_RS00785	ABKJ22_RS00200
OG0000445	DR099_RS00760	ABKJ22_RS00225
OG0000446	DR099_RS00730	ABKJ22_RS00250
OG0000447	DR099_RS00725	ABKJ22_RS00255
OG0000448	DR099_RS00695	ABKJ22_RS00285
OG0000449	DR099_RS00670	ABKJ22_RS00310
OG0000450	DR099_RS00660	ABKJ22_RS00320
OG0000451	DR099_RS00620	ABKJ22_RS00360
OG0000452	DR099_RS02945	ABKJ22_RS00385
OG0000453	DR099_RS02980	ABKJ22_RS00420
OG0000455	DR099_RS03220	ABKJ22_RS03395
OG0000456	DR099_RS02230	ABKJ22_RS03275
OG0000457	DR099_RS02205	ABKJ22_RS03250
OG0000458	DR099_RS00275	ABKJ22_RS02460
OG0000459	DR099_RS00250	ABKJ22_RS02485
OG0000460	DR099_RS00240	ABKJ22_RS02495
OG0000461	DR099_RS00195	ABKJ22_RS02540
OG0000462	DR099_RS00200	ABKJ22_RS02535
OG0000463	DR099_RS00205	ABKJ22_RS02530
OG0000464	DR099_RS00210	ABKJ22_RS02525
OG0000465	DR099_RS00215	ABKJ22_RS02520
OG0000466	DR099_RS02950	ABKJ22_RS00390
OG0000467	DR099_RS04290	ABKJ22_RS02620
OG0000469	DR099_RS01245	ABKJ22_RS02000
OG0000470	DR099_RS03645	ABKJ22_RS00860
OG0000471	DR099_RS01890	ABKJ22_RS00780
OG0000472	DR099_RS02535	ABKJ22_RS03205
OG0000473	DR099_RS03235	ABKJ22_RS03380
OG0000474	DR099_RS03230	ABKJ22_RS03385
OG0000475	DR099_RS03225	ABKJ22_RS03390
OG0000476	DR099_RS01390	ABKJ22_RS01570
OG0000477	DR099_RS00170	ABKJ22_RS02565
OG0000478	DR099_RS02280	ABKJ22_RS03325
OG0000479	DR099_RS00935	ABKJ22_RS01345
OG0000480	DR099_RS03640	ABKJ22_RS02005
OG0000481	DR099_RS01535	ABKJ22_RS00885
OG0000482	DR099_RS03275	ABKJ22_RS01225
OG0000483	DR099_RS01290	ABKJ22_RS02050
OG0000484	DR099_RS04330	ABKJ22_RS00195
OG0000485	DR099_RS02385	ABKJ22_RS01180
OG0000486	DR099_RS02770	ABKJ22_RS02105
OG0000487	DR099_RS04370	ABKJ22_RS01980
OG0000488	DR099_RS01260	ABKJ22_RS02020
OG0000489	DR099_RS00475	ABKJ22_RS00050
OG0000490	DR099_RS00535	ABKJ22_RS03495
OG0000491	DR099_RS00955	ABKJ22_RS01365
OG0000492	DR099_RS01030	ABKJ22_RS01440
OG0000493	DR099_RS02750	ABKJ22_RS00580
OG0000494	DR099_RS01695	ABKJ22_RS01060
OG0000495	DR099_RS01130	ABKJ22_RS02780
OG0000496	DR099_RS01140	ABKJ22_RS02770
OG0000497	DR099_RS01145	ABKJ22_RS02765
OG0000498	DR099_RS00055	ABKJ22_RS02675
OG0000499	DR099_RS00090	ABKJ22_RS02640
OG0000500	DR099_RS00425	ABKJ22_RS01905
OG0000501	DR099_RS02105	ABKJ22_RS02970
OG0000502	DR099_RS03265	ABKJ22_RS01215
OG0000503	DR099_RS01590	ABKJ22_RS00940
OG0000504	DR099_RS01915	ABKJ22_RS00805
