Orthogroup	MHP_7448_genes	MHP_98_genes
OG0000022	MHP7448_RS01730	GOM18_RS04500
OG0000024	MHP7448_RS02765	GOM18_RS03075
OG0000024	MHP7448_RS01290	GOM18_RS03225
OG0000025	MHP7448_RS01685	GOM18_RS04510
OG0000025	MHP7448_RS01725	GOM18_RS04505
OG0000026	MHP7448_RS01380	GOM18_RS02790
OG0000026	MHP7448_RS01705	GOM18_RS03010
OG0000027	MHP7448_RS03845	GOM18_RS04335
OG0000027	MHP7448_RS03390	GOM18_RS04320
OG0000028	MHP7448_RS02440	GOM18_RS01870
OG0000029	MHP7448_RS01085	GOM18_RS01705
OG0000029	MHP7448_RS00610	GOM18_RS03580
OG0000030	MHP7448_RS03370	GOM18_RS04340
OG0000030	MHP7448_RS03385	GOM18_RS04325
OG0000032	MHP7448_RS01595	GOM18_RS02560
OG0000032	MHP7448_RS03380	GOM18_RS04565
OG0000035	MHP7448_RS03240	GOM18_RS00885
OG0000035	MHP7448_RS03225	GOM18_RS00900
OG0000036	MHP7448_RS00115, MHP7448_RS00130	GOM18_RS03585
OG0000037	MHP7448_RS03725	GOM18_RS04545
OG0000037	MHP7448_RS03970	GOM18_RS02550
OG0000038	MHP7448_RS01825	GOM18_RS03510
OG0000038	MHP7448_RS00500	GOM18_RS01605
OG0000039	MHP7448_RS01635	GOM18_RS03565
OG0000040	MHP7448_RS03315	GOM18_RS00810
OG0000041	MHP7448_RS00680	GOM18_RS00100
OG0000041	MHP7448_RS01195	GOM18_RS02975
OG0000042	MHP7448_RS02965	GOM18_RS01120
OG0000043	MHP7448_RS01935	GOM18_RS03285
OG0000043	MHP7448_RS02315	GOM18_RS03285
OG0000044	MHP7448_RS04120	GOM18_RS04585
OG0000045	MHP7448_RS01640	GOM18_RS03555
OG0000046	MHP7448_RS03325	GOM18_RS03875
OG0000048	MHP7448_RS02115	GOM18_RS02325
OG0000049	MHP7448_RS03085	GOM18_RS01035
OG0000050	MHP7448_RS02470	GOM18_RS01900
OG0000051	MHP7448_RS02675	GOM18_RS02100
OG0000052	MHP7448_RS00075	GOM18_RS00655
OG0000053	MHP7448_RS01465	GOM18_RS04480
OG0000054	MHP7448_RS02495	GOM18_RS01925
OG0000055	MHP7448_RS00135	GOM18_RS01245
OG0000056	MHP7448_RS03565	GOM18_RS00495
OG0000057	MHP7448_RS02950	GOM18_RS01135
OG0000058	MHP7448_RS02335	GOM18_RS00090
OG0000059	MHP7448_RS02325, MHP7448_RS02320	GOM18_RS03660
OG0000060	MHP7448_RS00080	GOM18_RS03800
OG0000062	MHP7448_RS03615	GOM18_RS00545
OG0000063	MHP7448_RS03610	GOM18_RS04295
OG0000064	MHP7448_RS03600	GOM18_RS00530
OG0000065	MHP7448_RS02180	GOM18_RS02395
OG0000066	MHP7448_RS01370	GOM18_RS02800
OG0000067	MHP7448_RS00525	GOM18_RS01630
OG0000068	MHP7448_RS00655	GOM18_RS03445
OG0000069	MHP7448_RS02835	GOM18_RS01240, GOM18_RS03140
OG0000070	MHP7448_RS02500	GOM18_RS01930
OG0000071	MHP7448_RS03305	GOM18_RS00820
OG0000072	MHP7448_RS03310	GOM18_RS04355
OG0000073	MHP7448_RS00715	GOM18_RS00135
OG0000074	MHP7448_RS03660	GOM18_RS04260
OG0000075	MHP7448_RS00340	GOM18_RS01450
OG0000076	MHP7448_RS00355	GOM18_RS01465
OG0000077	MHP7448_RS00445	GOM18_RS01550
OG0000078	MHP7448_RS01695	GOM18_RS03020
OG0000079	MHP7448_RS02580	GOM18_RS02005
OG0000080	MHP7448_RS03915	GOM18_RS03980
OG0000081	MHP7448_RS00335	GOM18_RS01445
OG0000082	MHP7448_RS02425	GOM18_RS02535
OG0000083	MHP7448_RS02040	GOM18_RS02245
OG0000084	MHP7448_RS02065	GOM18_RS02275
OG0000085	MHP7448_RS02070	GOM18_RS02280
OG0000086	MHP7448_RS02080	GOM18_RS02290
OG0000087	MHP7448_RS02095	GOM18_RS02305
OG0000088	MHP7448_RS02100	GOM18_RS02310
OG0000089	MHP7448_RS02110	GOM18_RS02320
OG0000090	MHP7448_RS00070	GOM18_RS00650
OG0000091	MHP7448_RS00055	GOM18_RS00635
OG0000092	MHP7448_RS00040	GOM18_RS00620
OG0000093	MHP7448_RS00035	GOM18_RS00615
OG0000094	MHP7448_RS00030	GOM18_RS00610
OG0000095	MHP7448_RS00005	GOM18_RS00585
OG0000096	MHP7448_RS03655	GOM18_RS00580
OG0000097	MHP7448_RS03635	GOM18_RS00560
OG0000098	MHP7448_RS03620	GOM18_RS00550
OG0000099	MHP7448_RS03570	GOM18_RS04285
OG0000100	MHP7448_RS03555	GOM18_RS00485
OG0000101	MHP7448_RS03550	GOM18_RS00480
OG0000102	MHP7448_RS01720	GOM18_RS02995
OG0000103	MHP7448_RS02145	GOM18_RS02360
OG0000104	MHP7448_RS02150	GOM18_RS02365
OG0000105	MHP7448_RS02165	GOM18_RS02380
OG0000106	MHP7448_RS02175	GOM18_RS02390
OG0000107	MHP7448_RS02185	GOM18_RS02400
OG0000108	MHP7448_RS02190	GOM18_RS02405
OG0000109	MHP7448_RS02195	GOM18_RS02410
OG0000110	MHP7448_RS02410	GOM18_RS02525
OG0000111	MHP7448_RS02405	GOM18_RS02520
OG0000112	MHP7448_RS02395	GOM18_RS02510
OG0000113	MHP7448_RS02375	GOM18_RS02490
OG0000114	MHP7448_RS02365	GOM18_RS02480
OG0000115	MHP7448_RS02355	GOM18_RS02470
OG0000116	MHP7448_RS01315	GOM18_RS02855
OG0000117	MHP7448_RS01320	GOM18_RS02850
OG0000118	MHP7448_RS01355	GOM18_RS02815
OG0000119	MHP7448_RS01360	GOM18_RS02810
OG0000120	MHP7448_RS01375	GOM18_RS02795
OG0000121	MHP7448_RS01400	GOM18_RS02775
OG0000122	MHP7448_RS01405	GOM18_RS02770
OG0000123	MHP7448_RS01425	GOM18_RS02750
OG0000124	MHP7448_RS01430	GOM18_RS02745
OG0000125	MHP7448_RS01435	GOM18_RS02740
OG0000126	MHP7448_RS01445	GOM18_RS02730
OG0000127	MHP7448_RS01455	GOM18_RS02720
OG0000128	MHP7448_RS01470	GOM18_RS02705
OG0000129	MHP7448_RS01475	GOM18_RS02700
OG0000130	MHP7448_RS01485	GOM18_RS02690
OG0000131	MHP7448_RS01515	GOM18_RS04475
OG0000132	MHP7448_RS01530	GOM18_RS04470
OG0000133	MHP7448_RS00530	GOM18_RS01635
OG0000134	MHP7448_RS00535	GOM18_RS01640
OG0000135	MHP7448_RS00550	GOM18_RS01655
OG0000136	MHP7448_RS00555	GOM18_RS01660
OG0000137	MHP7448_RS00590	GOM18_RS01690
OG0000138	MHP7448_RS00630	GOM18_RS03470
OG0000139	MHP7448_RS00660	GOM18_RS03440
OG0000140	MHP7448_RS00665	GOM18_RS03435
OG0000141	MHP7448_RS02960	GOM18_RS01125
OG0000142	MHP7448_RS02955	GOM18_RS04380
OG0000143	MHP7448_RS02930	GOM18_RS01150
OG0000144	MHP7448_RS02920	GOM18_RS01160
OG0000145	MHP7448_RS02910	GOM18_RS01170
OG0000146	MHP7448_RS02900	GOM18_RS01180
OG0000147	MHP7448_RS02895	GOM18_RS01185
OG0000148	MHP7448_RS02880	GOM18_RS01200
OG0000149	MHP7448_RS02870	GOM18_RS01210
OG0000150	MHP7448_RS02850	GOM18_RS01225
OG0000151	MHP7448_RS02805	GOM18_RS03115
OG0000152	MHP7448_RS02800	GOM18_RS03110
OG0000153	MHP7448_RS02795	GOM18_RS03105
OG0000154	MHP7448_RS02785	GOM18_RS03095
OG0000155	MHP7448_RS02745	GOM18_RS02160
OG0000156	MHP7448_RS02735	GOM18_RS02150
OG0000157	MHP7448_RS02730	GOM18_RS04415
OG0000158	MHP7448_RS04110	GOM18_RS04410
OG0000159	MHP7448_RS02485	GOM18_RS01915
OG0000160	MHP7448_RS02480	GOM18_RS01910
OG0000161	MHP7448_RS02475	GOM18_RS01905
OG0000162	MHP7448_RS02465	GOM18_RS01895
OG0000163	MHP7448_RS02460	GOM18_RS01890
OG0000164	MHP7448_RS01625	GOM18_RS03635
OG0000165	MHP7448_RS01960	GOM18_RS03260
OG0000166	MHP7448_RS01980	GOM18_RS02185
OG0000167	MHP7448_RS01995	GOM18_RS02200
OG0000168	MHP7448_RS02000	GOM18_RS02205
OG0000169	MHP7448_RS03080	GOM18_RS01040
OG0000170	MHP7448_RS03095	GOM18_RS01025
OG0000171	MHP7448_RS03105	GOM18_RS01015
OG0000172	MHP7448_RS03115	GOM18_RS01010
OG0000173	MHP7448_RS03120	GOM18_RS01005
OG0000174	MHP7448_RS03125	GOM18_RS01000
OG0000175	MHP7448_RS03140	GOM18_RS00985
OG0000176	MHP7448_RS03190	GOM18_RS00935
OG0000177	MHP7448_RS03195	GOM18_RS00930
OG0000178	MHP7448_RS03200	GOM18_RS00925
OG0000179	MHP7448_RS03210	GOM18_RS00915
OG0000180	MHP7448_RS03215	GOM18_RS00910
OG0000181	MHP7448_RS03255	GOM18_RS04365
OG0000182	MHP7448_RS03265	GOM18_RS00860
OG0000183	MHP7448_RS03300	GOM18_RS00825
OG0000184	MHP7448_RS03345	GOM18_RS00780
OG0000185	MHP7448_RS03330	GOM18_RS00795
OG0000186	MHP7448_RS01540	GOM18_RS04465
OG0000187	MHP7448_RS01555	GOM18_RS02595
OG0000188	MHP7448_RS01565	GOM18_RS02585
OG0000189	MHP7448_RS02230	GOM18_RS04445
OG0000190	MHP7448_RS02225	GOM18_RS02440
OG0000191	MHP7448_RS02205	GOM18_RS02420
OG0000192	MHP7448_RS01230	GOM18_RS03170
OG0000193	MHP7448_RS01210	GOM18_RS03155
OG0000194	MHP7448_RS00700	GOM18_RS00120
OG0000195	MHP7448_RS00705	GOM18_RS00125
OG0000196	MHP7448_RS00725	GOM18_RS00145
OG0000197	MHP7448_RS00730	GOM18_RS00150
OG0000198	MHP7448_RS00745	GOM18_RS00165
OG0000199	MHP7448_RS00750	GOM18_RS00170
OG0000200	MHP7448_RS00760	GOM18_RS00185
OG0000201	MHP7448_RS00770	GOM18_RS00195
OG0000202	MHP7448_RS00825	GOM18_RS00250
OG0000203	MHP7448_RS00830	GOM18_RS00255
OG0000204	MHP7448_RS00835	GOM18_RS00260
OG0000205	MHP7448_RS00840	GOM18_RS00265
OG0000206	MHP7448_RS00860	GOM18_RS00285
OG0000207	MHP7448_RS00875	GOM18_RS00300
OG0000208	MHP7448_RS00880	GOM18_RS00305
OG0000209	MHP7448_RS00885	GOM18_RS00310
OG0000210	MHP7448_RS00930	GOM18_RS00360
OG0000211	MHP7448_RS00940	GOM18_RS01855
OG0000212	MHP7448_RS00950	GOM18_RS01845
OG0000213	MHP7448_RS00955	GOM18_RS01840
OG0000214	MHP7448_RS00960	GOM18_RS01835
OG0000215	MHP7448_RS00965	GOM18_RS01830
OG0000216	MHP7448_RS00970	GOM18_RS01825
OG0000217	MHP7448_RS00975	GOM18_RS01820
OG0000218	MHP7448_RS00985	GOM18_RS01810
OG0000219	MHP7448_RS00990	GOM18_RS01805
OG0000220	MHP7448_RS00995	GOM18_RS01800
OG0000221	MHP7448_RS01000	GOM18_RS01795
OG0000222	MHP7448_RS01005	GOM18_RS01790
OG0000223	MHP7448_RS01010	GOM18_RS01785
OG0000224	MHP7448_RS01020	GOM18_RS01775
OG0000225	MHP7448_RS01030	GOM18_RS01765
OG0000226	MHP7448_RS01035	GOM18_RS01760
OG0000227	MHP7448_RS01040	GOM18_RS01755
OG0000228	MHP7448_RS04115	GOM18_RS04580
OG0000229	MHP7448_RS01050	GOM18_RS01745
OG0000230	MHP7448_RS01055	GOM18_RS01740
OG0000231	MHP7448_RS01065	GOM18_RS01730
OG0000232	MHP7448_RS01075	GOM18_RS01720
OG0000233	MHP7448_RS01095	GOM18_RS02880
OG0000234	MHP7448_RS01130	GOM18_RS02915
OG0000235	MHP7448_RS01140	GOM18_RS02925
OG0000236	MHP7448_RS01145	GOM18_RS02930
OG0000237	MHP7448_RS01150	GOM18_RS02935
OG0000238	MHP7448_RS01160	GOM18_RS02940
OG0000239	MHP7448_RS02970	GOM18_RS01115
OG0000240	MHP7448_RS02975	GOM18_RS01110
OG0000241	MHP7448_RS02985	GOM18_RS01100
OG0000242	MHP7448_RS02990	GOM18_RS01095
OG0000243	MHP7448_RS02995	GOM18_RS01090
OG0000244	MHP7448_RS03005	GOM18_RS01080
OG0000245	MHP7448_RS04055	GOM18_RS01070
OG0000246	MHP7448_RS00140	GOM18_RS01250
OG0000247	MHP7448_RS00150	GOM18_RS01260
OG0000248	MHP7448_RS00160	GOM18_RS01270
OG0000249	MHP7448_RS00165	GOM18_RS01275
OG0000250	MHP7448_RS00180	GOM18_RS01290
OG0000251	MHP7448_RS00205	GOM18_RS01320
OG0000252	MHP7448_RS00215	GOM18_RS01330
OG0000253	MHP7448_RS00220	GOM18_RS01335
OG0000254	MHP7448_RS00230	GOM18_RS01345
OG0000255	MHP7448_RS00240	GOM18_RS01350
OG0000256	MHP7448_RS00245	GOM18_RS01355
OG0000257	MHP7448_RS00270	GOM18_RS01380
OG0000258	MHP7448_RS00280	GOM18_RS01390
OG0000259	MHP7448_RS00310	GOM18_RS01420
OG0000260	MHP7448_RS00320	GOM18_RS01430
OG0000261	MHP7448_RS00330	GOM18_RS04390
OG0000262	MHP7448_RS00345	GOM18_RS01455
OG0000263	MHP7448_RS00360	GOM18_RS01470
OG0000264	MHP7448_RS00375	GOM18_RS01485
OG0000265	MHP7448_RS00385	GOM18_RS01495
OG0000266	MHP7448_RS00400	GOM18_RS01510
OG0000267	MHP7448_RS00415	GOM18_RS01525
OG0000268	MHP7448_RS00420	GOM18_RS01530
OG0000269	MHP7448_RS00435	GOM18_RS01545
OG0000270	MHP7448_RS03525	GOM18_RS04280
OG0000271	MHP7448_RS03520	GOM18_RS00450
OG0000272	MHP7448_RS03515	GOM18_RS00445
OG0000273	MHP7448_RS03510	GOM18_RS00440
OG0000274	MHP7448_RS03490	GOM18_RS00420
OG0000275	MHP7448_RS03485	GOM18_RS04270
OG0000276	MHP7448_RS03480	GOM18_RS00410
OG0000277	MHP7448_RS03470	GOM18_RS00400
OG0000278	MHP7448_RS03465	GOM18_RS00395
OG0000279	MHP7448_RS03455	GOM18_RS00385
OG0000280	MHP7448_RS03450	GOM18_RS00380
OG0000281	MHP7448_RS03795	GOM18_RS00375
OG0000282	MHP7448_RS03420	GOM18_RS04310
OG0000283	MHP7448_RS03415	GOM18_RS00705
OG0000284	MHP7448_RS03410	GOM18_RS00710
OG0000285	MHP7448_RS03405	GOM18_RS04315
OG0000286	MHP7448_RS02445	GOM18_RS01875
OG0000287	MHP7448_RS02540	GOM18_RS01965
OG0000288	MHP7448_RS02550	GOM18_RS01975
OG0000289	MHP7448_RS02555	GOM18_RS01980
OG0000290	MHP7448_RS02665	GOM18_RS02090
OG0000291	MHP7448_RS02655	GOM18_RS02080
OG0000292	MHP7448_RS02650	GOM18_RS02075
OG0000293	MHP7448_RS02645	GOM18_RS02070
OG0000294	MHP7448_RS02635	GOM18_RS02060
OG0000295	MHP7448_RS02630	GOM18_RS02055
OG0000296	MHP7448_RS02590	GOM18_RS02015
OG0000297	MHP7448_RS02585	GOM18_RS02010
OG0000298	MHP7448_RS00175	GOM18_RS01285
OG0000299	MHP7448_RS03685	GOM18_RS03940
OG0000300	MHP7448_RS00370	GOM18_RS01480
OG0000301	MHP7448_RS00405	GOM18_RS01515
OG0000302	MHP7448_RS00410	GOM18_RS01520
OG0000303	MHP7448_RS00560	GOM18_RS01665
OG0000304	MHP7448_RS01080	GOM18_RS01710
OG0000305	MHP7448_RS02905	GOM18_RS01175
OG0000306	MHP7448_RS02825	GOM18_RS03130
OG0000307	MHP7448_RS02790	GOM18_RS03100
OG0000308	MHP7448_RS02685	GOM18_RS02110
OG0000309	MHP7448_RS02620	GOM18_RS02045
OG0000310	MHP7448_RS02545	GOM18_RS01970
OG0000311	MHP7448_RS02505	GOM18_RS01935
OG0000312	MHP7448_RS02490	GOM18_RS01920
OG0000313	MHP7448_RS01615	GOM18_RS03620
OG0000314	MHP7448_RS01975	GOM18_RS03245
OG0000315	MHP7448_RS02005	GOM18_RS02210
OG0000316	MHP7448_RS02015	GOM18_RS02220
OG0000317	MHP7448_RS02105	GOM18_RS02315
OG0000318	MHP7448_RS02020	GOM18_RS04425
OG0000319	MHP7448_RS02160	GOM18_RS02375
OG0000320	MHP7448_RS02385	GOM18_RS02500
OG0000321	MHP7448_RS01350	GOM18_RS02820
OG0000322	MHP7448_RS01395	GOM18_RS02780
OG0000323	MHP7448_RS01525	GOM18_RS02625
OG0000324	MHP7448_RS02200	GOM18_RS02415
OG0000325	MHP7448_RS00710	GOM18_RS00130
OG0000326	MHP7448_RS00800	GOM18_RS00225
OG0000327	MHP7448_RS00805	GOM18_RS00230
OG0000328	MHP7448_RS00890	GOM18_RS00315
OG0000329	MHP7448_RS00910	GOM18_RS00335
OG0000330	MHP7448_RS01105	GOM18_RS02890
OG0000331	MHP7448_RS03000	GOM18_RS01085
OG0000332	MHP7448_RS03150	GOM18_RS00975
OG0000333	MHP7448_RS03160	GOM18_RS00965
OG0000334	MHP7448_RS03260	GOM18_RS00865
OG0000335	MHP7448_RS03270	GOM18_RS00855
OG0000336	MHP7448_RS03440	GOM18_RS04265
OG0000337	MHP7448_RS03605	GOM18_RS00535
OG0000338	MHP7448_RS03650	GOM18_RS00575
OG0000339	MHP7448_RS02360	GOM18_RS02475
OG0000340	MHP7448_RS01330	GOM18_RS02840
OG0000341	MHP7448_RS02220	GOM18_RS02435
OG0000342	MHP7448_RS00740	GOM18_RS00160
OG0000343	MHP7448_RS03170	GOM18_RS00955
OG0000344	MHP7448_RS00575	GOM18_RS01680
OG0000345	MHP7448_RS01025	GOM18_RS01770
OG0000346	MHP7448_RS04140	GOM18_RS00370
OG0000347	MHP7448_RS01420	GOM18_RS02755
OG0000348	MHP7448_RS00810	GOM18_RS00235
OG0000349	MHP7448_RS03500	GOM18_RS04275
OG0000350	MHP7448_RS03675	GOM18_RS03090
OG0000351	MHP7448_RS00495	GOM18_RS01600
OG0000352	MHP7448_RS01955	GOM18_RS03265
OG0000353	MHP7448_RS01390	GOM18_RS02785
OG0000354	MHP7448_RS00645	GOM18_RS03455
OG0000355	MHP7448_RS01925	GOM18_RS04535
OG0000356	MHP7448_RS02010	GOM18_RS04420
OG0000357	MHP7448_RS03130	GOM18_RS04370
OG0000358	MHP7448_RS03135	GOM18_RS00990
OG0000359	MHP7448_RS00780	GOM18_RS04245
OG0000360	MHP7448_RS00275	GOM18_RS01385
OG0000361	MHP7448_RS00305	GOM18_RS01415
OG0000362	MHP7448_RS02565	GOM18_RS01990
OG0000363	MHP7448_RS01460	GOM18_RS04485
OG0000364	MHP7448_RS01905	GOM18_RS04185
OG0000365	MHP7448_RS02050	GOM18_RS04440
OG0000366	MHP7448_RS02075	GOM18_RS02285
OG0000367	MHP7448_RS02085	GOM18_RS02295
OG0000368	MHP7448_RS00060	GOM18_RS00640
OG0000369	MHP7448_RS00025	GOM18_RS04300
OG0000370	MHP7448_RS00020	GOM18_RS00600
OG0000371	MHP7448_RS00015	GOM18_RS00595
OG0000372	MHP7448_RS00010	GOM18_RS00590
OG0000373	MHP7448_RS03640	GOM18_RS00565
OG0000374	MHP7448_RS03625	GOM18_RS00555
OG0000375	MHP7448_RS02155	GOM18_RS02370
OG0000376	MHP7448_RS02400	GOM18_RS02515
OG0000377	MHP7448_RS02390	GOM18_RS02505
OG0000378	MHP7448_RS01310	GOM18_RS02860
OG0000380	MHP7448_RS01410	GOM18_RS02765
OG0000381	MHP7448_RS01450	GOM18_RS02725
OG0000382	MHP7448_RS01480	GOM18_RS02695
OG0000383	MHP7448_RS01520	GOM18_RS02630
OG0000384	MHP7448_RS00515	GOM18_RS01620
OG0000385	MHP7448_RS00520	GOM18_RS01625
OG0000386	MHP7448_RS00540	GOM18_RS01645
OG0000387	MHP7448_RS00565	GOM18_RS01670
OG0000388	MHP7448_RS00570	GOM18_RS04395
OG0000389	MHP7448_RS00615	GOM18_RS03480
OG0000390	MHP7448_RS02925	GOM18_RS01155
OG0000391	MHP7448_RS02915	GOM18_RS01165
OG0000392	MHP7448_RS02890	GOM18_RS01190
OG0000393	MHP7448_RS02830	GOM18_RS04515
OG0000395	MHP7448_RS02750	GOM18_RS02165
OG0000396	MHP7448_RS02450	GOM18_RS01880
OG0000397	MHP7448_RS01940	GOM18_RS03280
OG0000398	MHP7448_RS01945	GOM18_RS03275
OG0000399	MHP7448_RS01990	GOM18_RS02195
OG0000400	MHP7448_RS03090	GOM18_RS01030
OG0000401	MHP7448_RS03155	GOM18_RS00970
OG0000402	MHP7448_RS03165	GOM18_RS00960
OG0000403	MHP7448_RS03175	GOM18_RS00950
OG0000404	MHP7448_RS03205	GOM18_RS00920
OG0000405	MHP7448_RS03220	GOM18_RS00905
OG0000406	MHP7448_RS03275	GOM18_RS00850
OG0000407	MHP7448_RS03280	GOM18_RS04360
OG0000408	MHP7448_RS03285	GOM18_RS00840
OG0000409	MHP7448_RS03290	GOM18_RS00835
OG0000410	MHP7448_RS03350	GOM18_RS00775
OG0000411	MHP7448_RS03340	GOM18_RS00785
OG0000412	MHP7448_RS03335	GOM18_RS00790
OG0000413	MHP7448_RS01535	GOM18_RS02615
OG0000414	MHP7448_RS01545	GOM18_RS02605
OG0000415	MHP7448_RS01550	GOM18_RS02600
OG0000416	MHP7448_RS01560	GOM18_RS02590
OG0000417	MHP7448_RS02215	GOM18_RS02430
OG0000418	MHP7448_RS02210	GOM18_RS02425
OG0000419	MHP7448_RS00720	GOM18_RS00140
OG0000420	MHP7448_RS00755	GOM18_RS00175
OG0000421	MHP7448_RS00785	GOM18_RS00210
OG0000422	MHP7448_RS00795	GOM18_RS00220
OG0000423	MHP7448_RS00850	GOM18_RS00275
OG0000424	MHP7448_RS00855	GOM18_RS00280
OG0000425	MHP7448_RS00865	GOM18_RS00290
OG0000426	MHP7448_RS00870	GOM18_RS04250
OG0000427	MHP7448_RS00895	GOM18_RS04255
OG0000428	MHP7448_RS00920	GOM18_RS00345
OG0000429	MHP7448_RS01015	GOM18_RS01780
OG0000430	MHP7448_RS01060	GOM18_RS01735
OG0000431	MHP7448_RS01070	GOM18_RS01725
OG0000432	MHP7448_RS01100	GOM18_RS02885
OG0000433	MHP7448_RS01115	GOM18_RS02900
OG0000434	MHP7448_RS01120	GOM18_RS02905
OG0000435	MHP7448_RS01135	GOM18_RS02920
OG0000436	MHP7448_RS01165	GOM18_RS02945
OG0000437	MHP7448_RS01175	GOM18_RS02955
OG0000438	MHP7448_RS01180	GOM18_RS02960
OG0000439	MHP7448_RS01185	GOM18_RS04495
OG0000440	MHP7448_RS02980	GOM18_RS04375
OG0000441	MHP7448_RS03020	GOM18_RS01065
OG0000442	MHP7448_RS00145	GOM18_RS01255
OG0000443	MHP7448_RS00190	GOM18_RS01300
OG0000444	MHP7448_RS00200	GOM18_RS01315
OG0000445	MHP7448_RS00225	GOM18_RS03665
OG0000446	MHP7448_RS00255	GOM18_RS01365
OG0000447	MHP7448_RS00260	GOM18_RS01370
OG0000448	MHP7448_RS00290	GOM18_RS01400
OG0000449	MHP7448_RS00315	GOM18_RS01425
OG0000450	MHP7448_RS00325	GOM18_RS01435
OG0000451	MHP7448_RS00365	GOM18_RS01475
OG0000452	MHP7448_RS00390	GOM18_RS01500
OG0000453	MHP7448_RS00425	GOM18_RS01535
OG0000455	MHP7448_RS03545	GOM18_RS00475
OG0000456	MHP7448_RS03425	GOM18_RS00695
OG0000457	MHP7448_RS03400	GOM18_RS00720
OG0000458	MHP7448_RS02535	GOM18_RS01960
OG0000459	MHP7448_RS02560	GOM18_RS01985
OG0000460	MHP7448_RS02570	GOM18_RS01995
OG0000461	MHP7448_RS02615	GOM18_RS02040
OG0000462	MHP7448_RS02610	GOM18_RS02035
OG0000464	MHP7448_RS04135	GOM18_RS02025
OG0000465	MHP7448_RS02595	GOM18_RS02020
OG0000466	MHP7448_RS00395	GOM18_RS01505
OG0000467	MHP7448_RS02700	GOM18_RS04400
OG0000468	MHP7448_RS01985	GOM18_RS02190
OG0000469	MHP7448_RS02045	GOM18_RS02250
OG0000470	MHP7448_RS03850	GOM18_RS00270
OG0000471	MHP7448_RS00925	GOM18_RS00350
OG0000472	MHP7448_RS03360	GOM18_RS00765
OG0000473	MHP7448_RS03530	GOM18_RS00460
OG0000474	MHP7448_RS03535	GOM18_RS00465
OG0000475	MHP7448_RS03540	GOM18_RS00470
OG0000476	MHP7448_RS01570	GOM18_RS02580
OG0000477	MHP7448_RS02640	GOM18_RS02065
OG0000478	MHP7448_RS03475	GOM18_RS00405
OG0000479	MHP7448_RS01345	GOM18_RS02825
OG0000480	MHP7448_RS03895	GOM18_RS02255
OG0000481	MHP7448_RS00820	GOM18_RS00245
OG0000482	MHP7448_RS01215	GOM18_RS03160
OG0000483	MHP7448_RS02090	GOM18_RS02300
OG0000484	MHP7448_RS00195	GOM18_RS04385
OG0000485	MHP7448_RS01170	GOM18_RS02950
OG0000486	MHP7448_RS02235	GOM18_RS02450
OG0000487	MHP7448_RS02025	GOM18_RS04430
OG0000488	MHP7448_RS02060	GOM18_RS02270
OG0000489	MHP7448_RS00050	GOM18_RS00630
