Orthogroup	MHP_MHP682_genes	MHP_MHP699_genes
OG0000354	DR097_RS03065	DR100_RS00750
OG0000355	DR097_RS04600	DR100_RS04730
OG0000356	DR097_RS04595	DR100_RS04820
OG0000357	DR097_RS04635	DR100_RS04705
OG0000358	DR097_RS01425	DR100_RS01510
OG0000359	DR097_RS04620	DR100_RS04590
OG0000360	DR097_RS00155	DR100_RS00570
OG0000361	DR097_RS00125	DR100_RS00540
OG0000362	DR097_RS02655	DR100_RS01925
OG0000363	DR097_RS04660	DR100_RS02330
OG0000364	DR097_RS00890	DR100_RS02040
OG0000365	DR097_RS04570	DR100_RS04795
OG0000366	DR097_RS02870	DR100_RS02580
OG0000367	DR097_RS02860	DR100_RS02570
OG0000368	DR097_RS02770	DR100_RS01130
OG0000369	DR097_RS04750	DR100_RS04640
OG0000370	DR097_RS02810	DR100_RS01170
OG0000371	DR097_RS02815	DR100_RS01175
OG0000372	DR097_RS02820	DR100_RS01180
OG0000373	DR097_RS02570	DR100_RS01205
OG0000374	DR097_RS02580	DR100_RS01215
OG0000375	DR097_RS02720	DR100_RS03000
OG0000376	DR097_RS02145	DR100_RS02270
OG0000377	DR097_RS02135	DR100_RS02260
OG0000378	DR097_RS00325	DR100_RS00215
OG0000379	DR097_RS01660	DR100_RS00290
OG0000380	DR097_RS01635	DR100_RS00315
OG0000381	DR097_RS01595	DR100_RS02320
OG0000382	DR097_RS03350	DR100_RS02350
OG0000383	DR097_RS03310	DR100_RS02390
OG0000384	DR097_RS03605	DR100_RS02680
OG0000385	DR097_RS02090	DR100_RS02675
OG0000386	DR097_RS02390	DR100_RS02655
OG0000387	DR097_RS02365	DR100_RS02630
OG0000388	DR097_RS04710	DR100_RS04800
OG0000389	DR097_RS03085	DR100_RS00730
OG0000390	DR097_RS01225	DR100_RS01690
OG0000391	DR097_RS01215	DR100_RS01700
OG0000392	DR097_RS01190	DR100_RS01725
OG0000393	DR097_RS04670	DR100_RS04725
OG0000394	DR097_RS01805	DR100_RS02510
OG0000395	DR097_RS01810	DR100_RS02505
OG0000396	DR097_RS01980	DR100_RS02695
OG0000397	DR097_RS00850	DR100_RS02000
OG0000398	DR097_RS00845	DR100_RS01995
OG0000399	DR097_RS00800	DR100_RS02820
OG0000400	DR097_RS01465	DR100_RS01470
OG0000401	DR097_RS01405	DR100_RS01530
OG0000402	DR097_RS01395	DR100_RS01540
OG0000403	DR097_RS01385	DR100_RS01550
OG0000404	DR097_RS01355	DR100_RS03345
OG0000405	DR097_RS01340	DR100_RS03365
OG0000406	DR097_RS03165	DR100_RS03070
OG0000407	DR097_RS04810	DR100_RS04830
OG0000408	DR097_RS03175	DR100_RS03080
OG0000410	DR097_RS02970	DR100_RS03175
OG0000411	DR097_RS02980	DR100_RS03185
OG0000412	DR097_RS02985	DR100_RS03190
OG0000413	DR097_RS02935	DR100_RS02405
OG0000414	DR097_RS02925	DR100_RS02415
OG0000415	DR097_RS02920	DR100_RS02420
OG0000416	DR097_RS02910	DR100_RS02430
OG0000417	DR097_RS03020	DR100_RS03220
OG0000418	DR097_RS03015	DR100_RS03215
OG0000419	DR097_RS01110	DR100_RS00810
OG0000420	DR097_RS01075	DR100_RS00845
OG0000421	DR097_RS01040	DR100_RS00880
OG0000422	DR097_RS01030	DR100_RS00890
OG0000423	DR097_RS00975	DR100_RS00945
OG0000424	DR097_RS00970	DR100_RS00950
OG0000425	DR097_RS00960	DR100_RS00960
OG0000426	DR097_RS04615	DR100_RS04595
OG0000427	DR097_RS04610	DR100_RS04600
OG0000428	DR097_RS00905	DR100_RS01015
OG0000429	DR097_RS02260	DR100_RS02890
OG0000430	DR097_RS02305	DR100_RS02845
OG0000431	DR097_RS02315	DR100_RS02835
OG0000432	DR097_RS00525	DR100_RS00015
OG0000433	DR097_RS00510	DR100_RS00030
OG0000434	DR097_RS00505	DR100_RS00035
OG0000435	DR097_RS00490	DR100_RS00050
OG0000436	DR097_RS00460	DR100_RS00080
OG0000437	DR097_RS00450	DR100_RS00090
OG0000438	DR097_RS00445	DR100_RS00095
OG0000439	DR097_RS04525	DR100_RS04550
OG0000440	DR097_RS04630	DR100_RS03130
OG0000441	DR097_RS03780	DR100_RS03170
OG0000442	DR097_RS00295	DR100_RS01050
OG0000443	DR097_RS00245	DR100_RS00660
OG0000444	DR097_RS00230	DR100_RS00645
OG0000445	DR097_RS00205	DR100_RS00620
OG0000446	DR097_RS00175	DR100_RS00590
OG0000447	DR097_RS00170	DR100_RS00585
OG0000448	DR097_RS00140	DR100_RS00555
OG0000449	DR097_RS00115	DR100_RS00530
OG0000450	DR097_RS00105	DR100_RS00520
OG0000451	DR097_RS00065	DR100_RS00480
OG0000452	DR097_RS00040	DR100_RS00455
OG0000454	DR097_RS03090	DR100_RS01645
OG0000455	DR097_RS00565	DR100_RS01290
OG0000456	DR097_RS00685	DR100_RS01410
OG0000457	DR097_RS00710	DR100_RS01435
OG0000458	DR097_RS02685	DR100_RS01955
OG0000459	DR097_RS02660	DR100_RS01930
OG0000460	DR097_RS02650	DR100_RS01920
OG0000461	DR097_RS03195	DR100_RS01875
OG0000462	DR097_RS03190	DR100_RS01880
OG0000463	DR097_RS03185	DR100_RS01885
OG0000464	DR097_RS02620	DR100_RS01890
OG0000465	DR097_RS02625	DR100_RS01895
OG0000466	DR097_RS00035	DR100_RS00450
OG0000467	DR097_RS04655	DR100_RS04775
OG0000468	DR097_RS00805	DR100_RS02825
OG0000469	DR097_RS00745	DR100_RS02765
OG0000470	DR097_RS03815	DR100_RS03815
OG0000472	DR097_RS02945	DR100_RS03260
OG0000473	DR097_RS00580	DR100_RS01305
OG0000474	DR097_RS00575	DR100_RS01300
OG0000475	DR097_RS00570	DR100_RS01295
OG0000476	DR097_RS02900	DR100_RS02440
OG0000477	DR097_RS03795	DR100_RS01850
OG0000478	DR097_RS00635	DR100_RS01360
OG0000479	DR097_RS01700	DR100_RS00250
OG0000480	DR097_RS03810	DR100_RS03855
OG0000481	DR097_RS01005	DR100_RS00915
OG0000482	DR097_RS00410	DR100_RS00130
OG0000483	DR097_RS02855	DR100_RS02565
OG0000484	DR097_RS04505	DR100_RS04580
OG0000485	DR097_RS00455	DR100_RS00085
OG0000486	DR097_RS03040	DR100_RS03240
OG0000487	DR097_RS04585	DR100_RS04810
OG0000489	DR097_RS02780	DR100_RS01140
OG0000490	DR097_RS03535	DR100_RS01200
OG0000491	DR097_RS01680	DR100_RS00270
OG0000493	DR097_RS02350	DR100_RS02615
OG0000494	DR097_RS03060	DR100_RS00755
OG0000495	DR097_RS01160	DR100_RS01755
OG0000496	DR097_RS01150	DR100_RS01765
OG0000497	DR097_RS01720	DR100_RS01770
OG0000498	DR097_RS01800	DR100_RS03270
OG0000499	DR097_RS01500	DR100_RS02480
OG0000500	DR097_RS00840	DR100_RS01990
OG0000501	DR097_RS01455	DR100_RS01480
OG0000502	DR097_RS00420	DR100_RS00120
OG0000503	DR097_RS01060	DR100_RS00860
OG0000504	DR097_RS00925	DR100_RS00995
OG0000505	DR097_RS02180	DR100_RS02970
OG0000506	DR097_RS02190	DR100_RS02960
OG0000507	DR097_RS02225	DR100_RS02925
OG0000508	DR097_RS00180	DR100_RS00595
OG0000509	DR097_RS00145	DR100_RS00560
OG0000510	DR097_RS00135	DR100_RS00550
OG0000511	DR097_RS03290	DR100_RS00415
OG0000512	DR097_RS02645	DR100_RS01915
OG0000513	DR097_RS00650	DR100_RS01375
OG0000514	DR097_RS01185	DR100_RS01730
OG0000515	DR097_RS04270	DR100_RS04295
OG0000515	DR097_RS04275	DR100_RS04290
OG0000516	DR097_RS04580	DR100_RS04805
OG0000518	DR097_RS01415	DR100_RS01520
OG0000519	DR097_RS01035	DR100_RS00885
OG0000520	DR097_RS00910	DR100_RS01010
OG0000521	DR097_RS00165	DR100_RS00580
OG0000522	DR097_RS00130	DR100_RS00545
OG0000523	DR097_RS00715	DR100_RS01440
OG0000524	DR097_RS01530	DR100_RS02455
OG0000525	DR097_RS04770	DR100_RS04860
OG0000526	DR097_RS04225	DR100_RS04195
OG0000527	DR097_RS04395	DR100_RS04455
OG0000527	DR097_RS04390	DR100_RS04460
OG0000528	DR097_RS04575	DR100_RS02775
OG0000529	DR097_RS02735	DR100_RS03015
OG0000530	DR097_RS02115	DR100_RS03460
OG0000531	DR097_RS01630	DR100_RS00320
OG0000532	DR097_RS03520	DR100_RS03540
OG0000533	DR097_RS03360	DR100_RS00715
OG0000534	DR097_RS00050	DR100_RS00465
OG0000535	DR097_RS04745	DR100_RS04635
OG0000537	DR097_RS01095	DR100_RS00825
OG0000538	DR097_RS00500	DR100_RS00040
OG0000539	DR097_RS00220	DR100_RS00635
OG0000540	DR097_RS01560	DR100_RS01830
OG0000541	DR097_RS01485	DR100_RS02495
OG0000542	DR097_RS00080	DR100_RS00495
OG0000543	DR097_RS02005	DR100_RS01640
OG0000544	DR097_RS04515	DR100_RS04560
