Orthogroup	MHP_98_genes	MFC_MF18_genes
OG0000101	GOM18_RS00480	DR082_RS02405
OG0000102	GOM18_RS02995	DR082_RS02395
OG0000103	GOM18_RS02360	DR082_RS01870
OG0000104	GOM18_RS02365	DR082_RS01875
OG0000105	GOM18_RS02380	DR082_RS01890
OG0000106	GOM18_RS02390	DR082_RS01900
OG0000107	GOM18_RS02400	DR082_RS01910
OG0000108	GOM18_RS02405	DR082_RS01915
OG0000109	GOM18_RS02410	DR082_RS01920
OG0000110	GOM18_RS02525	DR082_RS01925
OG0000111	GOM18_RS02520	DR082_RS01930
OG0000112	GOM18_RS02510	DR082_RS01940
OG0000113	GOM18_RS02490	DR082_RS03785
OG0000114	GOM18_RS02480	DR082_RS01965
OG0000115	GOM18_RS02470	DR082_RS01975
OG0000116	GOM18_RS02855	DR082_RS01985
OG0000117	GOM18_RS02850	DR082_RS01990
OG0000118	GOM18_RS02815	DR082_RS02020
OG0000119	GOM18_RS02810	DR082_RS02025
OG0000120	GOM18_RS02795	DR082_RS02040
OG0000121	GOM18_RS02775	DR082_RS02065
OG0000122	GOM18_RS02770	DR082_RS02080
OG0000123	GOM18_RS02750	DR082_RS02870
OG0000124	GOM18_RS02745	DR082_RS02865
OG0000125	GOM18_RS02740	DR082_RS02860
OG0000126	GOM18_RS02730	DR082_RS02850
OG0000127	GOM18_RS02720	DR082_RS02840
OG0000128	GOM18_RS02705	DR082_RS02820
OG0000129	GOM18_RS02700	DR082_RS02815
OG0000130	GOM18_RS02690	DR082_RS02805
OG0000131	GOM18_RS04475	DR082_RS02775
OG0000132	GOM18_RS04470	DR082_RS03915
OG0000133	GOM18_RS01635	DR082_RS00535
OG0000134	GOM18_RS01640	DR082_RS03675
OG0000135	GOM18_RS01655	DR082_RS00555
OG0000136	GOM18_RS01660	DR082_RS00560
OG0000137	GOM18_RS01690	DR082_RS00590
OG0000138	GOM18_RS03470	DR082_RS00615
OG0000139	GOM18_RS03440	DR082_RS00645
OG0000140	GOM18_RS03435	DR082_RS00650
OG0000141	GOM18_RS01125	DR082_RS00675
OG0000142	GOM18_RS04380	DR082_RS03690
OG0000143	GOM18_RS01150	DR082_RS00705
OG0000144	GOM18_RS01160	DR082_RS00715
OG0000145	GOM18_RS01170	DR082_RS00725
OG0000146	GOM18_RS01180	DR082_RS00735
OG0000147	GOM18_RS01185	DR082_RS00740
OG0000148	GOM18_RS01200	DR082_RS00755
OG0000149	GOM18_RS01210	DR082_RS00765
OG0000150	GOM18_RS01225	DR082_RS00780
OG0000151	GOM18_RS03115	DR082_RS00840
OG0000152	GOM18_RS03110	DR082_RS00845
OG0000153	GOM18_RS03105	DR082_RS00850
OG0000154	GOM18_RS03095	DR082_RS00860
OG0000155	GOM18_RS02160	DR082_RS00880
OG0000156	GOM18_RS02150	DR082_RS00895
OG0000157	GOM18_RS04415	DR082_RS03695
OG0000158	GOM18_RS04410	DR082_RS03700
OG0000159	GOM18_RS01915	DR082_RS01145
OG0000160	GOM18_RS01910	DR082_RS01150
OG0000161	GOM18_RS01905	DR082_RS01155
OG0000162	GOM18_RS01895	DR082_RS01165
OG0000163	GOM18_RS01890	DR082_RS01170
OG0000164	GOM18_RS03635	DR082_RS03710
OG0000165	GOM18_RS03260	DR082_RS02620
OG0000166	GOM18_RS02185	DR082_RS02640
OG0000167	GOM18_RS02200	DR082_RS02655
OG0000168	GOM18_RS02205	DR082_RS02660
OG0000169	GOM18_RS01040	DR082_RS01635
OG0000170	GOM18_RS01025	DR082_RS01670
OG0000171	GOM18_RS01015	DR082_RS01680
OG0000172	GOM18_RS01010	DR082_RS01685
OG0000173	GOM18_RS01005	DR082_RS01690
OG0000174	GOM18_RS01000	DR082_RS01695
OG0000175	GOM18_RS00985	DR082_RS01710
OG0000176	GOM18_RS00935	DR082_RS01750
OG0000177	GOM18_RS00930	DR082_RS01755
OG0000178	GOM18_RS00925	DR082_RS01760
OG0000179	GOM18_RS00915	DR082_RS01770
OG0000180	GOM18_RS00910	DR082_RS01775
OG0000181	GOM18_RS04365	DR082_RS03760
OG0000182	GOM18_RS00860	DR082_RS01800
OG0000183	GOM18_RS00825	DR082_RS01835
OG0000184	GOM18_RS00780	DR082_RS02940
OG0000185	GOM18_RS00795	DR082_RS02925
OG0000186	GOM18_RS04465	DR082_RS02095
OG0000187	GOM18_RS02595	DR082_RS02110
OG0000188	GOM18_RS02585	DR082_RS02120
OG0000189	GOM18_RS04445	DR082_RS03800
OG0000190	GOM18_RS02440	DR082_RS02135
OG0000191	GOM18_RS02420	DR082_RS02155
OG0000192	GOM18_RS03170	DR082_RS02165
OG0000193	GOM18_RS03155	DR082_RS02180
OG0000194	GOM18_RS00120	DR082_RS02190
OG0000195	GOM18_RS00125	DR082_RS02195
OG0000196	GOM18_RS00145	DR082_RS03805
OG0000197	GOM18_RS00150	DR082_RS02220
OG0000198	GOM18_RS00165	DR082_RS02235
OG0000199	GOM18_RS00170	DR082_RS02240
OG0000200	GOM18_RS00185	DR082_RS02255
OG0000201	GOM18_RS00195	DR082_RS02265
OG0000202	GOM18_RS00250	DR082_RS02320
OG0000203	GOM18_RS00255	DR082_RS02325
OG0000204	GOM18_RS00260	DR082_RS01220
OG0000205	GOM18_RS00265	DR082_RS01225
OG0000206	GOM18_RS00285	DR082_RS01245
OG0000207	GOM18_RS00300	DR082_RS01260
OG0000208	GOM18_RS00305	DR082_RS01265
OG0000209	GOM18_RS00310	DR082_RS01270
OG0000210	GOM18_RS00360	DR082_RS01315
OG0000211	GOM18_RS01855	DR082_RS01325
OG0000212	GOM18_RS01845	DR082_RS01335
OG0000213	GOM18_RS01840	DR082_RS01340
OG0000214	GOM18_RS01835	DR082_RS01345
OG0000215	GOM18_RS01830	DR082_RS01350
OG0000216	GOM18_RS01825	DR082_RS01355
OG0000217	GOM18_RS01820	DR082_RS01360
OG0000218	GOM18_RS01810	DR082_RS03735
OG0000219	GOM18_RS01805	DR082_RS01375
OG0000220	GOM18_RS01800	DR082_RS01380
OG0000221	GOM18_RS01795	DR082_RS01385
OG0000222	GOM18_RS01790	DR082_RS01390
OG0000223	GOM18_RS01785	DR082_RS01395
OG0000224	GOM18_RS01775	DR082_RS01405
OG0000225	GOM18_RS01765	DR082_RS01415
OG0000226	GOM18_RS01760	DR082_RS01420
OG0000227	GOM18_RS01755	DR082_RS01425
OG0000228	GOM18_RS04580	DR082_RS03975
OG0000229	GOM18_RS01745	DR082_RS01435
OG0000230	GOM18_RS01740	DR082_RS01440
OG0000231	GOM18_RS01730	DR082_RS01450
OG0000232	GOM18_RS01720	DR082_RS01460
OG0000233	GOM18_RS02880	DR082_RS01470
OG0000234	GOM18_RS02915	DR082_RS01500
OG0000235	GOM18_RS02925	DR082_RS01510
OG0000236	GOM18_RS02930	DR082_RS01515
OG0000237	GOM18_RS02935	DR082_RS01535
OG0000238	GOM18_RS02940	DR082_RS01540
OG0000239	GOM18_RS01115	DR082_RS01570
OG0000240	GOM18_RS01110	DR082_RS01575
OG0000241	GOM18_RS01100	DR082_RS01585
OG0000242	GOM18_RS01095	DR082_RS01590
OG0000243	GOM18_RS01090	DR082_RS01595
OG0000244	GOM18_RS01080	DR082_RS01605
OG0000245	GOM18_RS01070	DR082_RS01615
OG0000246	GOM18_RS01250	DR082_RS00145
OG0000247	GOM18_RS01260	DR082_RS00155
OG0000248	GOM18_RS01270	DR082_RS00180
OG0000249	GOM18_RS01275	DR082_RS00185
OG0000250	GOM18_RS01290	DR082_RS00200
OG0000251	GOM18_RS01320	DR082_RS00230
OG0000252	GOM18_RS01330	DR082_RS00240
OG0000253	GOM18_RS01335	DR082_RS00245
OG0000254	GOM18_RS01345	DR082_RS00255
OG0000255	GOM18_RS01350	DR082_RS00260
OG0000256	GOM18_RS01355	DR082_RS00265
OG0000257	GOM18_RS01380	DR082_RS00290
OG0000258	GOM18_RS01390	DR082_RS00300
OG0000259	GOM18_RS01420	DR082_RS00330
OG0000260	GOM18_RS01430	DR082_RS00340
OG0000261	GOM18_RS04390	DR082_RS03670
OG0000262	GOM18_RS01455	DR082_RS00365
OG0000263	GOM18_RS01470	DR082_RS00380
OG0000264	GOM18_RS01485	DR082_RS00395
OG0000265	GOM18_RS01495	DR082_RS00405
OG0000266	GOM18_RS01510	DR082_RS00420
OG0000267	GOM18_RS01525	DR082_RS00435
OG0000268	GOM18_RS01530	DR082_RS00440
OG0000269	GOM18_RS01545	DR082_RS00455
OG0000270	GOM18_RS04280	DR082_RS03820
OG0000271	GOM18_RS00450	DR082_RS02340
OG0000272	GOM18_RS00445	DR082_RS02335
OG0000273	GOM18_RS00440	DR082_RS02330
OG0000274	GOM18_RS00420	DR082_RS02460
OG0000275	GOM18_RS04270	DR082_RS03850
OG0000276	GOM18_RS00410	DR082_RS02470
OG0000277	GOM18_RS00400	DR082_RS03855
OG0000278	GOM18_RS00395	DR082_RS02485
OG0000279	GOM18_RS00385	DR082_RS02495
OG0000280	GOM18_RS00380	DR082_RS02500
OG0000281	GOM18_RS00375	DR082_RS02505
OG0000282	GOM18_RS04310	DR082_RS02530
OG0000283	GOM18_RS00705	DR082_RS02535
OG0000284	GOM18_RS00710	DR082_RS02540
OG0000285	GOM18_RS04315	DR082_RS03870
OG0000286	GOM18_RS01875	DR082_RS01100
OG0000287	GOM18_RS01965	DR082_RS01075
OG0000288	GOM18_RS01975	DR082_RS01065
OG0000289	GOM18_RS01980	DR082_RS01060
OG0000290	GOM18_RS02090	DR082_RS03275
OG0000291	GOM18_RS02080	DR082_RS00960
OG0000292	GOM18_RS02075	DR082_RS00965
OG0000293	GOM18_RS02070	DR082_RS00970
OG0000294	GOM18_RS02060	DR082_RS00980
OG0000295	GOM18_RS02055	DR082_RS00985
OG0000296	GOM18_RS02015	DR082_RS01025
OG0000297	GOM18_RS02010	DR082_RS01030
OG0000298	GOM18_RS01285	DR082_RS00195
OG0000299	GOM18_RS03940	DR082_RS00215
OG0000300	GOM18_RS01480	DR082_RS00390
OG0000301	GOM18_RS01515	DR082_RS00425
OG0000302	GOM18_RS01520	DR082_RS00430
OG0000303	GOM18_RS01665	DR082_RS00565
OG0000304	GOM18_RS01710	DR082_RS00600
OG0000305	GOM18_RS01175	DR082_RS00730
OG0000306	GOM18_RS03130	DR082_RS00810
OG0000307	GOM18_RS03100	DR082_RS00855
OG0000308	GOM18_RS02110	DR082_RS00940
OG0000309	GOM18_RS02045	DR082_RS00995
OG0000310	GOM18_RS01970	DR082_RS01070
OG0000311	GOM18_RS01935	DR082_RS01120
OG0000312	GOM18_RS01920	DR082_RS01140
OG0000313	GOM18_RS03620	DR082_RS01190
OG0000314	GOM18_RS03245	DR082_RS02635
OG0000315	GOM18_RS02210	DR082_RS02665
OG0000316	GOM18_RS02220	DR082_RS02675
OG0000317	GOM18_RS02315	DR082_RS02740
OG0000318	GOM18_RS04425	DR082_RS03940
OG0000319	GOM18_RS02375	DR082_RS01885
OG0000320	GOM18_RS02500	DR082_RS01950
OG0000321	GOM18_RS02820	DR082_RS02015
OG0000322	GOM18_RS02780	DR082_RS02060
OG0000323	GOM18_RS02625	DR082_RS02765
OG0000324	GOM18_RS02415	DR082_RS02160
OG0000325	GOM18_RS00130	DR082_RS02200
OG0000326	GOM18_RS00225	DR082_RS02295
OG0000327	GOM18_RS00230	DR082_RS02300
OG0000328	GOM18_RS00315	DR082_RS01275
OG0000329	GOM18_RS00335	DR082_RS01295
OG0000330	GOM18_RS02890	DR082_RS01480
OG0000331	GOM18_RS01085	DR082_RS01600
OG0000332	GOM18_RS00975	DR082_RS01720
OG0000333	GOM18_RS00965	DR082_RS01730
OG0000334	GOM18_RS00865	DR082_RS01795
OG0000335	GOM18_RS00855	DR082_RS03765
OG0000336	GOM18_RS04265	DR082_RS03865
OG0000337	GOM18_RS00535	DR082_RS00015
OG0000338	GOM18_RS00575	DR082_RS00055
OG0000339	GOM18_RS02475	DR082_RS01970
OG0000340	GOM18_RS02840	DR082_RS01995
OG0000341	GOM18_RS02435	DR082_RS02140
OG0000342	GOM18_RS00160	DR082_RS02230
OG0000343	GOM18_RS00955	DR082_RS01740
OG0000344	GOM18_RS01680	DR082_RS00580
OG0000345	GOM18_RS01770	DR082_RS01410
OG0000346	GOM18_RS00370	DR082_RS03860
OG0000347	GOM18_RS02755	DR082_RS02875
OG0000348	GOM18_RS00235	DR082_RS03815
OG0000349	GOM18_RS04275	DR082_RS02450
OG0000350	GOM18_RS03090	DR082_RS00815
OG0000351	GOM18_RS01600	DR082_RS00515
OG0000352	GOM18_RS03265	DR082_RS02615
OG0000353	GOM18_RS02785	DR082_RS02055
OG0000354	GOM18_RS03455	DR082_RS00630
OG0000355	GOM18_RS04535	DR082_RS03715
OG0000356	GOM18_RS04420	DR082_RS03900
OG0000357	GOM18_RS04370	DR082_RS03750
OG0000358	GOM18_RS00990	DR082_RS01705
OG0000359	GOM18_RS04245	DR082_RS03810
OG0000360	GOM18_RS01385	DR082_RS00295
OG0000361	GOM18_RS01415	DR082_RS00325
OG0000362	GOM18_RS01990	DR082_RS01050
OG0000363	GOM18_RS04485	DR082_RS03985
OG0000365	GOM18_RS04440	DR082_RS03955
OG0000366	GOM18_RS02285	DR082_RS02710
OG0000367	GOM18_RS02295	DR082_RS02720
OG0000368	GOM18_RS00640	DR082_RS00120
OG0000369	GOM18_RS04300	DR082_RS03655
OG0000370	GOM18_RS00600	DR082_RS00080
OG0000371	GOM18_RS00595	DR082_RS00075
OG0000372	GOM18_RS00590	DR082_RS00070
OG0000373	GOM18_RS00565	DR082_RS00045
OG0000374	GOM18_RS00555	DR082_RS00035
OG0000375	GOM18_RS02370	DR082_RS01880
OG0000376	GOM18_RS02515	DR082_RS01935
OG0000377	GOM18_RS02505	DR082_RS01945
OG0000378	GOM18_RS02860	DR082_RS01980
OG0000381	GOM18_RS02725	DR082_RS02845
OG0000382	GOM18_RS02695	DR082_RS02810
OG0000383	GOM18_RS02630	DR082_RS02770
OG0000384	GOM18_RS01620	DR082_RS00520
OG0000385	GOM18_RS01625	DR082_RS00525
OG0000386	GOM18_RS01645	DR082_RS00545
OG0000387	GOM18_RS01670	DR082_RS00570
OG0000388	GOM18_RS04395	DR082_RS03680
OG0000389	GOM18_RS03480	DR082_RS00610
OG0000390	GOM18_RS01155	DR082_RS00710
OG0000391	GOM18_RS01165	DR082_RS00720
OG0000392	GOM18_RS01190	DR082_RS00745
OG0000393	GOM18_RS04515	DR082_RS00800
OG0000395	GOM18_RS02165	DR082_RS00875
OG0000396	GOM18_RS01880	DR082_RS01180
OG0000397	GOM18_RS03280	DR082_RS02600
OG0000398	GOM18_RS03275	DR082_RS02605
OG0000399	GOM18_RS02195	DR082_RS02650
OG0000400	GOM18_RS01030	DR082_RS01665
OG0000401	GOM18_RS00970	DR082_RS01725
OG0000402	GOM18_RS00960	DR082_RS01735
OG0000403	GOM18_RS00950	DR082_RS01745
OG0000404	GOM18_RS00920	DR082_RS03755
OG0000405	GOM18_RS00905	DR082_RS01780
OG0000406	GOM18_RS00850	DR082_RS01810
OG0000407	GOM18_RS04360	DR082_RS03770
OG0000408	GOM18_RS00840	DR082_RS01820
OG0000409	GOM18_RS00835	DR082_RS01825
OG0000410	GOM18_RS00775	DR082_RS02945
OG0000411	GOM18_RS00785	DR082_RS02935
OG0000412	GOM18_RS00790	DR082_RS02930
OG0000413	GOM18_RS02615	DR082_RS02090
OG0000414	GOM18_RS02605	DR082_RS02100
OG0000415	GOM18_RS02600	DR082_RS02105
OG0000416	GOM18_RS02590	DR082_RS02115
OG0000417	GOM18_RS02430	DR082_RS02145
OG0000418	GOM18_RS02425	DR082_RS02150
OG0000419	GOM18_RS00140	DR082_RS02210
OG0000420	GOM18_RS00175	DR082_RS02245
OG0000421	GOM18_RS00210	DR082_RS02280
OG0000422	GOM18_RS00220	DR082_RS02290
OG0000423	GOM18_RS00275	DR082_RS01235
OG0000424	GOM18_RS00280	DR082_RS01240
OG0000425	GOM18_RS00290	DR082_RS01250
OG0000426	GOM18_RS04250	DR082_RS03720
OG0000427	GOM18_RS04255	DR082_RS03725
OG0000428	GOM18_RS00345	DR082_RS01305
OG0000429	GOM18_RS01780	DR082_RS01400
OG0000430	GOM18_RS01735	DR082_RS01445
OG0000431	GOM18_RS01725	DR082_RS01455
OG0000432	GOM18_RS02885	DR082_RS01475
OG0000433	GOM18_RS02900	DR082_RS01485
OG0000434	GOM18_RS02905	DR082_RS01490
OG0000435	GOM18_RS02920	DR082_RS01505
OG0000436	GOM18_RS02945	DR082_RS01545
OG0000437	GOM18_RS02955	DR082_RS01555
OG0000438	GOM18_RS02960	DR082_RS03740
OG0000439	GOM18_RS04495	DR082_RS01565
OG0000440	GOM18_RS04375	DR082_RS01580
OG0000441	GOM18_RS01065	DR082_RS01620
OG0000442	GOM18_RS01255	DR082_RS00150
OG0000443	GOM18_RS01300	DR082_RS00210
OG0000444	GOM18_RS01315	DR082_RS00225
OG0000445	GOM18_RS03665	DR082_RS00250
OG0000446	GOM18_RS01365	DR082_RS00275
OG0000447	GOM18_RS01370	DR082_RS00280
OG0000448	GOM18_RS01400	DR082_RS00310
OG0000449	GOM18_RS01425	DR082_RS00335
OG0000450	GOM18_RS01435	DR082_RS00345
OG0000451	GOM18_RS01475	DR082_RS00385
OG0000452	GOM18_RS01500	DR082_RS00410
OG0000453	GOM18_RS01535	DR082_RS00445
OG0000455	GOM18_RS00475	DR082_RS03825
OG0000456	GOM18_RS00695	DR082_RS02525
OG0000457	GOM18_RS00720	DR082_RS02550
OG0000458	GOM18_RS01960	DR082_RS01080
OG0000459	GOM18_RS01985	DR082_RS01055
OG0000460	GOM18_RS01995	DR082_RS01045
OG0000461	GOM18_RS02040	DR082_RS01000
OG0000462	GOM18_RS02035	DR082_RS01005
OG0000463	GOM18_RS02030	DR082_RS01010
OG0000464	GOM18_RS02025	DR082_RS01015
OG0000465	GOM18_RS02020	DR082_RS01020
OG0000466	GOM18_RS01505	DR082_RS00415
OG0000467	GOM18_RS04400	DR082_RS03705
OG0000468	GOM18_RS02190	DR082_RS02645
OG0000469	GOM18_RS02250	DR082_RS02985
OG0000470	GOM18_RS00270	DR082_RS01230
OG0000471	GOM18_RS00350	DR082_RS01310
OG0000472	GOM18_RS00765	DR082_RS02585
OG0000473	GOM18_RS00460	DR082_RS02350
OG0000474	GOM18_RS00465	DR082_RS02355
OG0000475	GOM18_RS00470	DR082_RS02360
OG0000476	GOM18_RS02580	DR082_RS02400
OG0000477	GOM18_RS02065	DR082_RS00975
OG0000478	GOM18_RS00405	DR082_RS02475
OG0000479	GOM18_RS02825	DR082_RS02010
OG0000480	GOM18_RS02255	DR082_RS03145
OG0000481	GOM18_RS00245	DR082_RS02315
OG0000482	GOM18_RS03160	DR082_RS02175
OG0000483	GOM18_RS02300	DR082_RS02725
OG0000484	GOM18_RS04385	DR082_RS03665
OG0000485	GOM18_RS02950	DR082_RS01550
OG0000486	GOM18_RS02450	DR082_RS02125
OG0000487	GOM18_RS04430	DR082_RS03945
OG0000488	GOM18_RS02270	DR082_RS02695
OG0000489	GOM18_RS00630	DR082_RS00110
OG0000490	GOM18_RS00570	DR082_RS00050
OG0000491	GOM18_RS02805	DR082_RS02030
OG0000492	GOM18_RS02735	DR082_RS02855
OG0000493	GOM18_RS01685	DR082_RS00585
OG0000494	GOM18_RS03450	DR082_RS00635
OG0000495	GOM18_RS01220	DR082_RS00775
OG0000496	GOM18_RS01230	DR082_RS00785
OG0000497	GOM18_RS01235	DR082_RS00790
OG0000498	GOM18_RS03070	DR082_RS00865
OG0000499	GOM18_RS02140	DR082_RS00905
OG0000500	GOM18_RS03270	DR082_RS02610
OG0000501	GOM18_RS01020	DR082_RS01675
OG0000502	GOM18_RS03150	DR082_RS02185
OG0000503	GOM18_RS00190	DR082_RS02260
OG0000504	GOM18_RS00325	DR082_RS01285
OG0000505	GOM18_RS01860	DR082_RS01320
OG0000506	GOM18_RS01850	DR082_RS01330
OG0000507	GOM18_RS01815	DR082_RS01365
OG0000508	GOM18_RS01360	DR082_RS00270
OG0000509	GOM18_RS01395	DR082_RS00305
OG0000510	GOM18_RS01405	DR082_RS00315
OG0000511	GOM18_RS01540	DR082_RS00450
OG0000512	GOM18_RS02000	DR082_RS01040
OG0000513	GOM18_RS00390	DR082_RS02490
OG0000514	GOM18_RS01195	DR082_RS00750
OG0000516	GOM18_RS04435	DR082_RS02960
OG0000517	GOM18_RS00645	DR082_RS00125
OG0000518	GOM18_RS00980	DR082_RS01715
OG0000519	GOM18_RS00215	DR082_RS02285
OG0000520	GOM18_RS00340	DR082_RS01300
OG0000521	GOM18_RS01375	DR082_RS00285
OG0000522	GOM18_RS01410	DR082_RS00320
OG0000523	GOM18_RS00725	DR082_RS02555
OG0000524	GOM18_RS02115	DR082_RS00935
OG0000525	GOM18_RS04345	DR082_RS03885
OG0000528	GOM18_RS02240	DR082_RS02970
OG0000529	GOM18_RS02385	DR082_RS01895
OG0000530	GOM18_RS02485	DR082_RS01960
OG0000531	GOM18_RS02760	DR082_RS03140
OG0000534	GOM18_RS01490	DR082_RS00400
OG0000535	GOM18_RS04305	DR082_RS00105
OG0000536	GOM18_RS00505	DR082_RS02425
OG0000537	GOM18_RS00155	DR082_RS02225
OG0000538	GOM18_RS02910	DR082_RS01495
OG0000539	GOM18_RS01325	DR082_RS00235
OG0000541	GOM18_RS02155	DR082_RS00890
OG0000542	GOM18_RS01460	DR082_RS00370
OG0000547	GOM18_RS01145	DR082_RS00700
OG0000548	GOM18_RS03615	DR082_RS01185
OG0000549	GOM18_RS04350	DR082_RS03890
OG0000550	GOM18_RS00425	DR082_RS02455
OG0000551	GOM18_RS01075	DR082_RS01610
OG0000555	GOM18_RS03930	DR082_RS03245
OG0000595	GOM18_RS01055	DR082_RS01655
OG0000602	GOM18_RS02265	DR082_RS02690
