Orthogroup	MHP_1257_genes	MFC_MF22_genes
OG0000239	ABKJ22_RS02885	DR094_RS01765
OG0000240	ABKJ22_RS02890	DR094_RS01770
OG0000241	ABKJ22_RS02900	DR094_RS01780
OG0000242	ABKJ22_RS02905	DR094_RS01785
OG0000243	ABKJ22_RS02910	DR094_RS01790
OG0000244	ABKJ22_RS02920	DR094_RS01800
OG0000245	ABKJ22_RS02930	DR094_RS01810
OG0000246	ABKJ22_RS00135	DR094_RS01005
OG0000247	ABKJ22_RS00145	DR094_RS00995
OG0000248	ABKJ22_RS00155	DR094_RS00970
OG0000249	ABKJ22_RS00160	DR094_RS00965
OG0000250	ABKJ22_RS00175	DR094_RS00950
OG0000251	ABKJ22_RS00205	DR094_RS00920
OG0000252	ABKJ22_RS00215	DR094_RS00910
OG0000253	ABKJ22_RS00220	DR094_RS00905
OG0000254	ABKJ22_RS00230	DR094_RS00895
OG0000255	ABKJ22_RS00235	DR094_RS00890
OG0000256	ABKJ22_RS00240	DR094_RS00885
OG0000257	ABKJ22_RS00265	DR094_RS00860
OG0000258	ABKJ22_RS00275	DR094_RS00850
OG0000259	ABKJ22_RS00305	DR094_RS00820
OG0000260	ABKJ22_RS00315	DR094_RS00810
OG0000261	ABKJ22_RS00325	DR094_RS03570
OG0000262	ABKJ22_RS00340	DR094_RS00785
OG0000263	ABKJ22_RS00355	DR094_RS00770
OG0000264	ABKJ22_RS00370	DR094_RS00755
OG0000265	ABKJ22_RS00380	DR094_RS00745
OG0000266	ABKJ22_RS00395	DR094_RS00730
OG0000267	ABKJ22_RS00410	DR094_RS00715
OG0000268	ABKJ22_RS00415	DR094_RS00710
OG0000269	ABKJ22_RS00440	DR094_RS00695
OG0000270	ABKJ22_RS03375	DR094_RS03620
OG0000271	ABKJ22_RS03370	DR094_RS01250
OG0000272	ABKJ22_RS03365	DR094_RS01255
OG0000273	ABKJ22_RS03360	DR094_RS01260
OG0000274	ABKJ22_RS03340	DR094_RS01280
OG0000275	ABKJ22_RS03335	DR094_RS03625
OG0000276	ABKJ22_RS03330	DR094_RS01290
OG0000277	ABKJ22_RS03320	DR094_RS03630
OG0000278	ABKJ22_RS03315	DR094_RS01305
OG0000279	ABKJ22_RS03305	DR094_RS01315
OG0000280	ABKJ22_RS03300	DR094_RS01320
OG0000281	ABKJ22_RS03295	DR094_RS01325
OG0000282	ABKJ22_RS03270	DR094_RS01350
OG0000283	ABKJ22_RS03265	DR094_RS01355
OG0000284	ABKJ22_RS03260	DR094_RS01360
OG0000285	ABKJ22_RS03255	DR094_RS03645
OG0000286	ABKJ22_RS02370	DR094_RS00065
OG0000287	ABKJ22_RS02465	DR094_RS00090
OG0000288	ABKJ22_RS02475	DR094_RS00100
OG0000289	ABKJ22_RS02480	DR094_RS00105
OG0000290	ABKJ22_RS02590	DR094_RS00215
OG0000291	ABKJ22_RS02580	DR094_RS03090
OG0000292	ABKJ22_RS02575	DR094_RS00200
OG0000293	ABKJ22_RS02570	DR094_RS00195
OG0000294	ABKJ22_RS02560	DR094_RS00185
OG0000295	ABKJ22_RS02555	DR094_RS00180
OG0000296	ABKJ22_RS02515	DR094_RS00140
OG0000297	ABKJ22_RS02510	DR094_RS00135
OG0000298	ABKJ22_RS00170	DR094_RS00955
OG0000299	ABKJ22_RS00190	DR094_RS00935
OG0000300	ABKJ22_RS00365	DR094_RS00760
OG0000301	ABKJ22_RS00400	DR094_RS00725
OG0000302	ABKJ22_RS00405	DR094_RS00720
OG0000303	ABKJ22_RS00560	DR094_RS00585
OG0000304	ABKJ22_RS00605	DR094_RS00550
OG0000305	ABKJ22_RS02825	DR094_RS00420
OG0000306	ABKJ22_RS02745	DR094_RS00340
OG0000307	ABKJ22_RS02705	DR094_RS00300
OG0000308	ABKJ22_RS02610	DR094_RS00225
OG0000309	ABKJ22_RS02545	DR094_RS00170
OG0000310	ABKJ22_RS02470	DR094_RS00095
OG0000311	ABKJ22_RS02430	DR094_RS00045
OG0000312	ABKJ22_RS02415	DR094_RS00025
OG0000313	ABKJ22_RS01600	DR094_RS02585
OG0000314	ABKJ22_RS01930	DR094_RS02905
OG0000315	ABKJ22_RS01960	DR094_RS02935
OG0000316	ABKJ22_RS01970	DR094_RS02945
OG0000317	ABKJ22_RS02065	DR094_RS02685
OG0000318	ABKJ22_RS01975	DR094_RS03800
OG0000319	ABKJ22_RS02180	DR094_RS02055
OG0000320	ABKJ22_RS02315	DR094_RS02120
OG0000321	ABKJ22_RS01350	DR094_RS02185
OG0000322	ABKJ22_RS01395	DR094_RS02230
OG0000323	ABKJ22_RS01525	DR094_RS02805
OG0000324	ABKJ22_RS02140	DR094_RS02470
OG0000325	ABKJ22_RS01000	DR094_RS02430
OG0000326	ABKJ22_RS00905	DR094_RS02335
OG0000327	ABKJ22_RS00900	DR094_RS02330
OG0000328	ABKJ22_RS00815	DR094_RS01470
OG0000329	ABKJ22_RS00795	DR094_RS01490
OG0000330	ABKJ22_RS01120	DR094_RS01675
OG0000331	ABKJ22_RS02915	DR094_RS01795
OG0000332	ABKJ22_RS03015	DR094_RS01895
OG0000333	ABKJ22_RS03025	DR094_RS01905
OG0000334	ABKJ22_RS03110	DR094_RS01970
OG0000335	ABKJ22_RS03120	DR094_RS03715
OG0000336	ABKJ22_RS03285	DR094_RS03640
OG0000337	ABKJ22_RS03460	DR094_RS01135
OG0000338	ABKJ22_RS03500	DR094_RS01095
OG0000339	ABKJ22_RS02290	DR094_RS02140
OG0000340	ABKJ22_RS01330	DR094_RS02165
OG0000341	ABKJ22_RS02120	DR094_RS02490
OG0000342	ABKJ22_RS00970	DR094_RS02400
OG0000343	ABKJ22_RS03035	DR094_RS01915
OG0000344	ABKJ22_RS00575	DR094_RS00570
OG0000345	ABKJ22_RS00660	DR094_RS01605
OG0000346	ABKJ22_RS03290	DR094_RS03635
OG0000347	ABKJ22_RS01420	DR094_RS02255
OG0000348	ABKJ22_RS00895	DR094_RS03740
OG0000349	ABKJ22_RS03350	DR094_RS01270
OG0000350	ABKJ22_RS02695	DR094_RS00335
OG0000351	ABKJ22_RS00495	DR094_RS00635
OG0000352	ABKJ22_RS01910	DR094_RS02885
OG0000353	ABKJ22_RS01390	DR094_RS02225
OG0000354	ABKJ22_RS01065	DR094_RS00520
OG0000355	ABKJ22_RS01885	DR094_RS03775
OG0000356	ABKJ22_RS01965	DR094_RS03825
OG0000357	ABKJ22_RS02995	DR094_RS03700
OG0000358	ABKJ22_RS03000	DR094_RS01880
OG0000359	ABKJ22_RS00925	DR094_RS03745
OG0000360	ABKJ22_RS00270	DR094_RS00855
OG0000361	ABKJ22_RS00300	DR094_RS00825
OG0000362	ABKJ22_RS02490	DR094_RS00115
OG0000363	ABKJ22_RS01460	DR094_RS02300
OG0000365	ABKJ22_RS02015	DR094_RS03785
OG0000366	ABKJ22_RS02035	DR094_RS02655
OG0000367	ABKJ22_RS02045	DR094_RS02665
OG0000368	ABKJ22_RS00060	DR094_RS01030
OG0000369	ABKJ22_RS00025	DR094_RS03585
OG0000370	ABKJ22_RS00020	DR094_RS01070
OG0000371	ABKJ22_RS00015	DR094_RS01075
OG0000372	ABKJ22_RS00010	DR094_RS01080
OG0000373	ABKJ22_RS03490	DR094_RS01105
OG0000374	ABKJ22_RS03480	DR094_RS01115
OG0000375	ABKJ22_RS02185	DR094_RS02050
OG0000376	ABKJ22_RS02330	DR094_RS02105
OG0000377	ABKJ22_RS02320	DR094_RS02115
OG0000378	ABKJ22_RS01310	DR094_RS02150
OG0000379	ABKJ22_RS01385	DR094_RS02220
OG0000380	ABKJ22_RS01410	DR094_RS02245
OG0000381	ABKJ22_RS01450	DR094_RS02285
OG0000382	ABKJ22_RS01480	DR094_RS02760
OG0000383	ABKJ22_RS01520	DR094_RS02800
OG0000384	ABKJ22_RS00515	DR094_RS00630
OG0000385	ABKJ22_RS00520	DR094_RS00625
OG0000386	ABKJ22_RS00540	DR094_RS00605
OG0000387	ABKJ22_RS00565	DR094_RS00580
OG0000388	ABKJ22_RS00570	DR094_RS03560
OG0000389	ABKJ22_RS01085	DR094_RS00540
OG0000390	ABKJ22_RS02845	DR094_RS00440
OG0000391	ABKJ22_RS02835	DR094_RS00430
OG0000392	ABKJ22_RS02810	DR094_RS00405
OG0000393	ABKJ22_RS02755	DR094_RS00350
OG0000394	ABKJ22_RS02670	DR094_RS00285
OG0000395	ABKJ22_RS02665	DR094_RS00280
OG0000396	ABKJ22_RS02375	DR094_RS02575
OG0000397	ABKJ22_RS01895	DR094_RS02620
OG0000398	ABKJ22_RS01900	DR094_RS02625
OG0000399	ABKJ22_RS01945	DR094_RS02920
OG0000400	ABKJ22_RS02960	DR094_RS01840
OG0000401	ABKJ22_RS03020	DR094_RS01900
OG0000402	ABKJ22_RS03030	DR094_RS01910
OG0000403	ABKJ22_RS03040	DR094_RS01920
OG0000404	ABKJ22_RS03065	DR094_RS03705
OG0000405	ABKJ22_RS03080	DR094_RS01955
OG0000406	ABKJ22_RS03125	DR094_RS01985
OG0000407	ABKJ22_RS03130	DR094_RS03720
OG0000408	ABKJ22_RS03135	DR094_RS01995
OG0000409	ABKJ22_RS03140	DR094_RS02000
OG0000410	ABKJ22_RS03195	DR094_RS02860
OG0000411	ABKJ22_RS03185	DR094_RS02870
OG0000412	ABKJ22_RS03180	DR094_RS02875
OG0000413	ABKJ22_RS01535	DR094_RS02540
OG0000414	ABKJ22_RS01545	DR094_RS02530
OG0000415	ABKJ22_RS01550	DR094_RS02525
OG0000416	ABKJ22_RS01560	DR094_RS02515
OG0000417	ABKJ22_RS02125	DR094_RS02485
OG0000418	ABKJ22_RS02130	DR094_RS02480
OG0000419	ABKJ22_RS00990	DR094_RS02420
OG0000420	ABKJ22_RS00955	DR094_RS02385
OG0000421	ABKJ22_RS00920	DR094_RS02350
OG0000422	ABKJ22_RS00910	DR094_RS02340
OG0000423	ABKJ22_RS00855	DR094_RS01430
OG0000424	ABKJ22_RS00850	DR094_RS01435
OG0000425	ABKJ22_RS00840	DR094_RS01445
OG0000426	ABKJ22_RS00835	DR094_RS03675
OG0000427	ABKJ22_RS00810	DR094_RS03680
OG0000428	ABKJ22_RS00785	DR094_RS01500
OG0000429	ABKJ22_RS00670	DR094_RS01595
OG0000430	ABKJ22_RS00625	DR094_RS01640
OG0000431	ABKJ22_RS00615	DR094_RS01650
OG0000432	ABKJ22_RS01115	DR094_RS01670
OG0000433	ABKJ22_RS01130	DR094_RS01680
OG0000434	ABKJ22_RS01135	DR094_RS01685
OG0000435	ABKJ22_RS01150	DR094_RS01700
OG0000436	ABKJ22_RS01175	DR094_RS01740
OG0000437	ABKJ22_RS01185	DR094_RS01750
OG0000438	ABKJ22_RS01190	DR094_RS03695
OG0000439	ABKJ22_RS01195	DR094_RS01760
OG0000440	ABKJ22_RS02895	DR094_RS01775
OG0000441	ABKJ22_RS02935	DR094_RS01815
OG0000442	ABKJ22_RS00140	DR094_RS01000
OG0000443	ABKJ22_RS00185	DR094_RS00940
OG0000444	ABKJ22_RS00200	DR094_RS00925
OG0000445	ABKJ22_RS00225	DR094_RS00900
OG0000446	ABKJ22_RS00250	DR094_RS00875
OG0000447	ABKJ22_RS00255	DR094_RS00870
OG0000448	ABKJ22_RS00285	DR094_RS00840
OG0000449	ABKJ22_RS00310	DR094_RS00815
OG0000450	ABKJ22_RS00320	DR094_RS00805
OG0000451	ABKJ22_RS00360	DR094_RS00765
OG0000452	ABKJ22_RS00385	DR094_RS00740
OG0000453	ABKJ22_RS00420	DR094_RS00705
OG0000455	ABKJ22_RS03395	DR094_RS03615
OG0000456	ABKJ22_RS03275	DR094_RS01345
OG0000457	ABKJ22_RS03250	DR094_RS01370
OG0000458	ABKJ22_RS02460	DR094_RS00085
OG0000459	ABKJ22_RS02485	DR094_RS00110
OG0000460	ABKJ22_RS02495	DR094_RS00120
OG0000461	ABKJ22_RS02540	DR094_RS00165
OG0000462	ABKJ22_RS02535	DR094_RS00160
OG0000463	ABKJ22_RS02530	DR094_RS00155
OG0000464	ABKJ22_RS02525	DR094_RS00150
OG0000465	ABKJ22_RS02520	DR094_RS00145
OG0000466	ABKJ22_RS00390	DR094_RS00735
OG0000467	ABKJ22_RS02620	DR094_RS03535
OG0000468	ABKJ22_RS01940	DR094_RS02915
OG0000469	ABKJ22_RS02000	DR094_RS02710
OG0000470	ABKJ22_RS00860	DR094_RS01425
OG0000471	ABKJ22_RS00780	DR094_RS01505
OG0000472	ABKJ22_RS03205	DR094_RS01405
OG0000473	ABKJ22_RS03380	DR094_RS01240
OG0000474	ABKJ22_RS03385	DR094_RS01235
OG0000475	ABKJ22_RS03390	DR094_RS01230
OG0000476	ABKJ22_RS01570	DR094_RS01195
OG0000477	ABKJ22_RS02565	DR094_RS00190
OG0000478	ABKJ22_RS03325	DR094_RS01295
OG0000479	ABKJ22_RS01345	DR094_RS02180
OG0000480	ABKJ22_RS02005	DR094_RS03065
OG0000481	ABKJ22_RS00885	DR094_RS02315
OG0000482	ABKJ22_RS01225	DR094_RS02455
OG0000483	ABKJ22_RS02050	DR094_RS02670
OG0000484	ABKJ22_RS00195	DR094_RS03575
OG0000485	ABKJ22_RS01180	DR094_RS01745
OG0000486	ABKJ22_RS02105	DR094_RS02505
OG0000487	ABKJ22_RS01980	DR094_RS03795
OG0000488	ABKJ22_RS02020	DR094_RS02640
OG0000489	ABKJ22_RS00050	DR094_RS01040
OG0000490	ABKJ22_RS03495	DR094_RS01100
OG0000491	ABKJ22_RS01365	DR094_RS02200
OG0000492	ABKJ22_RS01440	DR094_RS02275
OG0000493	ABKJ22_RS00580	DR094_RS00565
OG0000494	ABKJ22_RS01060	DR094_RS00515
OG0000495	ABKJ22_RS02780	DR094_RS00375
OG0000496	ABKJ22_RS02770	DR094_RS00365
OG0000497	ABKJ22_RS02765	DR094_RS00360
OG0000498	ABKJ22_RS02675	DR094_RS00290
OG0000499	ABKJ22_RS02640	DR094_RS00250
OG0000500	ABKJ22_RS01905	DR094_RS02630
OG0000501	ABKJ22_RS02970	DR094_RS01850
OG0000502	ABKJ22_RS01215	DR094_RS02445
OG0000503	ABKJ22_RS00940	DR094_RS02370
OG0000504	ABKJ22_RS00805	DR094_RS01480
OG0000505	ABKJ22_RS00755	DR094_RS01515
OG0000506	ABKJ22_RS00740	DR094_RS01525
OG0000507	ABKJ22_RS00705	DR094_RS01560
OG0000508	ABKJ22_RS00245	DR094_RS00880
OG0000509	ABKJ22_RS00280	DR094_RS00845
OG0000510	ABKJ22_RS00290	DR094_RS00835
OG0000511	ABKJ22_RS00435	DR094_RS00700
OG0000512	ABKJ22_RS02500	DR094_RS00125
OG0000513	ABKJ22_RS03310	DR094_RS01310
OG0000514	ABKJ22_RS02805	DR094_RS00400
OG0000516	ABKJ22_RS01985	DR094_RS02725
OG0000517	ABKJ22_RS00065	DR094_RS01025
OG0000518	ABKJ22_RS03010	DR094_RS01890
OG0000519	ABKJ22_RS00915	DR094_RS02345
OG0000520	ABKJ22_RS00790	DR094_RS01495
OG0000521	ABKJ22_RS00260	DR094_RS00865
OG0000522	ABKJ22_RS00295	DR094_RS00830
OG0000523	ABKJ22_RS03245	DR094_RS01375
OG0000524	ABKJ22_RS02615	DR094_RS00230
OG0000525	ABKJ22_RS03210	DR094_RS03660
OG0000528	ABKJ22_RS01990	DR094_RS03790
