Orthogroup	MHP_1257_genes	MHP_MHP699_genes
OG0000138	ABKJ22_RS01080	DR100_RS00735
OG0000139	ABKJ22_RS01050	DR100_RS00765
OG0000140	ABKJ22_RS01045	DR100_RS00770
OG0000141	ABKJ22_RS02875	DR100_RS01655
OG0000142	ABKJ22_RS02870	DR100_RS04720
OG0000143	ABKJ22_RS02850	DR100_RS01685
OG0000144	ABKJ22_RS02840	DR100_RS01695
OG0000145	ABKJ22_RS02830	DR100_RS01705
OG0000146	ABKJ22_RS02820	DR100_RS01715
OG0000147	ABKJ22_RS02815	DR100_RS01720
OG0000148	ABKJ22_RS02800	DR100_RS01735
OG0000149	ABKJ22_RS02790	DR100_RS01745
OG0000150	ABKJ22_RS02775	DR100_RS01760
OG0000151	ABKJ22_RS02720	DR100_RS03315
OG0000152	ABKJ22_RS02715	DR100_RS03310
OG0000153	ABKJ22_RS02710	DR100_RS03305
OG0000154	ABKJ22_RS02700	DR100_RS03295
OG0000155	ABKJ22_RS02660	DR100_RS02500
OG0000156	ABKJ22_RS02650	DR100_RS02490
OG0000157	ABKJ22_RS02645	DR100_RS04790
OG0000158	ABKJ22_RS02635	DR100_RS04785
OG0000159	ABKJ22_RS02410	DR100_RS02730
OG0000160	ABKJ22_RS02405	DR100_RS02725
OG0000161	ABKJ22_RS02400	DR100_RS02720
OG0000162	ABKJ22_RS02390	DR100_RS02710
OG0000163	ABKJ22_RS02385	DR100_RS02705
OG0000164	ABKJ22_RS01610	DR100_RS03410
OG0000165	ABKJ22_RS01915	DR100_RS01980
OG0000166	ABKJ22_RS01935	DR100_RS01960
OG0000167	ABKJ22_RS01950	DR100_RS02815
OG0000168	ABKJ22_RS01955	DR100_RS02810
OG0000169	ABKJ22_RS02950	DR100_RS01460
OG0000170	ABKJ22_RS02965	DR100_RS01475
OG0000171	ABKJ22_RS02975	DR100_RS01485
OG0000172	ABKJ22_RS02980	DR100_RS01490
OG0000173	ABKJ22_RS02985	DR100_RS01495
OG0000174	ABKJ22_RS02990	DR100_RS01500
OG0000175	ABKJ22_RS03005	DR100_RS01515
OG0000176	ABKJ22_RS03050	DR100_RS03330
OG0000177	ABKJ22_RS03055	DR100_RS03335
OG0000178	ABKJ22_RS03060	DR100_RS03340
OG0000179	ABKJ22_RS03070	DR100_RS03350
OG0000180	ABKJ22_RS03075	DR100_RS03355
OG0000181	ABKJ22_RS03105	DR100_RS04825
OG0000182	ABKJ22_RS03115	DR100_RS03060
OG0000183	ABKJ22_RS03150	DR100_RS03095
OG0000184	ABKJ22_RS03190	DR100_RS03180
OG0000185	ABKJ22_RS03175	DR100_RS03195
OG0000186	ABKJ22_RS01540	DR100_RS04765
OG0000187	ABKJ22_RS01555	DR100_RS02425
OG0000188	ABKJ22_RS01565	DR100_RS02435
OG0000189	ABKJ22_RS02110	DR100_RS04845
OG0000190	ABKJ22_RS02115	DR100_RS03230
OG0000191	ABKJ22_RS02135	DR100_RS03210
OG0000192	ABKJ22_RS01230	DR100_RS00140
OG0000193	ABKJ22_RS01220	DR100_RS00125
OG0000194	ABKJ22_RS01010	DR100_RS00790
OG0000195	ABKJ22_RS01005	DR100_RS00795
OG0000196	ABKJ22_RS00985	DR100_RS00815
OG0000197	ABKJ22_RS00980	DR100_RS00820
OG0000198	ABKJ22_RS00965	DR100_RS00835
OG0000199	ABKJ22_RS00960	DR100_RS00840
OG0000200	ABKJ22_RS00945	DR100_RS00855
OG0000201	ABKJ22_RS00935	DR100_RS00865
OG0000202	ABKJ22_RS00880	DR100_RS00920
OG0000203	ABKJ22_RS00875	DR100_RS00925
OG0000204	ABKJ22_RS00870	DR100_RS00930
OG0000205	ABKJ22_RS00865	DR100_RS00935
OG0000206	ABKJ22_RS00845	DR100_RS00955
OG0000207	ABKJ22_RS00830	DR100_RS00970
OG0000208	ABKJ22_RS00825	DR100_RS00975
OG0000209	ABKJ22_RS00820	DR100_RS00980
OG0000210	ABKJ22_RS00775	DR100_RS01025
OG0000211	ABKJ22_RS00745	DR100_RS02965
OG0000212	ABKJ22_RS00735	DR100_RS02955
OG0000213	ABKJ22_RS00730	DR100_RS02950
OG0000214	ABKJ22_RS00725	DR100_RS02945
OG0000215	ABKJ22_RS00720	DR100_RS02940
OG0000216	ABKJ22_RS00715	DR100_RS02935
OG0000217	ABKJ22_RS00710	DR100_RS02930
OG0000218	ABKJ22_RS00700	DR100_RS02920
OG0000219	ABKJ22_RS00695	DR100_RS02915
OG0000220	ABKJ22_RS00690	DR100_RS02910
OG0000221	ABKJ22_RS00685	DR100_RS02905
OG0000222	ABKJ22_RS00680	DR100_RS02900
OG0000223	ABKJ22_RS00675	DR100_RS02895
OG0000224	ABKJ22_RS00665	DR100_RS02885
OG0000224	ABKJ22_RS00665	DR100_RS03890
OG0000225	ABKJ22_RS00655	DR100_RS02875
OG0000226	ABKJ22_RS00650	DR100_RS02870
OG0000227	ABKJ22_RS00645	DR100_RS02865
OG0000228	ABKJ22_RS00640	DR100_RS04935
OG0000229	ABKJ22_RS00635	DR100_RS02855
OG0000230	ABKJ22_RS00630	DR100_RS02850
OG0000231	ABKJ22_RS00620	DR100_RS02840
OG0000232	ABKJ22_RS00610	DR100_RS02830
OG0000233	ABKJ22_RS01110	DR100_RS00010
OG0000234	ABKJ22_RS01145	DR100_RS00045
OG0000235	ABKJ22_RS01155	DR100_RS00055
OG0000236	ABKJ22_RS01160	DR100_RS00060
OG0000237	ABKJ22_RS01165	DR100_RS00065
OG0000238	ABKJ22_RS01170	DR100_RS00075
OG0000239	ABKJ22_RS02885	DR100_RS03120
OG0000240	ABKJ22_RS02890	DR100_RS03125
OG0000241	ABKJ22_RS02900	DR100_RS03135
OG0000242	ABKJ22_RS02905	DR100_RS03140
OG0000243	ABKJ22_RS02910	DR100_RS03145
OG0000244	ABKJ22_RS02920	DR100_RS03155
OG0000245	ABKJ22_RS02930	DR100_RS03165
OG0000246	ABKJ22_RS00135	DR100_RS01055
OG0000247	ABKJ22_RS00145	DR100_RS00705
OG0000248	ABKJ22_RS00155	DR100_RS00695
OG0000249	ABKJ22_RS00160	DR100_RS00690
OG0000250	ABKJ22_RS00175	DR100_RS00675
OG0000251	ABKJ22_RS00205	DR100_RS00640
OG0000252	ABKJ22_RS00215	DR100_RS00630
OG0000253	ABKJ22_RS00220	DR100_RS00625
OG0000254	ABKJ22_RS00230	DR100_RS00615
OG0000255	ABKJ22_RS00235	DR100_RS00605
OG0000256	ABKJ22_RS00240	DR100_RS00600
OG0000257	ABKJ22_RS00265	DR100_RS00575
OG0000258	ABKJ22_RS00275	DR100_RS00565
OG0000259	ABKJ22_RS00305	DR100_RS00535
OG0000260	ABKJ22_RS00315	DR100_RS00525
OG0000261	ABKJ22_RS00325	DR100_RS04575
OG0000262	ABKJ22_RS00340	DR100_RS00500
OG0000263	ABKJ22_RS00355	DR100_RS00485
OG0000264	ABKJ22_RS00370	DR100_RS00470
OG0000265	ABKJ22_RS00380	DR100_RS00460
OG0000266	ABKJ22_RS00395	DR100_RS00445
OG0000267	ABKJ22_RS00410	DR100_RS00430
OG0000268	ABKJ22_RS00415	DR100_RS00425
OG0000269	ABKJ22_RS00440	DR100_RS00410
OG0000270	ABKJ22_RS03375	DR100_RS04660
OG0000271	ABKJ22_RS03370	DR100_RS01315
OG0000272	ABKJ22_RS03365	DR100_RS01320
OG0000273	ABKJ22_RS03360	DR100_RS01325
OG0000274	ABKJ22_RS03340	DR100_RS01345
OG0000275	ABKJ22_RS03335	DR100_RS04670
OG0000276	ABKJ22_RS03330	DR100_RS01355
OG0000277	ABKJ22_RS03320	DR100_RS01365
OG0000278	ABKJ22_RS03315	DR100_RS01370
OG0000279	ABKJ22_RS03305	DR100_RS01380
OG0000280	ABKJ22_RS03300	DR100_RS01385
OG0000281	ABKJ22_RS03295	DR100_RS01390
OG0000282	ABKJ22_RS03270	DR100_RS04680
OG0000283	ABKJ22_RS03265	DR100_RS01420
OG0000284	ABKJ22_RS03260	DR100_RS01425
OG0000285	ABKJ22_RS03255	DR100_RS04685
OG0000286	ABKJ22_RS02370	DR100_RS02690
OG0000287	ABKJ22_RS02465	DR100_RS01950
OG0000288	ABKJ22_RS02475	DR100_RS01940
OG0000289	ABKJ22_RS02480	DR100_RS01935
OG0000290	ABKJ22_RS02590	DR100_RS01825
OG0000291	ABKJ22_RS02580	DR100_RS01835
OG0000292	ABKJ22_RS02575	DR100_RS01840
OG0000293	ABKJ22_RS02570	DR100_RS01845
OG0000294	ABKJ22_RS02560	DR100_RS01855
OG0000295	ABKJ22_RS02555	DR100_RS01860
OG0000296	ABKJ22_RS02515	DR100_RS01900
OG0000297	ABKJ22_RS02510	DR100_RS01905
OG0000298	ABKJ22_RS00170	DR100_RS00680
OG0000299	ABKJ22_RS00190	DR100_RS00655
OG0000300	ABKJ22_RS00365	DR100_RS00475
OG0000301	ABKJ22_RS00400	DR100_RS00440
OG0000302	ABKJ22_RS00405	DR100_RS00435
OG0000303	ABKJ22_RS00560	DR100_RS02635
OG0000304	ABKJ22_RS00605	DR100_RS03515
OG0000305	ABKJ22_RS02825	DR100_RS01710
OG0000306	ABKJ22_RS02745	DR100_RS01785
OG0000307	ABKJ22_RS02705	DR100_RS03300
OG0000308	ABKJ22_RS02610	DR100_RS01805
OG0000309	ABKJ22_RS02545	DR100_RS01870
OG0000310	ABKJ22_RS02470	DR100_RS01945
OG0000311	ABKJ22_RS02430	DR100_RS02750
OG0000312	ABKJ22_RS02415	DR100_RS02735
OG0000313	ABKJ22_RS01600	DR100_RS03420
OG0000314	ABKJ22_RS01930	DR100_RS01965
OG0000315	ABKJ22_RS01960	DR100_RS02805
OG0000316	ABKJ22_RS01970	DR100_RS02795
OG0000317	ABKJ22_RS02065	DR100_RS02550
OG0000318	ABKJ22_RS01975	DR100_RS04815
OG0000319	ABKJ22_RS02180	DR100_RS03005
OG0000320	ABKJ22_RS02315	DR100_RS02255
OG0000321	ABKJ22_RS01350	DR100_RS00255
OG0000322	ABKJ22_RS01395	DR100_RS00300
OG0000323	ABKJ22_RS01525	DR100_RS02395
OG0000324	ABKJ22_RS02140	DR100_RS03205
OG0000325	ABKJ22_RS01000	DR100_RS00800
OG0000326	ABKJ22_RS00905	DR100_RS00895
OG0000327	ABKJ22_RS00900	DR100_RS00900
OG0000328	ABKJ22_RS00815	DR100_RS00985
OG0000329	ABKJ22_RS00795	DR100_RS01005
OG0000330	ABKJ22_RS01120	DR100_RS00020
OG0000331	ABKJ22_RS02915	DR100_RS03150
OG0000332	ABKJ22_RS03015	DR100_RS01525
OG0000333	ABKJ22_RS03025	DR100_RS01535
OG0000334	ABKJ22_RS03110	DR100_RS03055
OG0000335	ABKJ22_RS03120	DR100_RS03065
OG0000336	ABKJ22_RS03285	DR100_RS04675
OG0000337	ABKJ22_RS03460	DR100_RS01235
OG0000338	ABKJ22_RS03500	DR100_RS01195
OG0000339	ABKJ22_RS02290	DR100_RS03470
OG0000340	ABKJ22_RS01330	DR100_RS00235
OG0000341	ABKJ22_RS02120	DR100_RS03225
OG0000342	ABKJ22_RS00970	DR100_RS00830
OG0000343	ABKJ22_RS03035	DR100_RS01545
OG0000344	ABKJ22_RS00575	DR100_RS02620
OG0000345	ABKJ22_RS00660	DR100_RS02880
OG0000346	ABKJ22_RS03290	DR100_RS01395
OG0000347	ABKJ22_RS01420	DR100_RS00325
OG0000348	ABKJ22_RS00895	DR100_RS00905
OG0000349	ABKJ22_RS03350	DR100_RS04665
OG0000350	ABKJ22_RS02695	DR100_RS03290
OG0000351	ABKJ22_RS00495	DR100_RS00350
OG0000352	ABKJ22_RS01910	DR100_RS01985
OG0000353	ABKJ22_RS01390	DR100_RS00295
OG0000354	ABKJ22_RS01065	DR100_RS00750
OG0000355	ABKJ22_RS01885	DR100_RS04730
OG0000356	ABKJ22_RS01965	DR100_RS04820
OG0000357	ABKJ22_RS02995	DR100_RS04705
OG0000358	ABKJ22_RS03000	DR100_RS01510
OG0000359	ABKJ22_RS00925	DR100_RS04590
OG0000360	ABKJ22_RS00270	DR100_RS00570
OG0000361	ABKJ22_RS00300	DR100_RS00540
OG0000362	ABKJ22_RS02490	DR100_RS01925
OG0000363	ABKJ22_RS01460	DR100_RS02330
OG0000364	ABKJ22_RS01860	DR100_RS02040
OG0000365	ABKJ22_RS02015	DR100_RS04795
OG0000366	ABKJ22_RS02035	DR100_RS02580
OG0000367	ABKJ22_RS02045	DR100_RS02570
OG0000368	ABKJ22_RS00060	DR100_RS01130
OG0000369	ABKJ22_RS00025	DR100_RS04640
OG0000370	ABKJ22_RS00020	DR100_RS01170
OG0000371	ABKJ22_RS00015	DR100_RS01175
OG0000372	ABKJ22_RS00010	DR100_RS01180
OG0000373	ABKJ22_RS03490	DR100_RS01205
OG0000374	ABKJ22_RS03480	DR100_RS01215
OG0000375	ABKJ22_RS02185	DR100_RS03000
OG0000376	ABKJ22_RS02330	DR100_RS02270
OG0000377	ABKJ22_RS02320	DR100_RS02260
OG0000378	ABKJ22_RS01310	DR100_RS00215
OG0000379	ABKJ22_RS01385	DR100_RS00290
OG0000380	ABKJ22_RS01410	DR100_RS00315
OG0000381	ABKJ22_RS01450	DR100_RS02320
OG0000382	ABKJ22_RS01480	DR100_RS02350
OG0000383	ABKJ22_RS01520	DR100_RS02390
OG0000384	ABKJ22_RS00515	DR100_RS02680
OG0000385	ABKJ22_RS00520	DR100_RS02675
OG0000386	ABKJ22_RS00540	DR100_RS02655
OG0000387	ABKJ22_RS00565	DR100_RS02630
OG0000388	ABKJ22_RS00570	DR100_RS04800
OG0000389	ABKJ22_RS01085	DR100_RS00730
OG0000390	ABKJ22_RS02845	DR100_RS01690
OG0000391	ABKJ22_RS02835	DR100_RS01700
OG0000392	ABKJ22_RS02810	DR100_RS01725
OG0000393	ABKJ22_RS02755	DR100_RS04725
OG0000394	ABKJ22_RS02670	DR100_RS02510
OG0000395	ABKJ22_RS02665	DR100_RS02505
OG0000396	ABKJ22_RS02375	DR100_RS02695
OG0000397	ABKJ22_RS01895	DR100_RS02000
OG0000398	ABKJ22_RS01900	DR100_RS01995
OG0000399	ABKJ22_RS01945	DR100_RS02820
OG0000400	ABKJ22_RS02960	DR100_RS01470
OG0000401	ABKJ22_RS03020	DR100_RS01530
OG0000402	ABKJ22_RS03030	DR100_RS01540
OG0000403	ABKJ22_RS03040	DR100_RS01550
OG0000404	ABKJ22_RS03065	DR100_RS03345
OG0000405	ABKJ22_RS03080	DR100_RS03365
OG0000406	ABKJ22_RS03125	DR100_RS03070
OG0000407	ABKJ22_RS03130	DR100_RS04830
OG0000408	ABKJ22_RS03135	DR100_RS03080
OG0000409	ABKJ22_RS03140	DR100_RS03085
OG0000410	ABKJ22_RS03195	DR100_RS03175
OG0000411	ABKJ22_RS03185	DR100_RS03185
OG0000412	ABKJ22_RS03180	DR100_RS03190
OG0000413	ABKJ22_RS01535	DR100_RS02405
OG0000414	ABKJ22_RS01545	DR100_RS02415
OG0000415	ABKJ22_RS01550	DR100_RS02420
OG0000416	ABKJ22_RS01560	DR100_RS02430
OG0000417	ABKJ22_RS02125	DR100_RS03220
OG0000418	ABKJ22_RS02130	DR100_RS03215
OG0000419	ABKJ22_RS00990	DR100_RS00810
OG0000420	ABKJ22_RS00955	DR100_RS00845
OG0000421	ABKJ22_RS00920	DR100_RS00880
OG0000422	ABKJ22_RS00910	DR100_RS00890
OG0000423	ABKJ22_RS00855	DR100_RS00945
OG0000424	ABKJ22_RS00850	DR100_RS00950
OG0000425	ABKJ22_RS00840	DR100_RS00960
OG0000426	ABKJ22_RS00835	DR100_RS04595
OG0000427	ABKJ22_RS00810	DR100_RS04600
OG0000428	ABKJ22_RS00785	DR100_RS01015
OG0000429	ABKJ22_RS00670	DR100_RS02890
OG0000430	ABKJ22_RS00625	DR100_RS02845
OG0000431	ABKJ22_RS00615	DR100_RS02835
OG0000432	ABKJ22_RS01115	DR100_RS00015
OG0000433	ABKJ22_RS01130	DR100_RS00030
OG0000434	ABKJ22_RS01135	DR100_RS00035
OG0000435	ABKJ22_RS01150	DR100_RS00050
OG0000436	ABKJ22_RS01175	DR100_RS00080
OG0000437	ABKJ22_RS01185	DR100_RS00090
OG0000438	ABKJ22_RS01190	DR100_RS00095
OG0000439	ABKJ22_RS01195	DR100_RS04550
OG0000440	ABKJ22_RS02895	DR100_RS03130
OG0000441	ABKJ22_RS02935	DR100_RS03170
OG0000442	ABKJ22_RS00140	DR100_RS01050
OG0000443	ABKJ22_RS00185	DR100_RS00660
OG0000444	ABKJ22_RS00200	DR100_RS00645
OG0000445	ABKJ22_RS00225	DR100_RS00620
OG0000446	ABKJ22_RS00250	DR100_RS00590
OG0000447	ABKJ22_RS00255	DR100_RS00585
OG0000448	ABKJ22_RS00285	DR100_RS00555
OG0000449	ABKJ22_RS00310	DR100_RS00530
OG0000450	ABKJ22_RS00320	DR100_RS00520
OG0000451	ABKJ22_RS00360	DR100_RS00480
OG0000452	ABKJ22_RS00385	DR100_RS00455
OG0000453	ABKJ22_RS00420	DR100_RS00420
OG0000454	ABKJ22_RS01580	DR100_RS01645
OG0000455	ABKJ22_RS03395	DR100_RS01290
OG0000456	ABKJ22_RS03275	DR100_RS01410
OG0000457	ABKJ22_RS03250	DR100_RS01435
OG0000458	ABKJ22_RS02460	DR100_RS01955
OG0000459	ABKJ22_RS02485	DR100_RS01930
OG0000460	ABKJ22_RS02495	DR100_RS01920
OG0000461	ABKJ22_RS02540	DR100_RS01875
OG0000462	ABKJ22_RS02535	DR100_RS01880
OG0000463	ABKJ22_RS02530	DR100_RS01885
OG0000464	ABKJ22_RS02525	DR100_RS01890
OG0000465	ABKJ22_RS02520	DR100_RS01895
OG0000466	ABKJ22_RS00390	DR100_RS00450
OG0000467	ABKJ22_RS02620	DR100_RS04775
OG0000468	ABKJ22_RS01940	DR100_RS02825
OG0000469	ABKJ22_RS02000	DR100_RS02765
OG0000470	ABKJ22_RS00860	DR100_RS03815
OG0000471	ABKJ22_RS00780	DR100_RS01020
OG0000472	ABKJ22_RS03205	DR100_RS03260
OG0000473	ABKJ22_RS03380	DR100_RS01305
OG0000474	ABKJ22_RS03385	DR100_RS01300
OG0000475	ABKJ22_RS03390	DR100_RS01295
OG0000476	ABKJ22_RS01570	DR100_RS02440
OG0000477	ABKJ22_RS02565	DR100_RS01850
OG0000478	ABKJ22_RS03325	DR100_RS01360
OG0000479	ABKJ22_RS01345	DR100_RS00250
OG0000480	ABKJ22_RS02005	DR100_RS03855
OG0000481	ABKJ22_RS00885	DR100_RS00915
