Orthogroup	MHP_133A_genes	MHP_232_genes
OG0000027	NB626_RS03555	MHP_RS03280
OG0000029	NB626_RS01205	MHP_RS00925
OG0000029	NB626_RS00710	MHP_RS01380
OG0000030	NB626_RS03530	MHP_RS03260
OG0000030	NB626_RS03550	MHP_RS03275
OG0000031	NB626_RS00435	MHP_RS02675
OG0000031	NB626_RS01710	MHP_RS01600
OG0000032	NB626_RS03545	MHP_RS03960
OG0000035	NB626_RS03395	MHP_RS03130
OG0000035	NB626_RS03380	MHP_RS03120
OG0000036	NB626_RS00115	MHP_RS00115
OG0000036	NB626_RS00130	MHP_RS00130
OG0000037	NB626_RS01700	MHP_RS03820
OG0000038	NB626_RS00595	MHP_RS01490
OG0000038	NB626_RS01885	MHP_RS01745
OG0000039	NB626_RS01720	MHP_RS03880, MHP_RS01615
OG0000040	NB626_RS03470	MHP_RS03205
OG0000041	NB626_RS00770	MHP_RS01320
OG0000042	NB626_RS03120	MHP_RS02885
OG0000043	NB626_RS02045	MHP_RS01880
OG0000044	NB626_RS01915	MHP_RS01785
OG0000045	NB626_RS01725	MHP_RS01625
OG0000046	NB626_RS03480	MHP_RS03215
OG0000047	NB626_RS00500	MHP_RS02735
OG0000048	NB626_RS02235	MHP_RS02060
OG0000049	NB626_RS03235	MHP_RS02985
OG0000050	NB626_RS02625	MHP_RS02315
OG0000051	NB626_RS02835	MHP_RS02520
OG0000052	NB626_RS00075	MHP_RS00075
OG0000053	NB626_RS01570	MHP_RS00555
OG0000054	NB626_RS02650	MHP_RS02340
OG0000055	NB626_RS00135	MHP_RS00145
OG0000056	NB626_RS03740	MHP_RS03450
OG0000057	NB626_RS03105	MHP_RS02870
OG0000058	NB626_RS00425	MHP_RS00435
OG0000058	NB626_RS00430	MHP_RS02670
OG0000061	NB626_RS01985	MHP_RS01580
OG0000062	NB626_RS03790	MHP_RS03505
OG0000063	NB626_RS03785	MHP_RS03500
OG0000064	NB626_RS03775	MHP_RS03490
OG0000065	NB626_RS02405	MHP_RS02125
OG0000066	NB626_RS01470	MHP_RS00650
OG0000068	NB626_RS00745	MHP_RS03685
OG0000069	NB626_RS03000	MHP_RS02760
OG0000070	NB626_RS02655	MHP_RS02345
OG0000071	NB626_RS03460	MHP_RS03195
OG0000072	NB626_RS03465	MHP_RS03200
OG0000073	NB626_RS00810	MHP_RS01290
OG0000074	NB626_RS01020, NB626_RS01025	MHP_RS01100
OG0000076	NB626_RS00355, NB626_RS00360	MHP_RS00365
OG0000077	NB626_RS00540	MHP_RS01545
OG0000079	NB626_RS02740	MHP_RS02420
OG0000080	NB626_RS02790	MHP_RS03805
OG0000081	NB626_RS00335	MHP_RS00345
OG0000083	NB626_RS02155	MHP_RS01985
OG0000084	NB626_RS02185	MHP_RS02010
OG0000085	NB626_RS02190	MHP_RS02015
OG0000086	NB626_RS02200	MHP_RS02025
OG0000087	NB626_RS02215	MHP_RS02040
OG0000088	NB626_RS02220	MHP_RS02045
OG0000089	NB626_RS02230	MHP_RS02055
OG0000090	NB626_RS00070	MHP_RS00070
OG0000091	NB626_RS00055	MHP_RS00055
OG0000092	NB626_RS00045	MHP_RS00040
OG0000093	NB626_RS00035	MHP_RS00035
OG0000094	NB626_RS00030	MHP_RS00030
OG0000095	NB626_RS00005	MHP_RS00005
OG0000096	NB626_RS03825	MHP_RS03540
OG0000097	NB626_RS03805	MHP_RS03520
OG0000098	NB626_RS03795	MHP_RS03510
OG0000099	NB626_RS03745	MHP_RS03455
OG0000100	NB626_RS03730	MHP_RS03440
OG0000101	NB626_RS03725	MHP_RS03435
OG0000102	NB626_RS01820	MHP_RS01695
OG0000103	NB626_RS02370	MHP_RS02090
OG0000104	NB626_RS02375	MHP_RS02095
OG0000105	NB626_RS02395	MHP_RS02110
OG0000106	NB626_RS02400	MHP_RS02120
OG0000107	NB626_RS02410	MHP_RS02130
OG0000108	NB626_RS02415	MHP_RS02135
OG0000109	NB626_RS02420	MHP_RS02140
OG0000110	NB626_RS02550	MHP_RS02260
OG0000111	NB626_RS02545	MHP_RS02255
OG0000112	NB626_RS02535	MHP_RS02245
OG0000113	NB626_RS02510	MHP_RS02225
OG0000114	NB626_RS02500	MHP_RS02215
OG0000115	NB626_RS02490	MHP_RS02205
OG0000116	NB626_RS01415	MHP_RS00705
OG0000117	NB626_RS01420	MHP_RS00700
OG0000118	NB626_RS01455	MHP_RS00665
OG0000119	NB626_RS01460	MHP_RS00660
OG0000120	NB626_RS01475	MHP_RS00645
OG0000121	NB626_RS01505	MHP_RS00620
OG0000122	NB626_RS01510	MHP_RS00615
OG0000123	NB626_RS01530	MHP_RS00595
OG0000124	NB626_RS01535	MHP_RS00590
OG0000125	NB626_RS01540	MHP_RS00585
OG0000126	NB626_RS01550	MHP_RS00575
OG0000127	NB626_RS01560	MHP_RS00565
OG0000128	NB626_RS01575	MHP_RS00550
OG0000129	NB626_RS01580	MHP_RS00545
OG0000130	NB626_RS01590	MHP_RS00535
OG0000131	NB626_RS01620	MHP_RS00505
OG0000132	NB626_RS01635	MHP_RS00490
OG0000133	NB626_RS00630	MHP_RS01455
OG0000134	NB626_RS00635	MHP_RS01450
OG0000135	NB626_RS00650	MHP_RS01435
OG0000136	NB626_RS00655	MHP_RS01430
OG0000137	NB626_RS00685	MHP_RS01400
OG0000138	NB626_RS00720	MHP_RS01370
OG0000139	NB626_RS00750	MHP_RS01340
OG0000140	NB626_RS00755	MHP_RS01335
OG0000141	NB626_RS03115	MHP_RS02880
OG0000142	NB626_RS03110	MHP_RS02875
OG0000143	NB626_RS03095	MHP_RS02850
OG0000144	NB626_RS03080	MHP_RS02840
OG0000145	NB626_RS03070	MHP_RS02830
OG0000146	NB626_RS03060	MHP_RS02820
OG0000147	NB626_RS03055	MHP_RS02815
OG0000148	NB626_RS03040	MHP_RS02800
OG0000149	NB626_RS03030	MHP_RS02790
OG0000150	NB626_RS03025	MHP_RS02775
OG0000151	NB626_RS02965	MHP_RS02645
OG0000152	NB626_RS02960	MHP_RS02640
OG0000153	NB626_RS02955	MHP_RS02635
OG0000154	NB626_RS02945	MHP_RS02625
OG0000155	NB626_RS02905	MHP_RS02585
OG0000156	NB626_RS02895	MHP_RS02575
OG0000157	NB626_RS02890	MHP_RS02570
OG0000158	NB626_RS02880	MHP_RS04005
OG0000159	NB626_RS02640	MHP_RS04015
OG0000160	NB626_RS02635	MHP_RS02325
OG0000161	NB626_RS02630	MHP_RS02320
OG0000162	NB626_RS02620	MHP_RS02310
OG0000163	NB626_RS02615	MHP_RS02305
OG0000164	NB626_RS01715	MHP_RS01605
OG0000165	NB626_RS02075	MHP_RS01905
OG0000166	NB626_RS02090	MHP_RS01925
OG0000167	NB626_RS02105	MHP_RS01940
OG0000168	NB626_RS02110	MHP_RS01945
OG0000169	NB626_RS03230	MHP_RS02980
OG0000170	NB626_RS03245	MHP_RS02995
OG0000171	NB626_RS03255	MHP_RS03005
OG0000172	NB626_RS03260	MHP_RS03010
OG0000173	NB626_RS03265	MHP_RS03015
OG0000174	NB626_RS03270	MHP_RS03020
OG0000175	NB626_RS03290	MHP_RS03035
OG0000176	NB626_RS03345	MHP_RS03085
OG0000177	NB626_RS03350	MHP_RS03090
OG0000178	NB626_RS03355	MHP_RS03095
OG0000179	NB626_RS03365	MHP_RS03105
OG0000180	NB626_RS03370	MHP_RS03110
OG0000181	NB626_RS03410	MHP_RS03145
OG0000182	NB626_RS03420	MHP_RS03155
OG0000183	NB626_RS03455	MHP_RS03190
OG0000184	NB626_RS03500	MHP_RS03235
OG0000185	NB626_RS03485	MHP_RS03220
OG0000186	NB626_RS01645	MHP_RS00480
OG0000187	NB626_RS01660	MHP_RS00465
OG0000188	NB626_RS01670	MHP_RS00455
OG0000189	NB626_RS02460	MHP_RS02175
OG0000190	NB626_RS02455	MHP_RS02170
OG0000191	NB626_RS02430	MHP_RS02150
OG0000192	NB626_RS01335	MHP_RS00790
OG0000193	NB626_RS01320	MHP_RS00800
OG0000194	NB626_RS00790	MHP_RS01305
OG0000195	NB626_RS00795	MHP_RS01300
OG0000196	NB626_RS00820	MHP_RS01280
OG0000197	NB626_RS00830	MHP_RS01275
OG0000198	NB626_RS00840	MHP_RS01260
OG0000199	NB626_RS00845	MHP_RS01255
OG0000200	NB626_RS00860	MHP_RS01245
OG0000201	NB626_RS00870	MHP_RS01235
OG0000202	NB626_RS00940	MHP_RS01180
OG0000203	NB626_RS00945	MHP_RS01175
OG0000204	NB626_RS00950	MHP_RS01170
OG0000205	NB626_RS00955	MHP_RS01165
OG0000206	NB626_RS00975	MHP_RS01145
OG0000207	NB626_RS00990	MHP_RS01130
OG0000208	NB626_RS00995	MHP_RS01125
OG0000209	NB626_RS01000	MHP_RS01120
OG0000210	NB626_RS01050	MHP_RS01075
OG0000211	NB626_RS01065	MHP_RS01065
OG0000212	NB626_RS01070	MHP_RS01055
OG0000213	NB626_RS01075	MHP_RS03600
OG0000214	NB626_RS01080	MHP_RS01050
OG0000215	NB626_RS01085	MHP_RS01045
OG0000216	NB626_RS01090	MHP_RS01040
OG0000217	NB626_RS01095	MHP_RS01035
OG0000218	NB626_RS01105	MHP_RS01025
OG0000219	NB626_RS01110	MHP_RS01020
OG0000220	NB626_RS01115	MHP_RS01015
OG0000221	NB626_RS01120	MHP_RS01010
OG0000222	NB626_RS01125	MHP_RS01005
OG0000223	NB626_RS01130	MHP_RS01000
OG0000224	NB626_RS01140	MHP_RS00990
OG0000225	NB626_RS01150	MHP_RS00980
OG0000226	NB626_RS01155	MHP_RS00975
OG0000227	NB626_RS01160	MHP_RS00970
OG0000228	NB626_RS01165	MHP_RS04010
OG0000229	NB626_RS01170	MHP_RS00960
OG0000230	NB626_RS01180	MHP_RS00955
OG0000231	NB626_RS01185	MHP_RS00945
OG0000232	NB626_RS01195	MHP_RS00935
OG0000233	NB626_RS01215	MHP_RS00915
OG0000234	NB626_RS01250	MHP_RS00880
OG0000235	NB626_RS01260	MHP_RS00870
OG0000236	NB626_RS01265	MHP_RS00865
OG0000237	NB626_RS01270	MHP_RS00860
OG0000238	NB626_RS01275	MHP_RS00850
OG0000239	NB626_RS03125	MHP_RS02890
OG0000240	NB626_RS03130	MHP_RS02895
OG0000241	NB626_RS03140	MHP_RS02905
OG0000242	NB626_RS03145	MHP_RS02910
OG0000243	NB626_RS03150	MHP_RS02915
OG0000244	NB626_RS03160	MHP_RS02925
OG0000245	NB626_RS03170	MHP_RS02935
OG0000246	NB626_RS00140	MHP_RS00150
OG0000247	NB626_RS00150	MHP_RS00160
OG0000248	NB626_RS00160	MHP_RS00170
OG0000249	NB626_RS00165	MHP_RS00175
OG0000250	NB626_RS00180	MHP_RS00190
OG0000251	NB626_RS00215	MHP_RS00215
OG0000252	NB626_RS00220	MHP_RS00225
OG0000253	NB626_RS00225	MHP_RS00230
OG0000254	NB626_RS00235	MHP_RS00240
OG0000255	NB626_RS00240	MHP_RS00250
OG0000256	NB626_RS00250	MHP_RS00255
OG0000257	NB626_RS00270	MHP_RS00280
OG0000258	NB626_RS00280	MHP_RS00290
OG0000259	NB626_RS00310	MHP_RS00320
OG0000260	NB626_RS00320	MHP_RS00330
OG0000261	NB626_RS00330	MHP_RS00340
OG0000262	NB626_RS00350	MHP_RS00355
OG0000263	NB626_RS00365	MHP_RS00370
OG0000264	NB626_RS00380	MHP_RS00385
OG0000265	NB626_RS00390	MHP_RS00395
OG0000266	NB626_RS00405	MHP_RS00415
OG0000267	NB626_RS00420	MHP_RS00430
OG0000268	NB626_RS00520	MHP_RS01570
OG0000269	NB626_RS00535	MHP_RS01555
OG0000270	NB626_RS03700	MHP_RS03410
OG0000271	NB626_RS03695	MHP_RS03405
OG0000272	NB626_RS03690	MHP_RS03400
OG0000273	NB626_RS03685	MHP_RS03395
OG0000274	NB626_RS03670	MHP_RS03375
OG0000275	NB626_RS03660	MHP_RS03370
OG0000276	NB626_RS03655	MHP_RS03365
OG0000277	NB626_RS03645	MHP_RS03355
OG0000278	NB626_RS03640	MHP_RS03350
OG0000279	NB626_RS03630	MHP_RS03340
OG0000280	NB626_RS03620	MHP_RS03335
OG0000281	NB626_RS03615	MHP_RS03680
OG0000282	NB626_RS03590	MHP_RS03310
OG0000283	NB626_RS03585	MHP_RS03305
OG0000284	NB626_RS03580	MHP_RS03300
OG0000285	NB626_RS03575	MHP_RS03295
OG0000286	NB626_RS02600	MHP_RS02290
OG0000287	NB626_RS02700	MHP_RS02380
OG0000288	NB626_RS02710	MHP_RS02390
OG0000289	NB626_RS02715	MHP_RS02395
OG0000290	NB626_RS02830	MHP_RS02510
OG0000291	NB626_RS02820	MHP_RS02500
OG0000292	NB626_RS02815	MHP_RS02495
OG0000293	NB626_RS02810	MHP_RS02490
OG0000294	NB626_RS02800	MHP_RS02475
OG0000295	NB626_RS02795	MHP_RS02470
OG0000296	NB626_RS02750	MHP_RS02430
OG0000297	NB626_RS02745	MHP_RS02425
OG0000298	NB626_RS00175	MHP_RS00185
OG0000299	NB626_RS00195	MHP_RS03590
OG0000300	NB626_RS00375	MHP_RS00380
OG0000301	NB626_RS00410	MHP_RS00420
OG0000302	NB626_RS00415	MHP_RS00425
OG0000303	NB626_RS00660	MHP_RS01425
OG0000304	NB626_RS01200	MHP_RS00930
OG0000305	NB626_RS03065	MHP_RS02825
OG0000306	NB626_RS02990	MHP_RS02665
OG0000307	NB626_RS02950	MHP_RS02630
OG0000308	NB626_RS02850	MHP_RS02530
OG0000309	NB626_RS02785	MHP_RS02460
OG0000310	NB626_RS02705	MHP_RS02385
OG0000311	NB626_RS02660	MHP_RS02350
OG0000312	NB626_RS02645	MHP_RS02335
OG0000313	NB626_RS01705	MHP_RS01595
OG0000314	NB626_RS02085	MHP_RS01920
OG0000315	NB626_RS02115	MHP_RS01950
OG0000316	NB626_RS02125	MHP_RS01960
OG0000317	NB626_RS02225	MHP_RS02050
OG0000318	NB626_RS02130	MHP_RS01965
OG0000319	NB626_RS02385	MHP_RS02105
OG0000320	NB626_RS02525	MHP_RS02235
OG0000321	NB626_RS01450	MHP_RS00670
OG0000322	NB626_RS01500	MHP_RS00625
OG0000323	NB626_RS01630	MHP_RS00495
OG0000324	NB626_RS02425	MHP_RS02145
OG0000325	NB626_RS00805	MHP_RS01295
OG0000326	NB626_RS00910	MHP_RS01205
OG0000327	NB626_RS00915	MHP_RS01200
OG0000328	NB626_RS01005	MHP_RS01115
OG0000329	NB626_RS01035	MHP_RS01095
OG0000330	NB626_RS01225	MHP_RS00905
OG0000331	NB626_RS03155	MHP_RS02920
OG0000332	NB626_RS03300	MHP_RS03045
OG0000333	NB626_RS03310	MHP_RS03055
OG0000334	NB626_RS03415	MHP_RS03150
OG0000335	NB626_RS03425	MHP_RS03160
OG0000336	NB626_RS03605	MHP_RS03325
OG0000337	NB626_RS03780	MHP_RS03495
OG0000338	NB626_RS03820	MHP_RS03535
OG0000339	NB626_RS02495	MHP_RS02210
OG0000340	NB626_RS01430	MHP_RS00690
OG0000341	NB626_RS02450	MHP_RS02165
OG0000342	NB626_RS00835	MHP_RS01265
OG0000343	NB626_RS03320	MHP_RS03065
OG0000344	NB626_RS00675	MHP_RS01410
OG0000345	NB626_RS01145	MHP_RS00985
OG0000346	NB626_RS03610	MHP_RS03330
OG0000347	NB626_RS01525	MHP_RS00600
OG0000348	NB626_RS00920	MHP_RS01195
OG0000349	NB626_RS03675	MHP_RS03385
OG0000350	NB626_RS02940	MHP_RS02620
OG0000351	NB626_RS00590	MHP_RS01495
OG0000352	NB626_RS02065	MHP_RS01900
OG0000353	NB626_RS01490	MHP_RS00630
OG0000354	NB626_RS00735	MHP_RS01355
OG0000355	NB626_RS02040	MHP_RS01875
OG0000356	NB626_RS02120	MHP_RS01955
OG0000357	NB626_RS03275	MHP_RS03025
OG0000358	NB626_RS03280	MHP_RS03030
OG0000359	NB626_RS00880	MHP_RS01225
OG0000360	NB626_RS00275	MHP_RS00285
OG0000361	NB626_RS00305	MHP_RS00315
OG0000362	NB626_RS02725	MHP_RS02405
OG0000363	NB626_RS01565	MHP_RS03990
OG0000364	NB626_RS02015	MHP_RS03780, MHP_RS03785
OG0000365	NB626_RS02175	MHP_RS01995
OG0000366	NB626_RS02195	MHP_RS02020
OG0000367	NB626_RS02205	MHP_RS02030
OG0000368	NB626_RS00060	MHP_RS00060
OG0000369	NB626_RS00025	MHP_RS00025
OG0000370	NB626_RS00020	MHP_RS00020
OG0000371	NB626_RS00015	MHP_RS00015
OG0000372	NB626_RS00010	MHP_RS00010
OG0000373	NB626_RS03810	MHP_RS03525
OG0000374	NB626_RS03800	MHP_RS03515
OG0000375	NB626_RS02380	MHP_RS02100
OG0000376	NB626_RS02540	MHP_RS02250
OG0000377	NB626_RS02530	MHP_RS02240
OG0000379	NB626_RS01485	MHP_RS00635
OG0000380	NB626_RS01520	MHP_RS00610
OG0000381	NB626_RS01555	MHP_RS00570
OG0000382	NB626_RS01585	MHP_RS00540
OG0000383	NB626_RS01625	MHP_RS00500
OG0000384	NB626_RS00615	MHP_RS01470
OG0000385	NB626_RS00625	MHP_RS01465
OG0000386	NB626_RS00640	MHP_RS01445
OG0000387	NB626_RS00665	MHP_RS01420
OG0000388	NB626_RS00670	MHP_RS01415
OG0000389	NB626_RS00715	MHP_RS01375
OG0000390	NB626_RS03085	MHP_RS02845
OG0000391	NB626_RS03075	MHP_RS02835
OG0000392	NB626_RS03050	MHP_RS02810
OG0000393	NB626_RS02995	MHP_RS02755
OG0000394	NB626_RS02915	MHP_RS02595
OG0000395	NB626_RS02910	MHP_RS02590
OG0000396	NB626_RS02605	MHP_RS02295
OG0000397	NB626_RS02050	MHP_RS01885
OG0000398	NB626_RS02060	MHP_RS01890
OG0000399	NB626_RS02100	MHP_RS01935
OG0000400	NB626_RS03240	MHP_RS02990
OG0000401	NB626_RS03305	MHP_RS03050
OG0000402	NB626_RS03315	MHP_RS03060
OG0000403	NB626_RS03325	MHP_RS03070
OG0000404	NB626_RS03360	MHP_RS03100
OG0000405	NB626_RS03375	MHP_RS03115
OG0000406	NB626_RS03430	MHP_RS03165
OG0000407	NB626_RS03435	MHP_RS03170
OG0000408	NB626_RS03440	MHP_RS03175
OG0000409	NB626_RS03445	MHP_RS03180
OG0000410	NB626_RS03510	MHP_RS03240
OG0000411	NB626_RS03495	MHP_RS03230
OG0000412	NB626_RS03490	MHP_RS03225
OG0000413	NB626_RS01640	MHP_RS00485
OG0000414	NB626_RS01650	MHP_RS00475
OG0000415	NB626_RS01655	MHP_RS00470
OG0000416	NB626_RS01665	MHP_RS00460
OG0000417	NB626_RS02445	MHP_RS02160
OG0000418	NB626_RS02435	MHP_RS02155
OG0000419	NB626_RS00815	MHP_RS01285
OG0000420	NB626_RS00850	MHP_RS01250
OG0000421	NB626_RS00895	MHP_RS01220
OG0000422	NB626_RS00905	MHP_RS01210
OG0000423	NB626_RS00965	MHP_RS01155
OG0000424	NB626_RS00970	MHP_RS01150
OG0000425	NB626_RS00980	MHP_RS01140
OG0000426	NB626_RS00985	MHP_RS01135
OG0000427	NB626_RS01010	MHP_RS01110
OG0000428	NB626_RS01040	MHP_RS01085
OG0000429	NB626_RS01135	MHP_RS00995
OG0000431	NB626_RS01190	MHP_RS00940
OG0000432	NB626_RS01220	MHP_RS00910
OG0000433	NB626_RS01235	MHP_RS00895
OG0000434	NB626_RS01245	MHP_RS00890
OG0000435	NB626_RS01255	MHP_RS00875
OG0000436	NB626_RS01280	MHP_RS00845
OG0000437	NB626_RS01290	MHP_RS00835
OG0000438	NB626_RS01295	MHP_RS00830
OG0000439	NB626_RS01300	MHP_RS00825
OG0000440	NB626_RS03135	MHP_RS02900
OG0000441	NB626_RS03180	MHP_RS02940
OG0000442	NB626_RS00145	MHP_RS00155
OG0000443	NB626_RS00190	MHP_RS00200
OG0000444	NB626_RS00205	MHP_RS00210
OG0000445	NB626_RS00230	MHP_RS00235
OG0000446	NB626_RS00255	MHP_RS00265
OG0000447	NB626_RS00265	MHP_RS00270
OG0000448	NB626_RS00290	MHP_RS00300
OG0000449	NB626_RS00315	MHP_RS00325
OG0000450	NB626_RS00325	MHP_RS00335
OG0000451	NB626_RS00370	MHP_RS00375
OG0000452	NB626_RS00395	MHP_RS00405
OG0000453	NB626_RS00525	MHP_RS01565
OG0000454	NB626_RS01685	MHP_RS02745
OG0000455	NB626_RS03720	MHP_RS03430
OG0000456	NB626_RS03595	MHP_RS03315
OG0000457	NB626_RS03565	MHP_RS03290
OG0000458	NB626_RS02695	MHP_RS02375
OG0000459	NB626_RS02720	MHP_RS02400
OG0000460	NB626_RS02730	MHP_RS02410
OG0000461	NB626_RS02775	MHP_RS02455
OG0000462	NB626_RS02770	MHP_RS02450
OG0000463	NB626_RS02765	MHP_RS02445
OG0000464	NB626_RS02760	MHP_RS02440
OG0000465	NB626_RS02755	MHP_RS02435
OG0000466	NB626_RS00400	MHP_RS00410
OG0000467	NB626_RS02860	MHP_RS02540
OG0000468	NB626_RS02095	MHP_RS01930
OG0000469	NB626_RS02160	MHP_RS01990
OG0000470	NB626_RS00960	MHP_RS03750
OG0000471	NB626_RS01045	MHP_RS01080
OG0000472	NB626_RS03515	MHP_RS03250
OG0000473	NB626_RS03705	MHP_RS03415
OG0000474	NB626_RS03710	MHP_RS03420
OG0000475	NB626_RS03715	MHP_RS03425
OG0000476	NB626_RS01675	MHP_RS00450
OG0000477	NB626_RS02805	MHP_RS02485
OG0000478	NB626_RS03650	MHP_RS03360
OG0000479	NB626_RS01445	MHP_RS00675
OG0000480	NB626_RS02165	MHP_RS03795
OG0000481	NB626_RS00935	MHP_RS01185
OG0000482	NB626_RS01325	MHP_RS00795
OG0000483	NB626_RS02210	MHP_RS02035
OG0000484	NB626_RS00200	MHP_RS00205
OG0000485	NB626_RS01285	MHP_RS00840
OG0000486	NB626_RS02465	MHP_RS02180
OG0000487	NB626_RS02150	MHP_RS01970
OG0000488	NB626_RS02180	MHP_RS02005
OG0000489	NB626_RS00050	MHP_RS00050
OG0000490	NB626_RS03815	MHP_RS03530
OG0000491	NB626_RS01465	MHP_RS00655
OG0000492	NB626_RS01545	MHP_RS00580
OG0000493	NB626_RS00680	MHP_RS01405
OG0000494	NB626_RS00740	MHP_RS01350
OG0000496	NB626_RS03010	MHP_RS02770
OG0000497	NB626_RS03005	MHP_RS02765
OG0000498	NB626_RS02920	MHP_RS02600
OG0000499	NB626_RS02885	MHP_RS02565
OG0000501	NB626_RS03250	MHP_RS03000
OG0000502	NB626_RS01315	MHP_RS00805
OG0000503	NB626_RS00865	MHP_RS01240
OG0000504	NB626_RS01015	MHP_RS01105
OG0000505	NB626_RS01055	MHP_RS01070
OG0000507	NB626_RS01100	MHP_RS01030
OG0000509	NB626_RS00285	MHP_RS00295
OG0000510	NB626_RS00295	MHP_RS00305
OG0000511	NB626_RS00530	MHP_RS01560
OG0000512	NB626_RS02735	MHP_RS02415
OG0000513	NB626_RS03635	MHP_RS03345
OG0000514	NB626_RS03045	MHP_RS02805
OG0000517	NB626_RS00065	MHP_RS00065
OG0000518	NB626_RS03295	MHP_RS03040
OG0000519	NB626_RS00900	MHP_RS01215
OG0000522	NB626_RS00300	MHP_RS00310
OG0000523	NB626_RS03560	MHP_RS03285
OG0000524	NB626_RS02855	MHP_RS02535
OG0000525	NB626_RS03520	MHP_RS03255
OG0000526	NB626_RS01960, NB626_RS01955	MHP_RS03900
OG0000527	NB626_RS01900	MHP_RS01760
OG0000530	NB626_RS02505	MHP_RS02220
OG0000532	NB626_RS01730, NB626_RS01735	MHP_RS01630
OG0000533	NB626_RS00700	MHP_RS01395
OG0000534	NB626_RS00385	MHP_RS00390
OG0000536	NB626_RS03750	MHP_RS03460
OG0000540	NB626_RS02825	MHP_RS02505
OG0000541	NB626_RS02900	MHP_RS02580
OG0000543	NB626_RS00510	MHP_RS02740
OG0000544	NB626_RS01370	MHP_RS00750
OG0000545	NB626_RS01945	MHP_RS01810
OG0000546	NB626_RS02970	MHP_RS02650
OG0000551	NB626_RS03165	MHP_RS02930
OG0000553	NB626_RS02870	MHP_RS02550
OG0000554	NB626_RS02560	MHP_RS02265
OG0000555	NB626_RS03100	MHP_RS03950
OG0000556	NB626_RS00450	MHP_RS02695
OG0000557	NB626_RS01380	MHP_RS00740
OG0000558	NB626_RS01350	MHP_RS00770
OG0000559	NB626_RS01815	MHP_RS01690
OG0000560	NB626_RS01930	MHP_RS01800
OG0000561	NB626_RS01230	MHP_RS00900
OG0000562	NB626_RS01935	MHP_RS01805
OG0000563	NB626_RS01925	MHP_RS01790
OG0000564	NB626_RS01410	MHP_RS03855
OG0000565	NB626_RS02000	MHP_RS01845
OG0000566	NB626_RS01980	MHP_RS01835
OG0000567	NB626_RS01950	MHP_RS01815
OG0000568	NB626_RS00785	MHP_RS01310
OG0000569	NB626_RS01355	MHP_RS00765
OG0000570	NB626_RS01360	MHP_RS00760
OG0000571	NB626_RS01365	MHP_RS00755
OG0000572	NB626_RS01385	MHP_RS00735
OG0000573	NB626_RS01810	MHP_RS01685
OG0000574	NB626_RS01425	MHP_RS00695
OG0000575	NB626_RS01345	MHP_RS00780
OG0000576	NB626_RS01765	MHP_RS03620
OG0000577	NB626_RS02840	MHP_RS02525
