NC_007332.1	151184	152842	-	ID=cds-WP_011284103.1	Parent=gene-MHP7448_RS00625	
NC_007332.1	153306	154274	-	ID=cds-WP_011290014.1	Parent=gene-MHP7448_RS00630	
NC_007332.1	154725	155942	+	ID=cds-WP_228366124.1	Parent=gene-MHP7448_RS00645	
NC_007332.1	156027	157616	+	ID=cds-WP_052269169.1	Parent=gene-MHP7448_RS00650	
NC_007332.1	157629	158144	+	ID=cds-WP_011206103.1	Parent=gene-MHP7448_RS00655	
NC_007332.1	158335	159459	+	ID=cds-WP_011290017.1	Parent=gene-MHP7448_RS00660	
NC_007332.1	159459	160463	+	ID=cds-WP_011206101.1	Parent=gene-MHP7448_RS00665	
NC_007332.1	161295	162122	+	ID=cds-WP_011290018.1	Parent=gene-MHP7448_RS00675	
NC_007332.1	162131	162880	+	ID=cds-WP_011290019.1	Parent=gene-MHP7448_RS00680	
NC_007332.1	163662	164534	+	ID=cds-WP_011290021.1	Parent=gene-MHP7448_RS00690	
NC_007332.1	164503	165204	+	ID=cds-WP_044272325.1	Parent=gene-MHP7448_RS00695	
NC_007332.1	165369	165563	-	ID=cds-WP_011290023.1	Parent=gene-MHP7448_RS00700	
NC_007332.1	165619	165972	-	ID=cds-WP_011290024.1	Parent=gene-MHP7448_RS00705	
NC_007332.1	166018	166212	-	ID=cds-WP_011206094.1	Parent=gene-MHP7448_RS00710	
NC_007332.1	166205	166858	-	ID=cds-WP_011206093.1	Parent=gene-MHP7448_RS00715	
NC_007332.1	167100	168536	-	ID=cds-WP_020835572.1	Parent=gene-MHP7448_RS00720	
NC_007332.1	168632	169423	-	ID=cds-WP_179695841.1	Parent=gene-MHP7448_RS00725	
NC_007332.1	169498	169773	+	ID=cds-WP_044272328.1	Parent=gene-MHP7448_RS00730	
NC_007332.1	169802	170872	-	ID=cds-WP_011290028.1	Parent=gene-MHP7448_RS00735	
NC_007332.1	170924	171583	-	ID=cds-WP_011290029.1	Parent=gene-MHP7448_RS00740	
NC_007332.1	171734	172033	+	ID=cds-WP_011283930.1	Parent=gene-MHP7448_RS00745	
NC_007332.1	172042	172296	+	ID=cds-WP_011206086.1	Parent=gene-MHP7448_RS00750	
NC_007332.1	172554	173378	-	ID=cds-WP_020835574.1	Parent=gene-MHP7448_RS00755	
NC_007332.1	173630	174733	+	ID=cds-WP_044272334.1	Parent=gene-MHP7448_RS00760	
NC_007332.1	174946	176400	+	ID=cds-WP_020835576.1	Parent=gene-MHP7448_RS00765	
NC_007332.1	176527	177474	+	ID=cds-WP_011283934.1	Parent=gene-MHP7448_RS00770	
NC_007332.1	177794	180721	+	ID=cds-WP_228366125.1	Parent=gene-MHP7448_RS00780	
NC_007332.1	180766	181851	+	ID=cds-WP_011290034.1	Parent=gene-MHP7448_RS00785	
NC_007332.1	181838	182554	+	ID=cds-WP_020835579.1	Parent=gene-MHP7448_RS00790	
NC_007332.1	182615	184018	+	ID=cds-WP_020835580.1	Parent=gene-MHP7448_RS00795	
NC_007332.1	184009	184494	+	ID=cds-WP_044272340.1	Parent=gene-MHP7448_RS00800	
NC_007332.1	184487	185011	+	ID=cds-WP_011206076.1	Parent=gene-MHP7448_RS00805	
NC_007332.1	185001	185756	+	ID=cds-WP_225973015.1	Parent=gene-MHP7448_RS00810	
NC_007332.1	185896	186501	+	ID=cds-WP_044272343.1	Parent=gene-MHP7448_RS00820	
NC_007332.1	186485	187135	+	ID=cds-WP_011290039.1	Parent=gene-MHP7448_RS00825	
NC_007332.1	187145	187957	+	ID=cds-WP_011206072.1	Parent=gene-MHP7448_RS00830	
NC_007332.1	187973	189208	+	ID=cds-WP_011206071.1	Parent=gene-MHP7448_RS00835	
NC_007332.1	189404	190732	+	ID=cds-WP_020835584.1	Parent=gene-MHP7448_RS00840	
NC_007332.1	190877	191299	+	ID=cds-WP_011206069.1	Parent=gene-MHP7448_RS03850	
NC_007332.1	191375	192025	-	ID=cds-WP_020835585.1	Parent=gene-MHP7448_RS00850	
NC_007332.1	192006	192863	-	ID=cds-WP_011290043.1	Parent=gene-MHP7448_RS00855	
NC_007332.1	192864	193457	-	ID=cds-WP_011290044.1	Parent=gene-MHP7448_RS00860	
NC_007332.1	193438	193998	-	ID=cds-WP_011206065.1	Parent=gene-MHP7448_RS00865	
NC_007332.1	194025	194705	-	ID=cds-WP_011290045.1	Parent=gene-MHP7448_RS00870	
NC_007332.1	195185	196066	-	ID=cds-WP_011206063.1	Parent=gene-MHP7448_RS00875	
NC_007332.1	196073	196468	-	ID=cds-WP_011290046.1	Parent=gene-MHP7448_RS00880	
NC_007332.1	196468	196920	-	ID=cds-WP_011206061.1	Parent=gene-MHP7448_RS00885	
NC_007332.1	196938	197321	-	ID=cds-WP_041361583.1	Parent=gene-MHP7448_RS00890	
NC_007332.1	197293	199332	-	ID=cds-WP_011290048.1	Parent=gene-MHP7448_RS00895	
NC_007332.1	199410	200606	+	ID=cds-WP_011283955.1	Parent=gene-MHP7448_RS00900	
NC_007332.1	200939	201589	+	ID=cds-WP_228366126.1	Parent=gene-MHP7448_RS03660	
NC_007332.1	201627	202022	+	ID=cds-WP_225973017.1	Parent=gene-MHP7448_RS00910	
NC_007332.1	202023	202736	+	ID=cds-WP_011290050.1	Parent=gene-MHP7448_RS00915	
NC_007332.1	202729	203874	+	ID=cds-WP_011206054.1	Parent=gene-MHP7448_RS00920	
NC_007332.1	203867	204295	+	ID=cds-WP_044272348.1	Parent=gene-MHP7448_RS00925	
NC_007332.1	204276	204998	+	ID=cds-WP_011206052.1	Parent=gene-MHP7448_RS00930	
NC_007332.1	205204	205566	-	ID=cds-WP_011290053.1	Parent=gene-MHP7448_RS00935	
NC_007332.1	205569	206567	-	ID=cds-WP_011290054.1	Parent=gene-MHP7448_RS00940	
NC_007332.1	206574	206978	-	ID=cds-WP_011206049.1	Parent=gene-MHP7448_RS00945	
NC_007332.1	206981	207394	-	ID=cds-WP_011206048.1	Parent=gene-MHP7448_RS00950	
NC_007332.1	207539	207652	-	ID=cds-WP_011283963.1	Parent=gene-MHP7448_RS00955	
NC_007332.1	207698	207925	-	ID=cds-WP_011206047.1	Parent=gene-MHP7448_RS00960	
NC_007332.1	207926	208678	-	ID=cds-WP_011290055.1	Parent=gene-MHP7448_RS00965	
NC_007332.1	208669	209307	-	ID=cds-WP_011290056.1	Parent=gene-MHP7448_RS00970	
NC_007332.1	209353	210774	-	ID=cds-WP_011206044.1	Parent=gene-MHP7448_RS00975	
NC_007332.1	210774	211217	-	ID=cds-WP_044272353.1	Parent=gene-MHP7448_RS00980	
NC_007332.1	211330	211980	-	ID=cds-WP_011290058.1	Parent=gene-MHP7448_RS00985	
NC_007332.1	211982	212347	-	ID=cds-WP_011206041.1	Parent=gene-MHP7448_RS00990	
NC_007332.1	212350	212889	-	ID=cds-WP_011290060.1	Parent=gene-MHP7448_RS00995	
NC_007332.1	212896	213291	-	ID=cds-WP_011206039.1	Parent=gene-MHP7448_RS01000	
NC_007332.1	213297	213482	-	ID=cds-WP_011206038.1	Parent=gene-MHP7448_RS01005	
NC_007332.1	213529	214074	-	ID=cds-WP_041361589.1	Parent=gene-MHP7448_RS01010	
NC_007332.1	214078	214401	-	ID=cds-WP_011290062.1	Parent=gene-MHP7448_RS01015	
NC_007332.1	214406	214774	-	ID=cds-WP_011206035.1	Parent=gene-MHP7448_RS01020	
NC_007332.1	214776	215063	-	ID=cds-WP_014579611.1	Parent=gene-MHP7448_RS01025	
NC_007332.1	215056	215421	-	ID=cds-WP_020835596.1	Parent=gene-MHP7448_RS01030	
NC_007332.1	215429	215839	-	ID=cds-WP_011206032.1	Parent=gene-MHP7448_RS01035	
NC_007332.1	215842	216525	-	ID=cds-WP_011290064.1	Parent=gene-MHP7448_RS01040	
NC_007332.1	216525	217136	-	ID=cds-WP_041361593.1	Parent=gene-MHP7448_RS04115	
NC_007332.1	217150	217422	-	ID=cds-WP_011206028.1	Parent=gene-MHP7448_RS01050	
NC_007332.1	217422	218270	-	ID=cds-WP_011206027.1	Parent=gene-MHP7448_RS01055	
NC_007332.1	218391	218894	-	ID=cds-WP_011290066.1	Parent=gene-MHP7448_RS01060	
NC_007332.1	218898	219542	-	ID=cds-WP_011206025.1	Parent=gene-MHP7448_RS01065	
NC_007332.1	219535	220227	-	ID=cds-WP_011290067.1	Parent=gene-MHP7448_RS01070	
NC_007332.1	220229	220549	-	ID=cds-WP_014579601.1	Parent=gene-MHP7448_RS01075	
NC_007332.1	221129	221557	+	ID=cds-WP_011290068.1	Parent=gene-MHP7448_RS01080	
NC_007332.1	221969	225238	+	ID=cds-WP_011290069.1	Parent=gene-MHP7448_RS01085	
NC_007332.1	225259	227973	+	ID=cds-WP_011290070.1	Parent=gene-MHP7448_RS01090	
NC_007332.1	228290	228973	-	ID=cds-WP_011290071.1	Parent=gene-MHP7448_RS01095	
NC_007332.1	229048	231699	+	ID=cds-WP_044272360.1	Parent=gene-MHP7448_RS01100	
NC_007332.1	231675	232106	+	ID=cds-WP_011206016.1	Parent=gene-MHP7448_RS01105	
NC_007332.1	232112	232540	+	ID=cds-WP_011290073.1	Parent=gene-MHP7448_RS01110	
NC_007332.1	232574	233128	+	ID=cds-WP_011290074.1	Parent=gene-MHP7448_RS01115	
NC_007332.1	233106	233999	+	ID=cds-WP_020835607.1	Parent=gene-MHP7448_RS01120	
NC_007332.1	234039	236186	+	ID=cds-WP_020835608.1	Parent=gene-MHP7448_RS01125	
NC_007332.1	236306	237775	+	ID=cds-WP_011290076.1	Parent=gene-MHP7448_RS01130	
NC_007332.1	237777	238607	+	ID=cds-WP_011290077.1	Parent=gene-MHP7448_RS01135	
NC_007332.1	238596	239924	-	ID=cds-WP_011290078.1	Parent=gene-MHP7448_RS01140	
NC_007332.1	239968	241584	-	ID=cds-WP_011283989.1	Parent=gene-MHP7448_RS01145	
NC_007332.1	241759	242811	+	ID=cds-WP_044272366.1	Parent=gene-MHP7448_RS01150	
NC_007332.1	243270	244370	+	ID=cds-WP_011283991.1	Parent=gene-MHP7448_RS01160	
NC_007332.1	244370	245335	+	ID=cds-WP_011206005.1	Parent=gene-MHP7448_RS01165	
NC_007332.1	245337	246749	+	ID=cds-WP_044272370.1	Parent=gene-MHP7448_RS01170	
NC_007332.1	246739	248070	+	ID=cds-WP_044272373.1	Parent=gene-MHP7448_RS01175	
NC_007332.1	248057	254200	+	ID=cds-WP_044272375.1	Parent=gene-MHP7448_RS01180	
NC_007332.1	254211	256889	+	ID=cds-WP_044272377.1	Parent=gene-MHP7448_RS01185	
NC_007332.1	257123	258781	+	ID=cds-WP_011290084.1	Parent=gene-MHP7448_RS01190	
NC_007332.1	258914	259585	-	ID=cds-WP_228366127.1	Parent=gene-MHP7448_RS01195	
NC_007332.1	260738	262900	-	ID=cds-WP_044272382.1	Parent=gene-MHP7448_RS01205	
NC_007332.1	262955	263407	-	ID=cds-WP_011283999.1	Parent=gene-MHP7448_RS01210	
NC_007332.1	263409	264467	-	ID=cds-WP_081420839.1	Parent=gene-MHP7448_RS01215	
NC_007332.1	265160	266818	-	ID=cds-WP_011284103.1-2	Parent=gene-MHP7448_RS01225	
NC_007332.1	267185	268441	-	ID=cds-WP_011290088.1	Parent=gene-MHP7448_RS01230	
NC_007332.1	268939	270408	+	ID=cds-WP_011290089.1	Parent=gene-MHP7448_RS01235	
NC_007332.1	270408	271424	+	ID=cds-WP_011290090.1	Parent=gene-MHP7448_RS01240	
NC_007332.1	271408	272214	+	ID=cds-WP_020835624.1	Parent=gene-MHP7448_RS01245	
NC_007332.1	272204	273223	+	ID=cds-WP_044272385.1	Parent=gene-MHP7448_RS01250	
NC_007332.1	273223	275193	+	ID=cds-WP_011290093.1	Parent=gene-MHP7448_RS01255	
NC_007332.1	275193	276095	+	ID=cds-WP_011205986.1	Parent=gene-MHP7448_RS01260	
NC_007332.1	276107	277636	+	ID=cds-WP_228366128.1	Parent=gene-MHP7448_RS01265	
NC_007332.1	277649	279463	+	ID=cds-WP_228366129.1	Parent=gene-MHP7448_RS03955	
NC_007332.1	279486	280691	+	ID=cds-WP_011205983.1	Parent=gene-MHP7448_RS01275	
NC_007332.1	280714	281757	+	ID=cds-WP_011290097.1	Parent=gene-MHP7448_RS01280	
NC_007332.1	281991	283649	+	ID=cds-WP_011284103.1-3	Parent=gene-MHP7448_RS01285	
NC_007332.1	283834	284895	-	ID=cds-WP_011290098.1	Parent=gene-MHP7448_RS01290	
NC_007332.1	285711	286289	-	ID=cds-WP_187145661.1	Parent=gene-MHP7448_RS01300	
NC_007332.1	286270	286821	-	ID=cds-WP_041361605.1	Parent=gene-MHP7448_RS03960	
NC_007332.1	287718	290315	+	ID=cds-WP_011290102.1	Parent=gene-MHP7448_RS01310	
NC_007332.1	290405	291691	+	ID=cds-WP_011290103.1	Parent=gene-MHP7448_RS01315	
NC_007332.1	291684	293387	+	ID=cds-WP_044272388.1	Parent=gene-MHP7448_RS01320	
NC_007332.1	293462	293917	+	ID=cds-WP_011284018.1	Parent=gene-MHP7448_RS01325	
NC_007332.1	294058	294330	+	ID=cds-WP_011205973.1	Parent=gene-MHP7448_RS01330	
NC_007332.1	294494	298126	-	ID=cds-WP_044272391.1	Parent=gene-MHP7448_RS01335	
NC_007332.1	298126	300768	-	ID=cds-WP_020835635.1	Parent=gene-MHP7448_RS01340	
NC_007332.1	300801	303047	-	ID=cds-WP_011290107.1	Parent=gene-MHP7448_RS01345	
NC_007332.1	303047	303355	-	ID=cds-WP_011205969.1	Parent=gene-MHP7448_RS01350	
NC_007332.1	303355	304134	-	ID=cds-WP_011290108.1	Parent=gene-MHP7448_RS01355	
NC_007332.1	304428	305786	+	ID=cds-WP_011290109.1	Parent=gene-MHP7448_RS01360	
NC_007332.1	305795	307036	+	ID=cds-WP_020835639.1	Parent=gene-MHP7448_RS01365	
NC_007332.1	307170	307706	+	ID=cds-WP_011205965.1	Parent=gene-MHP7448_RS01370	
NC_007332.1	307709	308509	-	ID=cds-WP_011284027.1	Parent=gene-MHP7448_RS01375	
NC_007332.1	308510	309508	-	ID=cds-WP_044272393.1	Parent=gene-MHP7448_RS01380	
NC_007332.1	309525	309860	-	ID=cds-WP_011205962.1	Parent=gene-MHP7448_RS01385	
NC_007332.1	309981	312146	+	ID=cds-WP_044272395.1	Parent=gene-MHP7448_RS01390	
NC_007332.1	312217	312498	+	ID=cds-WP_011205960.1	Parent=gene-MHP7448_RS01395	
NC_007332.1	312501	313085	+	ID=cds-WP_011290114.1	Parent=gene-MHP7448_RS01400	
NC_007332.1	313088	313723	+	ID=cds-WP_044272399.1	Parent=gene-MHP7448_RS01405	
NC_007332.1	313704	314576	+	ID=cds-WP_044272699.1	Parent=gene-MHP7448_RS01410	
NC_007332.1	314580	315314	+	ID=cds-WP_011205956.1	Parent=gene-MHP7448_RS01415	
NC_007332.1	315347	315883	+	ID=cds-WP_011290117.1	Parent=gene-MHP7448_RS01420	
NC_007332.1	315912	316730	+	ID=cds-WP_011205954.1	Parent=gene-MHP7448_RS01425	
NC_007332.1	316703	317605	+	ID=cds-WP_011290118.1	Parent=gene-MHP7448_RS01430	
NC_007332.1	317595	318557	+	ID=cds-WP_011205952.1	Parent=gene-MHP7448_RS01435	
NC_007332.1	318561	320639	+	ID=cds-WP_020835646.1	Parent=gene-MHP7448_RS01440	
NC_007332.1	320709	321662	+	ID=cds-WP_011290120.1	Parent=gene-MHP7448_RS01445	
NC_007332.1	321659	324274	-	ID=cds-WP_044272402.1	Parent=gene-MHP7448_RS01450	
NC_007332.1	324364	324801	+	ID=cds-WP_011290122.1	Parent=gene-MHP7448_RS01455	
NC_007332.1	324936	325427	+	ID=cds-WP_269076322.1	Parent=gene-MHP7448_RS01460	
NC_007332.1	325558	328590	-	ID=cds-WP_044272405.1	Parent=gene-MHP7448_RS01465	
NC_007332.1	328638	331739	-	ID=cds-WP_044272408.1	Parent=gene-MHP7448_RS01470	
NC_007332.1	332240	332920	+	ID=cds-WP_014579732.1	Parent=gene-MHP7448_RS01475	
NC_007332.1	332931	335087	+	ID=cds-WP_011290126.1	Parent=gene-MHP7448_RS01480	
NC_007332.1	335146	335343	+	ID=cds-WP_011284046.1	Parent=gene-MHP7448_RS01485	
NC_007332.1	335953	336795	+	ID=cds-WP_011284047.1	Parent=gene-MHP7448_RS01515	
NC_007332.1	336809	337618	+	ID=cds-WP_014579735.1	Parent=gene-MHP7448_RS01520	
NC_007332.1	337620	338465	+	ID=cds-WP_011290127.1	Parent=gene-MHP7448_RS01525	
NC_007332.1	338452	339267	-	ID=cds-WP_044272410.1	Parent=gene-MHP7448_RS01530	
NC_007332.1	339786	341390	+	ID=cds-WP_011290129.1	Parent=gene-MHP7448_RS01535	
NC_007332.1	341402	341989	-	ID=cds-WP_020835656.1	Parent=gene-MHP7448_RS01540	
NC_007332.1	341971	342618	-	ID=cds-WP_011290131.1	Parent=gene-MHP7448_RS01545	
NC_007332.1	342649	344559	-	ID=cds-WP_020835657.1	Parent=gene-MHP7448_RS01550	
NC_007332.1	344564	344929	-	ID=cds-WP_011284055.1	Parent=gene-MHP7448_RS01555	
