Gene clusters,Quantity of genomes of gene cluster has hits,Quantity of genes in gene cluster,Quantity maxima of paralogs,SCG,Functional homogeneity index,Geometric homogeneity index,Combined homogeneity index,Distribution layer,Copy-number class,Conservation pattern,Diversity type
GC_00000043,35,48,2,0,0.908874470721113,0.783076463474011,0.841298872077131,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000044,43,48,2,0,0.953367230640474,0.853977735751743,0.900939670180905,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000045,35,48,2,0,0.972973943568714,0.614390031207629,0.753180116283814,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000046,42,48,2,0,0.936797856070491,0.857540897560488,0.895418964453403,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000047,43,48,2,0,0.899504457591594,0.837691844569775,0.867498448322904,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000048,43,47,2,0,0.884287053852271,0.875228337735919,0.879734376777374,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000049,43,47,2,0,0.940154186192591,0.895849938105968,0.917467513677262,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000050,43,47,2,0,0.920492514182532,0.884447306231262,0.902109993216437,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000051,43,46,4,0,0.9663082838453,0.914671127919251,0.939780927291862,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000052,43,46,2,0,0.939067983014553,0.927794103639985,0.93339700215276,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000053,42,46,3,0,0.926325263381287,0.857006304412122,0.890318553196775,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000054,43,46,2,0,0.931402590793942,0.898888896417193,0.914856953451264,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000055,41,46,2,0,0.889534921418041,0.85665940344031,0.872787689518023,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000056,42,46,2,0,0.899378183620526,0.856717949708243,0.877529901535804,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000057,42,46,2,0,0.923559065464828,0.883888497614015,0.903288428950015,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000058,43,46,2,0,0.931429204555347,0.88123544252969,0.905637375982765,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000059,43,46,2,0,0.929716589558721,0.898286539041611,0.913731365617229,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000060,43,45,2,0,0.926930776305878,0.926932564392095,0.926931670348124,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000061,43,45,2,0,0.925118653295662,0.919461206008288,0.922281253771219,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000062,43,45,3,0,0.91383406899403,0.967012268276635,0.939671400449143,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000063,43,45,2,0,0.927327774115188,0.930354643634853,0.928838742915553,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000064,43,45,2,0,0.936871503659011,0.980731154250322,0.958299747216119,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000065,43,45,2,0,0.886938617812621,0.847303380988116,0.866668077605365,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000066,33,45,2,0,0.823202321038954,0.677188992108364,0.743090879293701,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000067,43,45,2,0,0.905036303491469,0.913095036739608,0.909047810244767,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000068,43,45,2,0,0.91759024814194,0.90607881704529,0.911798201153766,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000069,35,45,2,0,0.861576184318141,0.913395346785856,0.886729351842877,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000070,43,45,3,0,0.935650377322151,0.956385899063497,0.94590451408655,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000071,43,45,2,0,0.89406722750638,0.938922119501944,0.91594585380174,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000072,43,45,2,0,0.953618714251141,0.931837509850275,0.942602301422201,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000073,43,45,2,0,0.93403066803767,0.947370786727349,0.940653433178977,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000074,43,45,2,0,0.943487521381059,0.939204839785506,0.941341309537426,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000075,43,45,2,0,0.972290063884128,0.830535740862735,0.895839904682156,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000076,43,45,2,0,0.898193143528393,0.89036939175804,0.894264155831201,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000077,43,45,2,0,0.880617377381706,0.914496859710176,0.897237412061772,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000078,43,45,2,0,0.928889886412768,0.951334199263565,0.939978083491729,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000079,43,44,2,0,0.993607072726152,0.986759616213621,0.990171506343909,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000080,43,44,2,0,0.942857142857143,0.978385996990647,0.960293058802669,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000081,43,44,2,0,0.943556201550388,1.0,0.970958494328805,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000082,43,44,2,0,0.974926954414804,1.0,0.987304317494302,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000083,43,44,2,0,0.981284637049151,0.981968289708229,0.981626344346406,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000084,43,44,2,0,0.989413097570756,0.985295204556325,0.987349857507155,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000085,43,44,2,0,0.972902999041568,0.963270598861259,0.968062838513843,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000086,43,44,2,0,0.944539166489063,0.966425270551634,0.955356888728293,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000087,43,44,2,0,0.974740824681412,0.997508683674694,0.985993336879952,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000088,43,44,2,0,0.96215310685038,1.0,0.980711549461922,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000089,43,44,2,0,0.944670815156011,0.92171906962196,0.933053818975449,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000090,43,44,2,0,0.919166796207057,0.973773949584758,0.945682725103275,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000091,43,44,2,0,0.953192316354628,1.0,0.976035291940564,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000092,43,44,2,0,0.954766620490687,0.998194388892063,0.975997655556327,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000093,43,44,2,0,0.980953909344423,1.0,0.990385394346767,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000094,43,44,2,0,0.953966561610292,0.871643831367707,0.910949096211344,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000095,43,44,2,0,0.998215232706197,0.979757469735884,0.988900230463801,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000096,43,44,2,0,0.951427007432981,1.0,0.975108988252185,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000097,43,44,2,0,0.985144800229611,0.992634447239191,0.988875442472159,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000098,43,44,2,0,0.981176049817584,1.0,0.99049859794936,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000099,43,44,2,0,0.965701659990833,0.977677094915758,0.971652480106013,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000100,43,44,2,0,0.980856491594954,0.965997295923375,0.973370187986645,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000101,43,44,2,0,0.925397441264461,0.871652097964837,0.897721073928098,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000102,43,44,2,0,0.94240029995844,1.0,0.970346122762238,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000103,43,44,2,0,0.944807562087342,0.861600971104623,0.901287940179296,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000104,43,44,2,0,0.958273562470912,0.896263614958604,0.926231878953078,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000105,43,44,2,0,0.915562876756989,0.969389634337821,0.941707716336308,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000106,43,44,2,0,0.932538086333855,0.961452510707268,0.946774588888171,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000107,43,44,2,0,0.958556689532095,0.974822584822585,0.966621213109411,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000108,43,44,2,0,0.949614156139668,1.0,0.97415599199377,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000109,43,44,2,0,0.948774004052572,0.988997663921444,0.968468358894357,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000110,43,44,2,0,0.967539401187375,0.990089051188417,0.978684353046097,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000111,43,44,2,0,0.972493858483763,0.999275320428121,0.985702710483609,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000112,43,44,2,0,0.959584366862883,0.941048771214875,0.95022618644501,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000113,43,44,2,0,0.938273747541363,0.984772760196489,0.960961083851404,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000114,43,44,2,0,0.970335623678647,1.0,0.984944505918251,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000115,43,44,2,0,0.951252722222,0.963631059279971,0.957401882258094,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000116,43,44,2,0,0.970815079587471,0.943828882587527,0.957131800865247,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000117,42,44,2,0,0.943273316896888,0.893320724601093,0.917617703104293,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000118,43,44,2,0,0.965332100070472,1.0,0.982360284082123,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000119,43,44,2,0,0.9113097456282,0.96440535023808,0.93710606301011,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000120,43,44,2,0,0.975852021726938,0.968385614467127,0.972104481568326,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000121,43,44,2,0,0.962267633724569,0.968588293733967,0.965417618383873,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000122,43,44,2,0,0.926955824511101,0.99112598096567,0.957967484240894,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000123,43,44,2,0,0.96556691605717,0.992397162371664,0.978798209969226,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000124,43,44,2,0,0.907587718447543,1.0,0.951555422244139,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000125,43,44,2,0,0.933723971689404,0.98938830162086,0.960750536880818,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000126,43,44,2,0,0.97390865253894,1.0,0.986781887080995,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000127,43,44,2,0,0.958204084146032,0.998785316163755,0.978073942538164,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000128,43,44,2,0,0.926411414641142,0.961136234392051,0.94345441188949,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000129,43,44,2,0,0.921050993171326,0.996257122603169,0.957179083192887,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000130,43,44,2,0,0.911408018739967,0.967667641975945,0.938695622331737,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000131,43,44,2,0,0.935639069203925,0.955864469444961,0.945643636612409,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000132,43,44,2,0,0.959121711778319,0.998466793633045,0.978398859224908,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000133,43,44,2,0,0.950676192078092,0.969489223147763,0.959990546246198,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000134,43,44,2,0,0.949365609578402,0.969768024900347,0.959458367639125,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000135,43,44,2,0,0.894813069799874,0.734651107143541,0.806860834029634,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000136,43,44,2,0,0.989853604099673,0.964902170586664,0.97721864135387,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000137,43,44,2,0,0.967297713979784,0.883747453753537,0.923636988067715,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000138,43,44,2,0,0.929117706230646,0.965517680185931,0.946968032763475,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000139,43,44,2,0,0.953428123870346,1.0,0.976158899546618,Core,Multiple copies-gene,Heterogeneous,Functional
GC_00000140,43,44,2,0,0.938107674810876,0.975862252024914,0.956612593904501,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000141,43,44,2,0,0.954782919604908,0.977469997831935,0.965993271309611,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000142,43,44,2,0,0.929212978026763,0.951595340894543,0.9402709799754,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000143,43,44,2,0,0.912332093922399,0.963599011051714,0.937265021218884,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000144,43,44,2,0,0.939398045206003,0.999180297466716,0.96836738303235,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000145,43,44,2,0,0.910626739848302,0.989978074441472,0.948645925414867,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000146,43,44,2,0,0.91753243813695,0.960921694014481,0.938725955217222,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000147,43,44,2,0,0.954481532707331,0.960032903001084,0.957249169413422,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000148,40,44,2,0,0.915120188888871,0.84694665584178,0.879714621486114,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000149,43,44,2,0,0.932065669029931,0.966276629864036,0.948862883165956,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000150,43,44,2,0,0.884880448752408,0.949682880055948,0.916137153599643,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000151,43,44,2,0,0.900123935677983,0.953924584332804,0.926243668299071,Core,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000152,43,43,1,1,0.979082072105328,1.0,0.989430489927879,Core,Single copies-gene,Heterogeneous,Functional
GC_00000153,43,43,1,1,0.983075921652169,1.0,0.991465743614228,Core,Single copies-gene,Heterogeneous,Functional
GC_00000154,43,43,1,1,0.918307685323891,0.99175523589014,0.953619323178383,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000155,43,43,1,1,0.980287929125138,1.0,0.990045856168214,Core,Single copies-gene,Heterogeneous,Functional
GC_00000156,43,43,1,1,0.915641464478674,1.0,0.955963296323676,Core,Single copies-gene,Heterogeneous,Functional
GC_00000157,43,43,1,1,0.986632294295276,1.0,0.9932711726558,Core,Single copies-gene,Heterogeneous,Functional
GC_00000158,43,43,1,1,0.976705879075339,1.0,0.988215686930846,Core,Single copies-gene,Heterogeneous,Functional
GC_00000159,43,43,1,1,0.96747365766477,1.0,0.983467965525985,Core,Single copies-gene,Heterogeneous,Functional
GC_00000160,43,43,1,1,0.95963673458047,1.0,0.9794026797379,Core,Single copies-gene,Heterogeneous,Functional
GC_00000161,43,43,1,1,0.946481210099887,0.996124031007751,0.970668315236522,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000162,42,43,2,0,0.966531440162272,0.997057799731474,0.981557335435017,Shell,Multiple copies-gene,Heterogeneous,Functioal and Geometric
GC_00000163,43,43,1,1,0.988554134619761,1.0,0.994244126835185,Core,Single copies-gene,Heterogeneous,Functional
GC_00000164,43,43,1,1,0.94359930834839,1.0,0.970981317286258,Core,Single copies-gene,Heterogeneous,Functional
GC_00000165,43,43,1,1,0.949282667258986,0.997204830053667,0.972653831256371,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000166,43,43,1,1,0.984135067482547,1.0,0.992004106586563,Core,Single copies-gene,Heterogeneous,Functional
GC_00000167,43,43,1,1,0.995016611295681,1.0,0.997502081598668,Core,Single copies-gene,Heterogeneous,Functional
GC_00000168,43,43,1,1,0.982135818458246,1.0,0.990987407938751,Core,Single copies-gene,Heterogeneous,Functional
GC_00000169,43,43,1,1,0.960339608711702,1.0,0.979768611973125,Core,Single copies-gene,Heterogeneous,Functional
GC_00000170,43,43,1,1,0.939004466647758,0.98338192622472,0.960680979192659,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000171,43,43,1,1,0.976061065074698,1.0,0.987885528768112,Core,Single copies-gene,Heterogeneous,Functional
GC_00000172,43,43,1,1,0.966455260053494,0.98921419342931,0.977702299186356,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000173,43,43,1,1,0.981892569101871,1.0,0.990863565876159,Core,Single copies-gene,Heterogeneous,Functional
GC_00000174,43,43,1,1,0.988854603788011,1.0,0.994396072900069,Core,Single copies-gene,Heterogeneous,Functional
GC_00000175,43,43,1,1,0.932747631352283,1.0,0.965203750579343,Core,Single copies-gene,Heterogeneous,Functional
GC_00000176,43,43,1,1,0.984316982606996,1.0,0.992096516065493,Core,Single copies-gene,Heterogeneous,Functional
GC_00000177,43,43,1,1,0.981715893108298,0.978321503452787,0.980015759081231,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000178,43,43,1,1,0.987386410939108,1.0,0.993653177363263,Core,Single copies-gene,Heterogeneous,Functional
GC_00000179,43,43,1,1,0.909167272305958,0.961331853983808,0.934522178795064,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000180,43,43,1,1,0.950321616830894,0.949671807734336,0.949996601163319,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000181,43,43,1,1,0.980016637118842,0.96063821780688,0.970230675808625,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000182,43,43,1,1,0.974853497600591,1.0,0.987266649181845,Core,Single copies-gene,Heterogeneous,Functional
GC_00000183,43,43,1,1,0.956068901515544,1.0,0.977541129328103,Core,Single copies-gene,Heterogeneous,Functional
GC_00000184,43,43,1,1,0.98694523889567,0.970847376751813,0.978830125848303,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000185,43,43,1,1,0.984335804671386,0.986337896530871,0.985335833595672,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000186,43,43,1,1,0.93452599548817,0.990639962380302,0.961765185209102,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000187,43,43,1,1,0.964775638937746,1.0,0.982072069520722,Core,Single copies-gene,Heterogeneous,Functional
GC_00000188,43,43,1,1,0.95108759553204,0.998948992734077,0.974430942758239,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000189,43,43,1,1,0.986611195913522,1.0,0.99326048090637,Core,Single copies-gene,Heterogeneous,Functional
GC_00000190,43,43,1,1,0.960425858543245,1.0,0.979813497519278,Core,Single copies-gene,Heterogeneous,Functional
GC_00000191,43,43,1,1,0.996937816705259,1.0,0.998466560516244,Core,Single copies-gene,Heterogeneous,Functional
GC_00000192,43,43,1,1,0.964580624969907,1.0,0.981971024970973,Core,Single copies-gene,Heterogeneous,Functional
GC_00000193,43,43,1,1,0.946322263560987,0.994034121801099,0.969591593890764,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000194,43,43,1,1,0.981873336164899,0.990991541693836,0.986411367625144,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000195,43,43,1,1,0.964189543626508,1.0,0.981768329594417,Core,Single copies-gene,Heterogeneous,Functional
GC_00000196,43,43,1,1,0.959005335749522,1.0,0.979073735276584,Core,Single copies-gene,Heterogeneous,Functional
GC_00000197,43,43,1,1,0.938737870872391,1.0,0.968401025198914,Core,Single copies-gene,Heterogeneous,Functional
GC_00000198,43,43,1,1,0.975521922808745,1.0,0.987609311286987,Core,Single copies-gene,Heterogeneous,Functional
GC_00000199,43,43,1,1,0.959683210846001,1.0,0.979426884441902,Core,Single copies-gene,Heterogeneous,Functional
GC_00000200,43,43,1,1,0.943982203732594,0.994181691490289,0.968431850739514,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000201,43,43,1,1,0.948957408483228,0.990500075999392,0.969283825753538,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000202,43,43,1,1,0.957460906159966,0.914178737828425,0.935319366123457,Core,Single copies-gene,Heterogeneous,Functioal and Geometric
GC_00000203,43,43,1,1,0.96085066240105,1.0,0.980034513413167,Core,Single copies-gene,Heterogeneous,Functional
GC_00000204,43,43,1,1,0.970006450626606,1.0,0.984774897887337,Core,Single copies-gene,Heterogeneous,Functional
